scout_target_id,lane_id,canonical_target_key_sha256,prior_seen_status,duplicate_risk,retained_after_duplicate_avoidance,avoidance_reason
TS4-1-a87c8016aa17a590,lane_1,6e1d3c029f1731497ffac6fb6c9f5e14a0a95675ac97121b61f9e3b8df9dac44,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-cde01f828d533137,lane_1,5a2bcc246eaf3cdf58b4c30dbde79882665a3afe8914074b57fa636d41118b74,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-bc73d39e8fbc66dd,lane_1,ce67c35e568fb5e8f3d1ae4a317fc512f2e24793780436472ee2451bce96e3d0,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-75e4aa32f2f5f511,lane_1,04e3b474032eb6015e5883de6f2eff57d6ec6a119a5b47f1d884b0320ecf52be,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-657adb999c7d1f3c,lane_1,0ec06a6d3151d59acc6a2d2f9e512040b3533bbfd78ba00f093c9008863034d6,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-70c4902c057cae4d,lane_1,976ef0d38b72a947282b276f9004989e059882ad10ff3eef6d9194d37bcb98bd,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-c72ccea038db3421,lane_1,aa6761637911fd602c5fdf805137a26b674840ac89b8db65d59748e9fecdd744,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-b4c562d7715683f7,lane_1,14ed217d2ab3e0bc63d9aa3fd084768217f36f472d67b6bff00c2ea5d1d4df9c,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-483e8f27025fd53a,lane_1,35a8bedbea23a0fb02a44f37bd5b040b10935445db087fc5235e3554113c0447,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-ff8f35dc197fc63e,lane_1,da581089f6afd551489e8a76386779f43c3d79e351461e5d88f1bf16e9cfa9ca,municipality_seen_safety_lead_target_unit_not_seen,low,true,new counterpart/mechanism target
TS4-1-cbe495d76fef0311,lane_1,fdce6ace4d16f831a224892729ee1d503a6ad0ae198669bde7de9e919fc6891e,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-daf859ebaf1053a4,lane_1,1584abbea86732f66ff1e52329763504fec663e208cfd758d6d2125cc7bad280,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-d3b9d92dfa56241d,lane_1,867cae7d6f0305e33573375c8a2a195db97e31ea66a6d33c3f50603f731d10a7,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-5ffc6bb324368506,lane_1,1610402f1d23e7889ef573cc2e2bf503d0ed87f6f6954565b6e14eeada22e44f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7244cf5bb8dfc58c,lane_1,cdf6d7d9433ad7ca76f81fff5fe821a4cbaab52db359291e32269df566ef5aac,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7de78080bcb246f3,lane_1,9ebe7588133f6acb95b3471cb8b4d556cdef45e395252b8b4ee25a9609fcb6d9,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-4c8afd0b97d22c09,lane_1,c0a6bc69f0829aa6e474ca94483bc0e211ec3fc9136c95473ef73d06923eadc7,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-02928dd8c9657f36,lane_1,16b29344a60ac002657b3ae4996ef28d0a59b321f60174a97d88c245db1ca19c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e7977dbc10ef936e,lane_1,db9bf3b0f3c8335a76e4f8810348f10d816920cd84a072207d08e79f92461ca3,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8b9d4170dd3d04a4,lane_1,81ba54d086104584088a66b044dc3089889f3827b9dcb193b5619e85c4799fc9,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-a6a09af74ae8ff2a,lane_1,d4c09f5cfbd6a591eae4a0f0e9db9707f4f2f94e6243f7a9698b821b622ff885,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8b77a5cfb0c712aa,lane_1,5a3facdb15c362abb25f9e98300e39ab52a9d3aeaca1a32b58cd553315fa3a48,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-daea252ea36f6b2b,lane_1,852bd88f04bdd6c692b834689926ecadc12460abf19f84dc4dd7cb8e67b24eed,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-9cd7b5a962ff9ffb,lane_1,65caff316c6825c172b29b9fe5fcb41cd58c95eff7e9de29aeed8e818293866d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-b36ec8fcde82d827,lane_1,a9d6b4596a6da839485cf8cb762d6c93d6773c3b544a0f87db950390aeab3bc4,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-36ccafea6cc4c664,lane_1,2f72ce9fde99b4f9fee9c152baae35282b798ff35f6fd9ab1d5726d8061cb42d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-1fa8a37b3eb79b5c,lane_1,820b7d5c96cc0b7800049711c40312ca9ac27824531ad0c2d9f2894f3516ef6b,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-1169c686e36d8a0c,lane_1,fb2c0c89440153b6866e9ada71d9c39a7d584f5934f3613515335ad879996855,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-52d3e18bdb1b3ff4,lane_1,ab989d7a9985971ccdca33b82db8177500421f88860529862531efccba0f7b34,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-fefafc2fc0295061,lane_1,f6c79226d4d2320a34c5da8d77d95fe00fa382dcd575bf11bb1d1886cabd62ea,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-3b06e62529073db0,lane_1,2fadfeb6a65c07a6a9649b72052c88ae639f4a7fdd73933cd7ac348842879426,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-771e8bba6a048831,lane_1,66186dec609a1ae8867f157a20e5e2ec9f8b2d8ec8c3bddbf8eb2afdd4573e89,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-4fdf26b5eba799b6,lane_1,008f08ebf86fc2058a09c82323ac5afbf198d9b8622c855dbb74f41f8a112836,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e9cd2fd401738736,lane_1,fa3e6216a6958fa63aad5b316a3354480a94aca6fd2a49450a9c3e71f7670f3a,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-83940d87e5a41e40,lane_1,4ea1c53dc2dae8d1366e9ed56e985df21592310c46f4bebc4e7167a668352478,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-cb8bc8081a2fe10f,lane_1,2ac0d8170675d9d43b120d4a887a42fc3c82c6199c167223cae42fe2cda7b157,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e6f04862139beee7,lane_1,1e18e53afb0f19fa6dc858d2005bfc09b8acdbff0813a905580d3088afb83a89,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-52691b5998e2857e,lane_1,4e7c3f33d8af2fdd732406a7820951a47c17a9e96e95cffc2e89d3bfb236ffc7,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-5597896f36036626,lane_1,85d8ab3f7ae6a3c30b3791a59a706414bfb3575affa55c33851f7803a84787d5,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-a57f9c2612cd20d3,lane_1,03b548e8f3b34da3aa9ebabe06da7a678d71dd5e6ab81287f1482264fd261459,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-2ffd8c3445204c4b,lane_1,e31550f3ee1b08d6424c871ad2ba45ae9260ae25cc7f137f8f53355452f45365,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-756885322b2be6cf,lane_1,15b6afa1f89e87f1ae46d9f226ef5cc0bd8c873ce4762d2dae45a65fe267efea,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-349fd3049637fc7a,lane_1,b37813c0ced80d94deabacf45c7458afe2606cf05346d230066c99084246ce85,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-12b1f0deab36ddcc,lane_1,98ad0697455a2a27325b542e42d836e1f0bd6f192d242aa343d3b5e42aab6651,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-fbf6c26c3ea27aca,lane_1,bc5a3a84932b0a8522dc74594e6e0f68b85c38b4bdb3de1e54e11430cfad0caf,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-b3e61ee56b54016f,lane_1,fae8031f4b278022c5c1e2baf311520f982771778c21ca4f36227a24245b0cfe,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-65eaffae88ae3d34,lane_1,a1ae12497e1f2be627f2996199bf414ae1885eeda50f3dc77d6510e895b20063,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7b87a38c134bdaae,lane_1,b33e3e8698d448551dcd3fb5719129845161e9984addc3a4cf59e2895f357b3c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7ec7845b54bc8792,lane_1,2ba1bf54341d10b99493a5fb55aaebe720f8033983b7158654ac9046dfa2cb3f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8c2473d90029c707,lane_1,4a3b4710fd8733fda4b89682cffa9f769f97534d9494588852907e6120dfedbd,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-d76d6cccf57547e7,lane_1,e396283d0bc15012a4071ee24fe7e644e106aaa30e54b912fc3c03f1beccac95,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-43e06d092c2f2312,lane_1,30e71e237246099aca3ac5d553a7b62415c4d44eb492e22580d402b0b8053d2c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-340cb0aaa2eb9b9a,lane_1,939ffeac162e585402d2d6dff2fa90fbaf54ea9f2b84349076128ff700615904,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-59dfab36c12982ea,lane_1,b34e4161a3b2154aea2d9c8ef68157ace90ded1209861edc4b3678ee88364f64,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-31d98e79d608b8f7,lane_1,b0d399b6a11394aa5256c7583ae2aac9b977036a476dfa73617f8382ad7a58d4,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-fdfd1f9a0b5bacd2,lane_1,155681e7c19633c57c9bab4be449fc60a9535175f1cb9007096db49446ac27c4,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-076a98a3612e8cb0,lane_1,595ffc8ebd0ba26c9e9f7ab6cd01af2ab047f03f9ef33b9d12a15a18ab8c3aa6,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-bc31a782ecb871dd,lane_1,ff01324e9321467948bcc0a199b4f95cff1492232e9f96a653eebb30d2fdae63,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-a470634a71cce575,lane_1,625b8b64b414a14502c6bbb5f794a80997132eeda6cff83fb4e6a0c2e1e66b50,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-dd8ed12732999337,lane_1,8c049ba20df0e7fce9333a900426dc1ee7c0170db4f3cfe65cb5cf47b00369ec,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-5543fda1dfda584a,lane_1,cf2d9e24655add10e2b1d29e52c3d1058d46f1d4234521d09c745513bdf68176,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-81a77d54217bf4b1,lane_1,a9ccc86e287969d20ab86564a8f335daf4334edfd019dbdc2b138cd25ad4a612,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-56d9ab231b502b13,lane_1,98001831cfe0424d6848a135f51defa437c28ac81585bd851ec8b45afd038d95,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-853e50444d28a491,lane_1,b7b53a3a0b9243bd7cc8e32f8f72e49fced97089a47f5e0b85be6ca3da0028bd,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-1dbaae60e81cb26b,lane_1,6205e1a3313793e340d43e09a3327072208e0af2ed9b30e0a6ac8a7b079af616,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8352f86064eb0617,lane_1,35c39dd90b3fecfacabee6f62388dcd5790a58c4693029818b79d0e82d4fe3f1,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-bccd58b25e2062d2,lane_1,6cc4dcab2d0d1f93ca285743713e488cdb9f03b6faad67f425538e62f8e7c4a9,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-6f08184b9df10452,lane_1,1a3659a7884cbb126634e211919b997439839a769d8c7238372ed7f6ca276a5f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-4dcade663c0db732,lane_1,0678ce58e67f704a55afa8b6d4bcdf7eb3f834acf844ef6a42f772f633aea5d6,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-399358d59138d476,lane_1,6d3c1fd8d4921503b52dd29f6d312f03aed14927f43fb43fd5bb8a52fcd173a0,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-44e879f13bff3468,lane_1,b8823ba7592df49ec261251539817e4630ed8360c090f5578810cd53c786a385,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-197b7341ac21bcbd,lane_1,e511e1bbf433b8f6bd93c60a6458f940b37a84f0328534f8af8a4646c8230a40,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-53d85480c8a4e5f3,lane_1,0afc919ded31d27ff158c2c2143fc004f0810a1e6c758434d1c9756de44f9646,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-5f9e43a75e71f0db,lane_1,2eb9a3b1b7f306cb80372797aced7c6174b8a981becfd88f48d8024781181d36,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-d01bbfc5c462eb56,lane_1,5318ce2bba55978236a4d26637bab767e8cb8b1ce21a889dfad3e495a93eac3d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-cadbe1bb65328ed9,lane_1,8925d3370c60aa861c8cba7ed9a146d19c96217904c49a1376a2ca7bfc76878d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-132af7577bc20bf4,lane_1,88332053f0f4c2c316f88eb586a769047a3a1b02c09f1e3342a0ef82a10f68b5,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-5c9edfae64fe0c3a,lane_1,9efa56c273bad3fc8218dace65c4ad997e48355661fd700316e97d7dacd3db17,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-155340541e5c6ea1,lane_1,ac6c380def0b25b9fe2392af8f3e070453fa3b39a15a04831ede8ba00ab2429e,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-4764bd927ffec918,lane_1,e9ec26650bce430a21bb4896de6d8b701fbd50f06f852ad473042e164fb57c4b,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-cb8debff0e89170f,lane_1,85a4d37adfaa989f084e39988fdb9dfa2e7bdbfd72056b1cc39de3ff84dc0da4,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-08f00f5c1db84837,lane_1,982fe6107afbcdeda6413e8ed42b18230b5c85e9a159306c66bfcdbdf7a14ae5,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-1667c6d53ecb89ea,lane_1,fa775f8b7df3702a7d6771c5224ce7beaf0ef5dff57fe513f807023964716438,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-02ecea97a29e1b38,lane_1,6c72923205d3fb833688b825f3feab4aac83006a4cb25000c8c26c8665844e27,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-86b2ecc51a7de926,lane_1,cf1411241530067fd286a6d2a3a87309e40fbc05181bab5de1962631e6319623,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-756085d2b7c05dbf,lane_1,ad5f836ce4853d5e5922812d5764fffdf1619e60c3ad40f87adbfe6dbe034d9c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-cc3aed5b7a6e272e,lane_1,93c9707b070e30babce64211c665d80c134fb67aa8ced926bf34520eabdfac0c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-633cc416c8bfc50d,lane_1,14320a77664fe8cc6a7ccfd558583579d8956369284cd873dd319d6e80d3c51a,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-d2bb7a88747fe6b1,lane_1,e6f2dcc23d7ebc7e169806a536d0eee8c9c63179f596a3a4471c41d366366093,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-80cc13a1b3c5c58d,lane_1,74ba58e053e0e0f7054d9081699d8958e5f430aee3556791e1b53d63ce491e00,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-610533124b1a0b52,lane_1,c8f472ab334d1e98a6b3891772d57ffb4bc6625c03b8e364dcc9e0a168310c3f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-14aeac96f7e482ca,lane_1,3d956047ff61249393ebee5ea4098823ef9d3ba0f57ee37472e87826e059d424,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-61afe255b14e06c4,lane_1,191b4fd5c136d44023fbd64e833d690791c28219611851361c2e372b11485022,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-2d497ffbd7ab9570,lane_1,130955c01151b9fd0ece195c0a8ec2221efaebc102a1c95eb8a8d1b7341d5957,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-296298d1130fb68b,lane_1,b18943c6ce69c3baeb8533fab7ee667496aa1c94c02009706e2efcd9613d6b5c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-4e7329d83bee9746,lane_1,54a942e0097d3574bb0ab5f8865fd6ed862a54e1b722ed77e1ffb2a90e869407,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8d2baaf80f4ed73d,lane_1,54ff7e74cd4d9646cf326eb22b25daa708ac53862c5919d9fed8424d0dd0bc0d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-f1f1354a7babd11c,lane_1,b685a0c27fda70f79d881ab12bca8c540e47fa244e77425972f2a20d15367ed8,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-ab32c46dc6a57517,lane_1,3e5d09b30ab2556ad5691b1e09c232960357615a3ffb30b51edbb498cb5674d8,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-1e4376f8814cbc1e,lane_1,020887164cb7ea10bf141ef3efe9483b5af2cf886ee669514b0b917a817e8393,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e46635df35fb662d,lane_1,3db2cfc0f297ff527a30f6d0453a637ea2112e8bbacf5e93fab63b15c38c611c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-c9e3df0191deaa72,lane_1,411f339a371fa3eb2810d83c059f4504797346e057c9b1d40aea64ac2a330acb,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-fe64ea196d3454be,lane_1,40f099e0bb2948afadd96705d3c19768af1a6133a58948637074814de1aac6e8,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-248a097e8d14c5f9,lane_1,20cc5fcd88f0695318c5a399d186fb5c096cb04e3605cf76f65aaab580fdf905,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-f640717f0b278568,lane_1,3724ba2bc976c975c5453b4b07a19c343b0a0aa539a1b9d187d3e887257e90a2,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-6353b69e16f46cdb,lane_1,2727ee9354127af2325205d4b08ef3ca1bd0e10fdef2ac2489dbce24f9178a80,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-087ab91d42be5dff,lane_1,69c518686a8ef85855ca54818576ccbc241916b7ef6b3b6e70844d12d5cd4fd3,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e4992056df048a6d,lane_1,b685a6c0e733229f305e84ad46ad0bc478f5b59e836dc18438ca315e05e7c51d,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-2bab5e1e0095548d,lane_1,6f06ec7214f4e1c1429d0e4565cf6107725e68a8a0b0fb31203fed1ae4bdb099,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-9438591aa56f2328,lane_1,c309b0c9e73bc289735d9bbc20d9480cea7c6f7ba0de9289c0700032941c9c23,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-6790b41fd4561d11,lane_1,18e77ef8a1b8036c2593aba6f64d3edb63e032b30721c245f89db90058538ff2,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-78f9acb9db4ac6ff,lane_1,cae83bc3eab80f446304cc3f857a07080d3fb7c7e875481ee46dc9ea4f09f922,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7143a81f8e5ceebf,lane_1,143cfe28259f5d2f9b3bbc8aeb5b14aa7b64bdbdbcad69ffa7ae5fdaf208a9bd,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-9aa97af0be246c0a,lane_1,b78104dd89c3dc2885a7251d9e6e87df97863459b860fd45d39d21ba2e65bf0f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-e4fc74b387d53d29,lane_1,8cba34d529497b9ba653f685e617ea4b9964c92a0738d0fdd90057a3892c3e61,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-b508ef871b87c0f9,lane_1,4bdcc44a1fd47159810dacf321fc6f6ef4fa99549b11d9fc48b264b02957a6dd,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-2be199c4a7a6f78d,lane_1,7d4b500755fcd12d510019c31dc84508a6c6395199c1506b53f82fc141c4c863,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-794c2fc9b9ab85e4,lane_1,61d924d81a0b29c4cfe147f04532ada97aed961429fae75fc55dabd4ce113c40,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-2779f0e8d9d235cd,lane_1,b841f8eafc35cc310611a9fb4b9fe1beba0516a97f5f73d5bad028a3cdbcf88a,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-712a02df86c55b37,lane_1,c31b033d02d172efade856326602d04c960183d16554e5f45baac8759082ef2f,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-86679dd7885e4149,lane_1,731d5aa287f24c916309d63e74bc361adf592fffb0eceea4ee00030aee707d5c,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-d0741006fdd07564,lane_1,f1265e2962630a0b3598aa4841a7349cd2b048819b4037af4731ee8ac1081181,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-45b34453173affd1,lane_1,3623de5b63c273cb7e5999579cca421f219acf45d4457938659ddb38c51e62c2,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-8019bdd8602de3b0,lane_1,9c3b30c6d518d7fc3a129823d00d875a3bbab2f112338791bce5c5c832d5ef28,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-f5b02a2c6a7eda83,lane_1,96bdd8e7548f043bc772619f4e5eb9acce9d47aab2dadfba181d99631f722492,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
TS4-1-7542eb5af7c7efae,lane_1,a9e99a7929d7038d48a5d013c26b5e7d92af6092ef3d000a78fa90abf5e7bb00,municipality_and_non_safety_lead_seen_mechanism_target_is_new,medium,true,new counterpart/mechanism target
