source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_9d62e15d815337d20f379263,TRI-36b60fb3489b97c8e605,NSCQ-TX-20260720-0091,VER-6e8150eab3625770b097,cog_2025_176186,176186,TX,San Marcos,CITY OF SAN MARCOS,https://www.sanmarcostx.gov/DocumentCenter/View/46368/Final-Meet-and-Confer-Agreement-with-Extender---Fire,https://www.sanmarcostx.gov/DocumentCenter/View/46368/Final-Meet-and-Confer-Agreement-with-Extender---Fire,https://www.sanmarcostx.gov/DocumentCenter/View/46368/Final-Meet-and-Confer-Agreement-with-Extender---Fire,2023-2026 Meet and Confer Agreement (Final Agreement) — San Marcos Professional Firefighters Association Local #3963,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-d3768c01be91f299a5cd,1,canonical_representative,312,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0062_sr_9d62e15d815337d20f379263.pdf,3e0db22863845c599c7f8ac308e1d48c52c56fd8c68cde000ce742d5c83f6f15,868247,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:48Z,1,1,1,0,0,0,1,https://www.sanmarcostx.gov/DocumentCenter/View/46368/Final-Meet-and-Confer-Agreement-with-Extender---Fire,200,0,868247,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0062_sr_9d62e15d815337d20f379263.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_f9cba90cb1e5e4c8533231bc,TRI-d933f06f5bd4f7c0d49f,NSCQ-PA-20260720-0082,VER-6265add7d39b142cef4a,cog_2025_194885,194885,PA,West Chester,BOROUGH OF WEST CHESTER,https://west-chester.com/DocumentCenter/View/8952/ACT-05---Borough-and-Police-Brotherhood-CBA-2016-2018-TO-2019-2023,https://west-chester.com/DocumentCenter/View/8952/ACT-05---Borough-and-Police-Brotherhood-CBA-2016-2018-TO-2019-2023,https://west-chester.com/DocumentCenter/View/8952/ACT-05---Borough-and-Police-Brotherhood-CBA-2016-2018-TO-2019-2023,COLLECTIVE BARGAINING AGREEMENT BETWEEN BOROUGH OF WEST CHESTER AND BROTHERHOOD OF WEST CHESTER POLICE (2019-2023),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-19c3c2d89c5be2197f7c,1,canonical_representative,313,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0063_sr_f9cba90cb1e5e4c8533231bc.pdf,b3fbeac4f3d62be4b512d1df25b8a3762219f88db6020b114ea14520be9d679f,400438,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:49Z,1,1,1,0,0,0,1,https://west-chester.com/DocumentCenter/View/8952/ACT-05---Borough-and-Police-Brotherhood-CBA-2016-2018-TO-2019-2023,200,0,400438,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0063_sr_f9cba90cb1e5e4c8533231bc.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_5823ece45897911b1fbe6915,TRI-3da7f3b15dd2ae642ff0,NSCQ-NJ-20260720-0066,VER-2b1369fab6f4488d6f5b,cog_2025_170249,170249,NJ,Phillipsburg,TOWN OF PHILLIPSBURG,https://phillipsburgnj.org/wp-content/uploads/2023/11/R2022-86-AFSCME-Agreement-2022-04-01-.pdf,https://phillipsburgnj.org/wp-content/uploads/2023/11/R2022-86-AFSCME-Agreement-2022-04-01-.pdf,https://phillipsburgnj.org/wp-content/uploads/2023/11/R2022-86-AFSCME-Agreement-2022-04-01-.pdf,Resolution No. 2022-86 (AFSCME Council 73 Local 2928) — Agreement authorization (retroactive; successor CNA terms incorporated),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-c32f37af6995c18770db,1,canonical_representative,314,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf,dba117f20d6d9f315afb67f40ea213074de83500882aa41f2a29ccafd3db945f,96556,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:49Z,1,1,1,0,0,0,1,https://phillipsburgnj.org/wp-content/uploads/2023/11/R2022-86-AFSCME-Agreement-2022-04-01-.pdf,200,0,96556,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0064_sr_5823ece45897911b1fbe6915.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_82248856e6e7dc056052a730,TRI-dbc0cba444c9b90edc41,NSCQ-NV-20260720-0011,VER-b504846d2b82c1cb953d,cog_2025_169993,169993,NV,Reno,CITY OF RENO,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,Labor Agreement (City of Reno and International Union of Operating Engineers Stationary Local #39) (Non-Supervisory Unit),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-7e150eea8cda007f0e38,1,canonical_representative,315,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0065_sr_82248856e6e7dc056052a730.pdf,62edcfa1f6b1acf55fde76f09b1206eeb2d4b4e90e47bef69b969b8535533f01,938079,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:49Z,1,1,1,0,0,0,1,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Reno%20and%20Non-Supervisory%20Employees.pdf,200,0,938079,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0065_sr_82248856e6e7dc056052a730.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_b4b5d471a328b50506346097,TRI-8ecb20d99ddee7360a89,NSCQ-MT-20260720-0049,VER-c2134532a98d63dac599,cog_2025_202112,202112,MT,Dillon,CITY OF DILLON,https://www.mfpe.org/wp-content/uploads/2023/12/Dillon-Police-Officers-Association-July-2023-June-2024.pdf,https://www.mfpe.org/wp-content/uploads/2023/12/Dillon-Police-Officers-Association-July-2023-June-2024.pdf,https://www.mfpe.org/wp-content/uploads/2023/12/Dillon-Police-Officers-Association-July-2023-June-2024.pdf,Dillon Police Officers' Association Agreement (Dillon Police Department),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,union,police,,yes,likely_official,URL-2cb1900c543dfc4be42b,1,canonical_representative,316,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_b4b5d471a328b50506346097.pdf,72a1f7ed5ebb466b62d892914ef4e07f9038efa5930d6fd3c2d348bc88466afb,2151999,application/pdf,unknown,unknown,official_union,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:49Z,1,1,1,0,0,0,1,https://www.mfpe.org/wp-content/uploads/2023/12/Dillon-Police-Officers-Association-July-2023-June-2024.pdf,200,0,2151999,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0066_sr_b4b5d471a328b50506346097.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_d915a834f12d777016e6ab0b,TRI-6e83fdeac6191eddb36a,NSCQ-OH-20260720-0421,VER-f7056fdbbf939af51502,cog_2025_110723,110723,OH,Lyndhurst,CITY OF LYNDHURST,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1138.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1138.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1138.pdf,Collective Bargaining Agreement (OPBA) — City of Lyndhurst (Patrolmen),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-1a9f22d4eb111106f045,1,canonical_representative,317,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0067_sr_d915a834f12d777016e6ab0b.pdf,6076d48a0036cc3d0a37c9d3d1ed4345e1e81dc076e076f5c2768caa280c1aec,4512776,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:50Z,1,1,1,0,0,0,1,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1138.pdf,200,0,4512776,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0067_sr_d915a834f12d777016e6ab0b.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_f0ec39903d9af61c7e8cf9a5,TRI-16e214197f0f44b4e921,NSCQ-CA-20260720-0293,VER-7f41efe4f11e8d687546,cog_2025_100723,100723,CA,Redlands,CITY OF REDLANDS,https://www.redlands.gov/wp-content/uploads/2023/07/rpoa_mou_01-10-18.pdf,https://www.redlands.gov/wp-content/uploads/2023/07/rpoa_mou_01-10-18.pdf,https://www.redlands.gov/wp-content/uploads/2023/07/rpoa_mou_01-10-18.pdf,Memorandum of Understanding (MOU) (RPOA) (city of Redlands × Redlands Police Officers Association),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-c4cfee77f2f54b15a36a,1,canonical_representative,318,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0068_sr_f0ec39903d9af61c7e8cf9a5.pdf,6b57a6f1647ce86c3312c7a5d68958605cd198a943f5ff152d390af22a71ac3b,8459536,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:54Z,1,1,1,0,0,0,1,https://www.redlands.gov/wp-content/uploads/2023/07/rpoa_mou_01-10-18.pdf,200,0,8459536,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0068_sr_f0ec39903d9af61c7e8cf9a5.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_a75332f6cf723f92c92e272f,TRI-750d303529890c76da38,NSCQ-IL-20260720-0088,VER-c753ab8e7ad3c13f258b,cog_2025_124909,124909,IL,Wheaton,CITY OF WHEATON,https://wheaton.il.us/DocumentCenter/View/355/2014---2017-MAP-Local-450-Collective-Bargaining-Agreement-PDF,https://wheaton.il.us/DocumentCenter/View/355/2014---2017-MAP-Local-450-Collective-Bargaining-Agreement-PDF,https://wheaton.il.us/DocumentCenter/View/355/2014---2017-MAP-Local-450-Collective-Bargaining-Agreement-PDF,2014 - 2017 MAP Local 450 Collective Bargaining Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-ab4b115b909317247f05,1,canonical_representative,319,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0069_sr_a75332f6cf723f92c92e272f.pdf,78696f272cff1f485625c0fba91399d4804e2373b76b5c3214d8d3bae71c71e3,2090688,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:58Z,1,1,1,0,0,0,1,https://wheaton.il.us/DocumentCenter/View/355/2014---2017-MAP-Local-450-Collective-Bargaining-Agreement-PDF,200,0,2090688,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0069_sr_a75332f6cf723f92c92e272f.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_0dd442298f0f0c9bd1b95faa,TRI-3955c8fdd67597b71b35,NSCQ-FL-20260720-0032,VER-e6da0c1804441640235b,cog_2025_161572,161572,FL,Gainesville,CITY OF GAINESVILLE,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,"Fraternal Order of Police (FOP) Agreement (Gator Lodge 67, Inc.)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-4ed70c89c6d695120ccb,1,canonical_representative,320,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0070_sr_0dd442298f0f0c9bd1b95faa.pdf,37e0570bd72eab10d943354f1809e4a87381f77fd56483eab47d948c2a96ce9e,1062256,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:59Z,1,1,1,0,0,0,1,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,200,0,1062256,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0070_sr_0dd442298f0f0c9bd1b95faa.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_21406bcb9713c9bd3ade26eb,TRI-750e7579517a4c307b79,NSCQ-MI-20260720-0063,VER-a5d73983bcc94b32e0d4,cog_2025_166644,166644,MI,Battle Creek,CITY OF BATTLE CREEK,https://battlecreekmi.gov/DocumentCenter/View/143/Police-Officers-Labor-Council-POLC-Non-Supervisory-Contract---2024-2027,https://battlecreekmi.gov/DocumentCenter/View/143/Police-Officers-Labor-Council-POLC-Non-Supervisory-Contract---2024-2027,https://battlecreekmi.gov/DocumentCenter/View/143/Police-Officers-Labor-Council-POLC-Non-Supervisory-Contract---2024-2027,Police Officers Labor Council (POLC) Non-Supervisory Contract — 2024-2027,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-2185b03d047b827777e7,1,canonical_representative,321,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0071_sr_21406bcb9713c9bd3ade26eb.pdf,1aa89e9e7a2cfcdc6c48fcf670f8c3b72cd8b5770644ebcb8033bb920ebae5e8,1051860,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:57:59Z,1,1,1,0,0,0,1,https://battlecreekmi.gov/DocumentCenter/View/143/Police-Officers-Labor-Council-POLC-Non-Supervisory-Contract---2024-2027,200,0,1051860,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0071_sr_21406bcb9713c9bd3ade26eb.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_c0af98039032f7ace714c597,TRI-ec9bc03b014ead4c74e9,NSCQ-WA-20260720-0053,VER-a218f289f7c046e7dddb,cog_2025_114647,114647,WA,Lacey,CITY OF LACEY,https://cityoflacey.org/wp-content/uploads/sites/3/2025/07/2024-2026-LPSMU-Teamsters-Full-CBA-Hyperlinked.pdf,https://cityoflacey.org/wp-content/uploads/sites/3/2025/07/2024-2026-LPSMU-Teamsters-Full-CBA-Hyperlinked.pdf,https://cityoflacey.org/wp-content/uploads/sites/3/2025/07/2024-2026-LPSMU-Teamsters-Full-CBA-Hyperlinked.pdf,City of Lacey and Teamsters Local 252 — Lacey Police Senior Management Union (LPSMU) (Agreement),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-cd278784180b86df62fd,1,canonical_representative,322,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_c0af98039032f7ace714c597.pdf,4a0ead1ad9ef764e85f0b4b6d99323e81032bd47a41b27de73bd00543a712a96,262109,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:58:00Z,1,1,1,0,0,0,1,https://cityoflacey.org/wp-content/uploads/sites/3/2025/07/2024-2026-LPSMU-Teamsters-Full-CBA-Hyperlinked.pdf,200,0,262109,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0072_sr_c0af98039032f7ace714c597.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
sr_87d4e77cffb596d77d48d057,TRI-82dbc1a843e30b98016a,NSCQ-MA-20260720-0033,VER-b3ccce12232937c8918d,cog_2025_166448,166448,MA,Cambridge,CITY OF CAMBRIDGE,https://www.cambridgema.gov/publications/documents/c/collectivebargainingagreements/cambridgepolicepatrolofficersassociation,https://www.cambridgema.gov/-/media/files/humanresources/collectivebargainingagreements/cambridgepolicepatrolofficersassociation.pdf,https://www.cambridgema.gov/-/media/files/humanresources/collectivebargainingagreements/cambridgepolicepatrolofficersassociation.pdf,Agreement between City of Cambridge and Cambridge Police Patrol Officers Association,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-809976b090918ca524eb,1,canonical_representative,323,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0073_sr_87d4e77cffb596d77d48d057.pdf,36c40dea9e74e75058e1bfaf3d4329eaf277d21e172c909667031649f6512a23,739241,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T21:58:00Z,1,1,1,0,0,0,1,https://www.cambridgema.gov/-/media/files/humanresources/collectivebargainingagreements/cambridgepolicepatrolofficersassociation.pdf,200,0,739241,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/metadata/0073_sr_87d4e77cffb596d77d48d057.json,,,,,SOURCE-REVIEW-BATCH2-500-2026-07-24,SOURCE-REVIEW-BATCH2-500-MERGE-2026-07-24,2026-07-24T23:09:19Z
