retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes,exclusion_layer,preserved_exclusion_status,verification_timestamp,candidate_only_lineage_status,http_status,notes,excluded_from_readiness_queue
RS429-a8f57e4553c2334c5c48,TS4L-9e38d1dce29a179b575e,lane_2,tier_b,verification_ready_medium,https://4.files.edl.io/1fe5/08/13/21/132851-59d18324-155a-4653-aeca-bd47579316e2.pdf,Secretarial Agreement through June 2026 — Hempfield Area School District (Collective Bargaining Agreement listing page linked),Hempfield,PA,safety_and_non_safety_bargaining_units,Secretarial / clerical staff (support unit),Secretarial bargaining unit (name not confirmed from listing alone),through June 2026 (secretarial agreement),,2026,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Exact municipality match indicated by district name (Hempfield Area School District).,Likely overlaps the target window (2014-2024) if the agreement period includes dates by 2024; exact cycle start not confirmed from listing.,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,625640,a6d902697d0fd87c107312f66a9a6498fa92daf5105edcf06090d27d2e7ac2bd,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a8f57e4553c2334c5c48.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:48Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,22,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-b7a07fe3854afe81c95d,TS4L-ccb33b98b346b9682920,lane_2,tier_b,verification_ready_medium,https://www.waukeganil.gov/DocumentCenter/View/18,"International Association of Fire Fighters Local #473, May 1, 2022- April 30, 2026 (PDF) — Waukegan, IL (Collective Bargaining Agreements)",Waukegan,IL,safety_and_non_safety_bargaining_units,Firefighters (IAFF),International Association of Fire Fighters Local #473,"May 1, 2022 - April 30, 2026",2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Matched on City of Waukegan CBA listing context,Overlaps target window (2014-2024) via 2022-2024 portion,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,5346715,6944ad586f7aa9599c6fafef1a2698c7162a26b779b246c49777af1becb16d9a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b7a07fe3854afe81c95d.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:53Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,131,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-b97c953d7ec595318425,TS4L-c0e93d74e425f8a0cad1,lane_2,tier_b,verification_ready_medium,https://cdn.muckrock.com/foia_files/2015/08/24/Collective_Bargaining_Agreement_1.pdf,"Police union contract/collective bargaining agreement (Police Department) — referenced file (Lafayette, CO)",Lafayette,CO,safety_and_non_safety_bargaining_units,Police officers (public safety),Police union / FOP-type bargaining unit (as requested by MuckRock submission),Not explicitly stated in lead metadata (file name suggests 2015-era CBA),2015-01-01 (inferred,2017-12-31 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Lafayette, CO (city match inferred from request context; not verified)",Likely overlaps 2014-2024 target window (inferred from 2015 file locator; not verified),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3035675,161b7ed3a45a7bbf4ffde202f83a9313f87cd33f86bde39be411eb940a376a98,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b97c953d7ec595318425.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:51Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,47,false,false,1.3,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-c4a5c11319c73e2a5e88,TS4L-9fdfe3dafde0824c7f19,lane_2,tier_b,verification_ready_medium,https://cityofholland.civicweb.net/document/178787/City%20Council%20Regular%20-%2021%20Jun%202023.pdf?handle=DA4395F51CE0482E9772788A80B16D6E,City Council Regular Meeting Minutes/Agenda Packet — 21 Jun 2023 (Approval of Police CBA/Settlement Agreement),Holland charter,MI,safety_and_non_safety_bargaining_units,Public Safety (Police Officers),"Police Officers Labor Council of Michigan, Holland Police Officers Association",Document dated 2023-06-21; specific CBA/settlement term not stated in snippet,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Holland, MI (City of Holland) match",Likely overlaps target window 2014-2024 (dated 2023); exact CBA cycle term not confirmed from snippet,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,25658633,4abddb17bab98c4f6112aa2a2ca5265f639424c3612cdd3ab01e834fcdb685bb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c4a5c11319c73e2a5e88.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:48Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,437,false,unknown,1.7,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,
RS429-c6efc413e5e46c6a83e8,TS4L-da463ba821637f9552e7,lane_2,tier_b,verification_ready_medium,https://municipalfinance.ri.gov/documents/contracts/Johnston_GE.pdf,Johnston_GE.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,safety_and_non_safety_bargaining_units,non-safety (general employees),Johnston General Employees bargaining unit (union/cba identified in document),Listed contract end 06/30/2019 (CBA period in document),2016-07-01,2019-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1317962,6bddf764ac41a9ecc0b1a68e7d85bd5ccb97a85587110bda897148d301845a12,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c6efc413e5e46c6a83e8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:54Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,38,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-d2ccf80f62137f80afb9,TS4L-2f671424e7d3b62d3753,lane_2,tier_b,verification_ready_medium,https://www.bloomfieldtwp.org/media/cgvndjzh/police-patrol-contract-2020-2026-2.pdf,COLLECTIVE BARGAINING AGREEMENT (Bloomfield Township) — Police Patrol Contract 2020-2026,Bloomfield charter,MI,safety_and_non_safety_bargaining_units,Police (safety),Police Patrol and Dispatchers (POLC) (as titled/recognized in township labor agreements),"April 1, 2020 to March 31, 2026",2020-04-01,2026-03-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Bloomfield Charter Township (MI) matched,Overlaps expected 2014-2024 window (overlap approx. 2020-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,468620,feb10768a9f3e5404cc5e126236ea0fd93773b474368e7432edbb0cf62e1b884,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d2ccf80f62137f80afb9.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:31Z,integrity_pass,needs_review,pdf_encrypted_or_locked,73,true,unknown,1.7,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,
RS429-e37221f3c872a3c87a6a,TS4L-2477a214a652ae9d0c36,lane_2,tier_b,verification_ready_medium,https://www.townofrotterdam.gov/application/files/7317/0149/2537/Final_Agenda_12_29_21.pdf,Town of Rotterdam Final Agenda 12/29/21 (includes MOA text for Rotterdam Patrolmen’s Benevolent Association),Rotterdam,NY,safety_and_non_safety_bargaining_units,Public safety (Police),"Rotterdam Patrolmen’s Benevolent Association, Inc. (Rotterdam PBA)","2016-2020 Agreement; MOA dated April 1, 2021 modifies/extends through 12/31/2021",2016-01-01,2021-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same-municipality_match_expected,overlaps_expected_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,26169417,b796373b9b5d6c5334702b97a58844455f3b2c1d01ffd581b5bb452c768afaec,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e37221f3c872a3c87a6a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:29Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,161,false,unknown,1.7,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,
RS429-eb5c89c525e7d76a3698,TS4L-33635ba1f9d8c341d947,lane_2,tier_b,verification_ready_medium,https://cms2.revize.com/revize/gaines/10_14_2024%20Township%20Board%20Meeting%20Agenda%20and%20Packet%20OPT.pdf,"Gaines Charter Township Board of Trustees Meeting Agenda and Packet (2024-10-14) — Adoption of collective bargaining agreement for Gaines Township Fire Department (IAFF Local 4385) beginning July 1, 2024",Gaines charter,MI,safety_and_non_safety_bargaining_units,Firefighters (IAFF / Local 4385),"Gaines Township Fire Fighters Union, Local 4385, I.A.F.F. (formerly Cutlerville Fire Fighters Union Local 4385, I.A.F.F.)","Term beginning July 1, 2024 and continuing through December 31, 2025",2024-07-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Gaines Charter Township, MI (match)",Overlaps expected period via 2024 portion of the term (2024-07-01 onward),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,23714598,e0473cef326df7c0e1c8d68a7ef8ba0d8cdb528c2d5da2822aa52717db4db6b2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eb5c89c525e7d76a3698.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:31Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,199,false,unknown,1.7,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,
RS429-efec7d12c0a0919c18f0,TS4L-55915047ab7fba23ab11,lane_2,tier_b,verification_ready_medium,https://www.nhregister.com/connecticut/article/Arbitrator-pleases-Wallingford-s-union-firefighters-11384780.php,"NH Register article (Aug. 1, 2014): “Arbitrator pleases Wallingford’s union firefighters, irks mayor”",Wallingford,CT,safety_and_non_safety_bargaining_units,Firefighters (public safety),Local 1326 (IAFF) — Wallingford firefighters (as referenced in article),Reported arbitration ruling affecting wage/contract terms around 2013-2014,2013-07-01,2016-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,text/html,.html,3038,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efec7d12c0a0919c18f0.html,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:33Z,integrity_pass,needs_review,html_visible_text_signal_too_weak,,not_applicable,not_applicable,,0,0,weak_or_noisy,3038,182,0,1,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,
RS429-f83d4e38aec2275ce6c0,TS4L-4d731016bd52a44b00b7,lane_2,tier_b,verification_ready_medium,https://icops.org/wp-content/uploads/Lyons-Full-Time-Police-and-Sergeants-Exp.12-31-27.pdf,"Lyons-Full-Time-Police-and-Sergeants-Exp.12-31-27.pdf (CBA between Illinois Council of Police and Village of Lyons, Illinois)",Lyons,IL,safety_and_non_safety_bargaining_units,Public safety (police),Lyons police sergeants & patrol officers bargaining unit (ICOP),Effective 2019-01-01 through 2027-12-31 (expiration shown as 12-31-27),2019,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match: Village of Lyons (Lyons), Illinois",Overlaps target window (2014-2024) (contract begins 2019),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2106520,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f83d4e38aec2275ce6c0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:32Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,40,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-0090ce3cf81af1e56645,TS4L-907d59ea0e2382a58b2b,lane_3,tier_b,verification_ready_medium,https://www.townofmaltany.gov/Archive/ViewFile/Item/873,"2018 Adopted Budget (Town of Malta, NY)",Malta,NY,non_safety_municipal_units,non_safety_municipal_units,,2018,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match_uncertain,within_2014_2024_window_uncertain,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,15956257,609a40661af1847a9af00b8481a5e2e81cac0c047265f7dd6ea7a02b99a219a7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0090ce3cf81af1e56645.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,48,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-1a33c209107a0824f14f,TS4L-0206dacab0872e3b594a,lane_3,tier_b,verification_ready_medium,https://doylestownpa.org/media/1808/2014-final-budget.pdf,Doylestown Township 2014 Final Budget,Doylestown,PA,non_safety_municipal_units,Non-uniformed / non-police municipal employees (Township staff; compensation via budget salary/fringe lines),,2014 Final Budget,2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_match,overlaps_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1874768,c5c43443c238ae1453bcdd3ede401849e48371ee257e0e432733a11038c95e47,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1a33c209107a0824f14f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:56Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,62,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-1f626048a20eea7173c8,TS4L-7b47749d8c17d9fcb5c8,lane_3,tier_b,verification_ready_medium,https://www.townofnewhartfordny.gov/media/Town%20board%20Minutes/2021/TB01-03-2021.pdf,"Town of New Hartford (NY) — January 3, 2021 Organizational/Regular Meeting Minutes (includes 2021 Salary Schedule resolution)",New Hartford,NY,non_safety_municipal_units,Town employees / officials (non-safety; salary schedule set by Town Board),,Calendar year 2021 (2021 Salary Schedule),2021-01-01,2021-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,475565,5dbb7040d85178442f9c3ca876bec22cf5e7d15c1ecf77f5745ad7a3dd4fa7ed,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1f626048a20eea7173c8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,15,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-3e379dcea231602f5ba4,TS4L-c5c50db41c599e4bdabd,lane_3,tier_b,verification_ready_medium,https://bloominggrove-ny.gov/Portals/5/documents/budgets/2014%20Budget.pdf,Town of Blooming Grove (NY) — 2014 Budget (Adopted/Final budget document PDF),Blooming Grove,NY,non_safety_municipal_units,non_safety_municipal_units,,2014 (budget year),2014,2014,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,4367101,06d93ed49ca862703ef9ff11a57c15637431bea5217558d167d03281de5c6708,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3e379dcea231602f5ba4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,30,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-b5155ded6f8047ca96a1,TS4L-3270afcc5062555c26c7,lane_3,tier_b,verification_ready_medium,https://www.westmilford.org/FCpdf/TeamstersLocal%20560%20Contract%202015-2019.pdf,Township of West Milford — Teamsters Local 560 Contract 2015-2019,West Milford,NJ,non_safety_municipal_units,Municipal employees in Teamsters bargaining unit (exact job classifications to be identified in source),Teamsters Local 560,2015-2019,2015-01-01,2019-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,7826778,942788353e798586fd52a17f0ce61f8cc4a6ba7366a8d86ae9437117f898622b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b5155ded6f8047ca96a1.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:59Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,31,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-c92ee24e3b942c91cbc2,TS4L-83205020abee32f0a38d,lane_3,tier_b,verification_ready_medium,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-buford-fy2024-budget-report.pdf,City of Buford FY2024 Budget Report — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2024,2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_unknown,overlap_expected_with_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,320250,67695e00954523439d7d0ad8aaf61788a0fbe4d7ea0e663c2dfb2ed3e5a215ad,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c92ee24e3b942c91cbc2.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,1,false,false,1.4,1,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
RS429-d908496cf14b3367bbf5,TS4L-8cfe0a2d0b4a193193b1,lane_3,tier_b,verification_ready_medium,https://onondaga.gov/wp-content/uploads/sites/193/2021/12/2016AdoptedFINAL.pdf,Onondaga County (2016 Adopted) Budget (Adopted FINAL document),Onondaga,NY,non_safety_municipal_units,County-wide operating budget including employee compensation components and related fiscal provisions,Not specified in lead (budget document may reference salary plan schedules/pay mechanisms across units),2016 Adopted Budget (document period),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,yes,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,10057122,5b4a035baa06432eefa1cb14914cb13d99134b2ed9ecddc450dd46886d405cdb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d908496cf14b3367bbf5.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,524,false,unknown,1.7,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,
RS429-df50e3acaf25720ffad8,TS4L-dbc0d88f9ffdbccc34d9,lane_3,tier_b,verification_ready_medium,https://www.wiltonct.org/sites/g/files/vyhlif10026/f/uploads/board_of_ed_upseu_july_1_2022-june_30_2026.pdf,"Collective Bargaining Agreement between Wilton Board of Education and UPSEU — July 1, 2022 to June 30, 2026",Wilton,CT,non_safety_municipal_units,Secretarial/clerical/campus supervisory/paraprofessional support staff (school staff),"United Public Service Employees Union (UPSEU) — Wilton Board of Education Secretaries, Clerks and Aides Unit","July 1, 2022 to June 30, 2026",2022-07-01,2026-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1207124,2363b2d0ead77dd032640c47c06dd298d1b3acf33ef032eeb207c540c561a0df,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-df50e3acaf25720ffad8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,31,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,
