extracted_text_id,retained_source_id,candidate_id,lane_id,readiness_status,extraction_status,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extraction_method,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
TXT321-5485641c688c66d62773,RS429-a425d9ff6d69f1aba7e5,TS4L-3b31cd0fd1d3cd9bd0f3,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-5485641c688c66d62773.txt,54d81e5d622660a717238c894b8b773f9f31fb90823daea28e868e3d18760159,104498,104209,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-419070b6944c824be8f2,RS429-a7b5070e66cf0acde09c,TS4L-521a418c4c22b5628f61,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-419070b6944c824be8f2.txt,89fb0e0eeea97e78505fe7cda7c8420b9da41838f46507ac6f81575d8d938645,85221,84977,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-ae89b75f7504186b08c3,RS429-ab1d8b0e6b614bf93ca5,TS4L-e15f9380dc403bf0e548,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ae89b75f7504186b08c3.txt,d7498dd0719efb51093ff9878456febadd7f07b24cb3581d13097663a74e762c,12507,12477,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-a915d998d08ba4e4c47d,RS429-ac99fe85a7e656da3337,TS4L-1a0e5b3c433cce724c7f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a915d998d08ba4e4c47d.txt,44ecf0c39a1425735ec4965aec6d07490d2b296123211bb27f35f98e4ea0095a,107068,106831,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-6efff6026ebd14f74174,RS429-aee08828c5b7ec69124d,TS4L-99d3ab76f2228d202b72,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6efff6026ebd14f74174.txt,19d0520f141b3020f97d227d390ede24a2b1c9dd6861e5064ad413b13ccec7bd,4465,4415,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-447a400b793402ff1485,RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-447a400b793402ff1485.txt,f6c2fd324aebd163d772a5efa59ed18af956839c8d8d0026baee942aa1e41dbe,25023,24941,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-844c3a00f9bb8d5eb7ca,RS429-b067f188411cb379ab12,TS4L-3dd781f1891673a0be1f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-844c3a00f9bb8d5eb7ca.txt,9db5871c65570e0e31bd68f7bbfdf2ba51bbeb1f496d43fbfeeea44abe4383f0,164783,164373,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-cd3ecdeba2619edece0d,RS429-b5746b6861227d32994b,TS4L-0598ecac2f25d6416ba6,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-cd3ecdeba2619edece0d.txt,803c1320ad89baf3073cd21cf643765eaed82aae84544388a014f9e871d7032d,143743,143395,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-979976efd432368fa078,RS429-bab5e33abee02b2708fd,TS4L-ab2835f9a40702ccca9d,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-979976efd432368fa078.txt,3c7a4dfc5445901c6a223d2ae99d3e796733421044b6323ff9590f9216e2af3c,138843,138139,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-c4f15ab2b3804f24c156,RS429-bb4d36d48b9916ce1b81,TS4L-c02b04de6ef106a65708,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c4f15ab2b3804f24c156.txt,91dc2af99e07f9b0faba95789199aca4c93d983ca2303ee26810576974bc61c6,33191,33164,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-89ee829d075af1f7b40c,RS429-c18f53c5bd399b382bc0,TS4L-9b217627fe31ef4c1d04,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-89ee829d075af1f7b40c.txt,ce024bbdc74f90d5cdfcd1261092804162e3fb400765f2110e244c71cea61a5c,384216,383625,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-58fbf8e7dfe35865af74,RS429-c4aed8253f1034ac5639,TS4L-2a13f12fe46f8f072a92,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-58fbf8e7dfe35865af74.txt,bde070b56eeba17fdad8161569b2f9aee05d688e09ce3d5cf074e074c3377660,74679,74645,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-8a281c601838dd2d9247,RS429-c6b3e750aec1ce3b3f3a,TS4L-1a77530f2029d1a726f5,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-8a281c601838dd2d9247.txt,0ec591bd70feacfd628005b39465395edcc19679ed974bcefe6e7554f5fe5792,93374,93308,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-16219f06c17a446543ce,RS429-c7b3e53a18bad332a3c5,TS4L-7d9210bd56b859bcbef5,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-16219f06c17a446543ce.txt,26de39ffb781fc90519b8aaa71176886554f67af35e436884dcf9a4b5eaeae5d,52888,52886,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-2d37cd3b9b9b5409efb9,RS429-c8349dd6775dedf6d1b8,TS4L-d28df5e917fa4d7bd178,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-2d37cd3b9b9b5409efb9.txt,c91114df5919114d88d82f6507fc3f56fbb2784e985406647eb82521a94339e4,6760,6759,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-18caa76ab36df5d1a1d2,RS429-c9bdc5d41231e3c2fa3f,TS4L-3196738fb25bf3391a90,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-18caa76ab36df5d1a1d2.txt,a72fd15614eee84a4621ac298433395476350f62bb9571a13e51417a6596540f,160377,160018,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-fb882329f01420bb1730,RS429-ccd05089fdf37c6612b7,TS4L-5a1cef80103df8d43929,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fb882329f01420bb1730.txt,75b36e0b0f55c1740f6205d9f9b72c475a6cd220a6e0f532fc1d03169e4ec2e4,140200,140196,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-3b2b64b064819e677265,RS429-d475420c31cfe8c4f035,TS4L-48a3b9a23d52bedaa661,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3b2b64b064819e677265.txt,e83073893cacb381ab53cd4b48774fedb095dc0d257c96da58e74bc75094d0f9,16822,16796,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-172878a020297b067424,RS429-d78367a01f40c9181065,TS4L-825ff018d473a20a9ff0,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-172878a020297b067424.txt,830315b65a7f5e84f6336e346038350b535aa1a9c8e55ff89861e5464864d138,123419,123228,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0fc6c1c03025f597003d,RS429-d933c9d6fc5c06a84109,TS4L-168fbe9c99507706d055,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0fc6c1c03025f597003d.txt,d66fb6fd4ed036f14e298df23723b0197d2d74c4f25de9d13e1d060f4e5a5f4e,85250,85034,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-ffc39d0b26d19358be05,RS429-e2d8074a013057ad25c3,TS4L-7fa11dce5b5c1034b530,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ffc39d0b26d19358be05.txt,e8eebc39db860a9bdb23cae0aec3c032a43eadc81ed3b19c9e19e1029d3cf2fd,207457,206176,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-227e520a8f5449058e91,RS429-e2fe291d2b31c3b4a686,TS4L-e3b23d94d788ad5f4347,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-227e520a8f5449058e91.txt,72a683f093074ad639b68483bc10c6507b4ef65f3355ad64fc57db6bd52bbbd6,46475,46348,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-b77400cf2e952c02210f,RS429-e9d20f49d33b80d24f0e,TS4L-484473bc94e0578dae56,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b77400cf2e952c02210f.txt,7246b54cc6fd30f31cb83a1571f5c2e74276be3734e2eb0b79d7911a9e0e99d4,104573,104514,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-633dc47629ccfef4c4e4,RS429-ed261fb6a8bc489b2ac9,TS4L-768de0c44b0f30af9f0c,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-633dc47629ccfef4c4e4.txt,c29ba4485b7a6fd818ea08924e13284ca19aaed21c48d20d29e16ef60f233623,54382,54246,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-7124190d48b7efb656be,RS429-ee6c869d501c296a7925,TS4L-1ff9f2e16c7b9d78d284,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7124190d48b7efb656be.txt,2d0533de451a1348dd52a53fc31e0ebd59ad2bd4f5ec1d3298aa614ed636ad9a,62049,62035,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-07318a0aabd2270dd207,RS429-eebf9ada8e5614f81110,TS4L-1f781adb207e35bd1c5f,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-07318a0aabd2270dd207.txt,043ffbcd1c14b2818d3906a535ecff85a1cf99f0f66a5dfd5559d92e2760beab,105267,105101,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-db0a5193878dcd1dcca2,RS429-ef00eb7a9a982c36fdd6,TS4L-734c4413f1b5547f379b,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-db0a5193878dcd1dcca2.txt,91830521d122c5427b3c042bbabd28a3c07071734e9379263eacd77a6752fdde,101887,101768,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-f991a01cc6525d27a710,RS429-f8cfd134c8273e95ec28,TS4L-1d4b842141e9480b0583,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f991a01cc6525d27a710.txt,3f071a1c62ee9335eb30e478c7d33b4800915dce7e30b42f70f87e699eaca468,204419,203722,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-406930aa42710121122a,RS429-fca5c4c01dfd4d0e72cd,TS4L-c736f83438465d7ee395,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-406930aa42710121122a.txt,7734fb2157344af4161b9f92e86227d32a98c7484c439431727741f76f20e054,4018,4016,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-87de73412b898172fb70,RS429-fd9711a8d35f7c0c9f69,TS4L-4623e87e77692493efd4,lane_1,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-87de73412b898172fb70.txt,9c47f975a777359d117a44a190f7ba8976b491ba71cabd1a7f28ceb47eaf84d8,8187,8174,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-152b317051de8dc59e78,RS429-002f1731c29c5ed88107,TS4L-c8cf8b7243d046c0b5ca,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-152b317051de8dc59e78.txt,04ba6d26ac6a45ab15d36d8bb3b416a70c8eeb1e1667cd1db5d587dbc9f0e1c2,14382,14361,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-e7f98a5b2264dd740265,RS429-01c3ae70d6ef2763871c,TS4L-bec27c7aa0576452ebcd,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e7f98a5b2264dd740265.txt,d388cf95b52e9f3f9eb94b7e9f948277f44c0a7ba113afe0f27ed32f928c01af,275840,275138,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0d01fb72cf17f1775955,RS429-044a060b73ec93c592d2,TS4L-d54bf5ef55c5786ce557,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0d01fb72cf17f1775955.txt,dfc64a347828455222c62ae180e3538c86826fa199ecf72b900ee33b3c67fd60,358070,355819,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-ba0ae284495cbdf5c694,RS429-0670011fed5eb936bac1,TS4L-603600a95d37e0b0f2d8,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ba0ae284495cbdf5c694.txt,000ea87776cbef144ef150214aa0633744effdbb4ce122eb42cb3b08b62e8c87,98696,98005,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-1fa30443263cb1039ff0,RS429-096722cfd0bc7523bd67,TS4L-66a77b0b70dabe782646,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-1fa30443263cb1039ff0.txt,971087fcad173aa74e61a0a06e51b340e6ce02de62bd5864275607072e68e6db,51514,51442,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-68d690f58601f1916834,RS429-0c947b1371a9986c5dd7,TS4L-465b49ae86720f3a1eb6,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-68d690f58601f1916834.txt,7d9ac5869081e4922e694966208145a7384a88ec21eeaee7ebb66824296ccb9b,32461,32319,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-5c83004f08fa35b52fe4,RS429-143b0f2125f256679c0e,TS4L-7dd3f100acf139f901dc,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-5c83004f08fa35b52fe4.txt,9a5828e22acca2208798b8f21b42ff64a00c2f6c922c928f1daa855f80a5c0ac,240296,238840,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-ff5631b01813d2b6fb1c,RS429-1453c81e4455342d6131,TS4L-0a135257bde4fd82bb32,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ff5631b01813d2b6fb1c.txt,764d95ee47b44323190fee3b0ddc0a176951d24cd1ea61e57a4846112ec7ebde,174412,174411,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-648089256e2d1f110b57,RS429-18e6ae014e75375b8317,TS4L-b9ebc935be482f055a12,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-648089256e2d1f110b57.txt,e93037a08764c981f7eac619af8b623832179ec62018c99e538f526c86885dcb,14412,14356,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-8c58916397fc5c24ef65,RS429-1af5b9a7b9ecd76d0441,TS4L-6df3c9f0939986b517b5,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-8c58916397fc5c24ef65.txt,118ae1adfdc89a8649ffb3bd8b954df6a268adacdac5a2c4158073572cfc7d6c,68158,68155,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-63c1a97a6539c9e1e4ca,RS429-2678f4bf1a37d2de5984,TS4L-dd9f3e0cae2f9809e211,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-63c1a97a6539c9e1e4ca.txt,2934efb3d8dfcdac01ea074860a76ac0b93d124015f6847c8b1d10af3d97d448,143514,143381,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-13a72999c3d24141460e,RS429-27808db37f1cafc77068,TS4L-526e5006e48f2145205f,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-13a72999c3d24141460e.txt,646d54c42c072a235a210e8abfbeb1f6734449d8d987873d92c81cfe3c68ab1d,119339,118169,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-6693030aa780a38070ba,RS429-2da81ae3d24d71622e0c,TS4L-72b0c841677d1a4745c0,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6693030aa780a38070ba.txt,7262680a4ce1423ba950e76c96a385fead76663c65b7f3def91edcfd4dbbc7e5,145986,145270,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-520b79a79126a5dc324d,RS429-344836bfb658dc462b6d,TS4L-24345dbc0ab57dcf3d1e,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-520b79a79126a5dc324d.txt,787968322561ea988af229e518058c0e75fe59055f7fc604e707acf4a58b04df,132020,131769,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-6a8d1deae054af97420c,RS429-38915ee02e523e6494b8,TS4L-e7c8a018693abb7f88e2,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6a8d1deae054af97420c.txt,c968a1dc0e5769e5ca6c497f93dae58335fa2c1609c108c94d1675ff49b36a43,22182,22182,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-13f3aca3099232e8c339,RS429-39096d2d7439c515388a,TS4L-652060bfaf21d47fa725,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-13f3aca3099232e8c339.txt,e31858d9ef15181a88e4edd433c63139cb6a12989c7d1aeea25c2f63a67487f6,52990,52989,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-262d9c9d5bf36125a8c7,RS429-43069126527fe98d3b6c,TS4L-ebe871bdd8c0b550dff7,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-262d9c9d5bf36125a8c7.txt,7b1abd822b13cfce7dc7c5345be646cea32a174d476e08613df17086e24a1874,113551,113457,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-38a71b3e1019ca7b0883,RS429-45ddd3d67388cac673f2,TS4L-4f072b6ea1f4c3e8bb62,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-38a71b3e1019ca7b0883.txt,f6f330af88e0356a6fa02a59db1959a6011c146458de08b19f315cfba8cba260,27120,27120,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-0589a099d7f34e1f143a,RS429-4906dd93b9de31a30e9f,TS4L-0c03013d44e4063f6dc0,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0589a099d7f34e1f143a.txt,e247207b04ce85483053bc570b674d59cc4fd260e6735730eb868061c5b3f13a,7500,7460,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-55dff6c8ee17ceec9050,RS429-49c177ab897f0f14676b,TS4L-aa025692b3f0df067262,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-55dff6c8ee17ceec9050.txt,f6394b15c6227dc6f53d899891ad01f7afa164a9582d942e9408e44093f3d695,71921,71840,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-105896e0b41bdcf157d6,RS429-4f87b7d353ecd315e45f,TS4L-3ef2ee30930d402eb4ec,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-105896e0b41bdcf157d6.txt,df327b65b525ac2f39670e8d3b0a1fa3da8ad7ccdf70dc994e1853dec9e6cc44,37376,37222,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-34ea66f3bf48999ad45f,RS429-51761c5c61c0a7ae550d,TS4L-d4a73fd883b96ecde879,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-34ea66f3bf48999ad45f.txt,5d6c0083ecbb0c53e3c5322fefe922b83745a7530c51e6ee974b1226a55ff851,76399,76009,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT321-6e22f4ca9b25986a9147,RS429-51cded369adfc9504e83,TS4L-f4e9996571c751b1f4c0,lane_2,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6e22f4ca9b25986a9147.txt,0867cad18d059f3447d69938b8009fd1e24169b89e5dc0fa53119971f300db1c,2183,2177,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
