inventory_id,relative_path,artifact_family,artifact_subfamily,file_size_bytes,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_level,lane_id,lineage,absolute_path_hash,filename,extension,tracked_status,ignored_status,untracked_status,symlink_status,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,cleanup_priority,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,logical_file_count
INV-0aef13ff32c49f09e062,docs/analysis/text_table_detection_full_run_dashboard_refresh_2026-07-24.md,dashboard,md,1804,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b2b76391c3109ab07e13,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/dashboard_external_data_source_review_update_summary.json,dashboard,json,1267,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-0de036ed6acb0cc3159c,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/dashboard_visibility_check_for_bounded_memo_verified_keys.json,dashboard,json,618,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-6d2532f9a889056d71a8,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29/broad_state_4x2500_live_scout_dashboard_update_summary.json,dashboard,json,573,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-7c28465531f47595a9d0,docs/analysis/broad_state_4x2500_verification_dashboard_status_note_2026-07-30.md,dashboard,md,626,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-66c1c28dd9e72896c459,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03/dashboard_remaining_local_comparison_qa_update_summary.json,dashboard,json,3486,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-232a58f2612f1619f1da,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/dashboard_stale_marker_scan.md,dashboard,md,982,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-df4232b5775fcaef53da,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/dashboard_stale_overview_guard_after_text_extraction.md,dashboard,md,187,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-8d2c49e893ced6a0a36b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/dashboard_remaining_source_review_download_update_summary.json,dashboard,json,1093,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-5ee785b00ba7f1ba1f2c,docs/analysis/parallel_round2_3x150_dashboard_yield_checkpoint_refresh_2026-07-23.md,dashboard,md,2428,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f7009b1908209dfbd626,docs/analysis/compensation_extraction/DASHBOARD-GITHUB-PAGES-DEPLOYMENT-REPAIR-2026-07-30/dashboard_stale_data_diagnosis.json,dashboard,json,994,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-583ed478eb2861fa1f15,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_results.csv,dashboard,csv,1267972,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-2671cce2b8e1436c1819,docs/analysis/compensation_evidence_claim_oriented_phase_close_dashboard_status_note_2026-07-25.md,dashboard,md,809,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-4f43b5242cd5a0471786,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_corrupt_or_unreadable.csv,dashboard,csv,1006,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-57a33800cb1b5ceb0c87,docs/analysis/compensation_evidence_provisional_claim_review_636_dashboard_status_note_2026-07-25.md,dashboard,md,364,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-7f5eae7cc4252abfb33a,docs/analysis/text_table_calibration_subset1_refined_review2_dashboard_status_note_2026-07-24.md,dashboard,md,731,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-bf1cd6a795346cf54cc8,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_discourse_only.csv,dashboard,csv,669,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-4293548841859a7c9e11,docs/analysis/dashboard_priority_layer_handoff_2026-07-22.md,dashboard,md,2580,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-a68a04112483977c6ef2,docs/analysis/compensation_extraction_1000_targeted_qa_dashboard_status_note_2026-07-25.md,dashboard,md,1086,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-bb964d63937082d222ff,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/dashboard_overview_metric_sync_after_lane_004_resume.json,dashboard,json,756,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-09ad811bb74c67483d92,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_wrong_unit_or_period.csv,dashboard,csv,126484,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-0156ad9642e7ea6f0c11,docs/analysis/dashboard_data_build_summary_2026-07-21.md,dashboard,md,3610,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-5a4561bef0ff925b40bc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_lock.json,dashboard,json,3124,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-c47b46d6a8db68eb6681,docs/analysis/broad_state_4x2500_scout_infrastructure_prep_dashboard_status_note_2026-07-29.md,dashboard,md,339,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-2e75580d14a16dc1b29b,docs/analysis/compensation_extraction/LIVE-DASHBOARD-CONTENT-AUDIT-FIX-AND-TIER-C-READINESS-PREP-2026-07-27/live_dashboard_content_audit_fix_validation_2026-07-27.md,dashboard,md,1796,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f416f366c96f2ae3e194,docs/analysis/dashboard_deployment_fix_and_tier_c_source_review_download_556_dashboard_status_note_2026-07-27.md,dashboard,md,678,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ec2b9bc488524c32bfc4,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_needs_review.csv,dashboard,csv,30103,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-978c442b333d288c21b5,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/dashboard_map_update_with_tier_c_sources_summary.md,dashboard,md,488,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-150dc3d05bcc15254306,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_duplicate_file_hash.csv,dashboard,csv,2446,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-2510da84181099ecb387,docs/analysis/compensation_evidence_bounded_schema_repair_followup_dashboard_status_note_2026-07-25.md,dashboard,md,789,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-afe3f143d1db169599e1,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_geographic_region_coverage.csv,dashboard,csv,435,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-7585b6dc75e71e57a3b3,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-PDF-TEXT-READINESS-2026-07-30/dashboard_status_update_summary.md,dashboard,md,303,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-34a44fd88863935b8d44,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_readiness_lane_summary.json,dashboard,json,868,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b0c9cf23f45d6fb4bf63,docs/analysis/tier1_wave2_dashboard_yield_refresh_2026-07-22.md,dashboard,md,1664,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-dae45ed21da96bd14525,docs/analysis/dashboard_live_results_consolidation_audit_2026-07-21.md,dashboard,md,5594,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-cccb3b8c3a9020631045,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29/dashboard_overview_metric_sync_after_4x2500_live_scout.md,dashboard,md,193,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-3d4f179263711e3d6c9c,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_geographic_region_coverage_summary.json,dashboard,json,525,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1137dd748f78c5d19869,docs/analysis/compensation_evidence_limited_qualitative_usage_layer_dashboard_status_note_2026-07-25.md,dashboard,md,840,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-031d3a59591cce6ee5bb,docs/analysis/compensation_extraction_500_dashboard_status_note_2026-07-25.md,dashboard,md,861,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f3bbde2078dfdbd21f86,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/dashboard_visibility_check_for_bounded_memo_changed_files.txt,dashboard,txt,977,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ffce5b30470b9f494ea7,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/next_task.md,dashboard,md,813,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-4b2f3e08e632cd5cc70f,docs/analysis/text_table_detection_pilot1_150_dashboard_status_note_2026-07-24.md,dashboard,md,2214,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-94f77ba7c9c468254741,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_readiness_dashboard_map_update_summary.md,dashboard,md,1095,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-2bc7e11921b4de61d168,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_mechanism_coverage.csv,dashboard,csv,440,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-3b3061410e70bcdb3905,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_preflight_checks.json,dashboard,json,2217,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-5636665de1ca34185401,docs/analysis/compensation_extraction/LIVE-DASHBOARD-CONTENT-AUDIT-FIX-AND-TIER-C-READINESS-PREP-2026-07-27/live_dashboard_content_audit.md,dashboard,md,1743,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-fa720f7e0c44bb3ed07b,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_geographic_region_coverage_summary.json,dashboard,json,1485,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-21aa55bac2bd00ac73f2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_preflight_checks.json,dashboard,json,1714,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-aa4920e848ff4aa9a1e0,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-CANDIDATE-REVIEW-2026-07-30/dashboard_status_update_summary.md,dashboard,md,508,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-5de330b4101defdb3cf0,docs/analysis/compensation_evidence_limited_qualitative_usage_layer_acceptance_dashboard_status_note_2026-07-25.md,dashboard,md,637,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e0bb0959f9c9ad1ec83a,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/dashboard_status_input.json,dashboard,json,732,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-775b8655ea6f9ec71593,docs/analysis/bounded_internal_mechanism_linkage_claim_memo_dashboard_status_note_2026-07-26.md,dashboard,md,1038,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f6610d913b5eba9315da,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_ocr_later_or_defer.csv,dashboard,csv,83692,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-799c4cce17aceba3537f,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/dashboard_overview_metric_sync_after_lane_004_resume.md,dashboard,md,233,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ddb4b1b8a6a3f97c747c,docs/analysis/dashboard_visibility_check_for_bounded_memo_2026-07-26.md,dashboard,md,275,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-0516d863c765ec92b899,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_mechanism_coverage.csv,dashboard,csv,531,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1aa283bcb444fed5392f,docs/analysis/targeted_scouting_four_lane_fixed_stagger_live_dashboard_status_note_2026-07-25.md,dashboard,md,573,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-da9b70e392ac3686511d,docs/analysis/compensation_extraction/DASHBOARD-GITHUB-PAGES-DEPLOYMENT-REPAIR-2026-07-30/staged_file_audit.json,dashboard,json,2719,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-9eb19c78bac292e629a7,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_exclusion_summary.json,dashboard,json,310,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-079a069f286ad7c107ed,docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/dashboard_overview_metric_sync_after_candidate_review.md,dashboard,md,219,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-75e4607dad80184d4a14,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_dashboard_update_summary.json,dashboard,json,1042,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-293f202e0781ff714b39,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/dashboard_remaining_candidate_review_update_summary.json,dashboard,json,775,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-dcc8c936cba267c800e3,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_lock.json,dashboard,json,2997,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
