artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
original_source,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/lanes/source_review_lane_004/lane_004_retained_sources_summary.json,retain,256,Original source belongs in the source-only library; local removal requires package transfer and checksum acceptance.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f5124f3e4ad90fe23a65.txt,retain_as_companion,91144,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d75d0fbe3c021333c776.txt,retain_as_companion,109553,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-16b4030ad3685b07614b.txt,retain_as_companion,74135,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-5425e71353185324bf1a.txt,retain_as_companion,1688,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-5fec8b0c9af02e8fed20.txt,retain_as_companion,5789,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-43a9cb1a2f2040f8eed2.txt,retain_as_companion,7011,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7f8fb969c8971ead18dc.txt,retain_as_companion,317989,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-bd3de35e883b83f1309c.txt,retain_as_companion,5027,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-f8a078b1a317f3b9c112.txt,retain_as_companion,4621,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c36cb34aabab45e36a47.txt,retain_as_companion,114668,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6efff6026ebd14f74174.txt,retain_as_companion,4465,Extracted text is a source-library companion and remains separate from source binaries.,none
original_source,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_retained_sources_hash_manifest.csv,retain,1465565,Original source belongs in the source-only library; local removal requires package transfer and checksum acceptance.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b60adcbe8914eb295372.txt,retain_as_companion,31443,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-49fe5f582e7a553003e8.txt,retain_as_companion,35961,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-89ee829d075af1f7b40c.txt,retain_as_companion,384216,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/combined_broad_text_extraction_4051_extracted_text_artifact_root.json,retain_as_companion,185,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-4a0996a08e2e9b76f0af.txt,retain_as_companion,7146,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c803d7434e162c5e06ef.txt,retain_as_companion,80827,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f912ac63cbe82fa3a59.txt,retain_as_companion,104059,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b445aacc97c29c870eb0.txt,retain_as_companion,148137,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-445e1894135da6623ed4.txt,retain_as_companion,8025,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0589a099d7f34e1f143a.txt,retain_as_companion,7500,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-4c1640acc7882279f358.txt,retain_as_companion,81720,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-604f2a5f21699a7bccc9.txt,retain_as_companion,95648,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c71c3dcc5f76d9396c54.txt,retain_as_companion,23740,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ffc39d0b26d19358be05.txt,retain_as_companion,207457,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a05ec178c10b5b7857fd.txt,retain_as_companion,55812,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-1da11d7fb74b6dbda38e.txt,retain_as_companion,41596,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-91f7f2ac7b0b9054004b.txt,retain_as_companion,3811,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-03558ca9a864bcb122a5.txt,retain_as_companion,79590,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-acf7bb25863c511d243f.txt,retain_as_companion,76355,Extracted text is a source-library companion and remains separate from source binaries.,none
original_source,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_retained_sources_hash_manifest_summary.json,retain,173,Original source belongs in the source-only library; local removal requires package transfer and checksum acceptance.,none
extracted_text,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-REPO-DEEP-CLEAN-ARCHIVE-2026-08-03/extracted_text_artifact_preservation_audit.json,retain_as_companion,284,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-4c246f8700aa55a4aaf9.txt,retain_as_companion,26321,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a8244076e687c4e7cce4.txt,retain_as_companion,179974,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a27bb6ee835c6fdaca8a.txt,retain_as_companion,45441,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1651afc6e7dbc51aa3d6.txt,retain_as_companion,211751,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-90c7a275fdea7622eaf8.txt,retain_as_companion,2000,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e97c52df6c01d6c9ee3.txt,retain_as_companion,164548,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ed4b25ed04b6691ed758.txt,retain_as_companion,219211,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-207a7986ca1a3ce5e5e6.txt,retain_as_companion,26930,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-63fe652efe92a2afe94d.txt,retain_as_companion,3772,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-4e633138f304548dd6a6.txt,retain_as_companion,5189,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f5cd9830fa664afa6e3a.txt,retain_as_companion,70061,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b64aeaba2d1a916843f9.txt,retain_as_companion,61264,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-299fb6c7698752359b88.txt,retain_as_companion,5619,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7879ba8b69b1e0313352.txt,retain_as_companion,288054,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f7abecbf0820c94c6389.txt,retain_as_companion,97378,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e5849299115fd22486eb.txt,retain_as_companion,3275,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-38269a9de77c5534420e.txt,retain_as_companion,154707,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-07bcf0d10677312b78d4.txt,retain_as_companion,48283,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-053eb0777f67b95f0ad5.txt,retain_as_companion,405029,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0be42c30daae73fe0f60.txt,retain_as_companion,42015,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-71f5a99cf29fc081b189.txt,retain_as_companion,107934,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-be7c087d818c1ffe91bc.txt,retain_as_companion,138278,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-15662c8af6e4b0ecc4e1.txt,retain_as_companion,1435,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-2c5bd3be6bdb46ba70f7.txt,retain_as_companion,168620,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b1b9fed191f6dffaf613.txt,retain_as_companion,7541,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8b9c5c9c678fa292babb.txt,retain_as_companion,128785,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,retain_as_companion,372464,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-5e93924c2a6a17541601.txt,retain_as_companion,52311,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f13875ef63736a4bd3d5.txt,retain_as_companion,150356,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2ab67425a51d2ee6476b.txt,retain_as_companion,1698,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-39223bced05076659598.txt,retain_as_companion,150936,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6693030aa780a38070ba.txt,retain_as_companion,145986,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ff5631b01813d2b6fb1c.txt,retain_as_companion,174412,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4798edee319596a95b46.txt,retain_as_companion,109493,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-82ef2c0cc7db95b576e8.txt,retain_as_companion,66900,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0568c09098616713ffed.txt,retain_as_companion,90034,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cf728e6b1cff06aafd16.txt,retain_as_companion,360071,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-5f979147901a095e5bee.txt,retain_as_companion,80668,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-598f388b18514a165a22.txt,retain_as_companion,167524,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-dc991260b4ffead6e865.txt,retain_as_companion,1546,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-978d7bd57a33ac877e52.txt,retain_as_companion,24613,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-52d94a1a44f35df5f115.txt,retain_as_companion,67369,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/combined_broad_text_extraction_4051_extracted_text_manifest_summary.json,retain_as_companion,250,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-70ca6cc56db65bd5d8d4.txt,retain_as_companion,65111,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9f89b394a005fd35ca66.txt,retain_as_companion,35267,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31fa13139e53776e0402.txt,retain_as_companion,33335,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d3854aa3638478ca544c.txt,retain_as_companion,7573,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-744da59ec36b723de669.txt,retain_as_companion,28392,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9b0cd5defec39ee7cdb9.txt,retain_as_companion,3747,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0052f949afa142673070.txt,retain_as_companion,160012,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-21bccc8a39fc9e1d4a5f.txt,retain_as_companion,20916,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-92b6921135c4ec9a56e8.txt,retain_as_companion,1199,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b7d0688d44a0f71184b1.txt,retain_as_companion,2291,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e38ca7747daa3e5a9cae.txt,retain_as_companion,1497,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-19e2ab8c4618baeb0387.txt,retain_as_companion,3133,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-6fe905f196db3d5ebf5c.txt,retain_as_companion,184545,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-be6244c31d46f344bd9d.txt,retain_as_companion,8935,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-688933c3979e58b647ae.txt,retain_as_companion,163409,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-13dc53992885a0d76fd7.txt,retain_as_companion,3807,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6f44a227ac81b387bd19.txt,retain_as_companion,5317,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-4064b05fd6a936a535ac.txt,retain_as_companion,1025,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-bdbdbb9768d99eaef524.txt,retain_as_companion,91377,Extracted text is a source-library companion and remains separate from source binaries.,none
