relative_path,artifact_family,primary_decision,clean_repo,source_library,original_archive,post_acceptance_cleanup,cleanup_level,bytes,reason
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/source_review_results.part-006.jsonl,semantic_review,retain_in_original_archive_only,exclude,exclude,retain,retain,none,28223956,Preserve project lineage in the original archive.
docs/analysis/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_verification_input.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,424375,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_005_queue.csv,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,1999683,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-VERIFICATION-2026-07-30/verification_lane_004_results.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,3078504,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/verification_error_queue.jsonl,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,7821,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_lane_005_hold_ledger.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,319944,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-RATING-SPAN-SYNTHESIS-AND-CLAIM-READINESS-2026-08-03/whole_corpus_growth_summary.json,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,258,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/qualitative_mechanism_spans.jsonl,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,11684650,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-PACKAGE-PREP-2026-08-03/causal_estimation_boundary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,150,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/lane_004_resume_state.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,345,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/PUSH-ONLY-REPAIR-PDF-TEXT-READINESS-4961-AND-PUSH-HARDENING-2026-07-28/push_only_repair_pdf_text_readiness_4961_push_status.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,937,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_lane_001_lock.json,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,182,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/dashboard_remaining_text_extraction_update_summary.json,dashboard,retain_in_original_archive_only,exclude,exclude,retain,retain,none,1219,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-604f2a5f21699a7bccc9.txt,extracted_text,retain_in_source_library,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,4,95648,Extracted text is a source-library companion and remains separate from source binaries.
docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/targeted_text_layer_extraction_321_no_call_validation.md,validation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,459,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/department_coverage_summary.json,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,175,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_003_queue.part-002.csv,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,1183899,Reconstructible runtime material with low historical value.
docs/analysis/targeted_pdf_text_layer_readiness_387_result_2026-07-26.md,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,604,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/local_artifact_storage_audit.json,normalization,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,277,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/deterministic_lifecycle_validation_rule_registry.json,ingestion,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,481,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-SCOUT-INFRASTRUCTURE-2026-07-31/scout_lane_004_manifest.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1537,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/shell_or_navigation_only_queue.jsonl,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,50514,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_search_transport_resume_queue.jsonl,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,17145058,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/readiness_lane_004_canonical_propagation.jsonl,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,7595638,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-PROVISIONAL-SCHEMA-REPAIR-AND-ANALYSIS-VIEW-PREP-2026-07-25/identity_provenance_bridge.csv,schema,retain_in_both,retain_if_essential,exclude,retain,retain,none,1179584,Candidate for clean-repository reproducibility and onboarding.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/benefits_total_compensation_field_records_pointer_manifest.csv,raw_field,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,1533,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c71c3dcc5f76d9396c54.txt,extracted_text,retain_in_source_library,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,4,23740,Extracted text is a source-library companion and remains separate from source binaries.
docs/analysis/source_review_pilot1_httpx_retry_pre_live_dry_run_review_2026-07-24.md,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1528,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/gabriel_codify_pilot_evidence_windows_2026-07-08.csv,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,15614,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/external_data_manual_review_target_queue.jsonl,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,0,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/corrected_formula_outputs.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-CANDIDATE-REVIEW-2026-07-26/targeted_scouting_four_lane_candidate_quality_review.md,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,796,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/secondary_external_data_family_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,257,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_external_qualitative_span_layer_pointer_manifest.csv,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,24045,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/supporting_span_disposition_results.jsonl,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,39590,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/forbidden_action_audit.json,visual_data,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,580,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/mechanisms/mechanism-step-progression_qa.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,265,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-017.jsonl,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,904000,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_locked_payload_queue.csv,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,8864625,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mechanism_administrative_support_summary.md,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,251,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SOURCE-REVIEW-DOWNLOAD-2026-07-30/source_review_lane_001_results.jsonl,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,3516183,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/gabriel_codify_evidence_layer.csv,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,1237950,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-SOURCE-SCOUT-WAVE-2026-07-27/broad_state_by_state_source_scout_results_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,408,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/large_file_audit.json,normalization,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,198,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciled_safety_non_safety_visual_index.csv,reconciliation,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,523,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/pdf_readiness_pilots/PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24/lane_3_pdf_readiness_input.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,318525,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-PREP-DRY-RUN-FROM-PROVISIONAL-CLAIM-REVIEW-2026-07-25/targeted_scouting_four_lane_queue_summary.json,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,2287,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/mixed_quantitative_qualitative_spans.csv,raw_span,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,773097,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/TIER-C-EVIDENCE-SPAN-RATING-SUMMARY-140-VALID-RATINGS-2026-07-27/tier_c_evidence_span_rating_summary_140_non_safety_constraint.md,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,523,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-READABLE-PARSE-TEXT-1826-INDEPENDENT-BOUNDED-REVIEW-2026-07-25/readable_parse_text_1826_independent_bounded_review_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,4441,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_002_extraction_results_shard_manifest.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,553,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-POST-RECONCILIATION-NORMALIZATION-MATCHING-PREP-2026-08-03/cross_source_comparison_prep_candidates.csv,reconciliation,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,429542,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-EXTRACTION-1000DOC-2026-07-25/compensation_extraction_1000_selection_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1846,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-QUALITATIVE-EVIDENCE-CONTRACT-FOLLOWUP-2026-07-25/qualitative_evidence_contract_validation_report.md,report,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,2779,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/targeted_source_review_download_429_preflight_checks.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1719,Superseded historical output; retain compact lineage and selected milestones.
docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/mechanisms/mechanism-market-recruitment-retention.svg,rendered_visual,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,185626,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/overtime_share_registry.json,normalization,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,272,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/combined_broad_candidate_review_lane_002_locked_queue_summary.json,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,2136,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-RATING-INGESTION-CODIFICATION-2026-08-02/local_context_candidate_queue.csv,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,1838409,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/combined_broad_exact_span_rating_summary_16947_dashboard_filter_plan.json,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,1445,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/paraphrase_quality_validation_report.json,normalization,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,169,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SOURCE-REVIEW-DOWNLOAD-2026-07-30/source_family_source_review_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,5058,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/counterexample_cross_examination_queue.jsonl,ingestion,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,0,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SIDE-RELEVANCE-RECONCILIATION-2026-08-03/remains_unclear_queue.csv,reconciliation,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,7683625,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/tier1_one_row_scout_probe_result_2026-07-22.md,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,2309,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/broad_candidate_verification_4x3000_final_source_family_summary.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,2374,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/01_EVIDENCE-TIER-REDESIGN/tier_assignment_results.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,582,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,302730,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-SOURCE-SCOUT-WAVE-2026-07-27/broad_state_by_state_source_scout_possible_mechanism_hint_summary.json,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,292,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ffc39d0b26d19358be05.txt,extracted_text,retain_in_source_library,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,4,207457,Extracted text is a source-library companion and remains separate from source binaries.
docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-STAGGERED-LIVE-RUN-FROM-PREP-2026-07-25/targeted_scouting_four_lane_staggered_live_validation_2026-07-25.md,validation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1762,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-ORIENTED-ATTRIBUTE-RATING-643-2026-07-25/claim_oriented_attribute_taxonomy_v1_1.json,rating,retain_in_original_archive_only,exclude,exclude,retain,retain,none,5384,Preserve project lineage in the original archive.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/spreadsheet_readiness_diagnostics.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,1,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/external_staffing_observation_layer_pointer_manifest.csv,ingestion,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,1873,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/forbidden_action_audit.json,ingestion,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,518,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_005_outcomes.csv,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,4945458,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/state_coverage_summary.json,normalization,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,38,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/merged_external_data_candidates.part-002.jsonl,documentation,superseded_delete_candidate,exclude,exclude,retain,eligible_after_final_asset_selection,2,33495866,Superseded historical output; retain compact lineage and selected milestones.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_lane_001_checkpoint.json,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,375,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/candidate_review_lane_004_queue.part-002.jsonl,queue,temporary_delete_candidate,exclude,exclude,retain,eligible_after_handoff_acceptance,1,12822682,Reconstructible runtime material with low historical value.
docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-POST-RECONCILIATION-NORMALIZATION-MATCHING-PREP-2026-08-03/matching_prep_tier_summary.json,reconciliation,post_acceptance_cleanup_candidate,exclude,exclude,retain,eligible_after_reconstruction_validation,3,172,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/mechanisms/mechanism-contract-ratification_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,1494,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
