lane_id,scout_target_id,municipality,state,target_unit_type,match_priority_tier,candidate_source_count,coverage_status
lane_2,TS4-2-230a21eb42345651,Mount Laurel,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9c814475979ab095,Holly Springs,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b88c2f967e14b53d,Manchester,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-e227cf20700d6dca,Decatur,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-c7d9f6feb762625e,Bridgewater,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-e02b9c6d71ddc2b5,Middletown,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ae206720b933b072,Chesterfield,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-dd9cc0441e4d7202,Ela,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-83fdd118654e7b12,Poughkeepsie,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ca63edeff9ce264e,Brentwood,TN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f27f82653d0e7bc8,Webster,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-7631dbed5a1e4b0f,West Seneca,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-d923fbb178479eae,Lancaster,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4ae22a0b05d07eed,Newnan,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-691684c4fdb5b383,Berkeley,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-a4828611aa143f4b,Liberty,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b352295efecc3943,Mount Pleasant,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-67f85891d8dd7ac9,Sierra Vista,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9c7d0694224c2bb1,New Lenox,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-faa2b03e036f2ff1,Manheim,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-58842f134d170b34,Hillsborough,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-473a77b27a66bac2,North Brunswick,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ec212675e611bd32,Meridian charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-03fe36f9857f46bf,Bloomfield charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b8c59b7fd846091a,Southington,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-77f9990f61d94628,Wallingford,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-a25013d6cdda2414,Anderson,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ff143089e5a0b969,Commerce charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-780f0247277c5ce5,Bullhead City,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0d3e6094e759b602,Aboite,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-403bd031fa400af5,Indian Trail,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-a617a890036a00ad,Deerfield,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-664e68e21ad75d8c,Sumter,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4f56d354892b1dc6,Ohio,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4477cd8310a292f7,DeKalb,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-eaa6e535b99e4ff8,Peachtree Corners,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-dd3897b56c1c806b,Palm Tree,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-2cb8fff963509791,Teaneck,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-1a633117a6cc00df,Billerica,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9bc820083888478e,Hempfield,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0c506d7b243410b0,Marlboro,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-2428f9e0ad51ffa7,Milton,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8b6d163f90645039,Cortlandt,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-abf34334373b1d64,Apache Junction,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-fd3294bb912c3550,Orange,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-c7cffa91ef160d18,Saginaw charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6f7cb2a3348f35e2,Mulberry,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-d08913ec6bff36c6,Homer,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0ec585fe97892e00,Enfield,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-60267ade66002787,Florence,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-a9a619a4698dae61,Manalapan,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0a89aee1b0921832,Edwardsville,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b4808b4944e4db1c,Peachtree City,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-c432081de76d4c0d,Hobart,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-92bb0a02b51c1430,Winslow,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-1b17481d0040f331,Holland charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9df461dbba532067,Grand Blanc charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-c29a5773d76ee4d1,Northampton,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4d5ab2c71903c752,Montclair,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-84fec83ac1891ab3,Boardman,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-de0890feb01afd8f,Stickney,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-32a0b0a0117dc91c,Myrtle Beach,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-96d4b2d938bdb9a3,Bath,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8ada29e15670ff8b,La Vergne,TN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-dd12e3fbc2a1ef4b,Lake Villa,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-d38ea1ce3ca5eb0a,Pittsfield charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-e67945cda3c099a0,Douglasville,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-98fed7a38ae15587,Spartanburg,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-96f2b3fba7dee224,Bourbonnais,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bf242f1daedebfed,Shrewsbury,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-994c4c2e0cf9e7af,Harlem,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-d9607d4ebf12aa9f,Quincy,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-fd93017ed560b0b9,Haverstraw,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3aa204c1dddc824f,Ossining,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-797e5d1c7a91150b,Orion charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-20e5c6c2a57e4824,Nunda,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3c656e16c8f4e195,Woodstock,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-59e69232d82b7ad8,Cheltenham,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-86415272ed9baf77,Penfield,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-921724a7369ffcda,Cunningham,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3282ecb3374a1d34,Elkhart,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bcd5c94756c1485a,Northglenn,CO,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b1214bda25580621,East Point,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-e06e0b22d648a525,Rome,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-399aea3aef5cd790,Hilton Head Island,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ba7e4e3a3793f475,Norwich,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-daf6bb86bd6732e8,San Luis,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bf85f67c6fcd84a2,Groton,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-21f3024e1c78da06,Galloway,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9f57dfc40ac12615,Monroe,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-cb55d6e450030de3,Clifton Park,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4ec45d97b7e4fc12,Clear Creek,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-392c9a58c2f3ee2e,Mifflin,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f808d7bf78f22532,Lincoln,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8eb5fae0f7405355,Belleville,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3fd45e864402fb2a,Shields,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-35c474a78d5489c2,Pennsauken,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6535675c4af50870,Trumbull,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bde7393b863b292a,Tucker,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-643d44adb318daf3,Guilderland,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-87c43bb76bc2eb73,Independence charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ebcf0720b84ecdb0,Canton,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-71a03046cbbf3d07,Decatur,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-4d2c04adb0a68a48,Cumberland,RI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-fa243e04d7d98a40,Natick,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ca58abd661fb4d43,Delaware,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f102f10632f6182e,Andover,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ee15c0d89dce0e95,Sahuarita,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-94b03b0b60315d0e,Salisbury,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-5750ce86ea835759,Hinesville,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-974f43d05b0e23aa,Chelmsford,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-28f28d4d1405b200,Brighton,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-dd00dcc65e32b552,El Mirage,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bf54f6695783fb2b,Guilford,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-7f972e1302971006,Coventry,RI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-85a6895609fb7857,South Moline,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-de46b95fcf0063ac,Riverhead,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-cc90ef23004afc03,Upper Merion,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b617f82b5816f38e,St. Clair,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3ba5b3890a63188b,Austintown,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8fdfc26952d064c7,Batavia,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3a531a5351f2005d,Freehold,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-46a725aaee6efb66,Forney,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8f95860ab6636a14,Stockbridge,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b31a818072ce0794,Springfield,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-5f5c14ce4248f62d,Kingman,AZ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-fc02f28dd96679dd,Yorktown,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-58a46fdba636e8c1,Garner,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-d47cc99f27741847,Bluffton,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9df6d5d60bddaceb,Glastonbury,CT,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-1cd03a747795286a,Bethlehem,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-1e4362d030ca0b70,Adams,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-70335c523b0c79dc,Hampden,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6094c1dbf439c827,Bristol,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bad5451ce20c707f,Ewing,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9f9f37f4c8893f29,Kennesaw,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ad728840cd1c8090,Caseyville,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6e0c6ececc171db0,Wea,IN,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-685e320f7420f7b6,Del Rio,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6c546c84c70b7d93,Cranberry,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6203d02ef6e0680a,Dalton,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0367c0c3b86b4bc0,Statesboro,GA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-49dd256bff04d1d7,Harker Heights,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3afa455ab0415001,Falls,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9951866c945dc8d0,Englewood,CO,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b0e0cf2eeff6fcbe,Derry,NH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-9ecd68970f664ef9,Moraine,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f6bf5b1e1d91e2d9,Lufkin,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-cfd8032e0410e45f,Alabaster,AL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3303f5771bda11b8,Plainfield charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-5b9d9a56dd286104,North Providence,RI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f123a93541207ed7,Lexington,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-814602fbbd645251,Carmel,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3d73df11d90cdf5a,City of Orange,NJ,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-0002d41731b45f39,Radnor,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-338a770a1c7c33b9,Fort Mill,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-bed4a7c5a4f4f963,Opelika,AL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-11c38013b17088e8,Goldsboro,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-14952104b3c3164f,Eastchester,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3b84c2cacb71fc91,Fremont,IL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6ed47052fd4b7579,Dartmouth,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-cff893bf0cc63326,Lower Makefield,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-f7c865d172592a65,Warminster,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ed9abd6eca230e93,Gadsden,AL,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-b3f609717c068552,Deer Park,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-22a29138de87a292,Cornelius,NC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-3f4db69f9306d365,Clarence,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-6db1e7613c689c85,Falmouth,MA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ea4ba60b424f5283,Delta charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-24ad7f6bb329f00d,Manlius,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-c6fd8b7ce7c90171,Aiken,SC,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-ebff9d215de4dee5,Greenville,TX,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-148f5c198999ee70,Brownstown charter,MI,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-7a91a5514d8281b6,Franklin,OH,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-7dcc2f382c4a335a,Lower Macungie,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-8efb6ec56cc91594,Salina,NY,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_2,TS4-2-1004e907e0e31650,Ross,PA,safety_and_non_safety_bargaining_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
