request_phase,extraction_case_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,schema_valid,prompt_sha256,prompt_chars,input_page_count,input_text_chars,input_image_count,input_image_bytes,raw_prompt_saved,raw_response_saved,encoded_image_saved,response_sha256,response_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
live,cex_0444c966561f0e694bd255c9,resp_01e76e1aa421f42a006a65254c54908197a61bfc456d9ace47,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f536c001307067d121f6b85d24f71650877727c1a249a9c9a17d6d03d781e9a2,8799,6,5999,0,0,false,false,false,49b730e08ca3beace3e3c747c463e8acf21eb7c0437d1491dc8840e31596f56f,3960,2784,1168,3952,117.116099,,,false,false
live,cex_70e70f872e9029172943f060,resp_04a976849b8c1eba006a652554cd208193901484959ce5cbc1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ff20798ce0829a5df350c7eaeeaf04ebaf3676aa19c66a8dcff98d8984cf8542,9061,6,5999,2,117609,false,false,false,a1844532a1652c1d6d7d6ca46a95b49f8afae42276b40caacb5c78bd302dc5ef,3682,5686,1444,7130,126.169540,,,false,false
live,cex_c6d05d65fa7623ed873ce04b,resp_0d175863c98b3225006a65255893208197ad05bfed12fb238d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,90400265ce005d4d80cb401ae20d2ff924f3e6acc14ab668532d2ec5b3cf91ae,8601,6,5998,0,0,false,false,false,caf315781802a68dee62f623129bf9fe2a53c1f44858fe4a29af4bd355b21175,1070,2417,535,2952,124.778498,,,false,false
live,cex_b9ec44b3bde0e5405568cb77,resp_0969105f4a103ec9006a65255e2dd8819791ded2c744308b54,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0e6143ab1c367a45f7587cdc525ce657e7201ea3f3138f0948d4efb5ff89e925,8565,6,5994,3,478234,false,false,false,ea5a35182f914235be5201315fcec8ad2bf22176d31e0ab722392c5716902aed,3636,6728,1039,7767,7.170167,,,false,false
live,cex_03b2c71eb4e4270de7dbae55,resp_09e96bca809d9fcd006a65255dd4c88193a111f49832250f72,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0c2aa2e2f27ad9aff0a403fb32ec707c6299467485192e0e591ff97bfc739a62,8585,6,5999,0,0,false,false,false,ce19bcfde3b0aba14c04815e072f4e451d6f72911edbcc404fe40293f52a3bb0,8852,2568,2393,4961,16.518396,,,false,false
live,cex_6ddeb70b96c5080c69455765,resp_0579e4cdefe97e83006a652564f4408194929b65a0f9d52748,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1d7c4ad29e2ee6ba77efced8ff740f7d4ad35e9127b057eb98194437d4adbde0,8698,6,5999,0,0,false,false,false,d5772171f93a3592b12c9ee03c0ab73518225b584922c7d9c1e1f85a9b8e9892,5794,2744,1805,4549,18.396038,,,false,false
live,cex_5d47500948d1655ea8edeb92,resp_0de5c4a29ed8f1a4006a65256e5bfc8195b38f994510eb563e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e131266cd12bcbc7b832794c992324bb12b2120d22f4761c0c40ecb463a2adc7,8627,6,5984,2,130653,false,false,false,5faf9ba6752a829329acaf31327dbfcabc4f8c8111ea9cb0327818df3fb3ea28,4849,5291,1493,6784,26.149192,,,false,false
live,cex_f3315feddef4e4547ee1807c,resp_07bcf84fd895017b006a65257032788193ad84f151c5beaae4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,20d3b7bca478de780a0437bf36d27542ecc05b4bfd693e009435230c296ab1b2,2838,1,1403,0,0,false,false,false,dfed81de12fc911aeb68563e1a416b0c43db11ca6fdebb217156fb7f6b236ba9,2248,1867,737,2604,23.509716,,,false,false
live,cex_22f18c16b2a6a7daa7c98c76,resp_0f537c27d172e07c006a65257551648195b4034f89922dd49d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3e456cb77a7286f6f18b6fc2f20f53433eb61163bd3ffe00fc29048f978e2d4a,8483,6,5927,0,0,false,false,false,e227011f197294b27fc8891452d8652ab6622c40e2d5eadeb3513a6a593aa9a8,1540,2032,675,2707,28.660579,,,false,false
live,cex_9ef5de7ba915e0082c99d79e,resp_04d6824c1fe4ee86006a652577f1a08196849d306ae59cebfc,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,3052bc8e2541f8cfe84c87f8dc6e4f4fbf69563823e280aeaba584018f72b87d,8749,6,5996,0,0,false,false,false,6019b4b108d4013544cb726d7244d126f5348f504fa626ad1f1e29440a94c450,1388,2625,662,3287,31.205024,ValueError,qualitative disposition without observation,false,false
live,cex_9eda9ceb393e82f8cbf02c5e,resp_04cde11424de4fe0006a65257a791c81959af08e5eaca5944b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ce14aaec7cd5149cd24ba0af42c103a998432d4a31034b57fae493df78a357af,8600,6,5998,0,0,false,false,false,bad729f177eb7ab1153cf031fb6a5fd6de147a84eebe052f139955fa72ee7e18,5721,2653,1579,4232,39.024689,,,false,false
live,cex_6bc8189fc225ce3a5787d6e8,resp_06ddf2cabe88a4a1006a65257cfb7881979e62db46e8c83cff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6f623f69f060ece1b1c4f2979d30f4f03b7f678947bc7997ed28e1ec45f804b8,8532,6,5999,0,0,false,false,false,33570e3d97a2155f2d79cd947d51c08be9c4bea8774c66ca08213c994d53f3db,2259,2603,668,3271,36.156628,,,false,false
live,cex_1452084384a7244b736c7c56,resp_0bf6b4c9354b34cb006a652581f9208195aaa89168f97ca166,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7aa1d96bdab901e36c2d1eff45326745923fe24d9cec07185aa6c176137def28,8618,6,5992,0,0,false,false,false,69ab3d57cdd65305b783bf6968f5f668057ef7d20887f569ef39c3cda1e2200f,1393,2653,592,3245,41.072912,,,false,false
live,cex_33d1b3d3b6f751e44830f0f6,resp_0470afd98a65d78e006a652584dc5481978a04072680704a34,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,06d04180628f55e5353cfcd41cef8b25e02b64a07b0d76e3b275a5ee1dc5348e,8572,6,5999,0,0,false,false,false,8b53340c385176c75baa5ad1bafbc8a749c1bc18a60f4db492b62830e4651066,4954,2618,1558,4176,49.029808,,,false,false
live,cex_41625814725c026460bd034a,resp_04e9aa6d3534be1a006a652586e4b88190b486addbbb75042c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,efc988d124cb538047489c6617cd0bf6a460ef67e361008581425cb217843994,8526,6,5988,0,0,false,false,false,bf26c9db2bf3fbfb61e95795b55c4b3c38440ce2d932a329f1895f3b6d573312,1637,2287,667,2954,45.591316,,,false,false
live,cex_3fbdcc846468804c39d304c7,resp_0f4290b2acc07a65006a65258b63a48195bbb3febfc22b4301,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b3aee65a6c3a02cabf68df5fe5e27d8c3ba0a931022ab7eb32034758d3502129,8544,6,5998,0,0,false,false,false,50c1f11a8d59526443ea8125772346315f2351c40bd78a6f6ffbd4c25018418e,5122,2568,1836,4404,58.411801,,,false,false
live,cex_89199500d21c2dbab6bb3b4c,resp_005778324270e997006a65258ecd748190b459d365ddfa268c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,afe92b435fb5771ca89d02075d8468d33aa4bc44b6c6e25be6b1a95f8e66b97d,8535,6,5999,0,0,false,false,false,2aef1ccd1656906cde7c15ec0db7bf31c8401e38511a861ea14e972ebdf7f8f3,5261,2634,1711,4345,59.261516,,,false,false
live,cex_1fa1e412a821765bf0673616,resp_030e4a68c67d15b7006a6525983ad48190b3f7f2eed435d16e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,22ba6a554a93f03c0948186af53709667256973ad39cd1b41a29728682e3713c,8649,6,5998,0,0,false,false,false,656a1adce208d2510749f87832547515201004e21416d230042310a1dce6b9d9,7237,2349,1864,4213,69.562639,,,false,false
live,cex_978f8512ad830f0e04e4d59b,resp_05f8fb6b4012e821006a6525990cec819591af9dc91dc551ab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e632ac1b17740c811d5051ef7f813a99fb7dbf29c06a165a761891cb82feabfc,8514,6,5998,0,0,false,false,false,a11822ef22177d983885b57bb4670537ee398e30b5dc30b20adc31ab727f9b4e,1444,2478,722,3200,64.418966,,,false,false
live,cex_22fd8486a8983f9881a0f909,resp_0ed0568abe1f794b006a65259e33208190b45285f4f8d22d0a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a970bd4bf972503665a6497d70df2b7dc88dc2a922129a2e509171e479500356,8591,6,5995,0,0,false,false,false,c538dcdd27975516d4b0d474f5a6c7d6e3c7fee39e0ca94fea513a8287d56682,4211,2553,1363,3916,73.184808,,,false,false
live,cex_521db4c1d2302b418ddb68d1,resp_093d6f832eb55f3d006a6525a361d08194a44cffc602bf276f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,44f375b3a317cbd7e502c51a5d736e0a76de095c564341add449c4697c736c53,8654,6,5999,0,0,false,false,false,882a9010295d6e355a1d2d28d64814e5364370028ec30f75d5c82594fd7b11c5,9627,2702,2392,5094,84.183629,,,false,false
live,cex_a867105ad0f1028e785c1523,resp_08b58e7ed03cbd4e006a6525a6fe28819083cd4ac13c6bf939,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,38d41d1ab141bacc73ad9b5de26295526f7dc7b1abff166274a70259457a3f1d,8687,6,5983,0,0,false,false,false,525bebba181a571bf78fdde5974cd8f20789300471d08a8d6d8dd3cdba6854ad,2450,2513,1000,3513,80.048945,,,false,false
live,cex_8f53bb6a9675f9abb76a9600,resp_040c98f0fa3b5de5006a6525add9488197bdee782364c22d8e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,75eb05811d37a90ce1050900880e4e1883228c7af73067d5717432dc5d4674de,8597,6,5999,0,0,false,false,false,53b5b346d190317a8afdd5d147a6aec62eaa973aaa85d647b9952bcbc2c789d9,9445,2706,3159,5865,98.413526,,,false,false
live,cex_87f643314ad06cfa714ced23,resp_0409f7a7c4efd87e006a6525b200ec81938f53a0cdb8393409,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7686d1b3dff04bf9ce8f7ddced6b1c83e802c75077c0864adc0f8c881c7a4d29,8635,6,5998,0,0,false,false,false,e35f0dc1b2ad424d89d5e6c44bb3ba7df5b3b61ab12721e40f76f465d378f42d,5467,2752,1789,4541,96.951561,,,false,false
live,cex_004c92c09d7977b642cafbfe,resp_0d71762816cc8c4f006a6525bec9008190941eee3ff4ebf4b3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,db6e64c9ea641fe14ccd169ad89032901f349c21f44bb36b622b6d684b8468c5,8624,6,5998,0,0,false,false,false,5b3933c0c8d222dc12a4395202f23b1409168ec18bae7b190cb7e1914919933e,5644,2653,1764,4417,108.354550,,,false,false
live,cex_ab917507f329592486b29843,resp_07b6d49f5746de7d006a6525c03abc8194914118ebadc5d6bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c39bb693fe89781a266cbfbbad7fbe18189e2f3ed7779f73eae1667eae0a67fd,8588,6,5993,0,0,false,false,false,e6eba38b63cd9cca3da8e42f2c8669563933bb6628a3758f2b89de58060659c8,5778,2684,1757,4441,111.112037,,,false,false
live,cex_77475cce43106235f3f10cd8,resp_0a0037619d9e194c006a6525ca5a5481969cfe9ab43dcba43a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,87acfbd6a0415b575a19846f4f8880d71e95b37e461b331042c6362d9e87cc8c,8559,6,5996,0,0,false,false,false,47a037cad82e30974310894d1147ab1cd7df1222fc0d860b6ea2b42b2621bb49,3079,2596,762,3358,116.232707,,,false,false
live,cex_854859233d0e5b52960f0d56,resp_091f16ac8f8c9bd6006a6525ccef1c8193a63749fefa0df64b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3d28a625ee5eead924c50470af56d0bb7704e5ff7c1a42114d8dc934fc07f355,8610,6,5997,0,0,false,false,false,bfab58b83512745caf5075cb73adcd9fa815f5bd0c6c9e0d2dd675629a10d868,7400,3071,2274,5345,126.959563,,,false,false
live,cex_16ff780b4cf27e46087761e0,resp_0deb48cc2ddfb9ce006a6525dcdcf8819588786a2dba58df32,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d754fc2716fd51051de500dd3c7987c859650435edc0ef2645cbdb09595b716f,8568,6,5986,0,0,false,false,false,48ca6d8597bfa3badbf8457dae0730ec65d4730d37edb234f1edccaf3b07e84b,2755,2807,936,3743,6.245828,,,false,false
live,cex_8bceef392695ce5e3441aa5a,resp_0ffbc9a133ad2b09006a6525dcdbc48197bd6e7616d371385f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d154ac8417f31fd29528742e005738fb69209d27581622830533a618229b7e5b,6927,5,4573,0,0,false,false,false,796c2e0afce5c68bc619a4a74a338218f60ed9379a04049f9951b9904c1ff0c4,4532,2866,1606,4472,10.588567,,,false,false
live,cex_efa7726ccaedd5a7c81fc9db,resp_0faa7929b65219a8006a6525e309b48195b5d766ad82e6f021,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dd6a34e9cd560dbd32ed78c32e91ebb9a07440f9f04f8b45042f30ab721bb774,8522,6,5988,0,0,false,false,false,992bede94b4d016f3c9a93d0f055ca99ecab44ce927c1c973201a76015969ab2,4226,2479,1366,3845,14.723274,,,false,false
live,cex_32924f70afd7e7d858e2477a,resp_0d0073d4af644732006a6525e758708190b14d8ea94e1937a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,80f33772b3d353415adc8b2322930633cef246214f6d01561069453bf00731c6,8553,6,5999,0,0,false,false,false,af3096e43a1fd5a6b1dd5e5c10f0e7bd230c7048674e8f26f997a4252061ac0b,849,2719,334,3053,13.258226,,,false,false
live,cex_7fb62cac4d915b216871b5a5,resp_007556dfc24c8e97006a6525ea193c8195a2619bff483b4bda,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3c99b5c2f5ab5b2ff1b0a58afef8dfaa00c6fa11696014fc9c79534353016a88,8562,6,5999,0,0,false,false,false,4329263ce88568553b746b02d400777c988563e28a266c638017ed421458cba2,7301,2821,2141,4962,27.022578,,,false,false
live,cex_67f5c6c34935f05dcc055ff6,resp_01e39384af7a17ea006a6525eb7e3c819093254847c7c4b548,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,252ea13a2525bedb8996cf4abee717006c47c287f0d9d6a124046dace802a299,8582,6,5995,0,0,false,false,false,dc091d6269724a12fff7c3622e36e4a00de5da43ac3e5e72e8ff6f77bda431f8,4056,2655,1321,3976,22.637258,,,false,false
live,cex_8edceeb0ad4ae0322e14d92d,resp_041e52bbc3ac3ba9006a6525f373148195ae36cd9fa86c5aeb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fb0a4ff0d040ca37b10b7d89f462ac434c3a155e80f8dfa913b05435f324654e,8548,6,5993,0,0,false,false,false,376aff6731bb318d76c633d0e0e3d6bb9dca7e277e9f2ecae23f9d269a6b2554,5628,2597,1766,4363,34.111000,,,false,false
live,cex_5ae5f98e2beab26ced8cb794,resp_04abeced8650d9c4006a6525f7d9908195b5a4db1aac856cbf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fdf6660cf75af145c098422bc80e553661de700236e82d1276b392911730624c,8558,6,5999,0,0,false,false,false,86711b5648479e38b20e4d3d34af7da5ee878b19331d99092b2d867c2d01483b,6892,2636,2182,4818,41.037215,,,false,false
live,cex_b6bf42cbfa913bbbe9264282,resp_0ecd309eb2ee824f006a6525fee158819085474c399cf866f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,908f8e8e8765dff14aefdb9c1549179fcf22ef2383b00768d59f238bb7893368,8563,6,5997,0,0,false,false,false,dac024f07b98ec822f8f673c6312f0fec910f919f9b694e6acfe0f7ec063337f,723,2723,314,3037,36.752001,,,false,false
live,cex_092470801ccd403f0bba6606,resp_06632c041366316b006a6526018870819395c89868365483ef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,87ac6a185f233c7a60bca591b72c70a0abcb654609b73f3106d0426f61bba890,8551,6,5989,0,0,false,false,false,0ea6a67cb7d1aa75a02e3e8f96186e2951aae3c2dcc8e729d87fd5131a407793,3068,2515,849,3364,44.029946,,,false,false
live,cex_3c9c7530e9b8f5036e78d302,resp_0e9390560d1a1821006a652605d7348190a2eea0d493ae0ab7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,20b69d1edcf84380c0eea2ae57427aa02cc57275e28cdc97d619ead2487ae8e5,5977,6,3441,0,0,false,false,false,e874e143fb5c9b9b52755e23abfeb8bf707708c5dcf763c08bc0243a9c35ea23,4031,2047,1345,3392,50.277861,,,false,false
live,cex_90a52d9038b64c1a1778bdcd,resp_0c2ae4a27d6bc5a5006a652608d90c81958172ce31001d6abe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e683919b97cf3c3154d7a43884b2473e928bc235541f825e2ecf128c3e1375f1,8939,6,5999,0,0,false,false,false,b515e8e316a5e340e294d377aa4c03be31bbff95583e11c281756956cdf46306,7443,3396,2413,5809,58.793438,,,false,false
live,cex_44661af40fa2ef3cd7de725f,resp_031c59248e93b18e006a65260f108c819595e82d3c28bfa13f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,174b94a87f891331c67cc058fc1629be8634a67eeffa16bd3c15292108c02ff2,6788,4,4663,0,0,false,false,false,0b8dd017d3a2a44ed8bacf8e20b05c9ff581b689fec63dd764a19170d9d77f8d,2698,2330,967,3297,57.240820,,,false,false
live,cex_8d9a0e2f35959dd202ed1123,resp_0a7b2ccd7775c968006a652616047881909e827f799cee49a2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,47fdd149a093d0e8004689f0b201c0261e929b1826e8638946b8fb0e62088268,8548,6,5997,0,0,false,false,false,92ac83dcd8d9db9bc75b19c4a0d44e153557aac7eb2b90f361254d09edea211f,1364,2589,524,3113,61.008291,,,false,false
live,cex_c217fde01f076c641eb7da08,resp_01d6d88d1e135720006a65261790b08195b3cf3e0ea21210fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,29fb1659bd7e1dc4b75c3f8fde7d0c8ad0c3d5e38a75734eaec84b4987c454dd,8738,6,5982,0,0,false,false,false,a39f1661ae477252a79d911c63d91ba43fb829811a82ccdf40c489b4406231b1,566,2825,296,3121,61.380300,,,false,false
live,cex_22d4d1ba800b504466fa6c16,resp_0a93f7384bb31303006a652619ceac8197bcb61ceeb6e0137e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ed56ede652af990afef66d050cee2a05b0026c628d96f24d1f11d11e52dc4e29,8555,6,5999,0,0,false,false,false,14718622d62a47f1b7f76b1dc8ac98cb010d5ce18f3c349057ee82eff73a5fc0,5610,2559,1574,4133,70.794808,,,false,false
live,cex_6d62c932a86e3d568da07acb,resp_03726c76f1da62df006a65261a275c819395ac44070a0d082f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3c05edddc63cd6ba9ed7e92409bfcff11f7d6cca698bea85e69e2618a25525df,6418,5,3592,0,0,false,false,false,4eda914dc5c770376bdd2891cf3ca3b334ad1de64f7f9b4c9fb6dbadd3a7afff,5127,2304,1178,3482,69.086690,,,false,false
live,cex_0f21f7f72e851886c4e82191,resp_05170555e0cabd70006a65262200b48195a376d35c19a8f2b4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c1c9953810e03e1e9f60cfc874d93be127beaec3a80d067b600445a045ed0ea4,8652,6,5998,2,298091,false,false,false,c0d44b00f4f367a45151930b8c2737ec20a6944a9faef722453af5332070b69b,6631,5368,1840,7208,81.376107,,,false,false
live,cex_90087bbbbc909a147839a59b,resp_06d40ef39b939b3a006a652623908c81939666eb13ceedc9e5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dce42f84e15156aaf35b7a97edc9ad7d1ef1ca2ad11618e3770f4fe492e7aa07,4528,2,2816,0,0,false,false,false,d093d736866122f09d282f531f4f5ad0832faed9dff69134ff6558bd8517163f,3694,2008,1244,3252,78.524694,,,false,false
live,cex_0d2cd0a78c0a6c5a58ec2fc0,resp_0fac60e26dca03b3006a65262b6f58819486305dc4143d5199,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,69f98b4bbf40ec167993c207cdf44481866c6706d245ad1cdd8eba628ba22df8,3813,2,2130,2,257987,false,false,false,e67919453cf98beb67399d8fe0b4dc59c2d38a78fb0101da92b16942ad34a5c9,4431,5231,1246,6477,87.139440,,,false,false
live,cex_e095f5d719d970a328732270,resp_0b6ee6d8a4c86dfb006a65262e23488194bd55b6231a130975,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3753447cc999db9822c282aff7c4b363a326edd4544a0a22a3a3881480d408b8,8574,6,5993,0,0,false,false,false,6fcc4c553509bd9a995cdfc4e7392001e6a1a5d8f55d43149addad9abd3a4513,5827,2607,1960,4567,98.200156,,,false,false
live,cex_ea7b9f8bedce9c08b1bcc443,resp_03fcc28438e81f11006a652633f9648195893259e9d47a8e00,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7f2377e9e4269f958da935f75ab56b70a320fed200391a6d8d9b6c43f7c7ccbe,1536,1,143,1,18403,false,false,false,6c9fae6a669a70aad20cbfd84657683749469ce17e594be8affec41313d042b1,430,2473,118,2591,88.982771,,,false,false
live,cex_a5d2b0d4a353f7667a6bec84,resp_02e6168ef9fffc5a006a652635cda4819685c6d5c353e1b8f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,81529a025e113b52c0e1ec3a065ef98b9f0bd8951fad266f079c2e9477ab7a4b,8589,6,5997,0,0,false,false,false,da7d6337f97133ea7efc79676c981e2fb72375ab84032278f2dfc2349fc0d924,4820,2606,1542,4148,99.534727,,,false,false
live,cex_f978d6e4a1639ee32ef82e6f,resp_0f8c3a8b85907f9e006a65263ef9cc81978d7196ae20d8ad07,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,89e9be4c35dd403a56ec7c0960e1d19893d7468858ad6cd2042fdc5ba1696a1d,8560,6,5994,0,0,false,false,false,3ae874bb472885b3315bf954973393231eacba0d27ebf0004f0929f91d026c8d,5554,2678,1694,4372,109.791712,,,false,false
live,cex_a475f18769626b24a4c1cba8,resp_09587d3f50ee42ef006a6526404ca88193a9aa4e60bd3973e3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d325d5cc80d0d6eea7ff56e5f8ab36bb6f94560ebcd061a0dd92e9c0b7aab280,8547,6,5997,0,0,false,false,false,0b6ce3ab9b13a0d38809f4d82a8b1e91358ac2b7fab500175e38b7622f3dc956,1662,2546,619,3165,104.239967,,,false,false
live,cex_96493b49736d6f7327c3e0ce,resp_0b595a3e4156248c006a65264ab3c881938cc4ea6bc68b977a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,63d02c5613090a139343b199c772d37a194db5a5a00bbe843c3c217392add52b,8823,6,5994,0,0,false,false,false,719b36a9780e3f67e8505064c3ed2e3d25d5e8ef2d114475809cd4646e0aaa07,4985,2752,1663,4415,10.397399,,,false,false
live,cex_4a49cbb7f5cd2b82033d52cb,resp_0e98b43d3b7ebb8d006a65264aaf908195a4c17f1a121cbb24,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1f11156d3e17dc34dff56c672a4c66b7f545f86a96c2cbf1a48d462d54bbaba4,8544,6,5993,0,0,false,false,false,ced263ca6817d858f375277e435c3f285c5a520782a45e6a2a11d44c433ae842,3453,2694,1185,3879,7.714867,,,false,false
live,cex_900c12fa52ca5fdf295c8eb9,resp_0fb0bb4a2ec414bf006a65265258708190945da2c5dfe8d6aa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9da3f06c9c1e9b0c0ab1986b0efbd95d3c73ad469f47920068b264ec93679122,6423,6,3920,0,0,false,false,false,2858e16480646a3bce2071f557b11d0b9dc70ad4770078c5aa0f426afaf527bd,3542,2075,1102,3177,14.670095,,,false,false
live,cex_d24f4335f9d34688ba986ea2,resp_0608f2e6b6726bea006a652654fe4c81979d1513c6c35f7ec3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cbd6252c4faeb1cf8c258c4ef414f1306fd5f7bbd546f05bba071da40d6894f2,8564,6,5996,0,0,false,false,false,97bda9e940422204c1b39d8f990edd118340a45bbd3904d234703dc23537837e,4121,2592,1691,4283,20.582372,,,false,false
live,cex_39adfa260d261fefa38565cd,resp_07f5e4c451850673006a65265961088194b7f715a85f4eab5a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d84f29f416b3411ac8cd40000cc5908a59041afad906c533d4c0de3067dced33,8109,6,5449,0,0,false,false,false,b97ba86634f90e478dbda29bbcf6de70eac2c33be26dfbead59efd8eddd3d92e,591,2965,259,3224,17.449963,,,false,false
live,cex_0de7c95a55cb8bd269beedcf,resp_049cf6b71a1c2147006a65265c0fe08194a62308e46462f0aa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cf70012fd2a4ea602eb10c0b1bac50bd8abd9b675886e5bce076786d86ca7465,7223,6,4581,0,0,false,false,false,465160d32d4aa388bd3828635c4df31c975f33fc2c85c3b7038ae7aebd55daf1,2112,2653,729,3382,22.481987,,,false,false
live,cex_3d261d26bd34f8dd1f7c5b3d,resp_0798ddeba96b0079006a65265f2a8c819490574ed29d4db1e7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,57843adadd5dcd3c3abff168bf9853f9a1c9638d830e0c6fc239f20cdb319ced,8731,6,5997,0,0,false,false,false,27a06daac37c65077c8671a6df72dbfcb4f8308926d69a93aa6fecff18c83cc4,9142,3097,2686,5783,37.845902,,,false,false
live,cex_de066cc151e72cddfb51374e,resp_01341216ed046652006a6526610ca481909a18e153717bc871,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,85e0d798376fe7de92bd75a89a07f0ae3b3f2d7b1938104786e7b84c18ab5302,8743,6,5993,0,0,false,false,false,d549b36ace3ebdb5ff8567919ba7f26200d6b314f98d956033ff72c9f58d2a45,3569,2890,1297,4187,31.770929,,,false,false
live,cex_e1512e5448ba73229048ddda,resp_02d0696f74560d95006a65266a5ff081938f01aac57beb7998,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,bd2397df9d61b6475130af92793d947481cde336a5b01c16ccc96d8571c08511,8734,6,5995,0,0,false,false,false,4ca2ff57bfe10e15b5dd7280f2688cc9fc457919994c25c555bbdc71aaf31009,3277,2670,974,3644,38.469139,ValueError,mixed disposition missing sub-records,false,false
live,cex_fa42fc634830b4af7bbd55ed,resp_04ad38872dbd52bd006a6526707afc8197961de5da24709c17,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7919f5c304ee1f201a6fdedbeb15aeb1c462741cdc8cf46f7e2ae427c3c8caf2,8588,6,5997,0,0,false,false,false,d40b76b5cdecc1e43c73efd4cb5e46097eb2a9413338cee59231e3b808263bfb,4873,2635,1703,4338,49.637019,,,false,false
live,cex_8955d4ea66124e254affd749,resp_00e7a96dcb0ee625006a652671171081909526bd238f338b06,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,049573554c271b2537f8e88ab4f74e72ab88dda4911c43a49e90e0773a1177eb,8594,6,5998,0,0,false,false,false,7e7ebf8e349245d094d15d5924e023ae0c6751f25d95bb7df99e4adb84abafaf,4008,2676,1334,4010,48.081443,,,false,false
