request_phase,extraction_case_id,started_at,finished_at,local_packet_seconds,gabriel_elapsed_seconds,request_status
live,cex_84b3a7643a20b710bf2c383e,,2026-07-25T21:18:32Z,0.000000,102.764149,success
live,cex_5e2e8d155227ce4ce0db2b0e,,2026-07-25T21:21:09Z,0.000000,13.122348,success
live,cex_81d23325352187eb25cf01c8,,2026-07-25T21:21:09Z,0.000000,14.672771,success
live,cex_a3f210e7216d30f778c0634f,,2026-07-25T21:21:09Z,0.000000,21.168949,success
live,cex_7ed821d25d407095ec0fd2e4,,2026-07-25T21:21:09Z,0.000000,24.261454,success
live,cex_f3a8c0b1342ee737a245e29e,,2026-07-25T21:21:09Z,0.000000,26.786904,success
live,cex_c6e7e5d5d28aba07a1596a07,,2026-07-25T21:21:09Z,0.000000,38.416685,success
live,cex_a39dc36e5d0353772358cb6f,,2026-07-25T21:21:09Z,0.000000,32.419287,success
live,cex_7a8dfc53274becceb7ea7f85,,2026-07-25T21:21:09Z,0.000000,35.000259,success
live,cex_ad7f5c422f9d6418a27c898f,,2026-07-25T21:21:09Z,0.000000,45.827826,success
live,cex_a77466ed39cd0e75324d91ec,,2026-07-25T21:21:09Z,0.000000,55.194236,success
live,cex_2a077e71191385e92b633afe,,2026-07-25T21:21:09Z,0.000000,66.267455,success
live,cex_88c7246be86ef029ee9ffdb6,,2026-07-25T21:21:09Z,0.000000,67.380936,success
live,cex_cba212433b28e2332af5a304,,2026-07-25T21:21:09Z,0.000000,80.763723,success
live,cex_b6605fd61e2b4c4900508ccc,,2026-07-25T21:21:09Z,0.000000,78.160690,success
live,cex_ac7f0dc61e465dc39972f6c8,,2026-07-25T21:21:09Z,0.000000,89.353978,schema_invalid
live,cex_44df6e0011dd33cae7cc142b,,2026-07-25T21:21:09Z,0.000000,95.037683,success
live,cex_470cfefab424214bb4fbdc85,,2026-07-25T21:21:09Z,0.000000,103.995591,success
live,cex_b9d47fd2cc477ae8962aab4f,,2026-07-25T21:21:09Z,0.000000,108.833476,success
live,cex_55a4686f305f50ca82689d7b,,2026-07-25T21:21:09Z,0.000000,118.495576,success
live,cex_a02ff14c6dec91662c76afe7,,2026-07-25T21:21:09Z,0.000000,117.205342,schema_invalid
live,cex_e41c7293b5969c7e91e1d912,,2026-07-25T21:21:09Z,0.000000,131.541543,success
live,cex_f87cadbd70fb03e0654f6397,,2026-07-25T21:21:09Z,0.000000,129.722819,success
live,cex_0c0babde88704f9779512216,,2026-07-25T21:21:09Z,0.000000,138.779352,success
live,cex_578cdbc3b7c824de35d07436,,2026-07-25T21:21:09Z,0.000000,147.297868,success
live,cex_cee255168d800981c6d73c2c,,2026-07-25T21:21:09Z,0.000000,156.527090,success
live,cex_2a698c93cb3561f914731b47,,2026-07-25T21:23:27Z,0.000000,17.783786,success
live,cex_b86d615460d6a6076ea49d97,,2026-07-25T21:23:27Z,0.000000,6.266804,success
live,cex_199b4f19d28d0d021c8f9842,,2026-07-25T21:23:27Z,0.000000,24.748382,success
live,cex_953d39fef5331a93c2552bca,,2026-07-25T21:23:27Z,0.000000,23.889346,success
live,cex_f7e1ffb88a98dca15b3b31ed,,2026-07-25T21:23:27Z,0.000000,42.666501,success
live,cex_e1e31b43eae1926aee6d279b,,2026-07-25T21:23:27Z,0.000000,26.710344,success
live,cex_b57cdda4f0119a7aef3c0107,,2026-07-25T21:23:27Z,0.000000,34.898273,success
live,cex_2be6e05fcb95f380bab53b06,,2026-07-25T21:23:27Z,0.000000,41.444567,success
live,cex_0d1666d1a4f2e5dd7d830c97,,2026-07-25T21:23:27Z,0.000000,56.745276,success
live,cex_20342df70b4375b7d1c4b8bd,,2026-07-25T21:23:27Z,0.000000,55.690916,success
live,cex_c66b26697d7dc1bb10f67827,,2026-07-25T21:23:27Z,0.000000,65.391913,success
live,cex_e6cb75441eaf1f9cd343c08b,,2026-07-25T21:23:27Z,0.000000,73.591153,success
live,cex_0fd17cd8a02584bd00b8d089,,2026-07-25T21:23:27Z,0.000000,68.677135,success
live,cex_64370ea8e0129e2b95d229c6,,2026-07-25T21:23:27Z,0.000000,70.825486,success
live,cex_2e048800601acc453024b3e7,,2026-07-25T21:23:27Z,0.000000,83.383539,success
live,cex_790e21bbf2bb8eed67f4986d,,2026-07-25T21:23:27Z,0.000000,80.705355,success
live,cex_10855ba19f6e947b9db9c091,,2026-07-25T21:23:27Z,0.000000,98.045659,success
live,cex_1f227725cf3a18071b3d7c20,,2026-07-25T21:23:27Z,0.000000,90.691192,success
live,cex_ac43a619b3784aa5a6265b20,,2026-07-25T21:23:27Z,0.000000,99.805247,success
live,cex_354fdfe753d493148908379e,,2026-07-25T21:23:27Z,0.000000,107.934824,success
live,cex_96041e6bf3594bd45a314de4,,2026-07-25T21:23:27Z,0.000000,117.652483,success
live,cex_77ffcd4d041b6c73434fb34f,,2026-07-25T21:23:27Z,0.000000,119.498358,success
live,cex_21731064c3daa7f8586f5be4,,2026-07-25T21:23:27Z,0.000000,124.995465,success
live,cex_ba95127c5b7fe60b82867d85,,2026-07-25T21:23:27Z,0.000000,132.784289,success
live,cex_2a51ac62e4ed6a1c2984049f,,2026-07-25T21:23:27Z,0.000000,138.107816,success
live,cex_f518c263d07bc5e0fa852b32,,2026-07-25T21:25:44Z,0.000000,15.492685,success
live,cex_42b38a2933292e51aaf1293f,,2026-07-25T21:25:44Z,0.000000,12.972976,schema_invalid
live,cex_a894a043f633993453c88728,,2026-07-25T21:25:44Z,0.000000,24.043928,success
live,cex_59f1c48c93bdeb5e4962dae2,,2026-07-25T21:25:44Z,0.000000,26.305080,success
live,cex_4675cf470065f15c432e11e4,,2026-07-25T21:25:44Z,0.000000,40.527427,success
live,cex_44cb680515b6aad3567342d5,,2026-07-25T21:25:44Z,0.000000,32.694509,success
live,cex_26dbb331dc54fa9ebd8f11b0,,2026-07-25T21:25:44Z,0.000000,34.892929,success
live,cex_3d5c45bb351b0fb770b40d6a,,2026-07-25T21:25:44Z,0.000000,49.744308,success
live,cex_bbbaf1796c0bb4a3e51d1955,,2026-07-25T21:25:44Z,0.000000,47.975062,success
live,cex_76ce5cec8b6bf25552be5669,,2026-07-25T21:25:44Z,0.000000,55.463241,success
live,cex_7fae1a3f500fe831092831f4,,2026-07-25T21:25:44Z,0.000000,58.813596,schema_invalid
live,cex_a69fa3f31af071a64a78fbe3,,2026-07-25T21:25:44Z,0.000000,57.613122,success
live,cex_584d2ce993152e6571e92deb,,2026-07-25T21:25:44Z,0.000000,66.763080,success
live,cex_2b259374221bdcedd4817569,,2026-07-25T21:25:44Z,0.000000,73.426686,success
live,cex_bfdc42924c7f5a79c445e581,,2026-07-25T21:25:44Z,0.000000,86.365081,success
live,cex_438e41bde2151f5a83518d6e,,2026-07-25T21:25:44Z,0.000000,83.170292,success
live,cex_dfa02e5faa208310361ffdeb,,2026-07-25T21:25:44Z,0.000000,90.092923,success
live,cex_27bd58cdf06c8f1ddc1c06a0,,2026-07-25T21:25:44Z,0.000000,95.136132,success
live,cex_995a391a0e1cd96a38427d0c,,2026-07-25T21:25:44Z,0.000000,106.784603,success
live,cex_7c74ec0fd84ce36dfdcc5beb,,2026-07-25T21:25:44Z,0.000000,104.955172,success
live,cex_e3a9344536c4844a24ca3b04,,2026-07-25T21:25:44Z,0.000000,107.257545,success
live,cex_fbd8c7925a48246c8fcf6375,,2026-07-25T21:25:44Z,0.000000,121.672098,success
live,cex_9985ede67b2639c278d2d3a7,,2026-07-25T21:25:44Z,0.000000,117.294924,success
live,cex_262764d33483859ebbf1f1cb,,2026-07-25T21:25:44Z,0.000000,132.265601,success
live,cex_d05aa871ea17ee0e44809e69,,2026-07-25T21:25:44Z,0.000000,137.317715,success
live,cex_d5ed2156ae97aa3dd668ebe3,,2026-07-25T21:29:20Z,0.000000,6.104399,success
live,cex_a3fc313e790624b8b6fe9f5b,,2026-07-25T21:29:20Z,0.000000,17.024957,success
live,cex_bfaff779571ed31055a8a403,,2026-07-25T21:29:20Z,0.000000,19.928063,success
live,cex_d326472481b84e359c384501,,2026-07-25T21:29:20Z,0.000000,30.645167,success
live,cex_51b75c785d4f23ed0af45787,,2026-07-25T21:29:20Z,0.000000,24.601973,success
live,cex_ed38a7c02ff6e2e22f3986cb,,2026-07-25T21:29:20Z,0.000000,33.102661,schema_invalid
live,cex_15258af7f54fe009feab2bf0,,2026-07-25T21:29:20Z,0.000000,44.122677,success
live,cex_b2ad718e823c355f43a726fc,,2026-07-25T21:29:20Z,0.000000,36.848315,success
live,cex_af69e6255a32386ac3d28f76,,2026-07-25T21:29:20Z,0.000000,42.407994,success
live,cex_f29d2546f93175dd68d1e47c,,2026-07-25T21:29:20Z,0.000000,52.147810,success
live,cex_59541bd12d5d66db6bc0eaaf,,2026-07-25T21:29:20Z,0.000000,58.558093,success
live,cex_8c0405f4ad6aba333396fc5c,,2026-07-25T21:29:20Z,0.000000,63.092706,success
live,cex_3ce1d0c0e1be6d3e8febc163,,2026-07-25T21:29:20Z,0.000000,69.965010,success
live,cex_a054238f75bb1897197edc0e,,2026-07-25T21:29:20Z,0.000000,65.852876,success
live,cex_0c911177f11b76dd20cb55d3,,2026-07-25T21:29:20Z,0.000000,81.875056,success
live,cex_465899812880ee6e8fda2265,,2026-07-25T21:29:20Z,0.000000,79.860714,success
live,cex_2725ce85072faaaec2cdbad1,,2026-07-25T21:29:20Z,0.000000,87.621396,success
live,cex_c2202928f4164b05bc2cba18,,2026-07-25T21:29:20Z,0.000000,171.877370,request_failed
live,cex_82c31aa73c7dd8dc971dd4f2,,2026-07-25T21:29:20Z,0.000000,174.171856,success
live,cex_e046cec85266db301e44b5f8,,2026-07-25T21:29:20Z,0.000000,187.930077,success
live,cex_bce54a6ed6fbde3936a25b34,,2026-07-25T21:29:20Z,0.000000,185.370709,success
live,cex_6bd8c381f21501066f23241d,,2026-07-25T21:29:20Z,0.000000,200.322482,success
live,cex_eeddbc868adc494648013039,,2026-07-25T21:29:20Z,0.000000,207.880420,success
live,cex_ccb87034d09c9c318fbda67d,,2026-07-25T21:29:20Z,0.000000,214.875711,success
live,cex_7b2db404c0cfea1730f37d20,,2026-07-25T21:29:20Z,0.000000,216.307736,success
live,cex_d1e31efa0d73582d5a5df784,,2026-07-25T21:31:44Z,0.000000,7.523954,success
live,cex_01a38b96db0982b30f632b85,,2026-07-25T21:31:44Z,0.000000,8.903622,success
live,cex_dce486f790ab2ed5fe1601fa,,2026-07-25T21:31:44Z,0.000000,23.014232,success
live,cex_725c50f0497ea75657efbb1b,,2026-07-25T21:31:44Z,0.000000,18.776575,success
live,cex_5859194b8a7b4cad893e9bcf,,2026-07-25T21:31:44Z,0.000000,32.100479,success
live,cex_559d15f981829899632be52c,,2026-07-25T21:31:44Z,0.000000,33.942855,success
live,cex_a6d29fe0f9b0db18e793427c,,2026-07-25T21:31:44Z,0.000000,42.154003,success
live,cex_ba96381e5253b417468c090a,,2026-07-25T21:31:44Z,0.000000,55.447253,success
live,cex_e67383f41524bf520ba74c05,,2026-07-25T21:31:44Z,0.000000,56.780564,success
live,cex_fe9275f987a6692726af5e45,,2026-07-25T21:31:44Z,0.000000,66.715013,success
live,cex_c4092e4dec488c6dc9f84361,,2026-07-25T21:31:44Z,0.000000,68.918333,success
live,cex_2dd0f7d7e8b238d0b869d868,,2026-07-25T21:31:44Z,0.000000,84.462104,success
live,cex_68be9646c7851720a596d9bc,,2026-07-25T21:31:44Z,0.000000,77.973781,success
live,cex_ba17edc93c04373253aa56b0,,2026-07-25T21:31:44Z,0.000000,90.970306,success
live,cex_ebc6b532138739e7fbcfea9a,,2026-07-25T21:31:44Z,0.000000,93.026968,success
live,cex_ab56877276e411cf524426b4,,2026-07-25T21:31:44Z,0.000000,95.689621,success
live,cex_ed9a2b4a19df1546cf996d8a,,2026-07-25T21:31:44Z,0.000000,100.604803,success
live,cex_15ffb258fee575f1cf429f2a,,2026-07-25T21:31:44Z,0.000000,102.832607,success
live,cex_b9410230435648400b1da85e,,2026-07-25T21:31:44Z,0.000000,112.537010,success
live,cex_94eca1be458d3acd471c2557,,2026-07-25T21:31:44Z,0.000000,117.254067,success
live,cex_18c146aefb65d766aea0b2ba,,2026-07-25T21:31:44Z,0.000000,117.909514,success
live,cex_c51161456b9d0310a4a78a9c,,2026-07-25T21:31:44Z,0.000000,125.378605,success
live,cex_4831ce5a78f76722a6968dee,,2026-07-25T21:31:44Z,0.000000,133.404890,success
live,cex_694303ef4b88bfae07ea8c34,,2026-07-25T21:31:44Z,0.000000,133.782097,success
live,cex_58b44cb12e5b9d3c82cf0691,,2026-07-25T21:31:44Z,0.000000,143.445070,success
live,cex_32eb385178a89e3526979826,,2026-07-25T21:33:45Z,0.000000,15.055851,success
live,cex_1ba623735fe223a15795538e,,2026-07-25T21:33:45Z,0.000000,8.731989,success
live,cex_b8904d5f29508df492899b0a,,2026-07-25T21:33:45Z,0.000000,20.989365,success
live,cex_c2f5945eea8465641dac8b60,,2026-07-25T21:33:45Z,0.000000,29.520849,schema_invalid
live,cex_5375a006bf6bce9ccb03f33f,,2026-07-25T21:33:45Z,0.000000,29.471299,success
live,cex_c4f99fb00dea730ecd78803b,,2026-07-25T21:33:45Z,0.000000,32.056732,success
live,cex_39c647f48c9ce29b5fba4239,,2026-07-25T21:33:45Z,0.000000,36.270751,success
live,cex_3ecfd7b90b64dd24f259e7e4,,2026-07-25T21:33:45Z,0.000000,48.946310,success
live,cex_43782acc3c84a0bd7c77b2ea,,2026-07-25T21:33:45Z,0.000000,41.637439,success
live,cex_70dd78d6845ff0ce3a1f1dda,,2026-07-25T21:33:45Z,0.000000,47.592146,success
live,cex_c29556c2eb12aed0e8627556,,2026-07-25T21:33:45Z,0.000000,52.310261,success
live,cex_7446140946af23ecead13f5c,,2026-07-25T21:33:45Z,0.000000,66.466797,success
live,cex_2b8f6e75f95971d60c2db923,,2026-07-25T21:33:45Z,0.000000,67.510889,success
live,cex_5775ee63d1bc414feb3b4a19,,2026-07-25T21:33:45Z,0.000000,77.874122,success
live,cex_ec452c444ac3cf85c50cdf84,,2026-07-25T21:33:45Z,0.000000,70.854692,success
live,cex_112d6094e8bec6dedcefc739,,2026-07-25T21:33:45Z,0.000000,85.478067,success
live,cex_277ddc8bf2557924b08e7422,,2026-07-25T21:33:45Z,0.000000,91.400361,success
live,cex_b329213533eeb6fbe39d8f8b,,2026-07-25T21:33:45Z,0.000000,92.789070,schema_invalid
live,cex_24387a8ada2c165f6a339db4,,2026-07-25T21:33:45Z,0.000000,97.760928,success
live,cex_a4466f013f8e3c71d9896bb3,,2026-07-25T21:33:45Z,0.000000,99.662229,success
live,cex_2944b3b033eb563d9d0e9a12,,2026-07-25T21:33:45Z,0.000000,111.559776,success
live,cex_d253fb67478332150a989f69,,2026-07-25T21:33:45Z,0.000000,109.052916,success
live,cex_96ad81b830d3ceb5d1071672,,2026-07-25T21:33:45Z,0.000000,118.809956,schema_invalid
live,cex_0084a492b27054a710fe8f94,,2026-07-25T21:33:45Z,0.000000,119.730809,success
live,cex_1874230408340ead75f9d23f,,2026-07-25T21:33:45Z,0.000000,121.420839,success
live,cex_dc6e45820e7d993b31bbed3b,,2026-07-25T21:35:45Z,0.000000,8.048111,success
live,cex_6a5a123af45952ee9492a965,,2026-07-25T21:35:45Z,0.000000,7.797500,success
live,cex_f21d2a741f1eed04e42e0c2d,,2026-07-25T21:35:45Z,0.000000,21.209488,success
live,cex_1b9c6dcb6ff5f24f67c20a67,,2026-07-25T21:35:45Z,0.000000,20.127292,success
live,cex_6a674be12461e80fb09383b2,,2026-07-25T21:35:45Z,0.000000,36.763740,success
live,cex_d6bf2daf3a3a5645a50aedf9,,2026-07-25T21:35:45Z,0.000000,30.527332,success
live,cex_e185c0e85563e0489cee6edd,,2026-07-25T21:35:45Z,0.000000,35.939110,success
live,cex_5d8d114628b79fef7c4ea3d1,,2026-07-25T21:35:45Z,0.000000,38.103254,success
live,cex_ac9879a35bff3da8ffd86929,,2026-07-25T21:35:45Z,0.000000,43.912863,success
live,cex_6c3fc439a88c8fde7c7e8196,,2026-07-25T21:35:45Z,0.000000,43.372417,success
live,cex_2fe3578629f55a22186b5d8a,,2026-07-25T21:35:45Z,0.000000,51.516172,success
live,cex_fb4d0672aa018c2e355fd7e7,,2026-07-25T21:35:45Z,0.000000,55.101661,success
live,cex_3cf28d2a2096304119847ad5,,2026-07-25T21:35:45Z,0.000000,61.042106,success
live,cex_45ce7c09830ab3d87afbb6d4,,2026-07-25T21:35:45Z,0.000000,68.618654,success
live,cex_a391efc040235ad6112c9602,,2026-07-25T21:35:45Z,0.000000,73.453704,success
live,cex_bb3325b5f952a15943a62af6,,2026-07-25T21:35:45Z,0.000000,78.186712,success
live,cex_1602b4ac630b2aaf69bbb040,,2026-07-25T21:35:45Z,0.000000,78.473423,success
live,cex_ff9a0f314bd1733c05c20ed0,,2026-07-25T21:35:45Z,0.000000,84.611249,success
live,cex_67c1510ce0f0ccd1854abbf1,,2026-07-25T21:35:45Z,0.000000,89.663500,success
live,cex_b7c0931752f786b9275c9199,,2026-07-25T21:35:45Z,0.000000,99.531472,success
live,cex_3025ad1c1caaf7d4cc268105,,2026-07-25T21:35:45Z,0.000000,97.700664,success
live,cex_d995f50470cde9367e0dc3f1,,2026-07-25T21:35:45Z,0.000000,104.338199,success
live,cex_44f394c9033f490c6c4cca58,,2026-07-25T21:35:45Z,0.000000,112.120009,success
live,cex_8473e352fa58859a54458338,,2026-07-25T21:35:45Z,0.000000,119.447375,success
live,cex_0d5efb698e33aef8a4d3c4ea,,2026-07-25T21:35:45Z,0.000000,114.696735,success
live,cex_a193c7cff92ac9641d9b5a8d,,2026-07-25T21:37:49Z,0.000000,2.076558,success
live,cex_b8b418a2aa47f3270962b767,,2026-07-25T21:37:49Z,0.000000,8.529187,success
live,cex_e6e8047c9762cc899cd8e0ce,,2026-07-25T21:37:49Z,0.000000,14.766896,success
live,cex_c71c4b120eb848488a21795f,,2026-07-25T21:37:49Z,0.000000,18.520041,success
live,cex_88e65b82f0e11462ddf1ff4d,,2026-07-25T21:37:49Z,0.000000,17.670915,success
live,cex_f7c7d0b1bde47bbe52a6c3fa,,2026-07-25T21:37:49Z,0.000000,43.243394,success
live,cex_3e2fa308fbbb0a768ad0c2b0,,2026-07-25T21:37:49Z,0.000000,30.333791,success
live,cex_96c43bbc4cbf811abf74f0f8,,2026-07-25T21:37:49Z,0.000000,34.846243,success
live,cex_add0da7d13790ea6a03c61b7,,2026-07-25T21:37:49Z,0.000000,49.623523,success
live,cex_80ded0ace95fe39dde8a96e7,,2026-07-25T21:37:49Z,0.000000,50.083099,success
live,cex_6fad220561f3ea7fc1dd1f79,,2026-07-25T21:37:49Z,0.000000,60.099066,success
live,cex_602e82106d789d67e1473e4e,,2026-07-25T21:37:49Z,0.000000,54.607007,success
live,cex_3669c56d4eb33cc9b0ace718,,2026-07-25T21:37:49Z,0.000000,66.431813,success
live,cex_b342996581efd98428a989eb,,2026-07-25T21:37:49Z,0.000000,72.657623,success
live,cex_06503fd4bc29c8ede7d770e2,,2026-07-25T21:37:49Z,0.000000,75.907569,success
live,cex_204d00e2bc2b39b20a26e079,,2026-07-25T21:37:49Z,0.000000,85.829388,success
live,cex_90d9f913a81a916d833709d0,,2026-07-25T21:37:49Z,0.000000,86.957627,success
live,cex_35985d1f940adfa358dae2fe,,2026-07-25T21:37:49Z,0.000000,88.120444,success
live,cex_2dc1cda54cffacd6dad38d5f,,2026-07-25T21:37:49Z,0.000000,100.668501,success
live,cex_b935f8a61941818cbad1effe,,2026-07-25T21:37:49Z,0.000000,101.302471,success
live,cex_2e49b4235d31f3ffc68a25b9,,2026-07-25T21:37:49Z,0.000000,112.129783,success
live,cex_fdcc7618dd2c42f4e9c53dfd,,2026-07-25T21:37:49Z,0.000000,108.869022,schema_invalid
live,cex_e6f2caf366333a010d952eab,,2026-07-25T21:37:49Z,0.000000,116.322057,success
live,cex_233b9672c51f6fd20d28ed2e,,2026-07-25T21:37:49Z,0.000000,124.547097,success
live,cex_d44a1e369228058c780fe729,,2026-07-25T21:37:49Z,0.000000,122.012338,success
live,cex_3af4bb9407fe33d0906ed223,,2026-07-25T21:40:28Z,0.000000,6.279683,success
live,cex_173a987fa724983923252809,,2026-07-25T21:40:28Z,0.000000,9.118506,success
live,cex_2ad0c8b8ece9c392abd8a777,,2026-07-25T21:40:28Z,0.000000,13.842758,success
live,cex_225edc0d3ba2c4bae722a0cb,,2026-07-25T21:40:28Z,0.000000,15.217712,success
live,cex_7a035808de664d52ea7464bd,,2026-07-25T21:40:28Z,0.000000,20.806445,schema_invalid
live,cex_01127683e3edf909990ce01b,,2026-07-25T21:40:28Z,0.000000,29.375659,success
live,cex_072a3291d6ed83a9e632bf3b,,2026-07-25T21:40:28Z,0.000000,23.410139,success
live,cex_b4455d0c594f3202b9cac188,,2026-07-25T21:40:28Z,0.000000,42.517356,success
live,cex_2966efee4004d91c40768b98,,2026-07-25T21:40:28Z,0.000000,31.705666,success
live,cex_577e27c59d49a4a92f1f3141,,2026-07-25T21:40:28Z,0.000000,36.929362,success
live,cex_2ee94ea99bcda24d1a44ea76,,2026-07-25T21:40:28Z,0.000000,51.981425,success
live,cex_428a4513531604e90be3225f,,2026-07-25T21:40:28Z,0.000000,129.799377,success
live,cex_77917f4710ae44e6d48669d9,,2026-07-25T21:40:28Z,0.000000,55.477832,success
live,cex_2a20ee0789c3d02fbb00b0f5,,2026-07-25T21:40:28Z,0.000000,65.358335,success
live,cex_4303959ae15bc715fac3e898,,2026-07-25T21:40:28Z,0.000000,79.014392,success
live,cex_dcde5ff6595c223cf030514b,,2026-07-25T21:40:28Z,0.000000,80.819781,success
live,cex_843f43f826cb345797648bc1,,2026-07-25T21:40:28Z,0.000000,87.092659,schema_invalid
live,cex_a6c8142c528c7023b5a2f270,,2026-07-25T21:40:28Z,0.000000,98.367342,success
live,cex_c52c88c857a635c7593bba67,,2026-07-25T21:40:28Z,0.000000,110.842030,success
live,cex_c0b1036442ab5c73ad06c1c6,,2026-07-25T21:40:28Z,0.000000,121.646535,success
live,cex_074437ede3a9ff0af857e714,,2026-07-25T21:40:28Z,0.000000,142.615379,success
live,cex_1858af8f1e091ff42a12e085,,2026-07-25T21:40:28Z,0.000000,140.337835,schema_invalid
live,cex_685012d1e8651fd7fe4055f4,,2026-07-25T21:40:28Z,0.000000,151.824406,success
live,cex_4a3d45e075e668576d5677c8,,2026-07-25T21:40:28Z,0.000000,151.353148,success
live,cex_9c21dc3d16ebf220a882a1c9,,2026-07-25T21:40:28Z,0.000000,158.036589,success
live,cex_984cbbc236fcfff6e4a419d0,,2026-07-25T21:43:37Z,0.000000,16.228201,success
live,cex_ec063f9215c2715217302aa8,,2026-07-25T21:43:37Z,0.000000,5.477463,schema_invalid
live,cex_40b4fe14209386021aa54425,,2026-07-25T21:43:37Z,0.000000,11.727185,success
live,cex_85f4e36aa58da0a367ebc4e5,,2026-07-25T21:43:37Z,0.000000,29.151248,success
live,cex_7e24adf7841e1f6889e35e68,,2026-07-25T21:43:37Z,0.000000,26.616639,success
live,cex_ccadca12eff9936540d70470,,2026-07-25T21:43:37Z,0.000000,32.878098,success
live,cex_9910ffe374d823ba0403d682,,2026-07-25T21:43:37Z,0.000000,39.116937,success
live,cex_9ef5de7ba915e0082c99d79e,,2026-07-25T21:43:37Z,0.000000,39.441668,success
live,cex_e1512e5448ba73229048ddda,,2026-07-25T21:43:37Z,0.000000,45.241568,success
live,cex_c7f6a83f0075983e6133362e,,2026-07-25T21:43:37Z,0.000000,50.452318,success
live,cex_64407f16710e870946772ea3,,2026-07-25T21:43:37Z,0.000000,49.789356,success
live,cex_ac7f0dc61e465dc39972f6c8,,2026-07-25T21:43:37Z,0.000000,56.898330,success
live,cex_a02ff14c6dec91662c76afe7,,2026-07-25T21:43:37Z,0.000000,59.926050,success
live,cex_42b38a2933292e51aaf1293f,,2026-07-25T21:43:37Z,0.000000,73.802441,success
live,cex_7fae1a3f500fe831092831f4,,2026-07-25T21:43:37Z,0.000000,69.723337,success
live,cex_ed38a7c02ff6e2e22f3986cb,,2026-07-25T21:43:37Z,0.000000,76.841000,success
live,cex_c2202928f4164b05bc2cba18,,2026-07-25T21:43:37Z,0.000000,87.149919,success
live,cex_c2f5945eea8465641dac8b60,,2026-07-25T21:43:37Z,0.000000,85.987937,success
live,cex_b329213533eeb6fbe39d8f8b,,2026-07-25T21:43:37Z,0.000000,94.217498,success
live,cex_96ad81b830d3ceb5d1071672,,2026-07-25T21:43:37Z,0.000000,102.353165,success
live,cex_fdcc7618dd2c42f4e9c53dfd,,2026-07-25T21:43:37Z,0.000000,106.265002,success
live,cex_7a035808de664d52ea7464bd,,2026-07-25T21:43:37Z,0.000000,112.332875,schema_invalid
live,cex_843f43f826cb345797648bc1,,2026-07-25T21:43:37Z,0.000000,123.719004,success
live,cex_1858af8f1e091ff42a12e085,,2026-07-25T21:43:37Z,0.000000,124.908884,schema_invalid
live,cex_ec063f9215c2715217302aa8,,2026-07-25T21:44:56Z,0.000000,6.791166,success
live,cex_7a035808de664d52ea7464bd,,2026-07-25T21:44:56Z,0.000000,7.762662,success
live,cex_1858af8f1e091ff42a12e085,,2026-07-25T21:44:56Z,0.000000,19.042528,schema_invalid
live,cex_1858af8f1e091ff42a12e085,,2026-07-25T21:46:04Z,0.000000,14.270309,success
