adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-7d0684401ee3a12b8ba3e33a,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-18a1ca25cd70da1f32b4aaf2,MECH-08,cog_2025_170709,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-0e6ba7a298bf0f5c3c19e4ff,unclear,da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,740040,740038,21,276,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d10414d883da8f66132c91e7,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-737ff84a54aa1fd606d2c038,MECH-08,cog_2025_225691,not_applicable,2016,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-4aa4de0eb6277f6a08158a32,unclear,f0b595d37946c94e95c0ea5b0c514456d5c7bfe1a67b3d943bfd18613890c127,58588,58585,009,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f74abaa07ce650f4a8ae2544,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1ac3e90689bce4a0fa6b04d8,MECH-08,cog_2025_172800,not_applicable,2015,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-e060686aa4a2e3f07e18bd08,unclear,32a51db67a1e23c2fe7b0f961e884a144182c9ca291d59131ff46978bca46587,712271,712266,-2006,318,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-8a4bd97704539ae884798fb8,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-36fb110a46ec527a4f5885df,MECH-08,cog_2025_172407,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-ddd40f9e8c21070cdb45a98f,unclear,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,96968,96965,-26,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e911421ce0a14313ad499c53,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0ce0f0f762eaf7631a8bc5ef,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-52bfa580fdffd118ed022229,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,133128,133127,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-eb508238e658291db9823d3d,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-597a59fcdaf7f19d6c43c82f,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-4811f71e5ef25801b450e927,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,170658,170655,501,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b9f7704f59127b514029b3a5,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a6b6e0dc48c968dfcc02ac41,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-b8c7a035c82515d733ffb2c8,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,Total,,50,html_table_227,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e3f5b980b1a908bf11214840,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9acabaec995047982523883d,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-00390badf61fd12798e994b1,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"Precincts Reported: 2 of 2 (100.00%) TotalTimes Cast309 / 1,048 29.48%",,5,html_table_1575,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ab393c9abe6fdb8e90032bf1,event_linked_claim_pending,not_applicable,,not_applicable,parks_and_recreation,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4710f09b4266cef5375132a8,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-d13abb4746d199294067aad2,non_safety,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,Times Cast,,17,html_table_2434,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7b5632f61931a62b424156f9,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f71e38b2135892288f339fa3,,cog_2025_209113,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-9dd6e27252ea51016f81f566,unclear,31e31bfdb71575b810b2cb2c14b88230dde609797024fdd1f8a45db554593866,50987,50986,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-97223c543ea40f9c39e8dfac,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6f55aeefc3a3fd3ea8426466,MECH-08,cog_2025_207660,not_applicable,2020,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-eaf3f919eb7332393a049ba3,unclear,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,48760,48755,-2987,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d5dda5ab2f874ffb378730c9,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-63f62d00c4146b06c2d575a5,MECH-08,cog_2025_207660,not_applicable,2020,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-4a0c2d7bd3ce8285dfb2b3eb,unclear,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,80596,80592,2020,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-8c39bd8fc122ffe46fc13639,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d44e1428307a989a40eeb6bd,MECH-08,cog_2025_212228,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-c9052287eb328936aa6b769c,unclear,34e5ef423cf28d224e98ca20f84f3b89a1bde9b8d9f18b80e13dc3c8ab145f2f,12060,12059,8,14,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2d92ad01fc3b07240ac69fc5,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9a536c2e1352d028e82cfe31,,cog_2025_134638,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-6b666053a41c89b1e257278b,unclear,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,715769,715767,25,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-14809d1fcc315db6b307130f,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e302ae4556496e7bbd114e0e,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-6bb1310cddd399a05bea2d59,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,2749664,2749663,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a042e9d08819f2b526abf0eb,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-961e8aa0dc545f49f606e50d,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-beae8a870753bac0322fccdd,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,3649109,3649108,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ff88b739d82f686563726f29,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a18a060cd7883151a36b46ad,MECH-08,cog_2025_225693,not_applicable,2019,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-0a0a4af95569aacc38b7f75c,unclear,dd4f80cb652781f68bfed930396b87bb37fc48abf21856708df715ede3b6ae48,54117,54113,2019,27,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7d05ac852f8b2ba1a188eb21,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c3ec6df431863d80a49247b3,,cog_2025_113734,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-0d41d1708d811ebec688540b,unclear,d0e4d5380ccf825ee623eea8d9788650d357023c74261a3ff18e573f5129f5b9,487,470,"December 27, 2025",1,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-17770ab7eab858100739af99,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6417486e83da5da4b8a3f6a6,,cog_2025_170188,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-dfe5352e50ff06dd1def27d6,unclear,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,207654,207652,22,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-3a230dac3aaeed90af82793b,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ce865458c3de6107c042664f,MECH-08,cog_2025_136803,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-167458b72468f0382bf16498,unclear,33880e24abcd58da6af8acf6dae270cd9ed4db4f65c742cecfce9d7dde00ff11,,,"#2200-10: Georgetown Square Phase II
Planned Development District",,334,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6e085811a2aff32ed7bf7561,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ab6e4c78d6c3a919c4964533,MECH-08,cog_2025_191386,not_applicable,2024,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-1b6eb3857d41d4955e1f3327,unclear,1aab99ba653f4f39753a4f6b67670e49fd6c7a2dd15c8d3c3baf648b7f420493,87330,87326,2018,51,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-556b3fdf02e7b814da2121c0,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-8729f8cca2b682e9edcb743a,,cog_2025_190477,not_applicable,2021,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-b964fec09fc2fca9810e0f8b,unclear,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,279954,279948,200050,144,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-898084e4e65cb3854a9f3fc3,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-67fb662eb41e55be9e8f95a7,MECH-08,cog_2025_170709,not_applicable,2015,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-3177d424845dc9d42a900a2d,unclear,829c913467f0c0f999c88930dc9a8dba5d3ed25116c050f6215637ca706d7310,1795502,1795499,411,614,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0415de41baefaa6bbb0fdca9,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-dcc2a5bf7df09ff10956e9c3,MECH-08,cog_2025_190200,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-196519df3bb6734c8836a90b,unclear,15ec58361e62e12ca9ff0e6471f177ed4318ce324c48bedb886509c9eb0308f3,1440,1436,2024,1,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4c58378e9545e2fb4d63b35f,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-499a5422aa7354b53647a8f6,MECH-08,cog_2025_161211,not_applicable,2024,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-9fa801b6b241d88282dd8a39,unclear,580dc3fe4734beb3f8a5c1450f8e60b2ad83170b25b790cc7af7710b97cb142c,1443168,1443165,264,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-133d59066b72be60f30708b6,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-11e0f5850e0c108fafe3edbd,,cog_2025_166747,not_applicable,2021,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-cef967153e9a9ed606839267,unclear,3f312c43350a088abd077044fd627a68e5e1dc10e4dc1a6a7762c537968a906b,1021351,1021347,2020,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4a859edba79c2e7875444f6b,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5038ac635feb82d1af7c8bac,,cog_2025_167322,not_applicable,2026,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-ff82c1e350a69dd3da9c854b,unclear,087945333113282dcacaefdfb1fbe49b1c079141391aa101a8464e205ce37071,32495,32494,1,6,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e13773015ee870a8692a81c4,exact_claim_id_link,not_applicable,,not_applicable,parks_and_recreation,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-226c7f7828c0ef49740fa11f,MECH-08,cog_2025_173234,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-368e4e11d2812b25938dca05,non_safety,3ccdc728afa32087340a64b3c4f11c1524c05c253a81d499b7ac6e9857bca2dd,4207,4205,08,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cc1445cb52f7791e8a745137,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-85e78a2030ef5a3dfd00924d,,cog_2025_106593,not_applicable,2021,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-2a3afb1739393edb279731c9,unclear,b4919cd5cf39ced51328522e1ceead000bb6569fb9d8750e1dc76205fc4eea06,415428,415425,-19,159,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-87cc2a29d10a8b65eab37c0b,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-843d5cfb7423e8bf33a5793a,,cog_2025_207659,not_applicable,2020,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-1c643261e21523bfda7b7e6a,unclear,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,,RESOLUTION OF SYMPATHY,,10759,html_table_3,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f97da425b6e7bad6c7abe081,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ccb6d468d0e599c26d8a1d9f,MECH-08,cog_2025_172407,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-222f76edb4bca0a28f844a98,unclear,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,249022,249020,25,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4c96d394f9eec5471b086290,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f9f1f3bad81d219bc84294e5,MECH-07,cog_2025_167204,not_applicable,2025,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-8a4f586296dbfe00afcaaab0,unclear,33632900b5d233f61f1b4738189054fac36e47f64b29ed31f255903d81449dc7,53347,53345,24,31,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f01e9d4bc75e868e07286d20,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d340fb1c26eabe3715f35725,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-0cb426b51deb3938f3efb2e2,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,105450,105443,100.00%,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-adbac2dea45062598bbc274d,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-8f4a662890d9e10b0329607d,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-ec2ba31d8f234cdbc8166be7,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,22.62%,,89,html_table_2535,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5fa3ac7358ff903519fdcad1,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0ca11fc758fbf430d7681848,MECH-08,cog_2025_212039,not_applicable,2020,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-cc8acca4a81f52c7f14e9b12,unclear,4d196679c8e5fdf8fe4db4e2a2254d0f1d2577409e5a01d0f51c37338bc85d2c,14231,14227,"-92,",,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d78bc7a80c86e59fb512debf,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-021f529ff24bf2e91f5fb507,MECH-08,cog_2025_204935,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-97723b501183924c82d1f67e,unclear,5d1821163bfb1ad80559d8a20d97ca793d626d74e9bdecf655bbe7955f1eb445,31852,31850,-2,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-73fa011fb503f47361033de1,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b3f1a70256e9f366dcdaff1e,MECH-08,cog_2025_191873,not_applicable,2022,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-5819c4e6378ab0b89431fece,unclear,c3f4f9ab8040209e4b403d3eeb02c5f478dbafd0c4ba56ee40758a707f1e15fa,643659,643657,53,86,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
