scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,prior_scout_covered_flag,newly_planned_this_wave_flag,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X2500-20260729-07879,broad_4x2500_shard_004,379,MI,Midwest,Lawton,cog_2025_208329,false,true,local_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07880,broad_4x2500_shard_004,380,MI,Midwest,Lenox,cog_2025_208390,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07881,broad_4x2500_shard_004,381,MI,Midwest,Linden,cog_2025_166667,false,true,broad_pay_document_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07882,broad_4x2500_shard_004,382,MI,Midwest,Luna Pier,cog_2025_190477,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07883,broad_4x2500_shard_004,383,MI,Midwest,Mancelona,cog_2025_166625,false,true,mou_settlement,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07884,broad_4x2500_shard_004,384,MI,Midwest,Manchester,cog_2025_193496,false,true,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07885,broad_4x2500_shard_004,385,MI,Midwest,Marine City,cog_2025_208322,false,true,salary_wage_schedule,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07886,broad_4x2500_shard_004,386,MI,Midwest,Marlette,cog_2025_128337,false,true,budget_pay_plan,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07887,broad_4x2500_shard_004,387,MI,Midwest,Milford charter,cog_2025_167209,false,true,civil_service_hr_pay,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07888,broad_4x2500_shard_004,388,MI,Midwest,Montrose,cog_2025_106329,false,true,compensation_classification_study,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07889,broad_4x2500_shard_004,389,MI,Midwest,Mount Morris,cog_2025_106479,false,true,personnel_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07890,broad_4x2500_shard_004,390,MI,Midwest,Muskegon charter,cog_2025_225621,false,true,agenda_minutes_attachment,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07891,broad_4x2500_shard_004,391,MI,Midwest,Nashville,cog_2025_166630,false,true,local_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07892,broad_4x2500_shard_004,392,MI,Midwest,Niles,cog_2025_166889,false,true,labor_relations_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07893,broad_4x2500_shard_004,393,MI,Midwest,Norway,cog_2025_128279,false,true,broad_pay_document_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07894,broad_4x2500_shard_004,394,MI,Midwest,Ontonagon,cog_2025_212036,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07895,broad_4x2500_shard_004,395,MI,Midwest,Ontwa,cog_2025_208350,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07896,broad_4x2500_shard_004,396,MI,Midwest,Oscoda charter,cog_2025_208374,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07897,broad_4x2500_shard_004,397,MI,Midwest,Plainwell,cog_2025_193486,false,true,salary_wage_schedule,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07898,broad_4x2500_shard_004,398,MI,Midwest,Potterville,cog_2025_106325,false,true,budget_pay_plan,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07899,broad_4x2500_shard_004,399,MI,Midwest,Putnam,cog_2025_167114,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07900,broad_4x2500_shard_004,400,MI,Midwest,Raisin,cog_2025_204693,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07901,broad_4x2500_shard_004,401,MI,Midwest,Reading,cog_2025_166677,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07902,broad_4x2500_shard_004,402,MI,Midwest,Reese,cog_2025_128342,false,true,agenda_minutes_attachment,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07903,broad_4x2500_shard_004,403,MI,Midwest,Rockwood,cog_2025_190481,false,true,local_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07904,broad_4x2500_shard_004,404,MI,Midwest,Rogers City,cog_2025_166787,false,true,labor_relations_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07905,broad_4x2500_shard_004,405,MI,Midwest,Saranac,cog_2025_208295,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07906,broad_4x2500_shard_004,406,MI,Midwest,Shelby,cog_2025_204667,false,true,cba_agreement,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07907,broad_4x2500_shard_004,407,MI,Midwest,Spring Lake,cog_2025_167252,false,true,mou_settlement,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07908,broad_4x2500_shard_004,408,MI,Midwest,Stanton,cog_2025_166753,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07909,broad_4x2500_shard_004,409,MI,Midwest,Tallmadge charter,cog_2025_167253,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07910,broad_4x2500_shard_004,410,MI,Midwest,Texas charter,cog_2025_167070,false,true,budget_pay_plan,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07911,broad_4x2500_shard_004,411,MI,Midwest,Vienna charter,cog_2025_166982,false,true,civil_service_hr_pay,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07912,broad_4x2500_shard_004,412,MI,Midwest,Village of Grosse Pointe Shores,cog_2025_128349,false,true,compensation_classification_study,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07913,broad_4x2500_shard_004,413,MI,Midwest,Watervliet,cog_2025_166641,false,true,personnel_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07914,broad_4x2500_shard_004,414,MI,Midwest,Wayland,cog_2025_128264,false,true,agenda_minutes_attachment,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07915,broad_4x2500_shard_004,415,MI,Midwest,Webberville,cog_2025_166692,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07916,broad_4x2500_shard_004,416,MI,Midwest,White Lake charter,cog_2025_184015,false,true,labor_relations_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07917,broad_4x2500_shard_004,417,MI,Midwest,Williamston,cog_2025_106343,false,true,broad_pay_document_index,strong_broad_geographic_target,prepared_no_call,not_run
B4X2500-20260729-07918,broad_4x2500_shard_004,418,MN,Midwest,Afton,cog_2025_106920,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07919,broad_4x2500_shard_004,419,MN,Midwest,Alden,cog_2025_128688,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07920,broad_4x2500_shard_004,420,MN,Midwest,Arlington,cog_2025_190549,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07921,broad_4x2500_shard_004,421,MN,Midwest,Balaton,cog_2025_167532,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07922,broad_4x2500_shard_004,422,MN,Midwest,Barnum,cog_2025_186002,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07923,broad_4x2500_shard_004,423,MN,Midwest,Battle Lake,cog_2025_167576,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07924,broad_4x2500_shard_004,424,MN,Midwest,Bemidji,cog_2025_193561,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07925,broad_4x2500_shard_004,425,MN,Midwest,Bird Island,cog_2025_190547,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07926,broad_4x2500_shard_004,426,MN,Midwest,Bovey,cog_2025_167499,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07927,broad_4x2500_shard_004,427,MN,Midwest,Bradford,cog_2025_107027,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07928,broad_4x2500_shard_004,428,MN,Midwest,Breezy Point,cog_2025_204744,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07929,broad_4x2500_shard_004,429,MN,Midwest,Brownsdale,cog_2025_167557,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07930,broad_4x2500_shard_004,430,MN,Midwest,Brownton,cog_2025_167537,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07931,broad_4x2500_shard_004,431,MN,Midwest,Butterfield,cog_2025_128788,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07932,broad_4x2500_shard_004,432,MN,Midwest,Clara City,cog_2025_106763,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07933,broad_4x2500_shard_004,433,MN,Midwest,Cleveland,cog_2025_167527,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07934,broad_4x2500_shard_004,434,MN,Midwest,Columbus,cog_2025_219536,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07935,broad_4x2500_shard_004,435,MN,Midwest,Cook,cog_2025_204764,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07936,broad_4x2500_shard_004,436,MN,Midwest,Dawson,cog_2025_167524,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07937,broad_4x2500_shard_004,437,MN,Midwest,Deephaven,cog_2025_167485,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07938,broad_4x2500_shard_004,438,MN,Midwest,Dodge Center,cog_2025_208464,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07939,broad_4x2500_shard_004,439,MN,Midwest,Elbow Lake,cog_2025_204746,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07940,broad_4x2500_shard_004,440,MN,Midwest,Ellendale,cog_2025_167657,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07941,broad_4x2500_shard_004,441,MN,Midwest,Ely,cog_2025_167629,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07942,broad_4x2500_shard_004,442,MN,Midwest,Evansville,cog_2025_128680,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07943,broad_4x2500_shard_004,443,MN,Midwest,Eyota,cog_2025_128737,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07944,broad_4x2500_shard_004,444,MN,Midwest,Fairfax,cog_2025_106887,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07945,broad_4x2500_shard_004,445,MN,Midwest,Falcon Heights,cog_2025_167602,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07946,broad_4x2500_shard_004,446,MN,Midwest,Foley,cog_2025_167402,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07947,broad_4x2500_shard_004,447,MN,Midwest,Fosston,cog_2025_194569,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07948,broad_4x2500_shard_004,448,MN,Midwest,Gilbert,cog_2025_106898,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07949,broad_4x2500_shard_004,449,MN,Midwest,Glyndon,cog_2025_208460,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07950,broad_4x2500_shard_004,450,MN,Midwest,Grand Lake,cog_2025_107159,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07951,broad_4x2500_shard_004,451,MN,Midwest,Grand Meadow,cog_2025_167559,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07952,broad_4x2500_shard_004,452,MN,Midwest,Grant,cog_2025_190552,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07953,broad_4x2500_shard_004,453,MN,Midwest,Hallock,cog_2025_167517,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07954,broad_4x2500_shard_004,454,MN,Midwest,Hawley,cog_2025_208461,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07955,broad_4x2500_shard_004,455,MN,Midwest,Hendricks,cog_2025_208484,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07956,broad_4x2500_shard_004,456,MN,Midwest,Henning,cog_2025_138625,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07957,broad_4x2500_shard_004,457,MN,Midwest,Hokah,cog_2025_128699,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07958,broad_4x2500_shard_004,458,MN,Midwest,Howard Lake,cog_2025_128792,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07959,broad_4x2500_shard_004,459,MN,Midwest,Janesville,cog_2025_106918,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07960,broad_4x2500_shard_004,460,MN,Midwest,Kandiyohi,cog_2025_106817,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07961,broad_4x2500_shard_004,461,MN,Midwest,Kerkhoven,cog_2025_167661,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07962,broad_4x2500_shard_004,462,MN,Midwest,Kimball,cog_2025_167650,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07963,broad_4x2500_shard_004,463,MN,Midwest,Lake Crystal,cog_2025_211755,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07964,broad_4x2500_shard_004,464,MN,Midwest,Lake Park,cog_2025_128653,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07965,broad_4x2500_shard_004,465,MN,Midwest,Lake Shore,cog_2025_128665,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07966,broad_4x2500_shard_004,466,MN,Midwest,Lakefield,cog_2025_186025,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07967,broad_4x2500_shard_004,467,MN,Midwest,Lamberton,cog_2025_106883,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07968,broad_4x2500_shard_004,468,MN,Midwest,Landfall,cog_2025_167679,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07969,broad_4x2500_shard_004,469,MN,Midwest,Le Roy,cog_2025_205754,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07970,broad_4x2500_shard_004,470,MN,Midwest,Lexington,cog_2025_128649,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07971,broad_4x2500_shard_004,471,MN,Midwest,Madison,cog_2025_190540,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07972,broad_4x2500_shard_004,472,MN,Midwest,Madison Lake,cog_2025_167408,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07973,broad_4x2500_shard_004,473,MN,Midwest,Mapleton,cog_2025_128659,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07974,broad_4x2500_shard_004,474,MN,Midwest,Marine on St. Croix,cog_2025_208511,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07975,broad_4x2500_shard_004,475,MN,Midwest,McIntosh,cog_2025_106873,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07976,broad_4x2500_shard_004,476,MN,Midwest,Minneota,cog_2025_128717,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07977,broad_4x2500_shard_004,477,MN,Midwest,Moose Lake,cog_2025_167415,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07978,broad_4x2500_shard_004,478,MN,Midwest,Morristown,cog_2025_208501,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07979,broad_4x2500_shard_004,479,MN,Midwest,Nashwauk,cog_2025_138605,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07980,broad_4x2500_shard_004,480,MN,Midwest,New York Mills,cog_2025_190544,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07981,broad_4x2500_shard_004,481,MN,Midwest,Nicollet,cog_2025_167566,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07982,broad_4x2500_shard_004,482,MN,Midwest,North Oaks,cog_2025_167604,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07983,broad_4x2500_shard_004,483,MN,Midwest,Northern,cog_2025_208526,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07984,broad_4x2500_shard_004,484,MN,Midwest,Onamia,cog_2025_208488,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07985,broad_4x2500_shard_004,485,MN,Midwest,Perham,cog_2025_128741,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07986,broad_4x2500_shard_004,486,MN,Midwest,Pokegama,cog_2025_129022,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07987,broad_4x2500_shard_004,487,MN,Midwest,Rollingstone,cog_2025_167692,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07988,broad_4x2500_shard_004,488,MN,Midwest,Rush City,cog_2025_167431,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07989,broad_4x2500_shard_004,489,MN,Midwest,Scanlon,cog_2025_128662,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07990,broad_4x2500_shard_004,490,MN,Midwest,Shafer,cog_2025_208459,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-07991,broad_4x2500_shard_004,491,MN,Midwest,Silver Bay,cog_2025_167526,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07992,broad_4x2500_shard_004,492,MN,Midwest,Taconite,cog_2025_128703,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07993,broad_4x2500_shard_004,493,MN,Midwest,Taylors Falls,cog_2025_204742,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07994,broad_4x2500_shard_004,494,MN,Midwest,Tracy,cog_2025_211363,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07995,broad_4x2500_shard_004,495,MN,Midwest,Twin Valley,cog_2025_106864,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07996,broad_4x2500_shard_004,496,MN,Midwest,Wabasha,cog_2025_167672,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07997,broad_4x2500_shard_004,497,MN,Midwest,Wanamingo,cog_2025_167479,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07998,broad_4x2500_shard_004,498,MN,Midwest,Waterville,cog_2025_167530,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-07999,broad_4x2500_shard_004,499,MN,Midwest,Waverly,cog_2025_204771,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08000,broad_4x2500_shard_004,500,MN,Midwest,Westbrook,cog_2025_167439,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08001,broad_4x2500_shard_004,501,MO,Midwest,Albany,cog_2025_168892,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08002,broad_4x2500_shard_004,502,MO,Midwest,Anderson,cog_2025_107660,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-08003,broad_4x2500_shard_004,503,MO,Midwest,Billings,cog_2025_208607,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08004,broad_4x2500_shard_004,504,MO,Midwest,Brookfield,cog_2025_169336,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08005,broad_4x2500_shard_004,505,MO,Midwest,Butler,cog_2025_204817,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08006,broad_4x2500_shard_004,506,MO,Midwest,California,cog_2025_169002,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08007,broad_4x2500_shard_004,507,MO,Midwest,Camdenton,cog_2025_208603,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08008,broad_4x2500_shard_004,508,MO,Midwest,Carrollton,cog_2025_186267,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08009,broad_4x2500_shard_004,509,MO,Midwest,Charlack,cog_2025_107704,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08010,broad_4x2500_shard_004,510,MO,Midwest,Clarkton,cog_2025_168884,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08011,broad_4x2500_shard_004,511,MO,Midwest,Cool Valley,cog_2025_169122,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08012,broad_4x2500_shard_004,512,MO,Midwest,Cottleville,cog_2025_190685,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08013,broad_4x2500_shard_004,513,MO,Midwest,Diamond,cog_2025_107674,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08014,broad_4x2500_shard_004,514,MO,Midwest,Duck Creek,cog_2025_107784,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-08015,broad_4x2500_shard_004,515,MO,Midwest,Duquesne,cog_2025_186239,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08016,broad_4x2500_shard_004,516,MO,Midwest,Edgerton,cog_2025_208641,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08017,broad_4x2500_shard_004,517,MO,Midwest,Ellington,cog_2025_208642,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08018,broad_4x2500_shard_004,518,MO,Midwest,Fair Grove,cog_2025_168899,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08019,broad_4x2500_shard_004,519,MO,Midwest,Fayette,cog_2025_129512,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08020,broad_4x2500_shard_004,520,MO,Midwest,Fenton,cog_2025_212748,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08021,broad_4x2500_shard_004,521,MO,Midwest,Flordell Hills,cog_2025_169129,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08022,broad_4x2500_shard_004,522,MO,Midwest,Forsyth,cog_2025_208656,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08023,broad_4x2500_shard_004,523,MO,Midwest,Frontenac,cog_2025_186257,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08024,broad_4x2500_shard_004,524,MO,Midwest,Goodman,cog_2025_168981,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08025,broad_4x2500_shard_004,525,MO,Midwest,Grant City,cog_2025_129626,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08026,broad_4x2500_shard_004,526,MO,Midwest,Grantwood Village,cog_2025_208645,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-08027,broad_4x2500_shard_004,527,MO,Midwest,Greenfield,cog_2025_129489,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08028,broad_4x2500_shard_004,528,MO,Midwest,Hallsville,cog_2025_208599,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08029,broad_4x2500_shard_004,529,MO,Midwest,Hanley Hills,cog_2025_107708,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08030,broad_4x2500_shard_004,530,MO,Midwest,Hardin,cog_2025_129581,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08031,broad_4x2500_shard_004,531,MO,Midwest,Hartville,cog_2025_129627,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08032,broad_4x2500_shard_004,532,MO,Midwest,Hawk Point,cog_2025_107655,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08033,broad_4x2500_shard_004,533,MO,Midwest,Hermann,cog_2025_212972,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08034,broad_4x2500_shard_004,534,MO,Midwest,Hillsdale,cog_2025_169133,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-08035,broad_4x2500_shard_004,535,MO,Midwest,Holden,cog_2025_129523,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
