scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,prior_scout_covered_flag,newly_planned_this_wave_flag,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X2500-20260729-05556,broad_4x2500_shard_003,556,MO,Midwest,Oran,cog_2025_169174,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05557,broad_4x2500_shard_003,557,MO,Midwest,Oregon,cog_2025_129511,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05558,broad_4x2500_shard_003,558,MO,Midwest,Orrick,cog_2025_169088,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05559,broad_4x2500_shard_003,559,MO,Midwest,Pagedale,cog_2025_202068,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05560,broad_4x2500_shard_003,560,MO,Midwest,Perry,cog_2025_107692,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05561,broad_4x2500_shard_003,561,MO,Midwest,Pierce City,cog_2025_168963,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05562,broad_4x2500_shard_003,562,MO,Midwest,Piney,cog_2025_169384,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05563,broad_4x2500_shard_003,563,MO,Midwest,Riverside,cog_2025_169065,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05564,broad_4x2500_shard_003,564,MO,Midwest,Salisbury,cog_2025_208606,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05565,broad_4x2500_shard_003,565,MO,Midwest,Senath,cog_2025_129496,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05566,broad_4x2500_shard_003,566,MO,Midwest,Seymour,cog_2025_169217,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05567,broad_4x2500_shard_003,567,MO,Midwest,Sherrill,cog_2025_190703,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05568,broad_4x2500_shard_003,568,MO,Midwest,Southwest City,cog_2025_107662,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05569,broad_4x2500_shard_003,569,MO,Midwest,Sparta,cog_2025_208608,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05570,broad_4x2500_shard_003,570,MO,Midwest,St. James,cog_2025_193641,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05571,broad_4x2500_shard_003,571,MO,Midwest,St. Martins,cog_2025_168863,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05572,broad_4x2500_shard_003,572,MO,Midwest,Stockton,cog_2025_190668,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05573,broad_4x2500_shard_003,573,MO,Midwest,Stover,cog_2025_129549,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05574,broad_4x2500_shard_003,574,MO,Midwest,Sunrise Beach,cog_2025_129465,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05575,broad_4x2500_shard_003,575,MO,Midwest,Union,cog_2025_169301,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05576,broad_4x2500_shard_003,576,MO,Midwest,Unionville,cog_2025_129577,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05577,broad_4x2500_shard_003,577,MO,Midwest,Van Buren,cog_2025_190667,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05578,broad_4x2500_shard_003,578,MO,Midwest,Verona,cog_2025_107654,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05579,broad_4x2500_shard_003,579,MO,Midwest,Versailles,cog_2025_169013,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05580,broad_4x2500_shard_003,580,MO,Midwest,Warsaw,cog_2025_107585,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05581,broad_4x2500_shard_003,581,MO,Midwest,Wellston,cog_2025_129603,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05582,broad_4x2500_shard_003,582,MO,Midwest,Weston,cog_2025_194629,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05583,broad_4x2500_shard_003,583,MO,Midwest,Wheaton,cog_2025_168792,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05584,broad_4x2500_shard_003,584,MO,Midwest,Windsor,cog_2025_107631,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05585,broad_4x2500_shard_003,585,ND,Midwest,Adams,cog_2025_131927,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05586,broad_4x2500_shard_003,586,ND,Midwest,Alamo,cog_2025_186840,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05587,broad_4x2500_shard_003,587,ND,Midwest,Almont,cog_2025_110231,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05588,broad_4x2500_shard_003,588,ND,Midwest,Aneta,cog_2025_131905,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05589,broad_4x2500_shard_003,589,ND,Midwest,Arnegard,cog_2025_171417,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05590,broad_4x2500_shard_003,590,ND,Midwest,Bisbee,cog_2025_110250,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05591,broad_4x2500_shard_003,591,ND,Midwest,Bowbells,cog_2025_110206,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05592,broad_4x2500_shard_003,592,ND,Midwest,Brinsmade,cog_2025_193824,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05593,broad_4x2500_shard_003,593,ND,Midwest,Carrington,cog_2025_186853,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05594,broad_4x2500_shard_003,594,ND,Midwest,Cathay,cog_2025_171491,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05595,broad_4x2500_shard_003,595,ND,Midwest,Cleveland,cog_2025_110248,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05596,broad_4x2500_shard_003,596,ND,Midwest,Colfax,cog_2025_132114,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05597,broad_4x2500_shard_003,597,ND,Midwest,Colfax,cog_2025_171450,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05598,broad_4x2500_shard_003,598,ND,Midwest,Courtenay,cog_2025_131922,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05599,broad_4x2500_shard_003,599,ND,Midwest,Crystal,cog_2025_171436,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05600,broad_4x2500_shard_003,600,ND,Midwest,Davenport,cog_2025_131874,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05601,broad_4x2500_shard_003,601,ND,Midwest,Dazey,cog_2025_209003,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05602,broad_4x2500_shard_003,602,ND,Midwest,Des Lacs,cog_2025_171487,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05603,broad_4x2500_shard_003,603,ND,Midwest,Donnybrook,cog_2025_110255,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05604,broad_4x2500_shard_003,604,ND,Midwest,Douglas,cog_2025_131929,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05605,broad_4x2500_shard_003,605,ND,Midwest,Dwight,cog_2025_186870,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05606,broad_4x2500_shard_003,606,ND,Midwest,Eagle,cog_2025_132117,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05607,broad_4x2500_shard_003,607,ND,Midwest,Elliott,cog_2025_131909,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05608,broad_4x2500_shard_003,608,ND,Midwest,Fairdale,cog_2025_131928,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05609,broad_4x2500_shard_003,609,ND,Midwest,Falconer,cog_2025_171744,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05610,broad_4x2500_shard_003,610,ND,Midwest,Flasher,cog_2025_171424,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05611,broad_4x2500_shard_003,611,ND,Midwest,Flaxton,cog_2025_171362,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05612,broad_4x2500_shard_003,612,ND,Midwest,Forbes,cog_2025_131882,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05613,broad_4x2500_shard_003,613,ND,Midwest,Fullerton,cog_2025_110218,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05614,broad_4x2500_shard_003,614,ND,Midwest,Gladstone,cog_2025_171464,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05615,broad_4x2500_shard_003,615,ND,Midwest,Glenfield,cog_2025_131887,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05616,broad_4x2500_shard_003,616,ND,Midwest,Golva,cog_2025_110221,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05617,broad_4x2500_shard_003,617,ND,Midwest,Grenora,cog_2025_171494,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05618,broad_4x2500_shard_003,618,ND,Midwest,Hague,cog_2025_110220,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05619,broad_4x2500_shard_003,619,ND,Midwest,Harrison,cog_2025_132165,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05620,broad_4x2500_shard_003,620,ND,Midwest,Haynes,cog_2025_171342,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05621,broad_4x2500_shard_003,621,ND,Midwest,Island Park,cog_2025_110409,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05622,broad_4x2500_shard_003,622,ND,Midwest,Kentner,cog_2025_131996,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05623,broad_4x2500_shard_003,623,ND,Midwest,Kirkelie,cog_2025_172174,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05624,broad_4x2500_shard_003,624,ND,Midwest,Lawton,cog_2025_211810,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05625,broad_4x2500_shard_003,625,ND,Midwest,Lignite,cog_2025_171363,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05626,broad_4x2500_shard_003,626,ND,Midwest,Litchville,cog_2025_171343,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05627,broad_4x2500_shard_003,627,ND,Midwest,Makoti,cog_2025_171489,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05628,broad_4x2500_shard_003,628,ND,Midwest,Mantador,cog_2025_171453,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05629,broad_4x2500_shard_003,629,ND,Midwest,Manvel,cog_2025_171398,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05630,broad_4x2500_shard_003,630,ND,Midwest,McClusky,cog_2025_131918,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05631,broad_4x2500_shard_003,631,ND,Midwest,McHenry,cog_2025_171394,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05632,broad_4x2500_shard_003,632,ND,Midwest,McVille,cog_2025_193830,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05633,broad_4x2500_shard_003,633,ND,Midwest,Michigan City,cog_2025_171432,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05634,broad_4x2500_shard_003,634,ND,Midwest,Milton,cog_2025_171381,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05635,broad_4x2500_shard_003,635,ND,Midwest,Mission,cog_2025_110275,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05636,broad_4x2500_shard_003,636,ND,Midwest,Montpelier,cog_2025_131923,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05637,broad_4x2500_shard_003,637,ND,Midwest,North Creel,cog_2025_214091,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05638,broad_4x2500_shard_003,638,ND,Midwest,Oakwood,cog_2025_172152,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05639,broad_4x2500_shard_003,639,ND,Midwest,Oberon,cog_2025_171351,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05640,broad_4x2500_shard_003,640,ND,Midwest,Petersburg,cog_2025_202318,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05641,broad_4x2500_shard_003,641,ND,Midwest,Pickering,cog_2025_131956,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05642,broad_4x2500_shard_003,642,ND,Midwest,Poplar Grove,cog_2025_132101,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05643,broad_4x2500_shard_003,643,ND,Midwest,Raymond,cog_2025_171642,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05644,broad_4x2500_shard_003,644,ND,Midwest,Reeder,cog_2025_131863,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05645,broad_4x2500_shard_003,645,ND,Midwest,Reynolds,cog_2025_171481,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05646,broad_4x2500_shard_003,646,ND,Midwest,Riverdale,cog_2025_171422,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05647,broad_4x2500_shard_003,647,ND,Midwest,Rocklake,cog_2025_171476,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05648,broad_4x2500_shard_003,648,ND,Midwest,Round Prairie,cog_2025_110484,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05649,broad_4x2500_shard_003,649,ND,Midwest,Rye,cog_2025_132027,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05650,broad_4x2500_shard_003,650,ND,Midwest,Sawyer,cog_2025_172184,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05651,broad_4x2500_shard_003,651,ND,Midwest,Sherwood,cog_2025_171448,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05652,broad_4x2500_shard_003,652,ND,Midwest,Sibley,cog_2025_171348,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05653,broad_4x2500_shard_003,653,ND,Midwest,Springbrook,cog_2025_171496,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05654,broad_4x2500_shard_003,654,ND,Midwest,St. Thomas,cog_2025_186833,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05655,broad_4x2500_shard_003,655,ND,Midwest,Stony Creek,cog_2025_172232,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05656,broad_4x2500_shard_003,656,ND,Midwest,Sundre,cog_2025_193863,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05657,broad_4x2500_shard_003,657,ND,Midwest,Surrey,cog_2025_110473,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05658,broad_4x2500_shard_003,658,ND,Midwest,Tolley,cog_2025_171449,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05659,broad_4x2500_shard_003,659,ND,Midwest,Tolna,cog_2025_171433,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05660,broad_4x2500_shard_003,660,ND,Midwest,Truax,cog_2025_172235,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05661,broad_4x2500_shard_003,661,ND,Midwest,Twin Valley,cog_2025_110375,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05662,broad_4x2500_shard_003,662,ND,Midwest,Walcott,cog_2025_172026,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05663,broad_4x2500_shard_003,663,ND,Midwest,Warwick,cog_2025_202315,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05664,broad_4x2500_shard_003,664,ND,Midwest,Whitteron,cog_2025_131958,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05665,broad_4x2500_shard_003,665,ND,Midwest,Wildrose,cog_2025_171497,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05666,broad_4x2500_shard_003,666,ND,Midwest,Wing,cog_2025_171366,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05667,broad_4x2500_shard_003,667,ND,Midwest,Wolford,cog_2025_110238,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05668,broad_4x2500_shard_003,668,NE,Midwest,Adams,cog_2025_130339,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05669,broad_4x2500_shard_003,669,NE,Midwest,Adams,cog_2025_169605,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05670,broad_4x2500_shard_003,670,NE,Midwest,Alvo,cog_2025_169551,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05671,broad_4x2500_shard_003,671,NE,Midwest,Arcadia,cog_2025_169721,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05672,broad_4x2500_shard_003,672,NE,Midwest,Arthur,cog_2025_208685,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05673,broad_4x2500_shard_003,673,NE,Midwest,Beaver City,cog_2025_130233,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05674,broad_4x2500_shard_003,674,NE,Midwest,Bertrand,cog_2025_169671,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05675,broad_4x2500_shard_003,675,NE,Midwest,Big Springs,cog_2025_108402,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05676,broad_4x2500_shard_003,676,NE,Midwest,Blackbird,cog_2025_169964,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05677,broad_4x2500_shard_003,677,NE,Midwest,Bloomfield,cog_2025_212976,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05678,broad_4x2500_shard_003,678,NE,Midwest,Brunswick,cog_2025_169526,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05679,broad_4x2500_shard_003,679,NE,Midwest,Chapman,cog_2025_130257,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05680,broad_4x2500_shard_003,680,NE,Midwest,Clear Creek,cog_2025_169950,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05681,broad_4x2500_shard_003,681,NE,Midwest,Craig,cog_2025_130200,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05682,broad_4x2500_shard_003,682,NE,Midwest,Curtis,cog_2025_202128,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05683,broad_4x2500_shard_003,683,NE,Midwest,Dalton,cog_2025_108389,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05684,broad_4x2500_shard_003,684,NE,Midwest,Dannebrog,cog_2025_193677,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05685,broad_4x2500_shard_003,685,NE,Midwest,Davenport,cog_2025_130289,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05686,broad_4x2500_shard_003,686,NE,Midwest,Decatur,cog_2025_169543,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05687,broad_4x2500_shard_003,687,NE,Midwest,Denton,cog_2025_204896,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05688,broad_4x2500_shard_003,688,NE,Midwest,Dix,cog_2025_208713,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05689,broad_4x2500_shard_003,689,NE,Midwest,Duncan,cog_2025_193684,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05690,broad_4x2500_shard_003,690,NE,Midwest,Elm Creek,cog_2025_169539,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05691,broad_4x2500_shard_003,691,NE,Midwest,Elmwood,cog_2025_204884,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05692,broad_4x2500_shard_003,692,NE,Midwest,Everett,cog_2025_169776,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05693,broad_4x2500_shard_003,693,NE,Midwest,Fairmont,cog_2025_169596,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05694,broad_4x2500_shard_003,694,NE,Midwest,Farnam,cog_2025_108400,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05695,broad_4x2500_shard_003,695,NE,Midwest,Fordyce,cog_2025_169560,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05696,broad_4x2500_shard_003,696,NE,Midwest,Genoa,cog_2025_130258,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05697,broad_4x2500_shard_003,697,NE,Midwest,Glenvil,cog_2025_169567,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05698,broad_4x2500_shard_003,698,NE,Midwest,Grafton,cog_2025_169597,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05699,broad_4x2500_shard_003,699,NE,Midwest,Greenwood,cog_2025_169553,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05700,broad_4x2500_shard_003,700,NE,Midwest,Gurley,cog_2025_204887,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05701,broad_4x2500_shard_003,701,NE,Midwest,Hemingford,cog_2025_169532,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05702,broad_4x2500_shard_003,702,NE,Midwest,Hershey,cog_2025_108435,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05703,broad_4x2500_shard_003,703,NE,Midwest,Highland,cog_2025_169860,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05704,broad_4x2500_shard_003,704,NE,Midwest,Hildreth,cog_2025_130230,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05705,broad_4x2500_shard_003,705,NE,Midwest,Holstein,cog_2025_169524,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05706,broad_4x2500_shard_003,706,NE,Midwest,Hubbard,cog_2025_169578,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05707,broad_4x2500_shard_003,707,NE,Midwest,Humphrey,cog_2025_169675,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-05708,broad_4x2500_shard_003,708,NE,Midwest,Indianola,cog_2025_130277,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05709,broad_4x2500_shard_003,709,NE,Midwest,Inglewood,cog_2025_130225,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05710,broad_4x2500_shard_003,710,NE,Midwest,Jackson,cog_2025_169579,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05711,broad_4x2500_shard_003,711,NE,Midwest,Johnson,cog_2025_169663,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-05712,broad_4x2500_shard_003,712,NE,Midwest,Lawrence,cog_2025_208719,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
