scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,prior_scout_covered_flag,newly_planned_this_wave_flag,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X2500-20260729-03209,broad_4x2500_shard_002,709,NE,Midwest,Greeley Center,cog_2025_169613,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03210,broad_4x2500_shard_002,710,NE,Midwest,Hadar,cog_2025_186418,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03211,broad_4x2500_shard_002,711,NE,Midwest,Harvard,cog_2025_130210,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03212,broad_4x2500_shard_002,712,NE,Midwest,Hayes Center,cog_2025_169626,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03213,broad_4x2500_shard_002,713,NE,Midwest,Holbrook,cog_2025_130234,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03214,broad_4x2500_shard_002,714,NE,Midwest,Howard City (Boelus),cog_2025_169631,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03215,broad_4x2500_shard_002,715,NE,Midwest,Ithaca,cog_2025_169696,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03216,broad_4x2500_shard_002,716,NE,Midwest,Lindsay,cog_2025_204898,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03217,broad_4x2500_shard_002,717,NE,Midwest,Lodgepole,cog_2025_130209,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03218,broad_4x2500_shard_002,718,NE,Midwest,Lynch,cog_2025_169535,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03219,broad_4x2500_shard_002,719,NE,Midwest,Malcolm,cog_2025_169647,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03220,broad_4x2500_shard_002,720,NE,Midwest,Mason City,cog_2025_169576,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03221,broad_4x2500_shard_002,721,NE,Midwest,Morse Bluff,cog_2025_208726,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03222,broad_4x2500_shard_002,722,NE,Midwest,Newcastle,cog_2025_130219,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03223,broad_4x2500_shard_002,723,NE,Midwest,North Loup,cog_2025_169722,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03224,broad_4x2500_shard_002,724,NE,Midwest,Oconto,cog_2025_169577,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03225,broad_4x2500_shard_002,725,NE,Midwest,Ord,cog_2025_169970,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03226,broad_4x2500_shard_002,726,NE,Midwest,Osceola,cog_2025_169677,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03227,broad_4x2500_shard_002,727,NE,Midwest,Overton,cog_2025_169586,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03228,broad_4x2500_shard_002,728,NE,Midwest,Oxford,cog_2025_108414,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03229,broad_4x2500_shard_002,729,NE,Midwest,Page,cog_2025_169629,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03230,broad_4x2500_shard_002,730,NE,Midwest,Palisade,cog_2025_108422,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03231,broad_4x2500_shard_002,731,NE,Midwest,Pawnee City,cog_2025_130270,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03232,broad_4x2500_shard_002,732,NE,Midwest,Petersburg,cog_2025_208686,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03233,broad_4x2500_shard_002,733,NE,Midwest,Plymouth,cog_2025_130246,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03234,broad_4x2500_shard_002,734,NE,Midwest,Polk,cog_2025_169678,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03235,broad_4x2500_shard_002,735,NE,Midwest,Rosalie,cog_2025_169719,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03236,broad_4x2500_shard_002,736,NE,Midwest,Scribner,cog_2025_130223,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03237,broad_4x2500_shard_002,737,NE,Midwest,Shubert,cog_2025_169685,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03238,broad_4x2500_shard_002,738,NE,Midwest,Snyder,cog_2025_108404,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03239,broad_4x2500_shard_002,739,NE,Midwest,Sprague,cog_2025_169649,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03240,broad_4x2500_shard_002,740,NE,Midwest,Stratton,cog_2025_130242,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03241,broad_4x2500_shard_002,741,NE,Midwest,Sumner,cog_2025_130217,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03242,broad_4x2500_shard_002,742,NE,Midwest,Table Rock,cog_2025_169668,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03243,broad_4x2500_shard_002,743,NE,Midwest,Thurston,cog_2025_186430,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03244,broad_4x2500_shard_002,744,NE,Midwest,Township 1,cog_2025_130385,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03245,broad_4x2500_shard_002,745,NE,Midwest,Township 5,cog_2025_169977,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03246,broad_4x2500_shard_002,746,NE,Midwest,Township 6,cog_2025_193705,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03247,broad_4x2500_shard_002,747,NE,Midwest,Township 7,cog_2025_169978,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03248,broad_4x2500_shard_002,748,NE,Midwest,Trenton,cog_2025_208706,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03249,broad_4x2500_shard_002,749,NE,Midwest,Valparaiso,cog_2025_169698,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03250,broad_4x2500_shard_002,750,NE,Midwest,Wakefield,cog_2025_169828,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03251,broad_4x2500_shard_002,751,NE,Midwest,Wynot,cog_2025_108387,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03252,broad_4x2500_shard_002,752,OH,Midwest,American,cog_2025_172701,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03253,broad_4x2500_shard_002,753,OH,Midwest,Andover,cog_2025_172294,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03254,broad_4x2500_shard_002,754,OH,Midwest,Batavia,cog_2025_110713,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03255,broad_4x2500_shard_002,755,OH,Midwest,Bellville,cog_2025_209089,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03256,broad_4x2500_shard_002,756,OH,Midwest,Beverly,cog_2025_110820,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03257,broad_4x2500_shard_002,757,OH,Midwest,Botkins,cog_2025_172611,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03258,broad_4x2500_shard_002,758,OH,Midwest,Bratenahl,cog_2025_172353,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03259,broad_4x2500_shard_002,759,OH,Midwest,Butler,cog_2025_225678,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03260,broad_4x2500_shard_002,760,OH,Midwest,Canfield,cog_2025_173041,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03261,broad_4x2500_shard_002,761,OH,Midwest,Champion,cog_2025_111013,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03262,broad_4x2500_shard_002,762,OH,Midwest,Clinton,cog_2025_110891,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03263,broad_4x2500_shard_002,763,OH,Midwest,Columbia,cog_2025_173020,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03264,broad_4x2500_shard_002,764,OH,Midwest,Continental,cog_2025_191182,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03265,broad_4x2500_shard_002,765,OH,Midwest,Dalton,cog_2025_191187,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03266,broad_4x2500_shard_002,766,OH,Midwest,De Graff,cog_2025_172499,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03267,broad_4x2500_shard_002,767,OH,Midwest,Delhi,cog_2025_110902,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03268,broad_4x2500_shard_002,768,OH,Midwest,Elmore,cog_2025_209083,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03269,broad_4x2500_shard_002,769,OH,Midwest,Fort Recovery,cog_2025_209079,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03270,broad_4x2500_shard_002,770,OH,Midwest,Galena,cog_2025_132428,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03271,broad_4x2500_shard_002,771,OH,Midwest,Geneva,cog_2025_172714,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03272,broad_4x2500_shard_002,772,OH,Midwest,German,cog_2025_139559,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03273,broad_4x2500_shard_002,773,OH,Midwest,Granville,cog_2025_183980,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03274,broad_4x2500_shard_002,774,OH,Midwest,Green Springs,cog_2025_132520,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03275,broad_4x2500_shard_002,775,OH,Midwest,Greenville,cog_2025_191195,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03276,broad_4x2500_shard_002,776,OH,Midwest,Hamilton,cog_2025_132618,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03277,broad_4x2500_shard_002,777,OH,Midwest,Hanover,cog_2025_132577,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03278,broad_4x2500_shard_002,778,OH,Midwest,Harrison,cog_2025_186968,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03279,broad_4x2500_shard_002,779,OH,Midwest,Harrison,cog_2025_205156,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03280,broad_4x2500_shard_002,780,OH,Midwest,Holland,cog_2025_110772,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03281,broad_4x2500_shard_002,781,OH,Midwest,Howard,cog_2025_110926,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03282,broad_4x2500_shard_002,782,OH,Midwest,Howland,cog_2025_173237,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03283,broad_4x2500_shard_002,783,OH,Midwest,Hubbard,cog_2025_173238,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03284,broad_4x2500_shard_002,784,OH,Midwest,Kalida,cog_2025_110799,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03285,broad_4x2500_shard_002,785,OH,Midwest,Liberty,cog_2025_132763,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03286,broad_4x2500_shard_002,786,OH,Midwest,Liberty,cog_2025_172935,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03287,broad_4x2500_shard_002,787,OH,Midwest,Liberty,cog_2025_193906,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03288,broad_4x2500_shard_002,788,OH,Midwest,Mad River,cog_2025_209113,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03289,broad_4x2500_shard_002,789,OH,Midwest,Madison,cog_2025_211815,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03290,broad_4x2500_shard_002,790,OH,Midwest,Maineville,cog_2025_193890,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03291,broad_4x2500_shard_002,791,OH,Midwest,Mechanicsburg,cog_2025_132403,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03292,broad_4x2500_shard_002,792,OH,Midwest,Monroe,cog_2025_132675,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03293,broad_4x2500_shard_002,793,OH,Midwest,Moorefield,cog_2025_209114,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03294,broad_4x2500_shard_002,794,OH,Midwest,Munson,cog_2025_172878,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03295,broad_4x2500_shard_002,795,OH,Midwest,Navarre,cog_2025_209095,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03296,broad_4x2500_shard_002,796,OH,Midwest,New Middletown,cog_2025_172518,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03297,broad_4x2500_shard_002,797,OH,Midwest,New Waterford,cog_2025_209043,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03298,broad_4x2500_shard_002,798,OH,Midwest,Newtown,cog_2025_186933,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03299,broad_4x2500_shard_002,799,OH,Midwest,Ottoville,cog_2025_172596,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03300,broad_4x2500_shard_002,800,OH,Midwest,Pease,cog_2025_172741,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03301,broad_4x2500_shard_002,801,OH,Midwest,Perry,cog_2025_172484,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03302,broad_4x2500_shard_002,802,OH,Midwest,Pierce,cog_2025_172780,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03303,broad_4x2500_shard_002,803,OH,Midwest,Pioneer,cog_2025_186954,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03304,broad_4x2500_shard_002,804,OH,Midwest,Plain,cog_2025_132620,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03305,broad_4x2500_shard_002,805,OH,Midwest,Pleasant Hill,cog_2025_172536,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03306,broad_4x2500_shard_002,806,OH,Midwest,Porter,cog_2025_173202,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03307,broad_4x2500_shard_002,807,OH,Midwest,Prospect,cog_2025_172524,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03308,broad_4x2500_shard_002,808,OH,Midwest,Pultney,cog_2025_209112,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03309,broad_4x2500_shard_002,809,OH,Midwest,Richland,cog_2025_172703,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03310,broad_4x2500_shard_002,810,OH,Midwest,Rome,cog_2025_172994,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03311,broad_4x2500_shard_002,811,OH,Midwest,Rootstown,cog_2025_132732,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03312,broad_4x2500_shard_002,812,OH,Midwest,Sardinia,cog_2025_172314,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03313,broad_4x2500_shard_002,813,OH,Midwest,Sharon,cog_2025_173058,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03314,broad_4x2500_shard_002,814,OH,Midwest,Sharon,cog_2025_173182,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03315,broad_4x2500_shard_002,815,OH,Midwest,Shreve,cog_2025_132544,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03316,broad_4x2500_shard_002,816,OH,Midwest,Smithville,cog_2025_172669,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03317,broad_4x2500_shard_002,817,OH,Midwest,Somerset,cog_2025_172574,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03318,broad_4x2500_shard_002,818,OH,Midwest,South Charleston,cog_2025_110711,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03319,broad_4x2500_shard_002,819,OH,Midwest,Springfield,cog_2025_139564,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03320,broad_4x2500_shard_002,820,OH,Midwest,Springfield,cog_2025_172777,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03321,broad_4x2500_shard_002,821,OH,Midwest,Springfield,cog_2025_173115,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03322,broad_4x2500_shard_002,822,OH,Midwest,Springfield,cog_2025_202348,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03323,broad_4x2500_shard_002,823,OH,Midwest,Springfield,cog_2025_209137,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03324,broad_4x2500_shard_002,824,OH,Midwest,St. Paris,cog_2025_172324,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03325,broad_4x2500_shard_002,825,OH,Midwest,Swan Creek,cog_2025_172867,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03326,broad_4x2500_shard_002,826,OH,Midwest,Tiffin,cog_2025_172699,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03327,broad_4x2500_shard_002,827,OH,Midwest,Union City,cog_2025_212892,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03328,broad_4x2500_shard_002,828,OH,Midwest,Wakeman,cog_2025_132463,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03329,broad_4x2500_shard_002,829,OH,Midwest,Walnut,cog_2025_132614,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03330,broad_4x2500_shard_002,830,OH,Midwest,Walton Hills,cog_2025_132422,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03331,broad_4x2500_shard_002,831,OH,Midwest,Wayne,cog_2025_173279,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03332,broad_4x2500_shard_002,832,OH,Midwest,West Alexandria,cog_2025_172589,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03333,broad_4x2500_shard_002,833,OH,Midwest,West Liberty,cog_2025_132474,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03334,broad_4x2500_shard_002,834,OH,Midwest,Williamsburg,cog_2025_172783,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03335,broad_4x2500_shard_002,835,SD,Midwest,Agency,cog_2025_113151,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03336,broad_4x2500_shard_002,836,SD,Midwest,Akaska,cog_2025_134605,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03337,broad_4x2500_shard_002,837,SD,Midwest,Alpena,cog_2025_175068,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03338,broad_4x2500_shard_002,838,SD,Midwest,Artesian,cog_2025_134599,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03339,broad_4x2500_shard_002,839,SD,Midwest,Belvidere,cog_2025_194055,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03340,broad_4x2500_shard_002,840,SD,Midwest,Big Springs,cog_2025_175649,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03341,broad_4x2500_shard_002,841,SD,Midwest,Big Stone City,cog_2025_209475,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03342,broad_4x2500_shard_002,842,SD,Midwest,Blunt,cog_2025_202568,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03343,broad_4x2500_shard_002,843,SD,Midwest,Bradley,cog_2025_175027,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03344,broad_4x2500_shard_002,844,SD,Midwest,Brookings,cog_2025_134617,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03345,broad_4x2500_shard_002,845,SD,Midwest,Bryant,cog_2025_112989,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03346,broad_4x2500_shard_002,846,SD,Midwest,Bryant,cog_2025_175571,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03347,broad_4x2500_shard_002,847,SD,Midwest,Camp Crook,cog_2025_175061,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03348,broad_4x2500_shard_002,848,SD,Midwest,Cavour,cog_2025_205379,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03349,broad_4x2500_shard_002,849,SD,Midwest,Chamberlain,cog_2025_113037,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03350,broad_4x2500_shard_002,850,SD,Midwest,Chancellor,cog_2025_113010,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03351,broad_4x2500_shard_002,851,SD,Midwest,Cleveland,cog_2025_175337,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03352,broad_4x2500_shard_002,852,SD,Midwest,Colome,cog_2025_134602,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03353,broad_4x2500_shard_002,853,SD,Midwest,Conde,cog_2025_113008,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03354,broad_4x2500_shard_002,854,SD,Midwest,Corona,cog_2025_175106,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03355,broad_4x2500_shard_002,855,SD,Midwest,Cottonwood,cog_2025_134580,false,true,salary_wage_schedule,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03356,broad_4x2500_shard_002,856,SD,Midwest,Custer,cog_2025_113022,false,true,budget_pay_plan,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03357,broad_4x2500_shard_002,857,SD,Midwest,Davis,cog_2025_175119,false,true,civil_service_hr_pay,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03358,broad_4x2500_shard_002,858,SD,Midwest,Dimock,cog_2025_205385,false,true,compensation_classification_study,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03359,broad_4x2500_shard_002,859,SD,Midwest,Eden,cog_2025_134588,false,true,personnel_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03360,broad_4x2500_shard_002,860,SD,Midwest,Egan,cog_2025_175097,false,true,agenda_minutes_attachment,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03361,broad_4x2500_shard_002,861,SD,Midwest,Emery,cog_2025_175060,false,true,local_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03362,broad_4x2500_shard_002,862,SD,Midwest,Emmet,cog_2025_175651,false,true,labor_relations_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03363,broad_4x2500_shard_002,863,SD,Midwest,Enterprise,cog_2025_225739,false,true,broad_pay_document_index,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03364,broad_4x2500_shard_002,864,SD,Midwest,Foster,cog_2025_225722,false,true,cba_agreement,acceptable_broad_target,prepared_no_call,not_run
B4X2500-20260729-03365,broad_4x2500_shard_002,865,SD,Midwest,Fuller,cog_2025_134646,false,true,mou_settlement,strong_source_family_diversification_target,prepared_no_call,not_run
B4X2500-20260729-03366,broad_4x2500_shard_002,866,SD,Midwest,Fulton,cog_2025_134577,false,true,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
