scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500-20260729-07629,broad_4x2500_shard_004,129,IL,Midwest,Mascoutah,cog_2025_162607,162607,St. Clair County (17163; primary),8916,CITY OF MASCOUTAH,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_pay_document_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official municipal pay document source index,salary_ordinance; wage_schedule; budget_or_pay_plan; civil_service_or_hr_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Mascoutah"" IL labor agreement MOU settlement","""Mascoutah"" IL arbitration factfinding labor","""Mascoutah"" IL salary ordinance wage schedule pay plan","""Mascoutah"" IL civil service HR compensation classification personnel","""Mascoutah"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07630,broad_4x2500_shard_004,130,IL,Midwest,Metropolis,cog_2025_207843,207843,Massac County (17127; primary),5782,CITY OF METROPOLIS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,cba_agreement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,collective bargaining agreement labor contract,cba,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Metropolis"" IL labor agreement MOU settlement","""Metropolis"" IL arbitration factfinding labor","""Metropolis"" IL salary ordinance wage schedule pay plan","""Metropolis"" IL civil service HR compensation classification personnel","""Metropolis"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07631,broad_4x2500_shard_004,131,IL,Midwest,Milan,cog_2025_207859,207859,Rock Island County (17161; primary),4968,VILLAGE OF MILAN,false,true,broad_discovery_unspecified,police; fire; non_safety,false,mou_settlement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,memorandum MOU settlement agreement labor,mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Milan"" IL labor agreement MOU settlement","""Milan"" IL arbitration factfinding labor","""Milan"" IL salary ordinance wage schedule pay plan","""Milan"" IL civil service HR compensation classification personnel","""Milan"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07632,broad_4x2500_shard_004,132,IL,Midwest,Monmouth,cog_2025_162667,162667,Warren County (17187; primary),8567,CITY OF MONMOUTH,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,arbitration award factfinding impasse report,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Monmouth"" IL labor agreement MOU settlement","""Monmouth"" IL arbitration factfinding labor","""Monmouth"" IL salary ordinance wage schedule pay plan","""Monmouth"" IL civil service HR compensation classification personnel","""Monmouth"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07633,broad_4x2500_shard_004,133,IL,Midwest,Mount Carmel,cog_2025_194699,194699,Wabash County (17185; primary),6751,CITY OF MOUNT CARMEL,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedule,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,salary ordinance wage schedule compensation schedule,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Mount Carmel"" IL labor agreement MOU settlement","""Mount Carmel"" IL arbitration factfinding labor","""Mount Carmel"" IL salary ordinance wage schedule pay plan","""Mount Carmel"" IL civil service HR compensation classification personnel","""Mount Carmel"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07634,broad_4x2500_shard_004,134,IL,Midwest,Naperville,cog_2025_162860,162860,DuPage County (17043; primary),104139,TOWNSHIP OF NAPERVILLE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plan,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,municipal budget pay plan compensation plan,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Naperville"" IL labor agreement MOU settlement","""Naperville"" IL arbitration factfinding labor","""Naperville"" IL salary ordinance wage schedule pay plan","""Naperville"" IL civil service HR compensation classification personnel","""Naperville"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07635,broad_4x2500_shard_004,135,IL,Midwest,Northfield,cog_2025_102923,102923,Cook County (17031; primary),88131,TOWNSHIP OF NORTHFIELD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_pay,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,civil service HR pay plan classification,civil_service_or_hr_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Northfield"" IL labor agreement MOU settlement","""Northfield"" IL arbitration factfinding labor","""Northfield"" IL salary ordinance wage schedule pay plan","""Northfield"" IL civil service HR compensation classification personnel","""Northfield"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07636,broad_4x2500_shard_004,136,IL,Midwest,Nunda,cog_2025_125265,125265,McHenry County (17111; primary),38527,TOWNSHIP OF NUNDA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_study,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,compensation study classification study pay,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Nunda"" IL labor agreement MOU settlement","""Nunda"" IL arbitration factfinding labor","""Nunda"" IL salary ordinance wage schedule pay plan","""Nunda"" IL civil service HR compensation classification personnel","""Nunda"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07637,broad_4x2500_shard_004,137,IL,Midwest,Palatine,cog_2025_162826,162826,Cook County (17031; primary),109502,TOWNSHIP OF PALATINE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,personnel_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,personnel policy employee compensation wages,personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Palatine"" IL labor agreement MOU settlement","""Palatine"" IL arbitration factfinding labor","""Palatine"" IL salary ordinance wage schedule pay plan","""Palatine"" IL civil service HR compensation classification personnel","""Palatine"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07638,broad_4x2500_shard_004,138,IL,Midwest,Pekin,cog_2025_125344,125344,Tazewell County (17179; primary),26963,TOWNSHIP OF PEKIN,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_attachment,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,council agenda minutes attached labor pay record,agenda_packet_or_minutes,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Pekin"" IL labor agreement MOU settlement","""Pekin"" IL arbitration factfinding labor","""Pekin"" IL salary ordinance wage schedule pay plan","""Pekin"" IL civil service HR compensation classification personnel","""Pekin"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07639,broad_4x2500_shard_004,139,IL,Midwest,Peoria Heights,cog_2025_207852,207852,Peoria County (17143; primary); Tazewell County (17179),5747,VILLAGE OF PEORIA HEIGHTS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,local_pay_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,local government pay policy labor relations compensation,other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Peoria Heights"" IL labor agreement MOU settlement","""Peoria Heights"" IL arbitration factfinding labor","""Peoria Heights"" IL salary ordinance wage schedule pay plan","""Peoria Heights"" IL civil service HR compensation classification personnel","""Peoria Heights"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07640,broad_4x2500_shard_004,140,IL,Midwest,Petersburg,cog_2025_162536,162536,Menard County (17129; primary),2197,CITY OF PETERSBURG,false,true,broad_discovery_unspecified,police; fire; non_safety,false,labor_relations_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official labor relations agreements awards index,cba; mou_or_memorandum; arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Petersburg"" IL labor agreement MOU settlement","""Petersburg"" IL arbitration factfinding labor","""Petersburg"" IL salary ordinance wage schedule pay plan","""Petersburg"" IL civil service HR compensation classification personnel","""Petersburg"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07641,broad_4x2500_shard_004,141,IL,Midwest,Pittsfield,cog_2025_102817,102817,Pike County (17149; primary),4072,CITY OF PITTSFIELD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_pay_document_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official municipal pay document source index,salary_ordinance; wage_schedule; budget_or_pay_plan; civil_service_or_hr_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Pittsfield"" IL labor agreement MOU settlement","""Pittsfield"" IL arbitration factfinding labor","""Pittsfield"" IL salary ordinance wage schedule pay plan","""Pittsfield"" IL civil service HR compensation classification personnel","""Pittsfield"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07642,broad_4x2500_shard_004,142,IL,Midwest,Quincy,cog_2025_162726,162726,Adams County (17001; primary),38803,TOWNSHIP OF QUINCY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,cba_agreement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,collective bargaining agreement labor contract,cba,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Quincy"" IL labor agreement MOU settlement","""Quincy"" IL arbitration factfinding labor","""Quincy"" IL salary ordinance wage schedule pay plan","""Quincy"" IL civil service HR compensation classification personnel","""Quincy"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07643,broad_4x2500_shard_004,143,IL,Midwest,Riverton,cog_2025_162627,162627,Sangamon County (17167; primary),3475,VILLAGE OF RIVERTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,mou_settlement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,memorandum MOU settlement agreement labor,mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Riverton"" IL labor agreement MOU settlement","""Riverton"" IL arbitration factfinding labor","""Riverton"" IL salary ordinance wage schedule pay plan","""Riverton"" IL civil service HR compensation classification personnel","""Riverton"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07644,broad_4x2500_shard_004,144,IL,Midwest,Robinson,cog_2025_207787,207787,Crawford County (17033; primary),7010,CITY OF ROBINSON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,arbitration award factfinding impasse report,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Robinson"" IL labor agreement MOU settlement","""Robinson"" IL arbitration factfinding labor","""Robinson"" IL salary ordinance wage schedule pay plan","""Robinson"" IL civil service HR compensation classification personnel","""Robinson"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07645,broad_4x2500_shard_004,145,IL,Midwest,Rochester,cog_2025_102838,102838,Sangamon County (17167; primary),3899,VILLAGE OF ROCHESTER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedule,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,salary ordinance wage schedule compensation schedule,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Rochester"" IL labor agreement MOU settlement","""Rochester"" IL arbitration factfinding labor","""Rochester"" IL salary ordinance wage schedule pay plan","""Rochester"" IL civil service HR compensation classification personnel","""Rochester"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07646,broad_4x2500_shard_004,146,IL,Midwest,Rosemont,cog_2025_194712,194712,Cook County (17031; primary),3766,VILLAGE OF ROSEMONT,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plan,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,municipal budget pay plan compensation plan,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Rosemont"" IL labor agreement MOU settlement","""Rosemont"" IL arbitration factfinding labor","""Rosemont"" IL salary ordinance wage schedule pay plan","""Rosemont"" IL civil service HR compensation classification personnel","""Rosemont"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07647,broad_4x2500_shard_004,147,IL,Midwest,Round Lake Park,cog_2025_204287,204287,Lake County (17097; primary),7724,VILLAGE OF ROUND LAKE PARK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_pay,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,civil service HR pay plan classification,civil_service_or_hr_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Round Lake Park"" IL labor agreement MOU settlement","""Round Lake Park"" IL arbitration factfinding labor","""Round Lake Park"" IL salary ordinance wage schedule pay plan","""Round Lake Park"" IL civil service HR compensation classification personnel","""Round Lake Park"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07648,broad_4x2500_shard_004,148,IL,Midwest,Schiller Park,cog_2025_189918,189918,Cook County (17031; primary),11164,VILLAGE OF SCHILLER PARK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_study,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,compensation study classification study pay,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Schiller Park"" IL labor agreement MOU settlement","""Schiller Park"" IL arbitration factfinding labor","""Schiller Park"" IL salary ordinance wage schedule pay plan","""Schiller Park"" IL civil service HR compensation classification personnel","""Schiller Park"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07649,broad_4x2500_shard_004,149,IL,Midwest,Smithton,cog_2025_162612,162612,St. Clair County (17163; primary),3900,VILLAGE OF SMITHTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,personnel_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,personnel policy employee compensation wages,personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Smithton"" IL labor agreement MOU settlement","""Smithton"" IL arbitration factfinding labor","""Smithton"" IL salary ordinance wage schedule pay plan","""Smithton"" IL civil service HR compensation classification personnel","""Smithton"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07650,broad_4x2500_shard_004,150,IL,Midwest,Somonauk,cog_2025_162286,162286,DeKalb County (17037; primary); LaSalle County (17099),1760,VILLAGE OF SOMONAUK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_attachment,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,council agenda minutes attached labor pay record,agenda_packet_or_minutes,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Somonauk"" IL labor agreement MOU settlement","""Somonauk"" IL arbitration factfinding labor","""Somonauk"" IL salary ordinance wage schedule pay plan","""Somonauk"" IL civil service HR compensation classification personnel","""Somonauk"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07651,broad_4x2500_shard_004,151,IL,Midwest,Spring Valley,cog_2025_194705,194705,Bureau County (17011; primary),5442,CITY OF SPRING VALLEY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,local_pay_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,local government pay policy labor relations compensation,other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Spring Valley"" IL labor agreement MOU settlement","""Spring Valley"" IL arbitration factfinding labor","""Spring Valley"" IL salary ordinance wage schedule pay plan","""Spring Valley"" IL civil service HR compensation classification personnel","""Spring Valley"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07652,broad_4x2500_shard_004,152,IL,Midwest,St. Charles,cog_2025_194945,194945,Kane County (17089; primary),51410,TOWNSHIP OF ST CHARLES,false,true,broad_discovery_unspecified,police; fire; non_safety,false,labor_relations_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official labor relations agreements awards index,cba; mou_or_memorandum; arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""St. Charles"" IL labor agreement MOU settlement","""St. Charles"" IL arbitration factfinding labor","""St. Charles"" IL salary ordinance wage schedule pay plan","""St. Charles"" IL civil service HR compensation classification personnel","""St. Charles"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07653,broad_4x2500_shard_004,153,IL,Midwest,Sugar Grove,cog_2025_194706,194706,Kane County (17089; primary),9210,VILLAGE OF SUGAR GROVE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_pay_document_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official municipal pay document source index,salary_ordinance; wage_schedule; budget_or_pay_plan; civil_service_or_hr_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Sugar Grove"" IL labor agreement MOU settlement","""Sugar Grove"" IL arbitration factfinding labor","""Sugar Grove"" IL salary ordinance wage schedule pay plan","""Sugar Grove"" IL civil service HR compensation classification personnel","""Sugar Grove"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07654,broad_4x2500_shard_004,154,IL,Midwest,Tilton,cog_2025_125074,125074,Vermilion County (17183; primary),2566,VILLAGE OF TILTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,cba_agreement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,collective bargaining agreement labor contract,cba,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Tilton"" IL labor agreement MOU settlement","""Tilton"" IL arbitration factfinding labor","""Tilton"" IL salary ordinance wage schedule pay plan","""Tilton"" IL civil service HR compensation classification personnel","""Tilton"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-07655,broad_4x2500_shard_004,155,IL,Midwest,Tuscola,cog_2025_194707,194707,Douglas County (17041; primary),4614,CITY OF TUSCOLA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,mou_settlement,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,memorandum MOU settlement agreement labor,mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=333; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Tuscola"" IL labor agreement MOU settlement","""Tuscola"" IL arbitration factfinding labor","""Tuscola"" IL salary ordinance wage schedule pay plan","""Tuscola"" IL civil service HR compensation classification personnel","""Tuscola"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
