span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,safety_side_hint,current_side_relevance_rating,span_text_snippet,bounded_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,source_title,source_locator_lineage,source_level_rating_rationale,span_level_rating_rationale,reason_codes,input_confidence_score,extraction_confidence_rating,source_rating_confidence,neighboring_span_ids,source_level_evidence_flags,likely_role_or_unit_terms_detected,reconciliation_priority_tier,reconciliation_reason_codes,missing_metadata_flag,missing_metadata_fields,rating_lane_id,span_extraction_lane_id,packet_id,source_span_lineage_sha256,span_sha256,reconciliation_status,locked_lane_id,locked_queue_position
BRMGRT-20260802-494fac8bcca01d45ddc04a0e,BRMGRS-20260802-b833849296eb1c03b812a2de,BRMSPAN-20260802-83bcea0b7e0a42e26064c6d6,RMSRD-20260802-85de0a3c86af1306fa84,RMSRD-20260802-85de0a3c86af1306fa84,BRM5C-BRM5-20260731-00173-01,Colp,IL,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,moderate,moderate,none,unclear,unclear,"(1) No overtime shall be earned and the fee retained, or;
",,,,7502,7560,Village of Colp Code of Ordinances - Employee Personnel Code (Chapter 11) (Employee Regulations),"{""candidate_id"": ""BRM5C-BRM5-20260731-00173-01"", ""final"": ""https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf"", ""original"": ""https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf?1672348408="", ""scout_target_id"": ""BRM5-20260731-00173""}",Aggregated 8 schema-valid bounded span ratings; strongest claim bucket quantitative_needs_normalization and downstream use supporting_example_candidate.,"Mentions an overtime/fee retention condition, but does not include any numeric compensation parameters.",non_base_compensation_mechanism_tag_but_snippet_only_overtime_re,0.86,high,0.8550,"[""BRMSPAN-20260802-55049a9fe6807fd8185fd832"", ""BRMSPAN-20260802-3d410cf1da112639eead5ac4"", ""BRMSPAN-20260802-9f2f6a9cf0354c5365390f80""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_003,,d55cbec9f90e11fc0069f625ec8f9cff37f8b621b14ddd8ae4b06f291ad7ae73,d55cbec9f90e11fc0069f625ec8f9cff37f8b621b14ddd8ae4b06f291ad7ae73,queued_not_run,side_relevance_reconciliation_lane_001,7783
BRMGRT-20260802-61c7d4628af90ee16e581a35,BRMGRS-20260802-b833849296eb1c03b812a2de,BRMSPAN-20260802-9f2f6a9cf0354c5365390f80,RMSRD-20260802-85de0a3c86af1306fa84,RMSRD-20260802-85de0a3c86af1306fa84,BRM5C-BRM5-20260731-00173-01,Colp,IL,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,moderate,moderate,none,unclear,unclear,"(2) Overtime shall be earned and the fee surrendered to the Village Clerk
",,,,7560,7634,Village of Colp Code of Ordinances - Employee Personnel Code (Chapter 11) (Employee Regulations),"{""candidate_id"": ""BRM5C-BRM5-20260731-00173-01"", ""final"": ""https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf"", ""original"": ""https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf?1672348408="", ""scout_target_id"": ""BRM5-20260731-00173""}",Aggregated 8 schema-valid bounded span ratings; strongest claim bucket quantitative_needs_normalization and downstream use supporting_example_candidate.,"Provides a rule that overtime results in surrendering a fee, but lacks any explicit overtime rate/amount.",overtime_fee_condition_stated_without_numeric_pay_details;likely_part_of_multi_option_clause,0.86,high,0.8550,"[""BRMSPAN-20260802-83bcea0b7e0a42e26064c6d6"", ""BRMSPAN-20260802-3d410cf1da112639eead5ac4"", ""BRMSPAN-20260802-11128a98d2bf6d795254ee89"", ""BRMSPAN-20260802-ba4414dadfaaa465ca53824b""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_003,,20513d6f36c58c91794743027e6219d742885aed2c2b0a2d0815af1462f88349,20513d6f36c58c91794743027e6219d742885aed2c2b0a2d0815af1462f88349,queued_not_run,side_relevance_reconciliation_lane_001,7789
BRMGRT-20260802-cc096ab36ed99f1a2f61ba94,BRMGRS-20260802-6873372c11ecdb322aa6c275,BRMSPAN-20260802-b0e8b9a5615a49690fadde34,RMSRD-20260802-729dc431c7ec60c55a7d,RMSRD-20260802-729dc431c7ec60c55a7d,BRM5C-BRM5-20260731-04785-02,Bay Mills,MI,Midwest,pdf,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,weak,moderate,none,unclear,unclear,"900.4 PER DIEM ALLOWANCE: In lieu of actual expenses incurred, an employee may be reimbursed for
",,,,166309,166406,"BMIC Human Resources — Personnel Policies and Procedures (Appendix ""A"")","{""candidate_id"": ""BRM5C-BRM5-20260731-04785-02"", ""final"": ""https://baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""original"": ""https://www.baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""scout_target_id"": ""BRM5-20260731-04785""}",Aggregated 15 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use core_finding_candidate.,Repeats the per diem reimbursement concept without any explicit quantitative values/rates/schedule.,per_diem_reimbursement_in_lieu_of_expenses_without_amounts,0.86,high,0.8533,"[""BRMSPAN-20260802-b9b458b6333a402b83fb503c"", ""BRMSPAN-20260802-0b5a9fed394f20c028c846d5""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_003,,baf65b4e025cb776b533b8b55daa0e6a2d2511ecb9193c5110d9fb20429b1773,baf65b4e025cb776b533b8b55daa0e6a2d2511ecb9193c5110d9fb20429b1773,queued_not_run,side_relevance_reconciliation_lane_001,7795
BRMGRT-20260802-1281f4aabec5ee2aace7ba52,BRMGRS-20260802-6873372c11ecdb322aa6c275,BRMSPAN-20260802-b9b458b6333a402b83fb503c,RMSRD-20260802-729dc431c7ec60c55a7d,RMSRD-20260802-729dc431c7ec60c55a7d,BRM5C-BRM5-20260731-04785-02,Bay Mills,MI,Midwest,pdf,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,weak,weak,none,unclear,unclear,"designee, may approve overtime for unscheduled hours worked in lieu of total hours worked.
",,,,139147,139238,"BMIC Human Resources — Personnel Policies and Procedures (Appendix ""A"")","{""candidate_id"": ""BRM5C-BRM5-20260731-04785-02"", ""final"": ""https://baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""original"": ""https://www.baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""scout_target_id"": ""BRM5-20260731-04785""}",Aggregated 15 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use core_finding_candidate.,Mentions approving overtime for unscheduled hours in lieu of total hours worked but provides no explicit rate or schedule.,overtime_approval_in_unscheduled_hours_in_lieu_language;no_overtime_rate_or_schedule_explicit,0.86,high,0.8533,"[""BRMSPAN-20260802-9f5ed855ca25105f164cdf7a"", ""BRMSPAN-20260802-12baec6c5d4a1c0daf007d90"", ""BRMSPAN-20260802-0b5a9fed394f20c028c846d5"", ""BRMSPAN-20260802-b0e8b9a5615a49690fadde34""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_002,span_extraction_lane_003,,e7f91800873ceeb19e033e081dad5cbfc4f9e2dda6f679709e13d2c321c58a4c,e7f91800873ceeb19e033e081dad5cbfc4f9e2dda6f679709e13d2c321c58a4c,queued_not_run,side_relevance_reconciliation_lane_001,7801
BRMGRT-20260802-b8b90f18017e1b9a827f3a99,BRMGRS-20260802-73d9fefcbfa2c7d833e51433,BRMSPAN-20260802-49492b4c621af767f3fcbca7,RMSRD-20260802-8d8f4cc9d0456706d38c,RMSRD-20260802-8d8f4cc9d0456706d38c,BRM5C-BRM5-20260731-09244-01,Huntleigh,MO,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,moderate,weak,none,unclear,unclear,"or its representatives for negotiations with employee groups.
",,,,57056,57118,"Municipal Code of the City of Huntleigh, Missouri — Section 115.060: Salaries fixed by ordinance","{""candidate_id"": ""BRM5C-BRM5-20260731-09244-01"", ""final"": ""https://huntleigh.org/ordinancesandindentures/HuntleighCodeTitle1.pdf"", ""original"": ""https://huntleigh.org/ordinancesandindentures/HuntleighCodeTitle1.pdf"", ""scout_target_id"": ""BRM5-20260731-09244""}",Aggregated 9 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,"Mentions negotiations with employee groups, consistent with bargaining/collective process, but no explicit pay-setting terms are shown in the snippet.",collective_bargaining_negotiations_mentioned;snippet_does_not_state_pay_terms_or_bargaining_outcomes;position_or_unit_flag_true_but_text_not_specific,0.86,high,0.8600,"[""BRMSPAN-20260802-a7e2e0eaa50dfb501c20b03e"", ""BRMSPAN-20260802-86e6b4f5d7a2d730f0f77095"", ""BRMSPAN-20260802-acfbf8f73a46ab4c8c82f287"", ""BRMSPAN-20260802-475cdd7f19291952f2e48555""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_003,,8348a83d4d3441b3959f3b6f56e8199c241669124d8a35277746e445a666f30f,8348a83d4d3441b3959f3b6f56e8199c241669124d8a35277746e445a666f30f,queued_not_run,side_relevance_reconciliation_lane_001,7807
BRMGRT-20260802-0591c24bdf0f00e21f259770,BRMGRS-20260802-395ab9c344526a4366606335,BRMSPAN-20260802-60b1c95a1802925fd87e94af,RMSRD-20260802-9b6a5fdb59ccd2dba778,RMSRD-20260802-9b6a5fdb59ccd2dba778,BRM5C-BRM5-20260731-03424-02,Smithfield,PA,Northeast,pdf,salary_ordinance,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,weak_or_not_supported,supporting_example_candidate,none,weak,weak,none,unclear,unclear," Regular Full-time per Collective Bargaining Agreement
",,,,4195,4250,2025.1.6 Reorganization Agenda (Approves 2025 Rates of Pay for Staff; Township audits set supervisor rate of pay; Resolution for Township Manager salary),"{""candidate_id"": ""BRM5C-BRM5-20260731-03424-02"", ""final"": ""https://smithfieldtownship.com/wp-content/uploads/2025/01/2025.1.6-Reorganization-Agenda.pdf"", ""original"": ""https://smithfieldtownship.com/wp-content/uploads/2025/01/2025.1.6-Reorganization-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-03424""}",Aggregated 7 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Only indicates employment is under a Collective Bargaining Agreement, without describing how pay is set or adjusted.",mentions_collective_bargaining_agreement_without_describing_pay_,0.86,high,0.9057,"[""BRMSPAN-20260802-f3f0a20c6f05688440e94e07"", ""BRMSPAN-20260802-76bec9a703042fba86c3dc68"", ""BRMSPAN-20260802-17fbe8112cb2c6a1c1806d35"", ""BRMSPAN-20260802-3e261783397da502b9bd5e4d""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:supporting_example_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_005,,d98580290b946bb9fa4f2da8d026edfc29a7bdb69c916588e892c9d08a94ebad,d98580290b946bb9fa4f2da8d026edfc29a7bdb69c916588e892c9d08a94ebad,queued_not_run,side_relevance_reconciliation_lane_001,7813
BRMGRT-20260802-e1e47c65902c7bdb9f8ce5ef,BRMGRS-20260802-bf2660d4e2174c2bc9ff8ca2,BRMSPAN-20260802-ed1415e5e6a6eb86ee8363ea,RMSRD-20260802-dc88e9d48b8703d0ce97,RMSRD-20260802-dc88e9d48b8703d0ce97,BRM5C-BRM5-20260731-02343-02,Monroe,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,exclude_or_write_off,direct,none,none,none,unclear,unclear,an 18% increase year to year.,,,,18824,18853,Conciliation Award — City of Monroe Firefighters/Paramedics (IAFF); wage increases and award outcome,"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}",Aggregated 18 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"States an 18% year-to-year increase, but the snippet is about tax context rather than pay terms.",not_compensation_related_per_snippet;tax_related_percentage_statistic,0.94,very_high,0.9344,"[""BRMSPAN-20260802-77b8c6d9b0a6b0c8df687822"", ""BRMSPAN-20260802-e3c1bb15cbcaeea2907c3d9f"", ""BRMSPAN-20260802-5bfbcfa03111d82a35b5219f"", ""BRMSPAN-20260802-019a812797129dc9a767c52a""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""true""}",[],tier_2_manual_or_strong_support,"[""quantitative_support:direct""]",false,[],gabriel_rating_lane_003,span_extraction_lane_004,,192e6e91273e394e2d9242446be0596544d6b9df4c1cd04d8213f4d20d9d1993,192e6e91273e394e2d9242446be0596544d6b9df4c1cd04d8213f4d20d9d1993,queued_not_run,side_relevance_reconciliation_lane_001,7819
BRMGRT-20260802-d767f65760ecccf3675047ac,BRMGRS-20260802-d564fd5f3931aee9268eb80d,BRMSPAN-20260802-1121cbc0c64e00d0eacc2680,RMSRD-20260802-418a8504bd56d024cc18,RMSRD-20260802-418a8504bd56d024cc18,BRM5C-BRM5-20260731-10874-02,Ralpho,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,local_context_only,local_context_candidate,direct,none,none,none,unclear,unclear," by $1.75 per hour for Damion Beagle Roadmaster and Street
",,,,6169,6228,Ralpho Township Supervisors Minutes (accept AFSCME Collective Bargaining Agreement effective 1/1/2026-12/31/2028),"{""candidate_id"": ""BRM5C-BRM5-20260731-10874-02"", ""final"": ""https://ralphotownship.org/app/download/16768904/20251209.pdf"", ""original"": ""https://www.ralphotownship.org/app/download/16768904/20251209.pdf"", ""scout_target_id"": ""BRM5-20260731-10874""}",Aggregated 6 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Contains an explicit $1.75/hour figure, but the snippet is fragmentary and does not fully establish the associated position or terms within the span alone.",fragmentedquant_value_only;missing_evident_subject_and_context_in_snippet,0.94,high,0.9100,"[""BRMSPAN-20260802-19bdfa452dfc41d32249a94d"", ""BRMSPAN-20260802-4b4ed201aea22fdd6e9a5ecd"", ""BRMSPAN-20260802-7cbe22f650d322bef9570a40""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_2_manual_or_strong_support,"[""quantitative_support:direct""]",false,[],gabriel_rating_lane_004,span_extraction_lane_001,,414ea533c2a24cbac945643d5d0a0bcf27409491e960018f81066e6119cc47dc,414ea533c2a24cbac945643d5d0a0bcf27409491e960018f81066e6119cc47dc,queued_not_run,side_relevance_reconciliation_lane_001,7825
BRMGRT-20260802-bd509bacfae12a1afea62cee,BRMGRS-20260802-5b9293f3bf750fed16304fd4,BRMSPAN-20260802-4b9af3e1e4861e6fd25e8004,RMSRD-20260802-9366a624177373a7f967,RMSRD-20260802-9366a624177373a7f967,BRM5C-BRM5-20260731-15402-01,Roodhouse,IL,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,local_context_candidate,none,direct,weak,none,unclear,unclear,"employees in the petitioned-for bargaining unit wish to be represented by the labor organization)
",,,,5237,5335,"Administrative Law Judge’s Recommended Decision and Order, International Union of Operating Engineers, Local 148 v. City of Roodhouse (Case No. S-RC-21-053)","{""candidate_id"": ""BRM5C-BRM5-20260731-15402-01"", ""final"": ""https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/s-rc-21-053-rdo.pdf"", ""original"": ""https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/s-rc-21-053-rdo.pdf"", ""scout_target_id"": ""BRM5-20260731-15402""}",Aggregated 3 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use local_context_candidate.,"Directly indicates employees in the petitioned-for bargaining unit want representation, which is claim-ready qualitative context but not a pay-setting mechanism.",describes_unit_employees_wish_to_be_represented,0.86,high,0.8600,"[""BRMSPAN-20260802-080aceaf0405dfa847f18652"", ""BRMSPAN-20260802-3f56e0f77765550bf0870d9d""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_2_manual_or_strong_support,"[""qualitative_support:direct""]",false,[],gabriel_rating_lane_005,span_extraction_lane_002,,85af0549441df964225c10e301551dc5480d00e3b51c35ebe254f745ee2cdeea,85af0549441df964225c10e301551dc5480d00e3b51c35ebe254f745ee2cdeea,queued_not_run,side_relevance_reconciliation_lane_001,7831
BRMGRT-20260802-22e5077156b41a67f2e588f7,BRMGRS-20260802-6af79e351ff2771b0f72fc77,BRMSPAN-20260802-8771aba2e7548d7933944a82,RMSRD-20260802-803c83ba5626bebcd291,RMSRD-20260802-803c83ba5626bebcd291,BRM5C-BRM5-20260731-12291-01,Butman,MI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,local_context_candidate,none,direct,weak,none,unclear,unclear,"this position is an executive or supervisory employee, not properly included in the bargaining unit
",,,,1094,1194,Butman Township -and- AFSCME Council 25 (Case No. UC98 J-39) - Decision and Order on Unit Clarification Petition,"{""candidate_id"": ""BRM5C-BRM5-20260731-12291-01"", ""final"": ""https://michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf"", ""original"": ""https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf?rev=0e1c538e691d443898fdffb2258d4d4e"", ""scout_target_id"": ""BRM5-20260731-12291""}",Aggregated 7 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use local_context_candidate.,Clearly states the position is executive/supervisory and not properly included in the bargaining unit.,explicit_executive_supervisory_not_included_statement;bargaining_unit_membership_or_exclusion_boundary,0.86,high,0.8571,"[""BRMSPAN-20260802-9e27d2e90b6440d6e9d3a541"", ""BRMSPAN-20260802-3e912452beffac3dd746d990"", ""BRMSPAN-20260802-31bfd3d36acfaeef4622b942""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""false"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""unit_or_role""]",tier_2_manual_or_strong_support,"[""qualitative_support:direct""]",false,[],gabriel_rating_lane_002,span_extraction_lane_004,,e523b1ac61cdf243e83167047364d12f7f9dfcbb34849c1f138d8ca6c141a317,e523b1ac61cdf243e83167047364d12f7f9dfcbb34849c1f138d8ca6c141a317,queued_not_run,side_relevance_reconciliation_lane_001,7837
BRMGRT-20260802-50ce0dc07fa65142042649c5,BRMGRS-20260802-ccf26f0e064697502b89f53b,BRMSPAN-20260802-a485b2b6ec5b8d0f9ba1b6ed,RMSRD-20260802-2e1d11aaac9104b1dbe0,RMSRD-20260802-2e1d11aaac9104b1dbe0,BRM5C-BRM5-20260731-16504-01,Moorhead,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,local_context_candidate,none,direct,weak,none,unclear,unclear,"3.5 EMPLOYEE: A member of the exclusively recognized bargaining unit.
",,,,6821,6891,"AFSCME Council 65 Local 1450 Labor Agreement (Clerical, Technical, Building Maintenance, and Public Works Employees) — 2025-2027","{""candidate_id"": ""BRM5C-BRM5-20260731-16504-01"", ""final"": ""https://moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf"", ""original"": ""https://www.moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf?id=9312"", ""scout_target_id"": ""BRM5-20260731-16504""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,Defines “Employee” as a member of the exclusively recognized bargaining unit.,explicit_definition_of_employee_and_bargaining_unit_membership;recognition_article_context_present,0.86,high,0.8610,"[""BRMSPAN-20260802-aa6e1205bb8c377354c45d46"", ""BRMSPAN-20260802-06742d86e0738476b70209bc"", ""BRMSPAN-20260802-1a77c1ca96d1fe7bf7761fbf"", ""BRMSPAN-20260802-73cf613ebd324008ad0c56b9""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""true"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}","[""non_safety"", ""unit_or_role""]",tier_2_manual_or_strong_support,"[""qualitative_support:direct""]",false,[],gabriel_rating_lane_001,span_extraction_lane_005,,64835b1fdd61a9c52fc59a45af418348ae95db7b3052cc9a3b7e380b82f3beda,64835b1fdd61a9c52fc59a45af418348ae95db7b3052cc9a3b7e380b82f3beda,queued_not_run,side_relevance_reconciliation_lane_001,7843
