tag_id,root_compensation_event_id,tag_family,tag,validation_basis,technical_lineage
TAG-f108ccfddaa0d012bb745da3,ROOTCOMP-8c9c0016dca86dac5a467d90,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-18a57062e4aa11eed5ff614e""]"
TAG-da597cf5dbb1992e4a640001,ROOTCOMP-26cb554aaa65207a9e1af48f,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-ab35bd64df43a9f2a2f52566""]"
TAG-f96eb37107067283f8fb800f,ROOTCOMP-a2773ea24925872c405c42b7,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-f5d16b423f324e364220332a""]"
TAG-27ef5b62b79566a811b6bfae,ROOTCOMP-e0be6ef265c41e528930bbad,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-ee16a80c81d62e8e2e592bcc""]"
TAG-55455daab79802ffdd77fbce,ROOTCOMP-25980fbc15107194b7d3e139,compensation_outcome,benefit_cost_change,bounded event evidence and corrected compensation metadata,"[""WCM-1bf12fc26ff72cddded88013""]"
TAG-ac2e9211620b20a8bc6ca11b,ROOTCOMP-c0687384ba0e57f9e1c6991a,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-2c016e4c87903a4fa999efa4""]"
TAG-d0f806911619c1d0275124a9,ROOTCOMP-d1389a933be59561f65763f1,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-fd1a3714766952d829fffbb3""]"
TAG-2eae748b2b44daaf1757d1f2,ROOTCOMP-9cf30b5893a2df7803d71921,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-64236d195c4d8d9a7a420720"",""WCM-786a4f38e42ff3b23e8ee39d"",""WCM-9d3845d57d5c84d21a68dc2a""]"
TAG-99e4318a3f2fa4151b5fef65,ROOTCOMP-3fe7f7038376a8d10daa7f10,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-b36347232a45baea1ebfeef6""]"
TAG-8147f6e01ac65f04c6d0dbb8,ROOTCOMP-ad1113ffcb8d145756785ab6,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-2bdd16500d703b8335895153"",""WCM-7219d10c72cf15a162c6fe28"",""WCM-8f258d02f9546d1ea48fdda0""]"
TAG-250a9f7c9589a7013c4f303e,ROOTCOMP-934ec1922a8d565c9f239815,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-4e45cfa59006fa54758c86fe""]"
TAG-a6400e52307e3bb718837308,ROOTCOMP-41f1516422252b25d54e6845,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-0e3f23e2afeae53d1b0486dd"",""WCM-50235b015c4a2b54c6403b03""]"
TAG-88f0ef0e38143d06f93b0e50,ROOTCOMP-b65e546dc82ac952aad20257,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-51f50d8b739e10085b6920e3"",""WCM-942ceb6661c43c889f01eb8f""]"
TAG-c6c374f117da9f390628dc8b,ROOTCOMP-d913c07cac99eea9b668d170,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-f372359d38c1a46859fae676""]"
TAG-ad9a2d237cfe8930b38cd9c5,ROOTCOMP-253ce00a5751facaa399ef80,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-c4cd4e751cfd3f7475d448ac""]"
TAG-5672c86352316e536f720260,ROOTCOMP-c342b41fb3edef8efe80b31b,compensation_outcome,stipend_or_premium,bounded event evidence and corrected compensation metadata,"[""WCM-275c46fdd701890b894b93d2"",""WCM-31abcaed3f98f7483ddb4785"",""WCM-d1c094f07b033045fd6209a7""]"
TAG-73fcbc02ff6cb9a75f5715c4,ROOTCOMP-d78944be65d440bcac3bb33b,compensation_outcome,holiday_pay,bounded event evidence and corrected compensation metadata,"[""WCM-334c9688b511fe66dc79f43a"",""WCM-4d413dacc1cd50114b515a67"",""WCM-5e5036fc4199d5cfa9467252""]"
TAG-a4714a74fddc6e81c4c38b48,ROOTCOMP-c8c2e4c3ff1afba4d624b435,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-167c6987fd5ab3301c4afa0c"",""WCM-f972cc82d09a0fc232a06d38""]"
TAG-a3755e81870e33cd854ebd59,ROOTCOMP-6e87a30ba0d37e4450b09dbb,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-59282da4c30a6586e9d0fd21"",""WCM-93e06c55ac8fe4535856d5c6"",""WCM-d325b5c1ca5218926fa182ff""]"
TAG-e2cc5d02cbfe8a9b8d686c67,ROOTCOMP-a7b9f71e62ac50eec2b70d15,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-0a82904effa78bfd33e4e856"",""WCM-ae483018f55730641644f414""]"
TAG-9c41b524577018d33110173e,ROOTCOMP-781aa90696d9fd715e6a1b0f,compensation_outcome,cola_cpi_adjustment,bounded event evidence and corrected compensation metadata,"[""WCM-b53be5b0d81eb2fddec6a009""]"
TAG-a2401734f0486eade5882cb9,ROOTCOMP-e4eb8cb239884fc5b1ec8ac9,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-69f62de076009b0f15d99766""]"
TAG-87a28e9d34d0d669eea466d2,ROOTCOMP-adedd4955ef54b0039767b40,compensation_outcome,cola_cpi_adjustment,bounded event evidence and corrected compensation metadata,"[""WCM-0b1c71e7dac4dcc22ad3b90b""]"
TAG-c3899a796b220bc9e96639ce,ROOTCOMP-12d8903ef99996072151d152,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-cddf0fa6e0ec5e3104f0aac4""]"
TAG-d346c28e7683ffcfed04dfff,ROOTCOMP-2a70c2c567fe9b80b85929a6,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-f043fc2f1a0a96cb73583f54""]"
TAG-8fd99ec02488d4b6d7082ce3,ROOTCOMP-8f7d80de497850f1df497b41,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-03f95f772ede86fb4b3a2c2b"",""WCM-9c2098697c66190a57a0c071""]"
TAG-b533a89449d146190f92bcf7,ROOTCOMP-08433e5c15095282f9fa2713,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-fc8a983c606e19ee2e4ab70c""]"
TAG-0ca97d1d568c858c5b35dd8d,ROOTCOMP-f1729f77901330938e3e80a5,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-078544d18168dc081a1ccbaa"",""WCM-2d456800765c68b8590fa45e"",""WCM-53c2c1a49bb9368504e0b413"",""WCM-7a8b2787588208eb5f098d92"",""WCM-dc306616d5a3f588b97dcb38""]"
TAG-4715e1ce20ac876865b8fd3f,ROOTCOMP-f97c1cd828d6de44b7e3cb50,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-02c092fb3c00a1ab8646c439""]"
TAG-a49775bd9bef926a85c15ada,ROOTCOMP-3f0f3b23e047686e88c90a17,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-0fa72a577089a687ed158743"",""WCM-be3f2870f92f389cdb66abfe"",""WCM-c3f1f4a13bcb6ac23eca9e47""]"
TAG-5551ea355aa73e5e28a7f7a4,ROOTCOMP-509f6e1fbebe555959255d5e,compensation_outcome,overtime,bounded event evidence and corrected compensation metadata,"[""WCM-ea3c7973f27e35f9e535e2a2""]"
TAG-f1038266da55130dc4538da8,ROOTCOMP-56305614b16581a5a33a0db6,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-7b4e0fbec906b7b10da174f9""]"
TAG-2b18296558ecf5d6874c41b2,ROOTCOMP-5d67218f2c70132aca9d0dcb,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-496a42dc9d607966aeba1e0e"",""WCM-536a682dcc97e860bd1707e5"",""WCM-5a0a5375cfa3c23495f17aeb"",""WCM-669c16da6c474eb7976a2531"",""WCM-722cbfc165266f5fba38b355""]"
TAG-b53d24cb3ee5ec1fc8ace9ad,ROOTCOMP-3b834027b3192e3098816e18,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-f6fdcb6a29f0889334f8ae89""]"
TAG-ae6c3bc3b16778598993a2dd,ROOTCOMP-53cc270fe609aba013451d4c,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-0ed19ef6074090b8214dc843"",""WCM-1fd00e8689d601ad6bc5a672""]"
TAG-ef50a598e24b04fe1f6d6199,ROOTCOMP-50b310ccb083f249de381cc8,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-38aa1d6f9cd8111808eda254"",""WCM-6fc58f36418eef035c1dabcd""]"
TAG-e48385a451fbf13b42d1f19f,ROOTCOMP-55d6d7e5218640ef3a9713a4,compensation_outcome,step_progression,bounded event evidence and corrected compensation metadata,"[""WCM-146b503aea4f6daa8475a4aa"",""WCM-27de302cd7cd58e42b9b036e"",""WCM-52de195e5029cf93ec6f11f3""]"
TAG-e9c6966f6e5ec57026da4e87,ROOTCOMP-7b8f19181f53eeb579164bc9,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-7b2c701b8f76c8b9c3c433ab""]"
TAG-c9d368925befe2243cc8e74c,ROOTCOMP-110405f4f84f424b160d00ff,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-8c4ef5bc96666da85abdfc63"",""WCM-96f25bb2435ed0b0ccb0689c""]"
TAG-2e606c8732b34c64254322b3,ROOTCOMP-efe20566368ccb6ecd5a5882,compensation_outcome,base_wage_change,bounded event evidence and corrected compensation metadata,"[""WCM-92979e7eb31a7ca841c509d0"",""WCM-ddb57d77d68fbc7314b50c7a""]"
TAG-6b6ed20f7b8b2561871d4dc3,ROOTCOMP-efe20566368ccb6ecd5a5882,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-92979e7eb31a7ca841c509d0"",""WCM-ddb57d77d68fbc7314b50c7a""]"
TAG-a7e992a4c8d065e04c4d8c7f,ROOTCOMP-5890eafa34090fe44af2fb73,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-afe10643c63b02ee434df1e9"",""WCM-e9078e14667f30f6efe82033""]"
TAG-011da750910d8f2059fe486d,ROOTCOMP-38c684ffb37f2e7ae126c871,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-52874e295c26b0e22e112866""]"
TAG-d4ad60517ec34c25b453e112,ROOTCOMP-c9579c5ffa46f21963c01c2d,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-004f1b170c0ab40f898e721e"",""WCM-aab7438561dc63fb8cbe2e60"",""WCM-feb70edadacd85a6e1860856""]"
TAG-884596891f9b14414db7380b,ROOTCOMP-140a0e4761a7e02d60553407,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-262f0a467ef0a1b3e411d862""]"
TAG-7d712386dda0287fc6593573,ROOTCOMP-62526ea7829911f5301ac802,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-a39b733381707f92cdafe6a1""]"
TAG-55dbbfd7c84a9e8ae0ff215d,ROOTCOMP-c3339802aaf08f87684c4fd6,compensation_outcome,uniform_or_equipment_allowance,bounded event evidence and corrected compensation metadata,"[""WCM-03b70d35cb9a6ee99dd74990"",""WCM-0507dd257d4d7cf776e25cb8"",""WCM-d077923c19d7242e8cbf0e97"",""WCM-ee9b682f9fe11abe5894a962""]"
TAG-bc58371216a17df7a150dcaa,ROOTCOMP-b90e5f2a768fb33454466796,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-8b698cc4116046142a568c10""]"
TAG-e67a6eeced74d730cc21736d,ROOTCOMP-b827e8e576c6384badcece77,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-7f4a0587cf00bf8a7d7b3bb4""]"
TAG-f6a3243c5585d556f2c1d1a5,ROOTCOMP-b9aaada94cd8288420b6cf2b,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-3f8a4060e7f736746d37418f"",""WCM-8ec7413999c544efbeb051eb""]"
TAG-4436823294cf41b1bbcf5112,ROOTCOMP-740fbfb0b70d916f93c3dd40,compensation_outcome,step_progression,bounded event evidence and corrected compensation metadata,"[""WCM-f9a27f7cfaad030ffeb39e35""]"
TAG-ce731435925be3f7dc35ad4b,ROOTCOMP-ed50d3ff4778e576730b8cee,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-6c9c56b48cda03422bd065ca"",""WCM-8aa81443dd0571bc6bf0beef"",""WCM-e39fb7c2699abc081452ba3f""]"
TAG-5067bdfef36f0789943a1a18,ROOTCOMP-852350e8ca4586fdf1f8a69b,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-31a2fd3bb2368490e128d4ec"",""WCM-965d911103573e3a5828fac4""]"
TAG-de368dfd4553db7af7646c39,ROOTCOMP-834a238660aa7b68240f46e2,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-09403927a531e800e819911e""]"
TAG-925f85fe359c91500b4f1788,ROOTCOMP-5a250f6c6086ed0175709efd,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-c0e2dc9f7c8f5f2c626bff6d""]"
TAG-8740a19cee18db8490f2261f,ROOTCOMP-4b0d4cde888bccb30a193906,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-004339099fa48b16cff6d2c3"",""WCM-108cb004a96ba82c9612b619""]"
TAG-880baeafa91265a1d7e57898,ROOTCOMP-c593d48dae3d674cb5d8ee77,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-1af8e9b05b0003c7b03a8cb3"",""WCM-986d7d293514486951bffcf7""]"
TAG-5f2350a2689b3772d8130e35,ROOTCOMP-6e764eb3589688fa39360326,compensation_outcome,base_wage_change,bounded event evidence and corrected compensation metadata,"[""WCM-d0be40c6080a7f2b12d6fdca""]"
TAG-5850aede210f74e8bd3d293d,ROOTCOMP-6e764eb3589688fa39360326,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-d0be40c6080a7f2b12d6fdca""]"
TAG-1c699f89f79bc48ed65c7dda,ROOTCOMP-c80d743e5caa62123a685b10,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-2a338149d23990e20ae6292a"",""WCM-e96ff96b4404420d85bc30c2""]"
TAG-1486a816777a68639c56ee12,ROOTCOMP-96ed16f4cc8ca12f1821e18b,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-4c304550412ebd9c4688e49f"",""WCM-8357ad18dbcce29e77fa4616""]"
TAG-88b88762e7e7cd2df91dfd0b,ROOTCOMP-aa8990c365b1daad050ff863,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-20686ade395398afe5220341""]"
TAG-9be2df2bd4becb52ce98efe3,ROOTCOMP-464e8869fabb29235a4308b2,compensation_outcome,stipend_or_premium,bounded event evidence and corrected compensation metadata,"[""WCM-a7f8b5fc9df2280eebb88a3c""]"
TAG-d4a3d5d5a8b510d8df401207,ROOTCOMP-1ef8c8046e84ef7da8725bfb,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-47525c9a388566d46460477f""]"
TAG-53e8092a0840a50ea0f1265c,ROOTCOMP-5630f60ff105f108c13dfc3a,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-581dc89b9ed7cb3775429c5a"",""WCM-e8812290a0706a400849383c""]"
TAG-975f953d1379e5dd1fa9866d,ROOTCOMP-5630f60ff105f108c13dfc3a,compensation_outcome,benefit_cost_change,bounded event evidence and corrected compensation metadata,"[""WCM-581dc89b9ed7cb3775429c5a"",""WCM-e8812290a0706a400849383c""]"
TAG-57b569d456b669146b588e70,ROOTCOMP-051066c77514a95be30ac9cb,compensation_outcome,overtime,bounded event evidence and corrected compensation metadata,"[""WCM-f51b6b8900a40b655a3a05b2""]"
TAG-ba1f63021d17bb321bf86e90,ROOTCOMP-1f1be2bb27e4a1c011103bd9,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-00a983f23c00cf284c5ebd28"",""WCM-c3302eb5b44be3d9c8ded6aa"",""WCM-f9927ffb7deb207f7e512e45""]"
TAG-f00b6fe21dc651d707ea28a1,ROOTCOMP-74adebbe8e2e696809887f71,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-debe7a51e8edc56b5ba24591""]"
TAG-d662e0b97a90511bab17ab50,ROOTCOMP-2ef7ff39ba65194e936304b9,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-65bb3ee336ffbfd9581f1a68""]"
TAG-17e5a03e9a78c9e2ae200e52,ROOTCOMP-2ef7ff39ba65194e936304b9,compensation_outcome,classification_band_change,bounded event evidence and corrected compensation metadata,"[""WCM-65bb3ee336ffbfd9581f1a68""]"
TAG-b78657bf96056a4b7ee7a937,ROOTCOMP-875ae6e85577d9d214b72fac,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-1014e92696412586b1a7c828"",""WCM-8a5166c66174cb7e29524da7""]"
TAG-407d45220ba01e04a89f89b3,ROOTCOMP-87e85777f77e4f01f1828ea5,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-4267235a526034808fa8abdd"",""WCM-7ba1fa5af6c0d1eb9a49d502""]"
TAG-504a4a865c1ebf8b9945749f,ROOTCOMP-a6144edc0646fc0148ed362b,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-170523532dbd02d25d3b6ff1"",""WCM-bbedd987d3a60b96fe2b2fec""]"
TAG-c15c6482a43d940bc842b792,ROOTCOMP-544c004ffce78a3165d4e148,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-31f8fee327dc41f330b49caf"",""WCM-a80891849bb5f48517db7233""]"
TAG-98141844ad9e9cb133887fc1,ROOTCOMP-792fccaa6e0f61540827effb,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-336e1d6463981fda8a50026f"",""WCM-a1debb05690bc07faacc9b32""]"
TAG-ef052958d7346aabaa0938bf,ROOTCOMP-661be0a64a199c2916f197a6,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-94ee451c980f3483b28000e9"",""WCM-ea5717d3efba6b526d745802""]"
TAG-ff8498479f114362754d0354,ROOTCOMP-d28c3018f034c57023003770,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-242316af85409822bde098c3"",""WCM-bae774197f5c5574e17f4bf9""]"
TAG-bf62293e74c64c4341775648,ROOTCOMP-f1c203e13e23584293f1c1ba,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-04234b4817859b5a7429314e"",""WCM-da1da8f8562e70aaf303e530""]"
TAG-1f6583ae2d6d3e8e25e307e8,ROOTCOMP-c3f76751fb4340f038f5eb53,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-582116e5f338b1833085812f"",""WCM-6923a542ac652ce5ca65c93f""]"
TAG-d067d5ad7419ce7260ef289f,ROOTCOMP-19897bb29d7a0ea5179aa4e4,compensation_outcome,cola_cpi_adjustment,bounded event evidence and corrected compensation metadata,"[""WCM-4c0a5f1392cdd92972ff004f""]"
TAG-1499bc8a7098c87b1b671b11,ROOTCOMP-cad9faf0b692491ae5e64b34,compensation_outcome,cola_cpi_adjustment,bounded event evidence and corrected compensation metadata,"[""WCM-7e129a31ae0b7d0f65a1f986""]"
TAG-ee4276625623d3747f83240b,ROOTCOMP-e2abbf323b50a75be5ca4ef4,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-951332274b1f8a25e292b03a""]"
TAG-b89fe6eca9ff321357aac045,ROOTCOMP-ba6a7df697509c06e98497e0,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-45fba947d63ad934fff4d3f3""]"
TAG-df213fac36c8a8c61f8bf00b,ROOTCOMP-ba6a7df697509c06e98497e0,compensation_outcome,cola_cpi_adjustment,bounded event evidence and corrected compensation metadata,"[""WCM-45fba947d63ad934fff4d3f3""]"
TAG-b5aed6874969e60baffab730,ROOTCOMP-922c92b9dae9aecbc6808de8,compensation_outcome,base_wage_change,bounded event evidence and corrected compensation metadata,"[""WCM-244436a3625d328f1eaa5c70""]"
TAG-34c7e1013fc83fe50c9736ee,ROOTCOMP-922c92b9dae9aecbc6808de8,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-244436a3625d328f1eaa5c70""]"
TAG-3a05cfe5fec9cca320698330,ROOTCOMP-033acb6807e6a84a45268332,compensation_outcome,base_wage_change,bounded event evidence and corrected compensation metadata,"[""WCM-e6a6c7b10df4b8787ff118bb""]"
TAG-99617690d8aa60238dab48ca,ROOTCOMP-033acb6807e6a84a45268332,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-e6a6c7b10df4b8787ff118bb""]"
TAG-951e6142458eab0e878d365d,ROOTCOMP-ec27ea143d2b7bbdedcf39ef,compensation_outcome,base_wage_change,bounded event evidence and corrected compensation metadata,"[""WCM-57b6e505f49a8e55d4ac581b""]"
TAG-3cd391252d687603ae30630d,ROOTCOMP-ec27ea143d2b7bbdedcf39ef,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-57b6e505f49a8e55d4ac581b""]"
TAG-3e2e32b62cab3ff7f525a3db,ROOTCOMP-6a94845da9b91da3567dac62,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-436cd632104c5f9ea07d8287""]"
TAG-345b02c7414886ccc8626777,ROOTCOMP-9c6c49852ae88d036552afea,compensation_outcome,benefit_cost_change,bounded event evidence and corrected compensation metadata,"[""WCM-23ddc2bb65d928d2fc11b51e"",""WCM-3c0f6db248e7e69baa770c76"",""WCM-51565e774003218e6f819b14""]"
TAG-f145333161f419475395c313,ROOTCOMP-9c6c49852ae88d036552afea,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-23ddc2bb65d928d2fc11b51e"",""WCM-3c0f6db248e7e69baa770c76"",""WCM-51565e774003218e6f819b14""]"
TAG-fcf9d115499215f4d9e6982a,ROOTCOMP-0dbb228158827a84868726b4,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-640cacbe9fc6b313a96138bf""]"
TAG-61493978744f50e80b5c81f5,ROOTCOMP-0dbb228158827a84868726b4,compensation_outcome,step_progression,bounded event evidence and corrected compensation metadata,"[""WCM-640cacbe9fc6b313a96138bf""]"
TAG-44fee856052b61d54d6a9a05,ROOTCOMP-fb0bc30f2c7d40db3e47296a,compensation_outcome,benefit_cost_change,bounded event evidence and corrected compensation metadata,"[""WCM-cfa7023318ec2412057f4fd2""]"
TAG-158c31bd4ffb9ec2bd9da0ca,ROOTCOMP-f6f85054d5080c886c48dcb8,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-e60bcf0c0873e06c39c86aba""]"
TAG-c27a1f11e53326916c3829b1,ROOTCOMP-7c657ebc57715d0271e60ef7,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-b406a016285d680113c24e5b""]"
TAG-353094747dd60c6a9f863a24,ROOTCOMP-28c19dc1a4b3c390d7dba7ad,compensation_outcome,uniform_or_equipment_allowance,bounded event evidence and corrected compensation metadata,"[""WCM-ad57eb8cb414dce794fa36b1"",""WCM-f00edca4f526ca605166bd53""]"
TAG-2773d10ad9a3b16a9059b334,ROOTCOMP-0192dc872e997028b3f5a5f5,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-6bcba7baa27bc75d70dd891e"",""WCM-aaca1bda54ab9f1415848d75"",""WCM-d8f0166f1d83dc637b1df967""]"
TAG-bbe4016dc92d33d6c5c1396a,ROOTCOMP-e131a800603b2dc1b9572599,compensation_outcome,across_the_board_raise,bounded event evidence and corrected compensation metadata,"[""WCM-a48f2673cebf27d33c5ec06e""]"
TAG-029b7104162b84916d15ff01,ROOTCOMP-e131a800603b2dc1b9572599,compensation_outcome,classification_band_change,bounded event evidence and corrected compensation metadata,"[""WCM-a48f2673cebf27d33c5ec06e""]"
TAG-75c5ed2d2e1adf0bcae5fb0b,ROOTCOMP-eb4faa76961092dbe9f53829,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-59bd9abcc71ea787e1c6be50""]"
TAG-db80a4c75830ad9f0b57ed02,ROOTCOMP-8ecc84138862753853a87782,compensation_outcome,benefit_cost_change,bounded event evidence and corrected compensation metadata,"[""WCM-f9da2e10fccd87cf00947de4""]"
TAG-209e889cba30ee36c433fa51,ROOTCOMP-8ecc84138862753853a87782,compensation_outcome,retroactive_pay,bounded event evidence and corrected compensation metadata,"[""WCM-f9da2e10fccd87cf00947de4""]"
TAG-2de3e1e07fa15b19a26e1487,ROOTCOMP-f54d07fe14fd2c6769cfa07e,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-71d19a2ace20d75b2ce5476c""]"
TAG-c4604bcda7ec754414a5964d,ROOTCOMP-d17fe1081aa05255e7c8125f,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-73afc0a6260f615f8076280d""]"
TAG-8cc1b60277a357376e0586a5,ROOTCOMP-c8c49eff35ba7ae74f5986c1,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-5d9a99fe1599ea17dd347202"",""WCM-7da49d5fca5309f57f58da17""]"
TAG-acaeeba9351ac2e5d06d43a5,ROOTCOMP-ede0b54ac4d8b9a6da0bdfd6,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-0432c815848f0f996eb00bc9""]"
TAG-1f41f09494c3da3fb3c31500,ROOTCOMP-ab1f51dd57514fbb832ca89f,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-56c150278040f68b75d7c47e""]"
TAG-0ee5f9c6226eb386834e50df,ROOTCOMP-866644a24bdff749677b3822,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-7b1d56132ce030cc4197b554"",""WCM-e87367128751104302650710""]"
TAG-6b14faa69587043ff33c9a75,ROOTCOMP-c1d01eebf47b345730bc0dac,compensation_outcome,no_direct_compensation_outcome,bounded event evidence and corrected compensation metadata,"[""WCM-473895fbf3871f4c46da61cb""]"
TAG-1dad210a4199b055091892b0,ROOTCOMP-bde23d9850391eb62733e041,compensation_outcome,non_base_compensation_other,bounded event evidence and corrected compensation metadata,"[""WCM-159989e23eda6d952fa885de"",""WCM-35ca0c2c8eb4c9a6ee639817""]"
