missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed,resolution_status,compacted_search_target_id,candidate_discovery_only
EXTMISS-2d6e4681d6e9e6125b6f28ad,Floodwood,MN,2025,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Floodwood MN 2025 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-b95908205938e154d1549330,true
EXTMISS-df5d8d9cfda941e3d05de704,Floodwood,MN,2025,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Floodwood MN 2025 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-b95908205938e154d1549330,true
EXTMISS-ebc7bd1ff0a4f02827294b20,Floodwood,MN,2025,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Floodwood MN 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-b95908205938e154d1549330,true
EXTMISS-1b162f8a209e7f0deda2365c,Floodwood,MN,2025,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Floodwood MN 2025 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-b95908205938e154d1549330,true
EXTMISS-49908eee4fa98c3ae9fc9739,Floodwood,MN,2025,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Floodwood MN 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-846ea5f36bbf6171616ad714,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-5ba8f49172070e6c3781022e,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-0812e8fae3a668d9598455ed,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-df9e0727e6d2adab20f9ddac,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-20690c6b69dd82822e15f623,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-654d853e8d2b5001b019b1db,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-a74f78f59c97764821906ba9,Flora,IL,2022,unclear,unclear,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-846ea5f36bbf6171616ad714,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-5ba8f49172070e6c3781022e,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-0812e8fae3a668d9598455ed,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-df9e0727e6d2adab20f9ddac,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-20690c6b69dd82822e15f623,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-654d853e8d2b5001b019b1db,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-d8a3e40b552e01cbc2cd5194,true
EXTMISS-a74f78f59c97764821906ba9,Flora,IL,2022,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flora IL 2022 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-612e9f491a0515e9d85a15f5,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-1291fbfc37d11114380b514c,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-71003efac82ec66d5dfe00a5,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-ff89ecf75c701ac87c66a198,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-7187b4bc7d79bb295e620254,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-2bc8c797cad9dd2752c39c62,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-de399b3cd3b2f1a60041054b,true
EXTMISS-77b2d5d141effc0cf76c5062,Florida,NY,2024,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2024 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-7c358903e7398e8b1d2ba67a,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-8f46509dfeac620f9c6d82f0,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-8f740a0f70413da92584ab96,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-32bf5eb11ac50cc10e984ba4,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-9be406b84929fd7c6ca83dce,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-ead53e077dbf55b2e7f66760,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-3beb71d59372c1de4dfd8789,true
EXTMISS-1272d35509dcdca0679e8ffb,Florida,NY,2025,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Florida NY 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-2a2e3e400197d9476f0a9aef,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-2011873c6d5b1f7c885fed94,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-5ec20227eba4e1b5a1ea323a,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-9c3e53411149efb0089011e0,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-ff7cf94bf6ec773eba8a0b4d,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-c19c99c85d70a2b0a6b371a0,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-248dc4189879a4ef82f00085,true
EXTMISS-5720a62474ccd7add89cb103,Flossmoor,IL,2017,unclear,unclear,across_the_board_raise,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2017 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-62723320406dcb1713bc3b7d,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-b0bc48722d52306e40c4d434,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-fd92e3f74e304c1253fb595c,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-2d1941481a7bb3bf18e7ef82,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-c917768ca17ec1c0e10142fb,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-a7c57f8ef60e297350a915b6,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-d5542173452a5862713123b1,Flossmoor,IL,2018,unclear,unclear,across_the_board_raise,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-62723320406dcb1713bc3b7d,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-b0bc48722d52306e40c4d434,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-fd92e3f74e304c1253fb595c,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-2d1941481a7bb3bf18e7ef82,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-c917768ca17ec1c0e10142fb,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-a7c57f8ef60e297350a915b6,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8542fa3f9445859d29ca985b,true
EXTMISS-d5542173452a5862713123b1,Flossmoor,IL,2018,unclear,unclear,retroactivity_implementation,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2018 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-7cf1ccfc58994c25607d9eae,Flossmoor,IL,2020,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Flossmoor IL 2020 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-19885a08b9ffffb745427fd7,true
