hex_cell_id,geography_panel,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude,institutional_channel,compensation_outcome,timing_channel,pressure_channel,mechanism_view_name,side,implementation_status_scope,implementation_event_count,root_compensation_event_count,unique_municipality_count,unique_cycle_count,corroborated_event_count,recurring_event_count,one_time_event_count,urban_event_count,rural_event_count,unknown_urbanicity_count,confidence_high_count,confidence_moderate_count,disclosure_flags
CONUS50-+00018-+00004,lower_48,1350000.0,1125833.025,32.279405,-81.538846,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00018-+00004,lower_48,1350000.0,1125833.025,32.279405,-81.538846,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,none_identified,,,,institutional_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,0,1,1,1,1,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,4,4,4,4,0,0,1,2,1,1,4,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,one_time,,timing_implementation:one_time,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,1,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,4,4,4,4,0,0,1,2,1,1,4,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,4,4,4,4,0,0,1,2,1,1,4,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00008,lower_48,1125000.0,1342339.376,34.482853,-83.619447,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00008,lower_48,1125000.0,1342339.376,34.482853,-83.619447,ordinance_council_adoption,,,,institutional_channel:ordinance_council_adoption,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00008,lower_48,1125000.0,1342339.376,34.482853,-83.619447,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00008,lower_48,1125000.0,1342339.376,34.482853,-83.619447,,,ordinance_adoption,,timing_implementation:ordinance_adoption,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00008,lower_48,1125000.0,1342339.376,34.482853,-83.619447,,,,fiscal_constraint,pressure_channel:fiscal_constraint,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,0,0,2,1,0,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00005,lower_48,1125000.0,1082531.755,32.175023,-83.979124,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00005,lower_48,1125000.0,1082531.755,32.175023,-83.979124,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00005,lower_48,1125000.0,1082531.755,32.175023,-83.979124,,,payroll_effective_date,,timing_implementation:payroll_effective_date,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00005,lower_48,1125000.0,1082531.755,32.175023,-83.979124,,,,fiscal_constraint,pressure_channel:fiscal_constraint,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,police,formally_adopted|implemented|paid_or_observed,1,2,1,1,0,1,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,across_the_board_raise,,,compensation_outcome:across_the_board_raise,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,recurring,,timing_implementation:recurring,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,,none_identified,pressure_channel:none_identified,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,retroactive_pay,,,compensation_outcome:retroactive_pay,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,budget_appropriation,,timing_implementation:budget_appropriation,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,payroll_effective_date,,timing_implementation:payroll_effective_date,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,retroactive,,timing_implementation:retroactive,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00016-+00006,lower_48,1200000.0,1212435.565,33.241236,-82.998516,,,,fiscal_constraint,pressure_channel:fiscal_constraint,police,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,0,1,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,across_the_board_raise,,,compensation_outcome:across_the_board_raise,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,cola_cpi_adjustment,,,compensation_outcome:cola_cpi_adjustment,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,budget_appropriation,,timing_implementation:budget_appropriation,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,ordinance_adoption,,timing_implementation:ordinance_adoption,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,recurring,,timing_implementation:recurring,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,,,,fiscal_constraint,pressure_channel:fiscal_constraint,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,ordinance_council_adoption,,,,institutional_channel:ordinance_council_adoption,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00015-+00007,lower_48,1125000.0,1255736.835,33.714535,-83.741694,ordinance_council_adoption,,,,institutional_channel:ordinance_council_adoption,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00014-+00007,lower_48,1050000.0,1212435.565,33.413192,-84.607085,none_identified,,,,institutional_channel:none_identified,non_safety,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00014-+00007,lower_48,1050000.0,1212435.565,33.413192,-84.607085,,retroactive_pay,,,compensation_outcome:retroactive_pay,non_safety,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00014-+00007,lower_48,1050000.0,1212435.565,33.413192,-84.607085,,,payroll_effective_date,,timing_implementation:payroll_effective_date,non_safety,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00014-+00007,lower_48,1050000.0,1212435.565,33.413192,-84.607085,,,retroactive,,timing_implementation:retroactive,non_safety,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00014-+00007,lower_48,1050000.0,1212435.565,33.413192,-84.607085,,,,none_identified,pressure_channel:none_identified,non_safety,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,1,0,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.367684,-90.497959,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,side_independent,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,1,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.367684,-90.497959,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.367684,-90.497959,,,budget_appropriation,,timing_implementation:budget_appropriation,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.367684,-90.497959,,,payroll_effective_date,,timing_implementation:payroll_effective_date,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.367684,-90.497959,,,,fiscal_constraint,pressure_channel:fiscal_constraint,side_independent,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,1,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,none_identified,,,,institutional_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,3,2,1,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,1,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,3,2,1,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,1,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,3,2,1,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,non_safety,formally_adopted|implemented|paid_or_observed,3,3,2,2,0,0,0,0,1,2,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,non_safety,formally_adopted|implemented|paid_or_observed,3,3,2,2,0,0,0,0,1,2,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,,payroll_effective_date,,timing_implementation:payroll_effective_date,non_safety,formally_adopted|implemented|paid_or_observed,4,4,3,3,0,0,0,1,1,2,4,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,,,fiscal_constraint,pressure_channel:fiscal_constraint,non_safety,formally_adopted|implemented|paid_or_observed,3,3,2,2,0,0,0,0,1,2,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,,payroll_effective_date,,timing_implementation:payroll_effective_date,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.59479,-90.558522,,,,fiscal_constraint,pressure_channel:fiscal_constraint,side_independent,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00024,lower_48,150000.0,2165063.509,42.471271,-94.164163,ordinance_council_adoption,,,,institutional_channel:ordinance_council_adoption,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00024,lower_48,150000.0,2165063.509,42.471271,-94.164163,,no_direct_compensation_outcome,,,compensation_outcome:no_direct_compensation_outcome,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00024,lower_48,150000.0,2165063.509,42.471271,-94.164163,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00024,lower_48,150000.0,2165063.509,42.471271,-94.164163,,,,market_recruitment_retention,pressure_channel:market_recruitment_retention,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,,budget_appropriation,,timing_implementation:budget_appropriation,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,1,0,0,3,0,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,none_identified,,,,institutional_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,across_the_board_raise,,,compensation_outcome:across_the_board_raise,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.016529,-91.438801,,,recurring,,timing_implementation:recurring,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,,,budget_appropriation,,timing_implementation:budget_appropriation,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00022,lower_48,225000.0,2035159.699,41.294416,-93.291958,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00023,lower_48,225000.0,2121762.239,42.068018,-93.261935,none_identified,,,,institutional_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00023,lower_48,225000.0,2121762.239,42.068018,-93.261935,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00023,lower_48,225000.0,2121762.239,42.068018,-93.261935,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00023,lower_48,225000.0,2121762.239,42.068018,-93.261935,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00003-+00023,lower_48,225000.0,2121762.239,42.068018,-93.261935,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,budget_pay_plan_process,,,,institutional_channel:budget_pay_plan_process,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,,,budget_appropriation,,timing_implementation:budget_appropriation,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00004-+00023,lower_48,300000.0,2165063.509,42.432406,-92.329695,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,0,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00023,lower_48,150000.0,2078460.969,41.697142,-94.18441,none_identified,,,,institutional_channel:none_identified,police,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00023,lower_48,150000.0,2078460.969,41.697142,-94.18441,,retroactive_pay,,,compensation_outcome:retroactive_pay,police,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00023,lower_48,150000.0,2078460.969,41.697142,-94.18441,,,payroll_effective_date,,timing_implementation:payroll_effective_date,police,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00023,lower_48,150000.0,2078460.969,41.697142,-94.18441,,,retroactive,,timing_implementation:retroactive,police,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00002-+00023,lower_48,150000.0,2078460.969,41.697142,-94.18441,,,,none_identified,pressure_channel:none_identified,police,formally_adopted|implemented|paid_or_observed,2,2,1,2,0,0,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,across_the_board_raise,,,compensation_outcome:across_the_board_raise,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00001-+00023,lower_48,75000.0,2035159.699,41.319873,-95.097102,,,recurring,,timing_implementation:recurring,remains_unclear,formally_adopted|implemented|paid_or_observed,1,1,1,1,0,1,0,0,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,none_identified,,,,institutional_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,4,5,3,4,0,3,0,1,3,0,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,retroactive_pay,,,compensation_outcome:retroactive_pay,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,1,0,1,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,,payroll_effective_date,,timing_implementation:payroll_effective_date,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,1,0,0,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,,retroactive,,timing_implementation:retroactive,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,1,0,1,2,0,2,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,,,none_identified,pressure_channel:none_identified,remains_unclear,formally_adopted|implemented|paid_or_observed,4,5,3,4,0,3,0,1,3,0,3,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,across_the_board_raise,,,compensation_outcome:across_the_board_raise,remains_unclear,formally_adopted|implemented|paid_or_observed,2,2,2,2,0,2,0,1,1,0,1,0,event_counts_are_documentary_not_prevalence
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.471058,-91.537649,,,recurring,,timing_implementation:recurring,remains_unclear,formally_adopted|implemented|paid_or_observed,3,3,3,3,0,3,0,1,2,0,2,0,event_counts_are_documentary_not_prevalence
