search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-d6bfc3eb2a5f76632e99e126,cog_2025_162779,Urbana,IL,2023,2023,2023,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Urbana"" ""IL"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Urbana"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-13133837b9b0fd815d3e20b1|EXTTARGET-1be718861d63e46ccf2f4d13|EXTTARGET-2381360d46680caf4339a765|EXTTARGET-244a8cae90d7ab15784ba178|EXTTARGET-b01f75cbad2fe9d41c586415|EXTTARGET-fdc0f4f5d5b006a575c8ced4
EXTSEARCH-5519a9c9fe15e88e4d4816bf,cog_2025_124966,Yates City,IL,2026,2026,2026,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Yates City"" ""IL"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Yates City"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-2bd368dc41f9ea89aca5c33e|EXTTARGET-47db8182aa8c6a8e405dcddf|EXTTARGET-6e446682552e1cf9f564f36b|EXTTARGET-8e931da785a41fc9549905e0|EXTTARGET-b2ae896a4bf0bbf769931ef4|EXTTARGET-e617e1c9939a5a990f2654da
EXTSEARCH-fd2610c9225f9e30011d5976,cog_2025_193258,Corydon,IN,2021,2021,2021,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Corydon"" ""IN"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Corydon"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-03494cef599381825a75d9c3|EXTTARGET-262cbe68d695f4e2762bfe54|EXTTARGET-32e5cc1cd0b75bf1892855cb|EXTTARGET-7a7b67f8b1e43074c73db721|EXTTARGET-c6af868613dcfd1042edde7c|EXTTARGET-caa49cf9d641ca9f27cd7963
EXTSEARCH-459a52336706d31a63699855,cog_2025_207941,Ferdinand,IN,2026,2026,2026,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Ferdinand"" ""IN"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Ferdinand"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-2640ca9d98624f8500cffbf4|EXTTARGET-28eee3a375da3be246d1d7f4|EXTTARGET-86988eaec5bf8e0a69ec7332|EXTTARGET-aa72133594b86327ca117eca|EXTTARGET-be21c572097a66c633ce289c|EXTTARGET-d75e7260d89dea3352be12ea
EXTSEARCH-d96aee30af4c53dc9386e903,cog_2025_207964,Ogden Dunes,IN,2019,2019,2019,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Ogden Dunes"" ""IN"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Ogden Dunes"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-25c0f8c7046d076e12ac711f|EXTTARGET-82893d4afb18d1eb2defddff|EXTTARGET-894f8339b02aac7bc20ac9a0|EXTTARGET-8990b9232a79d60d4c745c04|EXTTARGET-b6ab3b544bfaa5c60354a0e5|EXTTARGET-c60b00c03af25e8f69c11eac
EXTSEARCH-3886e9af4c4fe7e850cd2a43,cog_2025_163524,Owensville,IN,2020,2020,2020,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Owensville"" ""IN"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Owensville"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-39a2cf9e235a1f22244f241c|EXTTARGET-4dc1d55fc592c2b91b9ef6b6|EXTTARGET-6124e7b8f91abf2207f20e89|EXTTARGET-acaee47bf6d976ce15305f59|EXTTARGET-ad961cbcc672f36d9e48ac4b|EXTTARGET-af39bd93cbd5f7cb3b48f583
EXTSEARCH-6bdd30b22dec24d3fd2eabeb,cog_2025_185276,Porter,IN,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Porter"" ""IN"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Porter"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-4961c6a95d95bdef7892411e|EXTTARGET-612c1d122c5eff9feaccba63|EXTTARGET-6b60e24bf3fe591017b63ed5|EXTTARGET-7bb31b676eff6e2583f44c88|EXTTARGET-8d51860d844fb961bdffb931|EXTTARGET-de0af6d6d9eb9e864357b88d
EXTSEARCH-af6f96a399db7f56e14a39b5,cog_2025_126180,Wheatfield,IN,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Wheatfield"" ""IN"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Wheatfield"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-188eb324bc0562ef841c73a1|EXTTARGET-3b890cb202e40dc208d96a41|EXTTARGET-4dd9bb2e6bb517985d4a84c1|EXTTARGET-857bd3309fbb09eb3915fd0d|EXTTARGET-d4247c3fa5ca75cd6c76765c|EXTTARGET-d6b09a6f43323cd3c67eb788
EXTSEARCH-e46ed8199666f2c44592e055,cog_2025_126070,Winslow,IN,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Winslow"" ""IN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Winslow"" ""IN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0e5348459165215924affb72|EXTTARGET-3d7b28a4166e19f8c520334d|EXTTARGET-9d22d5d5207ce4b56d9c524e|EXTTARGET-b5e1411aa0cb61b27f19df44|EXTTARGET-c23ccae3dd71c188bfd387b6|EXTTARGET-c7890dab2b7f18821ad18489
EXTSEARCH-ed1e2fefaf60f8c5b6d69f46,cog_2025_127192,Afton,KS,2025,2025,2025,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Afton"" ""KS"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Afton"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-4b5c215a85bdf54bac047094|EXTTARGET-598c98298df0bed92198f739|EXTTARGET-7d7e203112b18164c628a90d|EXTTARGET-82694dda3d6ce9f5a76edb62|EXTTARGET-b0dcc6c2ea3267e072d569b1|EXTTARGET-db440ca3c6d8d2695d1d5cc0
EXTSEARCH-4da32ba897bf22c6c922a628,cog_2025_164776,Altamont,KS,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Altamont"" ""KS"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Altamont"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-333c4455a5806ef764201e6d|EXTTARGET-674873fbfa3334e06644ef37|EXTTARGET-6e1f37386af74371c5669224|EXTTARGET-82ea7592589102217cea81c4|EXTTARGET-9c082b1a2dff12c6bee37f3a|EXTTARGET-fca67aa2ecab07cc99d034ee
EXTSEARCH-fda3a5fdc835ee03c481643f,cog_2025_164779,Edna,KS,2021,2021,2021,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Edna"" ""KS"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Edna"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_002,EXTTARGET-19fea5a851180096c9df2be6|EXTTARGET-3ab1ce2f5f251a6ddf871666|EXTTARGET-5d67e655f46e63bccf30f21b|EXTTARGET-6f0e781400dc3b43ae69967d|EXTTARGET-823e6649443b7dc4da1e1788|EXTTARGET-db792a9be318c2f374e09f81
EXTSEARCH-66d6b4d91eeadbcc66446005,cog_2025_201801,El Dorado,KS,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""El Dorado"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""El Dorado"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-15b54b09effe1b0fd1ddcdea|EXTTARGET-174db867981a3ae541b74947|EXTTARGET-86dafba8b07ccc1d6a2e9ce2|EXTTARGET-8b66789f0967eda3d66a8acf|EXTTARGET-d9777491d1e60f04e3f7c4a0|EXTTARGET-f0778186799bb3e4a12ac439
EXTSEARCH-6508d0b7d4d915dec3d6eb64,cog_2025_164960,Hiawatha,KS,2020,2020,2020,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Hiawatha"" ""KS"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Hiawatha"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-041e5c22694cf1a2ce0c324c|EXTTARGET-1fccd2cc6acb5b57c6b2e208|EXTTARGET-5706d7a9b6c5a52ec6798b34|EXTTARGET-8194d279c7ba86893645a61f|EXTTARGET-d44fd652dec2ddb408787b3f|EXTTARGET-e60d40580ae4bf4f583ef431
EXTSEARCH-e3e0139e7b4c2248209b90bd,cog_2025_192063,Lawrence,KS,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lawrence"" ""KS"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lawrence"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-01230bdb305f4a4856cf08b9|EXTTARGET-5869a218ac2690afb7ca179c|EXTTARGET-68c2d24c4b7ab8c1b29280c0|EXTTARGET-a00c87bea2e6cc8cc2984cfc|EXTTARGET-a9becf7a79abcf00fbfc8eae|EXTTARGET-db1cf47a54cd9cc1d747e8af
EXTSEARCH-c3066975a15981c8f97d6b2f,cog_2025_164787,Lincoln Center,KS,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lincoln Center"" ""KS"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lincoln Center"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-1cb0ce9724303fed3e5257a1|EXTTARGET-1e20ce6dc2bb334c4729aeb7|EXTTARGET-43c37407328abb924c1c61e9|EXTTARGET-58ec02175606ccecce0cc8d8|EXTTARGET-81f65a9214d8eb51cdb823f7|EXTTARGET-fa71b4c0e1451670bece13f9
EXTSEARCH-a58eefd6370e575391983ca1,cog_2025_165355,Osage,KS,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Osage"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Osage"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-1ec16617f3c8b62c33523ff8|EXTTARGET-2b22794648da15ced0cb04fc|EXTTARGET-60296c6e89456362bc605507|EXTTARGET-6329b1369c49e4af85ba999d|EXTTARGET-99fd36aafe78c421f67095f5|EXTTARGET-d7e3e187599745b0df62a99f
EXTSEARCH-7dfa07f6fe1472312fdf89d9,cog_2025_164977,Towanda,KS,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Towanda"" ""KS"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Towanda"" ""KS"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-51ad6a508bff40f32509dba9|EXTTARGET-604bec9a08d0361f202a7b9a|EXTTARGET-7de8645a19487ab3b61f32fb|EXTTARGET-86cdba90c1985f005a3869a8|EXTTARGET-aec9cfd8cb6309ddf94a582e|EXTTARGET-d82dfff48e0a6cf9828f6f3b
EXTSEARCH-f84b777be64235e6bcc9cf0d,cog_2025_127642,Goshen,KY,2026,2026,2026,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Goshen"" ""KY"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Goshen"" ""KY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-1edcf04fa82d4128b5c2740f|EXTTARGET-3de0f0e0e4efaaad57072d0b|EXTTARGET-7849e00b6dcd7a2fe24e5474|EXTTARGET-87ab6197c2bd967dbccf8dab|EXTTARGET-894318c9ea2b40d53de7287e|EXTTARGET-e4aa39b513d0343f80f7b6ad
EXTSEARCH-2249cf9c92a8119f3e80dc0d,cog_2025_127626,Louisa,KY,2023,2023,2023,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Louisa"" ""KY"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Louisa"" ""KY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-0917aad0d4469ad93fc3f3b4|EXTTARGET-27da9a9205841dc5dab6b738|EXTTARGET-792595e5c386af32931a9504|EXTTARGET-b94472b4fd959efda4234850|EXTTARGET-c2e1e5088e413d58d6f7656a|EXTTARGET-e9469089d98f5f6c3f74c1ef
EXTSEARCH-000fe4dfa561d4c574cae248,cog_2025_105798,Doyline,LA,2025,2025,2025,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Doyline"" ""LA"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Doyline"" ""LA"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-1845441ffc8d16bda0ab8db5|EXTTARGET-47f2205c72e0936b725a56aa|EXTTARGET-becd0b601d3d364b7b62df9e|EXTTARGET-c710a98660cfa045be6ef18b|EXTTARGET-e5c2ffd1d02d653275e61cd3|EXTTARGET-ecab37da38fa2f2a5489b642
EXTSEARCH-f8a99a08e5e3731940873fc8,cog_2025_127836,Simsboro,LA,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Simsboro"" ""LA"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Simsboro"" ""LA"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-1efd69424dd8174648c7bfab|EXTTARGET-443e3d6918ccf3d7c95dbe02|EXTTARGET-6c65059cdcfb211383ff875c|EXTTARGET-c9f73e0e9d51cab06da0577f|EXTTARGET-cd10513ce98197ea895d454f|EXTTARGET-d6258cdbc6b26110e586174f
EXTSEARCH-636c2f7cdc6793e3c0f059b8,cog_2025_106150,Norfolk,MA,2021,2021,2021,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Norfolk"" ""MA"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Norfolk"" ""MA"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-27be108918a37a9fe4c24115|EXTTARGET-2ed0fa66ceaf67c0e38a0508|EXTTARGET-8420dd3f864deea3a83f04c3|EXTTARGET-f9032aad38d5a0d2a4efa110|EXTTARGET-f987fbf6aa8488a3d61cb532|EXTTARGET-fe251e8808879a7f7d5242e7
EXTSEARCH-43de67ffba44b67b4e6779d2,cog_2025_106096,Raynham,MA,2022,2022,2022,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Raynham"" ""MA"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Raynham"" ""MA"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_002,EXTTARGET-1698ceef661d490cac7b37c3|EXTTARGET-3a9b2ab963854842fc330875|EXTTARGET-501d4dd7809336ec851c15f5|EXTTARGET-d3e1151f907090f189ea88c1|EXTTARGET-daf0fae8a91f2961dd936366|EXTTARGET-fd6eb10e4af93496045da0ed
EXTSEARCH-cde81173fcd5cbe8a905fedc,cog_2025_166553,West Bridgewater,MA,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""West Bridgewater"" ""MA"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""West Bridgewater"" ""MA"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-71236ca01b1c05059b0496f2|EXTTARGET-7ffa5dfdfb140a5457c83247|EXTTARGET-9fe27d972ddd6b2d960476ef|EXTTARGET-df57989f95c8f530dd244352|EXTTARGET-e61c56664be3200d55cd3976|EXTTARGET-f67414608a1a3695636c2dea
EXTSEARCH-39674dbd4b733eeb41f55965,cog_2025_190414,Andover,ME,2025,2025,2025,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Andover"" ""ME"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Andover"" ""ME"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0bcb33114d79bfce819e8111|EXTTARGET-462a3512646d18e33be583d3|EXTTARGET-4d8ce0f709ab637af78ad32d|EXTTARGET-5e332a951f1dc87668336fa6|EXTTARGET-ef601d1a6072ffd26ebf9993|EXTTARGET-f81aff05302c607a44d813f3
