canonical_source_record_id,canonical_payload_id,extraction_result_id,primary_terminal_status,modality_status,artifact_count,artifact_bytes,character_count,page_count,table_count,structured_record_count,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,municipality,state,period,side_scope,department_scope,source_family,administrative_source_type,extraction_priority,propagation_basis
EXTREADYQ-beeda01a7adcd4148c714b01,EXTPAYLOAD-da7f723c7156e13fab2bb85f,EXTEXTRACT-4c05d10f3ea188d7d2815652,extracted_text_ok,pdf_extracted_ok,3,6398,12869,7,0,0,EXTCAND-3a092e58874f9ad375a3cf9f,ROOTCOMP-d5bfdf7da468c3e767077d4d,MECHEXP-12a9114dbb5d1eeb84d55b5c|MECHEXP-1f73a423507218539e8585b4|MECHEXP-2f125c89e1cf7426c83c3880|MECHEXP-84c012bfe8cd9dd795d0b611|MECHEXP-e215ec03223aa5b22410fa82,,Elk Grove,IL,undated,safety_combined,safety_combined,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b5475bf8b072abe0a065aee6,EXTPAYLOAD-da84dbd4bb51c2cd217689bb,EXTEXTRACT-02561d00c9337740ead282b3,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,22467,32804,0,21,0,EXTCAND-321e243671caac6378401f77,ROOTCOMP-14b9a57e945cd6a88d6a5764|ROOTCOMP-46ecfb512832c787956a3d39|ROOTCOMP-e4bcde5d9dcf9ca1a5eb2ff7|ROOTCOMP-fb245a0f4ff605453481e457,MECHEXP-37f6ab303855bcab8c82b479|MECHEXP-5b8af1ba5ab6bc1be2fea147|MECHEXP-5c0808a5cc6d179923acabfc|MECHEXP-6b5222b32123bb45cd784296|MECHEXP-755bcc0e452af46d220cb0b8|MECHEXP-9dd05f907f52fbf34c016c8a|MECHEXP-a24e6694f0fcc634ac8c053a|MECHEXP-c6093a7d7d89d20da775426b|MECHEXP-e9a5cf8cc3284a672bf5bf2c|MECHEXP-f43028fdba6374e32de54b54|MECHEXP-f81a58010d37249f1b4dfe50|MECHEXP-fad341f40958a1cf82a97ee2,,Oconomowoc,WI,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-8c36f902184d9ef41ae92c76,EXTPAYLOAD-da868ca869297f854c68ed2c,EXTEXTRACT-759526148a1912ef3ee9f0ca,extracted_text_ok,html_text_extracted_ok,5,107907,387150,0,0,0,EXTCAND-97554d954c9444c934f5fa42,ROOTCOMP-ddd540eb8184549bd66ac7a3,MECHEXP-641f0f0dc9d6a156765db346|MECHEXP-64625e361b517de6d1544abf|MECHEXP-c397535f25b805e0909a5524|MECHEXP-d73d34041b6790ad19fac38c,,Neligh,NE,undated,side_independent,side_independent,contextual_controls,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-72f5e7b06ea31d55a1b1d731,EXTPAYLOAD-da87093d6845664da91d2df5,EXTEXTRACT-11b53d737eb41e92eb3001fc,extracted_text_ok,pdf_extracted_ok,3,13638,35920,13,0,0,EXTCAND-4510713850b13132b6e948fe,ROOTCOMP-a4da9f04cb9103f6cb85678a,MECHEXP-19250b3608f2b3c50aa30d4c|MECHEXP-1d687a5c80ec4644ac6e4f0a|MECHEXP-47085e2b165cab127993ae6e|MECHEXP-7367f0b40f74a07f09d6abb5|MECHEXP-eb19a74ac34b09d0d6345f84|MECHEXP-f7f13681861c38eb4192e419,,Montgomery,IL,2026,side_independent,side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4ea6afc83feadb5bc7ef0eab,EXTPAYLOAD-da8a08461bbd95173f61c1f8,EXTEXTRACT-60237564b62b0ccfad8c0d83,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,4435,2860,0,2,0,EXTCAND-579a0d66baa70f56b939b462,ROOTCOMP-b54559e6c56aa7e4635de327,MECHEXP-0841201f4bb923be59cd189a|MECHEXP-486ab9bac449d7e9ca05897b|MECHEXP-78dcaf6efd8c41df9fa3412f|MECHEXP-a2ac0f6cacaf979d70d0a67c,,Newhalen,AK,2020,all_units,all_units,implementation_confirmation,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-766875e976afe4e50b107551,EXTPAYLOAD-da8a4c019e9262e79f4af534,EXTEXTRACT-5038aa7fd30f9bfeba6a7336,extracted_text_ok,html_text_extracted_ok,5,16127,38900,0,0,0,RESCAND-305d76aa1b8cf99123ab8c7d,ROOTCOMP-158e25b1362e0d71dd429fee,MECHEXP-1af75edfa63b5cb6cc4e1640|MECHEXP-2174ba011cdacfbbeee0f6c3|MECHEXP-4e684fbc5aad4338acaaaecb|MECHEXP-ab818287f5252827a5e62f31|MECHEXP-d20702b310da0db5b13910c2,,Barrington Hills,IL,2017,police,police,benefits_and_total_compensation,pension_or_retirement_document,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-1cfdae9b9f6325697e82a0c3,EXTPAYLOAD-da8c1aa310e470b6eaf505d2,EXTEXTRACT-f13b3fa733dd781a23d50cd4,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,65093,140671,0,5,1,RESCAND-7e92f09f05745fa8d995357a,ROOTCOMP-d713e0f68da34e2a87b1daf9|ROOTCOMP-f78a8b4e672a199bde9f5b28,MECHEXP-1cca67d44734f474ba4024b0|MECHEXP-3a4647468be11cf33b310ce8|MECHEXP-4fa6938f766e8eb1fc4fe8b4|MECHEXP-574515f95b9381dfe441950e|MECHEXP-581df8801d87138a889f9f36|MECHEXP-5b96a379adb6dac19177a998|MECHEXP-619154ff9e904ea69180a422|MECHEXP-7991b4f317fe30f4b503c2f0|MECHEXP-8199f6aa7a47b9899db6605a|MECHEXP-bdd7dd9a04de4fce8469fad0|MECHEXP-eb6848a6b68cb3b909c2a254,,Bangor,MI,2025,police,police,payroll_and_earnings,contract_or_mou,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5cf6b930f62c0bd466677924,EXTPAYLOAD-da8d516107e7487b7d81e117,EXTEXTRACT-fe6f39989e87eacc63478f9c,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,8666,9248,0,0,1,RESCAND-fcc01bb3955ecf9c577c096a,ROOTCOMP-01da1d9a43deb7a29342caed|ROOTCOMP-220054852b11709a732bc595,MECHEXP-5c5541c6c5063cdb316d1f29|MECHEXP-863befe287cca4a58a7deb6b|MECHEXP-a39384b3bc80497898e52aa3|MECHEXP-b62ba547458bc8d876982429|MECHEXP-c64d8dc94f44bd1445eee71a|MECHEXP-d4e72c62801e09809a4d569e,,Bazetta,OH,2016,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-2cb1033e572d79cea60633cc,EXTPAYLOAD-da8e44d6623776d7b2abeb8b,EXTEXTRACT-1583bd835fdb129711ca5905,extracted_text_ok,pdf_extracted_ok,3,149213,567181,249,0,0,RESCAND-bdc68525f23ff4562cd57993,ROOTCOMP-d8da717fb16c45f92c9b5d49,MECHEXP-2278935578c369dc012f46e3|MECHEXP-51117b6b219b66ab9eb6d42c|MECHEXP-e8999630fc77a54139e5725c|MECHEXP-ff0bec2e139abef2e21abbe8,,Adams,WI,2024,non_safety,non_safety,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b54739a622ac231737799fbd,EXTPAYLOAD-daa06ceaa9d1ff3514658762,EXTEXTRACT-abe88035d234970335831ea9,extracted_text_ok,html_text_extracted_ok,5,3385,2084,0,0,0,EXTCAND-da8a13c168248cace7ed2b19,ROOTCOMP-0cfff3e21883dd338840e3f6,MECHEXP-438423ee61ced78ec5dd515c|MECHEXP-9d440a7216ae21683011bc49|MECHEXP-ac0d6aa0fa30f54dcf0eba18|MECHEXP-b67a4b364c500caca7d8046b|MECHEXP-c5b0c69ebc09a27f2b5651b5,,Warwick,MA,undated,all_units,all_units,implementation_confirmation,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-63a4bfd65daedb4ddf198bc6,EXTPAYLOAD-daa583f64273ec90e2656858,EXTEXTRACT-3ca8a6dd9855f3bc4c86f14b,extracted_text_ok,pdf_extracted_ok,3,33384,101102,37,0,0,EXTCAND-7fd7307b6b8307885162b511,ROOTCOMP-6822ea7100514a6fa93232b7|ROOTCOMP-cff3b837f3da59a583bce735,MECHEXP-28597c128f113f3a0ef50e3d|MECHEXP-341d2f9de1befec4b195c13a|MECHEXP-34ef47400b7c1d04f8691edb|MECHEXP-3ac9e17a06081b29dd5a541c|MECHEXP-7dd6222ae862077b198746b3|MECHEXP-c053b3de05b2829c3f04ab8c|MECHEXP-c3dea9b9060ad7c5a5232f7f,,Redgranite,WI,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-65013c1c5c56fc2f346aaddc,EXTPAYLOAD-daaccfc5bb085ebef2a5565b,EXTEXTRACT-ed5eabced52fa0b1c6a4f713,extracted_text_ok,html_text_extracted_ok,5,11115,22517,0,0,0,RESCAND-8127d9f90677ee34b210d863,ROOTCOMP-870b69c284e81540c80d3be8|ROOTCOMP-cb727826f267c7b095d6952e,MECHEXP-09dba2367587baa38e3775cf|MECHEXP-4060c820550be4ea17f775f7|MECHEXP-50e5514e5f9b7ebacb10c8b0|MECHEXP-5cef9e0b106059e99a5121ae|MECHEXP-89e9b5c5145908a677f62426|MECHEXP-a89379d83367f5f2ebfcd55a|MECHEXP-c41cf0984c87c572909bbbbe,,Beloit,WI,undated-source-B4X2500LIVE-20260729-003392,police,police,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d145c3348c43fda169f43b71,EXTPAYLOAD-daad144c83f13aa48d365632,EXTEXTRACT-276285528d0500be0e824a5a,extracted_text_ok,html_text_extracted_ok,5,5983,9438,0,0,0,EXTCAND-71fa7cacaa65ab8863d0bb41,ROOTCOMP-d09509b5b8af32ae1df3b0d6,MECHEXP-0684a6b5ef031979568e9757|MECHEXP-8c827aa55d35de641cbb7ae7|MECHEXP-bee3c071b4dafbe3e8bf1db2|MECHEXP-e3d7a8fa1a6ffda804f9644e|MECHEXP-e8bfb6ec92d84141d3bafe69,,Floodwood,MN,2025,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-7c935a719098bc64397fd86d,EXTPAYLOAD-daaf1edd68937c933e49d73a,EXTEXTRACT-d977c4564d020885b0672053,extracted_text_ok,pdf_extracted_ok,3,36352,109351,61,0,0,EXTCAND-7be0713cba9c58525c1c896e,ROOTCOMP-a2773ea24925872c405c42b7,MECHEXP-2cf1b7d404277671951dda2b|MECHEXP-7723cc292153a603da244361|MECHEXP-b43f74f8a36ba9139befcb1c|MECHEXP-cb6165098a79831a280f0194|MECHEXP-e46372d8391442d0b9c64612,,Stevensville,MI,2019,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-15c6b315c18c672b06960a20,EXTPAYLOAD-dab3bfe92e5200727f379301,EXTEXTRACT-793de2491e4c0285954ea9e0,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,16597,38646,0,1,0,RESCAND-5f3faa941f8be2ead7ac0538,ROOTCOMP-28d2e22d1d82f3ee28d3cf0d,MECHEXP-1921c31e21d88ca7cebe2f74|MECHEXP-33041414c2c3706dde727b1c|MECHEXP-a1cbfbc96d22df27241438f6|MECHEXP-aa9648565a3d249d6a23a140,,Amherst,OH,2024,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-a2dd76137c02eca2a8bcc35d,EXTPAYLOAD-dab8f6b7d06ba6582113f0c4,EXTEXTRACT-8911c455dd8a6b3edf0fed5f,extracted_text_ok,pdf_extracted_ok,3,10885,62197,23,0,0,RESCAND-631e56049a931d48a028f430,ROOTCOMP-f8994669062af3d4fce013d7,MECHEXP-8b58971525ca4cdafdf96523|MECHEXP-9246d26143d42f1098205c7a|MECHEXP-bb103ad22cd9bb2abc3173eb|MECHEXP-eb14dfd0b89254c282d52fdd,,Calvert City,KY,2022,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-aa14ef5c91ed8c362e247ef4,EXTPAYLOAD-dab91cdb5048bb3ef85be4ad,EXTEXTRACT-39e9f208a849892925933a5e,extracted_text_ok,html_text_extracted_ok,5,2535,1064,0,0,0,EXTCAND-97c51db4ac92cbfda527eff7,ROOTCOMP-39de40716a9da0a334c31213,MECHEXP-3073977d4c58a986555e7577|MECHEXP-496f9ee7891d9af07032e934|MECHEXP-71c4c8375ff0e9b650883b43|MECHEXP-9735bfd55d2d22917845442f|MECHEXP-aa2399d0ffcc50aba2b24c3f,,Tuscarawas,OH,2026,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c6b0a0a007bf527c01188d14,EXTPAYLOAD-dabb703123b9ae71402d19c9,EXTEXTRACT-48e96d498f636cc0c9146aaf,extracted_text_ok,pdf_extracted_ok,3,2083,1874,2,0,0,EXTCAND-41d92e48222676089f1e533b,ROOTCOMP-df7fb05171723d2335863c29,MECHEXP-05df8809c063942992456717|MECHEXP-5319e9670fc7e3a023d47cb9|MECHEXP-72524a35b93f817e6d973a47|MECHEXP-7636659b7be188fc8ad8896d|MECHEXP-ac4ed40ee439817b4e63725a,,Colo,IA,2026,all_units,all_units,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-3cd6919dceb843052076234a,EXTPAYLOAD-dac00eec2cde97af3c1423ba,EXTEXTRACT-d938908b4a168a6e79f592a9,extracted_text_ok,pdf_extracted_ok,3,72652,388716,100,0,0,EXTCAND-294806be4f33cbd3ad775049,ROOTCOMP-89f32871f7d3725275c28d2e,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,,Canterbury,NH,2025,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-0ea7002aa2358ca688f4b437,EXTPAYLOAD-dacfc149c1c3816cb485efb6,EXTEXTRACT-ae0625abd1374f06a1937938,extracted_text_ok,html_text_extracted_ok,5,9857,11320,0,0,0,RESCAND-a7ef17c60e6d8f151fbeef24,ROOTCOMP-cad9faf0b692491ae5e64b34,MECHEXP-1bc5e229c46c3abbf28f5181|MECHEXP-49c1f16b252a3290e27e2b1f|MECHEXP-64856952d59322c05d29eb56|MECHEXP-790967de44f163716539d147|MECHEXP-f3fb5e4f46bb5e9262e0c395,,Chatfield,MN,2026,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e47098f0064cec5c50035578,EXTPAYLOAD-dacfd1b3cd2a4f47ac6af80b,EXTEXTRACT-277eafe83a497ae938ead767,extracted_text_ok,pdf_extracted_ok,3,126583,402004,175,0,0,EXTCAND-c4d251dd6ffc16ad7f8bd670,ROOTCOMP-7408e623c83f4975989de114,MECHEXP-0d869892857405fdfdb73096|MECHEXP-1df0ac1aa5ea9ebd30e3c51e|MECHEXP-2539f4985c79aa03f37a39c0|MECHEXP-a77abad70aa90c53d40bdbb8|MECHEXP-cc1a3674198c2ad3b7e7c779|MECHEXP-eaa52cbed8e9fed0198838c3,,Marysvale,UT,2017,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4bec209de4678ee5d31cc126,EXTPAYLOAD-dad8100fdc5ee028f839794e,EXTEXTRACT-a035c5fbf78098234a27a6a4,extracted_text_ok,pdf_extracted_ok,3,50374,156651,94,0,0,EXTCAND-10d964259bd2f7df36f1d9b6,ROOTCOMP-4b0ae01ec083afec899fd520,MECHEXP-4e813fb3184391be64e9b1e7|MECHEXP-55ab7d95f5840aee5f2f4e40|MECHEXP-69e7d909bede633d46ac045c|MECHEXP-f9ab94a9954aa2c5ab9da264,,Dunn,WI,undated,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5b8d406de7f35b61589d89e0,EXTPAYLOAD-daddb67f0a838b44a49e9e4f,EXTEXTRACT-f0d3b08db89416f7c1adbc0d,extracted_text_ok,html_text_extracted_ok,5,11321,22129,0,0,0,RESCAND-aa14457ad2534e6ae1c45c0f,ROOTCOMP-50b310ccb083f249de381cc8|ROOTCOMP-55d6d7e5218640ef3a9713a4,MECHEXP-1307204c682b0d9f3b2d41c9|MECHEXP-2c5ca6fff4d022936d049211|MECHEXP-4dc4155acf4ef53fe7f9f6ba|MECHEXP-58e432aace24e5fc86a43ab2|MECHEXP-59046a56bd0e817ecdc29bfb|MECHEXP-910e8c9b62571daa788c1444|MECHEXP-a666337b45757f722b63593e|MECHEXP-cd91b66fb48a1236f8729f66|MECHEXP-d40129bc7d426ffbc7d0200a,,Austin,MN,2026,unclear,unclear,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c1b1e5c87a8a56d5b20bc611,EXTPAYLOAD-dae6297ee59433bbb3e9b813,EXTEXTRACT-5dea0b6f677b666ae8364892,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,3519,1140,0,2,0,RESCAND-2715b33f952fdc72ec3cb33d,ROOTCOMP-73b8948fdf48c3241c9ee7cb|ROOTCOMP-cae41083bf85b211e5b22514,MECHEXP-16ddde162442de6afa56cb88|MECHEXP-50dc419a49ec6b258cd18272|MECHEXP-6a67973b6b2c2f5c7db81fba|MECHEXP-a0ce5714b587c881a5c247fc|MECHEXP-d9205f3ee72d8ca8d3c53990|MECHEXP-dcd1b6bd77a20ae36bad088d|MECHEXP-fd706d8cc3c04e0597a3e96d,,Casey,IL,undated-source-B4X2500LIVE-20260729-005063,police,police,recruitment_and_retention,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-ae1a9e58b65f7474f97025d0,EXTPAYLOAD-dae66138706c1d05dff7fe22,EXTEXTRACT-ed086f78f900cdaa4b8131b2,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,11498,10639,0,1,2,RESCAND-882d16144a381d572c73ac76,ROOTCOMP-42022e29e283ec382dd248bc|ROOTCOMP-b5c7f0bb096b9dbbfbd420f8,MECHEXP-1f55baa9fbcacd00a677dbc7|MECHEXP-6a6c07d83bf382db68d43587|MECHEXP-792949196570bc814f38801d|MECHEXP-a1aba3fd1bbf65f675b93d52|MECHEXP-ae2a3f50519b4f65c9e6f565|MECHEXP-d189b5801c0145f9889f2b4b|MECHEXP-f5a069660daecbce2ccc8972,,Brownstown charter,MI,undated-source-B4X2500LIVE-20260729-005363,police,police,recruitment_and_retention,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-3a2cad4c357a5e24cfbaccad,EXTPAYLOAD-dae8cd4112f0d8a0a05a769b,EXTEXTRACT-d60c26e79b01aecbf564144b,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,5961,5064,0,0,2,RESCAND-e5b6d8c57b4f0618bd77ddee,ROOTCOMP-49ec7df3b3e03644cbbb6c4c,MECHEXP-1d172fcc2fe32b6316564476|MECHEXP-219f8f726ae9fc6074bc12b4|MECHEXP-5885e1b85db8bb6e3c4c9a7d|MECHEXP-85a3a8d5f7d12d013443f8a3|MECHEXP-b7f91f848fa34b8a536d0712,,Canfield,OH,2022,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-45b243d8ce3fdd2670c10ea9,EXTPAYLOAD-dafe62fb40e574e7ddd3afc7,EXTEXTRACT-1045546343281b32f4909bc6,extracted_text_ok,pdf_extracted_ok,3,21684,67993,38,0,0,EXTCAND-33b71c4ce2d91e052dbf80fd,ROOTCOMP-0de9734bd46adbdf2471744e,MECHEXP-558f7db675f96a8beb55209b|MECHEXP-69c55d23cef331d0c777af3f|MECHEXP-7aea37b33580ebccbe53e491|MECHEXP-c814d4b3d33fdce34ee0235f,,Dublin,OH,2021,side_independent,side_independent,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-2613f4c3a9f5b440337c0418,EXTPAYLOAD-db07031eadbb126469e3ffbb,EXTEXTRACT-10947d3257ecb1d4d1ac268c,extracted_text_ok,pdf_extracted_ok,3,77292,252210,109,0,0,EXTCAND-e1d0dbdf880c16faa4828d4f,ROOTCOMP-316fb1ec107fcea48f58a025,MECHEXP-423182bbac6872d98d138578|MECHEXP-943e121d5f4de39bcbcc4f60|MECHEXP-e125c30d4c69eee7da3945dc|MECHEXP-ecd19704386fd6768e5aaba5,,Mount Kisco,NY,undated,all_units,all_units,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-24182aab2437557609d02d46,EXTPAYLOAD-db0e0eff3d2939acb2c6ff4c,EXTEXTRACT-d889de0f2a56b88bdf0f6e56,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,3747,2045,0,0,1,RESCAND-db3d037324be1d8b5717d767,ROOTCOMP-110494cc88d947b1fb81d9bc,MECHEXP-34475f3d07fa6ee3fc0f3576|MECHEXP-4c3b94ed66c589a6658ec64c|MECHEXP-939bc3c61def2587b8c5d082|MECHEXP-b3a217d36dce0e8b0e35e8a5,,Carlock,IL,2017,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-51b3e7c1e1abf067ac584521,EXTPAYLOAD-db13834c8ebd29c10be273a7,EXTEXTRACT-727b98754d066446be4f44b7,extracted_text_ok,pdf_extracted_ok,3,94532,732948,118,0,0,RESCAND-9cb36625486ca5f2ec06f8c7,ROOTCOMP-2a760ebaea238490ec5a3317,MECHEXP-34152b40c1fcfcef74125f13|MECHEXP-3b082a545670c453379540e2|MECHEXP-42f9ea1554810a2e5784367f|MECHEXP-b35024cba8c65f1900a0ee6b|MECHEXP-bf3699f25555662b7feef7bc,,Champion,OH,2017,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-27a398fc103d559cb9ca7943,EXTPAYLOAD-db14c081448301868d7f92f1,EXTEXTRACT-a4a73901954d65b51b355f9b,extracted_text_ok,pdf_extracted_ok,3,48619,155367,108,0,0,EXTCAND-4f173bb029a4b16bfd8a1c1b,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,,Bemidji,MN,2025,police,police,multi_family_administrative_source,staffing_table,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-6738fd37ecbc852a8f57d3e3,EXTPAYLOAD-db191a6d5bc873418ba454da,EXTEXTRACT-3452f04865b0d465f92612ff,extracted_text_ok,html_text_extracted_ok,5,40630,97754,0,0,0,EXTCAND-4c25b648756a8c60b14805f5,ROOTCOMP-f97c1cd828d6de44b7e3cb50,MECHEXP-02857422b203340a4e08b378|MECHEXP-45d6e391daf6ec827ef93980|MECHEXP-5353fa9b72a220be2e0b63e3|MECHEXP-e27bf46336f8b5db4fdba6e5,,Webster,MI,undated,non_safety,non_safety,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-865b3db410a8065862f7d431,EXTPAYLOAD-db24d702bd91b03b143cdf24,EXTEXTRACT-52f35919b14559bb6b09edf9,extracted_text_ok,html_text_extracted_ok,5,3157,1852,0,0,0,EXTCAND-486c6bab79ac4759ef79bb3e,ROOTCOMP-82b5227a6e188f7c030f909d,MECHEXP-13d6898c22efd88a274d5a0c|MECHEXP-3e1a2feff0517ca449ce8594|MECHEXP-af0c9225d6276fee74a5feac|MECHEXP-f252a8c4ffce9f63c1914174,,Franklin,WI,undated,police,police,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-410cd33d3b5b6477035b759e,EXTPAYLOAD-db2c91bc6ae9eae47e0fbd46,EXTEXTRACT-836df9744b0ea5f7609cbc8c,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,9640,12428,0,3,0,RESCAND-dba79f8361a426dc715c4029,ROOTCOMP-2657f2ed222bcb6ad8d40319,MECHEXP-86046713fd2161e3d452b4c2|MECHEXP-9b1bea13d2c059a0245d614a|MECHEXP-d0fc3cfd5de705385426f5e0|MECHEXP-df36d81a02efa57524e167ae,,Bloomfield,KY,2024,unclear,unclear,implementation_confirmation,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-44389894e60586dfdeb1687a,EXTPAYLOAD-db2df308f5d27f7bb5d78928,EXTEXTRACT-76e38f6817c8e44ec754f068,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,8605,7382,0,0,1,EXTCAND-f9d05d9f6851b824306d9d0b,ROOTCOMP-b8c5f870ea094b760e28318c,MECHEXP-69b70ef287c0d4e19542f694|MECHEXP-9a89b801fd137931ae2a566c|MECHEXP-aec232fb640f634003180e36|MECHEXP-e84b821069e2f396a20ba7dc|MECHEXP-f5533aa5119aa045aad8597f,,Williamston,NC,2023,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-10ec6598f0fae1616086eeed,EXTPAYLOAD-db3007788aaed42bbe73e5f4,EXTEXTRACT-012fa3a36dbae12cbe9c05a1,extracted_text_ok,pdf_extracted_ok,3,182087,564099,369,0,0,EXTCAND-3d2822737c39f25e09a9630d,ROOTCOMP-29dafcd5f9e20f52509a0907|ROOTCOMP-7d4215c81b322ebbc0611bc0|ROOTCOMP-ceb6b7b1a999dd0b73909792,MECHEXP-3b26de1b61157e6fd2024196|MECHEXP-3ce8f800c60121352108afc4|MECHEXP-43cd2ca69db018e0a09b9b37|MECHEXP-5bcadeb9dbdf6d35ffecab1d|MECHEXP-6e0945cd7ea7a9aa74bd6c9f|MECHEXP-926b7ab8a66b752e0f9f68f7|MECHEXP-a5fcb23c9aa0a7d4fdf1debf|MECHEXP-d4f62e48e5eff09a22e2fac1|MECHEXP-e81791712af633cc83683321|MECHEXP-e8659cb0ae38e1a49c7ed130,,Hartford,MI,2025,police|side_independent,police|side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
