MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html;charset=UTF-8,474e60b6dbe23611325a77922530fa6a5c6edc967e93d8a6a72805ec41a4cef0,pension_or_retirement_document,0,23576,1,EXTPAYLOAD-d959764b5ef636fe4a182af7,EXTSOURCE-d959764b5ef636fe4a182af7,1,EXTREADYQ-3e12261f899326bd39a76afc,3,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":23576,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":4,""link_count"":49,""navigation_density"":0.035688,""payload_bytes"":23576,""row_element_count"":0,""script_count"":22,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8118}",,8,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_medium,True,2026-08-05T19:03:47.898706+00:00,0.001113,RESCAND-12a653049fe84ff830636250,,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/474e60b6dbe23611325a77922530fa6a5c6edc967e93d8a6a72805ec41a4cef0.html,Circleville,False,section-742.3716,current_30_gib_store,2019,html_text_extraction_queue,,readiness_lane_004,1532,substantive_visible_html_text,EXTREADINESS-fd23007edc52902f34619fc6,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,OH,,EXTSOURCE-d959764b5ef636fe4a182af7,,,RESCAND-12a653049fe84ff830636250,external_search_wave_002_exhaustive_residual,Circleville,OH,2019,police,police,multi_family_administrative_source,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,,extraction_lane_003,1504
text/html,1f91ab8de6ffb21e1ff9d3dca3a04633fc14092a3bee1aa7a8d2cf11fcc9af08,payroll_roster,0,31443,1,EXTPAYLOAD-d98c7d0f4505ee896140af1a,EXTSOURCE-d98c7d0f4505ee896140af1a,1,EXTREADYQ-b9d82a6c613b3ee7911b591c,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":31443,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":174,""navigation_density"":0.339181,""payload_bytes"":31443,""row_element_count"":0,""script_count"":15,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3846}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:47.173579+00:00,0.001265,RESCAND-5251f4e12cda79805900bc48,,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1f91ab8de6ffb21e1ff9d3dca3a04633fc14092a3bee1aa7a8d2cf11fcc9af08.html,Bemidji,False,index.asp,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_001,1535,substantive_visible_html_text,EXTREADINESS-b819b80844da65e6e1bb7cb2,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,MN,,EXTSOURCE-d98c7d0f4505ee896140af1a,,,RESCAND-5251f4e12cda79805900bc48,external_search_wave_002_exhaustive_residual,Bemidji,MN,2025,police,police,multi_family_administrative_source,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,,extraction_lane_003,1505
text/html; charset=UTF-8,06ee9686e8f29b78e76a0b01bf3b769519e69fbf1394e1f742470aad372df4f6,payroll_roster,0,72472,1,EXTPAYLOAD-d99ed35ffbee20b20186c7c1,EXTSOURCE-d99ed35ffbee20b20186c7c1,1,EXTREADYQ-6f1bd70aa713e522f69e00c3,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":72472,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":43,""navigation_density"":0.075306,""payload_bytes"":72472,""row_element_count"":0,""script_count"":39,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4124}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:00:47.810105+00:00,0.0014,RESCAND-917abe7f0f20548eb1f31213,,MECHEXP-36d48873c913f481f09e747a|MECHEXP-c06cf82e089b35dae221c8be|MECHEXP-c461a390b9dcc214c729f1d2|MECHEXP-fd0e9a880543e1ad73471236,ROOTCOMP-8123a2c4c4549c4f8d20d4b4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06ee9686e8f29b78e76a0b01bf3b769519e69fbf1394e1f742470aad372df4f6.html,Center,False,controller-brady-releases-update-on-philadelphia-prison-staffing-highlights-ongoing-shortages,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,1532,structured_data_or_dataset_signal,EXTREADINESS-49c76a38062b63b1dc114eb2,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings,police,staffing_and_headcount,official_administrative_summary,PA,,EXTSOURCE-d99ed35ffbee20b20186c7c1,,,RESCAND-917abe7f0f20548eb1f31213,external_search_wave_002_exhaustive_residual,Center,PA,2025,police,police,staffing_and_headcount,ROOTCOMP-8123a2c4c4549c4f8d20d4b4,MECHEXP-36d48873c913f481f09e747a|MECHEXP-c06cf82e089b35dae221c8be|MECHEXP-c461a390b9dcc214c729f1d2|MECHEXP-fd0e9a880543e1ad73471236,,extraction_lane_003,1506
text/html; charset=utf-8,05d68103986c82ef7101a54e2255ed53afed1305aa746b6f529c83f5bf1e049d,ordinance_or_resolution,0,175519,1,EXTPAYLOAD-d9b6e3a360d3904aad02450e,EXTSOURCE-d9b6e3a360d3904aad02450e,1,EXTREADYQ-42843965814443b96fcc1581,2,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":175519,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":338,""navigation_density"":0.356917,""payload_bytes"":175519,""row_element_count"":0,""script_count"":15,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":7162}",,6,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:48.391943+00:00,0.002884,RESCAND-7a311dda4da95aa21323a010,,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,ROOTCOMP-dbafe8645f0d936690f5eceb,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05d68103986c82ef7101a54e2255ed53afed1305aa746b6f529c83f5bf1e049d.html,Bloom,False,annual-reports,current_30_gib_store,2021,html_text_extraction_queue,,readiness_lane_002,1529,substantive_visible_html_text,EXTREADINESS-0ad2f31232e8e3d04d810907,html_text_ready,high,,,fire,implementation_confirmation,official_administrative_summary,OH,,EXTSOURCE-d9b6e3a360d3904aad02450e,,,RESCAND-7a311dda4da95aa21323a010,external_search_wave_002_exhaustive_residual,Bloom,OH,2021,fire,fire,implementation_confirmation,ROOTCOMP-dbafe8645f0d936690f5eceb,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,,extraction_lane_003,1507
text/html,e70dd17d828da5303da78a255b8ed55a50260ab9e06412f769d5471a5f888974,pension_or_retirement_document,0,51203,1,EXTPAYLOAD-d9bf1da56ab34d7f7cda8dc0,EXTSOURCE-d9bf1da56ab34d7f7cda8dc0,1,EXTREADYQ-d1ee2dc2bbe57f87894658f2,3,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":51203,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":162,""navigation_density"":0.165644,""payload_bytes"":51203,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6168}",,14,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:48.393586+00:00,0.001293,RESCAND-4ee62b65b8f09c6c1385d801,,MECHEXP-03ec8f47c94414b2ae5076d9|MECHEXP-146eb7e8c1f22258d52d3092|MECHEXP-2138a4f5f556aacdc772aae0|MECHEXP-37883088229cebf1f7b684e9|MECHEXP-54c227c8e106730fd769314e|MECHEXP-7fb964a671acdb5b961c62a6|MECHEXP-817e925471f2bedc14456d04|MECHEXP-9c38ddddb036274b1d5d521a|MECHEXP-9ce4348d1c061d8a8f5e3786|MECHEXP-e4ed27fee3a8002ed15502b1|MECHEXP-f9945c845c83e090d67e0e9f,ROOTCOMP-2601dd896315ee2907fbf200|ROOTCOMP-c0893d4e922b105bfc6df71c|ROOTCOMP-e4fc802273c7eaaf7718fd57,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e70dd17d828da5303da78a255b8ed55a50260ab9e06412f769d5471a5f888974.html,Bainbridge,False,board-meeting-minutes,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,1530,substantive_visible_html_text,EXTREADINESS-ac5ffdc75c865546624b782d,html_text_ready,high,,benefits_and_total_compensation,unclear,implementation_confirmation,official_administrative_summary,OH,EXTVERSION-9185d8d2e5efd48f0bb32b22|EXTVERSION-c48d895302d449c9bf303403,EXTSOURCE-d9bf1da56ab34d7f7cda8dc0,,,RESCAND-4ee62b65b8f09c6c1385d801,external_search_wave_002_exhaustive_residual,Bainbridge,OH,2022,unclear,unclear,implementation_confirmation,ROOTCOMP-2601dd896315ee2907fbf200|ROOTCOMP-c0893d4e922b105bfc6df71c|ROOTCOMP-e4fc802273c7eaaf7718fd57,MECHEXP-03ec8f47c94414b2ae5076d9|MECHEXP-146eb7e8c1f22258d52d3092|MECHEXP-2138a4f5f556aacdc772aae0|MECHEXP-37883088229cebf1f7b684e9|MECHEXP-54c227c8e106730fd769314e|MECHEXP-7fb964a671acdb5b961c62a6|MECHEXP-817e925471f2bedc14456d04|MECHEXP-9c38ddddb036274b1d5d521a|MECHEXP-9ce4348d1c061d8a8f5e3786|MECHEXP-e4ed27fee3a8002ed15502b1|MECHEXP-f9945c845c83e090d67e0e9f,,extraction_lane_003,1508
text/html; charset=utf-8,26f89816bf4756f6ce37239fcc6e87f397b032215bb3e19215ff753a0ab96848,payroll_roster,0,31807,1,EXTPAYLOAD-d9e06f4343fa6771adf881e7,EXTSOURCE-d9e06f4343fa6771adf881e7,1,EXTREADYQ-dea91e11b4cfa8973e000e9d,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":31807,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":77,""navigation_density"":0.1375,""payload_bytes"":31807,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3427}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:48.335419+00:00,0.00127,RESCAND-c4e8395fa8dddfd2ca93fd64,,MECHEXP-19d4dd6a6b3153f025fe467b|MECHEXP-2eaf50a6749aa3a4172c723c|MECHEXP-53a9de45eaaf6d17d3b584f4|MECHEXP-632ae2a2e421db09e9f50342|MECHEXP-6f8a66d5119c53ccf7c1f42f|MECHEXP-b9596e62487213e1839042c9|MECHEXP-c98683e52bc99868dfa5c414,ROOTCOMP-85ffb70ac427b3a595e60f62,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/26f89816bf4756f6ce37239fcc6e87f397b032215bb3e19215ff753a0ab96848.html,Cedarburg,False,351.201,current_30_gib_store,2021,html_table_candidate_queue,,readiness_lane_005,1529,structured_data_or_dataset_signal,EXTREADINESS-2a61b4a75872a3afda4f9bfd,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,WI,,EXTSOURCE-d9e06f4343fa6771adf881e7,,,RESCAND-c4e8395fa8dddfd2ca93fd64,external_search_wave_002_exhaustive_residual,Cedarburg,WI,2021,unclear,unclear,multi_family_administrative_source,ROOTCOMP-85ffb70ac427b3a595e60f62,MECHEXP-19d4dd6a6b3153f025fe467b|MECHEXP-2eaf50a6749aa3a4172c723c|MECHEXP-53a9de45eaaf6d17d3b584f4|MECHEXP-632ae2a2e421db09e9f50342|MECHEXP-6f8a66d5119c53ccf7c1f42f|MECHEXP-b9596e62487213e1839042c9|MECHEXP-c98683e52bc99868dfa5c414,,extraction_lane_003,1509
text/html; charset=utf-8,6f501fc4294ad66cb9b6a88771669fa0d584f2c80b5933c8ddcc7be36ed9bec0,payroll_roster,0,62628,1,EXTPAYLOAD-da0c45791115a9c057d282e0,EXTSOURCE-da0c45791115a9c057d282e0,1,EXTREADYQ-a0235488c9a730e1120510fd,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":62628,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":63,""navigation_density"":0.086897,""payload_bytes"":62628,""row_element_count"":0,""script_count"":33,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4799}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:48.396919+00:00,0.001427,RESCAND-76920babb418219f73a9b487,,MECHEXP-1d18f861ab95897d6507967d|MECHEXP-2af5ee42b1ee515661efb39c|MECHEXP-7a799fefb30950d6b3770e07|MECHEXP-ab700f378f74232929f1fce7,ROOTCOMP-f6a5356e1966b7ce1b190a17,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6f501fc4294ad66cb9b6a88771669fa0d584f2c80b5933c8ddcc7be36ed9bec0.html,Alban,False,Meeting_20220830.aspx,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,1532,substantive_visible_html_text,EXTREADINESS-a3e86b71eafe29ca8005b6d3,html_text_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,WI,,EXTSOURCE-da0c45791115a9c057d282e0,,,RESCAND-76920babb418219f73a9b487,external_search_wave_002_exhaustive_residual,Alban,WI,2022,unclear,unclear,payroll_and_earnings,ROOTCOMP-f6a5356e1966b7ce1b190a17,MECHEXP-1d18f861ab95897d6507967d|MECHEXP-2af5ee42b1ee515661efb39c|MECHEXP-7a799fefb30950d6b3770e07|MECHEXP-ab700f378f74232929f1fce7,,extraction_lane_003,1510
text/html; charset=UTF-8,543122ed67d8ab9648e11b2e3df193ec021bd6818f92da8423200c2365668d03,budget,0,58660,1,EXTPAYLOAD-da5065a27748aaabf101b296,EXTSOURCE-da5065a27748aaabf101b296,1,EXTREADYQ-f08e247f19b7a811c16868c9,6,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":58660,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":271,""navigation_density"":0.323004,""payload_bytes"":58660,""row_element_count"":154,""script_count"":8,""structured_data_script_count"":0,""table_count"":18,""valid_html_structure"":true,""visible_text_characters"":5884}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_medium,True,2026-08-05T18:57:48.403554+00:00,0.001765,EXTCAND-69bb22eface2b063f3245d3e,,MECHEXP-2f7215c67683ff3d86fe39da|MECHEXP-3044cc078c94436f8e25451a|MECHEXP-6e18decd1aad1260448724ca|MECHEXP-a465f6434bb68d6dd2aeddba,ROOTCOMP-b928be1f82b2284f41b10f4e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/543122ed67d8ab9648e11b2e3df193ec021bd6818f92da8423200c2365668d03.html,Meeme,False,2026-proposed-budget,current_30_gib_store,2026,html_table_candidate_queue,,readiness_lane_002,1534,html_table_structure_present,EXTREADINESS-ba2d7cd1fffe9b812b7528e2,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,multi_family_administrative_source,official_administrative_summary,WI,,EXTSOURCE-da5065a27748aaabf101b296,,,EXTCAND-69bb22eface2b063f3245d3e,external_search_wave_001_compacted,Meeme,WI,2026,side_independent,side_independent,multi_family_administrative_source,ROOTCOMP-b928be1f82b2284f41b10f4e,MECHEXP-2f7215c67683ff3d86fe39da|MECHEXP-3044cc078c94436f8e25451a|MECHEXP-6e18decd1aad1260448724ca|MECHEXP-a465f6434bb68d6dd2aeddba,,extraction_lane_003,1511
text/html; charset=UTF-8,0d55da61eb5b1b8ea0acd45c84f9bf825192526e9a14260fea0ce33fbe3131de,payroll_roster,0,234528,1,EXTPAYLOAD-da53b30b14ec40a5fb7c8be8,EXTSOURCE-da53b30b14ec40a5fb7c8be8,1,EXTREADYQ-0bf77d27bd27b1befb0e0f98,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":234528,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":265,""navigation_density"":0.285868,""payload_bytes"":234528,""row_element_count"":0,""script_count"":35,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6204}",,11,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:57:48.409338+00:00,0.005408,RESCAND-b2815bd9ba10ac13b61de871,,MECHEXP-1307204c682b0d9f3b2d41c9|MECHEXP-2c5ca6fff4d022936d049211|MECHEXP-4dc4155acf4ef53fe7f9f6ba|MECHEXP-58e432aace24e5fc86a43ab2|MECHEXP-59046a56bd0e817ecdc29bfb|MECHEXP-910e8c9b62571daa788c1444|MECHEXP-a666337b45757f722b63593e|MECHEXP-cd91b66fb48a1236f8729f66|MECHEXP-d40129bc7d426ffbc7d0200a,ROOTCOMP-50b310ccb083f249de381cc8|ROOTCOMP-55d6d7e5218640ef3a9713a4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0d55da61eb5b1b8ea0acd45c84f9bf825192526e9a14260fea0ce33fbe3131de.html,Austin,False,4th-avenue-festival,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_002,1535,substantive_visible_html_text,EXTREADINESS-4c898baded04244f37593c1c,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,MN,,EXTSOURCE-da53b30b14ec40a5fb7c8be8,,,RESCAND-b2815bd9ba10ac13b61de871,external_search_wave_002_exhaustive_residual,Austin,MN,2026,unclear,unclear,multi_family_administrative_source,ROOTCOMP-50b310ccb083f249de381cc8|ROOTCOMP-55d6d7e5218640ef3a9713a4,MECHEXP-1307204c682b0d9f3b2d41c9|MECHEXP-2c5ca6fff4d022936d049211|MECHEXP-4dc4155acf4ef53fe7f9f6ba|MECHEXP-58e432aace24e5fc86a43ab2|MECHEXP-59046a56bd0e817ecdc29bfb|MECHEXP-910e8c9b62571daa788c1444|MECHEXP-a666337b45757f722b63593e|MECHEXP-cd91b66fb48a1236f8729f66|MECHEXP-d40129bc7d426ffbc7d0200a,,extraction_lane_003,1512
text/html,25b10e660d1845de8b55b7942f528753dd887982da6574ad9309639835bd361e,contract_or_mou,0,35207,1,EXTPAYLOAD-da54f32f520a86a3f0c5b826,EXTSOURCE-da54f32f520a86a3f0c5b826,1,EXTREADYQ-e0a6c6987a8870c611872842,2,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":35207,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":20,""navigation_density"":0.007077,""payload_bytes"":35207,""row_element_count"":38,""script_count"":4,""structured_data_script_count"":0,""table_count"":13,""valid_html_structure"":true,""visible_text_characters"":18943}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T19:03:48.055328+00:00,0.001702,RESCAND-0e500a008c8966cf401c4cc5,,MECHEXP-232453c59c6f07b9cccf5738|MECHEXP-6cd71e64e4de5bf81da00c0f|MECHEXP-ac98fd3cca96434a52b57c89|MECHEXP-eace08f08d47f9a0f2ee39e6,ROOTCOMP-efb4eee1ec423829ccdfbf53,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/25b10e660d1845de8b55b7942f528753dd887982da6574ad9309639835bd361e.html,Bay,False,matter.asp,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_004,1539,html_table_structure_present,EXTREADINESS-63560e8aafc693f746201960,html_table_candidate_ready,high,table_candidate,,fire,implementation_confirmation,official_administrative_summary,MI,,EXTSOURCE-da54f32f520a86a3f0c5b826,,,RESCAND-0e500a008c8966cf401c4cc5,external_search_wave_002_exhaustive_residual,Bay,MI,2022,fire,fire,implementation_confirmation,ROOTCOMP-efb4eee1ec423829ccdfbf53,MECHEXP-232453c59c6f07b9cccf5738|MECHEXP-6cd71e64e4de5bf81da00c0f|MECHEXP-ac98fd3cca96434a52b57c89|MECHEXP-eace08f08d47f9a0f2ee39e6,,extraction_lane_003,1513
text/html;charset=utf-8,49a178ceb6fef5dfa1e3859fbe8a6c885ef6f6cc58053a96cff1b527e88c89d4,payroll_roster,0,235149,1,EXTPAYLOAD-da5c9f780535d04933e77320,EXTSOURCE-da5c9f780535d04933e77320,1,EXTREADYQ-891dd4c8ba9b1de6bc681b49,2,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":235149,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":382,""navigation_density"":0.288084,""payload_bytes"":235149,""row_element_count"":0,""script_count"":24,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8989}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:54:47.191821+00:00,0.00432,EXTCAND-213961d8f1a38c4c47b59d20,,MECHEXP-3a47fc253e832073108ca06e|MECHEXP-7d2ee4d869ea0750ef0a8308|MECHEXP-cb8df357d6ea52d8d06e2310|MECHEXP-db6df0ac6a803092d6824d11,ROOTCOMP-59e06433c7ea9e1ed1e5e71d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49a178ceb6fef5dfa1e3859fbe8a6c885ef6f6cc58053a96cff1b527e88c89d4.html,Noble,False,employment-opportunity-community-service-officer,current_30_gib_store,2018,html_table_candidate_queue,,readiness_lane_001,1539,structured_data_or_dataset_signal,EXTREADINESS-2909cc995db561e4aa86092d,html_structured_data_candidate,high,table_candidate,,side_independent,payroll_and_earnings,official_administrative_summary,IL,,EXTSOURCE-da5c9f780535d04933e77320,,,EXTCAND-213961d8f1a38c4c47b59d20,external_search_wave_001_compacted,Noble,IL,2018,side_independent,side_independent,payroll_and_earnings,ROOTCOMP-59e06433c7ea9e1ed1e5e71d,MECHEXP-3a47fc253e832073108ca06e|MECHEXP-7d2ee4d869ea0750ef0a8308|MECHEXP-cb8df357d6ea52d8d06e2310|MECHEXP-db6df0ac6a803092d6824d11,,extraction_lane_003,1514
