MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html; charset=utf-8,e0808106b7e2fed7695d89942159c6e49dc3c4ab4a49d0eb39f8fdfd917a49fd,payroll_roster,0,96711,1,EXTPAYLOAD-b6321d2f438e54e12d7738d7,EXTSOURCE-b6321d2f438e54e12d7738d7,1,EXTREADYQ-ab176f5812bf2ea609f06c52,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":96711,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":4,""link_count"":52,""navigation_density"":0.339869,""payload_bytes"":96711,""row_element_count"":12,""script_count"":48,""structured_data_script_count"":0,""table_count"":12,""valid_html_structure"":true,""visible_text_characters"":1023}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:46.576335+00:00,0.00188,RESCAND-1201d59f3bec0302cb2b01cb,,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-702b0a872b120e8899b28912|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-f68e34ca2dcaaeec67d07de7,ROOTCOMP-469580b4763553e8fa04d6db,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e0808106b7e2fed7695d89942159c6e49dc3c4ab4a49d0eb39f8fdfd917a49fd.html,Brimfield,False,Archive.aspx,current_30_gib_store,2023,html_table_candidate_queue,,readiness_lane_005,1282,html_table_structure_present,EXTREADINESS-a360fa1219f80521cc7f7d0f,html_table_candidate_ready,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,MA,,EXTSOURCE-b6321d2f438e54e12d7738d7,,,RESCAND-1201d59f3bec0302cb2b01cb,external_search_wave_002_exhaustive_residual,Brimfield,MA,2023,unclear,unclear,payroll_and_earnings,ROOTCOMP-469580b4763553e8fa04d6db,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-702b0a872b120e8899b28912|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-f68e34ca2dcaaeec67d07de7,,extraction_lane_002,1250
text/html;charset=UTF-8,6115c1b1192c1c87adef8e052cb17b8c5672b4b2b41ab7f2e7c307aaa43f86cd,payroll_roster,0,80518,1,EXTPAYLOAD-b69282263b46f74b18a2b7e5,EXTSOURCE-b69282263b46f74b18a2b7e5,1,EXTREADYQ-e1ccdf1b480c87859983ac60,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":80518,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":469,""navigation_density"":0.158983,""payload_bytes"":80518,""row_element_count"":48,""script_count"":11,""structured_data_script_count"":0,""table_count"":2,""valid_html_structure"":true,""visible_text_characters"":20842}",,17,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:46.585055+00:00,0.002794,RESCAND-7bbff1c0bedeaeb5840815cd,,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6115c1b1192c1c87adef8e052cb17b8c5672b4b2b41ab7f2e7c307aaa43f86cd.html,Chuathbaluk,False,index.cfm,current_30_gib_store,undated-source-B4X2500LIVE-20260729-004780,html_table_candidate_queue,,readiness_lane_005,1286,html_table_structure_present,EXTREADINESS-1b098d9c1f22d40b51c58f14,html_table_candidate_ready,high,table_candidate,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,multi_family_administrative_source,official_administrative_summary,AK,,EXTSOURCE-b69282263b46f74b18a2b7e5,,,RESCAND-7bbff1c0bedeaeb5840815cd,external_search_wave_002_exhaustive_residual,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,multi_family_administrative_source,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,,extraction_lane_002,1251
text/html; charset=UTF-8,4d64cae955560ec1f742e5e6cf69a411ca17b81c9b3f402f63b27fc3853ac466,payroll_roster,0,183549,1,EXTPAYLOAD-b6aa034a7cc5b7fbbeadf988,EXTSOURCE-b6aa034a7cc5b7fbbeadf988,1,EXTREADYQ-8e7c47abe05f89a81062afc3,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":183549,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":5,""link_count"":52,""navigation_density"":0.089194,""payload_bytes"":183549,""row_element_count"":0,""script_count"":35,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3611}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:46.377391+00:00,0.001986,EXTCAND-ae6318d5bd2ce1bdc4db8c37,,MECHEXP-03d4b8a8917d743eb3cfbb06|MECHEXP-0e9a7a46b1e7522ece443165|MECHEXP-81225fb233e4caa55d65e178|MECHEXP-c98caccfc58da4f55efacfd0|MECHEXP-e6051de0bd6483460408d12e,ROOTCOMP-f0dda61f3704c3b4eb8f42f1,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d64cae955560ec1f742e5e6cf69a411ca17b81c9b3f402f63b27fc3853ac466.html,Springfield,False,general-tax-information,current_30_gib_store,2023,html_table_candidate_queue,,readiness_lane_003,1285,structured_data_or_dataset_signal,EXTREADINESS-0e313843258f514b8ac11103,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,OH,,EXTSOURCE-b6aa034a7cc5b7fbbeadf988,,,EXTCAND-ae6318d5bd2ce1bdc4db8c37,external_search_wave_001_compacted,Springfield,OH,2023,police,police,multi_family_administrative_source,ROOTCOMP-f0dda61f3704c3b4eb8f42f1,MECHEXP-03d4b8a8917d743eb3cfbb06|MECHEXP-0e9a7a46b1e7522ece443165|MECHEXP-81225fb233e4caa55d65e178|MECHEXP-c98caccfc58da4f55efacfd0|MECHEXP-e6051de0bd6483460408d12e,,extraction_lane_002,1252
text/html;charset=UTF-8,b071f3c263cd8e0e0774968e17f044faa03f6274cdccafcc221b7ec9ea4c64b0,payroll_roster,0,15521,1,EXTPAYLOAD-b6df97559c715d33aee7faba,EXTSOURCE-b6df97559c715d33aee7faba,1,EXTREADYQ-b796f0cefa12afbb145491c6,3,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":15521,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":36,""navigation_density"":0.165899,""payload_bytes"":15521,""row_element_count"":8,""script_count"":4,""structured_data_script_count"":0,""table_count"":3,""valid_html_structure"":true,""visible_text_characters"":1451}",,7,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:46.616919+00:00,0.000783,RESCAND-67818319be6ad7263a3422ee,,MECHEXP-140d1af0eb3ac6bc3b427fed|MECHEXP-4aa625c7b304c9e5fcade74d|MECHEXP-93deb0f1d27215e2cef39464|MECHEXP-9b4af06e1824d4a6a76f97e7|MECHEXP-a68f87476f29bc5dea1ba43b|MECHEXP-a88c44f239ebe7ea2e827eef,ROOTCOMP-2fa01605114e0ca6d7450397,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b071f3c263cd8e0e0774968e17f044faa03f6274cdccafcc221b7ec9ea4c64b0.html,Bonifay,False,index.cfm,current_30_gib_store,undated-source-B4X2500LIVE-20260729-004275,html_table_candidate_queue,,readiness_lane_005,1288,html_table_structure_present,EXTREADINESS-c1edbf3372700bf3887671d9,html_table_candidate_ready,high,table_candidate,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,FL,,EXTSOURCE-b6df97559c715d33aee7faba,,,RESCAND-67818319be6ad7263a3422ee,external_search_wave_002_exhaustive_residual,Bonifay,FL,undated-source-B4X2500LIVE-20260729-004275,unclear,unclear,multi_family_administrative_source,ROOTCOMP-2fa01605114e0ca6d7450397,MECHEXP-140d1af0eb3ac6bc3b427fed|MECHEXP-4aa625c7b304c9e5fcade74d|MECHEXP-93deb0f1d27215e2cef39464|MECHEXP-9b4af06e1824d4a6a76f97e7|MECHEXP-a68f87476f29bc5dea1ba43b|MECHEXP-a88c44f239ebe7ea2e827eef,,extraction_lane_002,1253
text/html; charset=UTF-8,552da62ec887884a532645b0d3d431a64f8e5a1ef9385b77b6815525419d1fb7,staffing_table,0,545457,1,EXTPAYLOAD-b6e35d86af3be5545f2088c8,EXTSOURCE-b6e35d86af3be5545f2088c8,1,EXTREADYQ-86764772ee3a51b1380b40a7,4,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":545457,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":3,""link_count"":11,""navigation_density"":0.000151,""payload_bytes"":545457,""row_element_count"":174,""script_count"":22,""structured_data_script_count"":0,""table_count"":3,""valid_html_structure"":true,""visible_text_characters"":463270}",,6,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:46.207625+00:00,0.025728,EXTCAND-ce8f74186fa9702690a21186,,MECHEXP-778d52a352c8650d0204bb12|MECHEXP-848aeab9e4b0b7058d9d68e9|MECHEXP-d711024d353e76b652f2404a|MECHEXP-d8e4bc12259ad9023399541b|MECHEXP-efb4c8a768a06164087b0190,ROOTCOMP-36fc979839d8c630c636ba32,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/552da62ec887884a532645b0d3d431a64f8e5a1ef9385b77b6815525419d1fb7.html,Bethany,False,18A,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_004,1289,html_table_structure_present,EXTREADINESS-3528667b63b56aaadcc4314a,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|staffing_and_headcount,all_units,multi_family_administrative_source,official_administrative_summary,WV,,EXTSOURCE-b6e35d86af3be5545f2088c8,,,EXTCAND-ce8f74186fa9702690a21186,external_search_wave_001_compacted,Bethany,WV,undated,all_units,all_units,multi_family_administrative_source,ROOTCOMP-36fc979839d8c630c636ba32,MECHEXP-778d52a352c8650d0204bb12|MECHEXP-848aeab9e4b0b7058d9d68e9|MECHEXP-d711024d353e76b652f2404a|MECHEXP-d8e4bc12259ad9023399541b|MECHEXP-efb4c8a768a06164087b0190,,extraction_lane_002,1254
text/html; charset=utf-8,2036a9e5465f20b09e01c931bad6eae1dc762768e26731084d4f700b0da676ca,payroll_roster,0,83035,1,EXTPAYLOAD-b7094f13759b36b4b3dd8af3,EXTSOURCE-b7094f13759b36b4b3dd8af3,1,EXTREADYQ-23e2bdc439c07f2c9f36be28,2,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":83035,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":4,""link_count"":233,""navigation_density"":0.141727,""payload_bytes"":83035,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":11377}",,7,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:57:47.272486+00:00,0.003103,EXTCAND-a53a3784598a8eb396e692e8,,MECHEXP-12055358c272700edfbde42a|MECHEXP-5f0f54b30a1575b021f1d875|MECHEXP-75f563648567bdbbb92efd72|MECHEXP-aa04a9c78b8258f9f9202993|MECHEXP-ae8a281d268af936b55e259e|MECHEXP-d79dbda58b6598bae5e53b97,ROOTCOMP-c820040d2b239c6a1c6f9f51,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2036a9e5465f20b09e01c931bad6eae1dc762768e26731084d4f700b0da676ca.html,Maple Lake,False,12967,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_002,1293,substantive_visible_html_text,EXTREADINESS-88a5846a6bc1ef887275a680,html_text_ready,high,,staffing_and_headcount,all_units,payroll_and_earnings,official_administrative_summary,MN,,EXTSOURCE-b7094f13759b36b4b3dd8af3,,,EXTCAND-a53a3784598a8eb396e692e8,external_search_wave_001_compacted,Maple Lake,MN,undated,all_units,all_units,payroll_and_earnings,ROOTCOMP-c820040d2b239c6a1c6f9f51,MECHEXP-12055358c272700edfbde42a|MECHEXP-5f0f54b30a1575b021f1d875|MECHEXP-75f563648567bdbbb92efd72|MECHEXP-aa04a9c78b8258f9f9202993|MECHEXP-ae8a281d268af936b55e259e|MECHEXP-d79dbda58b6598bae5e53b97,,extraction_lane_002,1255
text/html; charset=utf-8,cb25a3c58f87e3db03fba5094d37038170064b4c654cbb90e413c29885173527,payroll_roster,0,95388,1,EXTPAYLOAD-b70cea4e325441b716ca3326,EXTSOURCE-b70cea4e325441b716ca3326,1,EXTREADYQ-86cb64de293435f3fcff93bc,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":95388,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":336,""navigation_density"":0.2688,""payload_bytes"":95388,""row_element_count"":4,""script_count"":50,""structured_data_script_count"":0,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":9333}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:45.514749+00:00,0.002083,EXTCAND-b591815e3737312702992837,,MECHEXP-32ba859e6b78c18acebed582|MECHEXP-4137ccfb0a355228f8653506|MECHEXP-5a27002688977dd98c2122ab|MECHEXP-6852a83100a75832796c57ff|MECHEXP-b62f3afba6505181d4955d41,ROOTCOMP-d83f5dd0408490e47210e804,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb25a3c58f87e3db03fba5094d37038170064b4c654cbb90e413c29885173527.html,Bedminster,False,code_enforcement,current_30_gib_store,2019,html_table_candidate_queue,,readiness_lane_001,1285,html_table_structure_present,EXTREADINESS-e9da513153fae55818295b28,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NJ,,EXTSOURCE-b70cea4e325441b716ca3326,,,EXTCAND-b591815e3737312702992837,external_search_wave_001_compacted,Bedminster,NJ,2019,all_units,all_units,multi_family_administrative_source,ROOTCOMP-d83f5dd0408490e47210e804,MECHEXP-32ba859e6b78c18acebed582|MECHEXP-4137ccfb0a355228f8653506|MECHEXP-5a27002688977dd98c2122ab|MECHEXP-6852a83100a75832796c57ff|MECHEXP-b62f3afba6505181d4955d41,,extraction_lane_002,1256
text/html; charset=utf-8,dc002a10fd018c3f2c44b954af4ad14d11d4c02c3d60b7e2441c6ae641b76ff2,payroll_roster,0,159785,1,EXTPAYLOAD-b75d9618b3afc24f89436936,EXTSOURCE-b75d9618b3afc24f89436936,1,EXTREADYQ-870e6b78449b6476e18ae167,6,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":159785,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":5,""link_count"":197,""navigation_density"":0.293155,""payload_bytes"":159785,""row_element_count"":7,""script_count"":61,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":4146}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:45.518041+00:00,0.002951,EXTCAND-f3ccc3adfb0770b073aa2c10,,MECHEXP-000f1349786e7e1f59632a05|MECHEXP-4294fb7dae5295717bd46c03|MECHEXP-c5d304ca4b1cb7c1e8eedafc|MECHEXP-e5fbad4059c3466d2331b426|MECHEXP-f6b20f9d2525b29b48da9095,ROOTCOMP-c0687384ba0e57f9e1c6991a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dc002a10fd018c3f2c44b954af4ad14d11d4c02c3d60b7e2441c6ae641b76ff2.html,Summit,False,QuickLinks.aspx,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_001,1286,html_table_structure_present,EXTREADINESS-8447f0c47cc95ece38017683,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,multi_family_administrative_source,official_administrative_summary,MI,,EXTSOURCE-b75d9618b3afc24f89436936,,,EXTCAND-f3ccc3adfb0770b073aa2c10,external_search_wave_001_compacted,Summit,MI,undated,fire,fire,multi_family_administrative_source,ROOTCOMP-c0687384ba0e57f9e1c6991a,MECHEXP-000f1349786e7e1f59632a05|MECHEXP-4294fb7dae5295717bd46c03|MECHEXP-c5d304ca4b1cb7c1e8eedafc|MECHEXP-e5fbad4059c3466d2331b426|MECHEXP-f6b20f9d2525b29b48da9095,,extraction_lane_002,1257
text/html; charset=utf-8,fc6beee5ee7765b53951a81861bae73c6d2418298e8a6bd43010b37db4ec2571,payroll_roster,0,28362,1,EXTPAYLOAD-b77e990471cf9f762c3c371c,EXTSOURCE-b77e990471cf9f762c3c371c,1,EXTREADYQ-f6991ab6c8a3dbbcdb42f7aa,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":28362,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":63,""navigation_density"":0.182081,""payload_bytes"":28362,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2184}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:46.388419+00:00,0.00083,RESCAND-5fb0686b69c170288805af1a,,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc6beee5ee7765b53951a81861bae73c6d2418298e8a6bd43010b37db4ec2571.html,Canterbury,False,N-H-Admin-Code-SS-Saf-C-4002.06,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,1290,structured_data_or_dataset_signal,EXTREADINESS-decd3c6a3491b7110896b7f8,html_structured_data_candidate,high,table_candidate,implementation_confirmation,police,payroll_and_earnings,official_administrative_summary,NH,,EXTSOURCE-b77e990471cf9f762c3c371c,,,RESCAND-5fb0686b69c170288805af1a,external_search_wave_002_exhaustive_residual,Canterbury,NH,2025,police,police,payroll_and_earnings,ROOTCOMP-89f32871f7d3725275c28d2e,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,,extraction_lane_002,1258
text/html; charset=utf-8,2bbfbccd7af9fd38d64c5de57ee2e4893a7c39e411b68a765dd241b56a9d25cb,payroll_roster,0,123681,2,EXTPAYLOAD-b783bda7f40f8952f8953f5d,EXTSOURCE-b783bda7f40f8952f8953f5d,1,EXTREADYQ-7f3bab6cc23804fa9677dbeb,2,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":123681,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":158,""navigation_density"":0.4,""payload_bytes"":123681,""row_element_count"":0,""script_count"":42,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2883}",EXTSRCREV-fa6f5be77224dc7732eb46d7,30,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:54:45.538270+00:00,0.002183,EXTCAND-b9a973eac9bbe25c51bef14f|RESCAND-9b4f9693d7f58a443adb6835,,MECHEXP-00fc38158f639234f93d134b|MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-2f18e203043245b2430cf8f1|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4d98442b8e8b05787e0163cf|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-536238e1f9f2a39fec2bd016|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-72e82d85af97acd86a6a3e2e|MECHEXP-84b19106798c6ed1f192d74d|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-d5af9f53dfeb5ea410eddf2d|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-f15e1e0bb889ab1a9529cf8f|MECHEXP-fd51ec460b9d219156abf552,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-42a45303c3600a6619f4b19e|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-7d2fe821b0c012ef8d0e5c2f|ROOTCOMP-c760518e85d2dfed3f5fb38c|ROOTCOMP-cb32f3033612d9b3b3d4a621,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2bbfbccd7af9fd38d64c5de57ee2e4893a7c39e411b68a765dd241b56a9d25cb.html,Butler,False,2023-County-Budget,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_001,1289,substantive_visible_html_text,EXTREADINESS-5721d4805d04c3f2083abf7d,html_text_ready,high,,tenure_and_progression,police,payroll_and_earnings,official_administrative_summary,WI,EXTVERSION-45c167b1a33ab6e800ace4ca|EXTVERSION-ad7115c1db919ec4265e31f6,EXTSOURCE-b783bda7f40f8952f8953f5d,EXTSRCREV-fa6f5be77224dc7732eb46d7,,EXTCAND-b9a973eac9bbe25c51bef14f|RESCAND-9b4f9693d7f58a443adb6835,external_search_wave_002_exhaustive_residual,Butler,WI,2023,police,police,payroll_and_earnings,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-42a45303c3600a6619f4b19e|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-7d2fe821b0c012ef8d0e5c2f|ROOTCOMP-c760518e85d2dfed3f5fb38c|ROOTCOMP-cb32f3033612d9b3b3d4a621,MECHEXP-00fc38158f639234f93d134b|MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-2f18e203043245b2430cf8f1|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4d98442b8e8b05787e0163cf|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-536238e1f9f2a39fec2bd016|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-72e82d85af97acd86a6a3e2e|MECHEXP-84b19106798c6ed1f192d74d|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-d5af9f53dfeb5ea410eddf2d|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-f15e1e0bb889ab1a9529cf8f|MECHEXP-fd51ec460b9d219156abf552,,extraction_lane_002,1259
