MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html,ea0c48161c45702036b49850d661273979a5b912a48949830c0935c4802cbd5e,payroll_roster,0,105400,2,EXTPAYLOAD-ae1a4732e8bbd856f6b848ec,EXTSOURCE-ae1a4732e8bbd856f6b848ec,1,EXTREADYQ-b05ff36248b38239a44b75cf,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":105400,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":177,""navigation_density"":0.029007,""payload_bytes"":105400,""row_element_count"":8,""script_count"":24,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":41802}",EXTSRCREV-b1ae4c213c6bda5bcbc0eb0a,11,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:45.930461+00:00,0.003254,EXTCAND-0a62f208e65726971786109b|RESCAND-9bf7e0f75cd414ebf06ee1cf,,MECHEXP-084aeb0558730dd6dac56c34|MECHEXP-0ecd355d1d0d925dbd48879f|MECHEXP-23ff761f78e35a6b7a7e49ee|MECHEXP-2ac802c4741af0f216b5aaf5|MECHEXP-4a236f93070f5adb5833f63b|MECHEXP-548c5fa47d745270c5d7f7d7|MECHEXP-645bb89ca1ca4585fea06669|MECHEXP-b89fa1c3a7004ac60b82af57|MECHEXP-e7687dd6c3c88c90e77c10d3,ROOTCOMP-2644fe18720854aea3bf33e8|ROOTCOMP-3ca6154fa81bbacda5226800,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea0c48161c45702036b49850d661273979a5b912a48949830c0935c4802cbd5e.html,Brooklawn,False,20240925.shtml,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_003,1226,structured_data_or_dataset_signal,EXTREADINESS-9792ab7f5727c0216a87d5fb,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,NJ,,EXTSOURCE-ae1a4732e8bbd856f6b848ec,EXTSRCREV-b1ae4c213c6bda5bcbc0eb0a,,EXTCAND-0a62f208e65726971786109b|RESCAND-9bf7e0f75cd414ebf06ee1cf,external_search_wave_002_exhaustive_residual,Brooklawn,NJ,2022,unclear,unclear,payroll_and_earnings,ROOTCOMP-2644fe18720854aea3bf33e8|ROOTCOMP-3ca6154fa81bbacda5226800,MECHEXP-084aeb0558730dd6dac56c34|MECHEXP-0ecd355d1d0d925dbd48879f|MECHEXP-23ff761f78e35a6b7a7e49ee|MECHEXP-2ac802c4741af0f216b5aaf5|MECHEXP-4a236f93070f5adb5833f63b|MECHEXP-548c5fa47d745270c5d7f7d7|MECHEXP-645bb89ca1ca4585fea06669|MECHEXP-b89fa1c3a7004ac60b82af57|MECHEXP-e7687dd6c3c88c90e77c10d3,,extraction_lane_001,1241
text/html; charset=utf-8,107f5367596650ee5a6f6a062b8bec1b88ca9fdc9d0ca5ef0d635916e7054b6d,payroll_roster,0,82206,1,EXTPAYLOAD-ae22ed253a845d5edb9f9028,EXTSOURCE-ae22ed253a845d5edb9f9028,1,EXTREADYQ-c73669368231a576c3a5fcc5,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":82206,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":4,""link_count"":228,""navigation_density"":0.144213,""payload_bytes"":82206,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":10823}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:00:45.932984+00:00,0.002125,RESCAND-7eb2d557be61e0a129257df0,,MECHEXP-10744486fbc7ed3298165ba7|MECHEXP-6dace73a0f76725f62825bae|MECHEXP-6e59655211954cb529796019|MECHEXP-7749ee52014bc3185d145310|MECHEXP-a85a7dfed5e155db36ecba53|MECHEXP-ccf6abf5731fb663027abdf0|MECHEXP-e3c067b8e8745d3f575050f5|MECHEXP-e84a3ed3199357ba39304087,ROOTCOMP-140a0e4761a7e02d60553407|ROOTCOMP-62526ea7829911f5301ac802,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/107f5367596650ee5a6f6a062b8bec1b88ca9fdc9d0ca5ef0d635916e7054b6d.html,Baxter,False,18018,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_003,1227,substantive_visible_html_text,EXTREADINESS-ee1f91c0d74050f3eb6f3535,html_text_ready,high,,implementation_confirmation|payroll_and_earnings,unclear,staffing_and_headcount,official_administrative_summary,MN,,EXTSOURCE-ae22ed253a845d5edb9f9028,,,RESCAND-7eb2d557be61e0a129257df0,external_search_wave_002_exhaustive_residual,Baxter,MN,2023,unclear,unclear,staffing_and_headcount,ROOTCOMP-140a0e4761a7e02d60553407|ROOTCOMP-62526ea7829911f5301ac802,MECHEXP-10744486fbc7ed3298165ba7|MECHEXP-6dace73a0f76725f62825bae|MECHEXP-6e59655211954cb529796019|MECHEXP-7749ee52014bc3185d145310|MECHEXP-a85a7dfed5e155db36ecba53|MECHEXP-ccf6abf5731fb663027abdf0|MECHEXP-e3c067b8e8745d3f575050f5|MECHEXP-e84a3ed3199357ba39304087,,extraction_lane_003,1206
application/pdf,fbef4f73f2e9ea138aa6b1adce7fd9053e8a9ec0476eab620bcc7d2e0997fe15,payroll_roster,0,1059670,1,EXTPAYLOAD-ae265f3b263a594db849cd16,B4X2500SRD-20260730-7c151e8655c3cccf7773,1,EXTREADYQ-cc6bccebdc46505d3f0730b9,2,,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":30,""page_height_max"":792.722,""page_height_min"":791.76,""page_width_max"":614.769,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r7"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":5601,""valid_pdf_signature"":true}",,12,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T19:08:02.261065+00:00,0.19206,RESCAND-3b070748dbb66ab74248e2bc,,MECHEXP-1518828e57b604e8dd089fc0|MECHEXP-28f755abbe5245d85225518d|MECHEXP-29b6fb0498d43f55b45695b6|MECHEXP-308b8472247137bacf08caff|MECHEXP-77eccc9a11166fd1ca994261|MECHEXP-809ded7d1df5e030b71d8019|MECHEXP-9aa6064a4931c9fcad677e8c|MECHEXP-b1d1d5ed22884cfb3eedce08|MECHEXP-db55edc901bd1012d87bdc02,ROOTCOMP-217886081e86300a9c435339|ROOTCOMP-c52c516342745f5ffbe562c3|ROOTCOMP-d33544474155d0d46359bf6f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7c151e8655c3cccf7773.pdf,Alfred,False,141008572966753353109694230312673933419,canonical_prior_retained_source_reuse,undated-source-B4X2500LIVE-20260729-008894,parse_text_pdf_extraction_queue,EXTSRCREV-4bfa71b5cc4747ca4e738e71,readiness_lane_005,2569,usable_sampled_text_layer,EXTREADINESS-4f037fc488258ffa8e173db4,parse_text_pdf_ready,high,,,police,payroll_and_earnings,direct_official_administrative_record,NY,,B4X2500SRD-20260730-7c151e8655c3cccf7773,,EXTSRCREV-4bfa71b5cc4747ca4e738e71,RESCAND-3b070748dbb66ab74248e2bc,external_search_wave_002_exhaustive_residual,Alfred,NY,undated-source-B4X2500LIVE-20260729-008894,police,police,payroll_and_earnings,ROOTCOMP-217886081e86300a9c435339|ROOTCOMP-c52c516342745f5ffbe562c3|ROOTCOMP-d33544474155d0d46359bf6f,MECHEXP-1518828e57b604e8dd089fc0|MECHEXP-28f755abbe5245d85225518d|MECHEXP-29b6fb0498d43f55b45695b6|MECHEXP-308b8472247137bacf08caff|MECHEXP-77eccc9a11166fd1ca994261|MECHEXP-809ded7d1df5e030b71d8019|MECHEXP-9aa6064a4931c9fcad677e8c|MECHEXP-b1d1d5ed22884cfb3eedce08|MECHEXP-db55edc901bd1012d87bdc02,,extraction_lane_005,2508
application/pdf,2525c3ab9e34c7010c54eab30582ade1734e90cba7460e03cec4466e01b2f28e,payroll_roster,0,1112750,1,EXTPAYLOAD-ae277f45cfe3b82da1374b63,EXTSOURCE-ae277f45cfe3b82da1374b63,1,EXTREADYQ-9d5e21d33ac3b15eb32b139d,5,,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":true,""likely_image_only"":false,""page_count"":77,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":2,""sampled_page_count"":5,""sampled_text_characters"":6638,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:05:04.821968+00:00,0.126995,RESCAND-a8e72af60e548e14a4eac2b3,,MECHEXP-4bc1bc5f6d5a87b78b46267d|MECHEXP-5437edc2e23f2d2edf4787b2|MECHEXP-6fefc18e1fdff584066e3f40|MECHEXP-9345b283411da31fed150b57|MECHEXP-eb7c0a08cac8b93c002a1654,ROOTCOMP-8a227fa9c99cdf904ae2a840,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2525c3ab9e34c7010c54eab30582ade1734e90cba7460e03cec4466e01b2f28e.pdf,Avon-by-the-Sea,False,gasb74-localgov-2024-measure.pdf,current_30_gib_store,2025,parse_text_pdf_extraction_queue,,readiness_lane_004,2566,usable_sampled_text_layer,EXTREADINESS-855d64d05256087cefd6037c,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,multi_family_administrative_source,direct_official_administrative_record,NJ,,EXTSOURCE-ae277f45cfe3b82da1374b63,,,RESCAND-a8e72af60e548e14a4eac2b3,external_search_wave_002_exhaustive_residual,Avon-by-the-Sea,NJ,2025,unclear,unclear,multi_family_administrative_source,ROOTCOMP-8a227fa9c99cdf904ae2a840,MECHEXP-4bc1bc5f6d5a87b78b46267d|MECHEXP-5437edc2e23f2d2edf4787b2|MECHEXP-6fefc18e1fdff584066e3f40|MECHEXP-9345b283411da31fed150b57|MECHEXP-eb7c0a08cac8b93c002a1654,,extraction_lane_003,2495
text/html; charset=UTF-8,00d40877b3b9a47e2c9b06780ab6a8d0ec3863cec44938d6466b747bf6d8f409,payroll_roster,0,109788,1,EXTPAYLOAD-ae28eea8e42f7777b2cf22d1,EXTSOURCE-ae28eea8e42f7777b2cf22d1,1,EXTREADYQ-7c1fa0a10cd073018f2957ca,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":109788,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":156,""navigation_density"":0.065601,""payload_bytes"":109788,""row_element_count"":0,""script_count"":17,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15577}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:46.314027+00:00,0.002362,RESCAND-6fb6da7f5ccbb4dde289eb8e,,MECHEXP-091a9610ba7cd7cfd50d2a66|MECHEXP-2e3c8645969dd7a7dcc90991|MECHEXP-35973b13a4f122f09ed14a0c|MECHEXP-44054e9699e54ab21291b19d|MECHEXP-9c91c8ebb3721e0c4236bcda|MECHEXP-c655fd992aff0f81ed3bd528|MECHEXP-cb2ea68bcb1ba40bdf2c64df,ROOTCOMP-2cb6e811983f28e58725f417|ROOTCOMP-cc1405b62975ab9a8df77c9c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00d40877b3b9a47e2c9b06780ab6a8d0ec3863cec44938d6466b747bf6d8f409.html,Cheektowaga,False,new-york-city-comptrollers-office-releases-fiscal-year-2024-annual-comprehensive-financial-report,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_005,1228,structured_data_or_dataset_signal,EXTREADINESS-c7cccd26e88a4b648a4d6d8d,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,NY,,EXTSOURCE-ae28eea8e42f7777b2cf22d1,,,RESCAND-6fb6da7f5ccbb4dde289eb8e,external_search_wave_002_exhaustive_residual,Cheektowaga,NY,2024,unclear,unclear,multi_family_administrative_source,ROOTCOMP-2cb6e811983f28e58725f417|ROOTCOMP-cc1405b62975ab9a8df77c9c,MECHEXP-091a9610ba7cd7cfd50d2a66|MECHEXP-2e3c8645969dd7a7dcc90991|MECHEXP-35973b13a4f122f09ed14a0c|MECHEXP-44054e9699e54ab21291b19d|MECHEXP-9c91c8ebb3721e0c4236bcda|MECHEXP-c655fd992aff0f81ed3bd528|MECHEXP-cb2ea68bcb1ba40bdf2c64df,,extraction_lane_005,1182
text/html,a5c16f81e23eb6e2b50885ef12d1daf07ec8c74f8f46c951f179f3f0da596cae,ordinance_or_resolution,0,28310,1,EXTPAYLOAD-ae29a416b1d5188e79ada1fc,EXTSOURCE-ae29a416b1d5188e79ada1fc,1,EXTREADYQ-245ce182eadf9baf8ef007a4,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":28310,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":166,""navigation_density"":0.373874,""payload_bytes"":28310,""row_element_count"":0,""script_count"":15,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3254}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:46.315516+00:00,0.001118,RESCAND-fa4636bf4b932a8f48391d1b,,MECHEXP-1bbb57ecd8548cc7e4bde3a1|MECHEXP-1feead0a9b9694ad335e4dc1|MECHEXP-351802ae8269977a64d0c897|MECHEXP-4c6ae41447c73bc060556bd1|MECHEXP-55eaecd143b9a7f3eea6fe5c|MECHEXP-5f94088ae4a9be6c7dd2ef75|MECHEXP-6d0150ed3870b900f7de065e|MECHEXP-75aa04e5996a5462055335d9|MECHEXP-7bf85d0f74efb22f78278381|MECHEXP-c5d9cc4c7330ec3f243f26fb|MECHEXP-f4ac48004c3a7d2756d72574,ROOTCOMP-6e764eb3589688fa39360326|ROOTCOMP-c593d48dae3d674cb5d8ee77,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a5c16f81e23eb6e2b50885ef12d1daf07ec8c74f8f46c951f179f3f0da596cae.html,Benson,False,,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_005,1229,substantive_visible_html_text,EXTREADINESS-c5b895aa0450c4f66b2effff,html_text_ready,high,,,unclear,implementation_confirmation,official_administrative_summary,MN,,EXTSOURCE-ae29a416b1d5188e79ada1fc,,,RESCAND-fa4636bf4b932a8f48391d1b,external_search_wave_002_exhaustive_residual,Benson,MN,2025,unclear,unclear,implementation_confirmation,ROOTCOMP-6e764eb3589688fa39360326|ROOTCOMP-c593d48dae3d674cb5d8ee77,MECHEXP-1bbb57ecd8548cc7e4bde3a1|MECHEXP-1feead0a9b9694ad335e4dc1|MECHEXP-351802ae8269977a64d0c897|MECHEXP-4c6ae41447c73bc060556bd1|MECHEXP-55eaecd143b9a7f3eea6fe5c|MECHEXP-5f94088ae4a9be6c7dd2ef75|MECHEXP-6d0150ed3870b900f7de065e|MECHEXP-75aa04e5996a5462055335d9|MECHEXP-7bf85d0f74efb22f78278381|MECHEXP-c5d9cc4c7330ec3f243f26fb|MECHEXP-f4ac48004c3a7d2756d72574,,extraction_lane_001,1242
text/html,cf7da30e70c56ad3e8e08be0d4318440f167a9ac2fdd52cc76ac571684b8853b,payroll_roster,0,341932,1,EXTPAYLOAD-ae2ae795967ec61d8f3c6063,EXTSOURCE-ae2ae795967ec61d8f3c6063,1,EXTREADYQ-fda265bb1781079a8c79362a,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":341932,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":23,""navigation_density"":0.132184,""payload_bytes"":341932,""row_element_count"":0,""script_count"":10,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1330}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:46.318037+00:00,0.002161,EXTCAND-7d01d450f3ec2ccd0eb1b8cf,,MECHEXP-32e9fa12645dba3dcc0c680b|MECHEXP-acb0c86a1afff863dd8a947b|MECHEXP-c51f08cca52f9a8cb622c8d0|MECHEXP-db75ef06201b0cafcf171c03,ROOTCOMP-9ab609991385ffad9c681d73,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cf7da30e70c56ad3e8e08be0d4318440f167a9ac2fdd52cc76ac571684b8853b.html,Norfolk,False,norfolk-sheriff,current_30_gib_store,2021,html_text_extraction_queue,,readiness_lane_005,1230,substantive_visible_html_text,EXTREADINESS-fa52aa54ccc37dbf6f5667ae,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,MA,,EXTSOURCE-ae2ae795967ec61d8f3c6063,,,EXTCAND-7d01d450f3ec2ccd0eb1b8cf,external_search_wave_001_compacted,Norfolk,MA,2021,all_units,all_units,multi_family_administrative_source,ROOTCOMP-9ab609991385ffad9c681d73,MECHEXP-32e9fa12645dba3dcc0c680b|MECHEXP-acb0c86a1afff863dd8a947b|MECHEXP-c51f08cca52f9a8cb622c8d0|MECHEXP-db75ef06201b0cafcf171c03,,extraction_lane_003,1207
application/pdf,b790134e470d8c9e5d12726313b5d53a45e503f3bb518ab4960782b1a24dd9d0,staffing_table,0,2325374,1,EXTPAYLOAD-ae2b1e9c4f13896854b3fdf8,EXTSOURCE-ae2b1e9c4f13896854b3fdf8,1,EXTREADYQ-93e25592c3f3c72fe855bec2,4,,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":7,""page_height_max"":776.4,""page_height_min"":744.5,""page_width_max"":617.05,""page_width_min"":575.05,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\n%âãÏÓ\n1"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":9328,""valid_pdf_signature"":true}",,7,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:02:24.886475+00:00,0.046672,EXTCAND-a8e18abdaba5a15b8cf7ae75,,MECHEXP-0a33b15dc70a41527933bcbb|MECHEXP-12a4452e967d8141fefa2701|MECHEXP-4b15f5d3dab3e9c04608db52|MECHEXP-714ef8e76eb97ee787177d3a|MECHEXP-755e28396340b52ee19405ba|MECHEXP-a61be89b2d4c1d6aa2196459,ROOTCOMP-61a2a11511e14cb0a426e206,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b790134e470d8c9e5d12726313b5d53a45e503f3bb518ab4960782b1a24dd9d0.pdf,Fox Chase,False,GOVPUB-RR-ae2b1e9c4f13896854b3fdf895187e73.pdf,current_30_gib_store,2024,parse_text_pdf_extraction_queue,,readiness_lane_003,2587,usable_sampled_text_layer,EXTREADINESS-acd37af5d81296aaab8f9023,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,direct_official_administrative_record,KY,,EXTSOURCE-ae2b1e9c4f13896854b3fdf8,,,EXTCAND-a8e18abdaba5a15b8cf7ae75,external_search_wave_001_compacted,Fox Chase,KY,2024,all_units,all_units,multi_family_administrative_source,ROOTCOMP-61a2a11511e14cb0a426e206,MECHEXP-0a33b15dc70a41527933bcbb|MECHEXP-12a4452e967d8141fefa2701|MECHEXP-4b15f5d3dab3e9c04608db52|MECHEXP-714ef8e76eb97ee787177d3a|MECHEXP-755e28396340b52ee19405ba|MECHEXP-a61be89b2d4c1d6aa2196459,,extraction_lane_004,2509
text/html; charset=UTF-8,50baab4ca53a6400672199708921030e3d5b3c797a6a876641a6ea2ad6026866,payroll_roster,0,170709,1,EXTPAYLOAD-ae2ce27dddb0453a864480e6,EXTSOURCE-ae2ce27dddb0453a864480e6,1,EXTREADYQ-4932a82c15cd615ba8dc4ae3,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":170709,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":215,""navigation_density"":0.046088,""payload_bytes"":170709,""row_element_count"":177,""script_count"":12,""structured_data_script_count"":1,""table_count"":48,""valid_html_structure"":true,""visible_text_characters"":31681}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:46.321826+00:00,0.00345,RESCAND-01e657833f0b6e83cf6b286b,,MECHEXP-1161169947274865e74c8a21|MECHEXP-7e4f1f109ced9c0e5f1d710f|MECHEXP-8bd780228b99260d2f8b9a48|MECHEXP-c918a84014b737f0a707f269|MECHEXP-dba9fe52d2af601580a0dc20|MECHEXP-e98725e235e84d2d38811730|MECHEXP-f4dd37ddff34e8107d9b3523|MECHEXP-fa85347ca9e58bb5291d814f,ROOTCOMP-246c5dfbf21f8a9af058919e|ROOTCOMP-bcd1520d67c25db434d9ba20,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/50baab4ca53a6400672199708921030e3d5b3c797a6a876641a6ea2ad6026866.html,Black Earth,False,erpn,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,1231,structured_data_or_dataset_signal,EXTREADINESS-535181c5c74b7f0cc7f6f00c,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,WI,,EXTSOURCE-ae2ce27dddb0453a864480e6,,,RESCAND-01e657833f0b6e83cf6b286b,external_search_wave_002_exhaustive_residual,Black Earth,WI,2025,unclear,unclear,payroll_and_earnings,ROOTCOMP-246c5dfbf21f8a9af058919e|ROOTCOMP-bcd1520d67c25db434d9ba20,MECHEXP-1161169947274865e74c8a21|MECHEXP-7e4f1f109ced9c0e5f1d710f|MECHEXP-8bd780228b99260d2f8b9a48|MECHEXP-c918a84014b737f0a707f269|MECHEXP-dba9fe52d2af601580a0dc20|MECHEXP-e98725e235e84d2d38811730|MECHEXP-f4dd37ddff34e8107d9b3523|MECHEXP-fa85347ca9e58bb5291d814f,,extraction_lane_003,1208
text/html; charset=utf-8,03dbcf594a3737cbfd1748cb0b60b7055c0ef84cb915da989b61f241b7b652a2,payroll_roster,0,85680,1,EXTPAYLOAD-ae3655939f94cd878b77709c,EXTSOURCE-ae3655939f94cd878b77709c,1,EXTREADYQ-d4e43b8022c06642739feadf,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":85680,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":71,""navigation_density"":0.208824,""payload_bytes"":85680,""row_element_count"":0,""script_count"":38,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2264}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:46.917851+00:00,0.001738,EXTCAND-ae2b6194a68c933035048e36,,MECHEXP-1d2aa93db9ec3f2ce2ca4bbb|MECHEXP-2305d79d09020e5e2d4cade1|MECHEXP-337578cfc0203c76dfff6a81|MECHEXP-396f14bb0f834cc3f8b96551|MECHEXP-5e9c9392f49da3f984d33c28|MECHEXP-79b1691d729bf21c40bc7cf1|MECHEXP-875e0b3408df9d4aaae2a7d5,ROOTCOMP-10f219d4d12bd7be51221a23|ROOTCOMP-fdb01352b86da8671c012fdc,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03dbcf594a3737cbfd1748cb0b60b7055c0ef84cb915da989b61f241b7b652a2.html,Ferguson,False,Budget,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_002,1233,substantive_visible_html_text,EXTREADINESS-a3d7129967594d025e18783f,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,PA,,EXTSOURCE-ae3655939f94cd878b77709c,,,EXTCAND-ae2b6194a68c933035048e36,external_search_wave_001_compacted,Ferguson,PA,2025,all_units,all_units,multi_family_administrative_source,ROOTCOMP-10f219d4d12bd7be51221a23|ROOTCOMP-fdb01352b86da8671c012fdc,MECHEXP-1d2aa93db9ec3f2ce2ca4bbb|MECHEXP-2305d79d09020e5e2d4cade1|MECHEXP-337578cfc0203c76dfff6a81|MECHEXP-396f14bb0f834cc3f8b96551|MECHEXP-5e9c9392f49da3f984d33c28|MECHEXP-79b1691d729bf21c40bc7cf1|MECHEXP-875e0b3408df9d4aaae2a7d5,,extraction_lane_005,1183
