canonical_source_record_id,canonical_payload_id,extraction_result_id,primary_terminal_status,modality_status,artifact_count,artifact_bytes,character_count,page_count,table_count,structured_record_count,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,municipality,state,period,side_scope,department_scope,source_family,administrative_source_type,extraction_priority,propagation_basis
EXTREADYQ-a701a2171b3b05af45a87ee9,EXTPAYLOAD-985f9386d15d74417bc961e0,EXTEXTRACT-795c5da38d10a9f1354f9fe9,extracted_text_ok,html_text_extracted_ok,5,37461,109544,0,0,0,EXTCAND-c26b768517cd176192aa1929,ROOTCOMP-1c160ecf02b82931e0d62302,MECHEXP-63c5ed905018ca5e67d66dfc|MECHEXP-a776cff39be85b2fae84a4f9|MECHEXP-c4ab5fcf6d4fba9b42212e3e|MECHEXP-c93589bccfc089ac6680b1f8,,Brooklawn,NJ,2024,all_units,all_units,implementation_confirmation,contract_or_mou,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d98a278308ef58513190971f,EXTPAYLOAD-9864383702f3afbd4a1cc2d4,EXTEXTRACT-646e6dd591b590203680c896,extracted_text_ok,html_text_extracted_ok,5,13993,22210,0,0,0,EXTCAND-8f5a8689d3ea0cba3a6634ba,ROOTCOMP-f35297ef3064469fab55264c,MECHEXP-0e84fc299ecfddd89f348ee0|MECHEXP-798e32a14f9b0d10a3d7798b|MECHEXP-e7fb0e746c722566ff08ae48|MECHEXP-f7f0aef6a45f687dab66f9ab|MECHEXP-fad6bcd197415592906c9f56,,New Auburn,MN,2014,side_independent,side_independent,multi_family_administrative_source,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e5e80cc93eff2d593921cdd4,EXTPAYLOAD-9869d0d695ba8da869a6619d,EXTEXTRACT-ac2af95a8f5d20ae1302fcaa,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,7081,11971,0,10,1,EXTCAND-aed9d18a7719759fda276051,ROOTCOMP-ceef5fc694ec4df2916e193a,MECHEXP-02385170e008bc7f6d8c4310|MECHEXP-344b2bff98920f13f9f0cdb4|MECHEXP-63796ebe53175c35c26ddfea|MECHEXP-7a3bb9af18f4d387afb89e77|MECHEXP-9bcfff9d7158feee5c62d954,,Whitsett,NC,2025,side_independent,side_independent,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-a8bf6d16520ce1ace0bb4cef,EXTPAYLOAD-986de15319e9a82e09069206,EXTEXTRACT-f849602f6b9f1a7d5d43a6a8,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,18300,25081,0,2,0,RESCAND-b92a8305fa261d71524322f5,ROOTCOMP-dda63f727f7eb2987daac9d7,MECHEXP-3daf624698b23f6699b06547|MECHEXP-41e34b557e4e9ef3cce832e8|MECHEXP-8509df5c1652ee257b0ca509|MECHEXP-c4c8935a26d4521f0838b34d,,Au Train,MI,2024,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-997b52e31ff95336ab39e569,EXTPAYLOAD-986eaa3c6be737c0d2f0eaa3,EXTEXTRACT-e6ac401e06779689a4fd8dd2,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,8981,7187,0,1,1,RESCAND-f5a022a11dba08920d8ac759,ROOTCOMP-f6a5356e1966b7ce1b190a17,MECHEXP-1d18f861ab95897d6507967d|MECHEXP-2af5ee42b1ee515661efb39c|MECHEXP-7a799fefb30950d6b3770e07|MECHEXP-ab700f378f74232929f1fce7,,Alban,WI,2022,unclear,unclear,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-db36930a56b0e8308d12baa5,EXTPAYLOAD-9875ed707883468452f29f0b,EXTEXTRACT-33fb4c09879f7cdc99dcdacd,extracted_text_ok,html_text_extracted_ok,5,5790,6232,0,0,0,RESCAND-453ae1350585e314cd68af13,ROOTCOMP-2fa1c73170f02db91e2e360f,MECHEXP-111d4838e4b87cc27b3c8256|MECHEXP-4ee19408ad876d1c6dddf987|MECHEXP-786aa81081df79f552dee0ca|MECHEXP-8a1d936fa09873572186e1c2|MECHEXP-c91f5c8bf88dd625dc9fe5de,,Alden,NY,2024,police,police,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4b260688fc7dfb83d60b2054,EXTPAYLOAD-987d1cd18558480144fdcb04,EXTEXTRACT-0ba115e12ed0e2013c3f7c82,extracted_text_ok,pdf_extracted_ok,3,5327,12934,6,0,0,RESCAND-19d86f5ac4ab0f812cabaa4e,ROOTCOMP-a5740c1fac006405089eb123|ROOTCOMP-e908a8efd103799b4304f7c6,MECHEXP-02c18a7395ff66124853b003|MECHEXP-04a6d1b3374755064b15347c|MECHEXP-37ccfd9e0f7f8371bb988adb|MECHEXP-404a05c80f403f03a330a81a|MECHEXP-710546c8d434da19f11a2610|MECHEXP-713115b2c0e8a8a18547c644|MECHEXP-a3caac352ca5dbff7e47ba49,,Bainbridge,OH,2026,police,police,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-ddacd69b9e21cd04b14058ab,EXTPAYLOAD-9882c508804be1e37e4d4322,EXTEXTRACT-788113c1237fd86bb35590c6,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,5743,4642,0,0,1,EXTCAND-c969bdb5d22ef1bb5a98106b,ROOTCOMP-79fdd27231abb619c9fc0e92,MECHEXP-5c9888bd78c3db5e4034959f|MECHEXP-a3efd67724201b0fd44d13f3|MECHEXP-b16af24090352453a98deb12|MECHEXP-b5d9307d9d1b7d7855dd54dc|MECHEXP-c8994dff5340c9d87311ae61,,Lake,OH,2024,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b5e71639813f933d8ffdc599,EXTPAYLOAD-988e3a82d50c955a8e5dd5f3,EXTEXTRACT-b747c4dfd69fb2db2436bfc1,extracted_text_ok,html_text_extracted_ok,5,4012,3018,0,0,0,EXTCAND-54948f43981f095870a11c81,ROOTCOMP-1c4ef251aa26fa627df647f6|ROOTCOMP-1d79cb9767c670002b9012f0,MECHEXP-0942a5f0d37884362f1044b0|MECHEXP-19ea3303aa5f75b3e688e22d|MECHEXP-49f6d7293b7ab3e9c34a9294|MECHEXP-4acec9818727c40b5c97eda2|MECHEXP-50e87e513bd9e8e4a6d22b9a|MECHEXP-5f1b20afddc2e9c6421e0131|MECHEXP-738b8824aedb1fb662e0c968|MECHEXP-8507200a17d839392ad55f93|MECHEXP-8a6a222db7e648832acf6c31|MECHEXP-b98adef2da59acbfbee18610|MECHEXP-e6fb5f68cbb9436cf4e26194,,Gibson City,IL,2015,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-41591564a8851b4c216fe3b3,EXTPAYLOAD-988ee7be73e73f8b6ba65e3a,EXTEXTRACT-1d5cdeb68501d89afe429745,extracted_text_ok,pdf_extracted_ok,3,13394,45457,15,0,0,EXTCAND-51c402ae6d0258215929c046,ROOTCOMP-27754c6086a4719a7fd39f15|ROOTCOMP-bb77f34398a2aa9c696f2002,MECHEXP-1b1c32eb998fa60b4efb1ce9|MECHEXP-366b7a12d8ca1eca7096708a|MECHEXP-5a06fc3b05dd7c7933df8d1e|MECHEXP-702ad38a6172b299005308be|MECHEXP-763cb2cc349bceeb799c34ff|MECHEXP-785da6dc5f2457ca826bd647|MECHEXP-89aeebe71dd78e7a6c158cda|MECHEXP-acc25abcbf88a9884929bd0b,,Fishkill,NY,undated,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-ab1a5adda2b5cf10e41bb73f,EXTPAYLOAD-9892b4df268201868e567184,EXTEXTRACT-8d3e5a05cc2e373b423b78c3,extracted_text_ok,html_text_extracted_ok,5,3988,3283,0,0,0,EXTCAND-fc48c1bdfdea515aae3a4f6b,ROOTCOMP-aeaefa64bbab3dfa346d547f,MECHEXP-3c5a75f198d017de7152080e|MECHEXP-59d67e79207e6851d46af7f8|MECHEXP-6a7c4c69d9f1db7072dd5e1d|MECHEXP-ce4c66944699f87962aadea6,,Medford,WI,2026,police,police,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-74ca93d786c4579b5fadb4ad,EXTPAYLOAD-9897f8ef36ccd22a63e88854,EXTEXTRACT-689bd8cc1605f036249cf212,extracted_text_ok,pdf_extracted_ok,3,8181,20153,24,0,0,RESCAND-07f4cc0a06e0a8bcb0d0496a,ROOTCOMP-2cb6e811983f28e58725f417|ROOTCOMP-cc1405b62975ab9a8df77c9c,MECHEXP-091a9610ba7cd7cfd50d2a66|MECHEXP-2e3c8645969dd7a7dcc90991|MECHEXP-35973b13a4f122f09ed14a0c|MECHEXP-44054e9699e54ab21291b19d|MECHEXP-9c91c8ebb3721e0c4236bcda|MECHEXP-c655fd992aff0f81ed3bd528|MECHEXP-cb2ea68bcb1ba40bdf2c64df,,Cheektowaga,NY,2024,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-9714a7aed359bedaa9afb86b,EXTPAYLOAD-989f63db196f76acbe889bdc,EXTEXTRACT-8e5db34cec2043a8cce93577,extracted_text_ok,pdf_extracted_ok,3,457140,2406402,324,0,0,EXTCAND-a7d4f09dd9049777ab2364bc,ROOTCOMP-f907dd57e39b7f2ccc557776,MECHEXP-0b6a3c4c4fb9a89e83c72773|MECHEXP-1da57ebfc880405e178c693b|MECHEXP-85f08ae5edc4be094a0477df|MECHEXP-b2be3a870cd8f2acc75bb7d1,,Roberts,WI,2024,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-0fb05ae5e671bf00edeaceed,EXTPAYLOAD-989fd9170825f4967229ed69,EXTEXTRACT-b8df297293a79849108866c5,extracted_text_ok,html_text_extracted_ok,5,2920,1782,0,0,0,RESCAND-1ae6f95cba0327c85e7ae608,ROOTCOMP-dc9dd1787a1d5bc22d3d5136|ROOTCOMP-f2d986e32408cded5f0f127a,MECHEXP-34a124c0804c1063de9fa3be|MECHEXP-4ada5e905da7ccb3a8336bea|MECHEXP-4c841c7cf4030403f1609739|MECHEXP-4f86c67602348db4e2cc6827|MECHEXP-635c5ea500e7b559890c9679|MECHEXP-b2094762806c52c9d825fcd2|MECHEXP-c471fd14b082fc72deb73cd3|MECHEXP-d6f89f9d1efb5e313ab69418|MECHEXP-e48babca148c60f28da2337f|MECHEXP-e86288be426c19316b39cf08,,Colerain,NC,2021,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-543319242e15cbbb757b4141,EXTPAYLOAD-98a2eb9d369689aeb621f717,EXTEXTRACT-6c306dac16d3c403d5f31455,extracted_text_ok,pdf_extracted_ok,3,46647,158168,36,0,0,EXTCAND-a40a4f3178aebb55c01339cf,ROOTCOMP-38c558a09c8d289311dbc2a7,MECHEXP-0f9595ff3da89bfe2ae7d480|MECHEXP-2c3e3f5076a87c4122709652|MECHEXP-2e6c349c3e9f3d7880bccac3|MECHEXP-71f745ffc72eb7f26bf7e1ab|MECHEXP-f0f4677703997829b8ab2611,,Delaware,OH,2020,side_independent,side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-9bf3026ac8bef6e6a926fe61,EXTPAYLOAD-98a5e475d13ffc2a4b8c4abf,EXTEXTRACT-426ca023793823834ac10d8e,extracted_text_ok,pdf_extracted_ok,3,9023,17854,6,0,0,RESCAND-493778fe92bfca1cdadc3844,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,,Copley,OH,2020,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b7dae62473b003383bdd0a7e,EXTPAYLOAD-98ab0947b8aabcb6a4803dc6,EXTEXTRACT-d8089352785d84d3a7aec553,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,14017,9584,0,4,4,RESCAND-afb34c23326e4193e12ab121,ROOTCOMP-575b92f882607defdbd495ba,MECHEXP-25e9180e04e0eb9917d30ecb|MECHEXP-88e99826e1adfd87d5b04228|MECHEXP-ab9042505dc505c849085f50|MECHEXP-bc13ac78c68b10e38bd466cb,,Circleville,OH,2018,unclear,unclear,contextual_controls,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-22e6ec2af1570cdb9f84c3e1,EXTPAYLOAD-98ac7411bf9662dbfd38b4a0,EXTEXTRACT-46da05cc6bb984c33dd8b3c4,extracted_text_ok,pdf_extracted_ok,3,8743,21472,10,0,0,EXTCAND-67841c372281942285d84396,ROOTCOMP-b8c5f870ea094b760e28318c,MECHEXP-69b70ef287c0d4e19542f694|MECHEXP-9a89b801fd137931ae2a566c|MECHEXP-aec232fb640f634003180e36|MECHEXP-e84b821069e2f396a20ba7dc|MECHEXP-f5533aa5119aa045aad8597f,,Williamston,NC,2023,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-341ec1b6c679f2480a2daa70,EXTPAYLOAD-98b1cb63664aa9e017d9220e,EXTEXTRACT-934252ad262e8fe00bd90ab5,extracted_text_ok,pdf_extracted_ok,3,35614,113921,42,0,0,RESCAND-68f048338171e2e323528180,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,,Copley,OH,2020,fire,fire,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-a840bb08153be4a4b950e0c1,EXTPAYLOAD-98b67684706615a10dd2ac6b,EXTEXTRACT-05e3ff09887253387c49a8d6,extracted_text_ok,pdf_extracted_ok,3,28489,82781,26,0,0,EXTCAND-42573578aba75b693ed95ab7,ROOTCOMP-6348dcbc6602ccb34a065445,MECHEXP-c743b5fcf4cff562f3b4f3bd|MECHEXP-daf11e19bfb3d6dc8f7fd13d|MECHEXP-f52bb8de1bb5dd69dcf97b2f|MECHEXP-fff907966ae4441b006829f5,,Granville,OH,2020,all_units,all_units,multi_family_administrative_source,staffing_table,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-0c35d5e32c23daa7bc490773,EXTPAYLOAD-98befca8f5a2e9451f55907a,EXTEXTRACT-1b7cc602020b650c18161330,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,3401,1244,0,3,0,EXTCAND-fb67bb005ef096a371b97be2,ROOTCOMP-91e32f69dbdf889a956845d7|ROOTCOMP-de40dd0b810a961214dac941,MECHEXP-0d2eafc4a4d770217633a347|MECHEXP-72cf449ac9a5545d094e6367|MECHEXP-863050db440c73037c17c28f|MECHEXP-f0c0832996d0d8865ae85e75|MECHEXP-f9289beea9caa15c0a414422|MECHEXP-fbaa9b6a30cc2a0032a7b264,,Green,IN,2017,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-1dd9ffb1ce212bd343ea58ba,EXTPAYLOAD-98c39727f4d1eda1995ac55a,EXTEXTRACT-ed5fe409723f83e95a1dda31,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,4902,3966,0,0,2,RESCAND-913965f3ae879e5039170ad9,ROOTCOMP-a6646f135f57dc66d5da404c,MECHEXP-18adb7b7f4651a51c480ce07|MECHEXP-6ddf0ca0b96480ffb3f860a6|MECHEXP-7dac1709404e15842b3aa092|MECHEXP-7e47ab0272aea5bef593913c|MECHEXP-ccbe743657ceedbc68edf38d|MECHEXP-d8395e988f186be235d7a3be,,Colfax,IA,2026,unclear,unclear,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5f5562161eb82ffab87c7034,EXTPAYLOAD-98d74372bc3a35ce3bee8e05,EXTEXTRACT-51f1737b2992cac90e597936,extracted_text_ok,html_text_extracted_ok,5,18594,43136,0,0,0,RESCAND-ed570f95e60c2f61df788acb,ROOTCOMP-77b88e5b29a88a6ee39e9637,MECHEXP-069da9114ae7d5b6d266d62a|MECHEXP-52965e678ff2222a3d145a8a|MECHEXP-837d37ea6b1d83aed0ca52ef|MECHEXP-b190da1df256937d3adf5c5e|MECHEXP-fdfe015ff7820731dd279c0c,,Casey,IL,2024,police,police,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-2c6b8446bb95743f45d9726f,EXTPAYLOAD-98d9148d0bb912fbdaa3764e,EXTEXTRACT-180ce288ed0bf348781d84c9,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,7138,7342,0,1,1,EXTCAND-b5a0bfac5b2fd459ec81655a,ROOTCOMP-f89912a2825f0c873a3b2646,MECHEXP-0ea994871f5e291582d2791b|MECHEXP-7ae232345fc2d44ae8031fae|MECHEXP-7f95a5d5264ffef7917d978c|MECHEXP-c969b673b0575cd350bb2f15|MECHEXP-e0f9ba91f39d5e6c6bde4543,,Readington,NJ,2025,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-eddcf5224c32635aa78e2fe1,EXTPAYLOAD-98db4468c7fb044147e857a6,EXTEXTRACT-e3892b4b6f4eea3e88a714fb,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,7585,5599,0,0,1,EXTCAND-9990d55d158d033e5fc472a0,ROOTCOMP-2c1e07ff504246415d981b37,MECHEXP-6a39042dd8c1494ce4b090d7|MECHEXP-6abe05465202aae80e890c7e|MECHEXP-7e6d31690de171859436476b|MECHEXP-7ed9a9038dca8ab5f9fccb5e|MECHEXP-b506f302a7d9a423bcf23003,,Concordia,MO,2024,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-50bb22af6ea36def410c1850,EXTPAYLOAD-98dbbeeb2a55ad203af0371a,EXTEXTRACT-7525dc1e0fb2083f53a35270,extracted_text_ok,pdf_extracted_ok,3,108849,525204,59,0,0,RESCAND-434c60f5e5970325a1a502d1,ROOTCOMP-cb596b07b63ca45314acb50a,MECHEXP-3402ad339a9d3c356f61304b|MECHEXP-37095a20659e577ec34a3171|MECHEXP-38fcb5afdfd7736a0bb2b66b|MECHEXP-7cf43fb4a61e224c9b657e02|MECHEXP-e22be5f9d48da103c97dca45,,Avery,TX,2022,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-9c07ecd2f857186e9f598050,EXTPAYLOAD-98ddcbb9b191de84236b477a,EXTEXTRACT-58728faad8a11f37cd6592f3,extracted_text_ok,pdf_extracted_ok,3,35060,116941,102,0,0,EXTCAND-e4db105a13607d7d89feced2,ROOTCOMP-2fa1c73170f02db91e2e360f,MECHEXP-111d4838e4b87cc27b3c8256|MECHEXP-4ee19408ad876d1c6dddf987|MECHEXP-786aa81081df79f552dee0ca|MECHEXP-8a1d936fa09873572186e1c2|MECHEXP-c91f5c8bf88dd625dc9fe5de,,Alden,NY,2024,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-3154e2ad3c3d38393f2aa337,EXTPAYLOAD-98de33315fde3f3e2065092a,EXTEXTRACT-09a5ea6c7682ec651473ede6,extracted_low_yield_usable,pdf_extracted_low_text,3,28945,129527,50,0,0,RESCAND-5fbe5a79f1f47620ac9f4ec4,ROOTCOMP-de389227a3a5c1adffb3a2a5,MECHEXP-251baed1a03b4d464f6d49df|MECHEXP-6622c13a5070b4769e1a77cc|MECHEXP-6b6105ac8248653adcd6fb08|MECHEXP-a58d822e1f53ab4c83ddddbd|MECHEXP-e74157d2b5adbe61608c420d,,Berlin,NJ,2020,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d8f7a29511f466e358052850,EXTPAYLOAD-98df212b36c1be7650e6f603,EXTEXTRACT-16cc8d4c36328523e61e75d8,extracted_text_ok,html_text_extracted_ok,5,3020,1838,0,0,0,RESCAND-eeda2fd9c3b014798d1754de,ROOTCOMP-01da1d9a43deb7a29342caed|ROOTCOMP-220054852b11709a732bc595,MECHEXP-5c5541c6c5063cdb316d1f29|MECHEXP-863befe287cca4a58a7deb6b|MECHEXP-a39384b3bc80497898e52aa3|MECHEXP-b62ba547458bc8d876982429|MECHEXP-c64d8dc94f44bd1445eee71a|MECHEXP-d4e72c62801e09809a4d569e,,Bazetta,OH,2016,police,police,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e6fa2654096acd2bf3667c03,EXTPAYLOAD-98e019b70e64803be4cc0fd5,EXTEXTRACT-1fe879464cd2a4a0f78f087e,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,5167,4963,0,0,1,EXTCAND-05f33302011e194c279acfab,ROOTCOMP-db900f5f7fe244b6edb84b8a,MECHEXP-1d180e857aad295c66422b89|MECHEXP-614bbe08530c459c2860cf97|MECHEXP-9ae95befdf8615162da443ee|MECHEXP-accf509e9d885e3e68367cc4,,Prairieville,MI,2026,side_independent,side_independent,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-6c6affb45d5a8ebb4016a92a,EXTPAYLOAD-98e4279040559741748a9692,EXTEXTRACT-b7129bd41b87cecc97c4be1d,extracted_text_ok,pdf_extracted_ok,3,94697,292441,95,0,0,RESCAND-cb8e56a8d3f6e016a6cce645,ROOTCOMP-d03b49c209c3a4f73e6a2769,MECHEXP-6d33caf1a18e2696b6658bae|MECHEXP-92b2dddae6881d482786aee7|MECHEXP-b42c24235bcb7cfa53679c53|MECHEXP-e15175e721d2625ecd24843f,,Bazetta,OH,2020,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-461b4c427df139b7bb495a15,EXTPAYLOAD-98f267ab7b0f07b21c1b9611,EXTEXTRACT-e1b3e0d08b8f7dc31f65ca56,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,7955,7095,0,0,1,RESCAND-ef8501030e278d77a6beae32,ROOTCOMP-98b1eda04e1a076a0e19bba4,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,,Belville,NC,2022,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c4bedc16d6706024b769457d,EXTPAYLOAD-98f62255179028ece698efef,EXTEXTRACT-60d7e63987aedea3158f3552,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,4298,4924,0,2,0,RESCAND-1fd7269c615d4e1170f2bcb8,ROOTCOMP-d03b49c209c3a4f73e6a2769,MECHEXP-6d33caf1a18e2696b6658bae|MECHEXP-92b2dddae6881d482786aee7|MECHEXP-b42c24235bcb7cfa53679c53|MECHEXP-e15175e721d2625ecd24843f,,Bazetta,OH,2020,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-f06b627fa12f955545beb163,EXTPAYLOAD-98f889152bfdf0a60c7f0409,EXTEXTRACT-ab35571bcd0ddae1671365a4,extracted_low_yield_usable,html_low_text_extracted,5,1770,154,0,0,0,EXTCAND-f8efe1f3daef7269ab6c55cb,ROOTCOMP-85aefeff49495292b5d1f8cc,MECHEXP-275e30f7fcf9bbd57240c4c2|MECHEXP-28e8cef8773f36629c58821e|MECHEXP-7d74df2866933100703e1bb7|MECHEXP-8c308337c14cb155be81e2bd,,Rye,PA,2020,side_independent,side_independent,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4ec6362340243a5a4e55a820,EXTPAYLOAD-990101efcdd2c8dc74042d3a,EXTEXTRACT-9e0293a53df6b9393a04feb0,extracted_text_ok,pdf_extracted_ok,3,8662,26599,31,0,0,EXTCAND-ab79fee5071ad1b8a611d408,ROOTCOMP-6dd66077cc20ec28c7304efc,MECHEXP-4b52fceccdb0807ee4fbeeca|MECHEXP-6a6b1e703846abb22e9c891a|MECHEXP-a5adc5853581b5fe18f0f469|MECHEXP-b021bd0c8afd3628aa39aaa8|MECHEXP-e27b5a68cf57ea46573cb861,,South Glens Falls,NY,2020,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
