canonical_source_record_id,canonical_payload_id,extraction_result_id,primary_terminal_status,modality_status,artifact_count,artifact_bytes,character_count,page_count,table_count,structured_record_count,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,municipality,state,period,side_scope,department_scope,source_family,administrative_source_type,extraction_priority,propagation_basis
EXTREADYQ-373bb45b6bbd002686192f50,EXTPAYLOAD-55441a1f3c263f70f87f6510,EXTEXTRACT-bc203827b46deabcf6feaff3,extracted_text_ok,html_text_extracted_ok,5,12447,31439,0,0,0,RESCAND-d15669c4c285205ebc6cd781,ROOTCOMP-4bf8e0842357958edb258979,MECHEXP-1ca82045a0c45aa7aaadfa90|MECHEXP-240f50ca2b25f6513ce7d64d|MECHEXP-5ac83264c596e7b931751ab7|MECHEXP-8df093a88d817e99ff0a8b8d|MECHEXP-ef0d4a3d3d7dca7591b55353,,Brundidge,AL,2025,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-4f580ae6adc4e5320783ad56,EXTPAYLOAD-554668dcff3c1cb0796f98ba,EXTEXTRACT-14715b8133f7439d78c4b9f4,extracted_text_ok,pdf_extracted_ok,3,217687,676824,315,0,0,RESCAND-47f7d89d95f95f475b693f20,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,,Bruceton,TN,undated-source-B4X2500LIVE-20260729-007127,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e76c27d75bb1a8ab15474ec9,EXTPAYLOAD-55495f052c831f9d478acc6f,EXTEXTRACT-d6a32ff8b740cdd6e725521d,extracted_text_ok,pdf_extracted_ok,3,10110,30077,9,0,0,RESCAND-1c987b9f0bfe98794e875f08,ROOTCOMP-257bfea8952a7fd8b16cbd83,MECHEXP-8b71d6ec40610d942b5108a9|MECHEXP-ca1c0c038bf90d45b60292e5|MECHEXP-cab300e4685652e9ba49cf42|MECHEXP-dcd8e1ca9ca122dbeac7412d|MECHEXP-e050409bde7407c57ae55c32,,Avoca,IA,2026,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-ffcd51376453f8344843c5ca,EXTPAYLOAD-554a45acffe8626f9d476eb1,EXTEXTRACT-6d820eafa141f8c13fdf4f41,extracted_text_ok,pdf_extracted_ok,3,38875,152617,74,0,0,RESCAND-e3e9d0aa5d24957b67d93578,ROOTCOMP-6629916798554eb32d714e99,MECHEXP-856f41e20bc98af24eaeb506|MECHEXP-9aaa763f2f731500150f2206|MECHEXP-9df5ee00e38047cbca5fb8d0|MECHEXP-c00ccbe0064ee6503d6066d1|MECHEXP-faeb49abe28b27f9f5d84796,,Cawker City,KS,2025,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-432022b0df27b6ecccb41307,EXTPAYLOAD-554b3d4ef8bc5743c540d6cf,EXTEXTRACT-0cdffccb6628c39390f6d086,extracted_text_ok,pdf_extracted_ok,3,63435,235702,70,0,0,RESCAND-80536300553cde15ace4cc81,ROOTCOMP-864266ef9864acc27688e735,MECHEXP-0c8dc773363d85b0ff999cd3|MECHEXP-5b6b69ea19bc9b7ce3506a5f|MECHEXP-9a973fbc1816da427bbb2c6b|MECHEXP-acca2d9e227534b9b7cb87e0,,Athens,OH,2018,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-48dcee20d94029ce66b70073,EXTPAYLOAD-554f497a0501d3e64fc67694,EXTEXTRACT-7a67696884f0f47a90314d1a,extracted_text_ok,pdf_extracted_ok,3,28204,66893,22,0,0,RESCAND-78c3f0a7c0405720aa0a034d,ROOTCOMP-98b1eda04e1a076a0e19bba4,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,,Belville,NC,2022,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-da1022528d726bb6ec52f796,EXTPAYLOAD-5552df522a032ad3ea21a055,EXTEXTRACT-fca1bef26fbdadd947a499bd,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,11102,9988,0,3,1,EXTCAND-2cfeee0fa08a0ace8e569ef5,ROOTCOMP-79fdd27231abb619c9fc0e92,MECHEXP-5c9888bd78c3db5e4034959f|MECHEXP-a3efd67724201b0fd44d13f3|MECHEXP-b16af24090352453a98deb12|MECHEXP-b5d9307d9d1b7d7855dd54dc|MECHEXP-c8994dff5340c9d87311ae61,,Lake,OH,2024,fire,fire,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-9b5a82b25e8d7d16d4433f09,EXTPAYLOAD-5560455f7492e381b4f98bd2,EXTEXTRACT-b7264939f1158d8576b85456,extracted_text_ok,html_text_extracted_ok,5,4960,5008,0,0,0,EXTCAND-197013b0b84c0e7b0d9a5808,ROOTCOMP-5342398411b031ea5e6c4ba0,MECHEXP-1339f30dcb058442864bd0c7|MECHEXP-15f574cdc92b3591c76ef064|MECHEXP-588b7d878e79b1fa16a52d01|MECHEXP-6b4bafb4458bcc1211977614|MECHEXP-ca350af78c18448424c168cb|MECHEXP-d27da5458da5400e7ca280b3|MECHEXP-d326d34b7086a5d0ef121f33,,Bloomfield Hills,MI,2021,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-ab3bdfab5e38b6b4151cf6c7,EXTPAYLOAD-55626abb56de8d56e41e3f58,EXTEXTRACT-0ac745baecb3ff7c611fe397,extracted_text_ok,pdf_extracted_ok,3,32570,103516,48,0,0,EXTCAND-b18a1e03b94f5ae9fddedafd,ROOTCOMP-19952c94cd314e4b40860a96,MECHEXP-1063a79d0d0baf2e9344b8dc|MECHEXP-1848030cdf57b7f46d3d58b5|MECHEXP-31656cdebdb05aa180e6f225|MECHEXP-842437e7367e4bf8f6d5f077,,Warren,OH,2017,side_independent,side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-3d91210919da4bcfe8350749,EXTPAYLOAD-5573e54403e15915a721da89,EXTEXTRACT-cfa9db5f227a296dfa4907be,extracted_text_and_structured_ok,html_text_tables_and_structured_extracted_ok,5,8051,9352,0,1,1,RESCAND-60a6280604c09107e0c9a585,ROOTCOMP-ca6fdaf5a6d9c00a155882f5,MECHEXP-2bbbbba4e4632664c79e41dc|MECHEXP-41d5f809ea7a953fcd4e35b8|MECHEXP-5dcf050f604223e2c7f65369|MECHEXP-60ab09b2d5bb324f27a95fec|MECHEXP-af471c5abcd371834e29ea99,,Altamont,NY,2022,unclear,unclear,contextual_controls,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-a35db3a09017f18afcf48945,EXTPAYLOAD-557b72e5fab14c6230d6756f,EXTEXTRACT-95dc08627dbaecf376ff5858,extracted_text_ok,pdf_extracted_ok,3,35752,160279,54,0,0,RESCAND-65d46836a33b91948888f95f,ROOTCOMP-beb85ac7fb032e49ae21c99e,MECHEXP-1056b510222d35021e335455|MECHEXP-2405a1befdd417472ef5f6f9|MECHEXP-9959b8be0ada26aa239e9548|MECHEXP-bb5e02c679a91592dd63ea8c|MECHEXP-c9e357a159bf8ade1918d1c6,,Camargo,IL,undated-source-BRMGRS-20260802-3091efa7884845e6e848001f,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-95e0496d1157772d97ac4836,EXTPAYLOAD-558111b3d24d4395f98065d7,EXTEXTRACT-35c1f19561ef320e6bdec254,extracted_text_ok,pdf_extracted_ok,3,128508,449696,176,0,0,RESCAND-f6252ec626311e567428dcdf,ROOTCOMP-2231f6f92352d0bd694d8529|ROOTCOMP-8aa7eea6527f9d2f9d800660,MECHEXP-0bfd3d9659861bf08caf3f21|MECHEXP-28f2028c87919a57a2e64f64|MECHEXP-3fb4812e39a264bc0ce7dfc4|MECHEXP-40b8d6cd7f6a085a65b4ad16|MECHEXP-74c48447a99dca9c80ad2f8d|MECHEXP-decebb909ffeba3d16572cf3,,Atlantic Beach,FL,undated-source-CBSRD-20260728-6fc976296b9ad19d0711,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-634371c409f9a117e80bd3d3,EXTPAYLOAD-5584b0dcb7449be529c9befd,EXTEXTRACT-6f34845105fcc3b0afd6f523,extracted_text_ok,pdf_extracted_ok,3,3583,5694,4,0,0,RESCAND-068ce3651f579ccfb9e8d2a4,ROOTCOMP-cee6245236d5ea9cee989794,MECHEXP-19461b485d121d8cb3083ade|MECHEXP-353b1411d924177ba7cd3542|MECHEXP-8a541d315a9df9111307a253|MECHEXP-9342f9a733cc6a84b659c802|MECHEXP-b2beeb186358e37d68ba04ee,,Canaan,VT,2024,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-74e0d175c8f79afe8b50cc6a,EXTPAYLOAD-55867d994fd95f37e4cb2c15,EXTEXTRACT-f104ad19f11fd7df72906118,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,263958,457398,0,115,0,RESCAND-f1cbe00e2f5d99a71dd8f238,ROOTCOMP-0a1781d8acf2fc2b33ef3147|ROOTCOMP-2d21519fe66d04d08535df61,MECHEXP-0c542243d294a0e43b7c677e|MECHEXP-57e606a90c8c407908d52bfd|MECHEXP-667112d0d386e66672c34908|MECHEXP-6eb04f2561a567aad61dfc98|MECHEXP-840fcad6e763cc584b68fb23|MECHEXP-8d71d8af51a8490e99b93eee|MECHEXP-b929f72582040cd4551c1e63|MECHEXP-c6e61478456b8e306c2b770c,,Alburtis,PA,2018,police,police,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-6e731436ea8e215309daa4c5,EXTPAYLOAD-559e1f431c77bb3550c136be,EXTEXTRACT-48597a3b2d11395c0eac234b,extracted_text_ok,pdf_extracted_ok,3,7699,15973,9,0,0,EXTCAND-e410ebf45a269895757204e5,ROOTCOMP-13b1a2e22af1bb1435d148e9|ROOTCOMP-4b1cb51c5a375a8d88eed87b|ROOTCOMP-68d46a1db38fdb2f13bcd7a5|ROOTCOMP-9c931b2a7165dadadf47b846,MECHEXP-035c68c904aed02d4493f9e0|MECHEXP-0d6e9f89cd5cf5e475b8ac9a|MECHEXP-1ce1e00278d725f3244fef48|MECHEXP-3db5960b9b8e10cf41034077|MECHEXP-4764d06c74b7d3053a0ac6bc|MECHEXP-4fc3f9758ee329e5ac2ff79a|MECHEXP-58159111d76fbf7c5cbc8ed7|MECHEXP-5ecac8964d905082afee69e6|MECHEXP-60faadc88fd9a11fd4ea87d2|MECHEXP-63025f7b7fa9df3ef2d69d94|MECHEXP-75fe5af8148c0ec7b7feee55|MECHEXP-79a36844a8c39fead01eb0e1|MECHEXP-8427be67e1a12fa43b421148|MECHEXP-8b3cc1a13763ac5b029d92d0|MECHEXP-b45583c5239d68b1a2319b74|MECHEXP-d445db2dd828a91ab90503af|MECHEXP-e9ffe09ca5da1479948f9e59,,Washington,PA,2020,fire|police|side_independent,fire|police|side_independent,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d770d4b7bf58437d0adf6390,EXTPAYLOAD-559ee25573406661cc5448e0,EXTEXTRACT-e58b938a1bf9ff57a9eb0a68,extracted_text_ok,pdf_extracted_ok,3,6653,18126,10,0,0,RESCAND-db3f00d0b40382850cc84aca,ROOTCOMP-2a27d16ccfa089db86c3460b,MECHEXP-0dd7de2e876eb5ec4a9ae6e1|MECHEXP-103932d30bf729d6e5377b2e|MECHEXP-c4d320f76e4be105369ae650|MECHEXP-ff233ce16ad1336a81698e8e,,Avoca,NY,2023,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c8454d676564fa9b00f95bcf,EXTPAYLOAD-55a32435b0dd3f604dce0485,EXTEXTRACT-ed526dc92d0f0ee4c244cc98,extracted_text_ok,pdf_extracted_ok,3,2706,4289,1,0,0,RESCAND-b4ab99d8331eb57242f6215d,ROOTCOMP-baa4c0176ff09fc1c81cd946,MECHEXP-44aa8c595228a2f2b7284d9b|MECHEXP-575543b7282b629b11d8fe4e|MECHEXP-d55256f4d7b258409bf4964d|MECHEXP-e8293002a3112f392a0cb47b|MECHEXP-eb637b10931e2f50b2cbac99,,Chebeague Island,ME,2025,unclear,unclear,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-e2b170268e551cf341342dbc,EXTPAYLOAD-55a534cefd441bded6189e77,EXTEXTRACT-57a9319b0dd91cc9579ed0ec,parse_error,html_parse_error,0,0,0,0,0,0,RESCAND-06f577e259539d67223a5908,ROOTCOMP-0ebcf61c0687db47dba316b2|ROOTCOMP-28fdda973cfe62f16b9c1559,MECHEXP-196ee985f6483ebaf168f3bd|MECHEXP-412e451bfdd4e2f648f5d456|MECHEXP-4a4bc0fe8966f39a5077c2a9|MECHEXP-a9beb4cfce66e7f466967445|MECHEXP-ab0fce37b0daf6044de19405|MECHEXP-b9149ebba2904535461838b7|MECHEXP-d17e0d4eabc8e1e5ac8e049f,,Ashtabula,OH,2024,fire,fire,payroll_and_earnings,staffing_table,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b7c0a458e36ef25ab8987886,EXTPAYLOAD-55a855083116debafb2567b3,EXTEXTRACT-0ac401e214bbcb0d4cd65fb3,extracted_text_and_structured_ok,html_text_and_tables_extracted_ok,5,3543,1773,0,1,0,EXTCAND-3a35bb80c979fc35fdd90894,ROOTCOMP-1e15e645ac6c40af9c031bf7,MECHEXP-6062983d79b015cdded12d9a|MECHEXP-719bc3e53a7810a0c5773c30|MECHEXP-82bfd7de6d963ccd6758d927|MECHEXP-c1c73ef5f4ae38f15d27354b,,Eldred,PA,2025,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-b62ef74de5e33f2c5e96fddb,EXTPAYLOAD-55ae048a840eaf7e29f02ed4,EXTEXTRACT-27dbe0b06aeb8713f61c088a,extracted_text_ok,pdf_extracted_ok,3,6891,14857,11,0,0,RESCAND-8bc97a07366b03a8b686a3bb,ROOTCOMP-e4ba53d6c1f0a7e6c06bdae4,MECHEXP-02096d0f17d740764eb71f48|MECHEXP-1c8c681366ef91e2ba2cf70d|MECHEXP-2f8c09a63b90eb412bf28909|MECHEXP-b1ebced1bcc0500c25cdf695|MECHEXP-e5a8a3e5227138397532d281|MECHEXP-ed85b4910577dd11197f2362,,Blandford,MA,2022,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-13e12544589341da2eb56479,EXTPAYLOAD-55b2756d47fcfa2e6ee3d01c,EXTEXTRACT-034b43096ded9d23626a9461,extracted_text_ok,html_text_extracted_ok,5,11624,25469,0,0,0,RESCAND-791b68076d104056090fd834,ROOTCOMP-5374544dcbecb89f77eb884d|ROOTCOMP-84e33d91754e6c4ecfbc5c62,MECHEXP-0882ba60a5961d0ea9f6261d|MECHEXP-0a2a34428590f5735cd9c7d8|MECHEXP-60fa202cb022f5cc3497f0da|MECHEXP-79edfb09262b54d5addef303|MECHEXP-7d590d61deabbbf23f69ebad|MECHEXP-986811fe41ceb63f3de08515|MECHEXP-db603b521050880452be3bc0|MECHEXP-ee3c62e64fc9dffe07c8b1d6,,Bradley,ME,2026,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-2868507d011a19f850c9e845,EXTPAYLOAD-55b2d55b99ef4b5682dcfec2,EXTEXTRACT-bede7a7108ce8a0dec513ca0,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,14181,21104,0,0,1,EXTCAND-1491336dbf86a29ae3ccfd35,ROOTCOMP-9af385c48dc515204187d133|ROOTCOMP-9b125ad72d63193c8cddd3f0,MECHEXP-119251853cecdfcfde29865e|MECHEXP-4d2b0b2048abb1e8b938b690|MECHEXP-666dac00e325c61066428459|MECHEXP-6a8e94ea91e0c0672b92bb2d|MECHEXP-6c09ca1232b4b69a4fe1c16f|MECHEXP-ba6ccee87e15f29605ae1eef|MECHEXP-edee0e4d414c60c0eeb5aa2b,,Farmville,NC,2021,all_units,all_units,implementation_confirmation,compensation_study,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-bd143511c47d483ecdedf988,EXTPAYLOAD-55ba69c0aa2724d08ae71c30,EXTEXTRACT-bda68a6bef346409e6f19c9e,extracted_text_ok,html_text_extracted_ok,5,3146,2048,0,0,0,EXTCAND-1018d61127ca79577b1fb18f,ROOTCOMP-9fd42b5b8c1f696518eaedf9|ROOTCOMP-c88d65874563775ea6c1819b,MECHEXP-218e365fe5927d822ce712cf|MECHEXP-4a8d03f69291dc80cf97519a|MECHEXP-686eece316e8c7f7e412e003|MECHEXP-7ae6102777d1d60b68908fc3|MECHEXP-7d78d52b525b2d7d0d2a4ff8|MECHEXP-8449285db48a3735063e2b68|MECHEXP-cd4c2616e25d41665d364b12|MECHEXP-e52e3ab7ab5daa4bd7ea56fd,,Long Hill,NJ,2024,police,police,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-00567709fac10011204346e7,EXTPAYLOAD-55be1364228c6887023c109f,EXTEXTRACT-09fdf215cc505268b6232f84,extracted_text_ok,pdf_extracted_ok,3,208615,652113,395,0,0,EXTCAND-1e63582b0bd15c4cb634567c,ROOTCOMP-e2fb504ffbfab28baa654204,MECHEXP-57c2ca0bd90adc138d521b25|MECHEXP-9510424390728d932c589f5a|MECHEXP-b59efdfafb0c43c31e5390f1|MECHEXP-ec45137643d92fb72aa41208,,Catawba Island,OH,2026,non_safety,non_safety,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-199e06a3aa7e1cdeb62de232,EXTPAYLOAD-55c065b1c6d587f3ed0c0913,EXTEXTRACT-3dc239af690188d5647445dc,extracted_text_ok,pdf_extracted_ok,3,13898,35750,21,0,0,EXTCAND-1e77313bff557f28cf3e114d,ROOTCOMP-406b3c6b2afe738c7b79edfa,MECHEXP-5dc651c45dfe9b7c0c63b359|MECHEXP-69be1df43bbc32283c219efa|MECHEXP-bd7088665fb80d2778ead4ac|MECHEXP-cfb17722eee9e9185dc1b094|MECHEXP-e724eb0c1b1bbba4d8fe49dd|MECHEXP-f869a6e06a1e25376425542f,,Wyckoff,NJ,2017,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-bc037120841af8599c44f539,EXTPAYLOAD-55c29d1d674fe14bb32895d4,EXTEXTRACT-5a5218be4232ce6a30fb85ef,extracted_text_ok,pdf_extracted_ok,3,31878,123708,63,0,0,RESCAND-1c51aab94329758e4008e7a4,ROOTCOMP-efb4eee1ec423829ccdfbf53,MECHEXP-232453c59c6f07b9cccf5738|MECHEXP-6cd71e64e4de5bf81da00c0f|MECHEXP-ac98fd3cca96434a52b57c89|MECHEXP-eace08f08d47f9a0f2ee39e6,,Bay,MI,2022,fire,fire,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-35adc36bbbf2a268c8917c33,EXTPAYLOAD-55c560cb3cad943b91ef38ff,EXTEXTRACT-f1b34b50adac718a4d996d00,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,16418,34170,0,0,1,EXTCAND-91af93e3a297220145dadbfb,ROOTCOMP-42bb92fcdd19c20d50b13cb9,MECHEXP-234f24383b9d3c35d1612d78|MECHEXP-27184e50eef5830a6702f8e5|MECHEXP-2e0baadaeb924945b1fdbde1|MECHEXP-b2820518a0385030e30f3a64|MECHEXP-f5be068cd4240229e90087ab,,Hurdsfield,ND,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-5856ef5a69eb52efa2474308,EXTPAYLOAD-55c8afb3d30b2544cc42cb5a,EXTEXTRACT-2e63fd5b764b0a1770cf7bf2,extracted_text_ok,html_text_extracted_ok,5,13579,29843,0,0,0,RESCAND-8882dd3ec327a53f0f8001bb|RESCAND-89956c2ea521020b4b0b4909,ROOTCOMP-76a255ce691307d289f3f592,MECHEXP-0f3909de85ceac9445e5d55b|MECHEXP-160cb6af33ac2fc9f1532101|MECHEXP-37bf27b74f9cb2d578ee2510|MECHEXP-85e3f716a4c8fdc860545de1|MECHEXP-cf99b3e4046a82130dec8610,,Alburtis,PA,2026,unclear,unclear,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-c306500ea75dee08351f8894,EXTPAYLOAD-55d3ddcc2f6430d018a1c36f,EXTEXTRACT-3716823c895f6346f1c37ad4,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,11731,27241,0,0,1,RESCAND-f67c90831295592cd4cbd021,ROOTCOMP-ca75d89b46c0ed5311f995c7,MECHEXP-0c31c6f0141bf7e3f074337d|MECHEXP-2f7d4997f0942b777db799ea|MECHEXP-3f12b9ba858015df306ec336|MECHEXP-56deb7af2c90a19f0b80c7f6|MECHEXP-5f73c4af0bc2ccf238badefb|MECHEXP-66835c9b4a587f901d117e59|MECHEXP-6a27d02fb969ede00189753a|MECHEXP-c2c4f62be03d081f99fe0de0,,Castle Pines,CO,2024,unclear,unclear,payroll_and_earnings,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-8bd3be14a1cfe2e1b5c6f18c,EXTPAYLOAD-55d48e49afd368f8786ef51f,EXTEXTRACT-e4bc7b10798bff76ae2df063,extracted_text_and_structured_ok,html_text_and_structured_extracted_ok,5,3721,2019,0,0,1,RESCAND-c630a3def655401ebf0c4e7c,ROOTCOMP-89f32871f7d3725275c28d2e,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,,Canterbury,NH,2025,police,police,tenure_and_progression,other,extraction_priority_medium,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-dfa071cb77287eff6b7ab1df,EXTPAYLOAD-55d7c2ef8ec4cc8fabcab39c,EXTEXTRACT-20cd419dddca7e283907355d,extracted_text_ok,pdf_extracted_ok,3,24398,73825,46,0,0,EXTCAND-5e1f38b5d7cae9a8fb0bb9fc,ROOTCOMP-e3bda4ac030b6116be96f9e1,MECHEXP-16e614b16769d7e65d507a1d|MECHEXP-663c3c9bf0a6a9adf527d69a|MECHEXP-c682b41fe75c2f80b06fec6d|MECHEXP-cfdf0c9050db6d3d64eb6860|MECHEXP-f3bad02c4a70b0ad978cb177|MECHEXP-f93c1a330b2f21eef4de3187,,Walcott,IA,2026,all_units,all_units,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-0d209143891440bc37029550,EXTPAYLOAD-55d85f4c73370d26dad9ae7f,EXTEXTRACT-6cdd0bde43ad144708c2ba70,extracted_text_ok,html_text_extracted_ok,5,11695,15454,0,0,0,RESCAND-cbff4d1a8f1eba9760c52a5e,ROOTCOMP-d28c3018f034c57023003770,MECHEXP-06b8ea06ab2b57791d0f4b4b|MECHEXP-5b362a4f95c1cbb0b5a3e9d1|MECHEXP-5e6bce3ce17c86e3b447a3eb|MECHEXP-bd07a8c1621bf0dd3ed59e63|MECHEXP-efb8b2f7cfdb768d3c9253af,,Carlos,MN,undated-source-BRMGRS-20260802-6104242d1996065cb9c4445c,non_safety,non_safety,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-d1e7435fa912a7047f6a3a70,EXTPAYLOAD-55dfc30f6bf8cf78e83056f0,EXTEXTRACT-bb89f49a2e2b83095e3bedb1,extracted_text_ok,pdf_extracted_ok,3,170266,599005,326,0,0,RESCAND-b404dd0dd7d3d8da592031a8,ROOTCOMP-8280ebcc4caf526d373b4a05|ROOTCOMP-ceb4551cd1c7a3529346e5c1|ROOTCOMP-f7c869e33ce2212cae287fd7,MECHEXP-053fe7712de789a14b9cdbdb|MECHEXP-07e30946fc124ef631287be0|MECHEXP-11147515b78be2dc47176b67|MECHEXP-12ce50933f0c1b28948ed18c|MECHEXP-19040a3496fa101861465fe9|MECHEXP-39c9a613cb19fe40161fa17d|MECHEXP-4dea1dd06e9af3a304878670|MECHEXP-5b7b96b92ed8748b1caee557|MECHEXP-644fa0042332522d86b256de|MECHEXP-82e4a7a655a8605d690ac640|MECHEXP-a18bab5c3cf801aecfb32167|MECHEXP-c03ac126f91d235c8399a06c|MECHEXP-d311a1b9c3c1f09da17bb6db|MECHEXP-dd4321f3d253eb77144ae677|MECHEXP-e7c51a2fba2e45f3fb63e983|MECHEXP-f2c66fed0334dc388611b336|MECHEXP-f3d87ce5044febd6c90f0bfc|MECHEXP-feb0cbcc62d64e134f292bd2,,Carmel-by-the-Sea,CA,2024,non_safety,non_safety,multi_family_administrative_source,payroll_roster,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
EXTREADYQ-6af4e6fd58c0caea57888f52,EXTPAYLOAD-55e6a9159a8dadcc8da11e83,EXTEXTRACT-e84024558e2c40dc961d43d9,extracted_text_ok,html_text_extracted_ok,5,5824,7486,0,0,0,RESCAND-241139bfde0c8e46253d2431,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,MECHEXP-42e7135c196551d04313afb7|MECHEXP-b448d94bbfebad0b45630dcb|MECHEXP-c95c78193bbdd61d651d7bc5|MECHEXP-ca74a6776c066b9f00e77925|MECHEXP-e554b7357e6086e2aa479001,,Blue Mound,TX,2023,unclear,unclear,implementation_confirmation,ordinance_or_resolution,extraction_priority_high,one_physical_extraction_to_all_canonical_source_lineage
