bytes,lane_id,ledger,pointer,row_count,sha256,shard_id,filter_field,filter_value,filtered_row_count_total
5325621,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0004.jsonl.gz,25000,5c832bce1bd632ef25ace10ace17a16cc3b24c0bf87fbbcc3c3a55df32dd1102,normalized_values_shard_0004,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5029847,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0005.jsonl.gz,25000,0e1a634624dbe2f4cd38bb4b13822780706d5e1a4cbab08f1dc4ef2266770d75,normalized_values_shard_0005,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5184508,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0006.jsonl.gz,25000,da1675f4876a98470356ab5d8a22d220dff7d2e702fb9b0518829dcd1714068b,normalized_values_shard_0006,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5179092,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0007.jsonl.gz,25000,459a4fd858e39626b1b74c7f47fa9c4c6309520e3d4c02739aa097e882726790,normalized_values_shard_0007,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5296302,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0008.jsonl.gz,25000,a90327ec45f6cad90239393073135ea968f16dae6938500d5d959d5afe6ebbbe,normalized_values_shard_0008,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5375221,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0009.jsonl.gz,25000,d31acc5cb18f90bb030eb5ead741dd51ded37d241bb479a6f10a69bacc4eee2a,normalized_values_shard_0009,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5262633,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0010.jsonl.gz,25000,0ebd0257948d412ec8677934446da0495268ba50ce2a05b7f8223050ba6da8a0,normalized_values_shard_0010,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5103311,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0011.jsonl.gz,25000,06f0f3d44072176d89aa632eecc06e568564547d574be53499df7f0384893ba8,normalized_values_shard_0011,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5108218,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0012.jsonl.gz,25000,64818e10e35701b7ef84bbf756a2f807804fbc44daef7c38f154f7aafb44b38e,normalized_values_shard_0012,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5311028,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0013.jsonl.gz,25000,edb0ae651e36fd7735ac5143314120eb1e7028a662aff2e976a8874581aeef39,normalized_values_shard_0013,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
5362458,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0014.jsonl.gz,25000,7ae112adc8e5db2bfe81815290ec9d55ad2eb98782d10ca55d8503c976ca6621,normalized_values_shard_0014,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
55405,normalization_lane_005,normalized_values,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/normalized_matched_external_layers/lanes/normalization_lane_005/normalized_values/normalized_values_shard_0015.jsonl.gz,236,d958fd60cb4b11c5b8fcd6507f4b7d65402fcf73e7540de00646596d9505f000,normalized_values_shard_0015,mechanism_outcome_readiness,mechanism_linked_outcome_candidate,1876183
