external_total_compensation_unit_id,observation_id,municipality,period,side,component_type,raw_value,normalized_value,status,component_sum_calculated,source_SHA_256,source_coordinate_input_sha256
EXTTOTAL-bebdc0cf60c467975cac6fab,EXTRECON-dde6a8a769fe3bc48f5bb909,cog_2025_161508,2015,side_independent,unclear,16,16,incomplete_component_set,False,3567e49e5d0e719d7f90f7f195e98247ecb1488a5c2a15431391dc63a160cde5,d37fdf2352a5359d33d9e3b150e549822061d1462039da93a3728ccc936b5593
EXTTOTAL-ee550ec77845c64f77d6bbc5,EXTRECON-6fc4f027543cdcf8779e9ca2,cog_2025_170812,2020,side_independent,benefit_component,"90,437",90437,incomplete_component_set,False,02884e170875df01465c2ea6f3b9344f5f10bbb22653efec2526ed19f1cdc409,f644902ceb7a4d04219d68250f059b0890387c9071c460e4317b9a9ac440be3e
EXTTOTAL-48eb919e3d298b159d7d7921,EXTRECON-a878cecae4dee93d4812ff4c,cog_2025_194166,2022,side_independent,benefit_component,"3,500",3500,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,6e8349feda5fbd16b0cf8417021f7c2f049e48fef65076cc106a0ef2b96f82af
EXTTOTAL-d2d8cc83e12b68680d3bab67,EXTRECON-d3db3145090e2d8076740e34,cog_2025_194166,2022,side_independent,benefit_component,"1,368.66",1368.66,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,eb20c2964efd9aabeb07410ad08f6730cdd04080f783af8b4809be1cf52f7f9c
EXTTOTAL-23ae75b60587e632cdeb01db,EXTRECON-c887226b5cea9b24cdba7a43,cog_2025_194166,2022,side_independent,benefit_component,78.64,78.64,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,47c5a72226e17052872e99b0765e4344574ac4ceb4a8346b17e4d9346d216790
EXTTOTAL-ed7d9a69b3e90547537b3c45,EXTRECON-eb4143157c954d9acb341f13,cog_2025_194166,2022,side_independent,benefit_component,"6,200",6200,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,4bf0cdeae2d8d82edceaf24e2de4996d6284405c03a860c5dd4b99dc94feec98
EXTTOTAL-ea6131f278a8eeee5f5900bf,EXTRECON-826decefd43a18eef8297813,cog_2025_194166,2022,side_independent,benefit_component,"1,793.60",1793.6,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,05f6aa5176114f3a1f53da94dab4908bd2d66f9ca53fa08a8ac620588cdf4089
EXTTOTAL-ef468a8f02bd488edcbb545c,EXTRECON-302df1742826f8e2759da857,cog_2025_194166,2022,side_independent,benefit_component,00,0,incomplete_component_set,False,5df733f942c70b3976c700decd939d398274619b4ee2bc71a7ab2fb17e97c922,4a18b3cf35fe9c52a9540c578d0feae962566bde631aa89d330fb9ac58ee4191
EXTTOTAL-b4a44c63e74cda4a40e56540,EXTRECON-e8560f9f592adf82bd054a62,cog_2025_202851,2021,side_independent,benefit_component,"14,400",14400,incomplete_component_set,False,658e7883f26557f986f518753b9e130b75e5cd8ebc03e627e66573c522795833,967f748205e4dfd17ce84fa62c15826ca7c6ea9e6749c3306c1c7e663de092bc
EXTTOTAL-45cb05fa395d30da90d11229,EXTRECON-0f7a9d3e3451118765017257,cog_2025_209858,2023,side_independent,benefit_component,"$9,500",9500,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,b3a4c7449dfbafdc51ffa96e9ab1324d51d0f5c6ac76bd702bf122f42397d135
EXTTOTAL-5f3be1491d3a6d8cc2565c15,EXTRECON-a8db3aafc990297318cc18c0,cog_2025_209858,2023,side_independent,benefit_component,"$12,000",12000,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,3b4ecba1f762278356df0e6d37e7051cfdf9ec74fa934f96164b638f7a20b7cf
EXTTOTAL-228bb34652ef3d8139083633,EXTRECON-a492ce9f1262465b3f76d608,cog_2025_209858,2023,side_independent,benefit_component,"$44,500",44500,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,ff7c2c0bb2dbf0ca5b35dd18fb59b594d6c031f07d98fd34fafe206a85a2ecb7
EXTTOTAL-a15cad10e710d7bed6b68018,EXTRECON-f49900ec8f7137035ae4a100,cog_2025_209858,2023,side_independent,benefit_component,"$8,500",8500,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,273d8b1cf6ec50faf3ff026666ac6f2ce7c52f5068e8ad5f412e73f2f46b7dd4
EXTTOTAL-354722f4c9122fc9b6a1f3de,EXTRECON-85e4d7513a6e82ea3dbd8a78,cog_2025_209858,2023,side_independent,benefit_component,"$12,000",12000,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,c99a312bb9af40221160f42b1760ea62d229acc0bc0ad27e9c2c1f8b36a2de99
EXTTOTAL-ba4ed62f5dbe30c91b23f53e,EXTRECON-a38d6fdd30dee4a8691dd80b,cog_2025_209858,2023,side_independent,benefit_component,"$46,300",46300,incomplete_component_set,False,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,c54729d4653518a524debab93911b8b539a6993999152e4ffc75209a7f609fef
EXTTOTAL-126ce296f576db4305124904,EXTRECON-134b5fd322472c06e1a3031d,cog_2025_209092,2025,side_independent,benefit_component,"2,500",2500,incomplete_component_set,False,0eb9b39aaa244045bb41b71fe89059164608ecfd885cc067843ca456d1408ffc,eeabf772ebdedbfcfd65b5e9b6815f44eb4388315088e4557cb7f481841f58b7
EXTTOTAL-60050f2b86ffcfb4b1c78e31,EXTRECON-5ed5830258ac24670802d479,cog_2025_209092,2025,side_independent,benefit_component,"2,000",2000,incomplete_component_set,False,0eb9b39aaa244045bb41b71fe89059164608ecfd885cc067843ca456d1408ffc,634d0c59d249a97b407495a0e720319a570f17418c2a1ca52f91d766c5ae1ebe
EXTTOTAL-27188538ddf72206b6a7221d,EXTRECON-3e9577cabb98a28036001112,cog_2025_209092,2025,side_independent,benefit_component,"2,200",2200,incomplete_component_set,False,0eb9b39aaa244045bb41b71fe89059164608ecfd885cc067843ca456d1408ffc,6935331213966f71a24157a240b756a191d8a71ef97226bb74be21341f8f4e65
EXTTOTAL-3623b01ebfdb63e3dd940f6f,EXTRECON-0f5e01f3530bfb73ee81bae6,cog_2025_176490,2017,side_independent,benefit_component,"19,375.00",19375,incomplete_component_set,False,1ea81e8693c6ad4901b4894ac4d6eb56ccfc5d66f3947fdc0cbaf176a8278872,0aa74935ac94bcd4d294c1f87643f77937c7a3a12c7b1423f5711531790d2542
EXTTOTAL-d34c31773fe880e15c240cf2,EXTRECON-d84da9db39be040a2b40a33e,cog_2025_176490,2017,side_independent,benefit_component,0.00,0,incomplete_component_set,False,1ea81e8693c6ad4901b4894ac4d6eb56ccfc5d66f3947fdc0cbaf176a8278872,17731756e9341c09091e6cea18b60d722d1af9aeccdf75439988d4fc9d0cd7b2
EXTTOTAL-bd3a5fcf8a0ba32275c7deb6,EXTRECON-e5f6fa6e85b4430b6bff3412,cog_2025_176490,2017,side_independent,benefit_component,80.99%,80.99,incomplete_component_set,False,1ea81e8693c6ad4901b4894ac4d6eb56ccfc5d66f3947fdc0cbaf176a8278872,3042f91de1f20fd44ce954120619e1c56b409d9fae2d351411afa892fe23d27c
EXTTOTAL-03fe89e45d65ef525c053578,EXTRECON-8fcf658009d5680ba720a8f3,cog_2025_108429,2025,side_independent,benefit_component,"18,000.00",18000,incomplete_component_set,False,397c02b9690b2079bb9014364fa95e5555bc75f48e79a7eda7c777a8b6539766,e5256a5caf29eaabe68d859aa210149fdbca898b54c98e56b6b10dcef1963748
EXTTOTAL-89dfdee666f756ccd8f7357b,EXTRECON-b48ab56f838a569880176d4f,cog_2025_108429,2025,side_independent,benefit_component,0.00,0,incomplete_component_set,False,397c02b9690b2079bb9014364fa95e5555bc75f48e79a7eda7c777a8b6539766,a261b8272556989f3f541a5b69258ea5fb27748a7c8c5be7709869dd8025729e
EXTTOTAL-742a04e445dd3a780f9a808b,EXTRECON-2b1adb3aff9b1698a8b2a735,cog_2025_108429,2025,side_independent,benefit_component,0.00,0,incomplete_component_set,False,397c02b9690b2079bb9014364fa95e5555bc75f48e79a7eda7c777a8b6539766,aa5d5a68f1445cef5e3d8454670ede2252e752c347a45f8a38257031e244f75a
EXTTOTAL-59aeda81ff65a90e2659cf45,EXTRECON-bb3a2b43622c4f21f83cabd0,cog_2025_108429,2025,side_independent,benefit_component,"18,800.00",18800,incomplete_component_set,False,397c02b9690b2079bb9014364fa95e5555bc75f48e79a7eda7c777a8b6539766,f750090e3bbab1df27d6a3d8885f70341f6249f5b4855d9fa9f818f2a1306ff6
EXTTOTAL-859f98c71c8183bef48b66d9,EXTRECON-b22e32764683261af0a0feaf,cog_2025_161950,undated-source-B4X2500LIVE-20260729-009296,side_independent,benefit_component,6153800,6153800,incomplete_component_set,False,eb2d900baaca2d8a2395c0bf1b8b51ee19604b842fabe1ecf80aa36db9ba2f89,f03d8010cc5b7105ed447cdfabadc4837aee159bf1367458ab282de519d8a06d
EXTTOTAL-de072f1642c31b0863385318,EXTRECON-c9e2260e0dd9cd55bcc32443,cog_2025_194787,2021,side_independent,benefit_component,"1,950",1950,incomplete_component_set,False,ee0110b3b38921079a536563c51f9ac0edd0eee1fe1af9aaf85d359e21bce38d,a552c4f64532839eb1f57afd552cf0cb5de90c6143f75066f4505a66533e0751
EXTTOTAL-a6fcb33ae83d30fbeb5f0f40,EXTRECON-12c8fa7d30dbb447963a7b19,cog_2025_140792,2025,side_independent,unclear,2025,2025,incomplete_component_set,False,98f4a426137dc0c587bd1919b176f70a5bcc1704c383de91f25ee5fae8bd3200,83da6ea355d27778fc00596e01616bc6176b1106c15f2eeb28f217acb49c20d6
EXTTOTAL-2bba0e0e799fdc770d02ac54,EXTRECON-874efeec7c0f3049abc08de2,cog_2025_208439,2025,side_independent,benefit_component,73,73,incomplete_component_set,False,fbf3cfdff0fdae25adfc2d4f12e26e8f2e4924e3016e3bc5cf5b2c1f813c2456,1972e9e84495ff43dd542e94212737deb9c1943a150ea1272b9a8c0829aecb2e
EXTTOTAL-d1db053537c1cb8c827d70ae,EXTRECON-7f583255b5702f8afe637088,cog_2025_208439,2025,side_independent,benefit_component,"55,",55,incomplete_component_set,False,fbf3cfdff0fdae25adfc2d4f12e26e8f2e4924e3016e3bc5cf5b2c1f813c2456,142206064d4d86f096e0778a4e29a600574e00d2da789cbddb0ee2d3a9d90965
EXTTOTAL-9bc3fe99cd80c57082f8c1e4,EXTRECON-6563e9376cf302ead2023410,cog_2025_207660,2020,side_independent,benefit_component,"18,800",18800,incomplete_component_set,False,93c9f7615469bb8b7d1f1bfd3e15881231975eb9ae227f521d0c5ca570d106a9,95e9fac3cd470287e3d12ec8937cc264521630c7461d0121fb881733d375ed97
EXTTOTAL-2766a7a8f09504f899169a59,EXTRECON-0b5cb1da6dd654feaed7825a,cog_2025_194555,2024,side_independent,benefit_component,no change-e. Shift & Uniform - insufficient evidence.,no change-e. Shift & Uniform - insufficient evidence.,incomplete_component_set,False,9f28d306600a348efe2fad6d0648d51995ad3ad24e30b52bb7b75fb2ec941870,220118e1fa04617d11289b3ae1fe86fa3cff74ec351490554fd4aa7a27af0850
EXTTOTAL-9d28a6e707b822808ba7ecec,EXTRECON-45724a9d93f8f70867cbc4f1,cog_2025_194555,2024,side_independent,benefit_component,$1,1,incomplete_component_set,False,9f28d306600a348efe2fad6d0648d51995ad3ad24e30b52bb7b75fb2ec941870,5a81a24ee8da2d1f2b1c138d09f4ad05a998212f0e4af6e1e5692862b3325f71
EXTTOTAL-6fe5b6a837b50790bc180b8d,EXTRECON-fff909c71b61542a32e48614,cog_2025_194555,2024,side_independent,benefit_component,U - will move to,U - will move to,incomplete_component_set,False,9f28d306600a348efe2fad6d0648d51995ad3ad24e30b52bb7b75fb2ec941870,3bda2b8777160d3681e0387affb218b92fcea9fbfc2d40cefc7a7f1e632d5ea8
EXTTOTAL-8b5f1b5eef8df8b114560253,EXTRECON-73f9db25a0179d6da04b2835,cog_2025_164748,undated,side_independent,benefit_component,"6,600",6600,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,c6b2243d26740b07b396ea4ce9759417726102554d727d4937a1943d0aba1607
EXTTOTAL-3645469081299471fcd6d8e1,EXTRECON-139d17b21db8953b04e5177a,cog_2025_164748,undated,side_independent,benefit_component,"4,650",4650,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,4e23322376e7eaa450f75338a48ef71514975b01147c27ba7a23d3cc7f669471
EXTTOTAL-b8e169a23a1ea89ec6807b60,EXTRECON-18df22379e497d51b203e330,cog_2025_164748,undated,side_independent,benefit_component,"3,500",3500,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,f9bfd9bf084f117ab95499444af389e2d2597f2d439f081d5e9a9d6a961f4418
EXTTOTAL-ebe7d02e4dcff8eab32588c8,EXTRECON-dfecd246a75601aec3dad5af,cog_2025_164748,undated,side_independent,benefit_component,"19,500",19500,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,3475d11ad53da7b8dc0939cf90e32336ee9137b8d908d9a39537e6ba53c04903
EXTTOTAL-58c0fe6e04f8a2c0e1e80d58,EXTRECON-bef6acf634fc9555750e8ec9,cog_2025_164748,undated,side_independent,benefit_component,"9,300",9300,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,fd60254709868b18e6c437a8d46ee1884520efd2bcbf71b99f9fcb6769b17b7c
EXTTOTAL-5e3d7fb55a74a9a6abf12674,EXTRECON-50cc5a5df0d996cbe7b8cceb,cog_2025_164748,undated,side_independent,benefit_component,"8,250",8250,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,8ffecb16323d0ad48c7c14bade4255d6e2d80bad65051625104bdd0f2906458f
EXTTOTAL-e18867ccbb6f5c52a96bd72c,EXTRECON-5b26188d12ca9dc1584e6d48,cog_2025_164748,undated,side_independent,benefit_component,"24,250",24250,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,ef27e94adff104b14f84862f89ac7b1948987f20ba9c10a99722b8e2b38581ac
EXTTOTAL-b1c0a6c79ee44fc209b6964f,EXTRECON-2d65a000daf334dd0d6a039d,cog_2025_164748,undated,side_independent,benefit_component,"7,000",7000,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,5e8d26ed7a556f99531efa865c96714b67078d5122b960757b705ada186693a2
EXTTOTAL-cdd79133196dacab042ebed6,EXTRECON-f0dd9711e133dc7c6c8ba7d2,cog_2025_164748,undated,side_independent,benefit_component,"290,000",290000,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,baa03be6b1304f52b7addf54d2f3919ab103ff7cbf2b06f002318660ca17e555
EXTTOTAL-0e657af4cb4f974f6e41937d,EXTRECON-1a8c6b04136ff8b05778b2dd,cog_2025_164748,undated,side_independent,benefit_component,"3,250",3250,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,bdf08338c87d2e5c081b6aa1d6cd60d1481593e4087c756478553240b9bf335e
EXTTOTAL-a7e5f58ec3289d2eaeb61010,EXTRECON-8125d241ab2e1213a82e3efa,cog_2025_164748,undated,side_independent,benefit_component,"12,500",12500,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,ada36305a0e1758f221acfff1209ecc1193148fad36e55398099744e78e69806
EXTTOTAL-ae16ee539776abfe10b15c32,EXTRECON-e783763cc42aa79b539cc91f,cog_2025_164748,undated,side_independent,benefit_component,0,0,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,edb9961cc54e1c6d84bc65913099ae13ecce3e2732408f59be408c05c7bc17fa
EXTTOTAL-e157b79088b3c540bea065a3,EXTRECON-1f56da81e4efed9e592a9494,cog_2025_164748,undated,side_independent,benefit_component,750,750,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,a66b94c0bd372130f67ad38384ab8613e05a69e981fc6a65655e48099b491e6e
EXTTOTAL-e2f319c0e97baf363803e3e7,EXTRECON-be42d7951dfbc584205d9c8a,cog_2025_164748,undated,side_independent,benefit_component,500,500,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,ab5a2eaa65d5ab4e96b730de6a9be2eb9ef1e478a280df7cc606001622e16935
EXTTOTAL-cf493d8decf7dc0c71fc88ba,EXTRECON-4d8be24bab8e489c9870693d,cog_2025_164748,undated,side_independent,benefit_component,"24,150",24150,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,47b82b3ae0535a6dafbce192539b78b8da8199611b5125a24e308764c6cd5a44
EXTTOTAL-6186f09abd464d081fad4a02,EXTRECON-d363afb1015e0113bb1f9a62,cog_2025_164748,undated,side_independent,benefit_component,"13,050",13050,incomplete_component_set,False,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,69acf0b9ca96b8492927e149d74177b44555731b8e7a3524712d8dfdc9729973
EXTTOTAL-0e37f0478c23ad9de2517a19,EXTRECON-eb5f237bc8376dccafa00517,cog_2025_190200,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,side_independent,benefit_component,"1,000,000",1000000,incomplete_component_set,False,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,b7faebcf752e6e228a4818caaa646f55d7df1228a23867774cd71b593801f3b6
EXTTOTAL-8e62e796128a6b1f5a663be4,EXTRECON-f7e18ab18a2e7508e7ee9787,cog_2025_170147,2020,side_independent,benefit_component,"14,620",14620,incomplete_component_set,False,9ee46c8cb6d72b9572e843846de9a5d9a97452b3c8b684a5e6d20a4d06fdf6eb,43027b17011410159e38110d072e8e513f938a73ea89e82fb899bac975d82ecc
EXTTOTAL-9448c92c87d8c06d5558b703,EXTRECON-322260becc9cf1d2a04389d9,cog_2025_170147,2020,side_independent,benefit_component,860,860,incomplete_component_set,False,9ee46c8cb6d72b9572e843846de9a5d9a97452b3c8b684a5e6d20a4d06fdf6eb,9f78d2d3a7c769460b8bb9a8ddc671c85feff9a623d4bccc9865a61cd1a3febb
EXTTOTAL-4b4afdf33bc82f32bf253e56,EXTRECON-d77cb346a2db011a743b74d4,cog_2025_170147,2020,side_independent,benefit_component,"5,590",5590,incomplete_component_set,False,9ee46c8cb6d72b9572e843846de9a5d9a97452b3c8b684a5e6d20a4d06fdf6eb,c06d599ed97d005bef545c185905f8ecdd59af863b49eb79b0e4a2fb6d26d0c2
EXTTOTAL-332dc7eaacf8ef39bfd216cf,EXTRECON-d8d1975e2238c212061b53e0,cog_2025_140792,2025,side_independent,unclear,"2,860,220",2860220,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,76672678a9d339a042e2985787584bc4631cdfb0c81877dba9f1f2e68908fdce
EXTTOTAL-6af9c7708bf76f5011d4b520,EXTRECON-b16ca46274cbc3a74a50d95f,cog_2025_140792,2025,side_independent,unclear,"539,752",539752,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,b3a3e06b9c92224a5676713acc36249e80572bfcd83680361dacae8fe6aaeb19
EXTTOTAL-ac052ca70664d4006ca49e58,EXTRECON-784ec93f42698f10610006b3,cog_2025_140792,2025,side_independent,unclear,"1,904,709",1904709,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,0b695705334f91de41830b4e873de5c3cebee7e9f7e9f4d0b1025b5ddff7aedd
EXTTOTAL-ee9d875ce6ed5a2e0a62000c,EXTRECON-e4ce14c2d8be9e22386c6b7a,cog_2025_140792,2025,side_independent,unclear,"3,275,142",3275142,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,9420fe290fc83fda7e9d698718579ea0b9517eaafcb48692dba160ef7dbabd87
EXTTOTAL-6a8220e41c890df02a516890,EXTRECON-04dbb2cb81c78dab49d08d1a,cog_2025_140792,2025,side_independent,unclear,"2,421,566",2421566,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,60bcb5c3d844be3b16da993d753a28d4558fd4774e207c6bf6bdaadc4dbbc2ff
EXTTOTAL-aa1ea9ea42a6006fff7e2df9,EXTRECON-43ef900c50bdc6d4e91c9bc4,cog_2025_140792,2025,side_independent,unclear,"2,889,339",2889339,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,9e140f3a71a34e3e92bb7f616dee113c2c09f4761b4cd1e775417ee72e731fd5
EXTTOTAL-daddf6c4512887ed65c73004,EXTRECON-522ee3aace4c1251fae663db,cog_2025_140792,2025,side_independent,unclear,"9,897,347",9897347,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,5417dba5917ea74f1904bf3838f9ed0566e0c9ddb1dfcf38944fa99d15f94689
EXTTOTAL-cb30396bce7926998bb883a0,EXTRECON-1684a41464629c8ba4fe771c,cog_2025_140792,2025,side_independent,unclear,"1,773,086",1773086,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,72c09f270bdb777833e8a73831dfb351f34a16e3083481c03b165f10ad886c60
EXTTOTAL-149d4ed47fb4ad92cff4bc40,EXTRECON-7266e2044aed051ff8f07c58,cog_2025_140792,2025,side_independent,unclear,"641,261",641261,incomplete_component_set,False,fbfc7f242f7dbb5427952b1d4c679f59e068ac1aea45af69027e2375cedfc398,acb98d40530d72caf73ed9cdcc5baf0642077b1fc994db50cf9ce08c73c793df
EXTTOTAL-f8c875fe72992dc7169b1bf7,EXTRECON-2987a2775ae8582a1477627e,cog_2025_167114,2023,side_independent,benefit_component,0.00,0,incomplete_component_set,False,d8cf2af2d370ce6cf014b1f3d13caefda803fce2f3316cb0ce7239d90fc19f45,8a13789fe08c098f85175ca9ad29a4e00f6f499578ab224bbcca41fe46c7fb9d
EXTTOTAL-42a86f9c81f46046b7d0c2e6,EXTRECON-446750d427df3f5cab3563f4,cog_2025_167114,2023,side_independent,benefit_component,"12,800.00",12800,incomplete_component_set,False,d8cf2af2d370ce6cf014b1f3d13caefda803fce2f3316cb0ce7239d90fc19f45,84ab8e04e0bd149fa66daffcae6b538725c6ac1d0e4b55f1fa82d7ee71b4b199
EXTTOTAL-74b40a6f18c5f72e294c5f20,EXTRECON-72d7494df7dc81cfd67110a4,cog_2025_124917,2015,side_independent,unclear,"$150,000",150000,incomplete_component_set,False,d0019399fbff1b5075c85fb4d75ede3e6e20d9f4d713949eaffa1e72f1d9cef8,732b63549e36f2a313b04f260c2264688db924908de2fd958fa4dae08f865d1e
EXTTOTAL-1c9eeb0e231ab1904c0b718c,EXTRECON-ce983aa6ce17bdd7cc17eedb,cog_2025_202320,2017,side_independent,unclear,"$45,383,846",45383846,incomplete_component_set,False,193b2d3231157e5a0a44f68cfc05513f3a33a11e7300b351420f24ca88bddd43,6c45d4a1fa8c8557898f907ded0575c90026cbce0a753fb77f3515739ad33315
EXTTOTAL-a5756785a2c16e1fa7da947b,EXTRECON-5d86d21571c32fa94c2aff43,cog_2025_202320,2017,side_independent,unclear,"$1,139,970,530",1139970530,incomplete_component_set,False,193b2d3231157e5a0a44f68cfc05513f3a33a11e7300b351420f24ca88bddd43,a21f9ac8ce89d6749ab43c693e8cb03a683344e8418f5f1146020397a10ab2f7
EXTTOTAL-9bc8c124aa85af37b5190115,EXTRECON-d7def349181af14e32d3ff7f,cog_2025_202851,2021,side_independent,unclear,"19,420,223",19420223,incomplete_component_set,False,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,6d28f8da91b17cb638c7fd6537842d6e7ded301d892834567c8cdd1c33dbc28d
EXTTOTAL-aa528cb5a30121f45f9d366c,EXTRECON-efe197e22c00d92171458066,cog_2025_202851,2021,side_independent,benefit_component,"4,800",4800,incomplete_component_set,False,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,27efd86663618c29b6cc9c4237a05a3185656db09b03cba955054a191ce6c53d
EXTTOTAL-3d9dbd77d5b77c1cb3e5960c,EXTRECON-617624b90b0b9534d85cf5d3,cog_2025_202851,2021,side_independent,benefit_component,800,800,incomplete_component_set,False,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,7fc0d67b6fff78029f011c10b63564a7e0e26e4b8ee5c85c5769823d8228335e
EXTTOTAL-d3737215fdbaa967f591deed,EXTRECON-fc570c7e63a5c5d6aa054a3e,cog_2025_202851,2021,side_independent,benefit_component,4,4,incomplete_component_set,False,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,5997adc34abf4a94ff0f46aa680f7d37c3cf81f557d624996fb23612f3b43839
EXTTOTAL-6a0b04756ea9d9afc7b07fac,EXTRECON-b7403a41115e152b25736811,cog_2025_208883,2024,side_independent,benefit_component,"1,142,361",1142361,incomplete_component_set,False,b776a2c80123b499ec659e1b7f2ce3da7599d04d55ffef59c83b3e3b52bdb57f,ccdb16b891738f591ab9b9983e109a2fa32f4b13b09d3da13c62091348db6d0c
EXTTOTAL-c9506db7ecf487f5fab8742f,EXTRECON-5d4be48e9d037af919979d48,cog_2025_162791,2023,side_independent,benefit_component,4,4,incomplete_component_set,False,3f0c62d8b04ee8798f72f9dc64f92e40fca13390c4c85926d9c4ea4fc5d3e980,a531051187546c528de2339adebf9d3d4dc8013ec4ea5826b86c4ccb13b01b32
EXTTOTAL-97b9875e5feccc5d9673439f,EXTRECON-fcc308e69d619deca397cdc0,cog_2025_173225,2020,side_independent,benefit_component,"$1,250",1250,incomplete_component_set,False,43e16345a3840e28cecb1aba0f0791dff0c415d69a3cd967d48fe718e2afb562,cb3f327aa3dcd6457a5cb79b89deba2c1b376c6d64f8fe9b5c60423d02f73fc5
EXTTOTAL-580f44d0afd79da918562157,EXTRECON-f7e8b9c5c7eb9b80dd8a7fff,cog_2025_164488,2025,side_independent,unclear,"2025,",2025,incomplete_component_set,False,35265e28f5e4ccfe368bf2e86404af165589fe6e09eece76db896599ffa636f1,65544730f97a0118316f7e223d03bb7d1273f2c11383f75ac7f3e5b0d5bb635b
EXTTOTAL-a99071c78cccdfe5bc8239fe,EXTRECON-17557f89d87be9eaccd24be0,cog_2025_170676,undated-source-CBSRD-20260728-8265c55530332c626686,side_independent,benefit_component,$400,400,incomplete_component_set,False,14c2478b39cc8c1aa04c3651e71c87d6e94f812108a6583b5cf0b1a39ed7d608,5484d19ed75da2690e1779dfafc03df883ee50f7d808a4a8ada69fc7df2138c4
