external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-e407eaf6f5c3fac6f891079d,EXTRECON-38739dc7976766ac4fca4608,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,3.0,3,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b1672395a5e9769984a3e681fcd3a8c8ad4896c0bba7b9a076bcac14632f2d06,MECH-09
EXTSTAFF-7dbcc3a6eaa3e7b6a72ed9dd,EXTRECON-e835bbf78daf00f77ef029a7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,122d878a60c038a3ac84dc6a9d1d321d6be7ec46cf901157d42c146425ffeea9,MECH-09
EXTSTAFF-8b7a5dc862199fae15ceddf8,EXTRECON-66bca00fdda91ef8b66ebfa9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,928.9",3928.9,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,49ad0424529e5c599ded4c9453f447742d1dbf4a9ac40106d3dbd8496480f5a4,MECH-09
EXTSTAFF-69275b5806e0078d11700c97,EXTRECON-c40dd5e8dbcf5552b744abba,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,955.8",3955.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b21de27ffcc04940e044a7a1becc793ad416ba5f82e84c78f42aacf0d72862ba,MECH-09
EXTSTAFF-55b3065b7e0d52863436aa6f,EXTRECON-fd7756d97eab2a6655a92311,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,718.4",3718.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,5d4dc1f45c0c13758c0f427d4194395bf8640c409be10014d555d861c1fa6b41,MECH-09
EXTSTAFF-ec4750c30c3d9b52e15a3823,EXTRECON-6a0940c33bc12155c2d694d1,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,469.3",3469.3,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,68e2ed4365682f2eb398f77e7c9fc152849ef1c9feb0830504ce0736e6830b7b,MECH-09
EXTSTAFF-66018105070aecf8164f64bd,EXTRECON-d4bee2a36aa13ef99b5490ff,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,476.0,476,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,a5944e9fe6d44f78a19098f26276f912d263fd887db5ee632b07525898a99306,MECH-09
EXTSTAFF-130924a7b822e78cd5c76861,EXTRECON-4bf7556c649703073e2ad563,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,129.8,129.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,460bfcbb2cafa6f04eb6c7b4e90a15f346e32518f186380f1527c8a0876f9233,MECH-09
EXTSTAFF-98b61fdfb18230a60f9b45dc,EXTRECON-db480449cf6e029b4ba6db75,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2026,2026,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,92d6283f1b0c6a2ad3f3be48a9d857e0f652ec7a0a0dec7e99533adaed0cd357,MECH-09
EXTSTAFF-c284503fe8a4cdb2fb0b7daf,EXTRECON-ee4d9cf0ae4eaad9ca456b05,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,14.0,14,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8524b3754089da0961e9e070863e315e9f1718c81920183d827663d8e5481d96,MECH-09
EXTSTAFF-2f833abc39c1e7a3dfb13508,EXTRECON-8e46f212070c48565cb62967,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,12.5,12.5,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,043a203152dc0f7c27cd7593cf7b45e9018ee1ccb818e006a7f3297258f549f5,MECH-09
EXTSTAFF-b4e4d18d3f395656e6ee9394,EXTRECON-8fca1fead380759d09d7bf54,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,21.0,21,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,d87b18bc69c1d6392026450777f15c157b32763b500e2d8de2230fe121579222,MECH-09
EXTSTAFF-ccbb84cf5051d52a4fd4c09d,EXTRECON-5ee0a9bad6cb99045d462c39,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,38.0,38,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,afd9ffe48666d36edbd4e3035d13700a4a657348d487752b31b3d8a2e25edf89,MECH-09
EXTSTAFF-282c0314d7bcdd183dcfe1c1,EXTRECON-3d89aef7afe3e784258f69c9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"1,093.8",1093.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,56ecbdb8a63801f4825e788fbdf57c965e8616554fc8c7ddc90346cb84101b09,MECH-09
EXTSTAFF-83971b737ba48a47669677d8,EXTRECON-5e02d78cbb4cd33528ad6df7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"1,093.8",1093.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,f8f09cadff77b45a02d21791ac4af782cb73f93de0244b4b44ce1122ce277bd1,MECH-09
EXTSTAFF-49e8ff057a60a7c3eeea87f7,EXTRECON-5d039b1609bbb48fb1f61f11,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,44.8,44.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,a4f2e286804b867db7f62eb998f1438f1d64ac81e8513429f617610fed0af62f,MECH-09
EXTSTAFF-fb1cf273d449ffb2907fae44,EXTRECON-fde423f2bc8f65e52c4fe153,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,37.7,37.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8e0e0c40a6ade065da491dd97c1755d8d88d9ec107c1977c2ec9e63e48484b42,MECH-09
EXTSTAFF-343dbf5be34db22860713f42,EXTRECON-476d56d3f25330e4a534f852,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,9.0,9,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,72cb0a88caffb80692f84850f4783076b275b9180eabeb0086fee45ffae09461,MECH-09
EXTSTAFF-b51b841b38be0da0b0843341,EXTRECON-8f217825fd648bd0713d94f3,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,581.6,581.6,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,1706d3555979f6cb6d6111b22e17ee18b78987ec3263702e9c168d76c7116b1d,MECH-09
EXTSTAFF-014851b343431ffeb078e4d5,EXTRECON-691f94fce7fd39253839aad8,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,822.1,822.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,bdf63f2e8b2eb785c0fbd723d00c519090358bd786bb74fbb30e72383e935d6b,MECH-09
EXTSTAFF-7751432c5b14cec36200c502,EXTRECON-28a525997898891bb8008033,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2025,2025,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b8ac2122f51a6974f7991ba829fe767c0fb240d87cb1f316e3efef1aebe5d13c,MECH-09
EXTSTAFF-22ebd83653731ded35bcc237,EXTRECON-8917702bf77d1042bffb3df9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,822.1,822.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7f065ec60eebb42e5b6e85e082406726519ebb37712106956682de5c5b355ee1,MECH-09
EXTSTAFF-e16fe6875c30b4d9ba7834c1,EXTRECON-3a6fb00998baf5e25b0d7151,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,14.0,14,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,30fc06f9ff8bf5dd146caec151873d3c0bd51db709217d111720c38439340383,MECH-09
EXTSTAFF-3196894066b3b7214a994737,EXTRECON-8425f9f5264965a64ff745fb,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,8.0,8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8eca55f6eb9c8e3dec4fa861781bb1fcde0eae61cc28139b7513af6467615532,MECH-09
EXTSTAFF-5e3bea503a7403c6319d3f89,EXTRECON-bf7c79dab9875a02ec95fcf0,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,18.0,18,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8a0d1261541c63c80e18d4a05382e41b517819fa4c4ee84eab0aa5c3f4735e72,MECH-09
EXTSTAFF-99efc64002e380816bf20081,EXTRECON-77ecf71e16dde8f959790df3,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,13.0,13,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ce001d7cee955c809cf84a12603ca78761a722c1a0a97fc46db26df72db918b9,MECH-09
EXTSTAFF-93c038c8c2734eca46fb8369,EXTRECON-6a4473b3f3f1724bf2e21b54,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,52.0,52,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ebd672bd32d9df8465fa725038c19acf494e95a7b8cca1f09c621941bfe9d31b,MECH-09
EXTSTAFF-61178ae634bbb87a6f875d5d,EXTRECON-0b724e164512cddb9273af10,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,97.1,97.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,16e1d180b54ff9c94f8efa6a22425fcbc551770990dab164513bc26df6439eee,MECH-09
EXTSTAFF-a66b8ef8101e5a474fb44048,EXTRECON-ce8ab9ef02f329d53b5005d5,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,296.7,296.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ea7a1df4843e82e7eea01edb4b2496061e2ebd2ca7be0d0600277381cec3235a,MECH-09
EXTSTAFF-42aa3c03dbcfea3b6002474c,EXTRECON-d12fd8b5806520fcaf7da1b8,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,24.7,24.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,22beb0ef6e8c4737bb4cf070e1d082a11d308ec7a917cee0872606bac01864e5,MECH-09
EXTSTAFF-0f956f25bd278cce7607d21f,EXTRECON-49b2154e898dcb3cc69a8de6,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,15.5,15.5,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7ecf8175ff17f961468a8a4fe64aac7883ae2ed8ffca7e870eaa4966c12ab850,MECH-09
EXTSTAFF-cfe50d4c588412bb8611331d,EXTRECON-81655dbb88bbee44925f98f7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,20.0,20,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,bbe47d0987b2667e8c4a89d9a9143d6bc20e7edd1c04e6757a7ba62b47b165f2,MECH-09
EXTSTAFF-0f71b3d8f2848c17d7ea6108,EXTRECON-1c3ad4d5d3b8c725e2a16987,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7a958b80f33470a1b42cd3dddcedf47a699d8bff7a251f4586fb79144a15648b,MECH-09
EXTSTAFF-ccf5045410558178037eaf5f,EXTRECON-d83ebab370377597fd1d71ba,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,d410b062bd871329045d02255f20e7d11a1bbf245efbc93be3bf42ea1e32770a,MECH-09
EXTSTAFF-671fa1eaf8554ebeec0c3346,EXTRECON-c63aca2c3bb9a3aaa1238e22,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,519.4,519.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,e4bbfed285b6c6ea85173240c400769480832ea27e8abbaa4e30f08f3746508d,MECH-09
EXTSTAFF-d903440c59c6a9029bbfb1e9,EXTRECON-ab82884a203b3554a4f3caf1,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,29.0,29,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,197f0641234da2fa52f8dabf8c8bb18481a4813e55e9ed8905e80b4ccb7d2520,MECH-09
EXTSTAFF-265d870ae8548413409c7ed4,EXTRECON-ce6c9904da9515b02c6dbc49,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,468.4,468.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,918f0c00a7ddd0f6caa1a6ec923b1c6ca310274e79c1d21bd889cba57bff830d,MECH-09
EXTSTAFF-e5f9a67440fe6a1f972e4d8a,EXTRECON-2b76dea121c4e1cb5c884d5d,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,15.0,15,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,98ab46e373c41c249eec68ee6ec1f5562e403a47df8ade505b87e0801795e794,MECH-09
EXTSTAFF-9ebed2b236e589b99c78fca9,EXTRECON-5f5982e7120833c2c53b3826,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,2f8c9f27395eb3bdd4465373317ebc083fced01366b1dc223452fc399c4a67d6,MECH-09
EXTSTAFF-bd888719002f87c69e0e23a4,EXTRECON-62c548b94787c125ba6133b3,cog_2025_211455,unclear,unclear,2026,vacant_position_observation,vacancy_rate_explicit,23.08%,23.08,,vacancy_without_elimination,matched_staffing_ready,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,d64346f0e501d550de843fc99c5b877464bec1b14b9f1e24bc5c0dd09b264fc0,
EXTSTAFF-628d179c3e03b4d122d04dd4,EXTRECON-41a36684d74fe089db3bef8d,cog_2025_211455,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2026,2026,,budgeted_position_reduction,matched_staffing_ready,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,08e7598f8510437dd4cead0381a517498a78a6551a81d076fb11fc08932fae30,MECH-09
EXTSTAFF-e6d8956d42b291912f9524c5,EXTRECON-2a6b21216968879403cb2046,cog_2025_167724,unclear,unclear,2023,layoff_observation,layoffs,0.9,0.9,,layoff,matched_staffing_ready,41be61aa180fa2f48c183dc426d21ccecbcb56d558835a44685b3791c1c58578,43a4d1c62d2b9577471098325c81a01766980f8709492b693e0e98bf3a5130ff,
EXTSTAFF-46ff9ac8bb6c1d0a41a6062a,EXTRECON-a4235f7bde6f1c1b9a258f0e,cog_2025_167724,unclear,unclear,2023,layoff_observation,layoffs,0.6,0.6,,layoff,matched_staffing_ready,41be61aa180fa2f48c183dc426d21ccecbcb56d558835a44685b3791c1c58578,85f87c6685598260ba9f35840a3e5d9ba11517679469655355dc2c8a00b75097,
EXTSTAFF-78f697371af598b093dd6d5c,EXTRECON-ef40bae154df18b0b62c57a2,cog_2025_173206,unclear,unclear,2022,vacant_position_observation,vacant_positions,"1,600",1600,,vacancy_without_elimination,matched_staffing_ready,38bbfdeeb0ac5ef9d907f174e30eb13a637080bd3dfe99ac7a2bbb65443aadb6,76575176a570210ab541c3d877773bb288a7495656e1060e50cc067abeb957ac,MECH-06
EXTSTAFF-60ab5ba51d8fb6eb636a120d,EXTRECON-74a317e43d60d0209c19a2a5,cog_2025_110950,unclear,unclear,2024,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,1e98359962e2273bec47d7c9bcf80a1c850e742639373abb6cfacf3f81224274,d5921b66695195dc30692bf7107051cd119e4b6ed08b88a023633ffad9ecfd6e,MECH-06
EXTSTAFF-054edd9bdcd19bebdfa8e75a,EXTRECON-412ce56f724e585aff55e2d6,cog_2025_163473,unclear,unclear,2023,vacant_position_observation,vacant_positions,-4,-4,,vacancy_without_elimination,matched_staffing_ready,5a55d31375ac461ba741af187331b84d8a1d11584c07a5898ca4c4aca00c662f,6c25121e225227427ee42e3c97343a131c34a3ebef376714e4ef18e2f4dc8c4b,MECH-06
EXTSTAFF-3607632031ba0d2f13810bc0,EXTRECON-ca5a51b450131f4a0ed26d3d,cog_2025_190969,unclear,unclear,undated-source-CBSRD-20260728-35b66ab798090a11e557,vacant_position_observation,vacant_positions,2016,2016,,vacancy_without_elimination,matched_staffing_ready,23e9cdf2ef8d4fe9c5475456f24da2d4e500615d3832d7a804dd7468adfbb8f3,4df9e78c56b058826c3d0f99399b911b896f70dee3e88646f84a4fddf8447f29,MECH-06
EXTSTAFF-5908ad19ebc19c9af2231581,EXTRECON-a089ef5b74e315700a42882a,cog_2025_194691,unclear,unclear,undated-source-RS429-728fa34f79dffe429f1c,vacant_position_observation,vacancy_rate_explicit,6.6,6.6,,vacancy_without_elimination,matched_staffing_ready,45846963db22d787ab20d0a75708ad3d2d258c16da48db763e2a848bb440274e,bba401a608afe6f9a0d80d3436203b5a4a630de5991afd30794f6670832ba723,
EXTSTAFF-f35acc4a380c507bcfbe5198,EXTRECON-933ddc5521da9790cc81cde2,cog_2025_192100,unclear,unclear,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,vacant_position_observation,vacant_positions,2,2,,vacancy_without_elimination,matched_staffing_ready,8834a6ae3eb1b267a9e86f887483a41874d693a43601ceffb7ca2e51044b692d,6db4d41f508468c6ee0cc1152161cedbec8a7289209020dfefd47f3eb87c393b,MECH-06
EXTSTAFF-69ef2cbe6384d88a3f5aeb41,EXTRECON-9179ba3fb058d9b0f0e55ec3,cog_2025_128305,unclear,unclear,2020,layoff_observation,layoffs,-4.4,-4.4,,layoff,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,1fb91c341f073545df33c0abd06a96a121f8a1ca13e88c0d6b59adf82bb332c4,
EXTSTAFF-73e35d631864e2a0302fb8d6,EXTRECON-4a328b99ebf15c658126972a,cog_2025_128305,unclear,unclear,2020,vacant_position_observation,vacant_positions,6,6,,vacancy_without_elimination,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,03d26665b78562916171e573b03c3c4090a0f165916ce5be1f5caee0b08f26f3,MECH-06
EXTSTAFF-c7ae3e6ff3a73da8db795e67,EXTRECON-9f1d452d83c12a3a86e97098,cog_2025_128305,unclear,unclear,2020,vacant_position_observation,vacant_positions,5,5,,vacancy_without_elimination,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,e8e9de1429ae16d3cd50c2041e5718f8a11babb7813510723e9a7083c4508d68,MECH-06
EXTSTAFF-c237083521766f1ab8eca922,EXTRECON-cb3b5fc7b39cf202b74b4d75,cog_2025_211729,unclear,unclear,2024,vacant_position_observation,vacant_positions,- Ineligibility for other office -- Removals.,- Ineligibility for other office -- Removals.,,vacancy_without_elimination,matched_staffing_ready,135fb1020205333e2b2e2e47b36b76c96a6e05a96958ca5d09e23e786064a202,03fc99d908f8ebaab4eec728390e33c0cb76302d7d727cc37ef9b092f0e78fb1,MECH-06
EXTSTAFF-d3e632b44241d1a89e46e95c,EXTRECON-611ee405a469746297fbb262,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,"1,424",1424,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,7c7d7efb352dcdc7dfe4e4f465e5c1849ba54f9ff09c98226c371349dd1bebd0,
EXTSTAFF-dd6254b1d865ac90df13f50d,EXTRECON-ce441358a96108a6822bd941,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,293,293,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,a4aacba306402734c1ab50da9282a90435ccf27f37979cf7dee47b653f91047d,
EXTSTAFF-2d9245f1d892745ca71d6ce7,EXTRECON-e558e6854e88b2338bd40ada,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,0,0,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,9464477260b5001f0f1802922844874ce0ebd34e441ceeee36e2c89701b38d3a,
EXTSTAFF-9f64de71f5af1f1484468c92,EXTRECON-ce1853df148d63f5c17992d5,cog_2025_136603,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,27,27,,budgeted_position_reduction,matched_staffing_ready,8acd7d23e436d53a86417284ea0bf92bcad54c3148c44c21e37e16e1f8db8746,db8c6605bf401ebe78972805c6d4a0197c1e2e81730e4372978035d938a2afdf,MECH-09
EXTSTAFF-f23b68a5b0abae5ef85c252e,EXTRECON-c5ce31521d6058fac6883ef7,cog_2025_225676,unclear,unclear,2023,vacant_position_observation,vacant_positions,-8,-8,,vacancy_without_elimination,matched_staffing_ready,684df7bcddd0c5e41231211024fdc33b875e1868dfd072d9183578189ac3b4be,0d1c5d93de533c3c12301093575fda1257ff674b04d178f634975b039dfebb8a,MECH-06
EXTSTAFF-4ba643501f1378a50bb80eda,EXTRECON-dd6e244f939c716f2a2cd9a3,cog_2025_176498,unclear,unclear,2024,vacant_position_observation,vacant_positions,26,26,,vacancy_without_elimination,matched_staffing_ready,96ff47715d90e0daf3ec3952942d57ec13b307ed9ac9e3c59b6a2edb6cc10ae4,e7066ac3af774f22a974d1de57fed9f0ec1cbc7e93b7f9408b69006756465ae4,MECH-06
EXTSTAFF-ef5dcb5e9ff380875acb4495,EXTRECON-dc9f45b0403aa86bf5ffee16,cog_2025_189642,unclear,unclear,2026,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,430a9311d7109af1bd0101d9a242051816d307e74ba484bdab41b4cda0182e4b,d4159b0f21712f6de133287e1aaf9e347470add792e0ed68c78cc2f0e4890d0d,MECH-06
EXTSTAFF-03298aa0e9b1b73b6b13346e,EXTRECON-2e3335a8b14b9791ee2e1f45,cog_2025_189642,unclear,unclear,2026,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,430a9311d7109af1bd0101d9a242051816d307e74ba484bdab41b4cda0182e4b,1e92d7e34a1cdad68c33e3d3de6083fdd7679db2d464561e96df1254e7f1b81d,MECH-06
EXTSTAFF-1456020900b7b2febecbf04b,EXTRECON-a6d714831dafad6f2dcd78de,cog_2025_225678,unclear,unclear,2023,layoff_observation,layoffs,14,14,,layoff,matched_staffing_ready,a69249ce5549caae9edd148986b712bf49ea11ebcd6844091a60245ad27148ff,146b762f1e994609e54a757fed50d2f59d16c91ae9cb484598e52de6e26eb1d5,
EXTSTAFF-877eb1b1b8c2409e5790efe9,EXTRECON-85177ff06221580caa6db8d8,cog_2025_225678,unclear,unclear,2023,layoff_observation,layoffs,3,3,,layoff,matched_staffing_ready,a69249ce5549caae9edd148986b712bf49ea11ebcd6844091a60245ad27148ff,5dec17bc9a40e9bc70656b913676b6766cab99f9d352de123697f37afd9341aa,
EXTSTAFF-4b98519be485a3e272cea73f,EXTRECON-fce742b1be6991d652351a56,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,2024,2024,,vacancy_without_elimination,matched_staffing_ready,09778799f906399ee8564f8dcf17eec6767a9c543b4ac5e07446008542af153a,e4558b1e2851387739e36fdcb00fa6287603bef2475526b0fe127c0fd5b3966d,MECH-06
EXTSTAFF-a3b8d9425832b3056f5fff3a,EXTRECON-52a16ec79b747d8f9277074d,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,09778799f906399ee8564f8dcf17eec6767a9c543b4ac5e07446008542af153a,ed94f138af852905de55107c5d3eb3097f16ac661a4ec7b52e722c65f7faa44e,MECH-06
EXTSTAFF-b310324073f3e68694b45cf1,EXTRECON-9eb8d21fa1ad922e7e9c5eef,cog_2025_212039,unclear,unclear,2026,vacant_position_observation,vacant_positions,"December 31, 2026","December 31, 2026",,vacancy_without_elimination,matched_staffing_ready,7f81398128d9cb11914642833fb14659a4e636d5659ed827438693809bb67912,58f76258ff3cd487a04a4ecc10e65112c7b91a7defea4e7798235da17381a003,MECH-06
EXTSTAFF-9effa89580907d03d7d3e18e,EXTRECON-bfed54dcabe6090ae629543b,cog_2025_170299,police,police,2025,authorized_position_observation,authorized_positions,114,114,,authorized_position_reduction,matched_staffing_ready,92f1fbfd58782d11c4e84d9cb32be848f9feeddb594eb04758302b30ec9870f6,e2df284afa28fea6e03a3405bdf03fa19044653cc32cd3c833001b88789971cd,
