scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,discovery_run_id,lane_completed_at,candidate_id,canonical_review_locator,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,source_review_status
B4X2500LIVE-20260729-004122,B4X2500-20260729-03902,scout_lane_002,broad_4x2500_shard_002,worker_002,PA,Northeast,Shenandoah,Schuylkill County (42107; primary),unclear,unclear,unknown,unclear,Borough Officials — Committee descriptions including police contract negotiations (Personnel/Policy Committee),https://shenandoahpa.org/officials.htm,shenandoahpa.org,https://shenandoahpa.org/officials.htm,unknown_or_needs_review,context_only,low,,May help locate where police contract negotiations are handled and where documents might be posted/linked on the municipal site.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004122,https://shenandoahpa.org/officials.htm,19,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004138,B4X2500-20260729-03910,scout_lane_002,broad_4x2500_shard_002,worker_002,PA,Northeast,Throop,Lackawanna County (42069; primary),non_safety,non_safety,,unclear,Civil Service Commission (View PDF blocked/forbidden at time of access; likely contains civil service compensation/classification material),https://www.throopboro.com/print/pdf/node/476,throopboro.com,https://throopboro.com/print/pdf/node/476,civil_service_or_hr_pay_plan,unknown,high,non_safety_constraint_signal,"If the PDF contains civil service pay/classification tables or compensation rules, it could serve as a non-safety municipal wage comparator.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004138,https://throopboro.com/print/pdf/node/476,57,upstream_quality_low_candidate:5;source_family_civil_service_or_hr_pay_plan:24;document_type_unknown:-10;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004156,B4X2500-20260729-03923,scout_lane_002,broad_4x2500_shard_002,worker_002,PA,Northeast,West Newton,Westmoreland County (42129; primary),unclear,unclear,,unclear,WestNewton Ordinances (index/landing page),https://mywestnewton.com/db/Ordinances_view.php?SortDirection=desc&SortField=2,mywestnewton.com,https://mywestnewton.com/db/Ordinances_view.php,unknown_or_needs_review,index_page,low,,Primary municipal host for ordinance/resolution PDFs; may include labor-related wage-setting documents if present.,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004156,https://mywestnewton.com/db/Ordinances_view.php?SortDirection=desc&SortField=2,24,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004178,B4X2500-20260729-03938,scout_lane_002,broad_4x2500_shard_002,worker_002,VT,Northeast,Brookline,Windham County (50025; primary),unclear,unclear,,unclear,"Brookline Town Hazard Mitigation Plan (final, 2017) — police protection contract described",https://brooklinevt.com/wp-content/uploads/2018/04/Brookline_-Haz-Mit-Plan-FInal-013017.pdf,brooklinevt.com,https://brooklinevt.com/wp-content/uploads/2018/04/Brookline_-Haz-Mit-Plan-FInal-013017.pdf,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,Additional context on whether police coverage is municipal employee labor vs contracted services.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004178,https://brooklinevt.com/wp-content/uploads/2018/04/Brookline_-Haz-Mit-Plan-FInal-013017.pdf,32,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004212,B4X2500-20260729-03985,scout_lane_002,broad_4x2500_shard_002,worker_002,AL,South,Cordova,Walker County (01127; primary),unclear,unclear,,unclear,Ordinances (index; downloadable PDF ordinances),https://cordovaal.org/ordinances/,cordovaal.org,https://cordovaal.org/ordinances,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Non_safety compensation classification/pay-plan items are often enacted via ordinance or attached as exhibits.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004212,https://cordovaal.org/ordinances,41,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004241,B4X2500-20260729-04066,scout_lane_002,broad_4x2500_shard_002,worker_002,AR,South,Cedarville,Crawford County (05033; primary),unclear,unclear,,unclear,City of Cedarville Police Department (mission/operations page; no labor/pay terms shown in snippet),https://cedarvillear.gov/police-department,cedarvillear.gov,https://cedarvillear.gov/police-department,unknown_or_needs_review,context_only,low,,Provides an official departmental reference that could help locate any later-linked compensation/pay policy or related labor documents (not present on this page).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004241,https://cedarvillear.gov/police-department,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004242,B4X2500-20260729-04066,scout_lane_002,broad_4x2500_shard_002,worker_002,AR,South,Cedarville,Crawford County (05033; primary),unclear,unclear,,unclear,Ordinances (Cedarville ordinance archive landing page),https://cityofcedarville.org/ordinances,cityofcedarville.org,https://cityofcedarville.org/ordinances,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,This is the most likely official index to locate Cedarville employee compensation ordinances/policies if they exist publicly.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004242,https://cityofcedarville.org/ordinances,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004258,B4X2500-20260729-04097,scout_lane_002,broad_4x2500_shard_002,worker_002,AR,South,Lake View,Phillips County (05107; primary),police,police,,unclear,Police & Fire Ordinances - Active (Ord # / Adopted / Subject) — City of Lakeview,https://cityoflakeviewar.gov/images/uploads/20241218/police-and-fire-ordinance-77327.pdf,cityoflakeviewar.gov,https://cityoflakeviewar.gov/images/uploads/20241218/police-and-fire-ordinance-77327.pdf,unknown_or_needs_review,index_page,low,,City-hosted police/fire ordinance index may lead to compensation-setting ordinances that could serve as a police wage source.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004258,https://cityoflakeviewar.gov/images/uploads/20241218/police-and-fire-ordinance-77327.pdf,50,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_police:10;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004315,B4X2500-20260729-04198,scout_lane_002,broad_4x2500_shard_002,worker_002,GA,South,Chatsworth,Murray County (13213; primary),non_safety,non_safety,,unclear,"Code of Ordinances (Chatsworth, GA) — landing page (Municipal government personnel/pay may be within)",https://library.municode.com/ga/chatsworth,library.municode.com,https://library.municode.com/ga/chatsworth,unknown_or_needs_review,index_page,low,,Municode hosts the City of Chatsworth’s codified municipal ordinances; personnel/compensation wage-related provisions may be codified there.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004315,https://library.municode.com/ga/chatsworth,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004349,B4X2500-20260729-04236,scout_lane_002,broad_4x2500_shard_002,worker_002,GA,South,North High Shoals,Oconee County (13219; primary),unknown,unknown,,unclear,"Town of North High Shoals Approved Code of Ordinances (August 16, 2010; Amended through October 23, 2014) [PDF]",https://cdn.townweb.com/northhighshoals.org/wp-content/uploads/2022/12/CodeofOrdinances10_23_2014.pdf,cdn.townweb.com,https://cdn.townweb.com/northhighshoals.org/wp-content/uploads/2022/12/CodeofOrdinances10_23_2014.pdf,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,"As the municipality’s published code, it may contain administrative provisions or standalone compensation/ordinance sections; however, no qualifying wage/compensation operative text was confirmed.",agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004349,https://cdn.townweb.com/northhighshoals.org/wp-content/uploads/2022/12/CodeofOrdinances10_23_2014.pdf,39,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unknown:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004375,B4X2500-20260729-04267,scout_lane_002,broad_4x2500_shard_002,worker_002,KY,South,Audubon Park,Jefferson County (21111; primary),unclear,unclear,,unclear,"ORDINANCES AFTER THE 2020 RECODIFICATION (landing page listing Ordinance 2, Series 2025: salary for elected officials)",https://www.audubonparkky.gov/ordinances-after-the-2020-recodification.html,audubonparkky.gov,https://audubonparkky.gov/ordinances-after-the-2020-recodification.html,unknown_or_needs_review,index_page,low,,Provides a municipal index path to ordinance PDFs that may include compensation-related operative provisions.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004375,https://audubonparkky.gov/ordinances-after-the-2020-recodification.html,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004385,B4X2500-20260729-04305,scout_lane_002,broad_4x2500_shard_002,worker_002,KY,South,Lakeside Park,Kenton County (21117; primary),non_safety,non_safety,,unclear,TABLE 6: PERSONNEL (summary of ordinances amending personnel policies and pay scale),https://codelibrary.amlegal.com/codes/lakesidepark/latest/lakesidepark_ky/0-0-0-3204,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/lakesidepark/latest/lakesidepark_ky/0-0-0-3204,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,"Potentially points to where Lakeside Park’s personnel pay scale / compensation classification ordinances can be located, which could be used for non-safety municipal wage comparators if the operative ordinance language is obtained.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004385,https://codelibrary.amlegal.com/codes/lakesidepark/latest/lakesidepark_ky/0-0-0-3204,42,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004390,B4X2500-20260729-04315,scout_lane_002,broad_4x2500_shard_002,worker_002,KY,South,Millersburg,Bourbon County (21017; primary); Nicholas County (21181),unclear,unclear,,unclear,"City of Millersburg Ordinances (codified) - PDF (includes personnel-related sections, but no clearly identified executed wage/comp plan text with operative time period found)",https://millersburgky.com/wp-content/uploads/2019/01/City-of-Millersburg-Ordinances.pdf,millersburgky.com,https://millersburgky.com/wp-content/uploads/2019/01/City-of-Millersburg-Ordinances.pdf,unknown_or_needs_review,context_only,low,,Municipal ordinances codification may include mechanisms for fixing compensation / personnel pay classification plan adoption by ordinance.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004390,https://millersburgky.com/wp-content/uploads/2019/01/City-of-Millersburg-Ordinances.pdf,38,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004397,B4X2500-20260729-04319,scout_lane_002,broad_4x2500_shard_002,worker_002,KY,South,New Castle,Henry County (21103; primary),unknown,unknown,,unclear,City of New Castle KY Code of Ordinances (PDF) - Section referencing employee compensation classification plan ordinance,https://irp.cdn-website.com/641efc00/files/uploaded/New%20Castle%20KY%20Code%20of%20Ordinances.pdf,irp.cdn-website.com,https://irp.cdn-website.com/641efc00/files/uploaded/New%20Castle%20KY%20Code%20of%20Ordinances.pdf,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Identifies the municipal mechanism needed to locate the non_safety compensation/classification ordinance.,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004397,https://irp.cdn-website.com/641efc00/files/uploaded/New%20Castle%20KY%20Code%20of%20Ordinances.pdf,39,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unknown:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004405,B4X2500-20260729-04339,scout_lane_002,broad_4x2500_shard_002,worker_002,KY,South,Woodlawn Park,Jefferson County (21111; primary),non_safety,non_safety,,unclear,INDEX OF ORDINANCES (includes entries referencing establishing salaries / city officers & employees),https://www.woodlawnpark.com/assets/files/uploads/_20240110162145923_cc15512ec7764f4cabf8c4c523f14d68.pdf,woodlawnpark.com,https://woodlawnpark.com/assets/files/uploads/_20240110162145923_cc15512ec7764f4cabf8c4c523f14d68.pdf,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,May point to municipal ordinances that set employee compensation (including non-safety positions) for subsequent retrieval/inspection.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004405,https://woodlawnpark.com/assets/files/uploads/_20240110162145923_cc15512ec7764f4cabf8c4c523f14d68.pdf,54,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004413,B4X2500-20260729-04350,scout_lane_002,broad_4x2500_shard_002,worker_002,LA,South,Cotton Valley,Webster Parish (22119; primary),unclear,unclear,,"For the year ending December 31, 2024","Schedule of Compensation, Benefits, and Other Payments — Agency Head (Town of Cotton Valley, year ending Dec 31, 2024) (LLA Public Reports PDF)",https://app.lla.la.gov/publicreports.nsf/0/14c038fd40138e2086258cac005d381a/%24file/00007d45.pdf,app.lla.la.gov,https://app.lla.la.gov/publicreports.nsf/0/14c038fd40138e2086258cac005d381a/%24file/00007d45.pdf,wage_schedule,insufficient_source,high,non_safety_constraint_signal,Only potentially useful for broad compensation context; not a qualifying labor-source for non-safety wage schedules/CBA terms.,arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004413,https://app.lla.la.gov/publicreports.nsf/0/14c038fd40138e2086258cac005d381a/%24file/00007d45.pdf,65,upstream_quality_low_candidate:5;source_family_wage_schedule:24;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004455,B4X2500-20260729-04450,scout_lane_002,broad_4x2500_shard_002,worker_002,NC,South,China Grove,Rowan County (37159; primary),unclear,unclear,,unclear,"Municode Library: Code of Ordinances (China Grove, NC) landing page",https://library.municode.com/nc/china_grove,library.municode.com,https://library.municode.com/nc/china_grove,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Municipal code commonly contains the personnel/pay administration ordinance framework that could govern civilian compensation/classifications.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004455,https://library.municode.com/nc/china_grove,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004495,B4X2500-20260729-04489,scout_lane_002,broad_4x2500_shard_002,worker_002,NC,South,Rich Square,Northampton County (37131; primary),unknown,unknown,,unclear,Town of Rich Square Employment Application page (no open positions),https://richsquarenc.org/employment-application.html,richsquarenc.org,https://richsquarenc.org/employment-application.html,unknown_or_needs_review,context_only,low,,"A related attachment could exist, but the page itself is not a wage-setting source.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004495,https://richsquarenc.org/employment-application.html,26,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unknown:2;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-004498,B4X2500-20260729-04491,scout_lane_002,broad_4x2500_shard_002,worker_002,NC,South,Rose Hill,Duplin County (37061; primary),unclear,unclear,,unclear,2024-2025 Budget and Budget Ordinance (includes General Fund appropriations for Police and Fire),https://storage.googleapis.com/juniper-media-library/22/2024/06/2024-2025%20Budget%20and%20Budget%20Ordinance.pdf,storage.googleapis.com,https://storage.googleapis.com/juniper-media-library/22/2024/06/2024-2025%20Budget%20and%20Budget%20Ordinance.pdf,budget_or_pay_plan,insufficient_source,high,non_safety_constraint_signal,"Could contain wage/compensation related detail, but not confirmed.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,B4X2500LIVE-20260729-004498,https://storage.googleapis.com/juniper-media-library/22/2024/06/2024-2025%20Budget%20and%20Budget%20Ordinance.pdf,48,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
