retained_source_id,source_review_id,canonical_locator_id,canonical_candidate_id,linkage_basis
EXTSOURCE-a559b05bd68a633294889886,EXTSRCREV-069d238b9f135f380d54678b,EXTLOC-9b9e1c48f95cc8d630799450,EXTCAND-5dcf80e5279fcba763b2ff3a,verified locator candidate lineage
EXTSOURCE-84071c796caf5d5ce2afb26b,EXTSRCREV-7a51669d0260bb4466ba91a3,EXTLOC-9ba262155c5f70b53cde2009,EXTCAND-d06ce89a473f55981dc69147,verified locator candidate lineage
EXTSOURCE-5d9be4dc791d0d12cd53b73f,EXTSRCREV-2abbe598fd9413b1c3ffef14,EXTLOC-9bab359e9372ef91527233bf,EXTCAND-b952bfadd0558732ea42d15b,verified locator candidate lineage
EXTSOURCE-d541c85ea3dbb05885213d01,EXTSRCREV-2e1e09ceb5a08603dfbbc49c,EXTLOC-9bac44ab1e08e514c6a20d82,RESCAND-b8c9cf5e7ba90eced79d026f,verified locator candidate lineage
EXTSOURCE-34bfcc9f8f0fe038860346f1,EXTSRCREV-92655d7c6701c0f253dca2d1,EXTLOC-9bacf5cfb8577f8335414752,EXTCAND-96902c49a79e633469082b3c,verified locator candidate lineage
EXTSOURCE-5bbae53c86bb044a0f6ede62,EXTSRCREV-b390868fda167b81d8c74966,EXTLOC-9bae87a1f454d07044ba8412,RESCAND-52c5ba757de5e4fd6890b60b,verified locator candidate lineage
EXTSOURCE-8b8f96b002deda303ee5ee60,EXTSRCREV-2203e1f151627667e938b770,EXTLOC-9bb22abc38a7e1ef2e12c0cb,RESCAND-aa788445a42a8ce738b7e51b,verified locator candidate lineage
EXTSOURCE-fbbc84b3ea1cfdbf9e56d8b5,EXTSRCREV-e686c6228da0b7a329ae0cb1,EXTLOC-9bb907b32aa90e6122c29476,EXTCAND-0214ad034ef7627c7164c4eb,verified locator candidate lineage
EXTSOURCE-19b5f9712ab43b239d44091c,EXTSRCREV-f5174becd7653593967db39f,EXTLOC-9bbc7a7c2aaa700f214622c6,RESCAND-84db2b98473d783db7bfa37d,verified locator candidate lineage
EXTSOURCE-a6d32436adfb0673b850e66a,EXTSRCREV-fbc2da1e1eb3b6810c43c628,EXTLOC-9bc18b3c5c84317c193e061e,EXTCAND-d99ed487707531e3a3625592,verified locator candidate lineage
EXTSOURCE-442f902177dd89c6b4390a90,EXTSRCREV-5194da0bd7cb039e9b0fd940,EXTLOC-9bc4399ce3cf6b782daf9e9c,RESCAND-3f1ef584854937eca5716621,verified locator candidate lineage
EXTSOURCE-b930c4d42eb77503c433df51,EXTSRCREV-d37f04353c107875e7da6967,EXTLOC-9bcac10b61bc9abef00f3ce7,EXTCAND-43bc806b44b0bad86ceb9ef5,verified locator candidate lineage
EXTSOURCE-b45844fea1f886f84070773a,EXTSRCREV-1809dcb78822d6b2b49af295,EXTLOC-9bcaf94dbfe77334e743b7d6,RESCAND-2f96119a08d7aa1ba47212b4,verified locator candidate lineage
EXTSOURCE-9e1a98626a37cbe3bc9a028b,EXTSRCREV-a4945fde78afc8b8ad1671ad,EXTLOC-9bcf44768144920dcdbdb20b,RESCAND-4784da10ca6bd3e3fc7d8b6e,verified locator candidate lineage
EXTSOURCE-5ee1d75eb0f1f60bd7ffe8fc,EXTSRCREV-fd2dcba57fd91b1f99b82e0a,EXTLOC-9bde002d7f1f1cd28739f6f2,RESCAND-49c8be2ffa0290aa66a61158,verified locator candidate lineage
EXTSOURCE-81815727f00754c94837a041,EXTSRCREV-a5c5c9b0943972c80b9873e5,EXTLOC-9be1a687a9aef3f42dc0d61b,RESCAND-1bd306451efc618ebd823989,verified locator candidate lineage
EXTSOURCE-056b145ecee69a1ec007e161,EXTSRCREV-5a01540ad97dd4f6f6905be9,EXTLOC-9be286f5a22381a9700560d2,RESCAND-155f6e060e710937b5fd5c74,verified locator candidate lineage
EXTSOURCE-5f7fc74a80f05441ae1ee963,EXTSRCREV-4813c8981face360ece25a0a,EXTLOC-9be36702075f1efd45cac3ec,RESCAND-bc14696a563b1a81816125f8,verified locator candidate lineage
EXTSOURCE-969fdc8962d382b409173453,EXTSRCREV-b64a655a954ff18356bf8d4e,EXTLOC-9be9b51ab76c5d8061239ee7,EXTCAND-4529e0ece31ad544a7bc9f0e,verified locator candidate lineage
B4X2500SRD-20260730-f0ee34e5a7d369375c78,EXTSRCREV-56efc9c0d0e1a6ba446e9915,EXTLOC-9bea179f09a1051f9b0e8d6b,EXTCAND-f740c3e717dcc1d73afeba8d,verified locator candidate lineage
EXTSOURCE-1dbfb5507fb3985fdc0ca52a,EXTSRCREV-720e43308c2c1b3875f00535,EXTLOC-9beab2e8959e1dde3dab7307,RESCAND-8b6c2970ede6508174870406,verified locator candidate lineage
EXTSOURCE-4fb77e189b21f4c902b2d455,EXTSRCREV-5ec3f72320a0c6c4957787ac,EXTLOC-9bf3d7852d51f9530e717f46,EXTCAND-7731b2ef78992e7dee093b55,verified locator candidate lineage
EXTSOURCE-28c1db933b6d423d2bcf5d8c,EXTSRCREV-0f750ac657bce18cd6e9a868,EXTLOC-9bfc71899b805b3c1b1047e3,EXTCAND-e5406d60540fdaacf3551dfa,verified locator candidate lineage
EXTSOURCE-84c367932272bc96cb4dba6a,EXTSRCREV-aaf748021ee8da7f5a08bf8f,EXTLOC-9bfdba8f06325a834174da7a,EXTCAND-59ccf0b818afa813cbe9df42,verified locator candidate lineage
EXTSOURCE-44cf6cff17a3c92ee16d2828,EXTSRCREV-4e8c1042545f75b312e932af,EXTLOC-9c0229822d155970fca0cdba,EXTCAND-ab9789f795c7593aa39afd59,verified locator candidate lineage
EXTSOURCE-71151b4978109ccfba8445a2,EXTSRCREV-106a903a78d31aad48591b58,EXTLOC-9c072ae6e63e635a160d3bfb,RESCAND-deef64317dccaa5319582967,verified locator candidate lineage
EXTSOURCE-8d80ece2668beb73c3b9fff0,EXTSRCREV-6468e67431d1a029d0abb68b,EXTLOC-9c0e0e366599a59fa044c334,RESCAND-066e5238a57415fef7c9ef4c,verified locator candidate lineage
EXTSOURCE-a101c0139980671d69324a7e,EXTSRCREV-8a849e1172e1372286e19593,EXTLOC-9c102031bea721c0f6cda448,EXTCAND-5d7bfabbf9c56ab4d2e35b36,verified locator candidate lineage
EXTSOURCE-bed042600bd81a2a0e975b6e,EXTSRCREV-185346a7279c22a6c43a74e3,EXTLOC-9c116fd36a387f59e8f69d8c,EXTCAND-6327554afee90bd2d09e121b,verified locator candidate lineage
EXTSOURCE-fb3ae59e62037b8bae31cfcc,EXTSRCREV-31d86ce40ad42b90fe75de2a,EXTLOC-9c1691f819a4d58c6d064e36,RESCAND-cc833bd096ad648c3c30f8f1,verified locator candidate lineage
EXTSOURCE-e3987aed7dba173043e2f7dc,EXTSRCREV-e3209e6bd08635eab5958f2c,EXTLOC-9c1fc013eafbbdea9b118dc2,RESCAND-d56e6785c61c0ea51f1656d3,verified locator candidate lineage
EXTSOURCE-6ae389508e9a7750ff03b3f1,EXTSRCREV-011259ce6c4e4fbf24ea41f0,EXTLOC-9c282451e1b69d9b7b87c9e5,EXTCAND-b0139009c61aae953b4f34e8,verified locator candidate lineage
EXTSOURCE-4e79a8f126e75ee2dbc6d0e0,EXTSRCREV-36488029abba7b66c70b823a,EXTLOC-9c2cf0f83b36b93350c9ed0d,RESCAND-07e7a82e0ef9d9a6ea676a2f,verified locator candidate lineage
EXTSOURCE-b0817f992d4d38913570b1c1,EXTSRCREV-3b7d22574433432adcdf92f1,EXTLOC-9c2ddcebf1b3268c5efef7ca,EXTCAND-8344fe40ab2802e0592e3c35,verified locator candidate lineage
EXTSOURCE-e56807de3e9d5a8f34af2d42,EXTSRCREV-3af59f3f1533d10c3243486f,EXTLOC-9c36778057115c144c767f27,RESCAND-5d69fa0d39ac29df5af71a7a,verified locator candidate lineage
EXTSOURCE-13c13e47a2c5f59c0b378093,EXTSRCREV-fc48c06ccd06c87dfa8e6430,EXTLOC-9c396651dc9a188dec253024,EXTCAND-8f20962e8a996ed0062fe7f4,verified locator candidate lineage
EXTSOURCE-169a090eadbe88ef704e835f,EXTSRCREV-85975fb4ba867255d28c77c7,EXTLOC-9c409007c46e6348a463d7af,EXTCAND-73729da3a336742271a8ca08,verified locator candidate lineage
EXTSOURCE-89be87d2eef0e3d49dac713d,EXTSRCREV-262c84d46b88a019dcd79b42,EXTLOC-9c42c238f39657d1616f6ea8,EXTCAND-f02430be0dfd54e84eed73cb,verified locator candidate lineage
EXTSOURCE-39703d523034db91b6e27950,EXTSRCREV-f82b91af166e69136bd9a35d,EXTLOC-9c437685dd4ec88dfdab2a01,RESCAND-0e6f9b906a88d862434bd136,verified locator candidate lineage
EXTSOURCE-de4c41a943bb95f68f03581d,EXTSRCREV-f35f69bd06c5a3e03c1660ac,EXTLOC-9c44030cc1d3c2afee6c4354,RESCAND-b74c87901931f9d487ad216d,verified locator candidate lineage
EXTSOURCE-75cbd6b55194061b72958d5a,EXTSRCREV-c37baf127c39d97d4e969d49,EXTLOC-9c4755b84ae7644480a9c823,RESCAND-0d6286edd56eac5c5284f5a6,verified locator candidate lineage
EXTSOURCE-9c6d059580281604fc3e8814,EXTSRCREV-d3bc749a62242e534d420bb5,EXTLOC-9c47c2cd6c15541ea5e2cee5,EXTCAND-2c40be9c8bdd57105ba588e3,verified locator candidate lineage
EXTSOURCE-b002abf8e7de89f55a366fa4,EXTSRCREV-62de43e3e1b2f5a3a2d813d3,EXTLOC-9c47e9b5a1ba17282fe54ef6,RESCAND-caec3626a3a97b4dc6ec84c8,verified locator candidate lineage
EXTSOURCE-bcdd63f45679c82b7a74c918,EXTSRCREV-eda4bb709052c853fb5424f5,EXTLOC-9c48a2e07fd8824d66b99ea1,EXTCAND-48d9cc4bf77351285ae1773b,verified locator candidate lineage
EXTSOURCE-7e017632438c6d12ad673195,EXTSRCREV-e9b23b339b8fd2056a70e038,EXTLOC-9c4b5e66fb20b1c71b92b2ff,EXTCAND-ad10295e021ef177488d31d4,verified locator candidate lineage
EXTSOURCE-dd9c4f3b886978e2a6d6cf73,EXTSRCREV-ad0ac360959f552fb2626fd7,EXTLOC-9c53c912dfa2df3e1c051005,RESCAND-f3ed12773ac93678fd569f4f,verified locator candidate lineage
EXTSOURCE-a9b5f85cbf4656ddacaaf035,EXTSRCREV-e05242170d45cff0e82efbef,EXTLOC-9c5cf8a74751ea0f50ae1954,RESCAND-b1c27a96b1b853693b1593b9,verified locator candidate lineage
EXTSOURCE-e24d6ec2f03a43c3e61b9572,EXTSRCREV-d20e3f9353fb12bd12822055,EXTLOC-9c5fef2a5ab2c460fce34c96,EXTCAND-74765af3e191faaac17b4831,verified locator candidate lineage
EXTSOURCE-4f3fa604f11fe1d8200a741d,EXTSRCREV-7a35c3062ba0d3e699a637cb,EXTLOC-9c6005e9008a6b6bc43fa042,EXTCAND-44bc62865878c1aa34f19733,verified locator candidate lineage
EXTSOURCE-5d37c96f9b0f1135e4b0c15b,EXTSRCREV-a1c697e33fb52741c1363b0e,EXTLOC-9c6129779ac52429acf96ba1,EXTCAND-e10d36afc48d8ea0b84162d9,verified locator candidate lineage
EXTSOURCE-bbe61664f09cfc8b79afc764,EXTSRCREV-8453d66c46eafc17e1e6ee12,EXTLOC-9c766d3e39e73d0e4aa41a5f,EXTCAND-a4205f892cfe175377e751ba,verified locator candidate lineage
EXTSOURCE-6362722e38ae2045ea92cc38,EXTSRCREV-816d9b07e304a6c27a61f038,EXTLOC-9c7824264e782a5b53afd6d4,RESCAND-70933e61f6ecf7bd29433a56,verified locator candidate lineage
EXTSOURCE-7161a0c9953d44220b31858b,EXTSRCREV-ad0ebce0d5c0927a8954bf76,EXTLOC-9c7890fbd12168f6390b22cc,EXTCAND-74e52812788518449fdf257b,verified locator candidate lineage
EXTSOURCE-4035e369d9fda2976c1cd90f,EXTSRCREV-5a0b9c0cc32578254825d113,EXTLOC-9c8181b9433fabab8522a81b,EXTCAND-3d2ea8238b375daf20c584ba,verified locator candidate lineage
EXTSOURCE-d5530a44a398c9f1f538c619,EXTSRCREV-5d34baf8b33014ba208e9741,EXTLOC-9c91d93e08d7f9b4f64c7d6b,EXTCAND-1323f9ead134ea0431f09188,verified locator candidate lineage
EXTSOURCE-cf29912ed621388993cde742,EXTSRCREV-402b3518e629fcef05820223,EXTLOC-9c92f3b17ff803d88200c1cf,RESCAND-5150338abd6b8123e595bd4e,verified locator candidate lineage
EXTSOURCE-1925c3539ebd9d0a0b98d6e0,EXTSRCREV-8498a80262d197519598aa70,EXTLOC-9c92fe783f9b482f4c5eceb9,EXTCAND-3d8b5a34bd01a98f5f89b80e,verified locator candidate lineage
EXTSOURCE-9f0958e6d2482bbb0e8348d8,EXTSRCREV-61b883e2595d3f651a0cac3f,EXTLOC-9c9410de6ffe3811670d00d7,EXTCAND-da5a74251fa1d162387d4fd5,verified locator candidate lineage
EXTSOURCE-3433b9835f3b567da093abf1,EXTSRCREV-9efda6e4d1e202df82cbee37,EXTLOC-9c9849de3994fe639343b123,EXTCAND-9eca45eb640b9b01a858b864,verified locator candidate lineage
EXTSOURCE-0bdde5a850b2682ab0c83f86,EXTSRCREV-ef13bb444efc03b3ed6093d4,EXTLOC-9c998ea40ed48cadf90aa57b,EXTCAND-d9f424d7bd843de8494490eb,verified locator candidate lineage
EXTSOURCE-fcf9497f0cc2c6078eaff33d,EXTSRCREV-4ca3f9ba03708e2d89115181,EXTLOC-9c9fa86d3f49bf013be2bf0b,RESCAND-51e41468486fd6e05355f4e3,verified locator candidate lineage
EXTSOURCE-890d22f1fe0d0c598c0febb7,EXTSRCREV-55160deeb1b3a8ab24a79f7c,EXTLOC-9ca360a5ae916dce33ceb459,RESCAND-6999c8d7b5b122016f3ca983,verified locator candidate lineage
EXTSOURCE-801c80fd710e39e7c32bd367,EXTSRCREV-bc43828a919da9738371bc7b,EXTLOC-9ca5ae22675432f1c0693c93,RESCAND-3fc4aa5eed2ca5d379f0e07f,verified locator candidate lineage
EXTSOURCE-be72f59968d3f2ebde6efb53,EXTSRCREV-2fa437a3dc0b20af4593921e,EXTLOC-9ca7e04308da10a563c19f51,EXTCAND-8a3a823f5e08fcb44b79c4ba,verified locator candidate lineage
EXTSOURCE-d66627e24281305ab367a6a7,EXTSRCREV-305e359c92273a7d09641f18,EXTLOC-9caabb72ab14b9d243c458d2,EXTCAND-dda8a9f6980560194ff3a47e,verified locator candidate lineage
EXTSOURCE-c4dfa53a0bff1c424cc614ad,EXTSRCREV-574ae46f54679e30a3d1bbdf,EXTLOC-9cab4cdab907d832b3949a61,RESCAND-67758a3e1d98498ba08aab1f,verified locator candidate lineage
EXTSOURCE-8fbf1ecf9370570b02261311,EXTSRCREV-b8cdef9a4beefafe68bd57e9,EXTLOC-9cb13e06fb389428ae4b1bc0,EXTCAND-d47cd782704cf41ac48ed507,verified locator candidate lineage
EXTSOURCE-a6be587f7fa0d2d0ac90dc3b,EXTSRCREV-e00cf7140b13df31eeb1ddad,EXTLOC-9cb4149584e9e80cf21ff281,RESCAND-0a399312de66783e4053f3ba,verified locator candidate lineage
EXTSOURCE-3f93c65cd5cbe2b7a159fde3,EXTSRCREV-bf99d613668cec5a5d95248e,EXTLOC-9cb4ac1436d8d4964bad36c8,EXTCAND-79f2b3de6a7abe6e8294bc10,verified locator candidate lineage
EXTSOURCE-cd24ff473a7529d252d7bec6,EXTSRCREV-7f27f891c8a64defa12e9cd0,EXTLOC-9cb70dacedf61785b12c5e30,EXTCAND-3f71f624f09f7f5de44209a2,verified locator candidate lineage
EXTSOURCE-94155610108b7ffe9baec595,EXTSRCREV-44b425c45a327674fd62bfd7,EXTLOC-9cb95d4171029d99424ddf61,EXTCAND-bdebe1f6caa1b0873c7f328e,verified locator candidate lineage
EXTSOURCE-0bae3b9fa0e18a26c1a489fc,EXTSRCREV-6f270d486d1d9f57f37c65f1,EXTLOC-9cbace6835b64cdd2215fb3e,RESCAND-a494b0128f59dfbc92d6f5b1,verified locator candidate lineage
EXTSOURCE-c60079dcaa625d7a73541fc5,EXTSRCREV-c97ab840650dbe76c68eaf55,EXTLOC-9ccc95761f2317079d912e30,RESCAND-8a18cc35a692fe365e3731d3,verified locator candidate lineage
EXTSOURCE-aefb20ab08ce61ae6885fb98,EXTSRCREV-a7e9ff34d947c799878521ba,EXTLOC-9cd0aa6f21d1a3e3ac6500dc,RESCAND-a4d0b37a0e05edd8e136d6c0,verified locator candidate lineage
EXTSOURCE-321c675098f7079df60da373,EXTSRCREV-7ee69d00730dc710249e0b18,EXTLOC-9cd19a87e0a69f34ff459096,EXTCAND-1b7e9980fbbb153e62d873a0,verified locator candidate lineage
EXTSOURCE-84e9c67e594ab0f818d6843b,EXTSRCREV-b02adf2b61002fb3c58990e9,EXTLOC-9cd4c32366f163472296392e,RESCAND-7fdb82f95b6f1035e4623880,verified locator candidate lineage
EXTSOURCE-d521892c2661c6cb3ca98f7b,EXTSRCREV-855f3502fd45567c35597054,EXTLOC-9cd682813db8c084e95b4d69,EXTCAND-36b4a4e3db97d46e2ce3be94,verified locator candidate lineage
EXTSOURCE-cd5ac60644f06f71ceef16a7,EXTSRCREV-9b98fae9cd59279866157466,EXTLOC-9cd9429538b54d2ae2560723,EXTCAND-926b6cd7eeb6df1f7519663b,verified locator candidate lineage
EXTSOURCE-58e04a3d983bd9c5f61c78a0,EXTSRCREV-4324204695128bb25e603e5e,EXTLOC-9cdbf0cb33a039fd1fb7c0ad,EXTCAND-afe6b0b7657af0d2c2f97abb,verified locator candidate lineage
EXTSOURCE-a97f941c0c6f93ef24ca2b07,EXTSRCREV-6f321ee66b1f88a86da7c36c,EXTLOC-9cee8a30c481ce002cf12dcc,EXTCAND-fb3b9c1fe8ec6c8ac39b6260,verified locator candidate lineage
EXTSOURCE-5855e4d67b1292a50797d215,EXTSRCREV-1264b43051182b55ef083908,EXTLOC-9cf3fa50dad493344a489b79,EXTCAND-db5812f8ec40523690444010,verified locator candidate lineage
EXTSOURCE-50fd9eb0963cadbab22e3b87,EXTSRCREV-f513b818d83804d1aed34c5d,EXTLOC-9cf9b41bf9b2f7fde50850c8,RESCAND-d9198fca9308396e952b310c,verified locator candidate lineage
EXTSOURCE-272a208a73d707e082a8f34b,EXTSRCREV-936c64915c9c2f7fa8d6bfed,EXTLOC-9cfc59a367eade9c1bfde6e6,RESCAND-a8dafd92dda1ffe41221663c,verified locator candidate lineage
EXTSOURCE-c558d9e0b53743fa5abc7fef,EXTSRCREV-8412e3f5394b06043422fe0e,EXTLOC-9d0298b0fc7ea332ba8a113e,RESCAND-7070f89feb029fae07af0e55,verified locator candidate lineage
EXTSOURCE-28482f8de88118e4681270ca,EXTSRCREV-23bfe2b1a8d4f4fdc5b495c9,EXTLOC-9d03b8221d165c305df444cc,EXTCAND-7a64c7fd6923031bfb25eb15,verified locator candidate lineage
EXTSOURCE-a6d7a72cd59b4f4de7ee04e0,EXTSRCREV-d7d77c2793e33fc5741c6900,EXTLOC-9d09f0091f07f6486a1cf0aa,RESCAND-a6f1385287c7e3a58fa46d26,verified locator candidate lineage
EXTSOURCE-38e68af269bbf151246b596f,EXTSRCREV-4c8d81a7079a7770108464bd,EXTLOC-9d116016e36ce2752677f3cf,EXTCAND-b1bee1d829d5be499afa4414,verified locator candidate lineage
EXTSOURCE-826e443ce0052367c1a27ee5,EXTSRCREV-9a3da452cb1d99187627bd56,EXTLOC-9d13798655c1101888c696ce,RESCAND-4a5f8f8c13b5499611cb56dd,verified locator candidate lineage
EXTSOURCE-ee1f130c06134b1e2030b79c,EXTSRCREV-a9c4cefc2032d1a59517e24a,EXTLOC-9d13cd970e2d3acb59007341,EXTCAND-850693aa300edfcf1feac96b,verified locator candidate lineage
EXTSOURCE-bdec53ca1d3b232360805e4d,EXTSRCREV-2df81ff7e30221e6ad5c1c6c,EXTLOC-9d1b181b86e31412dd219cd5,RESCAND-389d3f18f4f997af5e7a18ec,verified locator candidate lineage
EXTSOURCE-a1f96041d8e8fec88d79f159,EXTSRCREV-ec1278e8d7fb5aa04878f7f6,EXTLOC-9d222e6c50fe5ac726201a6a,RESCAND-40b2c90ee1d680906a567824,verified locator candidate lineage
EXTSOURCE-68f850d5ecbf451656fe9b12,EXTSRCREV-371e61bbc050c87049de5bf1,EXTLOC-9d2a4c80950e805790280d6f,EXTCAND-478a3f7ba8e037f5e6faca82,verified locator candidate lineage
EXTSOURCE-2592d8110d29c9d63f4f560d,EXTSRCREV-a0aac726fa5ab4735b9f8123,EXTLOC-9d2f3fbc48fa723c9a6363f4,RESCAND-5e5b910d808ae78e9adb05d1,verified locator candidate lineage
EXTSOURCE-4cedc0c78256ac2cc8f784af,EXTSRCREV-36c6883ba93c3e29b15c2752,EXTLOC-9d2f53f6cf2763fa5c4a3e0a,RESCAND-56f74febd4eb659884bec5dc,verified locator candidate lineage
EXTSOURCE-0907a746c40dde2caf5c68f8,EXTSRCREV-e926d32eb953163b6480a9b7,EXTLOC-9d2fa626ca6e5bb4d6638284,EXTCAND-93b05cd0ce834660d4450643,verified locator candidate lineage
EXTSOURCE-4e7a85786cc05f0052ecf4ce,EXTSRCREV-e4c8bc16ca6e9e5f702a242e,EXTLOC-9d330beb25dd6ffa81d6c2c4,EXTCAND-5c428c05c682a2633fff38ad,verified locator candidate lineage
EXTSOURCE-8f21d06caf9f331a15fa74be,EXTSRCREV-b55af43b85281239807e878f,EXTLOC-9d35e0c935fc38b6112240d1,RESCAND-94918df2b64f90f2d2afe4a7,verified locator candidate lineage
EXTSOURCE-00ac5a5318f78383c3b5887b,EXTSRCREV-e96c6fbfd6db1e53b08c419a,EXTLOC-9d3ab3d9ea5395fc7bb271ac,EXTCAND-fdc33153c78e50b7d921a3de,verified locator candidate lineage
EXTSOURCE-0d28ada97562a2b60264ca43,EXTSRCREV-98e909580c160af4671bcf48,EXTLOC-9d3ec6bd522cd6591d4caaac,EXTCAND-bf4cf91278359a0fc7a3409f,verified locator candidate lineage
EXTSOURCE-c8e651f0112f4532f4fded32,EXTSRCREV-251f9a3cc9e3f72dde797e07,EXTLOC-9d48c4b5af17d1b3eb30dd16,RESCAND-c21522ae892e408978d28088,verified locator candidate lineage
EXTSOURCE-f720b0456d410a59e45f2a8b,EXTSRCREV-15fa15a0c36e88fe6e07b433,EXTLOC-9d48eb1a6b3237fa2e8e4979,EXTCAND-9e9c332605e89e037e299fa4,verified locator candidate lineage
EXTSOURCE-6af2bd9b14e251e4beb926a2,EXTSRCREV-ec5874d828e61d492a422882,EXTLOC-9d4d37f78d9af17d7d136944,RESCAND-1ddccf636a85434e02ab9285,verified locator candidate lineage
EXTSOURCE-76d0e9f423561996aeb9c318,EXTSRCREV-09f620cc393ae46338a6aa83,EXTLOC-9d537c789307c1c11708a1f2,EXTCAND-d4e737b2393f442131f268f8,verified locator candidate lineage
EXTSOURCE-821863ae605f75a73bbf3b12,EXTSRCREV-1f5c3a154692680c5858347e,EXTLOC-9d6150badf31cc4480de6a9c,RESCAND-06af98f74df6f5bb4e5f7bf7,verified locator candidate lineage
EXTSOURCE-dcd51e8fb0cc8e5965b21d5a,EXTSRCREV-d967684cf2721ba390b14d8b,EXTLOC-9d620dc55bb941c33616b16a,RESCAND-e3e7fcacdd7ca0e8ed594cd0,verified locator candidate lineage
EXTSOURCE-cb319f2043dd8262abd48721,EXTSRCREV-088cc84b39ea681c78320fdb,EXTLOC-9d66da765413b380c9af8ba4,EXTCAND-cfa54db512c8bfc7075ef0ba,verified locator candidate lineage
EXTSOURCE-11f838214015b6e864c70a42,EXTSRCREV-dae20a32cd1fe7f0ff2f18fa,EXTLOC-9d6b658002d74c51e3fb8fb4,RESCAND-45a391191efcd428a72ddd3f,verified locator candidate lineage
EXTSOURCE-efca9784a21a094d45e2e1a0,EXTSRCREV-82e160d35a5787e722e0fe7c,EXTLOC-9d6cbc1b801ac6ea8441e81f,EXTCAND-8cc421bf7e5b60be6a68a9aa,verified locator candidate lineage
EXTSOURCE-2a4e7c62567b6614603d1fa0,EXTSRCREV-38fc062e42b83d1067feddf2,EXTLOC-9d6ee18e992c340e9199052f,EXTCAND-c2948c8025eb61b3b74011a3,verified locator candidate lineage
EXTSOURCE-1772749c9dba786a4e06d496,EXTSRCREV-3b899dfeee4d9419c3af2b05,EXTLOC-9d8041f5ca2159afe31bbe5c,RESCAND-6471372ff07d5fbf24c85406,verified locator candidate lineage
EXTSOURCE-4e06742de5506d8e8c139a0a,EXTSRCREV-660b5009994650a567b1eb52,EXTLOC-9d86d0209cccd5f943ec3ce7,EXTCAND-ad72a86efebb9cd25516ec09,verified locator candidate lineage
EXTSOURCE-7e7f08a354d83510e7bfe45b,EXTSRCREV-f3627e8752992916cfce0035,EXTLOC-9d88e845d1bb14925bf81dbd,RESCAND-798df3380ab003177ffcb732,verified locator candidate lineage
EXTSOURCE-bf3b03a34511083aa23ee0c1,EXTSRCREV-1c4e87faf906c5a89a29f885,EXTLOC-9d89906ff534b4aae0813330,RESCAND-b7052a4dfbd3ebd6e276a400,verified locator candidate lineage
EXTSOURCE-6430638eb772572fa1dca123,EXTSRCREV-069f864ac9ad1b62ba5496cf,EXTLOC-9d89d9319d14dc538a93a463,EXTCAND-95826c299448a1fa8eca4ea5,verified locator candidate lineage
EXTSOURCE-4469f4e741eceebf9e3ef622,EXTSRCREV-cf56fe606fa7f7b170a57b83,EXTLOC-9d8c4e56b6acd2b5e1305b67,EXTCAND-08b8525347a697690cf23186,verified locator candidate lineage
EXTSOURCE-547dadb2a6f372f769c3ac79,EXTSRCREV-078ff7190e13bd200fd23e1b,EXTLOC-9d8d2394e8298837d6ebcb77,EXTCAND-1a5c2ff7902dd500c2587a24,verified locator candidate lineage
EXTSOURCE-ff7695c83bbb0c7b7b57777c,EXTSRCREV-5dcf9137abce1da8412b1b28,EXTLOC-9d94530c58025d568373f521,RESCAND-265a02d7d676e35774e34d2e,verified locator candidate lineage
EXTSOURCE-4ed0cd1e1e8f8038ec0dcc44,EXTSRCREV-f5e698e583d7f23c4611e993,EXTLOC-9d9640b65f1c663e391917ca,EXTCAND-9d3d52264ceaa14be77ad9e7,verified locator candidate lineage
EXTSOURCE-0ad4b933d89d3c3c8b60b9aa,EXTSRCREV-98721dd4bacfebd98acc2812,EXTLOC-9d9efbcb1485933de158e198,RESCAND-a5b98e401b9fd840276e2b83,verified locator candidate lineage
EXTSOURCE-ab248b9bd7f31c99e6a2dd14,EXTSRCREV-aefbbf9fa9e8afc2e274dea2,EXTLOC-9da02cc737932520a6ebb6c6,RESCAND-c76eb83a8af3792cf872156f,verified locator candidate lineage
EXTSOURCE-bd123f6757df9b2555fbbf02,EXTSRCREV-d7cb3e13ad9029966fe368f9,EXTLOC-9da08a60c9f1b62efd4cf076,EXTCAND-bb46302502fcd5f5cca2f167,verified locator candidate lineage
EXTSOURCE-c48b1c9b3cf81fd34ad9ef4a,EXTSRCREV-a197de0c124a73541db4172d,EXTLOC-9da242a4d102a96b291c65c1,EXTCAND-079f8ec3e89a84be5f3a363e,verified locator candidate lineage
EXTSOURCE-bcacce817f7a3612ddb7df9d,EXTSRCREV-b7fb5ea37ba3bad02849dc07,EXTLOC-9da625336f06356cddca8c21,EXTCAND-53e1a9c2a64cb0d291f0c6cf,verified locator candidate lineage
EXTSOURCE-ed44f779d198435959cdc373,EXTSRCREV-ed603fc57e5ffb74f89b8e9a,EXTLOC-9daef2f4ec9fd9e44dcbe64c,EXTCAND-f97c712dd43c2d7022774315,verified locator candidate lineage
EXTSOURCE-ea0beaba9091453509ec5d69,EXTSRCREV-473e0cc9ecd1ff7c575837b0,EXTLOC-9dafe928c03b4fa216465eaf,RESCAND-906de552d70b678149e490b8,verified locator candidate lineage
