MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://ecode360.com/15785315,EXTLOC-7d02690c44453d7b6a8da53a,,all_units,unknown,429,unclear,https://ecode360.com/15785315,low,0,0,False,EXTCAND-9e2d237f1edcf79c3a136d24,,MECHEXP-18dbdb8f24ced3b911d504ee|MECHEXP-212b1ff290d5a99df36b64a7|MECHEXP-732a34b3148f50c10cb70ae5|MECHEXP-d96111d1e04e388b1432fe06|MECHEXP-f842fd5d17b571eb8dedcce9,ROOTCOMP-4d7d135fd26562a70593fd58,external_search_wave_001_compacted,,ecode360.com,Hagerstown,0,false,15785315,2015,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:38:15.916158+00:00,1,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,unclear,EXTSRCREV-f1618ca5f442748303569e52,source_review_lane_003,9508,transient HTTP 429 after bounded retry,download_timeout_retry_exhausted,IN,,"Based on live web search for **“Hagerstown” + “IN” + 2015** plus payroll/salaries/overtime/budget staffing/vacancies/pay plan/ordinance/resolution themes, here are the **most likely official or primary public administrative source types** that would contain the metadata-only elements you listed: 1) **Town/City “Payroll / Salary Ordinance” & “Pay Plan” / “Salary Schedule” records (2015)** - Look fo",https://ecode360.com/15785315,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html,,bounded shell/metadata review,0,,{},0,https://docs.ingham.org/Department/BOC/BocMeetings/2024/24Nov26Agenda.pdf,EXTLOC-7db103dfe1109d94082e2385,,side_independent,unknown,404,unclear,https://docs.ingham.org/Department/BOC/BocMeetings/2024/24Nov26Agenda.pdf,low,0,0,False,EXTCAND-cb0441fbb85c78921bb47970,,MECHEXP-3917b18de053ef0ccdbb263f|MECHEXP-4d56f97f04ffed1a3d6f93d8|MECHEXP-6b8d05cdfa0d36ff5f305dd5|MECHEXP-8c8b2b9e0ea32c1e648c509c,ROOTCOMP-a89befcd4da232396409550d,external_search_wave_001_compacted,,docs.ingham.org,Ingham,0,false,24Nov26Agenda.pdf,undated,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:47:11.460961+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,unclear,EXTSRCREV-fbadd3219246526892864958,source_review_lane_004,8286,download returned 404,unavailable_on_download,MI,,"Likely **official / primary administrative source types** for an “Ingham (MI) municipal” payroll + compensation metadata target (salaries, overtime, authorized positions, vacancies/staffing, recruitment/retention/turnover, salary step schedules, pay plan, pension/health contributions, compensation/benefits studies, ordinance/resolution actions) are: 1. **County Board of Commissioners resolutions &",https://bc.ingham.org/Department/BOC/Boc%20Meetings/2024/24Nov26Agenda.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html,,bounded shell/metadata review,0,,{},0,https://www.champaigncountyil.gov/CountyBoard/BudgetsNew/2024Budget/Tentative/FullBudget.pdf,EXTLOC-7eb7364f56e00c41ca3c1b9a,,unclear,unknown,404,unclear,https://www.champaigncountyil.gov/CountyBoard/BudgetsNew/2024Budget/Tentative/FullBudget.pdf,high,0,0,False,RESCAND-2bbd1d53b391d1544694fc20,,MECHEXP-498aee55c2751edfa45f4545|MECHEXP-83f21e5a1fb9ad4176c72120|MECHEXP-ad16400d9fb5c1140369755b|MECHEXP-fe9477885480486b346c5825,ROOTCOMP-9e584661ba2c0553d57652b8,external_search_wave_002_exhaustive_residual,,www.champaigncountyil.gov,Camargo,0,true,FullBudget.pdf,2023,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:20:26.168917+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,unclear,EXTSRCREV-d314a43f888de1cc02d669c6,source_review_lane_003,3717,download returned 404,unavailable_on_download,IL,,"I searched for **Camargo, IL (2023)** municipal documents that could plausibly contain the metadata fields you listed (applicant counts, turnover, retention, vacancy duration, recruitment & compensation studies) from **municipal payroll / open data / adopted budget / HR report / Census or USDA-style official municipal administrative record** sources. **Metadata-only candidate discovery results (no URL verification / no downloads):** 1) **City/municipal HR & compensation reporting presence (state",https://co.champaign.il.us/CountyBoard/BudgetsNew/2024Budget/Tentative/Full%20Budget.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=utf-8,,bounded shell/metadata review,0,,{},0,https://amherstmarec.org/CivicAlerts.asp?AID=3341&ARC=6541,EXTLOC-7f299c99317ecc82d006c2c3,,unclear,unknown,404,unclear,https://amherstmarec.org/404.aspx?nid=-404&badlink=/Home/Error?arcId=6541,low,0,0,False,RESCAND-5cc6840b808a18eb1ab8b698,,MECHEXP-1921c31e21d88ca7cebe2f74|MECHEXP-33041414c2c3706dde727b1c|MECHEXP-a1cbfbc96d22df27241438f6|MECHEXP-aa9648565a3d249d6a23a140,ROOTCOMP-28d2e22d1d82f3ee28d3cf0d,external_search_wave_002_exhaustive_residual,,amherstmarec.org,Amherst,0,false,404.aspx,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:45:38.148623+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,unclear,EXTSRCREV-f9806b84d557943cf0782159,source_review_lane_004,7436,download returned 404,unavailable_on_download,OH,,"## Metadata-only candidate discovery (no URL verification/download) ### Candidate municipal entity (high confidence match) - **Target:** City of **Amherst**, **Ohio** - **Period:** **2024** - **Side:** **unclear** - **Event type:** **unclear** - **Missing fields:** applicant counts; turnover; retention; vacancy duration; recruitment & compensation studies - **Source-family target (requested):** municipal administrative records (budget/HR/payroll/open data); adopted budget; HR report; (also Censu",https://amherstmarec.org/CivicAlerts.asp?AID=3341&ARC=6541,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://ecode360.com/10008102,EXTLOC-7f4e76f1b852113224f69811,,all_units,unknown,429,unclear,https://ecode360.com/10008102,low,0,0,False,EXTCAND-34328b03aab251e4599c9a79,,MECHEXP-11630caeef014c1a4dcc3df8|MECHEXP-1db4830aee24904c67a95c12|MECHEXP-839832e3ba5626acb5f0dab4|MECHEXP-8f567675678769b39dfe6a58|MECHEXP-a2c61f9c634795cd2edab946|MECHEXP-dca08e88e3f20d947b840538,ROOTCOMP-d7199c10a2e4b9641e11853c,external_search_wave_001_compacted,,ecode360.com,Cinnaminson,0,false,10008102,2025,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:38:20.330345+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,unclear,EXTSRCREV-e1a4ca757953be54821632ea,source_review_lane_003,9513,transient HTTP 429 after bounded retry,download_timeout_retry_exhausted,NJ,,"Likely **official / primary public administrative source types** for the “Cinnaminson (NJ) 2025 payroll/salaries/overtime/authorized positions/pay plan/pension & health/compensation study/turnover & staffing” metadata target: - **Municipal “Salary Ordinance” (2025)**: Annual ordinance(s) adopted by the Township Committee that list *authorized positions*, *salary ranges / steps / pay grades*, and o",https://ecode360.com/10008102,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://en.wikipedia.org/wiki/Andover_Public_Schools_(Massachusetts,EXTLOC-800efbcabacff8b8a4d3189b,,unclear,unknown,404,unclear,https://en.wikipedia.org/wiki/Andover_Public_Schools_(Massachusetts,low,0,0,False,RESCAND-4307dbdc79cbd5db9051858d,,MECHEXP-162eac562ec8d27962619dd4|MECHEXP-4fa34e31c7dd775a2d70f692|MECHEXP-5abc1e2d7ac46128c8aad6d9|MECHEXP-725e21f4b2ee13353af387ff|MECHEXP-8ec37c68cbaa344a19f0d901|MECHEXP-c64db1a074cd54d88f6649f2|MECHEXP-de479d675d843f1b1501afdf,ROOTCOMP-5fbb67e2a5c8c090f9e76bf6|ROOTCOMP-cff20665b1fa89333bdf9c9b,external_search_wave_002_exhaustive_residual,,en.wikipedia.org,Andover,0,false,Andover_Public_Schools_(Massachusetts,2020,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T18:08:13.384862+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,unclear,EXTSRCREV-f42c4fe17a58a1af9361fff6,source_review_lane_005,9684,download returned 404,unavailable_on_download,ME,,"## Candidate discovery (metadata-only) — municipality **Andover, ME** — period **2020** **Filters/targets applied:** unclear municipal “side” = **unclear**; event = **unclear**; missing field = “unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies” (retroactivity/implementation + payroll/open data + adopted budget + HR reports + Census/USDA admin records). **Do not verify/download URLs.** Candidate links below are **hosted, publicly indexed** page",https://en.wikipedia.org/wiki/Andover_Public_Schools_%28Massachusetts%29,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
,,bounded shell/metadata review,0,,{},0,"https://carmelbytheseaca.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=890,plainText=false",EXTLOC-822f0a7fe520b6f8db63867c,,fire|non_safety|police,unknown,404,unclear,"https://carmelbytheseaca.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=890,plainText=false",low,0,0,False,EXTCAND-5ebe32db51fc46ef0a7f8e1e,,MECHEXP-05bee0eca1e72febd09b57cd|MECHEXP-0c23d698788e9f1afae801a9|MECHEXP-1994369ed8dbb4b5275574a1|MECHEXP-2ae44a9bacd127ca7342525b|MECHEXP-2b8393225617225384e3ac12|MECHEXP-3e316e2ecbeaaf0038d65dcb|MECHEXP-43a77e45c3832ede46c1f460|MECHEXP-5bffbf38e683c369a6cf9d75|MECHEXP-655b112209568f13159ff4ed|MECHEXP-777d7a4ade85e1c13466f3bc|MECHEXP-858f3dedbdf389abecd21304|MECHEXP-bf165f9e51f1e3888a31164c|MECHEXP-c136e9d6437475fbd6249a9b|MECHEXP-c50775947ce29f3b8a9af4f7|MECHEXP-c50af8f2b0a32a8907e704a6|MECHEXP-f8319e6c121078c7bb58b34d|MECHEXP-fca3065df9fced85a65db740,ROOTCOMP-13b7692570da921c139b20b2|ROOTCOMP-d86b92376f2d0e2420ab799b|ROOTCOMP-f282dc2c99996d2f15ce2381,external_search_wave_001_compacted,,carmelbytheseaca.api.civicclerk.com,Carmel-by-the-Sea,0,false,"GetMeetingFileStream(fileId=890,plainText=false",2025,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:24:59.849228+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire|non_safety|police,unclear,EXTSRCREV-a44941e545db91f96a05de85,source_review_lane_003,5383,download returned 404,unavailable_on_download,CA,,Likely **official/primary administrative source types** for a metadata-only discovery target covering **Carmel-by-the-Sea (CA)** 2025 **payroll / salaries / overtime / authorized positions / vacancies / staffing / recruitment / retention / turnover / salary-step schedules / ordinance & resolution “pay plan”** and related **benefit/pension/health contribution/compensation studies**: - **City of Car,https://carmelbytheseaca.api.civicclerk.com/v1/Meetings/GetMeetingFileStream%28fileId%3D890%2CplainText%3Dfalse%29,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://cms5.revize.com/revize/eastchester/2024AdoptedBudget.pdf,EXTLOC-83e6ea13b2b56d3027282dee,,fire,unknown,404,unclear,https://cms5.revize.com/revize/eastchester/2024AdoptedBudget.pdf,low,0,0,False,EXTCAND-2d100c45b6f3bbc0cf4ba45a,,MECHEXP-061b981915e34d28cab3abb2|MECHEXP-1799e15fd27c51cdfc1cea40|MECHEXP-224b4fea4de8c69bf93ec8a6|MECHEXP-301e321514e19749bfeacfcd|MECHEXP-474151d38f4722c95bfa476a|MECHEXP-64b1fd64ba1f9e3fa3c80452|MECHEXP-6930ec74017ee07e7563e790|MECHEXP-7a6a88d53e88e38c4630452f|MECHEXP-7ca6e59fe4c950e70a5a6437|MECHEXP-a65691705a2bfe1ddee182f3|MECHEXP-afe816a8ca6bea3288cc81b2|MECHEXP-b65bcc04d32cd5fd6ff24203|MECHEXP-c86b4a3320833e1b51da7976|MECHEXP-eb2dfbd7179b0e974065acfe,ROOTCOMP-01567f637c5a6468d00bd286|ROOTCOMP-2cff09a5e32e786f7d34cf36|ROOTCOMP-9afef5bfa003688bb573c71a|ROOTCOMP-f95aefaabce77e91512cfbd3,external_search_wave_001_compacted,,cms5.revize.com,Eastchester,0,false,2024AdoptedBudget.pdf,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:48:18.129785+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,unclear,EXTSRCREV-62a444c0a10a38d9ce36365e,source_review_lane_004,8807,download returned 404,unavailable_on_download,NY,,"### Likely official/primary public source types for “Eastchester (NY) 2024 payroll/salaries/overtime/authorized positions/vacancies/staffing/recruitment/retention/turnover/compensation study” metadata discovery 1. **Municipal budget documents (2024 Adopted Budget / Amendments)** - Should contain: department-by-department **appropriations for payroll**, **authorized positions**, staffing levels/FTE",https://www.eastchester.org/2024%20Adopted%20Budget.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
,,bounded shell/metadata review,0,,{},0,https://meps.ahrq.gov/data_files/publications/rf54/rf54.shtml,EXTLOC-84b12fc5af5b6081ce912471,,unclear,unknown,,unclear,,high,0,0,False,RESCAND-86cbc4ccd46daf127646b166,,MECHEXP-19ae5b1a71794dc650eb36b8|MECHEXP-5bf271b6461bbcfcb93d8585|MECHEXP-ba6f037b06f42f216661c0cc|MECHEXP-f8d113f41603fb7b4930ec74,ROOTCOMP-b54f89a5fd3ef0087076de55,external_search_wave_002_exhaustive_residual,,meps.ahrq.gov,Avoca,0,true,rf54.shtml,2024,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:35:37.488597+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,unclear,EXTSRCREV-fcc883c0931d0b2fb21db79f,source_review_lane_005,1854,ConnectTimeout after bounded retry,download_timeout_retry_exhausted,NY,,"I ran live hosted web search to discover **metadata-only candidate sources** for **Avoca, NY (municipal; year 2024)** targeting the missing fields: **unclear pension contributions; health-cost shares; leave; premium eligibility & take-up; minimum-staffing overtime effects; budget_pay_plan; municipal payroll/open data; adopted budget; HR report; Census/USDA official municipal administrative record**—and I did **not** verify or download any candidate URLs. ## Candidate discovery results (metadata-",https://meps.ahrq.gov/data_files/publications/rf54/rf54.shtml,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html,,bounded shell/metadata review,0,,{},0,https://ilrules.elaws.us/iac/t80_pt420_sec.420.820,EXTLOC-86fe5b5e76857e26e804a062,,side_independent,unknown,503,unclear,https://ilrules.elaws.us/iac/t80_pt420_sec.420.820,high,0,0,False,EXTCAND-a211cc6c3a9ae2cb79a6f459,,MECHEXP-7620ca43e4dfa1f44ff7fc36|MECHEXP-9355e51c289d10a813c2e9f6|MECHEXP-d89d3fc1ddb47f7abaccd80f|MECHEXP-fc0d6ade2ede6a67f8c20de2,ROOTCOMP-560d38e8c79f44537ebcdaf8,external_search_wave_001_compacted,,ilrules.elaws.us,Elwood,0,true,t80_pt420_sec.420.820,2022,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:16:12.364212+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,unclear,EXTSRCREV-271278c9e8dbed664cc452c2,source_review_lane_003,1110,transient HTTP 503 after bounded retry,download_timeout_retry_exhausted,IL,,"Likely **official/primary administrative source types** for the metadata-only target (Elwood, IL; “2022” payroll/salaries/overtime/authorized positions/vacancies/staffing/recruitment/retention/turnover; pay-step schedule; ordinance/resolution/pay plan; pension & health contributions; compensation study) based on what such municipalities and Illinois local governments typically publish: 1. **Villag",https://ilrules.elaws.us/iac/t80_pt420_sec.420.820,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://cms2.revize.com/revize/brookfield/DocumentCenter/Department/Finance/FinancialReports/12-31-22ACFR-printfile.pdf,EXTLOC-878573fdeff8f465278e2de4,,fire,unknown,404,unclear,https://cms2.revize.com/revize/brookfield/DocumentCenter/Department/Finance/FinancialReports/12-31-22ACFR-printfile.pdf,high,0,0,False,RESCAND-b9701fc1c739305430e4e840,,MECHEXP-4b1dac98a6abb887e56b4e1b|MECHEXP-63e04a7ff585cbd90d8bbb4b|MECHEXP-c036f05c3f48b5ef3e85938b|MECHEXP-d1c37d54dbc3198fd46a71ba|MECHEXP-f039b98d6c60a5e9e9417be3,ROOTCOMP-a7aa197ba0e7daa48f7954d3,external_search_wave_002_exhaustive_residual,,cms2.revize.com,Brookfield,0,true,12-31-22ACFR-printfile.pdf,2022,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:34:40.364477+00:00,0,,fire,unclear,EXTSRCREV-fca2d71d4c2758cf5e5e0760,source_review_lane_005,1807,download returned 404,unavailable_on_download,OH,,"I followed your metadata-only candidate discovery target, but **I did not find any Brookfield, OH (2022) municipal record/open-data candidate that contains fire department payroll totals specifically broken out for “actual wages paid / total earnings / overtime / premiums / retroactive payments”** in a way that matches your requested field pattern. What I *did* find (metadata-only candidates that appear relevant to **Brookfield Township, OH** + **2022** + **fire compensation/overtime**, but do *",https://brookfieldil.gov/Document%20Center/Department/Finance/Financial%20Reports/12-31-22%20ACFR%20-%20print%20file.pdf,upgrades_growth_analysis|upgrades_local_wage_comparison
text/html,,bounded shell/metadata review,0,,{},0,https://cms1files.revize.com/warema/2023AnnualReportFinalReducedFileSize.pdf,EXTLOC-8979329c078406e98c587d56,,all_units,unknown,404,unclear,https://cms1files.revize.com/warema/2023AnnualReportFinalReducedFileSize.pdf,low,0,0,False,EXTCAND-0af8ce825cd50c6eb40152e7,,MECHEXP-07b304ac11d1070414f1d4b2|MECHEXP-38110d608efd7d786e08ede8|MECHEXP-4b41d04f343f8149a736885a|MECHEXP-7a32d49c5cab697206759565|MECHEXP-f1112b05e6cfcd6142cdb7f2,ROOTCOMP-22981c54976a2c4207f7d1f5,external_search_wave_001_compacted,,cms1files.revize.com,Ware,0,false,2023AnnualReportFinalReducedFileSize.pdf,2023,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T18:04:46.282275+00:00,0,benefits_and_total_compensation|payroll_and_earnings|staffing_and_headcount,all_units,unclear,EXTSRCREV-4959ef9fcce38b3e093b1999,source_review_lane_005,8829,download returned 404,unavailable_on_download,MA,,"Likely **official/primary administrative source types** for a “Ware, MA 2023 payroll/salaries/overtime/budget/positions/pay plan/pension/benefits” metadata target: - **Town of Ware annual budget + budget book / town meeting warrant articles (FY2023)** For “authorized positions,” “salary,” “overtime,” and “reserve” line-items (e.g., salary increases, overtime reserves), typically in the annual budg",https://www.townofware.com/2023%20Annual%20Report%20Final%20Reduced%20File%20Size.pdf,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://www.brightontwp.com/153/Treasurer,EXTLOC-8c89e8fab9921dbb3cd44510,,mixed,unknown,,unclear,,low,0,0,False,EXTCAND-2a22dc0a8055f7d8324a60ed,,MECHEXP-0f58d61332bf5909804cce53|MECHEXP-29ef03eb1dbd0310dd92c1e8|MECHEXP-4ef95623a5ddc3e60802bae3|MECHEXP-e9c8d3214e9248ec21c5cbad,ROOTCOMP-ab1bd13b8d59a11f749796d6,external_search_wave_001_compacted,,www.brightontwp.com,Brighton,0,false,Treasurer,2024,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T18:01:41.085400+00:00,1,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,mixed,unclear,EXTSRCREV-3b5d8e4a9e8e51a37a759c2c,source_review_lane_005,8175,ConnectError after bounded retry,download_timeout_retry_exhausted,PA,,"### Likely *official / primary public administrative* source types for “Brighton, PA” (2024) payroll/compensation metadata discovery 1. **Township/municipal governing body records (pay-plan/ordinance/salary schedules)** - **Township Board of Supervisors agenda packets + minutes** that include *personnel actions*, compensation adjustments, and resolutions/approvals related to authorized positions o",https://www.brightontwp.com/153/Treasurer,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://ecode360.com/27579653,EXTLOC-8d17cb949f693933cd161e43,,police,unknown,429,unclear,https://ecode360.com/27579653,low,0,0,False,EXTCAND-a04581c8716ad954a319a628,,MECHEXP-4751d5dae19890806e2d45df|MECHEXP-a17807ae9cd54c7478328dd1|MECHEXP-eeaf9062379a1506ebcd9e51|MECHEXP-fc6cf79fb34c497eede83578,ROOTCOMP-7bc9f9858f56d666794bf80b,external_search_wave_001_compacted,,ecode360.com,Warwick,0,false,27579653,2023,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:39:00.635945+00:00,1,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,unclear,EXTSRCREV-c6f07a5ac26dcf13665a3dca,source_review_lane_003,9552,transient HTTP 429 after bounded retry,download_timeout_retry_exhausted,PA,,"## Likely official/primary source types for “Warwick” (PA) payroll/salaries/benefits and staffing for a specific year (e.g., 2023) Because “Warwick, PA” + “2023 payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study” can span *township governan",https://ecode360.com/27579653,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
,,bounded shell/metadata review,0,,{},0,https://cms3.revize.com/revize/brighton/document_center/CityCouncil/2024/021324CCPacketREV.pdf,EXTLOC-8d3e1b7bd4c401f5c45bde25,,mixed,unknown,404,unclear,https://cms3.revize.com/revize/brighton/document_center/CityCouncil/2024/021324CCPacketREV.pdf,low,0,0,False,RESCAND-3ea10eb857150588ebec67d8,,MECHEXP-0f58d61332bf5909804cce53|MECHEXP-29ef03eb1dbd0310dd92c1e8|MECHEXP-4ef95623a5ddc3e60802bae3|MECHEXP-e9c8d3214e9248ec21c5cbad,ROOTCOMP-ab1bd13b8d59a11f749796d6,external_search_wave_002_exhaustive_residual,,cms3.revize.com,Brighton,0,false,021324CCPacketREV.pdf,2024,unclear,other,manual_review_candidate,1,,2026-08-05T17:54:17.312081+00:00,0,,mixed,unclear,EXTSRCREV-0d867e74073a9b8b7cb10491,source_review_lane_002,8655,download returned 404,unavailable_on_download,PA,,"I ran live web discovery, but I can’t reliably match your target exactly because **“Brighton, PA” appears to be ambiguous** (there are multiple “Brighton” municipalities in/around Pennsylvania), and the results I found for “Brighton” in Pennsylvania were **not clearly the same entity** as the one you mean—so I can’t produce the metadata-only candidate fields you requested without risking mismatched-source data. ### What I found (metadata-only, not verifying/downloading candidate URLs) #### Candi",https://www.brightoncity.org/document_center/City%20Council/2024/021324CCPacketREV.pdf,no_material_upgrade
,,bounded shell/metadata review,0,,{},0,https://cms5.revize.com/revize/bellflowerca/2023DIFPublicNoticePackage.pdf,EXTLOC-8d796c7ea153770b4b4cadaf,,unclear,unknown,404,unclear,https://cms5.revize.com/revize/bellflowerca/2023DIFPublicNoticePackage.pdf,low,0,0,False,RESCAND-17650063decb9e591c45a3cb,,MECHEXP-552b91f1b5efe9beaa303fb5|MECHEXP-8e0628c074fa33a6ce0928be|MECHEXP-aac352daaee67c0d1a0137f9|MECHEXP-af0f553e5c141cd36a218710,ROOTCOMP-c223205d115e5d7b14f4d644,external_search_wave_002_exhaustive_residual,,cms5.revize.com,Bellflower,0,false,2023DIFPublicNoticePackage.pdf,2023,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:48:21.406807+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,unclear,EXTSRCREV-b35fd67c6188a640ce9b060f,source_review_lane_004,8843,download returned 404,unavailable_on_download,IL,,"I followed your metadata-only candidate discovery pattern for: **Bellflower (IL), year 2023, unclear side, unclear event, missing field = employee tenure/step/rank progression/promotion timing, source-family = municipal payroll/open data + adopted budget + HR reports + Census/USDA official municipal administrative record**. ## Candidate discovery results (no URL verification/download) ### Source-family: municipal payroll / HR / administrative record (municipality-hosted) - **Village of Bellflowe",https://www.bellflower.org/2023%20DIF%20Public%20Notice%20Package.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
