readiness_queue_id,retained_source_id,canonical_source_review_id,local_artifact_path,SHA_256,byte_size,detected_file_type,MIME_type,readiness_hint,source_quality,primary_content_family,administrative_source_type,linked_source_review_ids,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,source_review_only,analytical_extraction_performed
EXTREADYQ-3ae61090ee6733da9e8ea506,EXTSOURCE-ab7a0c1b0c97bfaac3b03c92,EXTSRCREV-037c3bc8fc935b2ac8e8bdd4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ccfec1e3f6b91fb67c8eb3fa4cbf69d08feeccabe64d3aa513f39f80c93e4ed.html,0ccfec1e3f6b91fb67c8eb3fa4cbf69d08feeccabe64d3aa513f39f80c93e4ed,638137,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-037c3bc8fc935b2ac8e8bdd4,RESCAND-532bd0ef443cf4182c52b83f,ROOTCOMP-b2e26b0d3760d29237b07c94,MECHEXP-3b2e11e27d5387b842296a14|MECHEXP-65500164255f8e8aa0b8b719|MECHEXP-8e7f67f8c0d384b10b21e77c|MECHEXP-99a2270993c78bdd07c32168|MECHEXP-b484a9e6adb56c49aba25f11,,True,False
EXTREADYQ-abcc4073d7ab0aec2dd66a55,EXTSOURCE-ab7d3336f9309a737c8deabc,EXTSRCREV-1b4801bd06522ecc31ecaae8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/aa98d79790e4437e45c3ad3241bac529779f5776745be0b0b17d7d43c36cf595.html,aa98d79790e4437e45c3ad3241bac529779f5776745be0b0b17d7d43c36cf595,16121,html,text/html,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-1b4801bd06522ecc31ecaae8,RESCAND-ba569d68ebb749e490e2fc3f,ROOTCOMP-1ef8c8046e84ef7da8725bfb|ROOTCOMP-464e8869fabb29235a4308b2,MECHEXP-054390848538ef2e14c6ea21|MECHEXP-1c6ccfa90945ef450498ab94|MECHEXP-388f6a4ed5e7c27350d26772|MECHEXP-4b553ef949dd8d19695b95d4|MECHEXP-726518ecc97af78db4b1932f|MECHEXP-9670a563039438bc2f36c6bc|MECHEXP-a3586bae1b50038b4eec784f|MECHEXP-b62b2013eaccf5861a1bcfc2|MECHEXP-ba2e2cd22dd4271eabf3f49f|MECHEXP-bd9d314b739ce36fbae996da|MECHEXP-d2ca2e231c21c2c8ac3e053f,,True,False
EXTREADYQ-78e13dda6b04dca0a348d5d5,EXTSOURCE-ab824d067bb211b1d9d8927c,EXTSRCREV-ac2d9d79f77d53f4c5d99d6b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8d57e4416d46bd45b3d6489de72b1cc7d3bf6c073b4a8f718b1a090acabde980.html,8d57e4416d46bd45b3d6489de72b1cc7d3bf6c073b4a8f718b1a090acabde980,105726,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-ac2d9d79f77d53f4c5d99d6b,EXTCAND-f37f70a69114faf2314d7778,ROOTCOMP-3158cbf799971663590e9042,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,,True,False
EXTREADYQ-463b73abb15991c0654a50fd,EXTSOURCE-ab840fd2b6d9f544cfd2bc5b,EXTSRCREV-43c572612d91fdfd7257976a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3f8b634f4e13181cc2b11d6d9f7e44d175e3902d98218ebe57aecdf088740b8a.pdf,3f8b634f4e13181cc2b11d6d9f7e44d175e3902d98218ebe57aecdf088740b8a,4231662,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-43c572612d91fdfd7257976a,EXTCAND-9d389922dfbe9fe6c8c187fa,ROOTCOMP-29dafcd5f9e20f52509a0907|ROOTCOMP-7d4215c81b322ebbc0611bc0|ROOTCOMP-ceb6b7b1a999dd0b73909792,MECHEXP-3b26de1b61157e6fd2024196|MECHEXP-3ce8f800c60121352108afc4|MECHEXP-43cd2ca69db018e0a09b9b37|MECHEXP-5bcadeb9dbdf6d35ffecab1d|MECHEXP-6e0945cd7ea7a9aa74bd6c9f|MECHEXP-926b7ab8a66b752e0f9f68f7|MECHEXP-a5fcb23c9aa0a7d4fdf1debf|MECHEXP-d4f62e48e5eff09a22e2fac1|MECHEXP-e81791712af633cc83683321|MECHEXP-e8659cb0ae38e1a49c7ed130,,True,False
EXTREADYQ-addda9a5fd63769a79f0ef23,EXTSOURCE-ab85338ed47a4d58a2e4700d,EXTSRCREV-537f4298fb5e269da09806eb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/41aa41a8149edcfe79559950d7ef85a8d0187709ed5a1541d2bcd88b85eae150.pdf,41aa41a8149edcfe79559950d7ef85a8d0187709ed5a1541d2bcd88b85eae150,2057574,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-537f4298fb5e269da09806eb,RESCAND-566e7215daff381e951e044d,ROOTCOMP-0146dbf6cdb009eec6c700a8,MECHEXP-27e17792ce674f97e95a3392|MECHEXP-2dff493c5016873e8e544d0e|MECHEXP-3ef3f3b4f027a9feb995cdf7|MECHEXP-5b28c97fdffa6ddcef233628|MECHEXP-ac3247fcf90dcde1a3e9e1c9,,True,False
EXTREADYQ-4e55d5e774f4ea2e1680c1d0,EXTSOURCE-ab887b4ea96dfd7b56816a1d,EXTSRCREV-77fb57b274eb0b4fea91c503,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8cb314f36519ba939af89daa2a941f9be44f4e7e91891a1221214a0cd66ed302.html,8cb314f36519ba939af89daa2a941f9be44f4e7e91891a1221214a0cd66ed302,464099,html,text/html;charset=utf-8,html_text_candidate,official_administrative_summary,contextual_controls,other,EXTSRCREV-77fb57b274eb0b4fea91c503,RESCAND-f7b881777c5ebf5de00a020c,ROOTCOMP-3bba0427a7e5e95ae48c1597,MECHEXP-168c28b8032869e79c40445e|MECHEXP-385b927eceb03ac9664f998c|MECHEXP-6aa34e58695b46de870d4322|MECHEXP-b46ec8abd4da526d70b51fd2|MECHEXP-bc5f2426eff5b0446925ea77,,True,False
EXTREADYQ-d64076a1b80f0a59dd3eb528,EXTSOURCE-ab89e3aada1a6ae584e57165,EXTSRCREV-a3961600e6c4bf3a993f500b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d887ea0236c98a3e5ca9804319ed6e5a1f2cf0ca2322211a52c50abedfda9c46.pdf,d887ea0236c98a3e5ca9804319ed6e5a1f2cf0ca2322211a52c50abedfda9c46,189563,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-a3961600e6c4bf3a993f500b,RESCAND-c45cdb3d358a357b2b134eb9,ROOTCOMP-1f62e1ffd794397af42acc51|ROOTCOMP-3204a12657ec064cee54480a,MECHEXP-11aa3f0b5c5c93a8e4ef38c0|MECHEXP-56c7c308a2ffb0e82a868c42|MECHEXP-6ddd2fe0338d005a6a4a6f0f|MECHEXP-77d7d719ac330855cb3e31cc|MECHEXP-8be2fb65a89887e288dc7c08|MECHEXP-a2564ada3616a1d3b514b5c4|MECHEXP-c72ef61dfca4eb7922df1c13|MECHEXP-d7e9c85a84c8d988b4df715e|MECHEXP-f438cbd2c10defcdd25de864,,True,False
EXTREADYQ-444ba489c7b3024373c40de7,EXTSOURCE-ab8c7abd961084189d444dcf,EXTSRCREV-2a831f0477a485af25752fef,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4e9f3dfff157859f108c7390246e6fb5a1fbd959462af2eda6594b3b257a63c6.pdf,4e9f3dfff157859f108c7390246e6fb5a1fbd959462af2eda6594b3b257a63c6,4723779,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,earnings_report,EXTSRCREV-2a831f0477a485af25752fef,RESCAND-8b9684355e7ec638df6b4d1e,ROOTCOMP-4f80a323b3398b1f61e3965d|ROOTCOMP-5351e11bcecf0d5e1f8b84f7,MECHEXP-7e0c4889582e6d67f05313b9|MECHEXP-927c6855887e4e6b6ed5bd64|MECHEXP-accee801fa46e05c50748713|MECHEXP-c2e84451c5210e5757e40eb1|MECHEXP-d12d28bcc6b7068d458c6dae|MECHEXP-d924aafd124dae66da29e59a|MECHEXP-f1fb94a9a1069816b2d91c9e,,True,False
EXTREADYQ-e167bc5e2d8a8713c85a0e5b,EXTSOURCE-ab8f3120e4fc73532c6a945c,EXTSRCREV-e7ad2cb9a98aeb669dcb504e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3daefd84e1465ab7f8987a5e165b97d11bba69ff8b80e703ac30e18591cfab10.html,3daefd84e1465ab7f8987a5e165b97d11bba69ff8b80e703ac30e18591cfab10,676226,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-e7ad2cb9a98aeb669dcb504e,EXTCAND-cc7e130b43af6250cfb027d2,ROOTCOMP-dc440f52dcf2369e717ff041,MECHEXP-07cd33b1a42be7a740424105|MECHEXP-1056fa0501b0fac31a4fc8ea|MECHEXP-afee0b0fee8273b3e17af64e|MECHEXP-c9a81d35d5d4d7ab0353e325,,True,False
EXTREADYQ-b5793a6b63b2cccb8d1e106c,EXTSOURCE-ab9191f9efb5fab237cc1bae,EXTSRCREV-99ee0e3508f7ee794257462f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c8e2694955149ffd26dd21e8c0eb1993d052d57dd08fd601dcd34cc482d38a4.html,6c8e2694955149ffd26dd21e8c0eb1993d052d57dd08fd601dcd34cc482d38a4,444887,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-99ee0e3508f7ee794257462f,EXTCAND-5da3de1c595741e95e98efaf,ROOTCOMP-017db9ccdf213fbe26714d13|ROOTCOMP-a8801e672fee6e6ee4c308f4,MECHEXP-15bf19f85370b2117dc05172|MECHEXP-519c4d9a4f13bc5bf0a7f43f|MECHEXP-54d250e97f661098bbd8f915|MECHEXP-7bdbdd6e519fed15310456f6|MECHEXP-a9caaa4c93dd6a8957071544|MECHEXP-bb4f91af413cbb4034d74822|MECHEXP-f264bf9b6a14ef751c65bb47|MECHEXP-f50a602cad42af0b07eff472,,True,False
EXTREADYQ-bf41b9486328411ed7947766,EXTSOURCE-ab92873f61cc327cbf55c2be,EXTSRCREV-50b4939842cf02c52a59e9f4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2945835ef4e6bb13894919aecd0d8598f1acdddc918877be97552017d3ebf85a.pdf,2945835ef4e6bb13894919aecd0d8598f1acdddc918877be97552017d3ebf85a,1108742,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-50b4939842cf02c52a59e9f4,EXTCAND-f2e3ade66cd955e08211a94b,ROOTCOMP-49047fce18d9121db21df1bb,MECHEXP-0459274ff303a3653e100ff4|MECHEXP-18310480eb1b3dce1d3e9744|MECHEXP-3bfad476aff09529d5639390|MECHEXP-532d7cd20da9beeda31d9160|MECHEXP-e0c242dbcfd9e1311d14f1bc,,True,False
EXTREADYQ-2fabfec7836417c3c0e146cf,EXTSOURCE-ab93562a2445b0e9d4b317b6,EXTSRCREV-7d6c56283b0727acbc2d3e10,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c890ea700ff5db6086e510e036c5466d3a9a672990cec63f85289b37a76a1d6d.html,c890ea700ff5db6086e510e036c5466d3a9a672990cec63f85289b37a76a1d6d,163467,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,benefits_and_total_compensation,payroll_roster,EXTSRCREV-7d6c56283b0727acbc2d3e10,RESCAND-99753b07f2b3d44d1140d3cf,ROOTCOMP-13b7692570da921c139b20b2|ROOTCOMP-d86b92376f2d0e2420ab799b|ROOTCOMP-f282dc2c99996d2f15ce2381,MECHEXP-05bee0eca1e72febd09b57cd|MECHEXP-0c23d698788e9f1afae801a9|MECHEXP-1994369ed8dbb4b5275574a1|MECHEXP-2ae44a9bacd127ca7342525b|MECHEXP-2b8393225617225384e3ac12|MECHEXP-3e316e2ecbeaaf0038d65dcb|MECHEXP-43a77e45c3832ede46c1f460|MECHEXP-5bffbf38e683c369a6cf9d75|MECHEXP-655b112209568f13159ff4ed|MECHEXP-777d7a4ade85e1c13466f3bc|MECHEXP-858f3dedbdf389abecd21304|MECHEXP-bf165f9e51f1e3888a31164c|MECHEXP-c136e9d6437475fbd6249a9b|MECHEXP-c50775947ce29f3b8a9af4f7|MECHEXP-c50af8f2b0a32a8907e704a6|MECHEXP-f8319e6c121078c7bb58b34d|MECHEXP-fca3065df9fced85a65db740,,True,False
EXTREADYQ-a1d665a1b235bee9ef36d384,EXTSOURCE-ab98a0d8a3295feb3c857cf5,EXTSRCREV-f17d7d913a3c5e13838c5db1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca18bcd85790a8d184cbb907a879a9ce94bdfe888fd8af20d281b1e708f28430.html,ca18bcd85790a8d184cbb907a879a9ce94bdfe888fd8af20d281b1e708f28430,109931,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,contextual_controls,payroll_roster,EXTSRCREV-f17d7d913a3c5e13838c5db1,RESCAND-3ed842564324268c6a3f4d17,ROOTCOMP-df03fbf9fd4f5640ffb6b85f,MECHEXP-3835f087c23110c0ede4707f|MECHEXP-7850ec01a63899f2b28c363e|MECHEXP-a08f1e6848d67273e92bc969|MECHEXP-fe51a596c0d8a359a437b96b,,True,False
EXTREADYQ-d5038fee8f7379b4dcaa25e6,EXTSOURCE-ab9dd26cf08bd0b75c80b449,EXTSRCREV-79e24aa3df11b3caeb50a6cd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0bb67441289cc44eda2833454fa8e98628a093295e3fbd4fa1e27286d9b66cd0.pdf,0bb67441289cc44eda2833454fa8e98628a093295e3fbd4fa1e27286d9b66cd0,6702653,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-79e24aa3df11b3caeb50a6cd,EXTCAND-89576cb347d9c14f9ea35d42,ROOTCOMP-816b067668f7c8c570707c44,MECHEXP-388c434cb09acd4ab2784f7c|MECHEXP-9104ca27e8398fba1dc2f82a|MECHEXP-b2515e63075098684843d2c4|MECHEXP-e0b002693205d85893ef3a9f,,True,False
EXTREADYQ-46f979a346192dae0043a178,EXTSOURCE-aba29f7cdc4583c06b068e75,EXTSRCREV-9180e9d1f044dd7bc9275d01,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08f27de1cc7f576a2f259d4d2e908a0f8c8a78f46a759ae446215189762cdb0e.html,08f27de1cc7f576a2f259d4d2e908a0f8c8a78f46a759ae446215189762cdb0e,229642,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-9180e9d1f044dd7bc9275d01,EXTCAND-6216ecb362d5b78c28775597,ROOTCOMP-059b7e5966365a9991d0191a,MECHEXP-6cdda2054a1b05ade6cd15e8|MECHEXP-70e73d791bc50a9da224628e|MECHEXP-84115d9be019b86d23132246|MECHEXP-a89ee10fefa98aff7aea9e82|MECHEXP-b4bde0d257863165307d2f8b,,True,False
EXTREADYQ-f323304e918a7fc23caec148,EXTSOURCE-aba4c93299a06fe02c569a04,EXTSRCREV-0d032c2b69ba233015160dd5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bf7a77f7c62805a9261c7695cd061526b4fa9b5cc9cc44f9c2b34f18ad056d00.pdf,bf7a77f7c62805a9261c7695cd061526b4fa9b5cc9cc44f9c2b34f18ad056d00,9435488,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-0d032c2b69ba233015160dd5|EXTSRCREV-2f2b6522b7330469e28b75e7,EXTCAND-28406e830b1ef7acaab1e9bc|EXTCAND-9338350909523d2ecdcda10a,ROOTCOMP-973b0cb2e91cf69bbb6c3b17|ROOTCOMP-9d3455a263beb4728b0ffe9e|ROOTCOMP-a38fa94b7bc52076ac8bf291,MECHEXP-234ae9a3830bbfce1696350e|MECHEXP-2aecf90894bd90e04cd035d8|MECHEXP-2d1d534e3d6a23f18144021a|MECHEXP-5c0864e31693065bb6b73dfc|MECHEXP-6651afa9d608b8cb8d6a1e96|MECHEXP-6aa9f418460146239705c28d|MECHEXP-720a73e7693c35320b1a9b60|MECHEXP-b5fd40028bd16fd7da0f0e7a|MECHEXP-c79464ed07d4fe56cb1a48a6|MECHEXP-cbfbb86b5651c159879e99ec|MECHEXP-e87088f5ebee54f579ffcec3|MECHEXP-fba7b7043b9a3a8255d3acc1,,True,False
EXTREADYQ-7a43e1f120fe0f53f65aadd2,EXTSOURCE-abaaf991165f502aa59845cb,EXTSRCREV-a66feecdc53fc0b76716dc1d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21a811a9e9768b0cc64b02d2282af33830872bd4d86f97f0eaa8130a0b071b64.html,21a811a9e9768b0cc64b02d2282af33830872bd4d86f97f0eaa8130a0b071b64,409190,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-a66feecdc53fc0b76716dc1d,RESCAND-0b8dc0c8a5a299615751e48a,ROOTCOMP-873dc744994848c7a245c105,MECHEXP-07b89e20bfa663a796e011f4|MECHEXP-13e680d0fe096693699a934e|MECHEXP-1c81a2ac39652d4d5135b5bb|MECHEXP-8b893df5c39eeaea61544430|MECHEXP-ee08d5445b9e2cef1d92f266,,True,False
EXTREADYQ-b4ef50d87394523f9408da01,EXTSOURCE-abb5dd9646064b73972c5ee1,EXTSRCREV-77652e2cf137d2e987215f33,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3bf304cf4eff15069d09336b6866eff609af3fd3c30549219d9d329f126e64eb.html,3bf304cf4eff15069d09336b6866eff609af3fd3c30549219d9d329f126e64eb,59746,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-77652e2cf137d2e987215f33,RESCAND-eb0bdbf0bee365f611bf6b56,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,,True,False
EXTREADYQ-ce15556df70e0c99217b32b4,EXTSOURCE-abb8a46d542cf1f5951c0fd9,EXTSRCREV-3be6b36e09e814d23112bc03,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e544c50514c1b623622b1b4ab02cceb8117ede3ce7d81b5eb6e22864752f0b9f.pdf,e544c50514c1b623622b1b4ab02cceb8117ede3ce7d81b5eb6e22864752f0b9f,1676819,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-3be6b36e09e814d23112bc03,RESCAND-1a84127e7b8e78af39f371b4,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,True,False
EXTREADYQ-fdc3e6cf91bdc710c5f4a33c,EXTSOURCE-abb9038523d20d1dcb5e807e,EXTSRCREV-acb8181541a53ed3a5244a46,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9622ed1710365477b01bfb59e4ab6ea7f33ad7a2689a398843de3870a817be87.html,9622ed1710365477b01bfb59e4ab6ea7f33ad7a2689a398843de3870a817be87,133808,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-acb8181541a53ed3a5244a46,RESCAND-ad8f4de3ac922e5fe3ceeaa9,ROOTCOMP-f8994669062af3d4fce013d7,MECHEXP-8b58971525ca4cdafdf96523|MECHEXP-9246d26143d42f1098205c7a|MECHEXP-bb103ad22cd9bb2abc3173eb|MECHEXP-eb14dfd0b89254c282d52fdd,,True,False
EXTREADYQ-b954391787b39161408e2cd5,EXTSOURCE-abbb677f826627c2e43f3746,EXTSRCREV-70417b633cbba536a3cbe064,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058.pdf,da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,8871445,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-70417b633cbba536a3cbe064,EXTCAND-4e195da36267c556125204a4,ROOTCOMP-019d41a5cf42862ea0e1209b,MECHEXP-3cd0be22449c5250c1804002|MECHEXP-6b1bfecd9a1579990d69ec41|MECHEXP-714373053b0b23ad1ed60882|MECHEXP-a1d65f4fb10828c30a2e52dc|MECHEXP-c41f08854b54585cee40db84|MECHEXP-c48dd1e06935a6c67ccb70d1|MECHEXP-eea12f517727bdd2130599d3,,True,False
EXTREADYQ-fa18d065e10113ce1e09e41c,EXTSOURCE-abc40c2b1245d78d1fa5fd7c,EXTSRCREV-0d2aa0c61a730ccd9f4276bf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6bb7f09cf92dffeb1ed92dfbecdc3ebbaf5308fff16a1b567002ea6470f13359.html,6bb7f09cf92dffeb1ed92dfbecdc3ebbaf5308fff16a1b567002ea6470f13359,115313,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-0d2aa0c61a730ccd9f4276bf,EXTCAND-15d415f0a6e5c2ad66d6dc8c,ROOTCOMP-6a94845da9b91da3567dac62,MECHEXP-1720847a8fcc92af73a8d103|MECHEXP-1c4748ea8f1abeff64323643|MECHEXP-c3ebc62a01d7214f25481105|MECHEXP-e96ae6a714be52ea1fdc0f8f,,True,False
EXTREADYQ-2d8f84ee8d264e8367e2b70b,EXTSOURCE-abc6627b0521888a33facce3,EXTSRCREV-27a6f41d7dcf99a22d8aed54,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/639908a569e6a9698dc3f2d279961835f2235270d9723282b02085eb26659b5f.pdf,639908a569e6a9698dc3f2d279961835f2235270d9723282b02085eb26659b5f,1990669,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-27a6f41d7dcf99a22d8aed54,EXTCAND-ac22e6a901d35621c2f9148f,ROOTCOMP-07dc9f5d51c5bed418efc79c|ROOTCOMP-109ba101ed935696d7ddd52f,MECHEXP-501b48f81a5c7dd303b74057|MECHEXP-559d8215832638b279bb024d|MECHEXP-a0648995e488dc2fdc2b7e0b|MECHEXP-a65a847e5be2cdd94fb45016|MECHEXP-ba40b6994c822cf6c4b678e7|MECHEXP-d43de8c6c8bec1931f643ab3|MECHEXP-e1f9ababad585f92abc30bd8|MECHEXP-f73739931772aef732de5f9d,,True,False
EXTREADYQ-4ae64a4cdbb9ac7101fe103d,EXTSOURCE-abc6bf0b0eb62e11987fba97,EXTSRCREV-38957189175455735e19186b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/09367c03208fe29993f8aa7224cecf067d70713828990da292c9cf60217a810b.html,09367c03208fe29993f8aa7224cecf067d70713828990da292c9cf60217a810b,1121729,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-38957189175455735e19186b,RESCAND-61d6ea1e7b9bb909c18d6f30,ROOTCOMP-e2137da594f9717f5a539de4,MECHEXP-12e36eb837970a05af14d5fd|MECHEXP-3af5a5722220123a043281f7|MECHEXP-4cacf024b3d01665ec7207df|MECHEXP-778af552f7fe92442bb02af0|MECHEXP-b934cfa72fad1c6b06d17b7e,,True,False
EXTREADYQ-d6279db1a3623392bde5c507,EXTSOURCE-abca3a7c1b69f37b1e9827c1,EXTSRCREV-4ee5eb7cfcfcc3562897e315,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b503394c632ec11ecd77d4cb5a65a2112b3dd8ab16c002cdf8b398b588cca9f1.pdf,b503394c632ec11ecd77d4cb5a65a2112b3dd8ab16c002cdf8b398b588cca9f1,2893661,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-4ee5eb7cfcfcc3562897e315,RESCAND-766312e1ad485d5f2c23dc23,ROOTCOMP-a1aa229a5c12f85884e631fd,MECHEXP-7054a0aff6bb506f78e7e68e|MECHEXP-a6a0c597bbf5133ba1dfde16|MECHEXP-b4fc71df602eeaef72e4c7c0|MECHEXP-b5b853c4992975168b604d65,,True,False
EXTREADYQ-39b849c2a5fe0abc874fe86f,EXTSOURCE-abdc4c067b68ec666ba6ca04,EXTSRCREV-e78c31ae07d0b92f20dc5c00,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4b163bae8568cfab12fdba6caeaf094cb7339288bb2b1814a0f54608e836a2aa.html,4b163bae8568cfab12fdba6caeaf094cb7339288bb2b1814a0f54608e836a2aa,179728,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-e78c31ae07d0b92f20dc5c00,EXTCAND-9e4dbdf5f097bccf078e8b1a,ROOTCOMP-673a3f41cfcc3381f2467c06|ROOTCOMP-9a939db09e2281b648089f2e,MECHEXP-1926e6e244b23012336110b0|MECHEXP-5c2565e02fdb96fa9ec06d7c|MECHEXP-834c58a669496eb9b4b4c569|MECHEXP-8cc07d17d310e19a1261790f|MECHEXP-cf56b8fb003b2a9189fa0f36|MECHEXP-df582044fb919d65fd350245|MECHEXP-e40f0ae03163fc239eaab11c,,True,False
