MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
application/pdf,7ce1f57950ec31c43072a0e157db3c470d632b3d9b988cb71bb2dd1550234d6c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",11519230,https://cao.lacity.gov/content/budget/23-24/2023-24BlueBookVol2.pdf,EXTLOC-398a346fd7155c61d7a6043f,,fire,pdf,200,payroll_roster,https://cao.lacity.gov/content/budget/23-24/2023-24BlueBookVol2.pdf,high,0,0,False,EXTCAND-2223f19c1630c722ccb34c42,,MECHEXP-1b935ae22c4ee068fcb27f8f|MECHEXP-7c40bbe6e60aa2e1dbb8d914|MECHEXP-8889157cb1871b660e9a4428|MECHEXP-c685df436ad6d29292a703ae|MECHEXP-d2c89274bf1aaa0f21ff71d3,ROOTCOMP-0e583adad2fb2c6d51ea77f5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7ce1f57950ec31c43072a0e157db3c470d632b3d9b988cb71bb2dd1550234d6c.pdf,cao.lacity.gov,Green,0,true,2023-24BlueBookVol2.pdf,2024,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-a3fa7461b35975484170ce53,2026-08-05T17:25:15.645269+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,direct_official_administrative_record,EXTSRCREV-c900b77fee4d4370194f1d56,source_review_lane_004,2285,supported source format and plausible administrative metadata,retained_pdf,IN,,Likely **official / primary public administrative source types** for a metadata-only discovery target containing terms like: *payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study* (and locality hints like **“Green” “IN”** and **“2024”**) are:,https://cao.lacity.gov/content/budget/23-24/2023-24BlueBookVol2.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=UTF-8,ae6c2c66a5740ca33bc9f8959fcc7376439afc6569f35cf1dbe45f6047b19e85,retained prior type,0,"Records Skip to main content Back to Top Alert: Campus returning to normal operations Tuesday, February 3. More details via Jagwire Alerts. View Alerts --> Apply Giving myAugusta Resources for: Students Toggle Audience Resources Students Faculty & Staff Parents & Family Alumni Community Search Augusta.edu Menu Academics Costa Layman Health Fair continues to thrive with its services » Academics Home Colleges & Schools Programs of Study Degrees & Programs Course Catalog Course Schedule Program Pathways Academic Calendar Online Programs Accelerated Degree Programs Resources Advising Counseling Se","{""bounded_link_count"": 199, ""bounded_visible_character_count"": 28357, ""html_title"": ""Records""}",60232,https://www.augusta.edu/hr/records/index.php,EXTLOC-398b01655a27027abd40a5e9,,unclear,html,200,payroll_roster,https://www.augusta.edu/hr/records/index.php,high,0,0,False,RESCAND-07aaab64c61a02052623253b,,MECHEXP-0fce3712151a40a57d72b6cc|MECHEXP-261e48a0a26d8a4e632ab3f3|MECHEXP-6db015de5987f23f3628f103|MECHEXP-e1e81ccb9a101d6bbe82da2f|MECHEXP-f74e51a5cc4d1eea1ee0c9d6,ROOTCOMP-11b00e149bbe06c8729dd152,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae6c2c66a5740ca33bc9f8959fcc7376439afc6569f35cf1dbe45f6047b19e85.html,www.augusta.edu,Augusta,0,true,index.php,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-c5b740c6d7751a679a8e4150,2026-08-05T17:25:04.748639+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,official_administrative_summary,EXTSRCREV-59ccc1338fa09df9d74bb4cc,source_review_lane_004,2165,bounded HTML shell contains plausible administrative source signal,retained_html,KS,,"I searched for **metadata-only** “candidate discovery” for your target: - **Municipality/Place:** “Augusta”, **KS** - **Period/Event/Side:** **2024**, unclear side, unclear event - **Missing fields (target discovery):** employee **tenure**, **step placement**, **rank progression**, **promotion timing**, and **incumbent vs new-hire tier** plus **budget_pay_plan**/**municipal payroll/open data**/**adopted budget**/**HR report**/**Census/USDA official municipal administrative record** - **Source-fa",https://www.augusta.edu/hr/records/index.php,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=utf-8,fc02256fa11d522b95766a06599e9aa58b60503b6f11f17c1c9f0db8eb7f31be,retained prior type,0,"Staff Directory • Wendy Sykes Skip to Main Content EMERGENCY ALERT SNAP Recipients - Find Food Sources Near You Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Residents Business UEZ Program How Do I... City Government Departments Home Staff Directory Wendy Sykes Community Services Title: Director of Community Services Phone: (973) 952-6121 Additional Phone: (973) 789-1673 About Director Wendy Sykes As a graduate of Lincoln University with a master's degree in Human Services, Director of Community Services Wendy Sykes","{""bounded_link_count"": 50, ""bounded_visible_character_count"": 8659, ""html_title"": ""Staff Directory • Wendy Sykes""}",92073,https://orangenj.gov/directory.aspx?EID=7,EXTLOC-3992da7d67ad22fbdbdb8da9,,safety_combined,html,200,payroll_roster,https://orangenj.gov/directory.aspx?EID=7,high,0,0,False,RESCAND-0280f87d7b4a46054c31e86b,,MECHEXP-42e440a60757a4b079fcc21d|MECHEXP-abcba7f5561e8acc23c35617|MECHEXP-d0059f6a3cde3a4126d90630|MECHEXP-d98399e215538d2a41ccd891|MECHEXP-e5908d78d2a097f0453aaab9,ROOTCOMP-e697df48a231c10c69f2022a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc02256fa11d522b95766a06599e9aa58b60503b6f11f17c1c9f0db8eb7f31be.html,orangenj.gov,City of Orange,0,true,directory.aspx,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-3b53e7ba7c0baac0ac2b9b72,2026-08-05T17:12:50.072713+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,safety_combined,official_administrative_summary,EXTSRCREV-c2262db31bfe751973203fe7,source_review_lane_003,366,bounded HTML shell contains plausible administrative source signal,retained_html,NJ,,"{""targets"":{""city"":""City of Orange"",""state"":""NJ"",""period"":""2021"",""side"":""safety_combined"",""event"":[""pension contributions"",""health-cost shares"",""leave"",""premium eligibility and take-up"",""minimum-staffing overtime effects""],""missing_field"":[""budget_pay_plan municipal payroll/open data"",""adopted budget"",""HR report"",""Census/USDA official municipal administrative record""],""source_family"":[""municipal payroll/open data"",""adopted budget"",""HR report"",""Census/USDA official municipal administrative record",https://orangenj.gov/directory.aspx?EID=7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=UTF-8,c50c8c5c8917fb17508ed27dd802669056504ca275176b0d0d874128a7eb93e3,retained prior type,0,"Financial Information :: Arcadia, New York Jump past navigation Town of Arcadia Government Boards & Committees Town Board Planning Board Zoning Board of Appeals Financial Information Community Calendar External Links Job Opportunities Town of Arcadia/Village of Newark Comprehensive Plan About Terms of Service Privacy Policy Legal Disclaimer Departments Town Clerk Town Court Code Enforcement Officer Town Supervisor Animal Control Town Assessor Board of Assessment Review Town Highway Department Planning Board Zoning Board of Appeals Town Tax Receiver News & Public Notices Meetings Contact Financ","{""bounded_link_count"": 50, ""bounded_visible_character_count"": 14550, ""html_title"": ""Financial Information :: Arcadia, New York""}",38374,https://townofarcadiany.gov/government/financial-information,EXTLOC-39991303eec79dfea45f311c,,unclear,html,200,staffing_table,https://townofarcadiany.gov/government/financial-information,high,0,0,False,RESCAND-6511470172ec389d81e65781,,MECHEXP-194aeebdcaad8a1ab292f5c0|MECHEXP-41ee4b9dc0114f31f082cd09|MECHEXP-5099ddad9a5c26f0c040768a|MECHEXP-52136bcf07febb29e2c3498e|MECHEXP-ae85fd30a4e8350934d4059e,ROOTCOMP-24bccea93286836a5be0e4cf,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c50c8c5c8917fb17508ed27dd802669056504ca275176b0d0d874128a7eb93e3.html,townofarcadiany.gov,Arcade,0,true,financial-information,undated-source-B4X2500LIVE-20260729-001408,staffing_and_headcount,staffing_table,html_text_candidate,1,EXTSOURCE-10536858ddb0f08f376c4cb7,2026-08-05T17:05:10.076392+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-640d108bae59fa74ef8f50cf,source_review_lane_002,421,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"I ran live, metadata-only candidate discovery for **“Arcade, NY”** with your specified target fields: - **Municipality:** Arcade, NY (Village and/or Town of Arcade) - **Period:** undated (your source key: `undated-source-B4X2500LIVE-20260729-001408`) - **Side:** unclear (I treated this as “either/any”) - **Event:** unclear - **Missing field:** unclear - **Source-family target:** “authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity implementation; municipal payr",https://townofarcadiany.gov/government/financial-information,upgrades_staffing_hypothesis
text/html; charset=utf-8,f1e46b363d98804f59d3bff78ff620d91aa12e0e92806652f7db55a50afd84d6,retained prior type,0,"PAAA | Washington County, NY - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In --> About Us Programs & Services PAAA Resources & Information Contact Us Search PAAA Feature Links Washington County Local Development Corporation PAAA PAAA As a New York State Public Benefit Corporation, the Washington County Local Development Corporation falls under the provisions of the Public Authority Accountability Act Statute. All documents posted on this page are part of the act's compliance requirements. PAAA Re","{""bounded_link_count"": 343, ""bounded_visible_character_count"": 28449, ""html_title"": ""PAAA | Washington County, NY - Official Website""}",218298,https://www.washingtoncountyny.gov/926/PAAA,EXTLOC-39a0a6919f3901d93476e154,,unclear,html,200,payroll_roster,https://www.washingtoncountyny.gov/926/PAAA,high,0,0,False,RESCAND-250133a90d5cc4b43108bd6c,,MECHEXP-2ccec005c1ab4aa882122b20|MECHEXP-388f878d38688a039f2f5cd8|MECHEXP-97173da52787fcdb26906c64|MECHEXP-f069d1c7b2050f977d1cf04c,ROOTCOMP-42b5cb3827a4a712d754b811,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f1e46b363d98804f59d3bff78ff620d91aa12e0e92806652f7db55a50afd84d6.html,www.washingtoncountyny.gov,Champion,0,true,PAAA,2023,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-cb9acc0f0afa8d1e16b13f72,2026-08-05T17:14:43.443448+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-21944346475f4d27e6cb2cc6,source_review_lane_003,931,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"I found *some* “Champion” + NY + budget metadata, but I did **not** find enough to satisfy your full target tuple (Champion / NY / 2023 / unclear side / unclear event / missing field / **source-family =** “municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record”) without guessing the municipality/event you mean. ## Metadata-only candidate(s) discovered (do not verify/download) 1) **Municipality-level (Adopted budget / salary schedule)** - **Ca",https://www.washingtoncountyny.gov/926/PAAA,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,a2d69db4f883b64b0f5c9613213c87b426e1caef6f8da6df2a9e8215b01960fb,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",2902272,https://www.legacy.mn.gov/sites/default/files/resources/Minnesota-State-Band-Report-to-Legislature-SFY2025.pdf,EXTLOC-39a30586bd7cb17a7f671e4e,,unclear,pdf,200,payroll_roster,https://www.legacy.mn.gov/sites/default/files/resources/Minnesota-State-Band-Report-to-Legislature-SFY2025.pdf,high,0,0,False,RESCAND-b1dbbb48372e4a8f0a636b48,,MECHEXP-1bbb57ecd8548cc7e4bde3a1|MECHEXP-1feead0a9b9694ad335e4dc1|MECHEXP-351802ae8269977a64d0c897|MECHEXP-4c6ae41447c73bc060556bd1|MECHEXP-55eaecd143b9a7f3eea6fe5c|MECHEXP-5f94088ae4a9be6c7dd2ef75|MECHEXP-6d0150ed3870b900f7de065e|MECHEXP-75aa04e5996a5462055335d9|MECHEXP-7bf85d0f74efb22f78278381|MECHEXP-c5d9cc4c7330ec3f243f26fb|MECHEXP-f4ac48004c3a7d2756d72574,ROOTCOMP-6e764eb3589688fa39360326|ROOTCOMP-c593d48dae3d674cb5d8ee77,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a2d69db4f883b64b0f5c9613213c87b426e1caef6f8da6df2a9e8215b01960fb.pdf,www.legacy.mn.gov,Benson,0,true,Minnesota-State-Band-Report-to-Legislature-SFY2025.pdf,2025,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-680d8d62782b9b18ec91f42e,2026-08-05T17:21:55.836070+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,direct_official_administrative_record,EXTSRCREV-102917e6c5094477d4068208,source_review_lane_004,726,supported source format and plausible administrative metadata,retained_pdf,MN,,"I searched for **metadata-only candidate discovery** for the target specification: - **Municipality:** “Benson”, **MN** - **Period:** **2025** - **Side:** unclear - **Event:** unclear - **Missing fields:** employee tenure, step placement, rank progression, promotion timing, incumbent vs new-hire tier retroactivity_implementation - **Source-family target:** municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record ## Metadata candidates found (do",https://www.legacy.mn.gov/sites/default/files/resources/Minnesota-State-Band-Report-to-Legislature-SFY2025.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=utf-8,031757271c342cf6da0da33c8c5f23a5a1dea394a4595eff8be2942d2b743be9,retained prior type,0,"Village of Bronxville April 2026 Newsletter April 2026 Edition From the Desk of Mayor Mary Marvin To My Fellow Villagers, With spring now fully arriving, the Village is beginning to bloom once again. Our daffodils are emerging, and with them comes a renewed sense of energy throughout our streets and public spaces. April, in many ways, is a month of balance, between planning and renewal, responsibility and optimism. It is also one of the busiest and most consequential times in Village government, as we welcome newly elected officials, reconfigure our boards, and finalize the annual budget, now ","{""bounded_link_count"": 20, ""bounded_visible_character_count"": 38498, ""html_title"": ""Village of Bronxville April 2026 Newsletter""}",304133,https://www.villageofbronxville.gov/CivicSend/ViewMessage/Message/284921,EXTLOC-39b66e8ac21d447c63212bff,,police,html,200,payroll_roster,https://www.villageofbronxville.gov/CivicSend/ViewMessage/Message/284921,high,0,0,False,RESCAND-0853bf37f62de2867cb58354,,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/031757271c342cf6da0da33c8c5f23a5a1dea394a4595eff8be2942d2b743be9.html,www.villageofbronxville.gov,Bronxville,0,true,284921,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-250b9a21fb8c9a51db36ae65,2026-08-05T17:18:24.419856+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,police,official_administrative_summary,EXTSRCREV-107532d81eb5914c79e490ba,source_review_lane_003,2748,bounded HTML shell contains plausible administrative source signal,retained_html,NY,,"I ran live hosted web search for **metadata-only candidate discovery** for: - **Municipality/period/side/event/missing field/source-family target:** *Bronxville, NY* / *2024* / *police* / *authorized positions, filled positions, vacancy rate, layoffs, attrition, step_schedule_seniority, municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record* - **Constraints:** I **did not verify or download candidate URLs**; I only surfaced metadata candidate",https://www.villageofbronxville.gov/CivicSend/ViewMessage/Message/284921,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=utf-8,37f5c09327b5b96276da47edcfa3af05b058882aa7af41a497b9fc23e3c544e6,retained prior type,0,"U.S. Census Bureau QuickFacts: Champaign city, Illinois An official website of the United States government Here's how you know Official websites use .gov A .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS A lock ( Lock A locked padlock ) or https:// means you’ve safely connected to the .gov website. Share sensitive information only on official, secure websites. What's New & FAQs QuickFacts Champaign city, Illinois QuickFacts provides statistics for all states and counties. Also for cities and towns with a population of 5,000 or m","{""bounded_link_count"": 119, ""bounded_visible_character_count"": 14680, ""html_title"": ""U.S. Census Bureau QuickFacts: Champaign city, Illinois""}",110129,https://www.census.gov/quickfacts/fact/table/champaigncityillinois/BZA110223,EXTLOC-39bb4fcfe7d32639fbbb2055,,unclear,html,200,payroll_roster,https://www.census.gov/quickfacts/fact/table/champaigncityillinois/BZA110223,high,0,0,False,RESCAND-445fcbbc28f25d90aad2fa56,,MECHEXP-6f9b12cdfe5aca81d6605043|MECHEXP-7c43a4f39883a05c3bc01a7a|MECHEXP-ab47a04a9906be60fc3b8a78|MECHEXP-e77bb4cce46a1373f5027394,ROOTCOMP-6b6d4507011e0682cdae31a7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/37f5c09327b5b96276da47edcfa3af05b058882aa7af41a497b9fc23e3c544e6.html,www.census.gov,Champaign,0,true,BZA110223,2025,contextual_controls,payroll_roster,html_text_candidate,1,EXTSOURCE-3e80009e370f1004c939cfb2,2026-08-05T17:21:57.524872+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-d1cdf612c4aa2c7359825cf1,source_review_lane_003,4360,bounded HTML shell contains plausible administrative source signal,retained_html,IL,,"## Candidate metadata-only discovery targets (Champaign, IL; “municipal”; FY 2025) ### 1) Municipality / period / side - **Municipality:** City of Champaign, Illinois (HR/policies/payroll context) ([champaignil.gov](https://champaignil.gov/hr/?utm_source=openai)) - **Period:** **2025** (city is FY-based; exact FY start/end may be in the budget docs—candidate discovery below is metadata-only) ([ipmnewsroom.org](https://ipmnewsroom.org/champaigns-2026-2027-budget-passes-unanimously/?utm_source=ope",https://www.census.gov/quickfacts/fact/table/champaigncityillinois/BZA110223,upgrades_growth_analysis|upgrades_local_wage_comparison
text/html; charset=utf-8,d3dca5e26f4651f95415ff9bd57cddac33e94fdb0af9dd908258ad28c68f7698,bounded shell/title/filename rule,0,"CPI Policy Who We Are Treasurer Robert Sprague History of the Treasurer's Office Board of Deposit Contact Us Who We Are The treasurer of the U.S. State of Ohio is responsible for collecting and safeguarding taxes and fees, and managing state investments. The Treasury was located in the Ohio Statehouse from 1861 to 1974, when it was moved to the Rhodes State Office Tower. Monthly Portfolio Review Monthly Portfolio Review Meeting Minutes / Resolutions Board of Deposit Meeting Minutes / Resolutions Who We Serve Ohioans & Small Businesses Government Partners Financial Institutions & Investors Who ","{""bounded_link_count"": 134, ""bounded_visible_character_count"": 15281, ""html_title"": ""CPI Policy""}",35304,https://tos.ohio.gov/cpi-policy/,EXTLOC-39be7baea475ecf405453a90,,all_units,html,200,ordinance_or_resolution,https://tos.ohio.gov/cpi-policy/,high,0,0,False,EXTCAND-7e0cfda4c57e59d7c55793ee,,MECHEXP-12306578b9978e375b17edd2|MECHEXP-8e2047d8507c9ccded0197de|MECHEXP-91b7f931d4aa378bc33027e7|MECHEXP-93f3530bcb46f3b0fc011755|MECHEXP-a3ba1492e914d02bfb0490c1,ROOTCOMP-55fc82007c3f50692c53536b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3dca5e26f4651f95415ff9bd57cddac33e94fdb0af9dd908258ad28c68f7698.html,tos.ohio.gov,Bainbridge,0,true,cpi-policy,2023,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-eb5c88a0437032c1c1e96736,2026-08-05T17:13:06.449842+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-94536b8ecbdbfadaede362c4,source_review_lane_003,455,bounded HTML shell contains plausible administrative source signal,retained_html,OH,,"Here are the **likely official / primary public administrative source types** you’d search for **“Bainbridge, OH”** payroll/salary/positioning metadata in **2023** (covering items like *pay plans, salary steps, authorized positions, overtime, vacancies/staffing/recruitment/retention/turnover*, and related pension/health contributions): 1. **City/Village/Township governing-body documents (authorize",https://tos.ohio.gov/cpi-policy/,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
application/pdf,3d9949f3510d4243f05a25f49f8960dc5372f73faf9b784c3304bca1cfda8861,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.4""}",6905317,https://irvingtonnj.gov/wp-content/uploads/2023/12/2019-Audit-Report.pdf,EXTLOC-39c11f86eccaf0ea2fc7d91b,,all_units,pdf,200,payroll_roster,https://irvingtonnj.gov/wp-content/uploads/2023/12/2019-Audit-Report.pdf,high,0,0,False,EXTCAND-87696441c8329c68133d8aad,,MECHEXP-41342cc9c72f84466c171f7b|MECHEXP-a2a9114c941b312d5c90f45f|MECHEXP-a48c686cabcc263154aeaf5d|MECHEXP-f2aec005148b9d8ab9a18d24|MECHEXP-f386f0a32b4df05684042f5e,ROOTCOMP-c3ee62fca816b89fe7c50f06,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3d9949f3510d4243f05a25f49f8960dc5372f73faf9b784c3304bca1cfda8861.pdf,irvingtonnj.gov,Irvington,0,true,2019-Audit-Report.pdf,2014,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-f0a377e2acc92a011c8b33d2,2026-08-05T17:24:29.491536+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,direct_official_administrative_record,EXTSRCREV-f2aa9fae9a30e3cc1bb1cf16,source_review_lane_004,1852,supported source format and plausible administrative metadata,retained_pdf,NJ,,"Likely **official/primary public administrative source types** for a metadata-only discovery target covering **Irvington, NJ (2014)** items like payroll, salaries, overtime, authorized positions, vacancies/staffing, recruitment/retention/turnover, salary step schedule, ordinance/resolution pay plan, and pension/health contributions/compensation studies: 1. **Township budget package(s) for 2014 (ad",https://irvingtonnj.gov/wp-content/uploads/2023/12/2019-Audit-Report.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,c2144095420e0570e36846766f925439d7c3259cb2dd32b1a4153c309678d48d,retained prior type,0,"Finance | Orange City Township, NJ Skip to Main Content EMERGENCY ALERT SNAP Recipients - Find Food Sources Near You Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Residents Business UEZ Program How Do I... City Government Departments Home Departments Finance Finance Mission Statement The mission of the Finance Department for the City of Orange Township is to ensure the financial integrity of its books and financial records in an effort to safeguard the assets of the municipal corporation. The Finance Department stri","{""bounded_link_count"": 58, ""bounded_visible_character_count"": 9514, ""html_title"": ""Finance | Orange City Township, NJ""}",86151,https://orangenj.gov/166/Finance,EXTLOC-39c29aa4c4ec9bf2fa655f3a,,safety_combined,html,200,payroll_roster,https://orangenj.gov/166/Finance,high,0,0,False,RESCAND-d647f30ee225f16ae926b15f,,MECHEXP-42e440a60757a4b079fcc21d|MECHEXP-abcba7f5561e8acc23c35617|MECHEXP-d0059f6a3cde3a4126d90630|MECHEXP-d98399e215538d2a41ccd891|MECHEXP-e5908d78d2a097f0453aaab9,ROOTCOMP-e697df48a231c10c69f2022a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2144095420e0570e36846766f925439d7c3259cb2dd32b1a4153c309678d48d.html,orangenj.gov,City of Orange,0,true,Finance,2021,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-437a45acac979b1108dfa830,2026-08-05T17:15:11.036947+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,safety_combined,official_administrative_summary,EXTSRCREV-f84c0e6a0d2a7d6d92dc06a4,source_review_lane_003,1157,bounded HTML shell contains plausible administrative source signal,retained_html,NJ,,"{""targets"":{""city"":""City of Orange"",""state"":""NJ"",""period"":""2021"",""side"":""safety_combined"",""event"":[""pension contributions"",""health-cost shares"",""leave"",""premium eligibility and take-up"",""minimum-staffing overtime effects""],""missing_field"":[""budget_pay_plan municipal payroll/open data"",""adopted budget"",""HR report"",""Census/USDA official municipal administrative record""],""source_family"":[""municipal payroll/open data"",""adopted budget"",""HR report"",""Census/USDA official municipal administrative record",https://orangenj.gov/166/Finance,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
