source_review_id,canonical_locator_id,duplicate_status,canonical_retained_source_id,SHA_256,canonical_local_artifact_path,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids
EXTSRCREV-7feac06e2d2b525f00283913,EXTLOC-503cd9f38cdb8daffdd4d511,duplicate_known_retained_source,RMSRD-20260802-55303bae65bf4b4e1d35,5533befe521c6e93f56391c3f6f53ab39c215087737fbb5e5419d1e9b34c7dcf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-55303bae65bf4b4e1d35.pdf,EXTCAND-a5bf41fb9228d51ab2f21931,ROOTCOMP-53cc270fe609aba013451d4c,MECHEXP-1a647d4f97770fddfe98cb7c|MECHEXP-1beeec19c0048bef29687ea5|MECHEXP-6628b6b6c4f7eab903f70fba|MECHEXP-d18ccd2ceda3abe97e17b51d|MECHEXP-f541df89d381657901a337c1,
EXTSRCREV-0db0c4bbbfe173fd88a29e7e,EXTLOC-5057e0fa43283c728d33273c,duplicate_known_retained_source,B4X2500SRD-20260730-8875c4640d90309f1cd0,5cb5cf5aea83d5b34a295e32b5e4129accec723b45fc208aa4c165091af77a37,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-8875c4640d90309f1cd0.pdf,RESCAND-29c6dc079ed1e025542a9383,ROOTCOMP-5fbb67e2a5c8c090f9e76bf6|ROOTCOMP-cff20665b1fa89333bdf9c9b,MECHEXP-162eac562ec8d27962619dd4|MECHEXP-4fa34e31c7dd775a2d70f692|MECHEXP-5abc1e2d7ac46128c8aad6d9|MECHEXP-725e21f4b2ee13353af387ff|MECHEXP-8ec37c68cbaa344a19f0d901|MECHEXP-c64db1a074cd54d88f6649f2|MECHEXP-de479d675d843f1b1501afdf,
EXTSRCREV-3ee86fa19fa462592ac43b84,EXTLOC-508f9113634ce98b486ec0e2,duplicate_known_retained_source,B4X2500SRD-20260730-96ba039613de631695dc,8c22804dbaff970af921376b61e5016d8001600f8da7ceb1943e86f31e334385,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-96ba039613de631695dc.pdf,RESCAND-b0adaf3eb27e258a69de7486,ROOTCOMP-563a29dec913be98b896ed8d|ROOTCOMP-6533d469dedb49e66474e19c|ROOTCOMP-698963aa96704a21788a0c7c|ROOTCOMP-ef699e72c9f7359e26949fec,MECHEXP-308d058bf2a08094e4f548b6|MECHEXP-3792a76a48c88d049c1c81bc|MECHEXP-3a47a0f282936724f2759b68|MECHEXP-3b6ac662d75083ea24dea8bf|MECHEXP-3f75327c42ebfb86113aee71|MECHEXP-41c33f3fe7b9b859159b3792|MECHEXP-45f0989d12365e9eef39d680|MECHEXP-5b09f55f8a45b75939dcf2f0|MECHEXP-6ceba3d5f7af393df82dfeb3|MECHEXP-72108b284c24f6f65379d6e0|MECHEXP-7503a5ed40d11d2be44d4e8d|MECHEXP-76e9720fcfd7f7058652aafd|MECHEXP-997bbb4316e8f4081f9b779d|MECHEXP-a764aeeb3fb4f6a6bbdc15dd|MECHEXP-b0bd0fa86bf404f302347218|MECHEXP-ca7ae4836d647a9ce9c9e35a|MECHEXP-d18906137e7a58ef326c834d|MECHEXP-f30ee38bb31a49d8f9dbb302,
EXTSRCREV-bca2ce1a339c8ea2296067d1,EXTLOC-50f19f02ec1c02c619a55a1b,duplicate_exact_payload,EXTSOURCE-430b73c302593c271252c6fa,cafc07d8964178b1287a474d1db340bd34e12f55e5b08224cb6af926dae16c25,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cafc07d8964178b1287a474d1db340bd34e12f55e5b08224cb6af926dae16c25.html,RESCAND-9833b75b709b8d8ecb223a33,ROOTCOMP-19522bb000fea0085e6214e7,MECHEXP-4bd32f286c3ff58e2ce65e33|MECHEXP-5b3102f0ed8749c146f9bc78|MECHEXP-6a0f27851e4da371942aef4e|MECHEXP-d3fc4a493e1339689081555a|MECHEXP-f89a139ea15e4fcb4cf2d69a,
EXTSRCREV-b1ae4c213c6bda5bcbc0eb0a,EXTLOC-510d56ce331f945831ba9a2d,duplicate_exact_payload,EXTSOURCE-ae1a4732e8bbd856f6b848ec,ea0c48161c45702036b49850d661273979a5b912a48949830c0935c4802cbd5e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea0c48161c45702036b49850d661273979a5b912a48949830c0935c4802cbd5e.html,EXTCAND-0a62f208e65726971786109b,ROOTCOMP-2644fe18720854aea3bf33e8,MECHEXP-084aeb0558730dd6dac56c34|MECHEXP-0ecd355d1d0d925dbd48879f|MECHEXP-4a236f93070f5adb5833f63b|MECHEXP-548c5fa47d745270c5d7f7d7|MECHEXP-e7687dd6c3c88c90e77c10d3,
EXTSRCREV-ec325d1f267db7509b10e3b6,EXTLOC-51800a182f97bde45e319674,duplicate_known_retained_source,RMSRD-20260802-9ad67f7112940c9c0f1c,15630342ce785913bc734fc098a78fee3509dd4bd63389cc4d7aecc6a629f29b,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9ad67f7112940c9c0f1c.pdf,EXTCAND-5e1f38b5d7cae9a8fb0bb9fc,ROOTCOMP-e3bda4ac030b6116be96f9e1,MECHEXP-16e614b16769d7e65d507a1d|MECHEXP-663c3c9bf0a6a9adf527d69a|MECHEXP-c682b41fe75c2f80b06fec6d|MECHEXP-cfdf0c9050db6d3d64eb6860|MECHEXP-f3bad02c4a70b0ad978cb177|MECHEXP-f93c1a330b2f21eef4de3187,
EXTSRCREV-6a6af586d81f578d02722cba,EXTLOC-5185e68fc1e65da25ee8dce2,duplicate_known_retained_source,B4X2500SRD-20260730-b7974ee581ab54b45988,6bd62f3b14a0f1ea588c89873701f25c8b2a7a703fc96460792f3b441cf4f26f,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b7974ee581ab54b45988.pdf,EXTCAND-d9f9f8f47ccd1343c757eeae,ROOTCOMP-c70c94e0952f0a8e39a2d098,MECHEXP-24e5e0e52ca2d6314a1f881f|MECHEXP-2a29c41d3949e06124e90826|MECHEXP-6dd440eacfd3dece0f0f5de2|MECHEXP-71978642ca7c7a07d69c5233|MECHEXP-803a073ecce8e10fe97f9218|MECHEXP-a33dd6c6993719d83593a3fa|MECHEXP-c23741651f77df861d7c5d93,
EXTSRCREV-4a3a93b24c07c65bdaecda52,EXTLOC-51be9ec28f010bade9d8e7b3,duplicate_exact_payload,EXTSOURCE-1e400f8c8a967e402e6fbed8,c8af1c600e292d11a8dc53ee3c916e6f530dcbd6f377d542dce2520542dab6e7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c8af1c600e292d11a8dc53ee3c916e6f530dcbd6f377d542dce2520542dab6e7.html,RESCAND-239f7c3244b0c886af2fc035,ROOTCOMP-fe09082cef3d8d925d81ce0b,MECHEXP-9197406800b3f84c41766b64|MECHEXP-b28170cc288bf1a1fabc699a|MECHEXP-b74e2fb5f74340674d0cb4a3|MECHEXP-db6913f30c385530d23476a7|MECHEXP-fb39475c6f6417880e9a5ebf,
EXTSRCREV-5ee62881f462e4d0131fb508,EXTLOC-51c4a713a8c7b9f112aee46c,duplicate_exact_payload,EXTSOURCE-fb3c01a1e7ccddbc94779df1,c890af34edc8d276868872c7623bc2b72b55b7410c57c07c3502194b867a8483,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c890af34edc8d276868872c7623bc2b72b55b7410c57c07c3502194b867a8483.pdf,RESCAND-15fe9f29a9605e6018f19ed5,ROOTCOMP-08463de3193f6a6f9b56a35c|ROOTCOMP-bbdfc5d36ed9253d0adcf7e8,MECHEXP-4f397ceaa9a974d84dec83bb|MECHEXP-bb5a53f52c97f88ae4d82ef2|MECHEXP-c20785a03a809b88f19bd626|MECHEXP-cb02432a566380349d28147f|MECHEXP-e093177cfc159e6cb85278b3|MECHEXP-e584797d62b99433263b24c4|MECHEXP-ef38d5c64e1493b0d88e82a5|MECHEXP-febc5e0a6a74d237fa40c5fb,
EXTSRCREV-19d8c853e15179df428ffa7e,EXTLOC-5238a823abe8c191e8a0af9e,duplicate_known_retained_source,B4X2500SRD-20260730-2a9576ececfc29d4d009,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2a9576ececfc29d4d009.pdf,RESCAND-363facad069bb705e4fb6a26,ROOTCOMP-0ebfa6a88ca8b19b0175ab6e|ROOTCOMP-6442cfb1fa2faae863d4b38c,MECHEXP-2f427a10e3ed9834812d82f5|MECHEXP-6f0f24ab7ccfb6a58ad96bcc|MECHEXP-9b575bfd2bfa86c547cb32b2|MECHEXP-a7ec486f449b0592bb954f88|MECHEXP-becc8d86b97719117b61d5f6|MECHEXP-d8fbd71e866eaf6c138cb1c8|MECHEXP-f26dbd3d556cddc05502331e|MECHEXP-ff4d73c8e10f685d1ff771f2,
EXTSRCREV-3a7fda20ff352b0e8f77a1ba,EXTLOC-5272ab37a8f2425d30cbf47c,duplicate_exact_payload,EXTSOURCE-782a125e515213ca53893ecc,f7cc6b54b014838c0b83c57c36100ccbf0bd69a242ee93d7dab2b69eae90cafc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7cc6b54b014838c0b83c57c36100ccbf0bd69a242ee93d7dab2b69eae90cafc.html,EXTCAND-6601445f5d4e0b4e0f1dd27f,ROOTCOMP-e57eae97e0e59cbc6a3ea557,MECHEXP-957dee50c3dd99de902e5779|MECHEXP-98d74367f0e7a4a13274d8e5|MECHEXP-a315c5f2ea69fa63b68dbdb0|MECHEXP-adbb775f60e86b6da2a20345,
EXTSRCREV-ab664fe6c849e04ef2ba6e5e,EXTLOC-529b918b3522b471bfb7b6b9,duplicate_exact_payload,EXTSOURCE-90b5ab27f01c02bf7d3a29a5,ec5acf00776da51ea9f602ca9f8a3bf075d946fb7664bba14a6333f017972324,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ec5acf00776da51ea9f602ca9f8a3bf075d946fb7664bba14a6333f017972324.html,EXTCAND-f87bee67b20a38e9c1c20b91,ROOTCOMP-fb91863c42e62232d71dcb88,MECHEXP-3fac985d03fc644caaac7481|MECHEXP-711a9e6f41544826c15577c4|MECHEXP-888bda4e0c34facb9182711b|MECHEXP-a89e3743a8940b1180506dd1|MECHEXP-fdabe9e7097be8d9ebcc41a5,
EXTSRCREV-a248514047a68cbb8657f9fa,EXTLOC-53de101bf1b9041912080d58,duplicate_exact_payload,EXTSOURCE-193a4dbbd7562ae4a58684d5,c07df172bfe569a902acbd50c092869c18e7aad95fe1fc3ae52efbb169923fb4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c07df172bfe569a902acbd50c092869c18e7aad95fe1fc3ae52efbb169923fb4.html,EXTCAND-d9a3e22a3fd1f2c21d352f49,ROOTCOMP-ec5422bb8106be3198b27755,MECHEXP-2d47e492fc5d9b68b33f281b|MECHEXP-466d33451fc947b2c39b17d2|MECHEXP-e7a14c8cf5d157ebf1ed490d|MECHEXP-e80b7e17bf1f96e514ce19f8|MECHEXP-efb26ae253b4fe7f40ba6725,
EXTSRCREV-5f245472e0e4c4cb95f18503,EXTLOC-53f586d37c243b76f98073e1,duplicate_known_retained_source,B4X2500SRD-20260730-6d2e69b322fd5147c0c1,c3b43fa2f2c0ce0c5218f0edab679e03069b3f60fad46a5686b118e8b93646f0,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6d2e69b322fd5147c0c1.pdf,EXTCAND-8d174dd6c2a760422152ee6d,ROOTCOMP-0ad4acc7c578cfdd1ffddf12,MECHEXP-4fe3987ebd0ac0c49c0c4135|MECHEXP-aaab101e6e4c1f98bcfc133a|MECHEXP-b98b946062e0758619496eb4|MECHEXP-c793e93a37273029f76c69f8|MECHEXP-edb0e6df8c843aebcea2bb60,
EXTSRCREV-531980b2fe47fe3a4335d390,EXTLOC-546138fa7e535b055c9689c4,duplicate_exact_payload,EXTSOURCE-553ed45093956b443765cc06,9cee3d0c82a927450b35aba04430e1dd5fcc76efe6a78bb22165eb9025048482,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9cee3d0c82a927450b35aba04430e1dd5fcc76efe6a78bb22165eb9025048482.pdf,RESCAND-92336e1505cb515158245c2f,ROOTCOMP-07d990a05d091a5dc8b208d5|ROOTCOMP-8ca931ec9b61d67a38e7f359,MECHEXP-40d08d465a775dc9226e2170|MECHEXP-5a001176aa785cd48a1c28b3|MECHEXP-b4ac28ee4f34af7999400e39|MECHEXP-bd539c910e40e959de0a1477|MECHEXP-ed8876003cc138b4f79bc573|MECHEXP-f57c31a2c8cadd32d8f4175a,
EXTSRCREV-851cd70d3393b3726b2a653a,EXTLOC-546ee48aac74fbbf4fe372a9,duplicate_exact_payload,EXTSOURCE-0b4da4af7ee76077aaa6697b,4e4a2846b1297784c0cb00f0ca0615d0c5223444e29005af8ec825b1cf36fc62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4e4a2846b1297784c0cb00f0ca0615d0c5223444e29005af8ec825b1cf36fc62.html,RESCAND-2550b1dbc00d03d9bda21775,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,
EXTSRCREV-07f2f35628e7b50fc306453a,EXTLOC-54e4b042197238d5af0cfac3,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-291b060e1370c93715163f81,ROOTCOMP-b36e5aa0d59fa72998caf2ec|ROOTCOMP-e5fa5b5befbbbc6742838f79,MECHEXP-3a14ba526a96119af6423609|MECHEXP-3b270ea9fbecf061cfafae06|MECHEXP-4d9cc9efc8e2a5f1efc41e4d|MECHEXP-69fde4cc2ceecaa1dffaf9bb|MECHEXP-8c812faddc815db3b4dc56d2|MECHEXP-9d7570afdcf1c9fbfaf04498|MECHEXP-e89868eeb3e2688776a653ae,
EXTSRCREV-cb372c4f188fd9381db340a1,EXTLOC-5560fbd6af3020de0b74a1d2,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-27af16662c0de21ca3dab92f,ROOTCOMP-0748ec5bde6fb7742b97b13e,MECHEXP-16fb4fa64910e5764709925b|MECHEXP-2dc50286defc5d66c65514c2|MECHEXP-5e8a9a6d29582455d1919f4c|MECHEXP-cfa5716b7f796f0883da0b03|MECHEXP-dc7e7af56c37ec2cf409dc07,
EXTSRCREV-829746109f1cf22d136b3f85,EXTLOC-558595bc0ee4570c78842fa9,duplicate_exact_payload,EXTSOURCE-f163c91505f6385956c69428,c6a20c963b2a5e2c9c3e2465256de8c249db9ad4dde15072f17064ad590fa139,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c6a20c963b2a5e2c9c3e2465256de8c249db9ad4dde15072f17064ad590fa139.html,RESCAND-c5027c92dfa3d09f82b39daa,ROOTCOMP-11b00e149bbe06c8729dd152,MECHEXP-0fce3712151a40a57d72b6cc|MECHEXP-261e48a0a26d8a4e632ab3f3|MECHEXP-6db015de5987f23f3628f103|MECHEXP-e1e81ccb9a101d6bbe82da2f|MECHEXP-f74e51a5cc4d1eea1ee0c9d6,
EXTSRCREV-164a8f76f454fc40ddc22239,EXTLOC-55a2f46f4241dac0fea89794,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-65c93ecb7b4fa68c65118a2f,ROOTCOMP-faef23f1d05de59780e9a942,MECHEXP-244a1ef0849e8443d5fcf147|MECHEXP-29e39dc15c9c0e7a874b4d0d|MECHEXP-63bf1348fe426d1194bf5a56|MECHEXP-b937381cf6410426a527333e,
EXTSRCREV-c09c6e4447926edfeede4d9e,EXTLOC-568d74bc6cf4722b05c17e86,duplicate_exact_payload,EXTSOURCE-54751285efae9b27f6b67ac7,8f4d87c19fe563dcad53d3eca4b7fc078bb809a84756092bb1c34d8746d12366,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f4d87c19fe563dcad53d3eca4b7fc078bb809a84756092bb1c34d8746d12366.html,EXTCAND-10e03cd9783ccf98a4407f65,ROOTCOMP-48a063dffef6a99995878084,MECHEXP-1dfd6fa6ca6067ceaa7d5586|MECHEXP-3c8863df17efd4e0a138c178|MECHEXP-6822f2633f0a1e5a476c5668|MECHEXP-ae34614f148ea2c5baf3229b|MECHEXP-ca90b7203cd2679e5088de97,
EXTSRCREV-6dced3c9402ac80121f948e8,EXTLOC-56c36909f73b6204e2d3d7ca,duplicate_exact_payload,EXTSOURCE-3e8b21355fd1fc1fe2c69b71,d34ba1ef4f3e2d6701270e4012e88082ed1cae953a48429d7fecb8ba1566ab48,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d34ba1ef4f3e2d6701270e4012e88082ed1cae953a48429d7fecb8ba1566ab48.html,RESCAND-7146e6073c957259369e60e3,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,
EXTSRCREV-61242bc0dcb753ac8c87ab83,EXTLOC-56e5fca212d6c781df600629,duplicate_exact_payload,EXTSOURCE-4cedc0c78256ac2cc8f784af,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea.html,RESCAND-17cff94e2830b8b4dbd9b977,ROOTCOMP-6848382e32df4868e3f8facb,MECHEXP-1ebb6c074d6739ec7d94fde5|MECHEXP-31edf9bf59005890b4d11b1e|MECHEXP-44bce6c74731f8b3f2000bdd|MECHEXP-dfcc2e4b2578701138790de9,
EXTSRCREV-6d12f765b135cab5df7c7277,EXTLOC-577c81289d066218a57fa5ec,duplicate_exact_payload,EXTSOURCE-0b4da4af7ee76077aaa6697b,4e4a2846b1297784c0cb00f0ca0615d0c5223444e29005af8ec825b1cf36fc62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4e4a2846b1297784c0cb00f0ca0615d0c5223444e29005af8ec825b1cf36fc62.html,RESCAND-a22c7fc0629c65f0956dee4d,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,
EXTSRCREV-632c9395261b5519366b48c3,EXTLOC-57ae77d4edbb4cfdecc57069,duplicate_known_retained_source,B4X2500SRD-20260730-6edacd8e5968628c6485,9247fed63e9506326b72cf3f69c52de8ce9594062c97c7b4950e28e3757be90e,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-6edacd8e5968628c6485.pdf,RESCAND-3280176d8866f4cb857556e8,ROOTCOMP-6bf7974d050ba43f7fe92e70,MECHEXP-0f41c0d83b176ab4124d9788|MECHEXP-241a832782bdc2642df8a429|MECHEXP-34c3538b87c8a94a986e27e4|MECHEXP-b0fa97580ab09d4285c25792|MECHEXP-bb81d88bd43c43059ef47e92|MECHEXP-e7dc8c5bccb4e28e3f07f4bf,
EXTSRCREV-1fd97a3bc629eaca2f5a5abd,EXTLOC-5935cdca39d6d7d0455c67e4,duplicate_exact_payload,EXTSOURCE-6702dcbc1349f87284a78269,a44598558a70f574492f2eef87abb3cdfd7624ef7e8ece3ccb55e3b6b6c1273d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a44598558a70f574492f2eef87abb3cdfd7624ef7e8ece3ccb55e3b6b6c1273d.html,EXTCAND-c33bb4bf16137c6031496944,ROOTCOMP-ea53aaca787127ff5bbecad1,MECHEXP-1113e00d33fca47e78088d45|MECHEXP-6107deb05ed5dddb3d4fff62|MECHEXP-730b8b5c3b02eb5315e761fa|MECHEXP-7fae6f265d7738c44abf9051,
EXTSRCREV-6d11e8d2d621d4602f673636,EXTLOC-59e3e17a373f29456276b90d,duplicate_exact_payload,EXTSOURCE-55c8afb3d30b2544cc42cb5a,e59f527fe38429c39a511d6f7f82f47bc686509397bc5b24c4b6722d29b925a0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e59f527fe38429c39a511d6f7f82f47bc686509397bc5b24c4b6722d29b925a0.html,RESCAND-8882dd3ec327a53f0f8001bb,ROOTCOMP-76a255ce691307d289f3f592,MECHEXP-0f3909de85ceac9445e5d55b|MECHEXP-160cb6af33ac2fc9f1532101|MECHEXP-37bf27b74f9cb2d578ee2510|MECHEXP-85e3f716a4c8fdc860545de1|MECHEXP-cf99b3e4046a82130dec8610,
EXTSRCREV-0b2c636adee0732a672b85e4,EXTLOC-59e4ba67408fe1df50c62c5a,duplicate_exact_payload,EXTSOURCE-61036495faf8b9a195c6892c,e3f0096f5c3e4e5a29dc1dc3f42e08b17066f3a623f09ba9555eaa2a33343971,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3f0096f5c3e4e5a29dc1dc3f42e08b17066f3a623f09ba9555eaa2a33343971.html,EXTCAND-d7f1603f1ae6c8b84c1ac2a2,ROOTCOMP-ca49dbdce0bbec48ca22543a,MECHEXP-28e0cf80bb4e765c136e7d1a|MECHEXP-4dfbfaf50049e5aed4877d8b|MECHEXP-8642d6b5da826519391f7fda|MECHEXP-8e030c1eb27822abbe50c5ab|MECHEXP-da4e6479345eb076dd958f56,
EXTSRCREV-c575718d6ebfca82eb9170f1,EXTLOC-5a38d184c23819c8486d0fbe,duplicate_exact_payload,EXTSOURCE-e58ef0272bd9b6d4f7a25f9e,16ee4495e7e0319330558c5f3569d4d96963c3e28cbc61c9b891faa311866f9e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/16ee4495e7e0319330558c5f3569d4d96963c3e28cbc61c9b891faa311866f9e.html,RESCAND-eeed77cfb0f4439cda80ba1c,ROOTCOMP-a971f405851350cd8cd686ce,MECHEXP-0f264b5ad2e439cde7ee0a38|MECHEXP-29616db048caaf2840addec4|MECHEXP-3d018428e3310a5c7bf5b57b|MECHEXP-88e1a65094ee73132f2d9f78|MECHEXP-d8572715840105b290cbad10|MECHEXP-ea77a58d13a3371f71e15d1a,
EXTSRCREV-86d85d4e435711fceddfa9d5,EXTLOC-5a38eaaafaf9501bc0658722,duplicate_exact_payload,EXTSOURCE-6915d0d34c240375269f0b98,03593109918f5d3fcbfea0ae821c48d55e099b070e8d2e09cf842335df0736f8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/03593109918f5d3fcbfea0ae821c48d55e099b070e8d2e09cf842335df0736f8.pdf,EXTCAND-6dfbfd6af707721a9c4c003a,ROOTCOMP-f24839f97ddf2d41bf889150,MECHEXP-123a1571266accd17512b8ee|MECHEXP-854a6a5d2a365e482a73f41a|MECHEXP-a16329059a534696e3948d86|MECHEXP-edb190852410cb8773b49e1e,
EXTSRCREV-f449b24cb6536e9d40cc1adf,EXTLOC-5a4dd9150bf2a84436d502a2,duplicate_known_retained_source,RMSRD-20260802-8f9e92f6149272f5fa41,d65ab5f7fddbda565f9aecc6336c60e85a062542f3b338e0a6c0c23998d31472,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8f9e92f6149272f5fa41.pdf,RESCAND-d9e4567fae38623a4c89c423,ROOTCOMP-efb4eee1ec423829ccdfbf53,MECHEXP-232453c59c6f07b9cccf5738|MECHEXP-6cd71e64e4de5bf81da00c0f|MECHEXP-ac98fd3cca96434a52b57c89|MECHEXP-eace08f08d47f9a0f2ee39e6,
EXTSRCREV-fc24d095bd8bd462ed97f91b,EXTLOC-5af5141dae40857d309ab52d,duplicate_exact_payload,EXTSOURCE-e3f17d221fc3882f4f8bc3fa,9a73f647c03e99278b14c8843b982ed715b8f3c6bb9914cee0bda17744f1a095,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9a73f647c03e99278b14c8843b982ed715b8f3c6bb9914cee0bda17744f1a095.pdf,RESCAND-1be412b35ec5e12fbd6e1dac,ROOTCOMP-30d038a3a748c0609825fca0|ROOTCOMP-3e2916f42abeb07f56562528,MECHEXP-03f09635e6e0a62ffeca2eb2|MECHEXP-0de5f72eb1f1811bbe667b69|MECHEXP-40abfaabc0257e73c207ecbb|MECHEXP-586655b8fbdb768efc5fae6e|MECHEXP-67d07711867aecc7c9011521|MECHEXP-6ec061468b92d38346856563|MECHEXP-c3045ccdd24bec8dae2df139|MECHEXP-dca1fd88c0c27a16270eecc6|MECHEXP-e6f426483368ea895be6023d,
EXTSRCREV-8b93fbeab15196371d3dc759,EXTLOC-5b47a1e11c4d6b943883404b,duplicate_exact_payload,EXTSOURCE-e03d77617a710e28b09e0091,056f56f23c544d000eb90d9fb7abc59a1339e82f62ab518bcbe559c8019f0a33,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/056f56f23c544d000eb90d9fb7abc59a1339e82f62ab518bcbe559c8019f0a33.pdf,EXTCAND-313e6bbac7a5c52cef5e3fca,ROOTCOMP-df40493e0bc73db684791008,MECHEXP-00eb158769f6bec8766a70d7|MECHEXP-125bcf4b7c419ca3a069416f|MECHEXP-b85b19870e22e63173b0f2ea|MECHEXP-d641a1b1a88790fc3e290e65|MECHEXP-dc5563b40da8dae04161c41e,
