extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,source_review_download_status,download_status,local_retained_path,readiness_status,readiness_reason,content_type_hint,file_extension,file_size_bytes,file_sha256,page_count,html_text_readiness_hint,file_integrity_status,extraction_status,extraction_reason,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extracted_non_whitespace_char_count,extracted_page_count,page_count_metadata,extraction_method,bounded_input_or_output_truncated,ocr_used,pdf_rendering_used,model_api_used,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
TXT378-7efb1bdb13d0d42d8cbe,RS556-5aa51b85d16f14592d23,TS4L-1fde68a326fca75d9066,lane_2,tier_c,verification_ready_low,https://lakewoodnj.gov/images/db/min_twpcom_070814.pdf,Township of Lakewood Committee Meeting Minutes (07/08/2014),Lakewood,NJ,Northeast,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,Lakewood Township Local 71 Policemen’s Benevolent Association,2014 (meeting/minutes; resolution authorizing execution of a CBA),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,municipality=Lakewood Township (NJ),likely overlaps 2014–2024 window (2014-dated committee record),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-5aa51b85d16f14592d23.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,19103,407869ffa1276d437328800cdf90a8fe09cadc2d90c554161a8bac54429d43c5,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-7efb1bdb13d0d42d8cbe.txt,7d22024f0dfd71478e89d156a85058c46390dc4cbc43ceea82932994cc79bcd7,1256,1253,1063,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-c306775877a8e190984f,RS556-626fc2607ec3c38b1553,TS4L-6ee2e5bf8140fb0b191d,lane_2,tier_c,verification_ready_low,https://www.newsandsentinel.com/news/local-news/2018/02/marietta-city-council-moves-forward-on-labor-negotiation/,Marietta City Council moves forward on labor negotiation,Marietta,GA,South,safety_and_non_safety_bargaining_units,police and fire (safety service providers) and bargaining units,,2018 (article date),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same_city_match_status=unclear (query hit appears to be Marietta in Ohio, not Marietta, GA)",overlaps_target_window=unknown,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-626fc2607ec3c38b1553.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,130193,c07ecdbc7261dcde3ef18746ee17047a25ecb52b2fd6ee451a8b178751c343ef,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-c306775877a8e190984f.txt,6e14f86d1ef4cde502fa21ec4e70a567d48c3176d0ded03df52e5b2cc8975661,4362,4359,3673,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-78b1df7bda18e9bdbbcc,RS556-698bc9daa9780aa2f4aa,TS4L-f1e04052c86466686159,lane_2,tier_c,verification_ready_medium,https://plainfieldchartertwp.civicweb.net/document/68138/Plainfield%20Twp%202022-2026%20PTFFU%20CBA.doc?handle=0202261E111545C6BEBDA77B503C3C97,Plainfield Twp 2022-2026 PTFFU CBA,Plainfield charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighters (Police/Fire public safety),Plainfield Township Fire Fighters Local 3890 (PTFFU / I.A.F.F. Local 3890),"January 1, 2022 to December 31, 2026",2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact municipality name match (Plainfield Charter Township, MI)",Overlaps expected window 2014-2024 (includes 2022-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-698bc9daa9780aa2f4aa.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,571270,e706994da49a243a834baad45be4e8dec2922da3aeadd5bfe109c7aa9649e9ce,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-78b1df7bda18e9bdbbcc.txt,df3bc4150c6fa2a83b72302ec7228e45c908676313d71559486f3f9322b28aa7,124982,119846,100952,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-d7e9d0b614086645c4fd,RS556-70015301a61bb46f9f87,TS4L-ccef39e030b336b93f37,lane_2,tier_c,verification_ready_low,https://www.bcato.org/information/arbitration-awards-contracts/,BCATO — Arbitration Awards & Contracts (includes Northampton Township contract listing),Northampton,PA,Northeast,safety_and_non_safety_bargaining_units,public safety (police) likely via Act 111 / police contract listings,Northampton Township (listed municipality; bargaining unit not fully specified on the landing snippet),Contract listed: 1/1/2016–12/31/2020,2016-01-01,2020-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Northampton Township, PA (Bucks County) appears to match municipality=Northampton (township).",Overlaps expected window 2014–2024.,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-70015301a61bb46f9f87.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,35254,fe2ed13adb43212a074dcf822bf56592e29c18fcd64f920835a41804605b5bd1,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-d7e9d0b614086645c4fd.txt,cb912a84798abc0ff9f7de262cf8622b317d7f0550d7e7065659327a1603c28d,4542,4541,3965,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-a76051eea2c6be78ba1d,RS556-70337d702f3d7eec7edd,TS4L-eed936bd9234936fcade,lane_2,tier_c,verification_ready_low,https://www.nj.gov/perc/conciliation/policeandfire/,NJ PERC - Police and Fire Interest Arbitration (process page; includes 'Interest Arbitration Awards' link/table locator),Monroe,NJ,Northeast,safety_and_non_safety_bargaining_units,Police/Fire (interest arbitration impasse resolution),,2014-2024 (award periods vary; table used to find Monroe Township specific dockets within target window),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Monroe Township, NJ (same city match depends on searching the awards table for 'Monroe Township')",Covers target window via searchable awards listings (unknown without table filtering; intended).,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-70337d702f3d7eec7edd.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,34251,bf4adbdb415342540a05b4f89c26f5209f4d482d98476fafbe6d7156abbd2aa6,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-a76051eea2c6be78ba1d.txt,dc8b545c56960277f12fbd632eea5d3c871836720915ef3804b56a453e8dfb58,5465,5464,4735,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-299fb6c7698752359b88,RS556-91580ebfafc3fbba32a5,TS4L-e20ccc94cf9639ea3a2d,lane_2,tier_c,verification_ready_low,https://www.pa.gov/agencies/dli/programs-services/labor-management-relations/pennsylvania-labor-relations-board/plrb-fact-finding-reports/2025-fact-finding-reports/pera-f-25-119-w-cranberry-township,"PERA-F-25-119-W Cranberry Township (PLRB) — Notice of Fact-Finder's Report (Utility Workers Union of America, AFL-CIO, Local 540)",Cranberry,PA,Northeast,safety_and_non_safety_bargaining_units,non-safety (utility/public works employees),"Utility Workers Union of America, AFL-CIO, Local 540","Successor negotiations following CBA expired December 31, 2024 (fact-finding in 2025)",2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Cranberry Township, Butler County (matches Cranberry municipality context)","Overlaps target window (CBA expiry Dec 31, 2024; fact-finding relates to successor terms entering after 2014-2024 period)",verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-91580ebfafc3fbba32a5.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,213244,51af9caf4461f373eddb27b68bf9265ebef42eb0022be6deebf6fc0d84313b6c,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-299fb6c7698752359b88.txt,91734b455dbd0b76f9178fb4b2de233b84fc9db8453374dc256b5dbf6f4e5be9,5619,5593,4852,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-5fec8b0c9af02e8fed20,RS556-a20712d57111ab8e6081,TS4L-89e435448ef9a0cfdb4e,lane_2,tier_c,verification_ready_low,https://ryerecord.com/arbitrator-rules-in-citys-favor-on-police-contract/,Rye Record: Arbitrator Rules in City’s Favor on Police Contract,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,police (inferred from 'Rye Police Association' / police contract context),Rye Police Association (inferred),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality (Rye, NY)",Unknown (article references arbitration related to police contract; specific 2014-2024 period not confirmed in snippet),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-a20712d57111ab8e6081.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,206373,0fcfcc7bf76d00a7f21919cd74ec1245002e789b2efde17c547a514a8475ed7c,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-5fec8b0c9af02e8fed20.txt,e0c5a2b7fedf1978344ca86816dfd6a97ace6a3196474e24b5f94118925d0f09,5789,5732,4800,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-34e766866add5a307928,RS556-b11e1bb0b3a0363f334a,TS4L-0edb78518096eea7b06b,lane_2,tier_c,verification_ready_low,https://ibew375.org/upper-macungie-township/,IBEW Local Union #375 — Upper Macungie Township (unit page referencing current CBA term),Upper Macungie,PA,Northeast,safety_and_non_safety_bargaining_units,"Non-safety (Parks, Roads, and Sewer Department employees represented by IBEW Local Union #375)",IBEW Local Union #375 — Upper Macungie Township unit,"May 1, 2017 through April 30, 2020 (current CBA term referenced on page)",2017-05-01,2020-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same_municipality_match: Upper Macungie Township, PA",overlaps_expected_window_2014-2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b11e1bb0b3a0363f334a.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,136116,4c0714ba037012e3fe7526b4c0d19f5bd033116910d539677e9b8ca0cf3965b0,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-34e766866add5a307928.txt,db6d8d3e570b96545c7aded0eeb66f5ad8e92adbb273df63f29bed9696991703,2232,2220,1879,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-a967414dfc5f0957bfc6,RS556-c570640b0226921a8bb1,TS4L-bb543fd098f10086649a,lane_2,tier_c,verification_ready_low,https://ciceronewyork.net/contracts/,"Town of Cicero, NY — Agreements (Collective Bargaining Agreements & Employment Contracts)",Cicero,NY,Northeast,safety_and_non_safety_bargaining_units,Public safety (police) + non-safety (highway/CSEA) bargaining units (document index page),Cicero Police Benevolent Association (PBA) / CSEA (Highway),Includes PBA contract 01.01.2023–12.31.2027; CSEA Highway Agreement 01.01.2022–12.31.2025 (page also lists other agreements outside 2014-2024),2022-01-01,2027-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality (Town of Cicero, NY) lead page for bargaining-unit documents",Overlaps target window (contains 2022-2025 and 2023-2027 items; not limited strictly to 2014-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c570640b0226921a8bb1.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,81766,4ac89ba5727f5444450ea131da3a23332834588d628983efcc720f8160d63581,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-a967414dfc5f0957bfc6.txt,032f2dd29294a22432bc5829b4140805062d1c306529c6f295bc02f9acc4d761,1309,1290,1105,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-e4e352e2ad088a061ce2,RS556-cff8c5c2c90dccc5dc0b,TS4L-3e38807638970ac344a6,lane_2,tier_c,verification_ready_low,https://www.cityofalabaster.com/430/Employee-Documents,"City of Alabaster, AL — Employee Documents",Alabaster,AL,South,safety_and_non_safety_bargaining_units,public safety and other city employee groups (documents page index),,2014-2024 (document index; period not specified in locator),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_expected (City of Alabaster source),unknown_overlap,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-cff8c5c2c90dccc5dc0b.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,102492,dfc1e42232ce7a0bc720d005bdbd99b06d05975baff747dd41ea601fce9cf96c,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-e4e352e2ad088a061ce2.txt,3fb9c94947933566472b923db6d371e227913ef5d6f02d3b612c283fb7595d7a,1633,1631,1407,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-4e633138f304548dd6a6,RS556-e11310f58f29be5927af,TS4L-2c2307ec9f7536841557,lane_2,tier_c,verification_ready_low,https://www.cumberlandri.gov/192/Human-Resources,"Human Resources (Cumberland, RI) — collective bargaining units/contracts listing",Cumberland,RI,Northeast,safety_and_non_safety_bargaining_units,Multiple (listed bargaining units/contracts),,2014-2024 (listing may link to multiple contract periods),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Match (Cumberland, RI)",Unclear from listing page alone; likely links to contracts overlapping 2014-2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e11310f58f29be5927af.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,152435,ec5acf00776da51ea9f602ca9f8a3bf075d946fb7664bba14a6333f017972324,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-4e633138f304548dd6a6.txt,4fa35ce8ceca04096b2bf43ba659cd03975e5820162f440a23d68f79d7981f2e,5189,5183,4441,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-6f9e89a3000ed13b62b5,RS556-f2b19ae3f4e9d8fd6bb8,TS4L-d0c5a00b0a3995b97425,lane_2,tier_c,verification_ready_low,https://www.dliweb.pa.gov/mediation/Pages/GRVNC/ARBTR_PUBLIC_detail.aspx?id=180,Arbitrator Resume (DLI/PA) — includes “Tredyffrin Easttown School District Fact Finding”,Tredyffrin,PA,Northeast,safety_and_non_safety_bargaining_units,School employees / education (non-safety),Tredyffrin Easttown School District (fact-finding participant not specified in snippet),Not stated (fact finding listed without dates on resume snippet),Unknown (likely with,Unknown (likely with,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Tredyffrin-Easttown match,Indeterminate without dates; potential overlap with 2014-2024 target window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f2b19ae3f4e9d8fd6bb8.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,17655,14ee6193d592da51f6196337a104b793c7e330d0a3c6a8fbba90fc056e1aed75,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-6f9e89a3000ed13b62b5.txt,a56a2dad9d6511d116449bf5c352bba4046e40fb571c4818fd1cce86f4ce033e,2553,2553,2208,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-3a5f0e14b9e2d10e4f95,RS556-f476856ad708cd5dffa4,TS4L-a07ffac0bae69b0a9d33,lane_2,tier_c,verification_ready_low,https://www.cityofedwardsville.com/489/Labor-Contracts,"Edwardsville, IL — Labor Contracts (City of Edwardsville)",Edwardsville,IL,Midwest,safety_and_non_safety_bargaining_units,Fire Department Firefighter/EMS (public safety),,2024-2027 (listed on page),2024,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Likely same city (Edwardsville, IL) based on page context",Overlaps target window (2014-2024) via 2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f476856ad708cd5dffa4.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,110768,31d40b8894bf7c2326bfba4fa0b1ce5c5f1865d06fccf9cbbebf9231e77d95a1,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3a5f0e14b9e2d10e4f95.txt,d5b4a72e5f3b58851b8299360dbaf563602708f789deb25466d169bfc9c76823,1621,1620,1412,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-a31fa910067431018389,RS556-fa319da51b3389e630a7,TS4L-44c8dd46390352913256,lane_2,tier_c,verification_ready_low,https://dspace.njstatelib.org/items/e881d5cf-28df-4db6-bfab-43af92fa2eb1,Biennial Report of the Public Employment Relations Commission on the Police and Fire Public Interest Arbitration Reform Act (PERC police/fire interest arbitration context),Bridgewater,NJ,Northeast,safety_and_non_safety_bargaining_units,police and fire (context for strike/no-strike constraint),,Biennial report (published content; retrieve within 2014-2024 window as relevant during follow-up),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,not municipality-specific (statewide background; not a Bridgewater-only record),may overlap with target window depending on which biennial report year(s) are selected during follow-up,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fa319da51b3389e630a7.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,385071,34137ff1dc2f75ff9af324221f7cc1b0099860fd5d2b9c633b230b59acee2c26,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-a31fa910067431018389.txt,1701f8d0ddfd80f95569232d00af078f4fa1743f8e51ce7048ae24bb2a937c31,1605,1533,1321,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-35e112aa65dabf99a815,RS556-ffde92bf7296de99f206,TS4L-348610033d1fdf4ba378,lane_2,tier_c,verification_ready_low,https://www.gtnj.org/index.php/i-want-to/find-a-form-or-document/employee-contracts/police,Galloway Township Municipal Government - Police (Employee Contracts) / Document Library,Galloway,NJ,Northeast,safety_and_non_safety_bargaining_units,Safety (Police),PBA Superior Officers; Rank & File Police (as listed in the document library),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_same_city_municipality_locator,unknown_overlap_with_2014_2024_target_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ffde92bf7296de99f206.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,58834,c37444d40cad3d7fbcd6dad64d0093f3d01e44b0da7680e0f680d6105ca113b5,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-35e112aa65dabf99a815.txt,820a4b6e7a5b6cb0d88ad90c1e8d36cd7d215ba428dc2ce2cbe7bb4f9f8fd9a8,4604,4602,3964,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-6f5cece9a2512d698ad5,RS556-03b9aea497cfe9801f55,TS4L-19e4f89f2e311e6856a1,lane_3,tier_c,verification_ready_low,https://www.westmemphisar.gov/182/City-Financial-Reports,Archive Center • City Financial Reports (includes “City Financial Report - 2016 (PDF)”),West Memphis,AR,South,non_safety_municipal_units,Municipal budget/finance supporting employee compensation constraints (non-safety),,2016 (report archive item),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-03b9aea497cfe9801f55.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,100065,084218ab220af5b47e85057b2917e1662386f24174224256f5cc96c0896850e4,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-6f5cece9a2512d698ad5.txt,12b8c3e7cb92add30f4dbf60c5142504a39a9e9eb08be56263345b27d6e69fd0,1694,1691,1423,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
