triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-4ea8df1ecafa1f5fc149,NSCQ-MA-20260720-0109,VER-31d3d601ac2a81b5cdee,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_166451,166451,MA,Marlborough,CITY OF MARLBOROUGH,https://marlborough-ma.gov/DocumentCenter/View/3539/Police-Patrol-Integrated-Contract-2024-2027-SIGNED,https://marlborough-ma.gov/DocumentCenter/View/3539/Police-Patrol-Integrated-Contract-2024-2027-SIGNED,"Marlborough Police Patrol Officers Association’s Collective Bargaining Agreement (July 1, 2024 – June 30, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://marlborough-ma.gov/DocumentCenter/View/3539/Police-Patrol-Integrated-Contract-2024-2027-SIGNED,high_priority_later_verify,high,lane_2,URL-932c21647506cefe39dd,1,canonical_representative,city,police,,2.683333,yes,likely_official,91,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-7eafac722ddfcc541d04,NSCQ-MA-20260720-0113,VER-28192ec2beeb10cc0cd6,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_128106,128106,MA,Northampton,CITY OF NORTHAMPTON,https://northamptonma.gov/DocumentCenter/View/10041,https://northamptonma.gov/DocumentCenter/View/10041/Fire--IAFF-Local-108-Agreement-22-to-25-PDF?bidId=,"Agreement between the City of Northampton and Northampton Firefighters, I.A.F.F. Local 108 (Effective date: July 1, 2022; Termination Date: June 30, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://northamptonma.gov/DocumentCenter/View/10041/Fire--IAFF-Local-108-Agreement-22-to-25-PDF?bidId=,high_priority_later_verify,high,lane_1,URL-72d304a00465ae8d197b,1,canonical_representative,city,fire,,2.683333,yes,likely_official,93,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-2881eb623929c1a974f3,NSCQ-MA-20260720-0126,VER-a1c70c403163da9bc649,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_166442,166442,MA,Gloucester,CITY OF GLOUCESTER,https://www.gloucester-ma.gov/DocumentCenter/View/15739/Firefighters_thru-June-30-2028?bidId=,https://www.gloucester-ma.gov/DocumentCenter/View/15739/Firefighters_thru-June-30-2028?bidId=,"Collective Bargaining Agreement Between The City of Gloucester and Gloucester Firefighters Local 762, I.A.F.F.",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.gloucester-ma.gov/DocumentCenter/View/15739/Firefighters_thru-June-30-2028?bidId=,high_priority_later_verify,high,lane_2,URL-7bc8bb450428703048e2,1,canonical_representative,city,fire,,2.683333,yes,likely_official,95,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-48881bdc521ffc611c14,NSCQ-MA-20260720-0129,VER-c43dc72c652a2805cf4c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_128107,128107,MA,Melrose,CITY OF MELROSE,https://www.cityofmelrose.org/DocumentCenter/View/1521/Fire-FY-24-26-PDF,https://www.cityofmelrose.org/DocumentCenter/View/1521/Fire-FY-24-26-PDF,Collective Bargaining Agreement (Local 1617 IAFF) — City of Melrose,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofmelrose.org/DocumentCenter/View/1521/Fire-FY-24-26-PDF,high_priority_later_verify,high,lane_3,URL-69d58ef57d9ba2e8291a,1,canonical_representative,city,fire,,2.683333,yes,likely_official,97,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-59c87734e5e15f27fbb3,NSCQ-MA-20260720-0136,VER-0b27a7fbb788d1daa275,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_166456,166456,MA,Gardner,CITY OF GARDNER,https://gardner-ma.gov/DocumentCenter/View/10504/Patrolmen-Contract-2023-26,https://gardner-ma.gov/DocumentCenter/View/10504/Patrolmen-Contract-2023-26,"Collective Bargaining Agreement between the City of Gardner and the Massachusetts Coalition of Police (MassCOP), Local 400- Patrol Union",cba,scheduled,reachable_pdf_or_document,application/pdf,https://gardner-ma.gov/DocumentCenter/View/10504/Patrolmen-Contract-2023-26,high_priority_later_verify,high,lane_3,URL-f97fa05df973eea7c935,1,canonical_representative,city,police,,2.683333,yes,likely_official,99,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-db20e6b34d23f2cec62f,NSCQ-MA-20260720-0140,VER-5c96683a22ca5d954467,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_224809,224809,MA,Greenfield,CITY OF GREENFIELD,https://greenfield-ma.gov/2024-2027%20Contract%20Bargaining%20Agmt%20w%20MassCOP%20Unit%20A%20Local%20470%20FINAL%20VS%20ARTICLE%208%20SECT.%202%20AND%203%2012.23.2024.pdf,https://cms5.revize.com/revize/greenfield/2024-2027%20Contract%20Bargaining%20Agmt%20w%20MassCOP%20Unit%20A%20Local%20470%20FINAL%20VS%20ARTICLE%208%20SECT.%202%20AND%203%2012.23.2024.pdf,2024-2027 Contract Bargaining Agmt w MassCOP Unit A Local 470 (FINAL VS Article 8 Section 2 and 3 12.23.2024) (Patrol Officers Collective Bargaining Agreement),cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms5.revize.com/revize/greenfield/2024-2027%20Contract%20Bargaining%20Agmt%20w%20MassCOP%20Unit%20A%20Local%20470%20FINAL%20VS%20ARTICLE%208%20SECT.%202%20AND%203%2012.23.2024.pdf,high_priority_later_verify,high,lane_3,URL-ee577b46890d8a7e8625,1,canonical_representative,city,police,,2.683333,yes,likely_official,101,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-48e93c7fedab00cc4b14,NSCQ-MA-20260720-0146,VER-a229527f9433cad97fa3,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_195851,195851,MA,Easthampton Town,CITY OF EASTHAMPTON TOWN,https://easthamptonma.gov/DocumentCenter/View/6818/Police-IBPO-Local-00-367-CBA-2024---2027,https://easthamptonma.gov/DocumentCenter/View/6818/Police-IBPO-Local-00-367-CBA-2024---2027,Police IBPO Local 00-367 CBA 2024 - 2027,cba,scheduled,reachable_pdf_or_document,application/pdf,https://easthamptonma.gov/DocumentCenter/View/6818/Police-IBPO-Local-00-367-CBA-2024---2027,high_priority_later_verify,high,lane_2,URL-37fda4b20587555089fa,1,canonical_representative,city,police,,2.683333,yes,likely_official,103,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-4512d9e2c6bbbb01b8ab,NSCQ-MA-20260720-0152,VER-172baca4da5c054bcc7a,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_166443,166443,MA,Newburyport,CITY OF NEWBURYPORT,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/pages/afscme_contract_7-1-21_to_6-30-24.pdf,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/pages/afscme_contract_7-1-21_to_6-30-24.pdf,"Collective Bargaining Agreement (AFSCME Local 939) — July 1, 2021 to June 30, 2024",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/pages/afscme_contract_7-1-21_to_6-30-24.pdf,high_priority_later_verify,high,lane_1,URL-9565ed0446b6f3c008eb,1,canonical_representative,city,non_safety,,2.683333,yes,likely_official,105,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d8af2b5c86c4179413c9,NSCQ-MA-20260720-0154,VER-91131ab0867acea7ac8c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_224803,224803,MA,Amesbury,CITY OF AMESBURY,https://www.amesburyma.gov/DocumentCenter/View/5405,https://www.amesburyma.gov/DocumentCenter/View/5405/OPEIU-Integrated-CBA-FY23-25?bidId=,Collective Bargaining Agreement (OPEIU Integrated CBA FY23-25),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.amesburyma.gov/DocumentCenter/View/5405/OPEIU-Integrated-CBA-FY23-25?bidId=,high_priority_later_verify,high,lane_1,URL-cbaafd5f4017d00c7a14,1,canonical_representative,city,non_safety,,2.683333,yes,likely_official,107,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-1f4c82fcf7524c698a64,NSCQ-WA-20260720-0004,VER-16b021b3c5f8a5a71311,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_205599,205599,WA,Spokane,CITY OF SPOKANE,https://static.spokanecity.org/documents/news/2021/02/12/city-police-guild-reach-tentative-agreement/ta-2017-2021-guild-contract.pdf,https://static.spokanecity.org/documents/news/2021/02/12/city-police-guild-reach-tentative-agreement/ta-2017-2021-guild-contract.pdf,Spokane Police Guild Agreement 2017-2021,cba,scheduled,reachable_pdf_or_document,application/pdf,https://static.spokanecity.org/documents/news/2021/02/12/city-police-guild-reach-tentative-agreement/ta-2017-2021-guild-contract.pdf,high_priority_later_verify,high,lane_2,URL-9b982357de02f494cb33,1,canonical_representative,city,police,,2.633333,yes,likely_official,109,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-399167fb6c4060901dd8,NSCQ-WA-20260720-0010,VER-0863f627a94c8429df1d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176868,176868,WA,Tacoma,CITY OF TACOMA,https://cms.tacoma.gov/CBA/BargainingUnits/Local%20117%20General%202023-25%20CBA%20Final.pdf,https://cms.tacoma.gov/CBA/BargainingUnits/Local%20117%20General%202023-25%20CBA%20Final.pdf,LOCAL 117 GENERAL 2023-2025 CBA FINAL (Teamsters Local Union No. 117 - Tacoma General Unit),cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms.tacoma.gov/CBA/BargainingUnits/Local%20117%20General%202023-25%20CBA%20Final.pdf,high_priority_later_verify,high,lane_2,URL-047c32c6f0e744e2560d,1,canonical_representative,city,non_safety,,2.633333,yes,likely_official,111,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c3b977ba3884452c21da,NSCQ-WA-20260720-0012,VER-1683294c3474e980c354,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_114624,114624,WA,Bellevue,CITY OF BELLEVUE,https://bellevuewa.gov/sites/default/files/media/pdf_document/cba-Bellevue-Police-Management-Association-current.pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/cba-Bellevue-Police-Management-Association-current.pdf,"Collective Bargaining Agreement; City of Bellevue & Bellevue Police Management Association (April 1, 2018 through December 31, 2021)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/cba-Bellevue-Police-Management-Association-current.pdf,high_priority_later_verify,high,lane_1,URL-e70eb526090c243ae4c7,1,canonical_representative,city,police,,2.633333,yes,likely_official,113,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-17ad7bd27b7438553d18,NSCQ-WA-20260720-0014,VER-e005ceb71b29ae3c2f89,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_114624,114624,WA,Bellevue,CITY OF BELLEVUE,https://bellevuewa.gov/sites/default/files/media/pdf_document/2024/final_iaff_cba_final_2024-2026_signed.pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/2024/final_iaff_cba_final_2024-2026_signed.pdf,"Agreement Between International Association of Firefighters Union Local #1604 and the City of Bellevue — January 1, 2024 thru December 31, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/2024/final_iaff_cba_final_2024-2026_signed.pdf,high_priority_later_verify,high,lane_3,URL-37c01ed6fea7c300d7fb,1,canonical_representative,city,fire,,2.633333,yes,likely_official,115,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-eac864c242bceac96d21,NSCQ-WA-20260720-0022,VER-f88e62244aa54d11fceb,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176873,176873,WA,Everett,CITY OF EVERETT,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME-PDF?bidId=,"2025-2027 LABOR AGREEMENT between CITY OF EVERETT, WASHINGTON and EVERETT MUNICIPAL EMPLOYEES LOCAL NO. 113, AFSCME",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME-PDF?bidId=,high_priority_later_verify,high,lane_2,URL-dc25cb1f67d6e2378ed7,1,canonical_representative,city,non_safety,,2.633333,yes,likely_official,117,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-ba0c6a5068dd04824885,NSCQ-WA-20260720-0033,VER-51a6b6cc53e96d5618fd,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176902,176902,WA,Yakima,CITY OF YAKIMA,https://www.yakimawa.gov/services/hr/files/2024-2026-YPPA-CBA_Executed.doc.pdf,https://www.yakimawa.gov/services/hr/files/2024-2026-YPPA-CBA_Executed.doc.pdf,"Yakima Police Patrolman's Association (YPPA) CBA (Executed) — January 1, 2024 - December 31, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.yakimawa.gov/services/hr/files/2024-2026-YPPA-CBA_Executed.doc.pdf,high_priority_later_verify,high,lane_1,URL-e343afe447ce7e091b52,1,canonical_representative,city,police,,2.633333,yes,likely_official,119,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-97636245e7bf51500328,NSCQ-WA-20260720-0038,VER-16367d71d0bb1e4a4c82,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_205600,205600,WA,Bellingham,CITY OF BELLINGHAM,https://cob.org/wp-content/uploads/Teamsters-Local-231-Collective-Bargaining-Agreement-24-26.pdf,https://cob.org/wp-content/uploads/Teamsters-Local-231-Collective-Bargaining-Agreement-24-26.pdf,"Teamsters Local 231 Collective Bargaining Agreement (Supervisory and Professional Unit) for January 1, 2024 – December 31, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cob.org/wp-content/uploads/Teamsters-Local-231-Collective-Bargaining-Agreement-24-26.pdf,high_priority_later_verify,high,lane_2,URL-ca0b7f30819600bd1ed1,1,canonical_representative,city,non_safety,,2.633333,yes,likely_official,121,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-aedef08dc1c0899425bf,NSCQ-WA-20260720-0041,VER-506c129463264ba4f5bf,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176838,176838,WA,Kirkland,CITY OF KIRKLAND,https://www.kirklandwa.gov/files/sharedassets/public/v/1/hr/hr-pdfs/iaff-cba_2022-2024.pdf,https://www.kirklandwa.gov/files/sharedassets/public/v/1/hr/hr-pdfs/iaff-cba_2022-2024.pdf,IAFF CBA 2022-2024 (Agreement between International Association of Firefighters Local #2545 and City of Kirkland),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.kirklandwa.gov/files/sharedassets/public/v/1/hr/hr-pdfs/iaff-cba_2022-2024.pdf,high_priority_later_verify,high,lane_2,URL-81af65d4e14387455b14,1,canonical_representative,city,fire,,2.633333,yes,likely_official,123,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-cf3eff7a98f9310e9de8,NSCQ-WA-20260720-0047,VER-2d90591d78945819b174,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_136101,136101,WA,Kennewick,CITY OF KENNEWICK,https://www.go2kennewick.com/DocumentCenter/View/642/Fire-Fighters-PDF,https://www.go2kennewick.com/DocumentCenter/View/642/Fire-Fighters-PDF,"Collective Bargaining Agreement Between the City of Kennewick and the Kennewick Union Fire Fighters International Association of Fire Fighters, Local #1296 (IAFF 2024–2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.go2kennewick.com/DocumentCenter/View/642/Fire-Fighters-PDF,high_priority_later_verify,high,lane_2,URL-6989429068e5324211ff,1,canonical_representative,city,fire,,2.633333,yes,likely_official,125,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-9ccd7dcab3d251a8c670,NSCQ-WA-20260720-0055,VER-8d052285d0841e2ccbf3,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176884,176884,WA,Olympia,CITY OF OLYMPIA,https://olympia.legistar.com/View.ashx?GUID=03F6C679-1E0E-4B31-86AC-D5507DF82D32&ID=15008603&M=F,https://olympia.legistar.com/View.ashx?GUID=03F6C679-1E0E-4B31-86AC-D5507DF82D32&ID=15008603&M=F,"Agreement between the City of Olympia and the Olympia Police Guild (for the period: January 1, 2024 – December 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://olympia.legistar.com/View.ashx?GUID=03F6C679-1E0E-4B31-86AC-D5507DF82D32&ID=15008603&M=F,high_priority_later_verify,high,lane_2,URL-19cc5629ccd4d16717e6,1,canonical_representative,city,police,,2.633333,yes,likely_official,127,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-65d85f3fa508a8bd0d99,NSCQ-WA-20260720-0057,VER-159251db30b2c537fcf6,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176884,176884,WA,Olympia,CITY OF OLYMPIA,https://olympia.legistar.com/View.ashx?GUID=68786789-A468-4BB3-BD0A-A56F5D49D6B3&ID=6970920&M=F,https://olympia.legistar.com/View.ashx?GUID=68786789-A468-4BB3-BD0A-A56F5D49D6B3&ID=6970920&M=F,AFSCME 2019-2021 Collective Bargaining Agreement between the City of Olympia and AFSCME Local 618-0,cba,scheduled,reachable_pdf_or_document,application/pdf,https://olympia.legistar.com/View.ashx?GUID=68786789-A468-4BB3-BD0A-A56F5D49D6B3&ID=6970920&M=F,high_priority_later_verify,high,lane_1,URL-9190c6aeb82ead7d6a51,1,canonical_representative,city,non_safety,,2.633333,yes,likely_official,129,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-5b98a657605396c2fdd4,NSCQ-WA-20260720-0068,VER-3be2fd0667859896583d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_209730,209730,WA,Bremerton,CITY OF BREMERTON,https://www.bremertonwa.gov/DocumentCenter/View/165/BPOG-Contract-PDF,https://www.bremertonwa.gov/DocumentCenter/View/165/BPOG-Contract-PDF,Collective Bargaining Agreement (City of Bremerton and Bremerton Police Officers Guild),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.bremertonwa.gov/DocumentCenter/View/165/BPOG-Contract-PDF,high_priority_later_verify,high,lane_2,URL-1bee5b54aaedd758684c,1,canonical_representative,city,police,,2.633333,yes,likely_official,131,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-7ae1218407017e40e7f9,NSCQ-WA-20260720-0079,VER-4b1b13cc6fa7dc1cbbe2,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_114615,114615,WA,Longview,CITY OF LONGVIEW,https://www.mylongview.com/DocumentCenter/View/4827,https://www.mylongview.com/DocumentCenter/View/4827/Employees-Bargaining-Association-EBA-CBA-2023-to-2025?bidId=,EBA 2023-2025 CBA (Employees’ Bargaining Association) — including 2023 EBA Salary Schedules (Appendix “C”),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.mylongview.com/DocumentCenter/View/4827/Employees-Bargaining-Association-EBA-CBA-2023-to-2025?bidId=,high_priority_later_verify,high,lane_3,URL-1f8f50a2f7582086f679,1,canonical_representative,city,non_safety,,2.633333,yes,likely_official,133,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f7a49d43d28e55e2db7f,NSCQ-WA-20260720-0084,VER-89e25f0df314bbf87479,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176866,176866,WA,Puyallup,CITY OF PUYALLUP,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,Puyallup Police Association (PPA) Collective Bargaining Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.puyallupwa.gov/DocumentCenter/View/24437/Puyallup-Police-Association-PPA-2025-2027,high_priority_later_verify,high,lane_2,URL-d632992c1be56864e99e,1,canonical_representative,city,police,,2.633333,yes,likely_official,135,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-076b2846323523e08c04,NSCQ-WA-20260720-0090,VER-284c8956ac600a2c2194,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_209741,209741,WA,Edmonds,CITY OF EDMONDS,https://www.edmondswa.gov/UserFiles/Servers/Server_16494932/File/Government/Departments/Human%20Resources/Employee%20Contracts%20and%20Policies/Police%20Department/2023%20-%202024%20EPOA%20Law%20Enforcement%20Support%20Services%20Contract.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_16494932/File/Government/Departments/Human%20Resources/Employee%20Contracts%20and%20Policies/Police%20Department/2023%20-%202024%20EPOA%20Law%20Enforcement%20Support%20Services%20Contract.pdf,"EPOA Law Enforcement Support Services CBA (January 1, 2023 through December 31, 2024)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_16494932/File/Government/Departments/Human%20Resources/Employee%20Contracts%20and%20Policies/Police%20Department/2023%20-%202024%20EPOA%20Law%20Enforcement%20Support%20Services%20Contract.pdf,high_priority_later_verify,high,lane_3,URL-988eb78e54c84d946d0a,1,canonical_representative,city,police,,2.633333,yes,likely_official,137,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-52707163753557e92f90,NSCQ-WA-20260720-0098,VER-675c684dea7fe54d91be,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_176876,176876,WA,Lake Stevens,CITY OF LAKE STEVENS,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,Police Guild Non-Commissioned Collective Bargaining Agreement (2022-2024),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,high_priority_later_verify,high,lane_3,URL-624a55239d1ee121b153,1,canonical_representative,city,police,,2.633333,yes,likely_official,139,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
