text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_b6cbe2773950f4b53a459b6d,pr_f13691c99a2bdb70396bff0a,sr_67ccc174fd4302aa47b65768,NSCQ-MD-20260720-0041,TRI-b3fc439291ad5e6f1ea6,VER-ba77c4eda5404c8bfbe9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MD,Cambridge,CITY OF CAMBRIDGE,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0496_sr_67ccc174fd4302aa47b65768.pdf,ac29e06c84ad08b28e057e2daf76a1461766bc61fcd6f08f1fd8a82a5f742c4e,6314030,application/pdf,162,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,82,over_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_1a38ffc6491197922ab7ea34,pr_001ccda7e40cd3eb951c6c24,sr_62322cb966f64b0f81a2dc6a,NSCQ-CA-20260720-0544,TRI-aa6891911341d4a48cfe,VER-1cd94ef25d67eb5d0937,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Wasco,CITY OF WASCO,police,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0460_sr_62322cb966f64b0f81a2dc6a.pdf,97a9631f1895117b3804582c102d35c5f937fc0b16a65ee0f001053beacab26f,899934,application/pdf,21,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,83,11_to_25,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_0560705a244cd73d6077871e,pr_c7cf8a8352f002baa4575e67,sr_baf0cd07c3fbc3c808d67680,NSCQ-MT-20260720-0023,TRI-a228c165c5875cf354da,VER-b20d5d1e8fc51a575444,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MT,Anaconda-Deer Lodge County,COUNTY OF ANACONDA-DEER LODGE,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0469_sr_baf0cd07c3fbc3c808d67680.pdf,92722788a6a16f1141ad5ff2b5672c0f096b3ac281cd1a777a76730ef656d7b2,135534,application/pdf,17,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,84,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_0d7fa1b3cd917b4879846048,pr_f9963f87f8ce736f7498c712,sr_52033c0c86a156ae75d3eb2c,NSCQ-WY-20260720-0001,TRI-33fc85b4a0a2efefaeb1,VER-4b7a6ebb05a085928971,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WY,Cheyenne,CITY OF CHEYENNE,police,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0470_sr_52033c0c86a156ae75d3eb2c.pdf,ef56a18b9e8df4aab66fd73c1b06bee4c70fd36d895f7561311b63ab9b39f5b2,1162120,application/pdf,12,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,85,11_to_25,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_9b2b89b72808b783a47dacff,pr_f0f4ec6a8bde10bae3d40480,sr_952118c54eec2305e424bae1,NSCQ-MO-20260720-0007,TRI-f11e29171a65fd39888d,VER-0ce152a54da06ab84830,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MO,Columbia,CITY OF COLUMBIA,police,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0467_sr_952118c54eec2305e424bae1.pdf,fe59afb27333c05ab29b7c70997754e0c29e4f7c5ec7a3403d68719f6db74a47,65365,application/pdf,4,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,86,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_3b5745eed767a17465ab52f9,pr_8ecfcf65984c175162e81f84,sr_f214d44fd61c5cde10474328,NSCQ-UT-20260720-0011,TRI-039b441db5f9172f9398,VER-4d4c697c9485656a15bb,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,UT,Draper,CITY OF DRAPER,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0464_sr_f214d44fd61c5cde10474328.pdf,a1b1e330074da4151d735df11ae11c683fac40f1234792e6e20d23a5a8e7d885,431588,application/pdf,1,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,87,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_f3661a309937ed516b06f45a,pr_27bfc861fbc7a96526c7423d,sr_77d74e69b23f0683d6e3d27b,NSCQ-IL-20260720-0219,TRI-38dacd34a51c1b27184e,VER-7e33cebf219c3c1b469c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Bartlett,VILLAGE OF BARTLETT,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0463_sr_77d74e69b23f0683d6e3d27b.pdf,cfa18dde9c1530b4844c33d93443c72ed6f3d7d5620f686c8c52ddba2135527f,536510,application/pdf,52,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,88,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_e7a4b70d31063bfdbdb2374b,pr_695671111be85b4bde13109d,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,TRI-fbedc7a202777bf5916c,VER-029e0b04ec67bc528886,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OR,Beaverton,CITY OF BEAVERTON,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf,9db0088d874510187fa9a62442299cf1d4aacc03041b1866f8568869092227b1,7308361,application/pdf,96,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,89,51_to_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_0b5131badc822df0a382c086,pr_adcca1db92af68e6c1e1fbc6,sr_e13cd8a15db8650b871c45ce,NSCQ-NE-20260720-0002,TRI-8e10c6a6ab2279fee15b,VER-9b6c4206820c168d3e10,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NE,Omaha,CITY OF OMAHA,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0392_sr_e13cd8a15db8650b871c45ce.pdf,c98b40671e05bb741b610a75e5cb106fcf42979f78976dfe248d4ff1e0ed27ad,3421248,application/pdf,146,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,90,over_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_f662a75acc3a91c934a1546b,pr_0290d351d2d30b20fb48b805,sr_8b7154f7a0d917b4848ffa1f,NSCQ-MS-20260720-0011,TRI-ed9743639225fc8f5fc5,VER-64b4ae8eba52492f7b26,SOURCE-REVIEW-PILOT1-150-2026-07-24,MS,Pascagoula,CITY OF PASCAGOULA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0042_sr_8b7154f7a0d917b4848ffa1f.pdf,4f2d4b68922242957127e3ded4d722fa91cb54223b9672fbf2ce0ee095f8a296,200327,application/pdf,9,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,91,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_b8f9c3483a8afad93655c12e,pr_e05dc223a3c188502bab59d0,sr_f74a2db37bf35222c9ce7af1,NSCQ-HI-20260720-0002,TRI-b754db3ccc2654d6177b,VER-9b21dcc57b4f254c297e,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,2025704,application/pdf,64,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,92,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_a628dd70a4a97fd414e949b0,pr_89ec97b629653df2d2e988de,sr_8343bdb50f8eb7195e6557ab,NSCQ-CT-20260720-0020,TRI-24627a5866c881630136,VER-2d9fc01aa97c3f409ead,SOURCE-REVIEW-PILOT1-150-2026-07-24,CT,Norwalk,CITY OF NORWALK,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0054_sr_8343bdb50f8eb7195e6557ab.pdf,ed20841f1f692832187a63144aafe3f4746ecfe556439ea684532e5626063430,1540245,application/pdf,111,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,93,over_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_87fd373afab91e88b0bf5cab,pr_c41acfc991a420f1afb8a7b7,sr_6bec42c7b61453bc4e1a94d5,NSCQ-WA-20260720-0079,TRI-7ae1218407017e40e7f9,VER-4b1b13cc6fa7dc1cbbe2,SOURCE-REVIEW-PILOT1-150-2026-07-24,WA,Longview,CITY OF LONGVIEW,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0012_sr_6bec42c7b61453bc4e1a94d5.pdf,ca212074e1adddae3117faab6f7f9401346786adc5c31cf1b9e2ca3463ba84ee,799124,application/pdf,39,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,94,26_to_50,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_e6413b89d4f71dedb0307278,pr_a45bb5d347f2b644cb949929,sr_9121eb2f3376207b5ec51bd3,NSCQ-TX-20260720-0004,TRI-4ff9d61863e71ff7719e,VER-3c77e5918388d393487b,SOURCE-REVIEW-PILOT1-150-2026-07-24,TX,Houston,CITY OF HOUSTON,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0020_sr_9121eb2f3376207b5ec51bd3.pdf,c22629297e9e9d9a249c580f0854fa6634cf6408c93f946e02cb0bff82e41bf9,436326,application/pdf,115,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,95,over_100,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_71ca6e28ec29f2a64c47fc58,pr_04ee5be1bedc1985441c4d3c,sr_0543f34f4c51b2b4f3ed7601,NSCQ-DC-20260720-0002,TRI-e25c7a2363eec5d755e1,VER-e0291116b404789ff785,SOURCE-REVIEW-PILOT1-150-2026-07-24,DC,Washington,CITY OF WASHINGTON DC,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf,b216b343c8e5a4e346240bae277118f3723f02254e08869b5602560a63794444,317604,application/pdf,40,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,96,26_to_50,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_7e1769399f042365162327ca,pr_1ef2df8e3639065dec44a0a5,sr_b09ee10c0651de68c146b0b5,NSCQ-SD-20260720-0008,TRI-d2d644844665a43477c1,VER-4ae8089fc7013fb92efe,SOURCE-REVIEW-PILOT1-150-2026-07-24,SD,Aberdeen,CITY OF ABERDEEN,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf,00fdb4a8d41eddb6f0c5fb48c239d598f409bcc321975e98dc97536271607cdb,1755870,application/pdf,26,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,97,26_to_50,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_825831756df6c92ba7281350,pr_23ed328e04edb7576327ea16,sr_81818a204439f7b18118b420,NSCQ-KY-20260720-0001,TRI-9f0774328ff992fdd685,VER-86e4dcde64bda326a4a2,SOURCE-REVIEW-PILOT1-150-2026-07-24,KY,Metro Government Of Louisville-Jefferson County,METRO GOVERNMENT OF LOUISVILLE-JEFFERSON COUNTY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0041_sr_81818a204439f7b18118b420.pdf,aceae0f4b4ea01b747300d0c624820e8a77678ccf25d10dca94255d958c3adfa,638101,application/pdf,59,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,98,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_f189c6f615905b02c281fb4a,pr_268e1c3ca19f82bbd05b8dc5,sr_c24dec1e2e6f33eb55b8dc73,NSCQ-TN-20260720-0003,TRI-e05849e834bb20305183,VER-e6e5bf0701d1f617e0e5,SOURCE-REVIEW-PILOT1-150-2026-07-24,TN,Memphis,CITY OF MEMPHIS,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0043_sr_c24dec1e2e6f33eb55b8dc73.pdf,51f77a3dfb74f54419671034ffcf19c93269f0872b55a19072f8cf4ffa4c6e2a,3227843,application/pdf,59,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,99,51_to_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_683014f3a95d5265c101a998,pr_c0765deb0698219939731334,sr_a8175bb338a5f16e6c949b3b,NSCQ-MD-20260720-0004,TRI-d35cdd8fc846ccdfe157,VER-2c21128133ab02fc8d23,SOURCE-REVIEW-PILOT1-150-2026-07-24,MD,Frederick,CITY OF FREDERICK,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0022_sr_a8175bb338a5f16e6c949b3b.pdf,30fb5f605beb0807078c651b9d5ea4ed58bd75cb81347ec2725f5e876cd98ea3,2667261,application/pdf,164,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_2,100,over_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
