text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_3bddbaae66d959af36e31789,pr_339a9c56351fe63bfbad3692,sr_1edccb7d9090ebbd6843a97d,NSCQ-ND-20260720-0002,TRI-b4352f279f26013ea546,VER-b146f516bdefd086c321,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,ND,Bismarck,CITY OF BISMARCK,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0472_sr_1edccb7d9090ebbd6843a97d.pdf,1112f1a2d2baec5e886fcd69d26c75f811b3fe791a559abaa4413e0748b26986,890111,application/pdf,130,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,132,over_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_2fc4d4d9ad26b4eb353af9e2,pr_17f9666fd12246990bd23e4a,sr_0c7496cb87bef660439694be,NSCQ-DE-20260720-0016,TRI-5eb364ca513c927ede7f,VER-6992899da87270d23b02,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,DE,Seaford,CITY OF SEAFORD,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0474_sr_0c7496cb87bef660439694be.pdf,0f391b9dd2257a2756c105c056ef184e9f6391600faae8be10d752a42e2da389,166770,application/pdf,21,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,133,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_6fb3b8e3262cba053d35ae1c,pr_b0352c54951ec07bbbcc1f54,sr_706af965822e7f82aa1e1c54,NSCQ-NJ-20260720-0076,TRI-476d31a7e102838109b0,VER-163f8074291f39591888,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NJ,Hammonton,TOWN OF HAMMONTON,police,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0462_sr_706af965822e7f82aa1e1c54.pdf,dd0a81bec9be9540b12ec21cd18548e9096f1f8ac18eb9c011e36b63a79381a2,139844,application/pdf,15,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,134,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_c08fd30bef1ac5c16abafdfa,pr_d0d268c6bbeba52029aaca53,sr_623c6442582f4b5d92b7a75e,NSCQ-IA-20260720-0049,TRI-8d1316bcd42e4bb4e978,VER-b278cf3c02e0bd4e3ddb,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IA,Clinton,CITY OF CLINTON,police,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0466_sr_623c6442582f4b5d92b7a75e.pdf,5d2342ffc2a2c937b23786596bf05700a011adf823784099f69fea3329b669b0,258397,application/pdf,4,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,135,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_e884a9ab5b144f731d10598c,pr_9107c9e1e1aa55342bb4545e,sr_9416565368313b1faf5b4733,NSCQ-NC-20260720-0001,TRI-963840593b5e94b0bf59,VER-92e4f62b0e3206efcba1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NC,Winston-Salem,CITY OF WINSTON-SALEM,police,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0470_sr_9416565368313b1faf5b4733.pdf,da9fa4a3b5ea1114618b94e09ed529c6423d93e9385dbad86966c2718f682e75,46834,application/pdf,1,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,136,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_88203b75a7668aefc1a85e26,pr_11b70a88e2c99cab8c8d94f4,sr_375a318dd7ce24b48569c434,NSCQ-WA-20260720-0115,TRI-2b08f77ce68c2056d4ac,VER-a884aed68652d0bc45de,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WA,Moses Lake,CITY OF MOSES LAKE,police,memorandum_or_settlement,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0462_sr_375a318dd7ce24b48569c434.pdf,69e2e237bfb95d879cfafae462ca293e585aada50a5494d1edc4e947a9a34281,885238,application/pdf,4,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,137,1_to_10,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_99411a9edeae112987120af5,pr_06731f6d421844f6ff243150,sr_0d78f79614e34a7ada7dceb1,NSCQ-ME-20260720-0002,TRI-3964a7096dad21e59550,VER-94652d856c88f8d22d92,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,ME,Portland,CITY OF PORTLAND,police,memorandum_or_settlement,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,f7d2f383199adcd9289fe0f05e7ee80a02ace102af8fa1f85fda800c7c09fc04,1074034,application/pdf,83,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,138,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_4a7e91738d0970fef7cb0693,pr_fd53bdd5b1378c4ab821cdf1,sr_be715e7495b1d866b7c8935f,NSCQ-WI-20260720-0134,TRI-358227ea7b932e444994,VER-a0084840e7e8f4b56d90,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WI,Plover,VILLAGE OF PLOVER,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,3aa9eeafaae97815e774b8736ab928f7ea5f4cebbf046a7c4bebd47baa0dae2e,2418493,application/pdf,52,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,139,51_to_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_6fb4b29600842a0bf0525f66,pr_f13d5b7ec87b6365fe63fbbd,sr_bf757c3509539472e20edfdc,NSCQ-NE-20260720-0001,TRI-8d208fa080bc0ce271ee,VER-2ee0938e11724ef61e85,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NE,Omaha,CITY OF OMAHA,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0384_sr_bf757c3509539472e20edfdc.pdf,e0338b49f66a2a3736da7411571c9ac24fc9e51289031b8b9279b471d8f337e7,404108,application/pdf,146,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,140,over_100,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_75c623d19dd2fa44833beb44,pr_0a5c6d1533c6efd7a3199910,sr_c81d3bca5923f18fa553a628,NSCQ-GA-20260720-0002,TRI-7ba1043aa51639164b1a,VER-c5e55920be05763bb7bb,SOURCE-REVIEW-PILOT1-150-2026-07-24,GA,Savannah,CITY OF SAVANNAH,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0040_sr_c81d3bca5923f18fa553a628.pdf,730ae4d1a5be01f9596148c809c0343ebe28498eb6c006fc2894f00b3c46b59d,455667,application/pdf,46,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,141,26_to_50,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_610006ec35d315970f7c0817,pr_1116807b8d9eb9f08231a30d,sr_430fcbbab84061947a85f49c,NSCQ-RI-20260720-0005,TRI-6b1f3a832c8b7e905e0f,VER-4b616d6b312ba7a9a999,SOURCE-REVIEW-PILOT1-150-2026-07-24,RI,Warwick,CITY OF WARWICK,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf,487fa477c4123a158297c60e95cc90890df4ae947c6c5b6d2e518ccb34e3c511,2584450,application/pdf,77,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,142,51_to_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_db7777f3aaa7a457f74b4ebe,pr_fbcf99b645d04717d43d8527,sr_8b4f6a0df74dce7a20724c15,NSCQ-KS-20260720-0007,TRI-4e8b5e94dac29e2cbe53,VER-c1109ab0d5adfc3310e4,SOURCE-REVIEW-PILOT1-150-2026-07-24,KS,Topeka,CITY OF TOPEKA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0069_sr_8b4f6a0df74dce7a20724c15.pdf,fc63be73ae874513518a7bd4df6a27848c19b356471d2bbf2aa8ebaf0f7a37da,731317,application/pdf,145,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,143,over_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_488428835ee9d0f152c8515d,pr_6fc0aa7e12b3df694a1f23ba,sr_b499bc3bac51f0399021a11a,NSCQ-NM-20260720-0002,TRI-f7a35cf0329f28a5ce24,VER-ec859d1d17bfba235560,SOURCE-REVIEW-PILOT1-150-2026-07-24,NM,Albuquerque,CITY OF ALBUQUERQUE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0033_sr_b499bc3bac51f0399021a11a.pdf,27c90557243007acb51f0123a2f0021e25bbd756dec424a875f10ca5e986bf19,579959,application/pdf,74,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,144,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_652c72aec00439fdde72cd3d,pr_4b44e2cee961d132c150459b,sr_d04b42f8bb31101f258c5c63,NSCQ-DE-20260720-0011,TRI-7033dd314b48f1b387be,VER-23d0f0bb05b9c95b7420,SOURCE-REVIEW-PILOT1-150-2026-07-24,DE,Smyrna,TOWN OF SMYRNA,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0036_sr_d04b42f8bb31101f258c5c63.pdf,316f4fa613d17fd10a5663093ffe0caec113c23f6d3bbdd12fe8b24864151186,280403,application/pdf,25,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,145,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_fe994de984065c478a0bcefb,pr_2433c2cf9ceb1657021918e3,sr_9a67476f19d7dc221003edee,NSCQ-ME-20260720-0027,TRI-b98e9be83f6820af82e8,VER-4b50565c380942fc6ffc,SOURCE-REVIEW-PILOT1-150-2026-07-24,ME,Waterville,CITY OF WATERVILLE,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0068_sr_9a67476f19d7dc221003edee.pdf,dcfcacd82ac5f847429249dd9eb1d6aa6aef914cc8311d9e3ca83e0740c9eea9,514296,application/pdf,45,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,146,26_to_50,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_4f33630378a775cac80cf33e,pr_5169ef1055a9adaac45a544d,sr_90b2b7dd9a256d4a1d7200fa,NSCQ-AK-20260720-0026,TRI-049e41bc59c872281ac8,VER-a50e96c2fff0329bbe8e,SOURCE-REVIEW-PILOT1-150-2026-07-24,AK,Kodiak,CITY OF KODIAK,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0028_sr_90b2b7dd9a256d4a1d7200fa.pdf,eea8162bfe6a5262dc0695eaf0aa9824b505aa4e9285c12358e5a36f705fcaa3,708878,application/pdf,78,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,147,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_6eb167b7f6dec17b2f29c148,pr_d36dff0ce658b19e4d17765d,sr_c6a6b74f39aabb4edc4c2a43,NSCQ-MI-20260720-0048,TRI-d28ff18f40dbad802688,VER-44f549aded55c62312cb,SOURCE-REVIEW-PILOT1-150-2026-07-24,MI,Novi,CITY OF NOVI,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0048_sr_c6a6b74f39aabb4edc4c2a43.pdf,f046d39a2461d97bae90005aa99221b375cfc32e9a513666899092c648cb8bc0,2909265,application/pdf,76,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,148,51_to_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_184eb8e3074a92c3d6f8e51e,pr_58a7b32efd836ccc45f0fc9b,sr_d3a06c9eb6e9ada8cd8d7c75,NSCQ-TX-20260720-0022,TRI-9f8b40d89901e0c4e87f,VER-bf496492c09bbadf3d5c,SOURCE-REVIEW-PILOT1-150-2026-07-24,TX,Laredo,CITY OF LAREDO,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf,ebde96fa9ca6faad31fc798d691aa0c8b8f01d8baaa8c191daa3a696d1f55815,808607,application/pdf,62,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,149,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_743b312dd00a68e2a9eb74d7,pr_48c6dc6ecf9ccc7ed688696f,sr_3a6777ef3d8490f6f49e7c5e,NSCQ-PA-20260720-0097,TRI-9ec26164b8c62cf93962,VER-c7988408cebb89a48ba6,SOURCE-REVIEW-PILOT1-150-2026-07-24,PA,Columbia,BOROUGH OF COLUMBIA,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0058_sr_3a6777ef3d8490f6f49e7c5e.pdf,8e0bc7c878a00864d48696d98a56414117ee9c2e7355024ce477846be6bf7579,10319152,application/pdf,202,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_3,150,over_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
