text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_5ef46e32e021439bd2bc3586,pr_3c0a3d868598bb30c9218449,sr_3d68f4097ccc84a3acb89761,NSCQ-GA-20260720-0004,TRI-8520e7233f227842c4eb,VER-ce1528b995209315771f,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,GA,Athens-Clarke County,UNIFIED GOVERNMENT OF ATHENS-CLARKE COUNTY,non_safety,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,de7b7f54e3c856cd59a930a7fa77daaa60bc23c26ea1034bb65cfc71f6d16aa6,4531325,application/pdf,463,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,32,over_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_08fb13adc43761b10ec8e549,pr_cc90734d1b3c184db44e480a,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,TRI-ae1779c61f26d708bba0,VER-2813e2da6001d6f03f44,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf,87485965edd921e96ee5be8fa69d148fb2d8cb2214b911a37931dfd4ce40098e,269120,application/pdf,18,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,33,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_4cf942b6cbc4b2cb151c580d,pr_74aa79cf66b5844ce19c3150,sr_0c75170799891bb601b9aaa4,NSCQ-MN-20260720-0082,TRI-e997539c52cdeb03bad1,VER-e25d2cfadbdad47e9327,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MN,North Mankato,CITY OF NORTH MANKATO,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0440_sr_0c75170799891bb601b9aaa4.pdf,87b53e996e73fac41495adda726ebea4a534c5cc84b4abcc30d5a9bfbecf9cfe,6378105,application/pdf,20,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,34,11_to_25,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_6e1105658df4ce1ce17cf048,pr_f06631154a1fafd35143c158,sr_6d5d36be5819206d259c590b,NSCQ-NY-20260720-0106,TRI-0b3dbe009b852165edbf,VER-4599e8c9a8e83fb2fd98,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,NY,Batavia,CITY OF BATAVIA,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0461_sr_6d5d36be5819206d259c590b.pdf,b199f5bf6d0fe7d4ddda2d8dc791abb7326c86b99471a04b7e5aeb48fe8caaaf,567455,application/pdf,19,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,35,11_to_25,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_60882b648163f7155f808555,pr_e55e68c0ae1adc69b62cb3b8,sr_4e021c8c6b1df2162af10058,NSCQ-LA-20260720-0003,TRI-a69e6ef02fa108e82446,VER-db3a15e6649c0c5a5ea9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,ordinance_or_policy,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,c7dfe3edf7b7044c4ab2af21b66482e95afb9e7919de8c350bc2e32f8d6a80f1,120052,application/pdf,2,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,36,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_e16ee0ce0892797ec651dc9f,pr_4c069b5dbd9cb1ee2c885189,sr_956ef9bd3d574810f518107e,NSCQ-OH-20260720-0015,TRI-9e352e70adf99ff28cf4,VER-0dac4ca516d5bcafcb1c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Middletown,CITY OF MIDDLETOWN,police,factfinding,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0461_sr_956ef9bd3d574810f518107e.pdf,b09fd0adaff9c6b8b1f03ecb530296b8693c7f610f7a79a09919b90c5f931b94,179846,application/pdf,7,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,37,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_e27600f1b94ab15e2f9025f4,pr_a306c23affc7e8b9fc4a2587,sr_e468a1b4c2bca1b9227e535b,NSCQ-WV-20260720-0003,TRI-c88fd197278eb305b18e,VER-24081623dcc7e57a3203,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WV,Fairmont,CITY OF FAIRMONT,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0473_sr_e468a1b4c2bca1b9227e535b.pdf,af9e14e80c0ab360938102ac2f957727d979f1ed96c13bc22c673b4b138cf365,274633,application/pdf,1,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,38,1_to_10,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_b97285dcb4c38b9244efafc7,pr_766a3c889bc1fe7e1cf1da02,sr_32365df2eb33cf1266aa4461,NSCQ-OK-20260720-0001,TRI-fc0ab79a4109fa8b2d95,VER-32b9d811f6f9a97b9cab,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OK,Oklahoma City,CITY OF OKLAHOMA CITY,police,cba,p2,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0384_sr_32365df2eb33cf1266aa4461.pdf,2e7a3197a644eea3e3591244f8efdbbeff670bb0a2e7b676d0c8ca54c193d8c6,693449,application/pdf,65,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,39,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_355a64cc6c1202d728ca3136,pr_b462ff2768cbfad1d6c9bda6,sr_10cb9191b1b576792d8ec4f9,NSCQ-KY-20260720-0004,TRI-18b7a5145c073050171e,VER-7c92512ccf6e6ec9823b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,KY,Lexington-Fayette,URBAN COUNTY GOVERNMENT OF LEXINGTON-FAYETTE,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0375_sr_10cb9191b1b576792d8ec4f9.pdf,9e13260c5a8c5e1e5a140c589ba0cce8aaed869c2763be401253ca5ffa265ccf,3701707,application/pdf,106,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,40,over_100,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_365a9efb7f81f8e1a95a7b61,pr_2c76735c5d76622e57eb072b,sr_51013523ac2ea4795e56a721,NSCQ-WY-20260720-0008,TRI-dedfd6a505c58e77d2ba,VER-0c8252cf00f206c7234c,SOURCE-REVIEW-PILOT1-150-2026-07-24,WY,Laramie,CITY OF LARAMIE,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,98ecddb6f36a9c9d0d66d8c1c863ae0df94a393260af97e0259bfb2dd6081392,289413,application/pdf,25,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,41,11_to_25,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_8f28cc636dba6c64a5459ad6,pr_d6cb0c7d11ff8db178d3f754,sr_49ecbefa7d8aff9065068b65,NSCQ-DC-20260720-0003,TRI-90e31b9ff86304a5a6d7,VER-07f5e7ab1a631808aaf8,SOURCE-REVIEW-PILOT1-150-2026-07-24,DC,Washington,CITY OF WASHINGTON DC,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,c57f698cb68fe93edf610c9767bbe7880e0191dcfa041be03749d370070434fb,471148,application/pdf,64,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,42,51_to_100,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_9943687417979bc3cd3752a1,pr_544b345cf7863461ff2102b9,sr_ea69af14f775bdea75e650ed,NSCQ-WY-20260720-0002,TRI-7709a24bb326b4de2d5e,VER-a760ffbbb457bb477772,SOURCE-REVIEW-PILOT1-150-2026-07-24,WY,Cheyenne,CITY OF CHEYENNE,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0038_sr_ea69af14f775bdea75e650ed.pdf,8218a3723386992a0496fd3076718e37393cdd0266c250897537d53cc022fd45,599089,application/pdf,76,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,43,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_d81b72ba2166a4a707418edb,pr_8365946c10fdb614ce2d5062,sr_3563453e1fa942e29a9c88c9,NSCQ-OH-20260720-0194,TRI-b9ce3c42c47331da3b3d,VER-084ed5a3e06955d159b8,SOURCE-REVIEW-PILOT1-150-2026-07-24,OH,Athens,CITY OF ATHENS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0007_sr_3563453e1fa942e29a9c88c9.pdf,0349a30d9e8879818ace34cbe3553e915cd1f94c017d602923287b319a9d8341,3220335,application/pdf,42,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,44,26_to_50,large_2_to_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_6f425a3fd80dc1b2155fc11d,pr_5caf77650985629c95f13ee1,sr_6ee2d286252cc9f56a12ed7a,NSCQ-HI-20260720-0003,TRI-cc3603ce0e1826d8ced5,VER-be5c87a8c1e97d470d4d,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0043_sr_6ee2d286252cc9f56a12ed7a.pdf,cb10f5c6ee577626403cd815e82c6edc00ffcd53d3fe05c6141e50345b293013,5722933,application/pdf,167,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,45,over_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_d39435a2b2516991f3db4553,pr_4576d716f6448314633d8538,sr_13eef7b883ea00867a806186,NSCQ-ID-20260720-0015,TRI-2392e93905cf21fe9b32,VER-95088bf286f79007be30,SOURCE-REVIEW-PILOT1-150-2026-07-24,ID,Lewiston,CITY OF LEWISTON,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0039_sr_13eef7b883ea00867a806186.pdf,1cf20fc1fa13df766654c11918b90e08771591a6b2b86bc5af6a32d8e2cb5e7e,995481,application/pdf,25,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,46,11_to_25,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_78b941f6b1c2ee0ced2d0520,pr_c612b26ccff7661896add24c,sr_29a4bb2364a8400b342e9056,NSCQ-MT-20260720-0052,TRI-6f2241d404f710c17df1,VER-9e3c6bdef59cc8e74356,SOURCE-REVIEW-PILOT1-150-2026-07-24,MT,Columbia Falls,CITY OF COLUMBIA FALLS,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0061_sr_29a4bb2364a8400b342e9056.pdf,3a8a97c92e9eb85f1110e64b7f64b5dd190f7a9c1f3ad3f7daa3e9719e633de2,527778,application/pdf,26,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,47,26_to_50,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_295409768c535ce80fe6337e,pr_bde3b77d01e93b1351eb3d32,sr_a5c1a35862248be299363ebd,NSCQ-CO-20260720-0011,TRI-68960ddf60a3dddedda0,VER-5f416c4f2b778eed041a,SOURCE-REVIEW-PILOT1-150-2026-07-24,CO,Fort Collins,CITY OF FORT COLLINS,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0035_sr_a5c1a35862248be299363ebd.pdf,04f90def7d88c662af18e08bd513c37126fed70ec12f48bfc8f008d8e067122f,538724,application/pdf,86,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,48,51_to_100,medium_512_kib_to_2_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_327d5e27c3d7a4fb1d212d30,pr_0f918a3436e220d98e8eef87,sr_d318dfe76382102bb1f2300e,NSCQ-NV-20260720-0024,TRI-e45b275ea6bab6ab2f0a,VER-5b814c16139b9914cad8,SOURCE-REVIEW-PILOT1-150-2026-07-24,NV,Mesquite,CITY OF MESQUITE,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0017_sr_d318dfe76382102bb1f2300e.pdf,4b9e7a97bc7dde01b48d892c754bc7f91e3c1d0e4fcde774b66a50fe327d55f3,218745,application/pdf,67,partial,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,49,51_to_100,small_le_512_kib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
ttd_4a582226cb2bace59a1750af,pr_d5a06b11af179ea925739831,sr_5eacbb71aa4455fcf99a7e52,NSCQ-HI-20260720-0001,TRI-e6eb451534dea0cf7d02,VER-65e3941f794e1bb52446,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,police,cba,p1,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,7abd22c58bfb8059c2b5f51cd1f72c2fdea05104563c2c97e7d9b2ae95529dda,7073963,application/pdf,114,present,TEXT-TABLE-DETECTION-PILOT1-150-2026-07-24,lane_1,50,over_100,very_large_gt_5_mib,deterministic diversity sample from durable parse_text_layer_later retained PDFs
