verification_id,candidate_queue_row_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,verification_status,verification_status_detail,url_reachable,http_status_code,final_url,redirect_detected,redirect_chain_length,content_type,content_length_header,bytes_read,fetch_elapsed_seconds,source_officialness_prelim,employer_match_prelim,source_document_type_prelim,wage_data_signal_prelim,mechanism_language_signal_prelim,duplicate_source_group_id,duplicate_fetch_reused_from_verification_id,artifact_path,error_type,error_message_sanitized,verified_at,verification_round_id,verification_merge_id,verification_merged_at,verification_lane_id,verification_stage
VER-b0662e124a43639b6d00,NSCQ-OH-20260720-0556,cog_2025_193877,193877,OH,Cambridge,CITY OF CAMBRIDGE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0927.pdf,Collective Bargaining Agreement (City of Cambridge and Fraternal Order of Police),cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0927.pdf,no,0,application/pdf,395913,395913,0.243648,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-c4975839fff9c2dd7312,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-b0662e124a43639b6d00_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-d63f1f930d55757c7fce,NSCQ-OH-20260720-0560,cog_2025_193877,193877,OH,Cambridge,CITY OF CAMBRIDGE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-11-1193.pdf,Fact-Finding Report (City of Cambridge and AFSCME Local 2316),factfinding,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-11-1193.pdf,no,0,application/pdf,245869,245869,0.068104,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-1087aca771f4eeda7626,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-d63f1f930d55757c7fce_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-f98e71c6fb8a77cea80d,NSCQ-OH-20260720-0563,cog_2025_172487,172487,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0904.pdf,Collective Bargaining Agreement — City of Willoughby Hills & Teamsters Local 436 (Service Department),cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0904.pdf,no,0,application/pdf,2662654,2662654,0.454905,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-d95772865368fef4d8ca,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-f98e71c6fb8a77cea80d_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-a848fe4152d777db943e,NSCQ-OH-20260720-0564,cog_2025_110700,110700,OH,Wapakoneta,CITY OF WAPAKONETA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,Collective Bargaining Agreement (City of Wapakoneta – OPBA),cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,no,0,application/pdf,4323726,4323726,0.568736,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-4045cde21872d5092f45,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-a848fe4152d777db943e_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-5affa1806bd28a73516c,NSCQ-OH-20260720-0567,cog_2025_209042,209042,OH,East Liverpool,CITY OF EAST LIVERPOOL,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0007.pdf,"AGREEMENT (AFSCME Local 677) - City of East Liverpool (Effective April 1, 2019 through March 31, 2022)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-01-0007.pdf,no,0,application/pdf,10306068,10306068,1.234399,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-72205ecf40c2e2db1169,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-5affa1806bd28a73516c_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-65e9ccfcec15827fc7b8,NSCQ-OH-20260720-0582,cog_2025_209100,209100,OH,Girard,CITY OF GIRARD,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1055.pdf,"Collective Bargaining Agreement (City of Girard, Ohio) between the City and the Ohio Patrolmen's Benevolent Association (OPBA)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1055.pdf,no,0,application/pdf,2696387,2696387,0.390142,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-e9c16fc335483218227d,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-65e9ccfcec15827fc7b8_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-2824f33a721552662eb2,NSCQ-OH-20260720-0585,cog_2025_209100,209100,OH,Girard,CITY OF GIRARD,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1373.pdf,"Collective Bargaining Agreement (City of Girard, Ohio) between the City and Local 3356, AFSCME, Ohio Council 8",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1373.pdf,no,0,application/pdf,6700078,6700078,0.477494,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-f7a2fc281b44eba2a19e,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-2824f33a721552662eb2_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-4322f9698b4e2b2e006c,NSCQ-OH-20260720-0607,cog_2025_212981,212981,OH,North College Hill,CITY OF NORTH COLLEGE HILL,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0842.pdf,"LABOR/MANAGEMENT AGREEMENT BETWEEN THE CITY OF NORTH COLLEGE HILL, OHIO AND AFSCME OHIO COUNCIL 8, LOCAL 1093 (AFL-CIO) - Collective Bargaining Agreement",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0842.pdf,no,0,application/pdf,2035895,2035895,0.392476,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-68ff35a2eb8ff5c2b874,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-4322f9698b4e2b2e006c_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-ea849f9480effde5953a,NSCQ-OH-20260720-0610,cog_2025_110748,110748,OH,Madeira,CITY OF MADEIRA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0928.pdf,"Collective Bargaining Agreement — City of Madeira vs. AFSCME, Ohio Council 8 (Service Worker / Service Foreman)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0928.pdf,no,0,application/pdf,2185970,2185970,0.961766,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-6185412f4479bee31960,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-ea849f9480effde5953a_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-b0c6f5f28a8115f07cfd,NSCQ-OH-20260720-0614,cog_2025_186940,186940,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0787.pdf,Collective Bargaining Agreement (City of Sheffield Lake and OPBA) — 2022-2025/2026 cycle coverage includes 2023-2024 wage years,cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0787.pdf,no,0,application/pdf,1233366,1233366,0.297021,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-c75b6ec7956c248be423,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-b0c6f5f28a8115f07cfd_response_metadata.json,,,2026-07-24T15:33:00Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-4c3ed4bd835bf2d9e72d,NSCQ-OH-20260720-0617,cog_2025_186940,186940,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-1043.pdf,"Collective Bargaining Agreement (City of Sheffield Lake and AFSCME) — 2018-2019 wage appendix; duration extends through Dec 31, 2019 (appears part of pre-2020 cycle)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-1043.pdf,no,0,application/pdf,1578695,1578695,0.502512,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-98d951bf13c634dcf0ea,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-4c3ed4bd835bf2d9e72d_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-d7321554aa44a47e9037,NSCQ-OH-20260720-0649,cog_2025_172403,172403,OH,Grandview Heights,CITY OF GRANDVIEW HEIGHTS,https://www.grandviewheights.gov/DocumentCenter/View/10648/11242025-special-council-packet-A,Ord. 2024-27 Non-Union Salary Ordinance (Employees not covered by collective bargaining for 2026) — includes compensation schedule for non-collectively bargained City personnel,ordinance_or_policy,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.grandviewheights.gov/DocumentCenter/View/10648/11242025-special-council-packet-A,no,0,application/pdf,934895,934895,3.962549,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-287664dd0d8e22f97bcf,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-d7321554aa44a47e9037_response_metadata.json,,,2026-07-24T15:33:04Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-e2146eeed95a97f6f2b9,NSCQ-OH-20260720-0577,cog_2025_132457,132457,OH,Napoleon,CITY OF NAPOLEON,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0783.pdf,"Collective Bargaining Agreement — City of Napoleon & Local 3363 International Association of Fire Fighters (January 1, 2020 to December 31, 2022)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0783.pdf,no,0,application/pdf,818799,818799,0.343134,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-413f0b26f7844cfa320d,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-e2146eeed95a97f6f2b9_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-66a3cb82b738a4dccbeb,NSCQ-OH-20260720-0579,cog_2025_194840,194840,OH,Bryan,CITY OF BRYAN,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0806.pdf,Agreement between IUPA and City of Bryan 2023-2025 (Patrol Officers and Detectives),cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0806.pdf,no,0,application/pdf,1184953,1184953,0.325323,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-1c2c40adee5d0cd0e5ea,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-66a3cb82b738a4dccbeb_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-624aa34506b0c05fd1c9,NSCQ-OH-20260720-0627,cog_2025_209056,209056,OH,Cheviot,CITY OF CHEVIOT,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1220.pdf,"Labor Agreement (FOP) - City of Cheviot and Fraternal Order of Police, Ohio Labor Council, Inc. — April 1, 2019 through March 31, 2022",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1220.pdf,no,0,application/pdf,1381463,1381463,0.303619,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-2f9101d387c009e78020,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-624aa34506b0c05fd1c9_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-eb0f56cc8576c93531ab,NSCQ-OH-20260720-0630,cog_2025_209056,209056,OH,Cheviot,CITY OF CHEVIOT,https://cheviot.org/wp-content/uploads/2024/08/ORD-23-14-salary-increase-admin-chiefs-non-union-employees-UPDATED-4.pdf,"Ordinance No. 23-14 — To Authorize Pay Raises for Certain Full-Time Employees (effective May 1, 2023; 5% increase for listed positions)",ordinance_or_policy,high,scheduled,not_found,bounded request completed with terminal HTTP classification,no,404,https://cheviot.org/wp-content/uploads/2024/08/ORD-23-14-salary-increase-admin-chiefs-non-union-employees-UPDATED-4.pdf,no,0,text/html; charset=UTF-8,,0,3.920457,unknown,needs_content_review,unknown,unknown,unknown,URL-3b968a41ecfc6df46f0d,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-eb0f56cc8576c93531ab_response_metadata.json,,,2026-07-24T15:33:05Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-e989bdbf3c76add4dde3,NSCQ-OH-20260720-0737,cog_2025_110722,110722,OH,Highland Heights,CITY OF HIGHLAND HEIGHTS,https://www.highlandhtsohio.gov/DocumentCenter/View/2647/17-2024-Amending-Ordinance-21-2023-establishing-compensation-for-certain-employees-of-the-City-of-Highland-Heights-PDF,"Ordinance No. 17-2024 (Amending Ordinance 21-2023): Establishing compensation for certain employees of the City of Highland Heights, Ohio, commencing June 1, 2024",ordinance_or_policy,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.highlandhtsohio.gov/DocumentCenter/View/2647/17-2024-Amending-Ordinance-21-2023-establishing-compensation-for-certain-employees-of-the-City-of-Highland-Heights-PDF,no,0,application/pdf,176902,176902,0.666051,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-a7eb448c0e243af2f257,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-e989bdbf3c76add4dde3_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-de925e257d32134ee748,NSCQ-OH-20260720-0595,cog_2025_191157,191157,OH,St. Marys,CITY OF ST MARYS,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2015/15-MED-09-0862.pdf,Fact-Finding Report (SERB) — City of St. Marys — OPBA (Police Officers),factfinding,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2015/15-MED-09-0862.pdf,no,0,application/pdf,643735,643735,0.262740,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-9a9e08bac9696387b7ce,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-de925e257d32134ee748_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-721d444a4a8b6e5da944,NSCQ-OH-20260720-0459,cog_2025_193879,193879,OH,Bellevue,CITY OF BELLEVUE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0050.pdf,Collective Bargaining Agreement (City of Bellevue & Ohio Council 8/AFSCME Local #2571) — GROUP 1 (Part-Time and Full-Time),cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0050.pdf,no,0,application/pdf,612606,612606,0.240217,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-43393363d2cc8a67769b,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-721d444a4a8b6e5da944_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-0ad6f80548e32109d2e2,NSCQ-OH-20260720-0462,cog_2025_193879,193879,OH,Bellevue,CITY OF BELLEVUE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0612.pdf,Collective Bargaining Agreement (City of Bellevue & Ohio Patrolmen's Benevolent Association) — SERGEANTS,cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0612.pdf,no,0,application/pdf,655055,655055,0.230380,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-44fc5b6aaf95fefd1052,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-0ad6f80548e32109d2e2_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-1bbc1c7dbb424f81fe6e,NSCQ-OH-20260720-0598,cog_2025_110752,110752,OH,Kenton,CITY OF KENTON,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-05-0495.pdf,Collective Bargaining Agreement - AFSCME Local 2947 (water/wastewater/public works classifications) with the City of Kenton,cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-05-0495.pdf,no,0,application/pdf,3251994,3251994,0.332702,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-2300d32d6b7d83456b8b,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-1bbc1c7dbb424f81fe6e_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-9d93f0cc05e50f0dc07f,NSCQ-OH-20260720-0632,cog_2025_132479,132479,OH,Campbell,CITY OF CAMPBELL,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-01-0068.pdf,"Agreement (IAFF Local 2998 IAFF & OAPFF) – City of Campbell, Ohio (Firefighters)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-01-0068.pdf,no,0,application/pdf,598589,598589,0.227891,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-cb802b8e6ee11e43841e,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-9d93f0cc05e50f0dc07f_response_metadata.json,,,2026-07-24T15:33:01Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-340b32f0a14f80122d71,NSCQ-OH-20260720-0696,cog_2025_172632,172632,OH,Fairlawn,CITY OF FAIRLAWN,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0753.pdf,"Agreement between the City of Fairlawn and Fairlawn Professional Fire Fighters, IAFF Local 4164 (January 1, 2020 - December 31, 2022)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0753.pdf,no,0,application/pdf,9617706,9617706,0.523236,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-c37f3dd3d6d6c2d20b93,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-340b32f0a14f80122d71_response_metadata.json,,,2026-07-24T15:33:02Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
VER-a8ac7b46bfb26694f179,NSCQ-OH-20260720-0635,cog_2025_172516,172516,OH,Canfield,CITY OF CANFIELD,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,"Agreement Between the City of Canfield and Utility Workers of America, AFL-CIO (effective through 12/31/2023)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,no,0,application/pdf,3705896,3705896,0.585762,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-439ef679e4c1ac3ca11a,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND1-3X750-2026-07-23/lane_2_live_attempt1/candidate_artifacts/VER-a8ac7b46bfb26694f179_response_metadata.json,,,2026-07-24T15:33:02Z,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,VERIFICATION-SCALE-ROUND1-3X750-MERGE-2026-07-24,2026-07-24T15:49:10Z,lane_2,url_reachability_metadata_verified
