candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-20f1b155d4e945cee056,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.salemnh.gov/DocumentCenter/View/180/AFSCME-Union-Contract--4-1-2023-3-31-2028-PDF,"AFSCME Union Contract - 4-1-2023 to 3-31-2028 (pdf) (Town of Salem, NH)",Salem,NH,Northeast,safety_and_non_safety_bargaining_units,Municipal employees (non-safety),AFSCME (union; specific local/unit name not extracted),4-1-2023 to 3-31-2028,2023-04-01,2028-03-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,salem_nh_match_by_page_context,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:40Z,HEAD only; attempts=1; elapsed_seconds=0.229; identity_score=0; final_locator_hash=208b10477b073307cda6; no body or raw headers retained.
TS4L-2808600f49c7699e3e55,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.trumbull-ct.gov/DocumentCenter/View/822/2022-to-2026-Fire-Marshals-Union-Local-1303-277-Council-4-AFSCME-AFL-CIO-PDF,2022-2026 Fire Marshals Union Local 1303-277 Council 4 AFSCME AFL-CIO (PDF),Trumbull,CT,Northeast,safety_and_non_safety_bargaining_units,Fire marshals (AFSCME bargaining unit),"Fire Marshals Union, Local 1303-277 (Council 4, AFSCME AFL-CIO)",2022-2026,2022-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Trumbull match (municipality name in document locator/title),Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:40Z,HEAD only; attempts=1; elapsed_seconds=2.266; identity_score=0; final_locator_hash=5eabdc3ec5f160c3b6fe; no body or raw headers retained.
TS4L-33a870bd1305ff14ce79,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.mass.gov/info-details/jlmc-interest-arbitration-decisions,JLMC Interest Arbitration Decisions (list incl. Plymouth police/fire awards),Plymouth,MA,Northeast,safety_and_non_safety_bargaining_units,Police (municipal police),Plymouth Police Brotherhood,"2014 (interest arbitration award listed: JLM-12-2229; Aug 6, 2014)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record (JLMC interest arbitration award listing),strike_or_no_strike_constraint,Plymouth MA match,Within 2014–2024 window (based on listed award date),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:40Z,HEAD only; attempts=1; elapsed_seconds=0.143; identity_score=0; final_locator_hash=6639094ac9bd0d914112; no body or raw headers retained.
TS4L-3cd82c779557d1f4c5e3,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.salemnh.gov/DocumentCenter/View/2959/IAFF-CBA---2018-2023,"IAFF CBA - 2018-2023 (pdf) (Town of Salem, NH)",Salem,NH,Northeast,safety_and_non_safety_bargaining_units,Firefighters (safety),IAFF (union; firefighters; specific local/unit name not extracted),2018-2023,2018-01-01,2023-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,salem_nh_match_by_page_context,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:40Z,HEAD only; attempts=1; elapsed_seconds=0.231; identity_score=0; final_locator_hash=2f105a45dec7b813f69a; no body or raw headers retained.
TS4L-5dd9661c736ea320ba1e,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.trumbull-ct.gov/DocumentCenter/View/824/2019-2023-Trumbull-Police-Union-Local-1745-Council-15-PDF,2019-2023 Trumbull Police Union Local 1745 Council 15 (PDF),Trumbull,CT,Northeast,safety_and_non_safety_bargaining_units,Police (municipal police union bargaining unit),"Trumbull Police Union, Local 1745 (Council 15)",2019-2023,2019-07-01,2023-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Trumbull match (municipality name in document locator/title),Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:40Z,HEAD only; attempts=1; elapsed_seconds=3.147; identity_score=0; final_locator_hash=311ed089c5608712e956; no body or raw headers retained.
TS4L-ba820181774b07a6c7cd,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.needhamma.gov/DocumentCenter/View/19839,Agreement (Needham Fire Union) - DocumentCenter View/19839 (contains Strike Prohibition section),Needham,MA,Northeast,safety_and_non_safety_bargaining_units,Fire (Safety),Needham Fire Union (IAFF Local 1706) - Unit A / related provisions,Within 2014-2024 (exact term not captured from search snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Needham, MA (match)",Likely overlaps 2014-2024 (term not captured from snippet),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:41Z,HEAD only; attempts=1; elapsed_seconds=0.172; identity_score=0; final_locator_hash=630748b81beaeb1b6ec7; no body or raw headers retained.
TS4L-d05dae35a9cfedee2914,lane_2,tier_c,verification_ready_medium,97,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://decaturil.gov/DocumentCenter/View/369/AFSCME-Local-268---2017-2022-PDF,"AFSCME Local 268 — Collective Bargaining Agreement (2017-2022) (City of Decatur, IL)",Decatur,IL,Midwest,safety_and_non_safety_bargaining_units,AFSCME-represented city employees (non-safety),AFSCME Local 268,2017-2022,2017-01-01,2022-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact municipality match (Decatur, IL)",Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:41Z,HEAD only; attempts=1; elapsed_seconds=0.233; identity_score=0; final_locator_hash=0c494e4b63c8fcd19414; no body or raw headers retained.
TS4L-e89be2a3c3886e0b5e6c,lane_2,tier_c,verification_ready_low,97,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.townofguilderland.gov/DocumentCenter/View/260/Guilderland-Police-Benevolent-Association-PBA-Union-Contract-January-1-2025-to-December-31-2027-PDF,"Guilderland Police Benevolent Association (PBA) Union Contract — January 1, 2025 to December 31, 2027 (Guilderland)",Guilderland,NY,Northeast,safety_and_non_safety_bargaining_units,Police (occupation group not specified in locator),Guilderland Police Benevolent Association (PBA),01/01/2025–12/31/2027,2025,2027,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_match (Town of Guilderland),outside_2014-2024_window (starts 2025),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.215; identity_score=0; final_locator_hash=b327968036282ce1b33f; no body or raw headers retained.
TS4L-f65078e23d6c3844a7b8,lane_2,tier_c,verification_ready_low,97,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.mass.gov/joint-labor-management-committee-jlmc/events/past?_page=1,JLMC events (past) | Mass.gov (lists JLM-19-7737 Stoughton Superior Police Officers),Stoughton,MA,Northeast,safety_and_non_safety_bargaining_units,Police (safety),Stoughton Police Superiors (MCOP Local 461),JLMC Section 3(a) interest arbitration process timeframe around JLM-19-7737 (period not extracted here),2019,2021,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Stoughton (explicitly named in case listing),Overlaps 2014-2024 (case number JLM-19 and event listing fall within the window),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.235; identity_score=0; final_locator_hash=77732f96aae44b20a1ba; no body or raw headers retained.
TS4L-2c8111e57597e29880cf,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://cms9files.revize.com/frankfortil/documents/resolutions/2023-23-23-res.pdf,RESOLUTION NO. 23-23 (Village of Frankfort) — Collective Bargaining Agreement (FOP Labor Council),Frankfort,IL,Midwest,safety_and_non_safety_bargaining_units,"police (sworn full-time peace officers, excluding sergeant and above)",Illinois Fraternal Order of Police Labor Council (FOP Labor Council) — sworn full-time peace officers unit (as described),"effective May 1, 2022 through April 30, 2026",2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"high_confidence_city_match (Village of Frankfort, IL)",overlaps_2014_2024_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.249; identity_score=0; final_locator_hash=74dcf95aab80e0bd30f5; no body or raw headers retained.
TS4L-87d33c412bbd96cdddcf,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.oak-park.us/files/assets/oakpark/v/1/human-resources/collective-bargaining-agreements/fop-police-officers-cba-1.1.24-12.31.26.pdf,FOP - Patrol Officers CBA (Village of Oak Park) 1/1/2024–12/31/2026,Oak Park,IL,Midwest,safety_and_non_safety_bargaining_units,Police,FOP Lodge 8 - Patrol Officers,1/1/2024–12/31/2026 (as indicated by file name),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Oak Park, IL (matches by municipality in document context/host site)",Overlaps expected window (starts 2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.177; identity_score=0; final_locator_hash=38552eab1b76b5d454ec; no body or raw headers retained.
TS4L-a07f1e0042376e096a7c,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.naperville.il.us/globalassets/media/hr-documents/collective-bargaining-agreements/iaff-cba-2020-2024-final-signed.pdf,IAFF CBA 2020-2024 (final signed) — City of Naperville and IAFF Local 4302 Professional Firefighters,Naperville,IL,Midwest,safety_and_non_safety_bargaining_units,Safety (Firefighters / IAFF),IAFF Local 4302 Professional Firefighters,"January 1, 2020 – December 31, 2024",2020-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Naperville city match,Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.261; identity_score=0; final_locator_hash=4f1614423180040d03ba; no body or raw headers retained.
TS4L-eab86bd010301eca80d7,lane_2,tier_c,verification_ready_medium,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.oak-park.us/files/assets/oakpark/v/1/human-resources/collective-bargaining-agreements/cso-cba_1.1.24-12.31.26.pdf,CSO CBA (Village of Oak Park) 1/1/2024–12/31/2026,Oak Park,IL,Midwest,safety_and_non_safety_bargaining_units,Police / Community Service Officers,FOP Labor Council - Community Service Officers (CSO),1/1/2024–12/31/2026 (as indicated by file name),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Oak Park, IL (matches by municipality in document context/host site)",Overlaps expected window (starts 2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.177; identity_score=0; final_locator_hash=2c608a29e224baeb553c; no body or raw headers retained.
TS4L-6765c128bae5e0d678b2,lane_1,tier_c,verification_ready_medium,159,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://totalrewards.memphistn.gov/wp-content/uploads/2022/07/CoM_PayPlan_2023-Compensation.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2023-Compensation (effective July 1, 2022)",Memphis,TN,South,non_safety_comparator,City compensation pay plan classifications (includes AFSCME Local 1733 references in document),AFSCME Local 1733 (referenced within pay plan document),"Effective July 1, 2022 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (City of Memphis, TN)","overlaps requested period (effective July 1, 2022)",unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.245; identity_score=0; final_locator_hash=213eedbf55ee63ff52a8; no body or raw headers retained.
TS4L-e6a9f2ef3984c4b25db0,lane_1,tier_c,verification_ready_medium,159,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://totalrewards.memphistn.gov/wp-content/uploads/2023/07/CoM_PayPlan_2024_Digital-1.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2024_Digital (effective July 1, 2023) (AFSCME Local 1733 shown)",Memphis,TN,South,non_safety_comparator,Clerical / general municipal bargaining classifications (AFSCME Local 1733 pay plan table),AFSCME Local 1733,"Effective July 1, 2023 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (City of Memphis, TN)",overlaps requested period (via effective date in 2023 within 2022-2025 window),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.246; identity_score=0; final_locator_hash=1840b16d372359d22634; no body or raw headers retained.
TS4L-51a26e436b719aff140c,lane_1,tier_c,verification_ready_medium,153,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecode360.com/WO4046/laws/LF1380777.pdf,Borough of Woodland Park ordinance PDF listing White Collar collective bargaining annual salaries (Ordinance 21-07) for IBEW Local 1158,Woodland Park,NJ,Northeast,non_safety_comparator,"White-collar / clerical-type municipal positions (e.g., administrative clerk, records clerk, municipal court administrator, etc., as listed)","International Brotherhood of Electrical Workers A.F.L.–C.I.O., Union Local #1158 (White Collar)","Years 2021, 2022, 2023, 2024 and 2025 (as stated for Ordinance 21-07)",2021,2025,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,unknown,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.068; identity_score=0; final_locator_hash=7dfd85c8d2cda87a0fbb; no body or raw headers retained.
TS4L-9b83962d07f5d64b9ef5,lane_1,tier_c,verification_ready_medium,152,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms3.revize.com/revize/allentx/Images/Documents/Departments/Human%20Resources/Compensation/General%20Employee%20Pay%20Plan.pdf,City of Allen — FY2025 General Pay Plan (General Employee Pay Plan),Allen,TX,South,non_safety_comparator,General employees (non-safety comparator wage schedule),,"Effective: October 5, 2024 (end date not shown in search snippet)",2024-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city,partial_overlap_possible,unavailable,head_http_404,,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.154; identity_score=0; final_locator_hash=c4c09bbe598e0e1cccf3; no body or raw headers retained.
TS4L-2b5349fb01f8a9fecd15,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.midwestcityok.org/sites/default/files/fileattachments/human_resources/page/110/fop_2024-25_cba.pdf,"FOP 2024-25 CBA (Collective Bargaining Agreement) — City of Midwest City, OK (Fraternal Order of Police Lodge 127)",Midwest City,OK,South,non_safety_comparator,Police (Fraternal Order of Police),FOP Lodge #127,FY 2024/2025 (as labeled 2024-25),2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_FY_2024_2025,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.244; identity_score=0; final_locator_hash=9b6f36eab0a40a8ec43d; no body or raw headers retained.
TS4L-4dbde441e54ef876df75,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.midwestcityok.org/sites/default/files/fileattachments/city_council/meeting/24219/072324_cc_short_form_agenda_combined.pdf,Midwest City Council (07/23/2024) Short Form Agenda (includes reference to collective bargaining agreement for FY 2024-2025),Midwest City,OK,South,non_safety_comparator,City workforce / collective bargaining parties (referenced in agenda),Not explicitly specified in snippet (agenda references a CBA between City and FOP),FY 2024-2025 (as referenced in the 07/23/2024 agenda),2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_FY_2024_2025,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:42Z,HEAD only; attempts=1; elapsed_seconds=0.236; identity_score=0; final_locator_hash=0fd1b860e845cbb821eb; no body or raw headers retained.
TS4L-98854783491bfcd8acca,lane_1,tier_c,verification_ready_low,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.rosenbergtx.gov/DocumentCenter/View/6857/Rosenberg-ACFR-2024---Final,"CITY OF ROSENBERG, TEXAS — ACFR 2024 (Comprehensive Annual Financial Report)",Rosenberg,TX,South,non_safety_comparator,Citywide employee compensation/fiscal context (financial report; may include budget/compensation discussion rather than a wage schedule table),,"FY ended Sep 30, 2024 (ACFR 2024)",2024-01-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (City of Rosenberg, TX)",overlaps expected period 2024 (ACFR 2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.265; identity_score=0; final_locator_hash=77496ae3145fc5db7150; no body or raw headers retained.
TS4L-31a11a69d62cbf3dbe98,lane_1,tier_c,verification_ready_low,148,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.mass.gov/info-details/dlr-hearing-officer-cerb-and-arbitration-decisions,"Mass.gov DLR Hearing Officer, CERB, and Arbitration Decisions — Town of Braintree entries (overview index)",Braintree Town,MA,Northeast,non_safety_comparator,Municipal public-sector bargaining units (police/civilian/non-professional references appear across entries; CSO-specific linkage not confirmed in snippet),Not specified in overview snippet,Index/overview; includes references to Town of Braintree arbitration/CERB decisions with dates (full MOA/CBA period not reproduced here),2013,2016,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,unknown_overlap_possible_2013_2016,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.116; identity_score=0; final_locator_hash=55362498739e46610c98; no body or raw headers retained.
TS4L-171d9e84cf1374096c8b,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://resources.finalsite.net/images/v1718985281/owassopsorg/ynmufhcuzmeijjusqprx/SupportSalaryScales2024-25.pdf,Owasso Public Schools - Support Salary Scales (Effective 7-1-24 through 6-30-25),Owasso,OK,South,non_safety_comparator,"Support staff / classified employees (e.g., clerical, paraprofessional-related roles, transportation, child nutrition, custodial, etc.)",N/A (salary scales / wage schedule document),Effective 7-1-24 through 6-30-25 (Fiscal Year 2024-25),2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_expected_period,unavailable,head_http_404,,,,,,,head_http_404,image/gif,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.253; identity_score=0; final_locator_hash=17a23be8a8d2645920cd; no body or raw headers retained.
TS4L-37680e443291e73af340,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://l650.com/wp-content/uploads/2024/11/AFSCME-Local-650-Contract-052516.pdf,AFSCME Local 650 contract (City of Buffalo) PDF,Buffalo,NY,Northeast,non_safety_comparator,non_safety_comparator,AFSCME Local 650 (City of Buffalo bargaining unit),"Includes language effective July 1, 2017 (successor/term details not extracted here)",2017-07-01,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_expected (City of Buffalo stated on document),"overlaps_requested_period (mentions effective July 1, 2017)",unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=1.048; identity_score=0; final_locator_hash=c05793ac5a54a87f6d57; no body or raw headers retained.
TS4L-42f9d32a6c9e81688af2,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cdnsm5-hosted.civiclive.com/userfiles/Servers/Server_63092/file/City%20Clerk/Council%20Agendas/11-23-15/R-15-162%20-%20Amendment%20to%202015%20-%20FOP%20Statement%20of%20Agreement.pdf,"R-15-162 – Amendment As Follows: 2015 FOP Statement of Agreement (North Little Rock; effective Jan 1, 2016 through Dec 31, 2016)",North Little Rock,AR,South,non_safety_comparator,Police officers below the rank of Sergeant (per statement of agreement purpose),North Little Rock Fraternal Order of Police Lodge #5 (FOP) (police officers below rank of Sergeant),"Effective Jan 1, 2016 through Dec 31, 2016; then auto-renew unless modified/terminated with 60 days notice (per document language)",2016-01-01,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match_expected,overlaps_expected_2016_term,unavailable,head_http_404,,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.167; identity_score=0; final_locator_hash=8bced1dade2c3ae41f4b; no body or raw headers retained.
TS4L-5657ac66a592d5699215,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms6.revize.com/revize/southburlington/Human%20Resources/Benefits/Enrollment%20Forms/2021-2022%20CBA%20with%20Fire%20FINAL%20EXECUTED.pdf,COLLECTIVE BARGAINING AGREEMENT (City of South Burlington / South Burlington Career Firefighters' Association IAFF Local 3671) [2021-2022 CBA],South Burlington,VT,Northeast,non_safety_comparator,Firefighters (IAFF Local 3671) — likely not the intended 'non-safety_comparator',South Burlington Career Firefighters' Association IAFF Local 3671,2021-2022 (from file title),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city,target_same_or_overlapping_period,unavailable,head_http_404,,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.089; identity_score=0; final_locator_hash=554e9edffa4e85531e82; no body or raw headers retained.
TS4L-a11991e075a8a242120d,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://go.boarddocs.com/pa/alen/Board.nsf/files/C75JD84CA0B0/%24file/Board%20of%20Directors%20Report%20-%209-23-21.pdf,Board of Directors Report - 9-23-21 (Allentown School District) (BoardDocs®),Allentown,PA,Northeast,non_safety_comparator,Paraprofessionals (Local 1716),"Allentown Federation of Paraprofessionals, Local 1716 (PAFT, AFT, AFL-CIO)","Term of July 1, 2021 to June 30, 2024 (referenced for Exhibit B approval)",2014-2024 target win,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Allentown (School District), PA (city-level requested municipality match)",Overlaps 2014-2024 window,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.094; identity_score=0; final_locator_hash=2d42c589ace0570ed69b; no body or raw headers retained.
