candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-8242a4ed1ee11c1d629d,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/law_enf.brewer%282021-2024%29.pdf,"Collective Bargaining Agreement (City of Brewer & Fraternal Order of Police) — Expires June 30, 2024",Brewer,ME,Northeast,non_safety_comparator,Police officers (patrol and corporal),Fraternal Order of Police (Police Officers—Patrol and Corporal),"2021-2024 (expires June 30, 2024)",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_expected_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.239; identity_score=13; final_locator_hash=5e514f3accdc8653410a; no body or raw headers retained.
TS4L-82574b96344db64cc391,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://bfsa.ny.gov/system/files/documents/2024/03/public-board-book-3.25.24.pdf,"Buffalo Fiscal Stability Authority board book (3.25.24) referencing City of Buffalo labor agreement (Local 264T, Water Caulkers)",Buffalo,NY,Northeast,non_safety_comparator,non_safety_comparator,Local 264T (Water Caulkers) / City of Buffalo labor agreement (as referenced in board book),"Board book references CBA expired June 30, 2022 and notes current CBA covers July 1, 2019 through June 30, 2025 (per snippet; not extracted here)",2019-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_expected (explicitly references City of Buffalo agreements),"overlaps_requested_period (July 1, 2019–June 30, 2025)",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.358; identity_score=13; final_locator_hash=bb5348414eb018a105c8; no body or raw headers retained.
TS4L-d85d5081d7d04bb1b3bc,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.coconutcreek.gov/docs/default-source/hrdocs/employee-benefits---police/pba-coconut-creek-police-officers---2022-2025.pdf?sfvrsn=2451dc8a_0,"Collective Bargaining Agreement Between The City of Coconut Creek and The Police Officers’ Unit (PBA) — December 8, 2022 through September 30, 2025",Coconut Creek,FL,South,non_safety_comparator,Police Officers,The Police Officers’ Unit (represented by Broward County Police Benevolent Association),"December 8, 2022 - September 30, 2025",2022-12-08,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_2022_2025,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.212; identity_score=13; final_locator_hash=c5331d2da048b4ed33b8; no body or raw headers retained.
TS4L-eabf90e2be4207c0b0a5,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://trn-www.coconutcreek.gov/docs/default-source/hrdocs/employee-benefits---police/pba-coconut-creek-lieutenants--2022-2025---final-with-signatures.pdf?sfvrsn=3076df8a_0,"Collective Bargaining Agreement Between The City of Coconut Creek and The Police Lieutenants’ Unit (PBA) — October 1, 2022 through September 30, 2025",Coconut Creek,FL,South,non_safety_comparator,Police Lieutenants,The Police Lieutenants’ Unit (represented by Broward County Police Benevolent Association),"October 1, 2022 through September 30, 2025",2022-10-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_2022_2025,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.233; identity_score=13; final_locator_hash=74770528054ffdc1bba3; no body or raw headers retained.
TS4L-33f470e431bd28547a07,lane_1,tier_c,verification_ready_low,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://missouricitytx.civicweb.net/document/33126/Consideration%20and%20Possible%20Action%20-%20First%20of%20Tw.pdf?handle=96590B2D8037420EB564895CDBB44B4C,Memo - 23-418 — Consideration and Possible Action (First of Two Readings): Ordinance adopting a new pay plan for full-time non-exempt personnel and exempt personnel (excluding civil service Fire/Police and appointed employees) [2023.05.01.2 Pay Adjustment Ordinance (Non-civil service)],Missouri City,TX,South,non_safety_comparator,non_safety_comparator,,"2023 pay plan update for non-civil service (referenced in memo as May 7, 2023 effective in related agenda items)",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Missouri City, TX","Overlaps (Aug 1, 2023–Sep 30, 2024) if May 2023 pay plan remained in effect through the 2024 update",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.246; identity_score=11; final_locator_hash=6db5a3d6492ccefbeb2b; no body or raw headers retained.
TS4L-697187a4f96b551b4b59,lane_1,tier_c,verification_ready_medium,148,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://erd.dli.mt.gov/_docs/labor-standards/collective-bargaining/BOPA/20200229-Recommendation-IAFF-HAVRE-FF.pdf,"Recommendation (Factfinding): IAFF & City of Havre Firefighters (BOPA No. 20200229) — issued Dec 22, 2020; includes wage proposals for FY 2018-2019 and FY 2019-2020",Havre,MT,West,non_safety_comparator,Firefighters / IAFF bargaining unit (Havre FF),IAFF (Local not explicitly stated in locator/title snippet),"Negotiated interests covering FY 2018-2019 (and FY 2019-2020); duration proposals reference expiration June 30, 2019",2017-07-01,2019-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"match (Havre, MT)","overlaps (mentions FY 2018-2019; negotiations described as ongoing since early 2018; expires June 30, 2019 per document text)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.514; identity_score=13; final_locator_hash=3bc266703b6e775b0ea0; no body or raw headers retained.
TS4L-32784bd976e98951d36b,lane_1,tier_c,verification_ready_low,148,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://pompano.legistar.com/LegislationDetail.aspx?GUID=14434595-2EDA-4050-892B-922CFCD99378&ID=5922240,City of Pompano Beach Legistar - File #: 23-50 (Ordinance implementing CBA changes for 10/1/2022–9/30/2025),Pompano Beach,FL,South,non_safety_comparator,Firefighters (reference to collective bargaining agreement impacting retirement provisions),Pompano Beach Professional Fire Fighters (Local referenced within CBA context),"October 1, 2022 through September 30, 2025 (referenced within the ordinance)",2022-10-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Exact municipality match (Pompano Beach, FL)",Overlaps fully with expected period (10/1/2022–9/30/2025) as referenced,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.246; identity_score=13; final_locator_hash=c76a8a520239ec10ce6b; no body or raw headers retained.
TS4L-2164901bb031b235a944,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://d3n9y02raazwpg.cloudfront.net/cityofelmira/d08578ce-9a94-11ee-a93d-0050569183fa-d8f3b0d5-b4c3-4db1-a6ce-4e95ccb15868-1709827738.pdf,"CITY OF ELMIRA, NEW YORK — Memorandum of Agreement (Police Benevolent Association) (term Jan 1, 2024 through Dec 31, 2027) [PDF]",Elmira,NY,Northeast,non_safety_comparator,Police (PBA-represented bargaining unit),"Police Benevolent Association of Elmira, Inc. (PBA)","January 1, 2024 through December 31, 2027",2024-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city (Elmira, NY)",exact_overlap (matches 2024-01-01 to 2027-12-31),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:43Z,HEAD only; attempts=1; elapsed_seconds=0.095; identity_score=13; final_locator_hash=a0738b89696c2ef428ba; no body or raw headers retained.
TS4L-3b640dd8e2b456a6d0bb,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://d3n9y02raazwpg.cloudfront.net/winterhaven-fl/5e1363e1-8d42-11ed-9024-0050569183fa-a7964dfc-4738-43fa-98f1-f661db3c73ab-1724699036.pdf,"City Commission Meeting (FACT SHEET) — Police Benevolent Association, Inc. and City of Winter Haven Collective Bargaining Agreement (CBA) — expires September 30, 2024",Winter Haven,FL,South,non_safety_comparator,Police (PBA unit referenced; safety/comparator status not scout-verified),"Police Benevolent Association, Inc. (PBA)","CBA expires September 30, 2024 (operative duration start/end terms not fully scout-verified)",,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city (City of Winter Haven referenced),overlap_unclear (expiration matches target snippet; full term not scout-verified),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.108; identity_score=13; final_locator_hash=97f26469ef276e42146a; no body or raw headers retained.
TS4L-9323980bd3ed4fe670ca,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms3.revize.com/revize/harlingen/Document/Departments/Human%20Resources/Civil%20Services/Fire_CBA_2021_2022_thru_2023_2024.pdf,"CITY OF HARLINGEN, TEXAS – HPFFA, Local #3404 – FY 2021-2022 thru FY 2023-2024 (Collective Bargaining Labor Agreement)",Harlingen,TX,South,non_safety_comparator,Firefighters (HPFFA Local #3404) [source appears to be safety unit; target is non-safety comparator],"HPFFA, Local #3404",FY 2021-2022 thru FY 2023-2024,2021,2024,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Harlingen, TX (same city)",Overlaps expected period (2021-2024),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.15; identity_score=13; final_locator_hash=db21996b124dd5eadfa5; no body or raw headers retained.
TS4L-a38e40811e0658ec91e8,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mccmeetings.blob.core.usgovcloudapi.net/eustisfl-pubu/MEET-Packet-fffafc981ab34862a869b0d4df910e05.pdf,"Eustis City Commission Meeting packet — Memorandum of Agreement snippet: effective October 1, 2024 to September 30, 2027; between City of Eustis and North Central Florida Police ...",Eustis,FL,South,non_safety_comparator,unknown (snippet references police organization; not confirmed as non-safety comparator unit),North Central Florida Police ... (exact unit name not confirmed from snippet),"Effective October 1, 2024 to September 30, 2027 (as stated in snippet)",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Eustis, FL (document packet indicates Eustis)",Overlaps FY 2024-2027 window; stated CBA/MOA end date 9/30/2027,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.295; identity_score=13; final_locator_hash=2e998e7275610c1a3759; no body or raw headers retained.
TS4L-a94612beddf731f7151d,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cdn.prod.website-files.com/64104aa69c18947ae91e7b3a/64e94cee16c9dfdb0abc9e52_00.-TSPD-PBA-AGREEMENT-FY-2024-2026-Final.pdf,Tarpon Springs Police Department — PBA Agreement (FY 2024-2026) [PDF] (via Sun Coast PBA agreements list),Tarpon Springs,FL,South,non_safety_comparator,Police (Officers/Patrol — bargaining unit not confirmed in lead metadata),"Pinellas County Police Benevolent Association, Inc. (PBA) [implied by related Tarpon Springs references]",FY 2024-2026,2024,2026,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown_overlap,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:44Z,HEAD only; attempts=1; elapsed_seconds=0.07; identity_score=13; final_locator_hash=5e18b71e403f83db820e; no body or raw headers retained.
TS4L-d8e296abe2f9bdfad567,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://public.destinyhosted.com/texasdocs/2026/CC/20260304_7053/8105_PD-Collective_Bargaining_Agreement_2024-1001_through_2026-0930.pdf,PD-Collective_Bargaining_Agreement_2024-1001_through_2026-0930.pdf (City of Texas City / Texas City Municipal Police Association),Texas City,TX,South,non_safety_comparator,non_safety_comparator,Texas City Municipal Police Association (per document snippet),"October 1, 2024 through September 30, 2026 (per document title text/snippet)",2024-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Texas City, TX (exact city match per document title/snippet)",Overlaps expected period exactly (per document title/snippet),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:46Z,HEAD only; attempts=1; elapsed_seconds=0.366; identity_score=13; final_locator_hash=eb03aeea21c701138c3b; no body or raw headers retained.
TS4L-443e63aee977d7b0ca94,lane_1,tier_c,verification_ready_medium,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/law_enf.augusta.patrol.2022-25.pdf,Maine Labor Relations Board (MLRB): Law Enforcement — Augusta Patrol (2022–2025) (PDF),Augusta,ME,Northeast,non_safety_comparator,Police officers / law enforcement patrol (unit type may be safety-related; included as same-city non-safety comparator candidate lead),Augusta Police Department patrol unit (Fraternal Order of Police Lodge #003) (as suggested by filename/document family),"July 1, 2022–June 30, 2025 (duration clause requires verification in full document)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Augusta (city of Augusta, ME) appears to match municipality criterion","MLRB filename suggests July 1, 2022–June 30, 2025 overlap (duration requires verification)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:46Z,HEAD only; attempts=1; elapsed_seconds=0.098; identity_score=13; final_locator_hash=5ff393e8363c60d1d816; no body or raw headers retained.
TS4L-4ae0152892b4bae4d209,lane_1,tier_c,verification_ready_medium,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/fire_amb.augusta.2022-25.pdf,Maine Labor Relations Board (MLRB): Fire/EMS — Augusta (2022–2025) (PDF),Augusta,ME,Northeast,non_safety_comparator,Uniformed firefighters/EMS (unit type likely safety-related; included only as same-city non-safety comparator candidate lead),Augusta Uniformed Firefighters Association (Local 1650) (as suggested by filename/document family),"July 1, 2022 to June 30, 2025 (duration clause requires verification in full document)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Augusta (city of Augusta, ME) appears to match municipality criterion","MLRB filename suggests July 1, 2022–June 30, 2025 overlap (duration requires verification)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:46Z,HEAD only; attempts=1; elapsed_seconds=0.098; identity_score=13; final_locator_hash=3059a2e863885b79b199; no body or raw headers retained.
TS4L-cae60b4ee4b6e3983dba,lane_1,tier_c,verification_ready_low,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://hammond.org/wp-content/uploads/2020/02/policiesmanual-1.pdf,City of Hammond Policies & Procedures Manual (PDF; references Pay Plan ordinance numbers for civil service/unclassified employees),Hammond,LA,South,non_safety_comparator,Civil service employees and unclassified employees (non-safety roles implied by exclusion language for police/fire supplement),,Pay plan referenced as contained in ordinance No. 00-2628 (civil service) and ordinance No. 00-2692 (unclassified) (operative term details for 2006 comparator likely determined via those ordinance numbers),unknown_from_accessi,unknown_from_accessi,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,expected_period_match_uncertain,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:09Z,HEAD only; attempts=1; elapsed_seconds=0.115; identity_score=11; final_locator_hash=85dcdeed9e037a7efeba; no body or raw headers retained.
TS4L-66ecf4400d2b428543cc,lane_1,tier_c,verification_ready_medium,145,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://frb.ny.gov/about/062016/ResNo2016-01_CityofUticaApproveCompRev.pdf,Financial Restructuring Board for Local Governments: City of Utica compensation/revenue approval resolution PDF (includes 'City of Utica Labor Contracts' table),Utica,NY,Northeast,non_safety_comparator,"CSEA Local 1000 (AFSCME), Teamsters Local 182 (non-safety comparator bargaining units referenced in table)","CSEA Local 1000, AFSCME, AFL-CIO; International Brotherhood of Teamsters, Local 182",Table lists contract expiration dates including 03/31/2018 for CSEA Local 1000 and Teamsters Local 182 (wage/schedule not extracted here),2014-04-01,2018-03-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,confirmed_same_city_context,overlaps_2013_2018_expected_period,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:09Z,HEAD only; attempts=1; elapsed_seconds=0.418; identity_score=13; final_locator_hash=395da75499baf252512a; no body or raw headers retained.
TS4L-743cc16c6f19409af334,lane_1,tier_c,verification_ready_low,145,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ca-0088-award-10-26-76.pdf,PERB interest arbitration award (Inc. Village of Freeport v. Freeport Police Benevolent Assoc.) — Case No. CA-0088 (received 10/26/1976),Freeport,NY,Northeast,non_safety_comparator,non_safety_comparator,Freeport Police Benevolent Association,Award issued/dated (within document): 1976-10-26; wages operative dates not confirmed in scout view,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Yes (Freeport, NY)",Same expected award year (1976); operative wage dates not confirmed in this scout view,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:09Z,HEAD only; attempts=1; elapsed_seconds=0.251; identity_score=13; final_locator_hash=447352bc22652e09e416; no body or raw headers retained.
TS4L-7248a6754151c95a53b3,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://d3n9y02raazwpg.cloudfront.net/opalockafl/00a3c8e7-dbeb-11ea-b5c3-0050569183fa-7e4f4a11-77f4-4577-be71-acb62154558e-1597881202.pdf,"Memorandum of Understanding between the City of Opa-locka, Florida and the Dade County Police Benevolent Association (PBA), Inc. (one percent bonus for time substantially dedicated to mitigating the impact of COVID-19 for period between April 1, 2020 and start of the first full pay period in December, 2020)",Opa-locka,FL,South,non_safety_comparator,Police bargaining unit (PBA bargaining unit members),"Dade County Police Benevolent Association (PBA), Inc.","Operative period between April 1, 2020 and the start of the first full pay period in December 2020",2020-04-01,Start of first full ,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same-city match (Opa-locka, FL)",Overlaps the requested operative period (per document heading/description),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:09Z,HEAD only; attempts=1; elapsed_seconds=0.123; identity_score=13; final_locator_hash=d2a49e834ef04496f3fd; no body or raw headers retained.
TS4L-995451892033d2c0a652,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3297/FLPS/4196780/FLAES_signed_contract_23-26_for_wesbite_updated_4.18.24.pdf,FAIR LAWN EDUCATION ASSOCIATION — Signed Contract 23-26 (Fair Lawn Board of Education),Fair Lawn,NJ,Northeast,non_safety_comparator,Certified instructional personnel / teachers (education association bargaining unit),Fair Lawn Education Association (FLAE),"July 1, 2023 through June 30, 2026",2023-01-01,2026-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_new_term_(2023-01-01_to_2026-12-31),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:10Z,HEAD only; attempts=1; elapsed_seconds=0.108; identity_score=13; final_locator_hash=2e61e02f653d13d05990; no body or raw headers retained.
TS4L-ede7c52fd5d1f33b316e,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mccmeetings.blob.core.usgovcloudapi.net/mwcok-pubu/MEET-Packet-85b3744f7a994ef785e54bcb778196dd.pdf,Midwest City Council Meeting Packet — includes Memorandum of Understanding (FOP Lodge #127 and City of Midwest City),Midwest City,OK,South,non_safety_comparator,Police (Fraternal Order of Police),FOP Lodge #127,"Through June 30, 2025 (within the 2024-dated packet)",2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_FY_2024_2025,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:10Z,HEAD only; attempts=1; elapsed_seconds=0.282; identity_score=13; final_locator_hash=ca3e6b98c9be48f2c0b3; no body or raw headers retained.
TS4L-ff23cd067c2d0d0f175f,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://swagit-attachments.granicus.com/uploads/video/agenda_file/334407/2-10_St._AugustineCC.pdf,"City of St. Augustine City Commission agenda attachment (includes MOU for Oct 1, 2024–Sep 30, 2025) — Memorandum of Understanding between the City of St. Augustine and the Professional Firefighters of St. Augustine, Local 2282",St. Augustine,FL,South,non_safety_comparator,Firefighters (Local 2282),"Professional Firefighters of St. Augustine, Local 2282","October 1, 2024 through September 30, 2025 (referenced negotiation cycle)",2024-10-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city (City of St. Augustine; Local 2282),"overlapping/target cycle dates referenced (Oct 1, 2024–Sep 30, 2025)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:10Z,HEAD only; attempts=1; elapsed_seconds=0.166; identity_score=13; final_locator_hash=a78fa8e78c30bd55c8a5; no body or raw headers retained.
