span_extraction_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
SPAN378-ee25351a00d1c38129e8bf03,live,1,resp_0b932dc547776021006a678a05e46081968e5506a65b7b79f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2486,547,320,864,386,1250,8.393947,,,false,false
SPAN378-ca52fd2c9fc2184606f02023,live,1,resp_030d1a6bbc9fe9f4006a678a0614408195abdc2db5ab30a890,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2535,596,320,914,320,1234,8.785411,,,false,false
SPAN378-61cfed4f3205ad3b3b3e396a,live,1,resp_011e3864d8120dfa006a678a0686d881938f4123188a537ef3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2684,745,320,983,444,1427,9.602648,,,false,false
SPAN378-26a678f3cd23cd6950d154f3,live,1,resp_00b3d3861a076ac0006a678a083bd08196b42f566cd4c39636,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2530,591,320,872,225,1097,9.399480,,,false,false
SPAN378-1708b33ac71fcbfa1ffe19cf,live,1,resp_08eb9e7dc8e3b707006a678a095b748193a606b6ff5f7a7bbd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2152,213,320,827,304,1131,11.451110,,,false,false
SPAN378-29c9b5193b5b052554610345,live,1,resp_0a1723b817311c8c006a678a09bf80819381a2a1e92f04aa4c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2218,279,320,826,237,1063,11.176137,,,false,false
SPAN378-66d5a1acedbaee1104822a08,live,1,resp_0d44b3de0da45be4006a678a0a6ba481968e4a0e2f20ce4119,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2648,709,320,902,322,1224,12.981963,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-940886ad30c0ec03a7305c30,live,1,resp_0eaeae99dd559bda006a678a0a90ac819599348e8be6254055,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2598,659,320,1071,158,1229,11.421972,,,false,false
SPAN378-36b0440ea88c543a3fec77d2,live,1,resp_0c9184d4bd5ae097006a678a0c284c81938b83fe8219ae3cfb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2649,710,320,890,218,1108,13.392920,,,false,false
SPAN378-301fcaa70368219bb7670b89,live,1,resp_061e25b95cdddd47006a678a0c653c819380926b1a29f7a10d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2656,717,320,894,509,1403,15.477332,,,false,false
SPAN378-3086f10176ec528325bc1924,live,1,resp_07375e8bd487cc89006a678a0c69408197ad8665bebbb1d7e4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2647,708,320,883,331,1214,16.251271,,,false,false
SPAN378-d325e78fffaa794c41c21900,live,1,resp_0d523560f1c96bfd006a678a0df2ac8196a3e6793dc287ba3c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2652,713,320,887,215,1102,15.238118,,,false,false
SPAN378-2095d657ec07c19b7d307bed,live,1,resp_0e078a78ec887ef8006a678a0e5e748196967977808464d5a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2071,156,320,786,221,1007,15.653172,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-9c50163fd6e6996e2da0d36d,live,1,resp_06e8f5117176da68006a678a1030a08193a489a9398781823d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2351,412,320,828,220,1048,17.772903,,,false,false
SPAN378-56010fdd24bcee0ce2419058,live,1,resp_00a0b4b10978a6fc006a678a1075ac819797cf4813728beaf3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2310,371,320,831,206,1037,18.106397,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-f5ed54bca328ce1574185537,live,1,resp_0d0a79ebe3edc25a006a678a10a3888195ba179298031feed6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2648,709,320,879,224,1103,18.106459,,,false,false
SPAN378-fc02d91ca9b3539c2a1ce0b1,live,1,resp_0b38b23db2f6c383006a678a1132e081909ebaccf993076e76,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2281,336,320,803,412,1215,20.257600,,,false,false
SPAN378-a6b50e8e07a2f56014a7d302,live,1,resp_097531cd8efcc6a6006a678a12ba0081959eb66e6f9b5e52c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2328,383,320,823,224,1047,20.561683,,,false,false
SPAN378-2fe39d71ecd88d5aff1774e9,live,2,resp_047b30a43d5fab3b006a678a15b33881969664b83fa71c9484,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2752,680,320,1026,494,1520,3.960330,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-68bacdc6d79ade7618dd903e,live,2,resp_0ae89cc29864b138006a678a15a71c81959095ebc5ab38934c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2466,394,320,857,306,1163,3.138511,,,false,false
SPAN378-66d5a1acedbaee1104822a08,live,2,resp_08f0bf39a52dd3af006a678a15a2ac8197b9fea70a2b587f89,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2781,709,320,928,290,1218,2.963034,,,false,false
SPAN378-2095d657ec07c19b7d307bed,live,2,resp_0d53b702c910614f006a678a15a5dc819693f0eddde45a842c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2204,156,320,812,381,1193,3.586324,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-56010fdd24bcee0ce2419058,live,2,resp_0596db26b270ac56006a678a1883908193adbdec476b10ebe0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2443,371,320,857,212,1069,5.422087,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-188c5ff8ebcec669118838a4,live,1,resp_00d3d8613237480f006a678a1b0e448197b763329de562ba7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2572,619,320,832,216,1048,2.424217,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-893b9d47b6c913068ebd6f1e,live,1,resp_092675b5ce5a64f5006a678a1b16988195b069c13b42c9e8ff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1995,111,320,733,190,923,2.339625,,,false,false
SPAN378-113c9ee828a554f3cb07c411,live,1,resp_0cac75aebdd238f0006a678a1b127481949b21eb03178b0b98,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2063,145,320,753,208,961,2.432105,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-fceab93652d9bd586d04f613,live,1,resp_0671b7916fe50c6b006a678a1b073c819683275e203235280d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2027,127,320,735,307,1042,2.839089,,,false,false
SPAN378-25b8b5e99707e57b904063f0,live,1,resp_046cc4e65db95751006a678a1d57388193bce123057370eaba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2499,546,320,843,370,1213,5.820128,,,false,false
SPAN378-486721d7feea6a8daee8ff05,live,1,resp_06322a7ff446a0a9006a678a1d5f24819790a34a6d7961ab50,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2085,156,320,724,193,917,4.386229,,,false,false
SPAN378-8ad82a5d6abe28adaab33660,live,1,resp_0bfeb57ed30bdd58006a678a1d630881959594abe304ece0a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2480,527,320,796,202,998,4.488776,,,false,false
SPAN378-6bfe35bf179bfd4ce9bf43fa,live,1,resp_03b4d220608421df006a678a1dd3488197aa124f6eb2f1afb0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2622,669,320,926,361,1287,5.921934,,,false,false
SPAN378-109aeb6d6b9c0adcf9398fbc,live,1,resp_0dce12304df85972006a678a1f685081978c5e8f08cfa53ba5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2620,667,320,919,225,1144,6.699396,,,false,false
SPAN378-0bea87a0d4468674fd8fbbd4,live,1,resp_07e2038cf79705c8006a678a1f74448194a705673d57e55a69,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2683,730,320,910,244,1154,6.907310,,,false,false
SPAN378-d8bdb22c817eacbddeaa3f8f,live,1,resp_079580924a985c66006a678a20c94c8190a89ce3248fe73a7c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2431,478,320,806,324,1130,9.422442,,,false,false
SPAN378-df84876d60f44a393ceaae34,live,1,resp_024e9e0a58d3e5d8006a678a20e0048196a6d0c72b943e87d9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2485,532,320,812,331,1143,9.403156,,,false,false
SPAN378-ac16a6d89c956621937f0385,live,1,resp_0fbe7338e73fb91b006a678a21a9508194adb688ba67e6f4ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2672,719,320,858,382,1240,9.842608,,,false,false
SPAN378-048d17f2b5eff07dc77450ef,live,1,resp_0fb90d2a446e315f006a678a21e384819699f13a6c1faf15d9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2327,534,160,819,331,1150,9.773848,,,false,false
SPAN378-b0fe6987815dea46a80ad4d5,live,1,resp_0ac19766b6e2ee81006a678a2500108193aa0f30cdb29b2327,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2531,668,230,872,322,1194,13.077798,,,false,false
SPAN378-0cd2a77dd9c796e1b7dd745f,live,1,resp_0645c9daa969e5f0006a678a2463b08195adb18468746a4244,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2221,268,320,782,421,1203,12.989540,,,false,false
SPAN378-9cb2cac552bffa1d175cdd81,live,1,resp_069e1e9e8822ab31006a678a24bf788193bdc88de52eeba87f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2659,706,320,835,279,1114,12.086947,,,false,false
SPAN378-a80ab1ab7ba93c0ef9a7ff05,live,1,resp_05f1b67bfbd01551006a678a24cdd88190adf06c8981eaaf36,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2225,272,320,769,272,1041,12.374619,,,false,false
SPAN378-2fc5c687b8166e1d401e3ba9,live,1,resp_0db30d4e91874c86006a678a2709608196a017eeb42c0a40d1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2089,158,320,785,196,981,14.420499,,,false,false
SPAN378-607b868e7f99ad67091118dd,live,1,resp_05aef8dd7f7911c5006a678a2758108195b97f4e0e156aab41,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2464,511,320,809,280,1089,15.242720,,,false,false
SPAN378-c99b3167cd6616ca06aa54a8,live,1,resp_096aa54a33f5340e006a678a2804c081978e7a9cce7fd1761d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2284,331,320,776,329,1105,15.960230,,,false,false
SPAN378-190f08917f0608d7e0e262f4,live,1,resp_087316eeb3f07bdf006a678a280aa881978a4a3e91a6ec9066,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2250,297,320,792,317,1109,15.960112,,,false,false
SPAN378-72ba0c6079514a9e95372e4c,live,1,resp_04c203c1efe3247e006a678a29635881948b82838a7807c3a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2487,534,320,894,235,1129,19.163820,,,false,false
SPAN378-31b10da2eda1d6160b04a230,live,1,resp_03cf325054ddaa27006a678a2a32a08197b5534623e3b92332,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2623,670,320,939,369,1308,18.927194,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-5165b4f03512cf5ff8285cec,live,1,resp_019335b88c17459f006a678a2af97c8196831cc8db4695c95d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2683,730,320,925,216,1141,18.417233,,,false,false
SPAN378-188c5ff8ebcec669118838a4,live,2,resp_0a6b9ced20a47869006a678a2e3b18819792b81383a4f60c9a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2705,619,320,858,326,1184,3.247056,,,false,false
SPAN378-113c9ee828a554f3cb07c411,live,2,resp_0844ecb02aeab655006a678a2e3bb0819488b436b59816ce9c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2196,145,320,779,201,980,2.414450,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-31b10da2eda1d6160b04a230,live,2,resp_0b8153f752805236006a678a2e3bd08193b661b822538c8946,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2756,670,320,965,417,1382,5.896913,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-5a97a6bb964f5c1b4a6e91c1,live,1,resp_0edf5350012be9d7006a678a3428f8819680691551c31ed481,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2431,478,320,821,330,1151,3.054447,,,false,false
SPAN378-8a59d831b2b0ae100c6c912e,live,1,resp_0cccc188874682d2006a678a3431288197addacc9d392d10b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2485,532,320,827,362,1189,3.407185,,,false,false
SPAN378-d348be3995b795bfbd367900,live,1,resp_00918a466d9dcad2006a678a342d0c8195bf217b70142a3c64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2666,713,320,843,339,1182,3.132079,,,false,false
SPAN378-a899ef04470f4728ecf2b7fb,live,1,resp_09d96e1564a52387006a678a342fa48195b3439942931fb4ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2312,359,320,799,236,1035,2.336949,,,false,false
SPAN378-dc5d2a0496aad2fb13a30238,live,1,resp_060bef58b5290d09006a678a36617881969e490113fe940055,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2210,257,320,773,203,976,4.385948,,,false,false
SPAN378-c8dbc69c5ddf67fac1d595af,live,1,resp_0449c590e3f84fae006a678a3717fc81958cc44d8f9f15a8ca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2723,770,320,916,197,1113,5.204694,,,false,false
SPAN378-d97c2b383b74b82f708a5a43,live,1,resp_0793c1fd17536b4a006a678a372d588193b5a1cf74a45d8565,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2673,720,320,895,367,1262,6.527208,,,false,false
SPAN378-dbd999e608e2d6523807e530,live,1,resp_04f336fa42c7dd7e006a678a377a388197960bb73fdd536804,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2668,715,320,872,345,1217,6.550447,,,false,false
SPAN378-686307daecc398838e072239,live,1,resp_0539dd7e1265f5d9006a678a387484819784e9ca13f1d4ccbf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2330,537,160,733,353,1086,7.151092,,,false,false
SPAN378-e47f77b69c9ab3b7db44bad5,live,1,resp_093cb3677db80f60006a678a394388819685d80ce9317f5536,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2594,641,320,822,443,1265,9.142821,,,false,false
SPAN378-cbb1f0c1546873e0a27fd22c,live,1,resp_0997f9e42b053938006a678a3a96988193bc800333cc0fa028,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2614,661,320,842,215,1057,10.532502,,,false,false
SPAN378-7b08f1c9ebfacdf230d9631a,live,1,resp_0b8d893d75ccd950006a678a3aa0d88196aa0210856bfe2d27,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2620,667,320,886,489,1375,12.990452,,,false,false
SPAN378-820ba02093a1b61710fcd027,live,1,resp_0aa2c61b3e10d7e8006a678a3b36ec81968af72b9336f61349,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2621,668,320,883,312,1195,10.018229,,,false,false
SPAN378-e62d70a7f7640666916c312d,live,1,resp_07010e35a1dc3b94006a678a3d393c8193a4831fbbc3dfa314,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2705,752,320,912,342,1254,12.157689,,,false,false
SPAN378-9a7abb1c6951aa5ad0fbbc14,live,1,resp_0a93e7874a78e28e006a678a3e1df0819690f51269e55b00ee,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2134,181,320,780,241,1021,12.585230,,,false,false
SPAN378-34fec64b6327686fa30d500e,live,1,resp_04e0b5299fea23e2006a678a3e98988190ba39640e9e17f6de,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2453,500,320,828,301,1129,13.286192,,,false,false
SPAN378-3ad210cc49be1da9d580b3e0,live,1,resp_0f151db2bf6ecff0006a678a4036a08196a8db1582bfd85abb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2321,368,320,783,203,986,14.319873,StrictValidationError,forbidden_final_claim_language,false,false
SPAN378-da97fb45dbdf6f0f843680d8,live,1,resp_01e1d89085509449006a678a40a3c481939000ebbf7d4c758e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2509,556,320,858,211,1069,15.018363,,,false,false
SPAN378-7e0a5242c26fe0bd5ee262ed,live,1,resp_0d6d326244d62f18006a678a4109348195aa89432f23bf71d7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2113,170,320,793,209,1002,15.155232,,,false,false
SPAN378-73916614470c8cbb1b6739dc,live,1,resp_09fc75c08c4d54da006a678a41594881909c1c3ccec2ec0960,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2234,281,320,782,479,1261,17.352964,,,false,false
SPAN378-6b9f78cb8967d80e3de010a1,live,1,resp_0bb4f9ae1e0b0740006a678a42623481908acaa08b23b4a8ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2250,297,320,793,326,1119,17.383055,,,false,false
SPAN378-5bd4d51c565d47fbdf54f406,live,1,resp_0b4916013d23e8e6006a678a4315748197b6d8f79b00a33451,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2487,534,320,892,382,1274,18.414005,,,false,false
SPAN378-1ff1e334ec7a978e2bfe6291,live,1,resp_0e9e63426920578c006a678a4335548195bded4aa9e10325bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2835,882,320,921,213,1134,17.380623,,,false,false
SPAN378-b5601e32495d6bed3247e4c3,live,1,resp_0d9d10e2ae20552f006a678a4643c481908387c31dde028ee7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2647,708,320,950,266,1216,21.078353,,,false,false
SPAN378-a056349a688ccf16cc5b3995,live,1,resp_0358cb4090a9513c006a678a457aa88195ab620e459133d5c6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2649,710,320,955,356,1311,21.403750,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-3ad210cc49be1da9d580b3e0,live,2,resp_0cd67321000a4eef006a678a4cc0708196804afc6ff970bb9a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2454,368,320,809,451,1260,6.775978,,,false,false
SPAN378-a056349a688ccf16cc5b3995,live,2,resp_035b6e523f36fe82006a678a4cbbb88195a13d97fd26d20373,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2782,710,320,981,343,1324,6.316188,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-03925b2e3eb0e8cb1fabb752,live,1,resp_05078c7b815aff33006a678a5059f8819698078846a5c95495,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2648,709,320,876,299,1175,2.848817,,,false,false
SPAN378-f47a0afbbdf76fa7fe184f75,live,1,resp_04cda593784d20c9006a678a5067c08197876ab0fa3e2e3d80,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2648,709,320,876,473,1349,3.751717,,,false,false
SPAN378-7573ff817629c59939d8b9b5,live,1,resp_05657d71eec15899006a678a5068908197b019bd3dad16b0ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2648,709,320,887,214,1101,2.694951,,,false,false
SPAN378-841702084ee3ecab4a23767a,live,1,resp_07e61cee2e71706d006a678a5062008195a838ecc809bf33d1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2629,717,279,878,299,1177,4.333780,,,false,false
SPAN378-86e675a0562cfcfcdc11ca55,live,1,resp_0c5a6b45a462bfe8006a678a52fae081978a75b517deef464c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2671,718,320,904,290,1194,5.664541,,,false,false
SPAN378-9f2ba53a791a5b903612fb9a,live,1,resp_0ce0391fb5835dc5006a678a53480c81948b2ad95b900df663,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2295,502,160,794,409,1203,7.004901,,,false,false
SPAN378-63b5f6aa6f6e67e5899f216d,live,1,resp_07d7e7840c39377c006a678a5407e08197b9b0cb2c2e83400d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2529,720,176,862,296,1158,6.895080,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN378-17a6fe76d24db9f33cca9325,live,1,resp_0113afd9c08cd002006a678a54973881968c55081d4262c39d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2673,720,320,883,226,1109,6.961545,,,false,false
SPAN378-184fcfacbbe5bb029a1f03bd,live,1,resp_09b0d16d3b591b6c006a678a55f144819483c9a507b165c9fc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2671,718,320,907,436,1343,10.172084,,,false,false
SPAN378-63b5f6aa6f6e67e5899f216d,live,2,resp_00249041bdc83910006a678a5ad3e88193abbb5695085cd4b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2662,720,176,888,343,1231,3.877365,StrictValidationError,quote_not_exact_span_substring,false,false
