source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code,content_type_header,content_length_header,candidate_review_status,lane_id,lane_sequence,duplicate_canonical_locator_of,live_status,global_analysis_readiness
CBSRD-20260728-9305330b3c07764e9e78,CBCR-20260728-06201,B4XPAR-20260727-006754,BCV-20260728-02592,broad_4x1000_deduped,CA,West,Redding,Shasta County (06089; primary),Redding Peace Officers Association (RPOA) MOU With Exhibits 23-26,https://www.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/Redding%20Peace%20Officers%20Association/RPOA%20MOU%20With%20Exhibits%2023-26.pdf,https://files.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/Redding%20Peace%20Officers%20Association/RPOA%20MOU%20With%20Exhibits%2023-26.pdf,cityofredding.gov,mou_or_memorandum,cba,high,verified_reachable_redirected,200,application/pdf,1168614,source_review_ready_high,source_review_lane_001,255,,not_run,false
CBSRD-20260728-c1889aae1f82f254ebab,CBCR-20260728-06203,B4XPAR-20260727-006756,BCV-20260728-00954,broad_4x1000_deduped,CA,West,Redding,Shasta County (06089; primary),MOU UPEC Tech 2023-2026 (Technical Employees Unit),https://files.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/United%20Public%20Employees%20of%20California%20-%20Local%20792%20Technical/MOU%20UPEC%20Tech%202023-2026%20080623.pdf,https://files.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/United%20Public%20Employees%20of%20California%20-%20Local%20792%20Technical/MOU%20UPEC%20Tech%202023-2026%20080623.pdf,files.cityofredding.gov,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,1009651,source_review_ready_high,source_review_lane_001,256,,not_run,false
CBSRD-20260728-3708a3608bd5555b0573,CBCR-20260728-06202,B4XPAR-20260727-006755,BCV-20260728-00448,broad_4x1000_deduped,CA,West,Redding,Shasta County (06089; primary),UPEC RFMU MOU With Exhibits Final Signed (Redding Fire Management Unit),https://www.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/United%20Public%20Employees%20of%20California%20-%20Local%20792%20Redding%20Fire%20Management/UPEC%20RFMU%20MOU%20With%20Exhibits%20Final%20Signed.pdf,https://files.cityofredding.gov/Document%20Center/Departments/Jobs%20and%20Benefits/Work%20In%20Redding/Employment%20Information/Memoranda%20of%20Understanding%20MOU/United%20Public%20Employees%20of%20California%20-%20Local%20792%20Redding%20Fire%20Management/UPEC%20RFMU%20MOU%20With%20Exhibits%20Final%20Signed.pdf,cityofredding.gov,wage_schedule,cba,high,verified_reachable_redirected,200,application/pdf,849931,source_review_ready_high,source_review_lane_001,257,,not_run,false
CBSRD-20260728-2c3b663d7d7cc7250081,CBCR-20260728-06207,B4XPAR-20260727-006760,BCV-20260728-02737,broad_4x1000_deduped,CA,West,San Marino,Los Angeles County (06037; primary),"City of San Marino and San Marino Police Officers' Association - Memorandum of Understanding (MOU) (July 1, 2024 Through June 30, 2027)",https://cms9files.revize.com/cityofsanmarino/POA%20MOU%207.1.2024-6.30.2027%20-%20Adopted%205.31.24.pdf,https://cms9files.revize.com/cityofsanmarino/POA%20MOU%207.1.2024-6.30.2027%20-%20Adopted%205.31.24.pdf,cms9files.revize.com,wage_schedule,cba,high,verified_reachable,200,application/pdf,421280,source_review_ready_high,source_review_lane_001,258,,not_run,false
CBSRD-20260728-0ff06b4340d745976b16,CBCR-20260728-06208,B4XPAR-20260727-006761,BCV-20260728-00592,broad_4x1000_deduped,CA,West,San Marino,Los Angeles County (06037; primary),"City of San Marino and San Marino City Employees' Association - Memorandum of Understanding (MOU) (July 1, 2024 Through June 30, 2027)",https://cms9files.revize.com/cityofsanmarino/CEA%20MOU%202024-2027%20-Adopted%205.31.24.pdf,https://cms9files.revize.com/cityofsanmarino/CEA%20MOU%202024-2027%20-Adopted%205.31.24.pdf,cms9files.revize.com,wage_schedule,cba,high,verified_reachable,200,application/pdf,445236,source_review_ready_high,source_review_lane_001,259,,not_run,false
CBSRD-20260728-f8ffe4335aa072a9bee2,CBCR-20260728-08267,TS4L-7077079d4676b1d62e1e,BCV-20260728-03865,targeted_prior_unrouted,CA,West,San Ramon,,City of San Ramon 'matrix.pdf' (Summary of Employee Benefits; includes SEIU/POA/unrepresented benefit categories and MOU effective dates),https://www.sanramon.ca.gov/UserFiles/Servers/Server_10826046/File/Our%20City/Departments/Admin%20Services/HR/Salary%20and%20Benefits/matrix.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10826046/File/Our%20City/Departments/Admin%20Services/HR/Salary%20and%20Benefits/matrix.pdf,sanramon.ca.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,verified_reachable_redirected,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_001,260,,not_run,false
CBSRD-20260728-0668999b6bba14ceec71,CBCR-20260728-08923,TS4L-e30b0a9e11e649a66da3,BCV-20260728-06007,targeted_prior_unrouted,CA,West,San Ramon,,City of San Ramon HR MOU combined/regulation document (reg-moucombine.pdf),https://www.sanramon.ca.gov/UserFiles/Servers/Server_10826046/File/Our%20City/Departments/Admin%20Services/HR/MOU/reg-moucombine.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10826046/File/Our%20City/Departments/Admin%20Services/HR/MOU/reg-moucombine.pdf,sanramon.ca.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,verified_reachable_redirected,200,application/pdf,not_reported,source_review_ready_high,source_review_lane_001,261,,not_run,false
CBSRD-20260728-c6972fb9f8354c215ee9,CBCR-20260728-06564,BSSC-20260727-00138,BCV-20260728-08162,broad_490_preserved_review_queue,CA,West,Seal Beach,,Memorandum of Understanding (MOU) Between the City of Seal Beach and the Seal Beach Police Management Association,https://www.sealbeachca.gov/Portals/0/Documents/7551.2.pdf?ver=2024-10-02-120227-420,https://sealbeachca.gov/Portals/0/Documents/7551.2.pdf,sealbeachca.gov,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,27184283,source_review_ready_high,source_review_lane_001,262,,not_run,false
CBSRD-20260728-a1c9aba04cd936309157,CBCR-20260728-06210,B4XPAR-20260727-006763,BCV-20260728-02606,broad_4x1000_deduped,CA,West,Sebastopol,Sonoma County (06097; primary),Agenda Item Number 14 - SPOA MOU Final (successor agreement for one-year term),https://www.cityofsebastopol.gov/wp-content/uploads/2024/09/Agenda-Item-Number-14-SPOA-MOU_FINAL.pdf,https://cityofsebastopol.gov/wp-content/uploads/2024/09/Agenda-Item-Number-14-SPOA-MOU_FINAL.pdf,cityofsebastopol.gov,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,2788339,source_review_ready_high,source_review_lane_001,263,,not_run,false
CBSRD-20260728-292a372553224290358f,CBCR-20260728-06212,B4XPAR-20260727-006765,BCV-20260728-04749,broad_4x1000_deduped,CA,West,Sebastopol,Sonoma County (06097; primary),"Side Letter / Extension of Contracts for SEIU (Public Works/Administrative Personnel) - term extension to Dec 31, 2024",https://www.cityofsebastopol.gov/wp-content/uploads/2024/01/Agenda-Item-Number-7-Side-Letter-Agreements-to-Memorandum-of-Understanding-to-SEIU-and-SPOA.pdf,https://cityofsebastopol.gov/wp-content/uploads/2024/01/Agenda-Item-Number-7-Side-Letter-Agreements-to-Memorandum-of-Understanding-to-SEIU-and-SPOA.pdf,cityofsebastopol.gov,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,1272188,source_review_ready_high,source_review_lane_001,264,,not_run,false
CBSRD-20260728-40fc67fab39e751fda34,CBCR-20260728-06213,B4XPAR-20260727-006766,BCV-20260728-08164,broad_4x1000_deduped,CA,West,Sebastopol,Sonoma County (06097; primary),Memorandum of Understanding (MOU) - SEIU City of Sebastopol 7.1.2019-6.30.2022 (document file title indicates 7.1.2019; union page references 2022-2024 download set),https://www.seiu1021.org/sites/main/files/file-attachments/sebastopol-city_mou_7.1.2019-6.30.2022.pdf?1661986594=,https://seiu1021.org/sites/main/files/file-attachments/sebastopol-city_mou_7.1.2019-6.30.2022.pdf,seiu1021.org,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,13325111,source_review_ready_high,source_review_lane_001,265,,not_run,false
CBSRD-20260728-f14e58aebc8a4f6a7108,CBCR-20260728-06214,B4XPAR-20260727-006767,BCV-20260728-06892,broad_4x1000_deduped,CA,West,Sebastopol,Sonoma County (06097; primary),"CITY OF SEBASTOPOL - FY25-26 Pay Rates, Ranges & Stipend (effective 5.6.26 approved 5.19.26 page set)",https://www.cityofsebastopol.gov/wp-content/uploads/2025/05/5.6.25_Pay-Rate-Ranges_FINAL.pdf,https://cityofsebastopol.gov/wp-content/uploads/2025/05/5.6.25_Pay-Rate-Ranges_FINAL.pdf,cityofsebastopol.gov,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,856421,source_review_ready_high,source_review_lane_001,266,,not_run,false
CBSRD-20260728-3ed9034a8773a6265655,CBCR-20260728-01355,B4XPAR-20260727-001459,BCV-20260728-00463,broad_4x1000_deduped,CA,West,Shasta Lake,Shasta County (06089; primary),"CITY COUNCIL MEETING AGENDA (attachment): First Reading of an Ordinance amending SLMC Chapter 2.04, Section 2.04.020 (Compensation and Benefits for City Council Members)",https://www.cityofshastalake.gov/Archive/ViewFile/Item/931,https://cityofshastalake.gov/Archive/ViewFile/Item/931,cityofshastalake.gov,mou_or_memorandum,agenda_cover_sheet,high,verified_reachable,200,application/pdf,1587984,source_review_ready_high,source_review_lane_001,267,,not_run,false
CBSRD-20260728-2e4ef074a6a4b3b95c0a,CBCR-20260728-04598,B4XPAR-20260727-005012,BCV-20260728-08182,broad_4x1000_deduped,CA,West,Sierra Madre,Los Angeles County (06037; primary),Memorandum of Understanding — Sierra Madre Classified Employees Association,https://www.sierramadreca.gov/media/odkfymd2/2026-07-14-classified-employees-association-mou_final.pdf,https://sierramadreca.gov/media/odkfymd2/2026-07-14-classified-employees-association-mou_final.pdf,sierramadreca.gov,budget_or_pay_plan,memorandum_or_settlement,high,verified_reachable,200,application/pdf,657071,source_review_ready_high,source_review_lane_001,268,,not_run,false
CBSRD-20260728-0dfe292f1de91e7c559c,CBCR-20260728-04596,B4XPAR-20260727-005010,BCV-20260728-06039,broad_4x1000_deduped,CA,West,Sierra Madre,Los Angeles County (06037; primary),Memorandum of Understanding (Sierra Madre Police Association) — Amended,https://www.sierramadreca.gov/media/b2aclycc/mou-sierra-madre-police-officers-association.pdf,https://sierramadreca.gov/media/b2aclycc/mou-sierra-madre-police-officers-association.pdf,sierramadreca.gov,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,3220339,source_review_ready_high,source_review_lane_001,269,,not_run,false
CBSRD-20260728-570c972c953e9c56fb4d,CBCR-20260728-04597,B4XPAR-20260727-005011,BCV-20260728-03896,broad_4x1000_deduped,CA,West,Sierra Madre,Los Angeles County (06037; primary),Memorandum of Understanding (Sierra Madre Professional Firefighters Association) — Amended,https://www.sierramadreca.gov/media/nirhe3wp/2025-10-28-smpfa-mou-adopted-resolution-25-66-current.pdf,https://sierramadreca.gov/media/nirhe3wp/2025-10-28-smpfa-mou-adopted-resolution-25-66-current.pdf,sierramadreca.gov,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,707941,source_review_ready_high,source_review_lane_001,270,,not_run,false
CBSRD-20260728-7eff5770a6624b7454a0,CBCR-20260728-04599,B4XPAR-20260727-005013,BCV-20260728-01753,broad_4x1000_deduped,CA,West,Sierra Madre,Los Angeles County (06037; primary),"Classification Plan & Salary Matrix (Resolution 25-64 / updated June 16, 2025; effective July 13, 2025)",https://www.sierramadreca.gov/media/kknpenxx/2025-10-28-amended-classification-plan-and-salary-matrix-reso-25-64_effective-07132025-2.pdf,https://sierramadreca.gov/media/kknpenxx/2025-10-28-amended-classification-plan-and-salary-matrix-reso-25-64_effective-07132025-2.pdf,sierramadreca.gov,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,225959,source_review_ready_high,source_review_lane_001,271,,not_run,false
CBSRD-20260728-ac85234a986e603526e6,CBCR-20260728-01356,B4XPAR-20260727-001460,BCV-20260728-02609,broad_4x1000_deduped,CA,West,Signal Hill,Los Angeles County (06037; primary),"Memorandum of Understanding (MOU) pursuant to the California Meyers-Milias-Brown Act — covering the period of July 1, 2024 – June 30, 2027",https://cityofsignalhill.legistar.com/View.ashx?GUID=D8D1D079-4F43-49DC-8872-5DF38DB6E898&ID=13014848&M=F,https://cityofsignalhill.legistar.com/View.ashx,cityofsignalhill.legistar.com,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,1036912,source_review_ready_high,source_review_lane_001,272,,not_run,false
CBSRD-20260728-da2686d93c0bda22d946,CBCR-20260728-02999,B4XPAR-20260727-003256,BCV-20260728-04754,broad_4x1000_deduped,CA,West,Solana Beach,San Diego County (06073; primary),MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF SOLANA BEACH AND THE SOLANA BEACH FIREFIGHTERS’ ASSOCIATION (FIRE FULLY EXECUTED MOU) (7.2022 – 6.2026),https://cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FIRE%20FULLY%20Executed%20MOU%20%287.2022%20-%206.2026%29.pdf,https://cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FIRE%20FULLY%20Executed%20MOU%20%287.2022%20-%206.2026%29.pdf,cityofsolanabeach.ca.gov,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,816679,source_review_ready_high,source_review_lane_001,273,,not_run,false
CBSRD-20260728-f53c82a9eb91ba06c34a,CBCR-20260728-03001,B4XPAR-20260727-003258,BCV-20260728-00466,broad_4x1000_deduped,CA,West,Solana Beach,San Diego County (06073; primary),MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF SOLANA BEACH & THE SOLANA BEACH EMPLOYEES’ ASSOCIATION (MARINE SAFETY UNIT) (07.01.2023 to 06.30.2027) (FINAL SIGNED MOU),https://www.cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FINAL%20-%20MSU%20Signed%20MOU%20%2807.01.2023%20to%2006.30.2027%29.pdf,https://cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FINAL%20-%20MSU%20Signed%20MOU%20%2807.01.2023%20to%2006.30.2027%29.pdf,cityofsolanabeach.ca.gov,mou_or_memorandum,cba,high,verified_reachable,200,application/pdf,812007,source_review_ready_high,source_review_lane_001,274,,not_run,false
CBSRD-20260728-d4c6502e440077790b8e,CBCR-20260728-03000,B4XPAR-20260727-003257,BCV-20260728-06897,broad_4x1000_deduped,CA,West,Solana Beach,San Diego County (06073; primary),MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF SOLANA BEACH AND THE SOLANA BEACH EMPLOYEES' ASSOCIATION (SBEA) - MISCELLANEOUS EMPLOYEE GROUP (FINAL SIGNED) (7.1.2023 to 6.30.2027),https://cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FINAL%20SIGNED%20-%20%20SBEA%20MISC%20MOU%207.1.2023%20to%206.30.2027.pdf,https://cityofsolanabeach.ca.gov/sites/default/files/Solana%20Beach/Human%20Resources/MOUs/FINAL%20SIGNED%20-%20%20SBEA%20MISC%20MOU%207.1.2023%20to%206.30.2027.pdf,cityofsolanabeach.ca.gov,wage_schedule,cba,high,verified_reachable,200,application/pdf,2726760,source_review_ready_high,source_review_lane_001,275,,not_run,false
CBSRD-20260728-0bab3e04d6544591a5e9,CBCR-20260728-03003,B4XPAR-20260727-003261,BCV-20260728-06970,broad_4x1000_deduped,CA,West,Stockton,San Joaquin County (06077; primary),Official Salary Schedule 6.6.2025 (City of Stockton),https://cms3.revize.com/revize/stockton/Documents/Government/Human%20Resources/Salary%20Schedule/Official%20Salary%20Schedule%206.6.2025.pdf,https://cms3.revize.com/revize/stockton/Documents/Government/Human%20Resources/Salary%20Schedule/Official%20Salary%20Schedule%206.6.2025.pdf,cms3.revize.com,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,769708,source_review_ready_high,source_review_lane_001,276,,not_run,false
CBSRD-20260728-175aa0d40274fd9b880d,CBCR-20260728-03006,B4XPAR-20260727-003264,BCV-20260728-06022,broad_4x1000_deduped,CA,West,Tiburon,Marin County (06041; primary),Memorandum of Understanding (MOU) 2024-2027 between Town of Tiburon and SEIU 1021,https://www.seiu1021.org/sites/main/files/file-attachments/town_of_tiburon_mou_7.1_2024_to_6.30.2027.pdf?1727988280=,https://seiu1021.org/sites/main/files/file-attachments/town_of_tiburon_mou_7.1_2024_to_6.30.2027.pdf,seiu1021.org,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,678580,source_review_ready_high,source_review_lane_001,277,,not_run,false
CBSRD-20260728-feeb5e255094af412788,CBCR-20260728-01360,B4XPAR-20260727-001465,BCV-20260728-00497,broad_4x1000_deduped,CA,West,Woodlake,Tulare County (06107; primary),City of Woodlake Salary Schedule (FY 2020-21),https://www.cityofwoodlake.com/wp-content/uploads/2020/08/FY-20-21-Final-with-cover-06-23-20.pdf,https://cityofwoodlake.com/wp-content/uploads/2020/08/FY-20-21-Final-with-cover-06-23-20.pdf,cityofwoodlake.com,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,3015459,source_review_ready_high,source_review_lane_001,278,,not_run,false
CBSRD-20260728-2a95d5233e2231624ddd,CBCR-20260728-06227,B4XPAR-20260727-006780,BCV-20260728-04443,broad_4x1000_deduped,CO,West,Buena Vista,Chaffee County (08015; primary),"October 8, 2024 Board of Trustees Regular Meeting Minutes (includes “Employee pay plan: 2.6% COLA + 1% Merit” in agenda discussion/budget presentation)",https://www.buenavistaco.gov/AgendaCenter/ViewFile/Minutes/_10082024-1838,https://buenavistaco.gov/AgendaCenter/ViewFile/Minutes/_10082024-1838,buenavistaco.gov,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,1077063,source_review_ready_high,source_review_lane_001,279,,not_run,false
CBSRD-20260728-bfe5d6ded982e1ad1e54,CBCR-20260728-03012,B4XPAR-20260727-003270,BCV-20260728-02331,broad_4x1000_deduped,CO,West,Castle Pines,Douglas County (08035; primary),Ordinance No. 11-03 (City of Castle Pines) — ordinance text (mentions salary payment; does not indicate employee wage schedule or labor agreement operative period in snippet-only content),https://www.castlepinesco.gov/wp-content/uploads/2021/02/ordinance_11-03.pdf,https://castlepinesco.gov/wp-content/uploads/2021/02/ordinance_11-03.pdf,castlepinesco.gov,wage_schedule,insufficient_source,high,verified_reachable,200,application/pdf,1844458,source_review_ready_high,source_review_lane_001,280,,not_run,false
CBSRD-20260728-88c19c495765f81327a5,CBCR-20260728-04604,B4XPAR-20260727-005019,BCV-20260728-06648,broad_4x1000_deduped,CO,West,Cherry Hills Village,Arapahoe County (08005; primary),Ordinance No. 8 (Work Plan Accomplishments) — Compensation Study completed September 2023; implemented in 2024,https://www.cherryhillsvillage.com/Archive.aspx?ADID=1378,https://cherryhillsvillage.com/ArchiveCenter/ViewFile/Item/1378,cherryhillsvillage.com,compensation_study,ordinance_or_policy,high,verified_reachable_redirected,200,application/pdf,7007869,source_review_ready_high,source_review_lane_001,281,,not_run,false
CBSRD-20260728-a60cad6b965abfef0700,CBCR-20260728-04605,B4XPAR-20260727-005020,BCV-20260728-00218,broad_4x1000_deduped,CO,West,Cherry Hills Village,Arapahoe County (08005; primary),"City Council Minutes — Presentation: Graves Consulting - Compensation Study (June 20, 2023)",https://cherryhillsvillage.com/AgendaCenter/ViewFile/Minutes/_06202023-1074,https://cherryhillsvillage.com/AgendaCenter/ViewFile/Minutes/_06202023-1074,cherryhillsvillage.com,compensation_study,meeting_minutes,high,verified_reachable,200,application/pdf,507759,source_review_ready_high,source_review_lane_001,282,,not_run,false
CBSRD-20260728-772276f8d8ab7eb0f71f,CBCR-20260728-03015,B4XPAR-20260727-003273,BCV-20260728-07111,broad_4x1000_deduped,CO,West,Cortez,Montezuma County (08083; primary),City Council Minutes (example wage/salary ordinance entry: Municipal Judge salary/compensation),https://www.cortezco.gov/AgendaCenter/ViewFile/Minutes/498?MOBILE=ON,https://cortezco.gov/AgendaCenter/ViewFile/Minutes/498,cortezco.gov,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,189604,source_review_ready_high,source_review_lane_001,283,,not_run,false
CBSRD-20260728-eb4b0c22ad8cb886b49c,CBCR-20260728-03014,B4XPAR-20260727-003272,BCV-20260728-04969,broad_4x1000_deduped,CO,West,Cortez,Montezuma County (08083; primary),Bid Postings: PROPOSAL 2024 Compensation Study Services (classification and compensation study),https://www.cortezco.gov/bids.aspx?bidID=154,https://cortezco.gov/bids.aspx,cortezco.gov,compensation_study,index_page,high,verified_reachable,200,text/html,32156,source_review_ready_high,source_review_lane_001,284,,not_run,false
CBSRD-20260728-9cc6016a8c06c1f3e29d,CBCR-20260728-01368,B4XPAR-20260727-001475,BCV-20260728-05000,broad_4x1000_deduped,CO,West,Dacono,Weld County (08123; primary),Resolution No. 25-67 — An Employee Pay Plan for Fiscal Year 2026 (includes step plan for sworn non-exempt members of the Police Department),https://www.daconoco.gov/AgendaCenter/ViewFile/Item/3985?fileID=8314,https://daconoco.gov/AgendaCenter/ViewFile/Item/3985,daconoco.gov,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,590196,source_review_ready_high,source_review_lane_001,285,,not_run,false
CBSRD-20260728-7bda33499d994e751f66,CBCR-20260728-01369,B4XPAR-20260727-001476,BCV-20260728-07143,broad_4x1000_deduped,CO,West,Dacono,Weld County (08123; primary),Resolution No. 24-66 — An Employee Pay Plan for Fiscal Year 2025 (includes step plan for sworn non-exempt members of the Police Department),https://www.daconoco.gov/AgendaCenter/ViewFile/Item/3411?fileID=7154,https://daconoco.gov/AgendaCenter/ViewFile/Item/3411,daconoco.gov,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,446948,source_review_ready_high,source_review_lane_001,286,,not_run,false
CBSRD-20260728-873e74b6758b7e887178,CBCR-20260728-06576,BSSC-20260727-00150,BCV-20260728-05204,broad_490_preserved_review_queue,CO,West,Englewood,,"Collective Bargaining Agreement (EPBA) — City of Englewood, Colorado and the Englewood Police Benefit Association",https://englewoodgov.civicweb.net/document/421834/Approval%20of%20the%202025%20-%202026%20EPBA%20CBA_.pdf?handle=DAE273557BEB48C783E7E29F0521B70F,https://englewoodgov.civicweb.net/document/421834/Approval%20of%20the%202025%20-%202026%20EPBA%20CBA_.pdf,englewoodgov.civicweb.net,cba,cba,high,verified_reachable,200,application/pdf,625799,source_review_ready_high,source_review_lane_001,287,,not_run,false
CBSRD-20260728-80a91ded6f64fa5e47ac,CBCR-20260728-06577,BSSC-20260727-00151,BCV-20260728-00918,broad_490_preserved_review_queue,CO,West,Englewood,,"Collective Bargaining Agreement (EEA) — City of Englewood, Colorado and the Englewood Employees Association (EEA)",https://englewoodgov.civicweb.net/document/421836/Approval%20of%20the%20EEA%20collective%20bargaining%20agree.pdf?handle=D2DC26B402914D8182277DDEA13D2778,https://englewoodgov.civicweb.net/document/421836/Approval%20of%20the%20EEA%20collective%20bargaining%20agree.pdf,englewoodgov.civicweb.net,cba,cba,high,verified_reachable,200,application/pdf,507899,source_review_ready_high,source_review_lane_001,288,,not_run,false
CBSRD-20260728-66209287d9f61b39a19d,CBCR-20260728-06579,BSSC-20260727-00153,BCV-20260728-00925,broad_490_preserved_review_queue,CO,West,Evans,,2026 City of Evans Pay Plan,https://www.evanscolorado.gov/media/zovirr2h/2026-city-pay-plan.pdf,https://evanscolorado.gov/media/zovirr2h/2026-city-pay-plan.pdf,evanscolorado.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,110839,source_review_ready_high,source_review_lane_001,289,,not_run,false
CBSRD-20260728-00526dc2b809bf294cf4,CBCR-20260728-04608,B4XPAR-20260727-005024,BCV-20260728-03107,broad_4x1000_deduped,CO,West,Firestone,Weld County (08123; primary),Budget & Financial Reports (includes adopted pay plan in Appendix),https://www.firestoneco.gov/161/Budget-Financial-Reports,https://firestoneco.gov/161/Budget-Financial-Reports,firestoneco.gov,budget_or_pay_plan,index_page,high,verified_reachable,200,text/html,113934,source_review_ready_high,source_review_lane_001,290,,not_run,false
CBSRD-20260728-5461328d0ab5646c4f4d,CBCR-20260728-04610,B4XPAR-20260727-005026,BCV-20260728-00963,broad_4x1000_deduped,CO,West,Firestone,Weld County (08123; primary),Human Resources (Firestone) – general HR transparency/employee information hub,https://firestoneco.gov/163/Human-Resources,https://firestoneco.gov/163/Human-Resources,firestoneco.gov,civil_service_or_hr_pay_plan,context_only,high,verified_reachable,200,text/html,36587,source_review_ready_high,source_review_lane_001,291,,not_run,false
CBSRD-20260728-9f485156bd71f18ba7ba,CBCR-20260728-03018,B4XPAR-20260727-003276,BCV-20260728-04626,broad_4x1000_deduped,CO,West,Florence,Fremont County (08043; primary),"City Council Meeting Materials (July 13, 2026): compensation survey / wage equity / pay range modifications discussed (meeting packet PDF)",https://www.cityofflorenceco.gov/files/f6c1bf896/7.13.26.pdf,https://cityofflorenceco.gov/files/f6c1bf896/7.13.26.pdf,cityofflorenceco.gov,unknown_or_needs_review,context_only,high,verified_reachable,200,application/pdf,4145990,source_review_ready_high,source_review_lane_001,292,,not_run,false
CBSRD-20260728-f5e6feaf0ff790d63463,CBCR-20260728-03017,B4XPAR-20260727-003275,BCV-20260728-02483,broad_4x1000_deduped,CO,West,Florence,Fremont County (08043; primary),"Ordinance No. 5-2025 (Exhibit/Appendix A – Salary Schedule): Ordinance creating a new base salary structure for the City of Florence, Colorado, based on position classifications (includes police classifications in the salary structure)",https://www.cityofflorenceco.gov/files/5879deaa2/5.19.25.pdf,https://cityofflorenceco.gov/files/5879deaa2/5.19.25.pdf,cityofflorenceco.gov,wage_schedule,ordinance_or_policy,high,verified_reachable,200,application/pdf,2571750,source_review_ready_high,source_review_lane_001,293,,not_run,false
CBSRD-20260728-d72081ad8bc5488fe275,CBCR-20260728-01373,B4XPAR-20260727-001482,BCV-20260728-03118,broad_4x1000_deduped,CO,West,Fort Lupton,Weld County (08123; primary),CITY OF FORT LUPTON — PDF (AgendaCenter/ViewFile/Item/3235?fileID=20271) City Administrator employment agreement (not a municipal labor contract for bargaining units),https://www.fortluptonco.gov/AgendaCenter/ViewFile/Item/3235?fileID=20271,https://fortluptonco.gov/AgendaCenter/ViewFile/Item/3235,fortluptonco.gov,wage_schedule,unknown,high,verified_reachable,200,application/pdf,974722,source_review_ready_high,source_review_lane_001,294,,not_run,false
