source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code,content_type_header,content_length_header,candidate_review_status,lane_id,lane_sequence,duplicate_canonical_locator_of,live_status,global_analysis_readiness
CBSRD-20260728-71bc4c2706bf467009a8,CBCR-20260728-03451,B4XPAR-20260727-003756,BCV-20260728-06821,broad_4x1000_deduped,MN,Midwest,Little Falls,Morrison County (27097; primary),"City Council Meeting Agenda Packet (Feb 17, 2026) — Deputy Clerk appointment at Pay Grade 10, Step 1 ($32.75/hour) stated as per AFSCME labor agreement",https://www.cityoflittlefalls.com/AgendaCenter/ViewFile/Agenda/_02172026-169,https://cityoflittlefalls.com/AgendaCenter/ViewFile/Agenda/_02172026-169,cityoflittlefalls.com,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,21465718,source_review_ready_high,source_review_lane_001,1295,,not_run,false
CBSRD-20260728-659b6801614b9de4f664,CBCR-20260728-03452,B4XPAR-20260727-003757,BCV-20260728-02535,broad_4x1000_deduped,MN,Midwest,Little Falls,Morrison County (27097; primary),"City Council Meeting Agenda Packet (Jun 15, 2026) — Park Maintenance Worker I posting at Pay Grade 4, Step 1 ($25.89/hour) as required by Labor Agreement (IUOE Local #49)",https://www.cityoflittlefalls.com/AgendaCenter/ViewFile/Agenda/_06152026-187,https://cityoflittlefalls.com/AgendaCenter/ViewFile/Agenda/_06152026-187,cityoflittlefalls.com,budget_or_pay_plan,agenda_cover_sheet,high,verified_reachable,200,application/pdf,15148073,source_review_ready_high,source_review_lane_001,1296,,not_run,false
CBSRD-20260728-f459a2881a51b8a504f8,CBCR-20260728-00222,B4XPAR-20260727-000242,BCV-20260728-03527,broad_4x1000_deduped,MN,Midwest,Mendota Heights,Dakota County (27037; primary),Master Labor Agreement (Sergeants Unit) — City of Mendota Heights and Minnesota Public Employees Association,https://mendotaheightsmn.gov/AgendaCenter/ViewFile/Agenda/_03032026-417,https://mendotaheightsmn.gov/AgendaCenter/ViewFile/Agenda/_03032026-417,mendotaheightsmn.gov,cba,cba,high,verified_reachable,200,application/pdf,7315121,source_review_ready_high,source_review_lane_001,1297,,not_run,false
CBSRD-20260728-0ab80c7da6293e14ab1f,CBCR-20260728-08472,TS4L-938bac00d39fe02cf574,BCV-20260728-05697,targeted_prior_unrouted,MN,Midwest,Minneapolis,,Non-Represented Employees - City of Minneapolis (salary schedule / wage schedule page),https://www.minneapolismn.gov/government/departments/hr/labor-agreements/non-represented-employees/,https://minneapolismn.gov/government/departments/hr/labor-agreements/non-represented-employees,minneapolismn.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,high,verified_reachable,200,text/html,30163,source_review_ready_high,source_review_lane_001,1298,,not_run,false
CBSRD-20260728-44a8442e9ce7d0bf52d2,CBCR-20260728-03453,B4XPAR-20260727-003758,BCV-20260728-01422,broad_4x1000_deduped,MN,Midwest,Montevideo,Chippewa County (27023; primary),"Minutes/City Council (Sep 15, 2014) - L.E.L.S. POLICE UNION AGREEMENT (2015-2016)",https://www.montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/140915.pdf,https://montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/140915.pdf,montevideomn.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,72603,source_review_ready_high,source_review_lane_001,1299,,not_run,false
CBSRD-20260728-087192256adabf21c1f7,CBCR-20260728-03454,B4XPAR-20260727-003759,BCV-20260728-05709,broad_4x1000_deduped,MN,Midwest,Montevideo,Chippewa County (27023; primary),"Minutes/City Council (Dec 19, 2022) - 2023-2024 LELS LABOR AGREEMENT",https://www.montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/221219.pdf,https://montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/221219.pdf,montevideomn.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,89559,source_review_ready_high,source_review_lane_001,1300,,not_run,false
CBSRD-20260728-563f388d8e0c9537b652,CBCR-20260728-03456,B4XPAR-20260727-003761,BCV-20260728-07853,broad_4x1000_deduped,MN,Midwest,Montevideo,Chippewa County (27023; primary),"Minutes/Special City Council Meeting (Dec 30, 2024) - 2025-2026 AFSCME AND LELS LABOR AGREEMENTs",https://www.montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/241230.pdf,https://montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/241230.pdf,montevideomn.org,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,67988,source_review_ready_high,source_review_lane_001,1301,,not_run,false
CBSRD-20260728-1ed4f783d098fc086955,CBCR-20260728-03455,B4XPAR-20260727-003760,BCV-20260728-03567,broad_4x1000_deduped,MN,Midwest,Montevideo,Chippewa County (27023; primary),"Minutes/City Council (Oct 15, 2018) - AFSCME UNION CONTRACT (2019/2020)",https://www.montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/181015.pdf,https://montevideomn.org/vertical/sites/%7B1E588D02-EF04-451F-809A-685A67AFCE61%7D/uploads/181015.pdf,montevideomn.org,wage_schedule,meeting_minutes,high,verified_reachable,200,application/pdf,66530,source_review_ready_high,source_review_lane_001,1302,,not_run,false
CBSRD-20260728-1342ff3d45473d1675ac,CBCR-20260728-03457,B4XPAR-20260727-003762,BCV-20260728-06681,broad_4x1000_deduped,MN,Midwest,Mora,Kanabec County (27065; primary),2025 Consolidated Salary Schedule (for all employees except Fire Department & Aquatic Center) and 2025 Consolidated Pay Plan / Payroll Schedule (attachments within council/PUC packet),https://www.ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/puc_12162024.pdf,https://ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/puc_12162024.pdf,ci.mora.mn.us,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,3718240,source_review_ready_high,source_review_lane_001,1303,,not_run,false
CBSRD-20260728-9bdeb10aa669434de908,CBCR-20260728-03458,B4XPAR-20260727-003763,BCV-20260728-04539,broad_4x1000_deduped,MN,Midwest,Mora,Kanabec County (27065; primary),Labor Agreement (City of Mora and AFSCME Local 2889 Council 65) — 2025–2027 (within city council meeting packet),https://www.ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/01072025_city_council_meeting_packet_2.pdf,https://ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/01072025_city_council_meeting_packet_2.pdf,ci.mora.mn.us,cba,cba,high,verified_reachable,200,application/pdf,28689079,source_review_ready_high,source_review_lane_001,1304,,not_run,false
CBSRD-20260728-10856f0610fbc9c427ae,CBCR-20260728-03459,B4XPAR-20260727-003764,BCV-20260728-00252,broad_4x1000_deduped,MN,Midwest,Mora,Kanabec County (27065; primary),Memorandum of Understanding (City of Mora and AFSCME) — MOU effective/execution terms; references underlying labor agreement in effect 1/1/2022–12/31/2024,https://www.ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/city_council_packet_12192023_0.pdf,https://ci.mora.mn.us/sites/g/files/vyhlif6086/f/agendas/city_council_packet_12192023_0.pdf,ci.mora.mn.us,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,13408865,source_review_ready_high,source_review_lane_001,1305,,not_run,false
CBSRD-20260728-bb2e25b4fa7c0a3831db,CBCR-20260728-05062,B4XPAR-20260727-005523,BCV-20260728-02396,broad_4x1000_deduped,MN,Midwest,Morris,Stevens County (27149; primary),"City of Morris Code of Ordinances, Chapter 1 (Compensation: wage and salary scales fixed/determined by City Council)",https://www.ci.morris.mn.us/wp-content/uploads/2022/02/CHAPTER-1.pdf,https://ci.morris.mn.us/wp-content/uploads/2022/02/CHAPTER-1.pdf,ci.morris.mn.us,other_local_government_pay_policy,ordinance_or_policy,high,verified_reachable,200,application/pdf,2335362,source_review_ready_high,source_review_lane_001,1306,,not_run,false
CBSRD-20260728-e5af51bb68050a0f6a8a,CBCR-20260728-01803,B4XPAR-20260727-001953,BCV-20260728-07842,broad_4x1000_deduped,MN,Midwest,Mound,Hennepin County (27053; primary),BMS Case # 25-PA-1856 — Decision and Award of Arbitrator (City of Mound & Teamsters Local 320),https://mn.gov/bms/assets/25PA1856%20-%20City%20of%20Mound_tcm1075-719632.pdf,https://mn.gov/bms/assets/25PA1856%20-%20City%20of%20Mound_tcm1075-719632.pdf,mn.gov,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,244340,source_review_ready_high,source_review_lane_001,1307,,not_run,false
CBSRD-20260728-c6a58e72052f6b933652,CBCR-20260728-06981,BSSC-20260727-00588,BCV-20260728-07629,broad_490_preserved_review_queue,MN,Midwest,Mounds View,,"Labor Agreement Between City of Mounds View and Law Enforcement Labor Services, Inc. (LELS - Local 232) — Sergeants",https://lels2.squarespace.com/s/ActiveContract-Mounds-View-Sergeants-12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723fa6e08e9ee69b6525178/1730411123559/ActiveContract+-+Mounds+View+Sergeants+-+12-31-2025.pdf,lels2.squarespace.com,cba,cba,high,verified_reachable_redirected,200,application/pdf,7162254,source_review_ready_high,source_review_lane_001,1308,,not_run,false
CBSRD-20260728-9f5a80f1e9d039796b1a,CBCR-20260728-00224,B4XPAR-20260727-000245,BCV-20260728-01492,broad_4x1000_deduped,MN,Midwest,New Prague,Scott County (27139; primary); Le Sueur County (27079),"Labor Agreement between the City of New Prague and Law Enforcement Labor Services, Inc. (2024)",https://newpraguemn.gov/vertical/Sites/%7BAD7ECB62-2C5E-4BA0-8F19-1426026AFA3E%7D/uploads/2024_Labor_Agreement_with_Police_Union.pdf,https://newpraguemn.gov/vertical/Sites/%7BAD7ECB62-2C5E-4BA0-8F19-1426026AFA3E%7D/uploads/2024_Labor_Agreement_with_Police_Union.pdf,newpraguemn.gov,cba,cba,high,verified_reachable,200,application/pdf,1803466,source_review_ready_high,source_review_lane_001,1309,,not_run,false
CBSRD-20260728-99c7dfbe3da02d67ea65,CBCR-20260728-00225,B4XPAR-20260727-000246,BCV-20260728-05652,broad_4x1000_deduped,MN,Midwest,New Prague,Scott County (27139; primary); Le Sueur County (27079),"Position Classification & Compensation Study Report (City of New Prague, Minnesota) (Final report; October 2025)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/nwpraguemn-meet-d5adfc96a68a4d568d6ff5c2d2090b8a/ITEM-Attachment-001-9ed1234fd0be47149515b5919c3d14d3.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/nwpraguemn-meet-d5adfc96a68a4d568d6ff5c2d2090b8a/ITEM-Attachment-001-9ed1234fd0be47149515b5919c3d14d3.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,compensation_study,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,4112998,source_review_ready_high,source_review_lane_001,1310,,not_run,false
CBSRD-20260728-7c674619f5f3ddd79c10,CBCR-20260728-05064,B4XPAR-20260727-005525,BCV-20260728-05903,broad_4x1000_deduped,MN,Midwest,Pine City,Pine County (27115; primary),"Regular Evening Meeting Minutes — January 7, 2026 (Item: ""Pine City Fire Department Pay Raises"" and approval of firefighter/officer pay increases)",https://pinecitymn.gov/uploads/dm/73658/January_7_2026,https://pinecitymn.gov/uploads/dm/73658/January_7_2026,pinecitymn.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,1717389,source_review_ready_high,source_review_lane_001,1311,,not_run,false
CBSRD-20260728-af7235c01994672a8b9b,CBCR-20260728-01808,B4XPAR-20260727-001958,BCV-20260728-04542,broad_4x1000_deduped,MN,Midwest,Redwood Falls,Redwood County (27127; primary),CITY OF REDWOOD FALLS 2025 PAY PLAN (effective 01/01/2025),https://ci.redwood-falls.mn.us/download/15119/?tmstv=1734123375,https://ci.redwood-falls.mn.us/download/15119,ci.redwood-falls.mn.us,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,5139755,source_review_ready_high,source_review_lane_001,1312,,not_run,false
CBSRD-20260728-213d01da8a80db4348d1,CBCR-20260728-06985,BSSC-20260727-00592,BCV-20260728-02161,broad_490_preserved_review_queue,MN,Midwest,Robbinsdale,,"Labor Agreement between the City of Robbinsdale and AFSCME Minnesota Council 5, AFL-CIO, Local 2454",https://afscmemn.org/sites/default/files/l2454_robbinsdale_2024-2025.pdf,https://afscmemn.org/sites/default/files/l2454_robbinsdale_2024-2025.pdf,afscmemn.org,cba,cba,high,verified_reachable,200,application/pdf,1289644,source_review_ready_high,source_review_lane_001,1313,,not_run,false
CBSRD-20260728-8b9a8d5a789d25349bbf,CBCR-20260728-07748,TS4L-14f332fa20d1112c6cf7,BCV-20260728-02162,targeted_prior_unrouted,MN,Midwest,Robbinsdale,,AFSCME L2454 - City of Robbinsdale Labor Agreement (2022-23) (PDF),https://afscmemn.org/sites/default/files/afscme_l2454_robbinsdale_-_2022-23.pdf,https://afscmemn.org/sites/default/files/afscme_l2454_robbinsdale_-_2022-23.pdf,afscmemn.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,high,verified_reachable,200,application/pdf,1383995,source_review_ready_high,source_review_lane_001,1314,,not_run,false
CBSRD-20260728-ae0c3839913c86b99d41,CBCR-20260728-06986,BSSC-20260727-00593,BCV-20260728-08230,broad_490_preserved_review_queue,MN,Midwest,Rogers,,"Agreement Between City of Rogers and Law Enforcement Labor Services, Inc. (Local #377): Rogers Police Department Sergeants (January 1, 2023 to December 31, 2025) + Appendix A Wage Schedule + embedded Memorandum of Agreement(s)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724ddf071894d7aad6bbe07/1730469361726/ActiveContract%2B-%2BRogers%2BPD%2BSergeants%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724ddf071894d7aad6bbe07/1730469361726/ActiveContract%2B-%2BRogers%2BPD%2BSergeants%2B-%2B12-31-2025.pdf,static1.squarespace.com,budget_or_pay_plan,cba,high,verified_reachable,200,application/pdf,936119,source_review_ready_high,source_review_lane_001,1315,,not_run,false
CBSRD-20260728-213a28eafed12b6f1427,CBCR-20260728-00230,B4XPAR-20260727-000251,BCV-20260728-01724,broad_4x1000_deduped,MN,Midwest,Sauk Centre,Stearns County (27145; primary),City of Sauk Centre City Council Meeting Packet (includes EMT pay schedule step advancements),https://saukcentremn.gov/vertical/Sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/09.18.19_City_Council_Meeting_Packet.pdf,https://saukcentremn.gov/vertical/Sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/09.18.19_City_Council_Meeting_Packet.pdf,saukcentremn.gov,wage_schedule,agenda_cover_sheet,high,verified_reachable,200,application/pdf,3149172,source_review_ready_high,source_review_lane_001,1316,,not_run,false
CBSRD-20260728-90a19b05b7bd86a3c418,CBCR-20260728-06987,BSSC-20260727-00594,BCV-20260728-01198,broad_490_preserved_review_queue,MN,Midwest,Sauk Rapids,,"Sauk Rapids Police Officers collective bargaining agreement (Memorandum of Understanding) — Effective January 1, 2024 through December 31, 2026",https://www.lels.org/s/ActiveContract-Sauk-Rapids-PD-12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67251b932d2de7416ecfd4c9/1730485140990/ActiveContract+-+Sauk+Rapids+PD+12-31-2026.pdf,lels.org,mou_or_memorandum,cba,high,verified_reachable_redirected,200,application/pdf,2121324,source_review_ready_high,source_review_lane_001,1317,,not_run,false
CBSRD-20260728-11bd9c934c6d11c11d29,CBCR-20260728-03463,B4XPAR-20260727-003768,BCV-20260728-00018,broad_4x1000_deduped,MN,Midwest,Shorewood,Hennepin County (27053; primary); Carver County (27019),Local 224 (AFSCME Council 5) – City of Shorewood 2025–2027,https://afscmemn.org/sites/default/files/l224_ci_of_shorewood_2025-2027.pdf,https://afscmemn.org/sites/default/files/l224_ci_of_shorewood_2025-2027.pdf,afscmemn.org,cba,cba,high,verified_reachable,200,application/pdf,2520330,source_review_ready_high,source_review_lane_001,1318,,not_run,false
CBSRD-20260728-6fcefc15504a8a313aa9,CBCR-20260728-03464,B4XPAR-20260727-003769,BCV-20260728-07794,broad_4x1000_deduped,MN,Midwest,Spring Lake Park,Anoka County (27003; primary); Ramsey County (27123),Resolution No. 2025-35 — Approving the Tentative Agreement between the City of Spring Lake Park and LELS Local #7 (Patrol Officer bargaining unit) for Calendar Years 2026-2027,https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-dcbd6005985d410d91e4cc712f6e0c68/ITEM-Attachment-001-8462a628ffdf4ac482374882072441e0.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-dcbd6005985d410d91e4cc712f6e0c68/ITEM-Attachment-001-8462a628ffdf4ac482374882072441e0.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,arbitration_award,arbitration_award,high,verified_reachable,200,application/pdf,130560,source_review_ready_high,source_review_lane_001,1319,,not_run,false
CBSRD-20260728-1c6846956f004f785569,CBCR-20260728-00236,B4XPAR-20260727-000257,BCV-20260728-04759,broad_4x1000_deduped,MN,Midwest,St. Charles,Winona County (27169; primary),Council Packet (example) — item listing includes “Closed Session – Labor Negotiations Strategy – Minn. Stat. 13D.03 Subd.1” (no binding wage terms visible in accessed excerpt),https://www.cityofstcharlesmn.gov/wp-content/uploads/Council-Packet-7-25-23.pdf,https://cityofstcharlesmn.gov/wp-content/uploads/Council-Packet-7-25-23.pdf,cityofstcharlesmn.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,10038005,source_review_ready_high,source_review_lane_001,1320,,not_run,false
CBSRD-20260728-61f44318746eeaf6ac55,CBCR-20260728-00237,B4XPAR-20260727-000258,BCV-20260728-01813,broad_4x1000_deduped,MN,Midwest,St. Joseph,Stearns County (27145; primary),Memorandum of Understanding (On Call) + 2026 Wage Scale (Draft) (AFSCME Council 65) — City of St Joseph,https://www.stjosephmn.gov/AgendaCenter/ViewFile/Item/958?fileID=897,https://stjosephmn.gov/AgendaCenter/ViewFile/Item/958,stjosephmn.gov,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,385761,source_review_ready_high,source_review_lane_001,1321,,not_run,false
CBSRD-20260728-9f1a6e2728658d9ea4c1,CBCR-20260728-01811,B4XPAR-20260727-001961,BCV-20260728-05998,broad_4x1000_deduped,MN,Midwest,St. Peter,Nicollet County (27103; primary),Council Minutes (2024 Water/Wastewater/Stormwater union contract; wage increase retroactivity and contract term referenced),https://www.saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_06242024-991,https://saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_06242024-991,saintpetermn.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,84715,source_review_ready_high,source_review_lane_001,1322,,not_run,false
CBSRD-20260728-6a03855623a4ecfd4bc0,CBCR-20260728-01812,B4XPAR-20260727-001963,BCV-20260728-03854,broad_4x1000_deduped,MN,Midwest,St. Peter,Nicollet County (27103; primary),Council Minutes (Streets union contract 2026-2027 resolution referenced; two-year contract noted),https://www.saintpetermn.gov/AgendaCenter/ViewFile/Agenda/_06082026-1281,https://saintpetermn.gov/AgendaCenter/ViewFile/Agenda/_06082026-1281,saintpetermn.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,verified_reachable,200,application/pdf,4238611,source_review_ready_high,source_review_lane_001,1323,,not_run,false
CBSRD-20260728-224ea00070014c36c0f4,CBCR-20260728-01813,B4XPAR-20260727-001964,BCV-20260728-01711,broad_4x1000_deduped,MN,Midwest,St. Peter,Nicollet County (27103; primary),Council Minutes (Police Officer union contract 2022-2023; market rate adjustments and response time requirement summarized),https://saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_01242022-681,https://saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_01242022-681,saintpetermn.gov,agenda_packet_or_minutes,meeting_minutes,high,verified_reachable,200,application/pdf,139020,source_review_ready_high,source_review_lane_001,1324,,not_run,false
CBSRD-20260728-34f26199764e087dee14,CBCR-20260728-06991,BSSC-20260727-00598,BCV-20260728-06933,broad_490_preserved_review_queue,MN,Midwest,Vadnais Heights,,Vadnais Heights Personnel Policies Manual (Personnel Policies Manual); Revised: 9/3/2024,https://www.cityvadnaisheights.com/AgendaCenter/ViewFile/Item/12344?fileID=17594,https://cityvadnaisheights.com/AgendaCenter/ViewFile/Item/12344,cityvadnaisheights.com,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,1107410,source_review_ready_high,source_review_lane_001,1325,,not_run,false
CBSRD-20260728-594e43a273158b803f62,CBCR-20260728-00239,B4XPAR-20260727-000260,BCV-20260728-06687,broad_4x1000_deduped,MN,Midwest,Waite Park,Stearns County (27145; primary),"Memorandum of Understanding (ESST policy) between City of Waite Park and Law Enforcement Labor Services, Inc. (Police Officers)",https://ci.waitepark.mn.us/AgendaCenter/ViewFile/ArchivedAgenda/_01162024-864?packet=true,https://ci.waitepark.mn.us/AgendaCenter/ViewFile/ArchivedAgenda/_01162024-864,ci.waitepark.mn.us,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,1299599,source_review_ready_high,source_review_lane_001,1326,,not_run,false
CBSRD-20260728-23c139e3e8e145d5b282,CBCR-20260728-05075,B4XPAR-20260727-005538,BCV-20260728-04191,broad_4x1000_deduped,MN,Midwest,Watertown,Carver County (27019; primary),"City of Watertown, Minnesota: Strategic Initiative of Staffing and Compensation",https://www.watertownmn.gov/AgendaCenter/ViewFile/Item/1473?fileID=1437,https://watertownmn.gov/AgendaCenter/ViewFile/Item/1473,watertownmn.gov,budget_or_pay_plan,context_only,high,verified_reachable,200,application/pdf,602939,source_review_ready_high,source_review_lane_001,1327,,not_run,false
CBSRD-20260728-d4a9f526f78e23d22880,CBCR-20260728-05076,B4XPAR-20260727-005539,BCV-20260728-08477,broad_4x1000_deduped,MN,Midwest,Watertown,Carver County (27019; primary),Watertown City Council Minutes (adopts Resolution 2021-133: Approving the City Pay Plan for 2022),https://www.watertownmn.gov/AgendaCenter/ViewFile/Minutes/_12142021-332,https://watertownmn.gov/AgendaCenter/ViewFile/Minutes/_12142021-332,watertownmn.gov,budget_or_pay_plan,meeting_minutes,high,verified_reachable,200,application/pdf,111502,source_review_ready_high,source_review_lane_001,1328,,not_run,false
CBSRD-20260728-c13a78072ec0f690a968,CBCR-20260728-05077,B4XPAR-20260727-005540,BCV-20260728-06334,broad_4x1000_deduped,MN,Midwest,Watertown,Carver County (27019; primary),Watertown City Council Agenda Packet (includes compensation/pay-plan adjustment discussion),https://www.watertownmn.gov/AgendaCenter/ViewFile/Agenda/_04282026-667?packet=true,https://watertownmn.gov/AgendaCenter/ViewFile/Agenda/_04282026-667,watertownmn.gov,wage_schedule,agenda_cover_sheet,high,verified_reachable,200,application/pdf,19591978,source_review_ready_high,source_review_lane_001,1329,,not_run,false
CBSRD-20260728-0a7f51ec01bed226ae01,CBCR-20260728-05079,B4XPAR-20260727-005542,BCV-20260728-04281,broad_4x1000_deduped,MN,Midwest,Wyoming,Chisago County (27025; primary),Police Recruitment — 2026 Wages shown for City of Wyoming (wage rates/benefit language for recruiting),https://www.wyomingmn.org/policerecruitment,https://wyomingmn.org/policerecruitment,wyomingmn.org,cba,context_only,high,verified_reachable,200,text/html,0,source_review_ready_high,source_review_lane_001,1330,,not_run,false
CBSRD-20260728-6645ce706e1410af1ecf,CBCR-20260728-01827,B4XPAR-20260727-001979,BCV-20260728-04549,broad_4x1000_deduped,MN,Midwest,Zumbrota,Goodhue County (27049; primary),"Labor Agreement between the City of Zumbrota and Law Enforcement Labor Services, Inc. (Police Officers) — effective 2026-2028; Appendix A wage tables",https://www.ci.zumbrota.mn.us/vertical/sites/%7BD28444D6-FB41-4D43-9B2E-396CF731B123%7D/uploads/12022025_CITY_COUNCIL_PACKET.pdf,https://ci.zumbrota.mn.us/vertical/sites/%7BD28444D6-FB41-4D43-9B2E-396CF731B123%7D/uploads/12022025_CITY_COUNCIL_PACKET.pdf,ci.zumbrota.mn.us,cba,cba,high,verified_reachable,200,application/pdf,4480349,source_review_ready_high,source_review_lane_001,1331,,not_run,false
CBSRD-20260728-828bd079ea8e04bb6f18,CBCR-20260728-01828,B4XPAR-20260727-001980,BCV-20260728-06692,broad_4x1000_deduped,MN,Midwest,Zumbrota,Goodhue County (27049; primary),"Memorandum of Understanding (Police Officer and Sergeant Salary Schedules) between City of Zumbrota and Law Enforcement Labor Services, Inc., Local No. 425",https://www.ci.zumbrota.mn.us/vertical/sites/%7BD28444D6-FB41-4D43-9B2E-396CF731B123%7D/uploads/11022023_CITY_COUNCIL_PACKET.pdf,https://ci.zumbrota.mn.us/vertical/sites/%7BD28444D6-FB41-4D43-9B2E-396CF731B123%7D/uploads/11022023_CITY_COUNCIL_PACKET.pdf,ci.zumbrota.mn.us,wage_schedule,memorandum_or_settlement,high,verified_reachable,200,application/pdf,7861907,source_review_ready_high,source_review_lane_001,1332,,not_run,false
CBSRD-20260728-042c820e54ffddf1e17e,CBCR-20260728-00241,B4XPAR-20260727-000262,BCV-20260728-02256,broad_4x1000_deduped,MO,Midwest,Berkeley,St. Louis County (29189; primary),Collective Bargaining Agreement (CBA) — Professional Fire Fighters of Eastern Missouri I.A.F.F. Local 2665,https://www.berkeleymo.us/egov/documents/1582936808_71128.pdf,https://berkeleymo.us/egov/documents/1582936808_71128.pdf,berkeleymo.us,cba,cba,high,verified_reachable,200,application/pdf,448086,source_review_ready_high,source_review_lane_001,1333,,not_run,false
CBSRD-20260728-e59a002c57024f7f80c7,CBCR-20260728-00240,B4XPAR-20260727-000261,BCV-20260728-04400,broad_4x1000_deduped,MO,Midwest,Berkeley,St. Louis County (29189; primary),"Memorandum of Understanding (MOU) — Eastern Missouri Coalition of Police, Fraternal Order of Police, Lodge 15 (Police Officers - Patrol Officers)",https://www.berkeleymo.us/egov/documents/1571424238_17243.pdf,https://berkeleymo.us/egov/documents/1571424238_17243.pdf,berkeleymo.us,mou_or_memorandum,memorandum_or_settlement,high,verified_reachable,200,application/pdf,412294,source_review_ready_high,source_review_lane_001,1334,,not_run,false
CBSRD-20260728-32b248d9731f35d77c89,CBCR-20260728-00242,B4XPAR-20260727-000263,BCV-20260728-06542,broad_4x1000_deduped,MO,Midwest,Berkeley,St. Louis County (29189; primary),Ordinance adopting Pay Grades for non-CBA/non-MOU employees (Berkeley Personnel Rules & Regulations),https://www.berkeleymo.us/egov/apps/document/center.egov?doc=1725655300476&id=1404&view=item,https://berkeleymo.us/egov/documents/1725655220_00334.pdf,berkeleymo.us,mou_or_memorandum,ordinance_or_policy,high,verified_reachable_redirected,200,application/pdf,39750,source_review_ready_high,source_review_lane_001,1335,,not_run,false
