retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes
RS429-df50e3acaf25720ffad8,TS4L-dbc0d88f9ffdbccc34d9,lane_3,tier_b,verification_ready_medium,https://www.wiltonct.org/sites/g/files/vyhlif10026/f/uploads/board_of_ed_upseu_july_1_2022-june_30_2026.pdf,"Collective Bargaining Agreement between Wilton Board of Education and UPSEU — July 1, 2022 to June 30, 2026",Wilton,CT,non_safety_municipal_units,Secretarial/clerical/campus supervisory/paraprofessional support staff (school staff),"United Public Service Employees Union (UPSEU) — Wilton Board of Education Secretaries, Clerks and Aides Unit","July 1, 2022 to June 30, 2026",2022-07-01,2026-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1207124,2363b2d0ead77dd032640c47c06dd298d1b3acf33ef032eeb207c540c561a0df,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-df50e3acaf25720ffad8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,31,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-e6648f62632148637fc0,TS4L-45e605d32a0b49918c33,lane_3,tier_b,verification_ready_medium,https://bloominggrove-ny.gov/Portals/5/documents/budgets/2024%20Adopted%20Town%20Budget.pdf?ver=A6mjwhsevFREuptla_lM4w%3D%3D,Town of Blooming Grove (NY) — 2024 Adopted Town Budget PDF,Blooming Grove,NY,non_safety_municipal_units,non_safety_municipal_units,,2024 (adopted budget year),2024,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,8133576,2bfef0ce969cf5afa01235d73cf17e09c0b72fb66fa81fcbcdfd38410e70e0d0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e6648f62632148637fc0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:59Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,81,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-ed77b51a51b878b30c17,TS4L-8a5d46866fe54cd11417,lane_3,tier_b,verification_ready_medium,https://www.fishkill-ny.gov/uploads/3/8/0/7/38072219/tof_2020_adopted_budget.pdf,Town of Fishkill — 2020 Adopted Budget (PDF),Fishkill,NY,non_safety_municipal_units,non_safety_municipal_units,,2020 (budget year),2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,9248145,59a47c69372c8de2eaec169677ee29f40a892450f2846bd8f445ad5c397e86ec,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ed77b51a51b878b30c17.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:06Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,127,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-239885f43afa7146262f,TS4L-17fe7390cba14a9ab5ff,lane_4,tier_b,verification_ready_medium,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/pages/final_ratified_public_safety_dispatchers_settlement_agreement_july_1_2022_through_june_30_2025.pdf,"Final Ratified Settlement Agreement — Public Safety Dispatchers — July 1, 2022 through June 30, 2025",Duxbury,MA,safety_and_non_safety_compensation_units,Public Safety Dispatchers (public safety),Public Safety Dispatchers (Duxbury bargaining unit referenced in document),"July 1, 2022 — June 30, 2025",2022-07-01,2025-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Duxbury municipality match (expected from source URL and document context),Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,194642,2d00aad34e6229b2e86069142dfff71286ce27cef508434fde41e346d2c311a6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-239885f43afa7146262f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:11Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,5,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-2cd70549172c41368d75,TS4L-4ca9ca3426e7155ef7d9,lane_4,tier_b,verification_ready_medium,https://www.californiacity-ca.gov/CC/images/Police_MOU_2019.pdf,City of California City — Police MOU 2019 (California City Police Officer Association),California City,CA,safety_and_non_safety_compensation_units,Sworn police officers / police and related ranks (public safety),California City Police Officer Association,2019-dated MOU (exact start/end to be confirmed via document contents),2019-01-01,2020-01-01,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,likely_same_city_from_source_hosting_and_title,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1527426,983b9cea847e14c086b451229af255498528fb0d3f55363945237b2aeac3ca24,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-2cd70549172c41368d75.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,23,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-3ddce1b66cc649c2a6ea,TS4L-15d58a9a32b93ddf5281,lane_4,tier_b,verification_ready_medium,https://www.suffield.org/uploaded/Human_Resources/TEAMSTERS_CONTRACT_REVISED_9-1-2015.pdf,"Agreement between the Suffield Board of Education and Teamsters, Local 671 (Effective July 1, 2014) — “BOE & Teamsters 2014-17”",Suffield,CT,safety_and_non_safety_compensation_units,Education support / non-safety bargaining unit (Teamsters Local 671),"Teamsters, Local 671","Effective July 1, 2014 (document references “2014-17”)",2014-07-01,2017-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Suffield, CT (match by municipality naming in document/host)",Overlaps expected window (2014-2024) via 2014-2017 period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1962245,a9a175f4427861e7898cb6c00281d6f199826c6c5bdeab5a01d7060c351993d5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3ddce1b66cc649c2a6ea.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:11Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,32,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-5473584062dc2d356752,TS4L-830e8abfd404470862af,lane_4,tier_b,verification_ready_medium,https://www.cityofsycamore.com/Archive/ViewFile/Item/111,"AFSCME Local 3957, 2015-2019 (PDF)",Sycamore,IL,safety_and_non_safety_compensation_units,Municipal employees (AFSCME Local 3957 unit),AFSCME Local 3957,2015-2019,2015,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Sycamore, IL match indicated by city host/label (lead only).",Overlaps target window (2014-2024) via 2015-2019 label (lead only).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3135090,45f3895e0ee461cd10d884c659497d697c2a5ac8a1aef251938c95b4fee4e135,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5473584062dc2d356752.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:42Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,57,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-64de45d2ca6f6cefb0a1,TS4L-17019c311859b6f30db4,lane_4,tier_b,verification_ready_medium,https://gateway.ifionline.org/public_download/cbr_contract_uploads/2024/10320_10122_2024_20241108115426249.pdf,2024-2025 MASTER CONTRACT (Silver Creek School Corporation & Silver Creek Teachers' Association),Silver Creek,IN,safety_and_non_safety_compensation_units,teachers (public school),Silver Creek Teachers' Association,"July 1, 2024 - June 30, 2025",2014-07-01 (cycle un,2014-06-30 (cycle un,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Not assessed,Only partial overlap with 2014-2024 window (covers 2024-25),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1154517,df22081bbad05b531b6332c7c75e0c43abec9577aefdd3374e3d6f138ffae385,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-64de45d2ca6f6cefb0a1.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:11Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,32,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-68130ac105e9e36c3fa3,TS4L-1a044dbabacb0898ba60,lane_4,tier_b,verification_ready_medium,https://www.cityofsouthfield.com/sites/default/files/inline-files/spoa-2012-2017_1.pdf,City of Southfield – Police (SPOA 2012-2017) PDF,Southfield,MI,safety_and_non_safety_compensation_units,Public Safety (Police),Southfield Police Officers Association (SPOA) (as labeled),2012-2017,2014-01-01,2017-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Southfield city match (strong, based on hosted city document)",Overlaps 2014-2024 (2014-2017 portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3867319,4860a1e894a9b74408c1c6b815bb1eafa55bfc69933d17a8b22aff809d720edf,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-68130ac105e9e36c3fa3.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:12Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,61,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-9621375ebe9baeb3f03a,TS4L-5f273072bcd4de9d16d3,lane_4,tier_b,verification_ready_high,https://www.stonypointny.gov/userfiles/20220110125117_2547.pdf,"Memorandum of Agreement: Town of Stony Point and Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO (CSEA Town of Stony Point Unit) (Appendix A salary grades referenced)",Stony Point,NY,safety_and_non_safety_compensation_units,Non-safety municipal employees (CSEA unit; likely clerical/administrative and other non-sworn titles covered by Local 1000),"CSEA Town of Stony Point Unit (Local 1000, AFSCME, AFL-CIO)","Collective Bargaining Agreement expiring December 31, 2022; MOA dated January 2022 modifies Appendix A salary grades",2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_match,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1354008,29d6f52cbc63943ba70d3cdb6d4984cf5942e9bedab49eb5c8bcf09f7aad49db,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9621375ebe9baeb3f03a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:17Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,27,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-a4be97ffcd96e7e3fe56,TS4L-e5628c25937c9a746265,lane_4,tier_b,verification_ready_medium,https://bradleyil.org/media/Local-399-Contract-5-1-20-to-4-30-24-min.pdf,"Local 399 Contract: Village of Bradley Public Works Unit (International Union of Operating Engineers, Local 399) — May 1, 2020 to April 30, 2024 (as hosted by Village of Bradley)",Bradley,IL,safety_and_non_safety_compensation_units,Public Works / Operating Engineers,"International Union of Operating Engineers, Local 399 (Public Works Unit)","May 1, 2020 – April 30, 2024",2020-05-01,2024-04-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact_match,overlaps_within_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,578945,06ee83d57bb4c9f7e2012283eabf15d44feba9260e7ef24c8f2dd92ac25ab8a9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a4be97ffcd96e7e3fe56.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:48:02Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,20,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-bb68ec7cbb8c2aa0f4a5,TS4L-764cd7e0409953476641,lane_4,tier_b,verification_ready_high,https://www.mackinac.org/archives/epi/contracts/09/09030_2022-06-30_BTESP_ACFOP.pdf,"Bangor Township Schools — BTESP Administration, Custodial, Food, Office, Professional (Expiration 6/30/2022)",Bangor charter,MI,safety_and_non_safety_compensation_units,Administration; Custodial; Food; Office; Professional (education support),"BTESP (Administration, Custodial, Food, Office, Professional)",2014-2024 window (contract expiration 6/30/2022; inferred cycle ~7/1/2021–6/30/2022),2021-07-01,2022-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_city_match_expected (Bangor Township Schools, Bangor Charter Township area per Mackinac’s Bangor Township district context)",overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2971299,60e294e185e6ebb37f0b64285666646992b7b866cd1c44c5737a9515dff28e12,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bb68ec7cbb8c2aa0f4a5.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:40Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,32,false,false,1.3,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-cd9cf51f7a34ee75e7fb,TS4L-ccf33d554e2a2ddf7283,lane_4,tier_b,verification_ready_medium,https://www.beaufortcountysc.gov/archives/county-government/administration/resolutions/2021/34.pdf,Beaufort County SC Resolution 2021/34 - Classification and Compensation Study (Evergreen Solutions) with Appendix A Pay Plans,Beaufort,SC,safety_and_non_safety_compensation_units,Mixed job classes (county employee classification/compensation plan; safety and non-safety may be included in pay plans),,2021 resolution adopting/establishing pay plan (includes Appendix A pay plans within the document),2021,2021,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same county (Beaufort County, SC); not a City of Beaufort municipal CBA",Overlaps 2014-2024 target window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,774584,5e8ffbd552278e240f01bbb38574a707cbf981bd5a3b1560c59f96f7f0165751,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-cd9cf51f7a34ee75e7fb.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:48:00Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,13,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-d4605daa97e754eea4bb,TS4L-06a23b64434936b1c699,lane_4,tier_b,verification_ready_medium,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/pages/final_ratified_duxbury_firefighters_association_settlement_agreement_july_1_2019_throught_june_30_2022.pdf,"Final Ratified Settlement Agreement — Duxbury Firefighters Association (Local 2167, IAFF) — July 1, 2019 through June 30, 2022",Duxbury,MA,safety_and_non_safety_compensation_units,Firefighters (public safety),"Duxbury Firefighters Association, Local 2167 (IAFF)","July 1, 2019 — June 30, 2022",2019-07-01,2022-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Duxbury municipality match (expected from source URL and document context),Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1383524,aa8383206110a88ed627abce720f50746e638600a4cd80d0ca7bd25101f07168,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d4605daa97e754eea4bb.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:47:10Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,27,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS429-f3931ef28811cc3ec156,TS4L-cccb4cb052c8c9b3fc94,lane_4,tier_b,verification_ready_medium,https://www.cityofsouthfield.com/sites/default/files/inline-files/SFFA%20Contract%202023-2026.pdf,City of Southfield – SFFA Contract 2023-2026 PDF,Southfield,MI,safety_and_non_safety_compensation_units,Public Safety (Fire),Southfield Firefighters Association (SFFA) (as labeled),2023-2026,2023-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Southfield city match (strong, based on hosted city document)",Overlaps 2014-2024 (2023-2024 portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,9066454,f4067ebffdbe4ec6617136bdc92a5fdbcd9b5b315ce76e6ce4c6378c05cc244c,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f3931ef28811cc3ec156.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:48:00Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,82,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
