adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-9ba28c6277d7afc007c459d0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-33007007b96fcd71a304b8ac,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,16b0d0a42f1e4f8e7765f2dbb180dd54790ee320bf34ac2083ff93356220d912,15634,15633,1,7,,,EXTRECON-6a1ec990aed4a426e8a423bb,cog_2025_168977,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d10414d883da8f66132c91e7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-737ff84a54aa1fd606d2c038,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,f0b595d37946c94e95c0ea5b0c514456d5c7bfe1a67b3d943bfd18613890c127,58588,58585,009,,,,EXTRECON-4aa4de0eb6277f6a08158a32,cog_2025_225691,unclear,unclear,2016,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-2abc2de6fbf71697fe7581b2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3095a2f94c8d7395ca9dd999,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2017249,2017248,3,313,,,EXTRECON-23174844f9ff65c6688ba0a2,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7e39068b7806820aba1f2ce1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0e05b446d162e9100f2300a6,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2089033,2089032,6,324,,,EXTRECON-88472482e93056eed680c82b,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ab16144604825c66c1148dcf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e94509f72f620ecf84550f1b,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2775050,2775049,1,431,,,EXTRECON-a65578f20040f02e80b3b55d,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-34858c30f38af5732d39b381,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d07b021bd3f7d3169359fc58,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3271370,3271369,5,508,,,EXTRECON-007a6d3f746153538db8f0ec,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1f4a86e35d61cb2b0a497135,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9f076efc3be8f3591f533a92,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3760780,3760779,2,584,,,EXTRECON-ff164d86e2b59cefb3457452,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-dde2edc0ddf6e533129e8626,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-245b7ed78d0b7eccccf7cde0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3780185,3780184,1,587,,,EXTRECON-3e3539892a7818a23e88d1cc,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0f010d6c6aea89ba063a3d43,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ce00050194fef52c785e48c8,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3786751,3786750,3,588,,,EXTRECON-12ac3d1525e33c9142170b30,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0e8137efc537f7836ba145fd,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3de94bdc9b85a8b2396e0f1d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,8f2d78c951150d3dc835df1869ad34ec23e2989a2bab21ddbfe5d7dfe0317d37,502757,502753,2024,177,,,EXTRECON-393995147edbcb4407fb80df,cog_2025_161571,unclear,unclear,undated-source-B4X2500LIVE-20260729-001772,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-229881cf31def019e96aa408,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e932b6bf91cc6f4d52767f22,,total_compensation_candidate,total_compensation_component,direct manual source review,082f2ba0bca2e8f85017648854cc9579be648f684f4599db9bcfc67982c2a5cb,1934,1930,2024,,,,EXTRECON-487f6993fb51878b5f160b4d,cog_2025_194695,not_applicable,side_independent,undated,benefit_contribution,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-df5f90f9cf61e768783f4321,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f93765fab2db2c85c04d1419,,total_compensation_candidate,total_compensation_component,direct manual source review,082f2ba0bca2e8f85017648854cc9579be648f684f4599db9bcfc67982c2a5cb,2179,2175,2019,,,,EXTRECON-22cc00fd89b07757a3d41094,cog_2025_194695,not_applicable,side_independent,undated,benefit_contribution,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1edbdd011b72b7588325612c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cdfe202d156950c81570a033,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,bc336249f68940645963980d904c06946eb9b3c6af2ee5547078096d29562027,227317,227308,"1,273,993",69,,,EXTRECON-3447594adad5e8ada1a3051b,cog_2025_190505,unclear,unclear,undated,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b35e1e739764cd9ea3cc4a09,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e5cfe5e648e09064058212d5,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,cd3e4710b398cc1085b2df6310daa406028632da3754a912b4669bbda9ea4631,227415,227295,-------TOWN------SCHOOLCURRENT OWNERS NAME            SCHOOL DISTRICT               LAND      TAX DESCRIPTION,42,,,EXTRECON-925cf3448ec9a5c526f7a0cc,cog_2025_170800,not_applicable,side_independent,2025,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b53b63a6057979fdfeb01341,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3bc0842839274c3ee2cf2ca3,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,a28864014caad35650b99ccc7c28dc88936b443a53cf809ca5ebc0f2eaaf5fb0,36165,36161,2019,,,,EXTRECON-b941d69dac29ee0b3d4c677b,cog_2025_167627,unclear,unclear,2019,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-00e99a652839a261d7883947,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f0ee58bb70d23e86ea5c0342,MECH-03,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,2040c68da385d5280768e2d3b07057b8d8a03f5926ef27bad0e419b3f441d301,228616,228598,"September 30, 2021",208,,,EXTRECON-83a0a9af875e50a40b194fbf,cog_2025_225679,unclear,unclear,2020,unclear,overtime,not_applicable,exact_claim_id_link
False,,EXTINGEST-18a81a33838c667ab10723ac,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a2814c0673cfed13028b0fc3,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,c1e01d05bbefb20cd8de7030fa6fbe8556fc13879d6bdec435a519f22bc91bdf,445179,445178,0,356,,,EXTRECON-96087380af2b4cf7a551b3ff,cog_2025_103848,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-075b8ccdb342219d1bcdcecf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cd50894266b31d56854df4b4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a3d89f19afa9b14ebee847a6a0e0c7d6b24d0a4808b6150b8e5a96d19a3e0476,181666,181664,56,,,,EXTRECON-c029f843849021334956feca,cog_2025_167531,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-29e5d941e7f14c7585a8fd38,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b45d566fbbffc463a43acbd0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,292666,292664,$1,103,,,EXTRECON-5187a98d8723ea2f5941ac4f,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9e4f1e39d65ed808dcf3ab66,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e8a9ddf1b6c3fcfb1e9a598a,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,0d09fe45e0207f74a7097f9b312e5512cd3aab441acdd35fa084c133d3e90189,296911,296904,"967,500",121,,,EXTRECON-acda64b8e73054fb13db5367,cog_2025_100715,unclear,unclear,2018,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-5aa97bc18f133ab3be596a3c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5ec57bc9fe383634dc470efe,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,54be7f173d2014f2d40feb6004ab97641d0e67a928355de6857cbd771d8ad50d,74144,74142,05,64,,,EXTRECON-833920fe774d34360d11df13,cog_2025_106320,clerical,non_safety,undated-source-B4X2500LIVE-20260729-000393,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1d5b605a89326c563f813fb4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1d2d945dcba81d0a8a877d6d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,54be7f173d2014f2d40feb6004ab97641d0e67a928355de6857cbd771d8ad50d,157947,157943,2.70,138,,,EXTRECON-03b1c7974c914f560e804806,cog_2025_106320,unclear,unclear,undated-source-B4X2500LIVE-20260729-000393,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c4fea1de26fc6c4e3bae3ade,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-befba7a7ab66fca8e1ed4e9f,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,7d7cae8d231d6fbce9634eb26c70c700a807eb3adb17d147d1e8de0a102e0d65,,,[2].@context,,20,embedded_1,EXTRECON-cef8c3b5eaef7d6aef246f51,cog_2025_191165,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f0488eae6a3c279da408cfca,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8285bd1728942dd574f86794,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,6e21aa6ce76934d3beb1503242ab5b724e485338f350274c543f966251e4baa7,417037,417035,11,142,,,EXTRECON-f577afe19d33d8cb68b0ab19,cog_2025_126725,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-9e7e1eb14686b13c84236670,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-56b3cc2349da4f2455a103cd,MECH-09,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,4fe8253773fae23dc93b70558910e33624802f0c1fc2d81bed47cc1e370ad8e7,19546,19544,12,8,,,EXTRECON-61af9c85a1ac58c26b3b4901,cog_2025_163524,unclear,unclear,2020,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-d8a25d86668d5db08102350b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f73f7b6d411a6f87230a1bcc,,total_compensation_candidate,total_compensation_component,direct manual source review,ea55f77af9231573bdcd14d3483622d0dc801155546f31dc443d0f0ad65749eb,463484,463478,"$6,000",277,,,EXTRECON-617e8b4793210b0399e75bb6,cog_2025_209858,not_applicable,side_independent,2023,benefit_contribution,benefit_component,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c04a52a00368293cef96e0ff,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2be8fd550b4bdb51eeb5739c,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,89448776,89448773,652,,,,EXTRECON-2c60ccd5efbb3628aaaa3038,cog_2025_190414,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cf07f1bdb1658cbd43a18cc6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-af2bbb5dfded801243927855,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,ff5bc69723831fb5a56a5391ee03d24e1dcf42a6035e3c800cb22b339f46a6c0,,,05,,16,html_table_3,EXTRECON-827ee379804ac9ddd3874219,cog_2025_189922,unclear,unclear,2023,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c2f34c8248096672cd8b2195,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-077cd43ae701b06286129ff7,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,7efd762804ebed56688069fb97fc25567287d8f0b303807ce3cf10d28d980876,462182,462160,level data. The report,,,,EXTRECON-abfe9395b3be30329b1f0208,cog_2025_170495,not_applicable,side_independent,undated,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-17eafeb5f8df3baec485a069,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-52d946c7abdd98ee05fbb04d,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,0f2ec1a57653aeef77a762a0c8f9138fcdce856ba6fd9ee05d37feee0a41449e,667822,667816,"25,146",218,,,EXTRECON-de19870ab75959954cfafc3a,cog_2025_166963,not_applicable,side_independent,2019,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7dc32973fa7c9d12c299deea,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-76f0509ac9ca3791ed4ab307,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,0f2ec1a57653aeef77a762a0c8f9138fcdce856ba6fd9ee05d37feee0a41449e,1113636,1113633,270,362,,,EXTRECON-0ec734629c3f0ddcb88aef3c,cog_2025_166963,not_applicable,side_independent,2019,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1d83f4289bc033e64e548782,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-46df5bac058e50d09972c1e4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,643b41a4d09e9bdd17c8c0955fd5f79b28b209bc42b77039aac6531662b82f56,128334,128327,"$14,142",68,,,EXTRECON-cc4b1487a4e3d67128879aa5,cog_2025_166376,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-afd8665400b8df87e838df43,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-aaa8a4759aaa85a3eb1c7a98,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,0a54d000fa9366565d6880598d59ce64214edca8e0ab6da4ee646ea6796a5ebf,361130,361124,828.00,253,,,EXTRECON-88a3962cfc9f1b669067ad60,cog_2025_111399,unclear,unclear,2019,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8900d6bb18ff3906bcad70a1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2126bfffabc05fc0eaabe716,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,562000,561996,4.68,275,,,EXTRECON-e7e3b032c549907e8364cb07,cog_2025_190200,unclear,unclear,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f74abaa07ce650f4a8ae2544,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1ac3e90689bce4a0fa6b04d8,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,32a51db67a1e23c2fe7b0f961e884a144182c9ca291d59131ff46978bca46587,712271,712266,-2006,318,,,EXTRECON-e060686aa4a2e3f07e18bd08,cog_2025_172800,unclear,unclear,2015,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-a4a9679358fbdd7ee31625f7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9bf80c2e27374c3c1197b6c1,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,8f7d0ca3fdd9937cd3c70d23264491b6b4d2c111b4f7e421aceda08a1d4e92a9,40584,40582,15,21,,,EXTRECON-5651ef649e9c1edf46c820c4,cog_2025_102657,unclear,unclear,undated,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f57aa192b3adf1cf5c809e5c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7f63068efd9939d8605a4091,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,acd274fc2180b9572f26ca17e610a9618a9eec898749a246d48b7d1253b756d9,,,Nancy Miller,,421,html_table_1,EXTRECON-8a4f3cb5a3a0cdcb3cf4cedd,cog_2025_192045,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8a4bd97704539ae884798fb8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-36fb110a46ec527a4f5885df,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,96968,96965,-26,,,,EXTRECON-ddd40f9e8c21070cdb45a98f,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-0d4bf98b1d0317aba565659b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4147597a8148b7f880bfd69e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,238165,238161,2017,102,,,EXTRECON-a545c957906300cbd1fa52d4,cog_2025_202851,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e30d62d1db2c2d3ffc964382,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-853ef28dff346e4bbb92c66e,,total_compensation_candidate,total_compensation_component,direct manual source review,0d8f792846aed4ba3e4f6a1cb70a8d23f817f729c5e0373b95438b12d094eb83,228607,228605,26,96,,,EXTRECON-6ea2af6a24e9d8351dd2837f,cog_2025_207813,not_applicable,side_independent,2023,benefit_contribution,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-dbff9b493766542bca8cf09a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-489acf96259d17b37bf05e55,MECH-09,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,65afe4cf34bcdc70723d526ec9f415d8be83f1b409e26e4e05bb0771d892e703,53965,53960,"2002,",,,,EXTRECON-849b50f8031c95c065331f2c,cog_2025_176831,unclear,unclear,2025,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-758e10d8ca71bc103a4b9eec,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f40a613cf1a11cfbade70cc8,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,95619,,9,html_table_562,EXTRECON-86a9257994de9bff6b18b144,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-37e51500988b7127266ee1fa,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5010e0598c50e519c4590569,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,113296,,10,html_table_626,EXTRECON-04af6782efd7221f1091b7b0,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-6b17f23ac58e74243904c402,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e1d42ef039351e8ac4b91bec,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,66390250364c3d50f7e00551f8f14125cced351fc7a2035f22252adc137a95cd,305981,305959,"$              800,000",29,,,EXTRECON-14000fb842a52c484e771391,cog_2025_175190,unclear,unclear,2026,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-85983cf37bd9e5d8e4710251,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-063d1b203a765a2f3bea7a01,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,dde0539ba11d49b69245a982f4ff4d4e3f42ff305b4596204f3163ece8673fd5,186589,186578,Wind Farms,115,,,EXTRECON-5adbb51b97ff99ea46853086,cog_2025_225678,unclear,unclear,2018,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4772ed9fc5a49ef5906abebf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-128963d136e59aae08f17e68,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,4d0d19c0c47264e8913622632db0472c8ace6a7af7d24fd2adede6cd18bbaef6,5415732,5415726,"$5,000",,,,EXTRECON-fe1b2e379e7e1a7ed92a806a,cog_2025_170489,fire,fire,undated,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1a8789a44778e5cafedcd60c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-17cf5741571a32732463bcbb,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,PRF - Utility Improvements,,5896,html_table_1,EXTRECON-e51317f824ff4d135c2a9dde,cog_2025_164297,utilities,non_safety,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3b9a87ba18db8c32a9817310,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7e05a603753bdc3f81d8a526,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,,Email:,,6,html_table_8234,EXTRECON-42a59cec9cbca099419bef38,cog_2025_194555,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-dbf029b412aab23fff74553e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7a0cdff0d09546412fbb6c67,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,280339,280338,9,,,,EXTRECON-5d3c2c58888fe6ad0de8de9f,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-95a6e377a4bda74ebd8b5926,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-35d3dfacfb06294d17ba2ebe,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,455106,455104,10,,,,EXTRECON-a35839bceafce6c291df3422,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-e2203a6c732f56f6bc47049b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e4f61fdeabc594f4a0b05629,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,1278210,1278209,9,,,,EXTRECON-8f33e296b13586e64f8e1961,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-a3efa10d23f7ca2a2e46f994,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5559c6ccc29266b85ed2b027,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,66810,,4,html_table_1270,EXTRECON-18e55ad860d222c17f7e18ef,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-dcc3a8f533d29ced7e523e81,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a55a1ac5a87a6e4932eb5c68,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,10,,5,html_table_1270,EXTRECON-86b754f4a8b0111289c25331,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c5b63291a4e90eac3c9f92fd,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-22bff7c325496aa556d6b6e3,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,82302,,4,html_table_1574,EXTRECON-e3281db0497ebe43208bcc7e,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
