adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-85d237fe2c0bbbc5ce470ce8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-dff1aad4af767a7e160dad1d,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,150256,150255,1,,,,EXTRECON-777020d4f182eee7d970422e,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-bcf0204bc3f5fbb43eb14268,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b881d1c76f646897b4f96d41,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,11,,2,html_table_954,EXTRECON-8b1bbb7325dbde31be944e8a,cog_2025_225686,unclear,unclear,2021,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2ef5004da0e5264735a5b9ff,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2fdd2cc65c0a1e717a574422,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,11,,4,html_table_1770,EXTRECON-98673187fc2cc95331bc8e5d,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-851f012c2021ad4de3968ae2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-eaa7eb8407a62e07fc5d0887,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,a56e3aaa2e194992bb6d6a8a97acf430014db5bdc8f9b07482fd7e322afad55e,390260,390259,4,193,,,EXTRECON-779ab1634ec8d5deb8b92df1,cog_2025_102595,unclear,unclear,2017,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-677ef15d2d0bea2eb9e9e34e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-566521e066f7c9945a70e3f8,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,21fe0dc1ec65d830da44728af17b1a7c20a3328c970b22515a9a9ef48f210c1c,,,Hispanic Female Non-English Learner with Disabilities,,71,html_table_201,EXTRECON-a29ed69d29744581a95ee1c0,cog_2025_189605,unclear,unclear,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d970a9478c8ad9d113cb7167,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5dc43531afcbc8752969401c,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,40b493bb91fe39c3445fe1a7263517c53b1fa29d836a7e62a21332ea3335c4b7,,,NS,,1744,html_table_1,EXTRECON-746247cddde8d1a6d1f0c2ac,cog_2025_170530,unclear,unclear,undated-source-B4X2500LIVE-20260729-006401,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-53754991e6e045b48a4645eb,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b97e3770bf0d7dd2495ad645,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,1b1e6487e245811f0e5775a8887ce2d10159a743c00b688f7225f9a202c70320,,,22,,93,html_table_1,EXTRECON-7112082b673031618ae87503,cog_2025_162791,unclear,unclear,2019,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-694635908ce47f33766c1be5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cd09c33f548eeb5f22dc13da,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,8f3d24b11d3a3e6e03d7b6f0a13f79f069817a627ad681fc0299c9152686b405,180927,180923,2026,99,,,EXTRECON-bec066f0b106addd6aedfd3e,cog_2025_193555,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a3657deba9b4f5eaa722d56d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-73b03cd0e07357fd767fcd56,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,ed8dd02c534ab9e0679c068c6b3f030b871e0d11e6b0e0f350626143afadfbc5,,,NS,,778,html_table_1,EXTRECON-abbd17411dfcca5395734f98,cog_2025_131425,unclear,unclear,2020,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3b558d08d8261951f2fb6c0c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-36fe86ed114f7b5f0021bfe9,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,102396,102394,10,,,,EXTRECON-5168956a5462dc84c2d8228c,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-24d4d835599f246d55eac7c9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-af2dc8c24300dcfa4fce3826,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,1201532,1201531,7,,,,EXTRECON-d346f5f2f3524de8f08d511a,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-f3ecf7ae745fbe574c7e0c08,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-51964bbe53e6ebb88a758dea,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,467e600ba9e446778b120e564b00620b179bc5921079341d3d0c64c65aaaba92,1219787,1219784,000,162,,,EXTRECON-fc204731d3c41f08e457bb60,cog_2025_170590,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-24819473e5804d40bfd86341,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9b9ebd841ab694e3da087c85,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,954591,954587,2025,,,,EXTRECON-cf7d4928ff7f8ecd9c427f8a,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f5a75a0a6ed601aa048ecbe7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-18ae6c27e797a5fc3c8da639,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,5d4443ad67cdafc0c79a2788816d75a3c74fde756b7c4c612dbb5f8fd010f627,80350,80349,2,40,,,EXTRECON-8fe2e64b50b84952c88b21be,cog_2025_173234,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9661f678389d8de700c2dde5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-931b9f01fc679d80a3d93cba,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,f764f33975c3226997220413522efea6ad1048e95de1806c4a9b0db2d6ddce16,33934,33933,1,18,,,EXTRECON-c4c8fdee03cb5e2e15234774,cog_2025_209145,unclear,unclear,2016,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-a1b3acf2280431f5b17b7fd9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-28e36b448e1a6fde184da153,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,71a109771554f6d669c22f519c1b61e6b7396732088fdb110ae31c9c59ab80bc,67117,67113,0.5%,38,,,EXTRECON-f20d522b3b139a18841416d4,cog_2025_166647,unclear,unclear,2017,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ab5d8c7db6c304f30c2d4a2e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-411a38765976f7534d7c2b5c,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,35553c71ee32caa7ca40efa677ecfa91feb4b8a7d528eb74a0fc33b996eb219e,200560,200553,"$12,242",114,,,EXTRECON-a925dd31f9ad10191376212f,cog_2025_176161,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-7f65cc11cd79786d5300f1bc,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a719959838ae6371b1095b55,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,71ed3b986c45b450db5ab723b3975c327ee2c802d58c2e42b5e2f8cf98fcef22,208273,208271,48,105,,,EXTRECON-4a7ea4dc470712052493f020,cog_2025_172800,unclear,unclear,2015,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-319caf3599f042b249ad1b79,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-35abf5c5c1591ef51d53a765,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,9ec98e76f310a44b7fd05bb0dfed8b9d3fd16b99c02c0bbe3d6915aeb9403438,104326,104325,8,51,,,EXTRECON-58aae929ee92196a6cc99440,cog_2025_162791,unclear,unclear,undated,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-e9b42d451848b1b0ae98d7c5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0ba8e1a96bb87a449f21a0e5,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,0b082a455733e747de180378b8e98c0dc87af3bc59cbfeece2adfe05f58c72b1,61993,61992,5,,,,EXTRECON-a522f44322275f2c87702b2b,cog_2025_225676,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-a4a3d95edf78cad905e8fdf4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-43565cfcd6208228482bfab2,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,d13b128da123a3d049857739b3a530820d73b48e617247585639fed597c3c3b6,228971,228967,22.1,88,,,EXTRECON-f6a90a69a5c8438c1d88ae10,cog_2025_172800,unclear,unclear,2020,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9c65b0bf21df0ef70be18727,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-90ae9f084fece7ee0064decc,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,3e70ebc591404e75d9beb9ddf0d08b14126023321e5613e123eb08011f524e8a,113537,113536,5,,,,EXTRECON-8e788a90a094a4f17aa8c60c,cog_2025_170800,unclear,unclear,undated,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-f39c7382eefc8998ae547c64,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-94cefa62b2ca1eb53020e751,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,941906,941905,7,,,,EXTRECON-9db95c7e006fbcaaff99b030,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-115080693a73983d2e11a9b1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6c1f57a8ed2aab3c9c5bdb96,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,981321,981316,16.20,,,,EXTRECON-c1ba7d872439b0031ddad271,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9a28419b22cb59a491465677,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-84632a5accd770e5701747f3,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,41bb9959d1aef50f506dd8666dc00c2918fb0a97bbad8acec0b04234ed9eaee2,248481,248478,50%,,,,EXTRECON-c9da2ab77786ea9d97ce5b95,cog_2025_190414,unclear,unclear,2020,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a1575d86cbade0c6e145e6d2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3c50324976978af711980565,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,2246969,2246968,6,,,,EXTRECON-1a35cbff4b0b151e58dd4dfb,cog_2025_194842,unclear,unclear,2020,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-5e987428ecb25885986fa36a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e38410649d5780567144904d,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,467e600ba9e446778b120e564b00620b179bc5921079341d3d0c64c65aaaba92,1037387,1037382,-2024,161,,,EXTRECON-6698128d156a5e041108d9ce,cog_2025_170590,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-e17f292d460a821d93745a73,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-89c420598afb5acc0d7c1c72,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,467e600ba9e446778b120e564b00620b179bc5921079341d3d0c64c65aaaba92,1095825,1095824,1,161,,,EXTRECON-8bf0170de33f82a5235ddb19,cog_2025_170590,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-8b27f1afe766cfa5cb535b6d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4728954d65e4d25b7b411a74,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,467e600ba9e446778b120e564b00620b179bc5921079341d3d0c64c65aaaba92,1267799,1267794,-2023,162,,,EXTRECON-e4682ce155084b2641ca3ab6,cog_2025_170590,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-5e75caefee824b1c287bd706,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6261785a27c75aaea191a0d5,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,,11,,5,html_table_1322,EXTRECON-3e5ea07811b3ef319403b04c,cog_2025_134638,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4a4314c2e0e6afa9f9fce1f8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-228396ece1488cb30919e739,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,122a008b302869b3f7801cd772bc1917baee49a298fd97e77ed51173071ba7ef,216712,216711,7,104,,,EXTRECON-9cdb45051e56ab73b9406d67,cog_2025_207834,unclear,unclear,2017,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-1f1fff35a49f61600bd506bf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-bb3e56be3cfa5598623c557f,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,2866274,2866270,2026,,,,EXTRECON-44f078308e1b0ff3fcc62df8,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3ea4ec2808e6bbc282dcad6a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d6ec2ae939b62196b3ba9fad,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,,08,,3,html_table_1002,EXTRECON-58ed80c5eb6c01b4905549e8,cog_2025_128411,unclear,unclear,2025,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-6eb2df28f8f9139033907dcd,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ed7ab05895462740d64b02a6,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,832538,832537,9,,,,EXTRECON-b1fd20dacd085afbf1f39895,cog_2025_170188,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-e16876d5a3e2626ee1262f94,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7605297ca645dd91173686c9,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,819518,819517,2,,,,EXTRECON-15a0f99ab3213bbd9233c168,cog_2025_225684,unclear,unclear,2023,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
