adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-ff88b739d82f686563726f29,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a18a060cd7883151a36b46ad,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,dd4f80cb652781f68bfed930396b87bb37fc48abf21856708df715ede3b6ae48,54117,54113,2019,27,,,EXTRECON-0a0a4af95569aacc38b7f75c,cog_2025_225693,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-7d05ac852f8b2ba1a188eb21,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c3ec6df431863d80a49247b3,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,d0e4d5380ccf825ee623eea8d9788650d357023c74261a3ff18e573f5129f5b9,487,470,"December 27, 2025",1,,,EXTRECON-0d41d1708d811ebec688540b,cog_2025_113734,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-17770ab7eab858100739af99,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6417486e83da5da4b8a3f6a6,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,207654,207652,22,,,,EXTRECON-dfe5352e50ff06dd1def27d6,cog_2025_170188,unclear,unclear,2022,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3a230dac3aaeed90af82793b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ce865458c3de6107c042664f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,33880e24abcd58da6af8acf6dae270cd9ed4db4f65c742cecfce9d7dde00ff11,,,"#2200-10: Georgetown Square Phase II
Planned Development District",,334,html_table_1,EXTRECON-167458b72468f0382bf16498,cog_2025_136803,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-6e085811a2aff32ed7bf7561,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ab6e4c78d6c3a919c4964533,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,1aab99ba653f4f39753a4f6b67670e49fd6c7a2dd15c8d3c3baf648b7f420493,87330,87326,2018,51,,,EXTRECON-1b6eb3857d41d4955e1f3327,cog_2025_191386,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-556b3fdf02e7b814da2121c0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8729f8cca2b682e9edcb743a,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,279954,279948,200050,144,,,EXTRECON-b964fec09fc2fca9810e0f8b,cog_2025_190477,unclear,unclear,2021,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-898084e4e65cb3854a9f3fc3,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-67fb662eb41e55be9e8f95a7,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,829c913467f0c0f999c88930dc9a8dba5d3ed25116c050f6215637ca706d7310,1795502,1795499,411,614,,,EXTRECON-3177d424845dc9d42a900a2d,cog_2025_170709,unclear,unclear,2015,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-0415de41baefaa6bbb0fdca9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-dcc2a5bf7df09ff10956e9c3,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,15ec58361e62e12ca9ff0e6471f177ed4318ce324c48bedb886509c9eb0308f3,1440,1436,2024,1,,,EXTRECON-196519df3bb6734c8836a90b,cog_2025_190200,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-4c58378e9545e2fb4d63b35f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-499a5422aa7354b53647a8f6,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,580dc3fe4734beb3f8a5c1450f8e60b2ad83170b25b790cc7af7710b97cb142c,1443168,1443165,264,,,,EXTRECON-9fa801b6b241d88282dd8a39,cog_2025_161211,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-133d59066b72be60f30708b6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-11e0f5850e0c108fafe3edbd,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,3f312c43350a088abd077044fd627a68e5e1dc10e4dc1a6a7762c537968a906b,1021351,1021347,2020,,,,EXTRECON-cef967153e9a9ed606839267,cog_2025_166747,unclear,unclear,2021,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4a859edba79c2e7875444f6b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5038ac635feb82d1af7c8bac,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,087945333113282dcacaefdfb1fbe49b1c079141391aa101a8464e205ce37071,32495,32494,1,6,,,EXTRECON-ff82c1e350a69dd3da9c854b,cog_2025_167322,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e13773015ee870a8692a81c4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-226c7f7828c0ef49740fa11f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,3ccdc728afa32087340a64b3c4f11c1524c05c253a81d499b7ac6e9857bca2dd,4207,4205,08,,,,EXTRECON-368e4e11d2812b25938dca05,cog_2025_173234,parks_and_recreation,non_safety,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-cc1445cb52f7791e8a745137,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-85e78a2030ef5a3dfd00924d,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,b4919cd5cf39ced51328522e1ceead000bb6569fb9d8750e1dc76205fc4eea06,415428,415425,-19,159,,,EXTRECON-2a3afb1739393edb279731c9,cog_2025_106593,unclear,unclear,2021,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-87cc2a29d10a8b65eab37c0b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-843d5cfb7423e8bf33a5793a,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,,RESOLUTION OF SYMPATHY,,10759,html_table_3,EXTRECON-1c643261e21523bfda7b7e6a,cog_2025_207659,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f97da425b6e7bad6c7abe081,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ccb6d468d0e599c26d8a1d9f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,249022,249020,25,,,,EXTRECON-222f76edb4bca0a28f844a98,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-4c96d394f9eec5471b086290,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f9f1f3bad81d219bc84294e5,MECH-07,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,33632900b5d233f61f1b4738189054fac36e47f64b29ed31f255903d81449dc7,53347,53345,24,31,,,EXTRECON-8a4f586296dbfe00afcaaab0,cog_2025_167204,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-f01e9d4bc75e868e07286d20,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d340fb1c26eabe3715f35725,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,105450,105443,100.00%,,,,EXTRECON-0cb426b51deb3938f3efb2e2,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-adbac2dea45062598bbc274d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8f4a662890d9e10b0329607d,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,22.62%,,89,html_table_2535,EXTRECON-ec2ba31d8f234cdbc8166be7,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5fa3ac7358ff903519fdcad1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0ca11fc758fbf430d7681848,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,4d196679c8e5fdf8fe4db4e2a2254d0f1d2577409e5a01d0f51c37338bc85d2c,14231,14227,"-92,",,,,EXTRECON-cc8acca4a81f52c7f14e9b12,cog_2025_212039,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-d78bc7a80c86e59fb512debf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-021f529ff24bf2e91f5fb507,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,5d1821163bfb1ad80559d8a20d97ca793d626d74e9bdecf655bbe7955f1eb445,31852,31850,-2,,,,EXTRECON-97723b501183924c82d1f67e,cog_2025_204935,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-73fa011fb503f47361033de1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b3f1a70256e9f366dcdaff1e,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,c3f4f9ab8040209e4b403d3eeb02c5f478dbafd0c4ba56ee40758a707f1e15fa,643659,643657,53,86,,,EXTRECON-5819c4e6378ab0b89431fece,cog_2025_191873,unclear,unclear,2022,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-80177313fd85b1af49e6d945,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-facae9c1c37c48566bb18987,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,1280637,1280629,01/01/20,,,,EXTRECON-4fa59e0fb7c436e538d1d8f7,cog_2025_166854,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-49a4a4c86d893f80952c224e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c7a6cae492a71f535c622ffe,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,1722932,1722931,1,,,,EXTRECON-857d576c4b99e968cb5e20be,cog_2025_209858,unclear,unclear,2022,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-66b7c44e2f2efde8a1ba122f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b844f8777dd86d6e78cf2181,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,2161601,2161600,1,,,,EXTRECON-74835ac1d4002f5f1b1125f1,cog_2025_209858,unclear,unclear,2022,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a30e98286c92119976872dfc,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a717d2a7732a58bfb00fd707,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,ada792ca1859b5e81e72a7fbd5c7018019d2539c79abbd98397df57c4d61aee9,324813,324811,01,155,,,EXTRECON-f073548e5da3530c7da5cb81,cog_2025_209567,unclear,unclear,2015,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-75c68d830898d6c63c25481f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1f848847e08df7c687733492,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,24968,24963,-2010,12,,,EXTRECON-b933d83c89205ec710f71a88,cog_2025_209858,unclear,unclear,2014,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-41dc871c4178397d4ff36dd1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ec383a7c419f21bb08604e34,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,788209,788204,-2012,86,,,EXTRECON-2d35eb93a74088583c43c22f,cog_2025_209858,unclear,unclear,2014,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-bb3ce595a85a68e0f7eb5b42,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b92b4dfa8db2a094f45141e6,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,1536cc3e0e5ccc81136b3e4e6072338087ffbfef546cc011ab3132fe3f549bf0,17628,17626,98,9,,,EXTRECON-b642b4befda77949c162d0d7,cog_2025_212146,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-eea064fd56817184fa10d3c7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1371acb551324aad4abe6322,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,019db9c8a1bf41f7536d4c5e0443db377d311bc3821b5ec5161d6e2f1590b24f,36915,36914,0,18,,,EXTRECON-118cdd5005a2a152d096d869,cog_2025_128343,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3f3d30a36fee2c6cb0e92824,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9f58d3fbc5507513e20af5bd,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,dadefb01b093939d6114cd923f4cea71a41c319b95376796a39ccbcb1dd075dd,45879,45878,0,21,,,EXTRECON-f4cf4063b8cacf5897f9d8ab,cog_2025_171049,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-238730fc1f2969898efb2e89,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-67970df370aac8c6b7695718,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,cabbcecb05390cc23336dfac57fb574890dafa408b0c89d97adc8919d2578f7e,19715,19711,1212,8,,,EXTRECON-2d6de58bf3e8259cb5aea3be,cog_2025_205404,unclear,unclear,undated-source-B4X2500LIVE-20260729-007127,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-16bcf0768898f6f9f270cb23,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f8aae1fedc5523f441e0fe65,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,466d794481bb106cadf63d4d418a5298b1e4481b07d0614f01b0bd70cb93b7bf,72812,72808,-253,50,,,EXTRECON-c6f64b8d27ec3ac4d043be0d,cog_2025_211815,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-7d6b52b1a4159e2974dae1f3,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cd4fc88b984e9e269e813bf5,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,2258aaabc686100e02a0343e96b0fe9a92a8ce63571c94e888581b3acab3cb27,3731,3685,"Aye – Evans, Hughes, Anschutz, Wray, and Bray",3,,,EXTRECON-31bd0dda3eb946a178a3af62,cog_2025_173846,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-abf6e183a5365bb35b36ebe1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8ad856fd0cc399d6396a8f00,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,ab630c6fbd7a5434e0d727c1fc8232b7b3cf7c2b5bd2d4ce6dcdab31c9353f45,,,CODESIGNATING ''CARLOS OLIVA WAY',,3013,html_table_3,EXTRECON-f16add7c13dd55527dae67d0,cog_2025_207659,unclear,unclear,2014,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7b867604fb2d0a362348a8c5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a9dbea92a68f5adb55e4d491,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,100739573,100739570,"12,",,,,EXTRECON-b63e1af50a5392f5070a8737,cog_2025_170800,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cf7894a2c20b214b479140c4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cd459cee9290f87f8d9a8a1f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,a5dc3b1cd179a03085d33d2e89ec3b2959665450b9c5e25a439108605eabb786,64941,64937,2020,26,,,EXTRECON-3add549861034168d396b218,cog_2025_207659,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-c0eb072023bf919a85444c31,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5ad76a041216df1c9b9bd667,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,6140f166d2e4ca39160cfc986cd591567dbb423d83cfd5b83aea61002bc53622,14604,14599,-2022,9,,,EXTRECON-92169cd8295ba86fab2717c8,cog_2025_172444,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-d2da320fb76b1819425d5622,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0e1a63e90016c5fa4955332d,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,f15ce4dce21222378038a677412c31b17c03f973b36a26b6a6d04b20277e366e,56573,56571,24,4,,,EXTRECON-1dbf0419693760a91d35d4fd,cog_2025_167883,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-09ddf38b3b20997e8e65b594,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-725aaab599e765f4e0388ea2,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,363415,363413,22,,,,EXTRECON-d4e649aa9ae821b54e8733c7,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-5fd03216e11e3ecf07b4fd19,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e51458bba7a6d00f017f1287,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,d8894d2f60331b8e4b052db1d4dfc050bc448da894e6ae6492e19016bcd3390c,,,19-JUN-12,,33,html_table_1,EXTRECON-baba393796b51b34acb22d79,cog_2025_194856,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e1189bf80295e4358d3c6743,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3f104b44c0245995931ad279,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,2b7b439a86d288edc99afa670111d1981d9c4aab178fdbf9325b914e69208106,258110,258109,0,146,,,EXTRECON-937b4ba918e83ec7822185fc,cog_2025_131431,unclear,unclear,2023,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9078df096254525b9600ddf7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-92b4302fadd7702849cac9d6,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,673acb0cb7c12b6912431513fcd6d8fb140b0c8f41b483b397fd5fd4b376add2,155406,155403,153,61,,,EXTRECON-3b29622883d15f22ddb18358,cog_2025_212146,unclear,unclear,undated,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-1c6d03093ae9f4bceed5af2d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c0fa86727ee66db9b2716c7c,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,127700,127693,100.00%,,,,EXTRECON-6f0a07ad32ed7c03568669a6,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-70af202d923894ed0a2a4282,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a8ac743cbfeb7579f8a4359f,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,173499,173496,501,,,,EXTRECON-d567e53f4f5903c5061fe48e,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7da76e010f93f568cb48cd21,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f71d5b997c7e174baad948bc,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,448119,448118,1,,,,EXTRECON-222987e3409f14d1a8285b18,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9c9c0d8a73bdd724ef9b90a5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-32a74d33bda1a097900bd87f,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"City Mayor for BOWLING GREEN CITY, Wood County (Vote for 1)",,3,html_table_47,EXTRECON-0532b2b3ba7c3d784993e41f,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ad2ce15eaf0657dd4cb40c08,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-da27867dde3aa2b4384f6801,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"309 / 1,048",,121,html_table_1531,EXTRECON-76fb577d4596321bb906d9fd,cog_2025_173206,unclear,unclear,2019,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4f67a0952cc2e85c45eb67b2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-eb3f4f0f2af54dc1fcf45947,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,1d481bb257bce6f112f54ca62fbbfb39055c07a41445f73bb4bbcc1f4409f25d,84805,84804,1,75,,,EXTRECON-0db139e66574a5f4261c87e3,cog_2025_209092,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-27f1aa3e9a2161e848bde013,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ce38bd6b35b9f07f6db2685b,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,64840,64836,2021,,,,EXTRECON-ee7a6e2c31aa9d1a73be1bef,cog_2025_207660,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-a6429583e381363a4b0fa4e8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c396183751e4ad2df4fc6d9d,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,0f4f3f853d4e223e465dca7e72f63cd52a80db3601d55e385c3a20f9f0236940,1875643,1875639,2014,560,,,EXTRECON-39b0584dcf7afc6fcf407ba2,cog_2025_170709,unclear,unclear,2014,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-ffaa195358732b9d47cc535f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9ecd44c49562193470a1404f,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,8804e26efe727147cbf056f125af14f6cc26da23acde34b67d81034fd9ad600a,109446,109445,1,47,,,EXTRECON-050c0415141fc4eaf4e2617a,cog_2025_173290,unclear,unclear,2023,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2ae5133a61fa799bc4f92b32,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7ead1264a2a45d939a41c5c3,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,439917,439916,4,177,,,EXTRECON-209226fc6d192e089ef48bc6,cog_2025_186673,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9c6bece96bd9b95bc77536a6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1a08a508f9f0228762cf961f,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,707037,707036,3,284,,,EXTRECON-758555c1666d0feee3c293b3,cog_2025_186673,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-19337da91c8bf39e27d31dab,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e2a44d7d43ad27b7b0607ea9,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,1450724,1450723,2,591,,,EXTRECON-7060e11facd7fd23f242e9f8,cog_2025_186673,unclear,unclear,2024,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
