adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-d8dae9d9af9871c93e5b84bb,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0582f511cd975dc4151a502e,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,6da11954fde2a62db46ef4d90d51c08212816f319d47e23f44f5a668029df293,5132,5131,8,3,,,EXTRECON-1b2a4ccaaedc54008c24d9ba,cog_2025_194554,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-1df13a54ce2c3f2b5b937d7b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3aa5321527e0c384756a2194,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,774cc4b4df631ca8e0981d1a612e2f823a0a1caddbdfc00dcb89c9eb32484082,446400,446395,66.11,260,,,EXTRECON-1c35732e47afd98de5730123,cog_2025_170299,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-17131580f754236e0148b4de,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3c1c8e9bf36619c82eda2a5f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a86b646b9af1cb949b39f79dbbf45d9b01b138819c824d454e1c9d86bd1dcb4c,21745,21739,"15,873",11,,,EXTRECON-bb7f4286c7b1b47eb80c9657,cog_2025_108429,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a9c26c99187697027b7a4fc9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7dee3a95319e9f61e78baa3f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,cc3245ff403e31f918a52d486dfe6c93b11dfe6fd374b307bbefc3270799d025,665406,665402,2022,244,,,EXTRECON-6d83de8b6cf811be7708a0d5,cog_2025_209858,unclear,unclear,2022,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-28a2ec90ec45ff1a731155d4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-717268e46efa0882774da230,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,291548,291546,80,103,,,EXTRECON-e4ae5000d50f9562008c5cd1,cog_2025_204762,unclear,unclear,2020,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cb135703bd0a83bac610a4b7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-995b54e78ed7374baa9cd3a8,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,1a1b090590c429b53ee056a60197740ab80a90e6ba738d2e3eeb42ef6cdf527d,446457,446453,0.00,152,,,EXTRECON-485010123b6159f55a983b72,cog_2025_211770,police,police,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cc3e2fb9c465afd7ad7099d2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c616a50b91a109397d48ad9d,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,7016c7a490da2429bee798999ae87b7e251adce667067a585e5c981bf22ae80f,3899,3897,-3,2,,,EXTRECON-4a8a55e6971585edcfaaacd3,cog_2025_167724,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-1e22482ba61d9ba6c4f7a71e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-dab0014a1e41f9de7a834d68,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,3799bc9e8795d76104b51d8adc10e26f83c1a9976d8724377704486b7f205d87,114670,114667,-25,50,,,EXTRECON-cff1fa59c873109c66755929,cog_2025_170800,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-53e7951707870baa1d843b8c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e364ec60d57bafbec24c7cce,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,fa33375eec687afa0736916196a3d1b7c827ecd3e63055bb684a53d8c0035a2a,246355,246350,162.7,93,,,EXTRECON-3e7f8b24ef6bb8872d3facf0,cog_2025_204667,unclear,unclear,2022,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-74e29db39389babb8c388781,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f999b64c81bfd989fc41d5f0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,66309ff6503ee1f7cb32ed2b0242e998686364a97b5fc843b0d1e66761cc97a3,29539,29535,8.8%,15,,,EXTRECON-b37337ca4bcd6714ef4e773d,cog_2025_161149,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-28821170dae70507abc56c2e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-dc41c5d6593dd854755d7cda,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,66309ff6503ee1f7cb32ed2b0242e998686364a97b5fc843b0d1e66761cc97a3,71280,71276,4.4%,36,,,EXTRECON-f68377e479ed3f1e3630a22d,cog_2025_161149,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-fa958dabb995015af6a18f5c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-bf27341b8481361e990f95a7,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,92f1fbfd58782d11c4e84d9cb32be848f9feeddb594eb04758302b30ec9870f6,655180,655176,0.0%,374,,,EXTRECON-2b0884c37469aa37ab0e69a4,cog_2025_170299,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-fa9b2773d76d9f9630e56445,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e072fa23f129394786cbe8bd,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,,,1.9%,,26,html_table_1,EXTRECON-2dcb4fbdfa3e376593a36cd1,cog_2025_204738,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2b18ab8c82fc5c7d50fc1d84,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4cb128df44104d8e55ebf68b,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,120060626,120060620,15.059,,,,EXTRECON-2b50468cff6555ed241a823a,cog_2025_170800,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-8ee22393ac35c712436bad3b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7988705ca314621931b4bda4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,4670d262b66c2f32adb21e305f9ce9314d2774045888321340641b7b71b06996,20348,20344,0.58,8,,,EXTRECON-d1bebc998c92e8bcf57c9d20,cog_2025_167549,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a4f73e2f53453ad6107e739b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-efcf33fc30782ad068391a77,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f56470377f296fb144dca341f2aea0223afbbfc13629119c601c3629aab528b4,601279,601272,"800,000",177,,,EXTRECON-91b98ec01878aef0dba17eba,cog_2025_207812,unclear,unclear,2019,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-100bc55ae80e3675e40e730f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-dfb3a0cd8a32a53f90ac33c0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,aba5f98bbb394865c47b02a99ff261767f08eb1edf54dc65d563eb40e836b123,38159,38154,56.55,23,,,EXTRECON-90167e11e519ffee6a5c71ee,cog_2025_204767,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-02789ba3fe13d6eec4e0023d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5d9ac13cb73b0ef8710d112d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,aba5f98bbb394865c47b02a99ff261767f08eb1edf54dc65d563eb40e836b123,54500,54495,17.50,33,,,EXTRECON-d03484e1da6db8ddfdb4d89a,cog_2025_204767,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4fbbd3f8c66cb0099acf0566,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-11b97404feb7e20c41cc61c0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f6008ae60b4a7350a1aed784db7acc1ce7077fcd1504f0e601297dad41da15b5,375113,375112,1,291,,,EXTRECON-97357bec0f734b2ba62719e7,cog_2025_184109,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9ba28c6277d7afc007c459d0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-33007007b96fcd71a304b8ac,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,16b0d0a42f1e4f8e7765f2dbb180dd54790ee320bf34ac2083ff93356220d912,15634,15633,1,7,,,EXTRECON-6a1ec990aed4a426e8a423bb,cog_2025_168977,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2abc2de6fbf71697fe7581b2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3095a2f94c8d7395ca9dd999,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2017249,2017248,3,313,,,EXTRECON-23174844f9ff65c6688ba0a2,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7e39068b7806820aba1f2ce1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0e05b446d162e9100f2300a6,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2089033,2089032,6,324,,,EXTRECON-88472482e93056eed680c82b,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ab16144604825c66c1148dcf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e94509f72f620ecf84550f1b,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2775050,2775049,1,431,,,EXTRECON-a65578f20040f02e80b3b55d,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-34858c30f38af5732d39b381,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d07b021bd3f7d3169359fc58,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3271370,3271369,5,508,,,EXTRECON-007a6d3f746153538db8f0ec,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1f4a86e35d61cb2b0a497135,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9f076efc3be8f3591f533a92,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3760780,3760779,2,584,,,EXTRECON-ff164d86e2b59cefb3457452,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-dde2edc0ddf6e533129e8626,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-245b7ed78d0b7eccccf7cde0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3780185,3780184,1,587,,,EXTRECON-3e3539892a7818a23e88d1cc,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0f010d6c6aea89ba063a3d43,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ce00050194fef52c785e48c8,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3786751,3786750,3,588,,,EXTRECON-12ac3d1525e33c9142170b30,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0e8137efc537f7836ba145fd,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3de94bdc9b85a8b2396e0f1d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,8f2d78c951150d3dc835df1869ad34ec23e2989a2bab21ddbfe5d7dfe0317d37,502757,502753,2024,177,,,EXTRECON-393995147edbcb4407fb80df,cog_2025_161571,unclear,unclear,undated-source-B4X2500LIVE-20260729-001772,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-18a81a33838c667ab10723ac,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a2814c0673cfed13028b0fc3,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,c1e01d05bbefb20cd8de7030fa6fbe8556fc13879d6bdec435a519f22bc91bdf,445179,445178,0,356,,,EXTRECON-96087380af2b4cf7a551b3ff,cog_2025_103848,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-075b8ccdb342219d1bcdcecf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cd50894266b31d56854df4b4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a3d89f19afa9b14ebee847a6a0e0c7d6b24d0a4808b6150b8e5a96d19a3e0476,181666,181664,56,,,,EXTRECON-c029f843849021334956feca,cog_2025_167531,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-29e5d941e7f14c7585a8fd38,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b45d566fbbffc463a43acbd0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,292666,292664,$1,103,,,EXTRECON-5187a98d8723ea2f5941ac4f,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9e4f1e39d65ed808dcf3ab66,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e8a9ddf1b6c3fcfb1e9a598a,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,0d09fe45e0207f74a7097f9b312e5512cd3aab441acdd35fa084c133d3e90189,296911,296904,"967,500",121,,,EXTRECON-acda64b8e73054fb13db5367,cog_2025_100715,unclear,unclear,2018,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-5aa97bc18f133ab3be596a3c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5ec57bc9fe383634dc470efe,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,54be7f173d2014f2d40feb6004ab97641d0e67a928355de6857cbd771d8ad50d,74144,74142,05,64,,,EXTRECON-833920fe774d34360d11df13,cog_2025_106320,clerical,non_safety,undated-source-B4X2500LIVE-20260729-000393,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1d5b605a89326c563f813fb4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1d2d945dcba81d0a8a877d6d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,54be7f173d2014f2d40feb6004ab97641d0e67a928355de6857cbd771d8ad50d,157947,157943,2.70,138,,,EXTRECON-03b1c7974c914f560e804806,cog_2025_106320,unclear,unclear,undated-source-B4X2500LIVE-20260729-000393,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f0488eae6a3c279da408cfca,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8285bd1728942dd574f86794,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,6e21aa6ce76934d3beb1503242ab5b724e485338f350274c543f966251e4baa7,417037,417035,11,142,,,EXTRECON-f577afe19d33d8cb68b0ab19,cog_2025_126725,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-1d83f4289bc033e64e548782,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-46df5bac058e50d09972c1e4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,643b41a4d09e9bdd17c8c0955fd5f79b28b209bc42b77039aac6531662b82f56,128334,128327,"$14,142",68,,,EXTRECON-cc4b1487a4e3d67128879aa5,cog_2025_166376,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8900d6bb18ff3906bcad70a1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2126bfffabc05fc0eaabe716,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,562000,561996,4.68,275,,,EXTRECON-e7e3b032c549907e8364cb07,cog_2025_190200,unclear,unclear,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0d4bf98b1d0317aba565659b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4147597a8148b7f880bfd69e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,d83f3e418b8a16298e49f58ca89b41003328e6d3f778343a043a710552eea6aa,238165,238161,2017,102,,,EXTRECON-a545c957906300cbd1fa52d4,cog_2025_202851,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-efaef41bca05c549962cceba,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-15a132cc50d9e671d75c19ed,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,d472a15f60653208b2a38ecc144fa4b1ee08dc2b985da70b803717481e50e7a0,108973,108968,518.6,53,,,EXTRECON-465a65113eb6d37f4102c415,cog_2025_194555,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-c7cd5a1e3376145492b144b6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a23733446b37368011c4d796,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,13d3c2f925bfccc8a20a31589e591bb07ba01bbcff93defe35ad438bcaad2fd2,86440,86437,15%,,,,EXTRECON-7c44ee0ab2add710c36c524d,cog_2025_208363,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-6b462e7d8fc6656768d45845,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-78321244e7be76ec73308d38,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,321beccaca45240d757baa4fe756d1a4dd5ad0185b5c56e44aad575f501d7cf5,549451,549447,1.75,177,,,EXTRECON-c5258d045f0a78d6d31ec198,cog_2025_100715,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a0450f55a03033e11bc5a138,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ecf56723626c8eda56e97778,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,db3b1bd9cfa61a78e15aa4a0a274dbdb449fe4147ad5c547f5a8b848b179fa57,748541,748540,1,408,,,EXTRECON-9422a91e77fbf063def9b604,cog_2025_137163,unclear,unclear,2015,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-a8c2d44e68129219f4e5511a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4a7dff790682784de2ed92a7,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,dc6da777858d26347ba51bcb868019a7532ef60644ff45a9ef182490d91a53f7,357408,357404,35.1,158,,,EXTRECON-d93283634179977f41e5999e,cog_2025_209069,unclear,unclear,2017,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-63a21a1ecb346c46678b2b4c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7990a78631b280a066868a27,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,670d3aeb08ba01e7cee37ac198322b00e3908962c8026f4bd8d9f95ce39608f4,418585,418579,"25,000",169,,,EXTRECON-454c3bab3ddbe76042b3eee2,cog_2025_173849,unclear,unclear,2019,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-29c9b9bb75aa6fdebdec6d43,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-493a857386bfe10e3f90fae8,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,fb93607ce78fdfd255fd2262c8d51e3f74efbf32dd8750264568c1f69d1bf8ac,99149,99145,5.55,58,,,EXTRECON-bdd4a2e79a58fe64d78c9806,cog_2025_167532,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-fec7f3a12e2e892b434833b6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-00f8eb37a227eaa13319f65f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,0a75efb4e0b63dff24d158d17968e471c42eb6d4fbfd66aaf8db05a3bc90379f,688669,688665,2026,336,,,EXTRECON-3f5c47f40260cf3e95a8f2bf,cog_2025_177617,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5128ddeb6cc5cfb259ac2431,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d8f26031e41f53d82cea388c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,4706f29414599e08d7c9907c441983d80a26a6ecf3cdcb8a0d2222530db8624a,23856,23854,22,22,,,EXTRECON-9cf704607fcbb4585fa609e7,cog_2025_170800,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9a689d90d475693e0ed107c4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-84a499af78b02210802f512f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,79b1c3b4d0843cdaf620b7f2fde37d40bc9a7fddcccfec5d522412762ce2585c,966110,966109,0,454,,,EXTRECON-ce778c9079dc1bdce9987573,cog_2025_106763,unclear,unclear,2019,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d6354cfe3eef8964db4e9375,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-52baf28f589eec5a0ab6e00c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,1744c107ca5d4603edeb41f2e624fa8fd41d50956e547e0a70d91286467a53da,479711,479709,56,276,,,EXTRECON-382c0202aed8bdb9c112ce5b,cog_2025_105798,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-fd90ea8356595af12c4d890e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0a7b004681e78454f59c915d,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,1744c107ca5d4603edeb41f2e624fa8fd41d50956e547e0a70d91286467a53da,500808,500807,0,296,,,EXTRECON-35c8cc610354ad201b88f7be,cog_2025_105798,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8e25a9d4b81bd64a77dd166e,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-78b4eb8aed75a1202f69593f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,ab1b27b4d5010a3a2176bc1d4a08b7a72b7a790a6f39dddaf1c6740f88e09181,507198,507194,55.0,258,,,EXTRECON-48335d44f2c8ca759fdff3b3,cog_2025_166502,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9f9153d942af925efcd09079,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b1a42ee176fa46a17389d562,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,a723ecd15a18331324496a4a6abf7a34d4419fc1b90ebc7bef08d229747b01cb,775078,775073,93.08,523,,,EXTRECON-c9ac41a501a7d6a878f1f2c3,cog_2025_103885,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
