source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
RMSRD-20260802-5ea82aff1c6eaac9057e,RMV-20260801-00925,BRM5C-BRM5-20260731-14678-01,BRM5-20260731-14678,PA,Northeast,Texas,"Meeting Minutes | Texas Township (Wayne County, PA)",https://www.texastwp.org/minutes.html,https://texastwp.org/minutes.html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5ea82aff1c6eaac9057e.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5ea82aff1c6eaac9057e.html,sha256:aff95634596e90c45ccca5bce91955adbade99eda3827790f50beea6cd8b81e8,locally_available,local_only_not_replicated,local_research_workspace,22601,aff95634596e90c45ccca5bce91955adbade99eda3827790f50beea6cd8b81e8
RMSRD-20260802-89d6a869a83f81964a5f,RMV-20260801-02689,BRM5C-BRM5-20260731-03185-03,BRM5-20260731-03185,PA,Northeast,Connoquenessing,Agendas & Minutes (Connoquenessing Borough) - index page,https://connoquenessingboro.com/government/minutes/,https://connoquenessingboro.com/government/minutes,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-89d6a869a83f81964a5f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-89d6a869a83f81964a5f.html,sha256:fc0ba59d79186fa4637c253ac9e483531813007b38e2230910775d64ad45795a,locally_available,local_only_not_replicated,local_research_workspace,208065,fc0ba59d79186fa4637c253ac9e483531813007b38e2230910775d64ad45795a
RMSRD-20260802-6297209e9731713a92cd,RMV-20260801-00955,BRM5C-BRM5-20260731-07229-03,BRM5-20260731-07229,PA,Northeast,Washington,"Council Minutes – December 5, 2013 - City of Washington (references FOP collective bargaining addendum)",https://washingtonpa.us/council-minutes-december-5-2013/,https://washingtonpa.us/council-minutes-december-5-2013,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6297209e9731713a92cd.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6297209e9731713a92cd.html,sha256:12426afdd523cf986dfaf3b94f7ad4f79b1d7b505f8f1f0848dfdaf96e715864,locally_available,local_only_not_replicated,local_research_workspace,477476,12426afdd523cf986dfaf3b94f7ad4f79b1d7b505f8f1f0848dfdaf96e715864
RMSRD-20260802-013cbbb3ede1ccef80bf,RMV-20260801-03464,BRM5C-BRM5-20260731-03173-01,BRM5-20260731-03173,PA,Northeast,Chester Hill,"Chester Hill Borough Council Meeting Minutes — December 9, 2025",https://www.chesterhillborough.org/post/chester-hill-borough-council-meeting-minutes-december-9-2025,https://chesterhillborough.org/post/chester-hill-borough-council-meeting-minutes-december-9-2025,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-013cbbb3ede1ccef80bf.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-013cbbb3ede1ccef80bf.html,sha256:6d25fba75f30d25ce57a0257325d84854cb6246831f5213b24c7c43424231ecc,locally_available,local_only_not_replicated,local_research_workspace,1084194,6d25fba75f30d25ce57a0257325d84854cb6246831f5213b24c7c43424231ecc
RMSRD-20260802-e1a9b3128132336bbc05,RMV-20260801-02691,BRM5C-BRM5-20260731-03233-01,BRM5-20260731-03233,PA,Northeast,Franklin,"Board Of Supervisors Meeting Minutes 2011 – Franklin Township, Adams County, PA",https://franklintwp.us/board-of-supervisors-meeting-minutes-2011/,https://franklintwp.us/board-of-supervisors-meeting-minutes-2011,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e1a9b3128132336bbc05.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e1a9b3128132336bbc05.html,sha256:15ec3223891528f54a87903905ba95e76e2e1d1dc6ab77b2a13b4c7163fd2954,locally_available,local_only_not_replicated,local_research_workspace,211927,15ec3223891528f54a87903905ba95e76e2e1d1dc6ab77b2a13b4c7163fd2954
RMSRD-20260802-a3e3bfa05ee2492c0353,RMV-20260801-02317,BRM5C-BRM5-20260731-06975-01,BRM5-20260731-06975,PA,Northeast,Franklin,Council Meeting Minutes (landing/index page),https://franklinpa.gov/minutes,https://franklinpa.gov/minutes,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3e3bfa05ee2492c0353.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3e3bfa05ee2492c0353.html,sha256:2a7dfc5a4ea2435fe33027fca09af57dec8368f3282b72b94f0bc2a6cb37eea7,locally_available,local_only_not_replicated,local_research_workspace,36836,2a7dfc5a4ea2435fe33027fca09af57dec8368f3282b72b94f0bc2a6cb37eea7
RMSRD-20260802-af51a0c532567ad8a39e,RMV-20260801-03876,BRM5C-BRM5-20260731-18441-02,BRM5-20260731-18441,PA,Northeast,Washington,"Council Minutes-September 12, 2013 (Tentative agreement between City of Washington and Fraternal Order of Police Lodge #95 for wage increases for year 2014)",https://washingtonpa.us/council-minutes-september-12-2013/,https://washingtonpa.us/council-minutes-september-12-2013,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-af51a0c532567ad8a39e.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-af51a0c532567ad8a39e.html,sha256:43e3a329118ea433105d0bffc2eac8673a3952f09b0e97e5c6f92f7ad07fadea,locally_available,local_only_not_replicated,local_research_workspace,483940,43e3a329118ea433105d0bffc2eac8673a3952f09b0e97e5c6f92f7ad07fadea
RMSRD-20260802-b5667936ec93651fe927,RMV-20260801-01008,BRM5C-BRM5-20260731-14913-03,BRM5-20260731-14913,TX,South,Ore City,"Archived Council Agendas and Minutes (landing page) — City of Ore City, TX",https://orecitytx.org/government/council/agendas-and-minutes/,https://orecitytx.org/government/council/agendas-and-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b5667936ec93651fe927.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b5667936ec93651fe927.html,sha256:362a575e0a8eb485c6e952587e656545d545ac9bd89963eeb85ab693f8595353,locally_available,local_only_not_replicated,local_research_workspace,39205,362a575e0a8eb485c6e952587e656545d545ac9bd89963eeb85ab693f8595353
RMSRD-20260802-6cbfd05927e1b20d3702,RMV-20260801-01013,BRM5C-BRM5-20260731-07478-02,BRM5-20260731-07478,TX,South,Winfield,"City Notices (City of Winfield, Texas) — mentions city council meeting schedule and that agendas are posted",https://winfieldtx.com/notices,https://winfieldtx.com/notices,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cbfd05927e1b20d3702.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cbfd05927e1b20d3702.html,sha256:baf5dfe6d70130a4e30f0bae37d76b8a66bd6304be0030cb4eb785056d800bb0,locally_available,local_only_not_replicated,local_research_workspace,1553,baf5dfe6d70130a4e30f0bae37d76b8a66bd6304be0030cb4eb785056d800bb0
RMSRD-20260802-c4ba7ee2b71145cfd712,RMV-20260801-01141,BRM5C-BRM5-20260731-03619-03,BRM5-20260731-03619,TX,South,Blue Mound,FY 2024-2025 City Budget (Blue Mound) — line-item mention of “3% COLA” under TX municipal retirement/employer budget context,https://citybudgets.tarrantcounty.com/flipbook/CityBudgets/2025/Blue%20Mound/files/basic-html/page57.html,https://citybudgets.tarrantcounty.com/flipbook/CityBudgets/2025/Blue%20Mound/files/basic-html/page57.html,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c4ba7ee2b71145cfd712.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c4ba7ee2b71145cfd712.html,sha256:15e141b7ba7b9790a3fec3cf3b51d64d4156879e5164ca01ff0461d4d0aad984,locally_available,local_only_not_replicated,local_research_workspace,11082,15e141b7ba7b9790a3fec3cf3b51d64d4156879e5164ca01ff0461d4d0aad984
RMSRD-20260802-67bcae668aaa6414cc69,RMV-20260801-01455,BRM5C-BRM5-20260731-14913-01,BRM5-20260731-14913,TX,South,Ore City,"Ordinances (landing page) — City of Ore City, TX",https://orecitytx.org/government/ordinances/,https://orecitytx.org/government/ordinances,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-67bcae668aaa6414cc69.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-67bcae668aaa6414cc69.html,sha256:dc3a34d7eeb7306fced371499b65013e7be6243f99458a99a90cd272b0ab16dd,locally_available,local_only_not_replicated,local_research_workspace,41293,dc3a34d7eeb7306fced371499b65013e7be6243f99458a99a90cd272b0ab16dd
RMSRD-20260802-e498bc09c3c74d65ee9e,RMV-20260801-00769,BRM5C-BRM5-20260731-14840-02,BRM5-20260731-14840,TX,South,Bruceville-Eddy,"Employment page (City of Bruceville-Eddy, TX) — employee benefits & hiring info",https://bruceville-eddy.us/employment/,https://bruceville-eddy.us/employment,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e498bc09c3c74d65ee9e.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e498bc09c3c74d65ee9e.html,sha256:6707b774b6d7c38ca898f9be36d71d3f188601bd37ea442e89206a92f9872887,locally_available,local_only_not_replicated,local_research_workspace,52556,6707b774b6d7c38ca898f9be36d71d3f188601bd37ea442e89206a92f9872887
RMSRD-20260802-e41037e7809f2d0d6d1c,RMV-20260801-03364,BRM5C-BRM5-20260731-06518-02,BRM5-20260731-06518,WI,Midwest,Merrimac,Ordinances - Village of Merrimac (downloadable code/ordinances landing page),https://merrimacwi.gov/ordinances,https://merrimacwi.gov/ordinances,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e41037e7809f2d0d6d1c.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e41037e7809f2d0d6d1c.html,sha256:ee97d1b7412e98836b428558d9533d167cb4313c1e5cfd7a9ecc6f4f35b9290f,locally_available,local_only_not_replicated,local_research_workspace,37339,ee97d1b7412e98836b428558d9533d167cb4313c1e5cfd7a9ecc6f4f35b9290f
RMSRD-20260802-854fba5e96d623bd27ae,RMV-20260801-03367,BRM5C-BRM5-20260731-02664-04,BRM5-20260731-02664,WI,Midwest,Clay Banks,Agendas & Minutes (landing page / search UI),https://tn.claybanks.wi.gov/agendas-minutes/,https://tn.claybanks.wi.gov/agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-854fba5e96d623bd27ae.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-854fba5e96d623bd27ae.html,sha256:e3a22ea56ee666d04864ac8df06bdda1913beb17b28ce28ecb98b9207809dac5,locally_available,local_only_not_replicated,local_research_workspace,18730,e3a22ea56ee666d04864ac8df06bdda1913beb17b28ce28ecb98b9207809dac5
RMSRD-20260802-623dbd95f79ec4dc33b8,RMV-20260801-01808,BRM5C-BRM5-20260731-06375-01,BRM5-20260731-06375,WI,Midwest,Atlanta,Town of Atlanta (Rusk County) – Meetings / Recent Agendas & Minutes landing page,https://www.townofatlanta.com/,https://townofatlanta.com,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-623dbd95f79ec4dc33b8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-623dbd95f79ec4dc33b8.html,sha256:e61ca1400729b39a116556ac6c01ea16f543147a7030ada449917f4b6e13a0d2,locally_available,local_only_not_replicated,local_research_workspace,57409,e61ca1400729b39a116556ac6c01ea16f543147a7030ada449917f4b6e13a0d2
RMSRD-20260802-ef3b4ebf4dcd55357aa6,RMV-20260801-01043,BRM5C-BRM5-20260731-10316-01,BRM5-20260731-10316,WI,Midwest,Rockbridge,July Town Board Meeting Minutes,https://townofrockbridge.wi.gov/july-monthly-town-board-meeting/,https://townofrockbridge.wi.gov/july-monthly-town-board-meeting,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef3b4ebf4dcd55357aa6.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef3b4ebf4dcd55357aa6.html,sha256:a26ef6bd09bea331617d84334d16aa7655e52926f9b5e454b4e3a9f923533632,locally_available,local_only_not_replicated,local_research_workspace,112439,a26ef6bd09bea331617d84334d16aa7655e52926f9b5e454b4e3a9f923533632
RMSRD-20260802-cdd3e380fd1b0a8802a6,RMV-20260801-00388,BRM5C-BRM5-20260731-10325-01,BRM5-20260731-10325,WI,Midwest,Sioux Creek,"Agendas & Minutes (search meeting minutes, agendas, and packets)",https://townofsiouxcreek.gov/agendas-minutes/,https://townofsiouxcreek.gov/agendas-minutes,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cdd3e380fd1b0a8802a6.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cdd3e380fd1b0a8802a6.html,sha256:b28540e4a4b4b59a025a837faec4f1798329e147cecd094be9a00c0dc601afcc,locally_available,local_only_not_replicated,local_research_workspace,21207,b28540e4a4b4b59a025a837faec4f1798329e147cecd094be9a00c0dc601afcc
RMSRD-20260802-8edd1e7710dbf058cfe9,RMV-20260801-02188,BRM5C-BRM5-20260731-13982-02,BRM5-20260731-13982,WI,Midwest,Lind,Ordinances / Resolutions (Town of Lind),https://townoflind.org/government/ordinances/,https://townoflind.org/government/ordinances,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8edd1e7710dbf058cfe9.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8edd1e7710dbf058cfe9.html,sha256:3bca1a6ea17c1f5eb789fb1407068e2ace39760ecb803013ef18a350995c589a,locally_available,local_only_not_replicated,local_research_workspace,14349,3bca1a6ea17c1f5eb789fb1407068e2ace39760ecb803013ef18a350995c589a
RMSRD-20260802-6c36e91019961cd9f806,RMV-20260801-01552,BRM5C-BRM5-20260731-02649-01,BRM5-20260731-02649,WI,Midwest,Brigham,Agendas & Minutes (search interface) — Town of Brigham,https://brighamtown.com/meetings/,https://brighamtown.com/meetings,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6c36e91019961cd9f806.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6c36e91019961cd9f806.html,sha256:b5e0286fb80be105b38f8338ada682dccb321f1599698d1cc63fb186249f5f9c,locally_available,local_only_not_replicated,local_research_workspace,22284,b5e0286fb80be105b38f8338ada682dccb321f1599698d1cc63fb186249f5f9c
RMSRD-20260802-f8e5634d7b2caef3986f,RMV-20260801-02339,BRM5C-BRM5-20260731-02697-01,BRM5-20260731-02697,WI,Midwest,Evergreen,"Agendas & Minutes (search meeting minutes, agendas & packets)",https://townofevergreenwi.com/agendas-minutes/,https://townofevergreenwi.com/agendas-minutes,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-f8e5634d7b2caef3986f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-f8e5634d7b2caef3986f.html,sha256:28d0676e84f945c93252c5fa4c6fe9d0da6361464778876107d5b7b27526d8e2,locally_available,local_only_not_replicated,local_research_workspace,20105,28d0676e84f945c93252c5fa4c6fe9d0da6361464778876107d5b7b27526d8e2
RMSRD-20260802-9b2d217e227e7fac8577,RMV-20260801-01961,BRM5C-BRM5-20260731-18497-01,BRM5-20260731-18497,GA,South,Buckhead,"Buckhead, Georgia municipal charter (acts/charter text including personnel/pay-plan authorities)",https://dlg.usg.edu/record/dlg_ggpd_l407-1999-v-2-bk-2,https://dlg.usg.edu/record/dlg_ggpd_l407-1999-v-2-bk-2,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-9b2d217e227e7fac8577.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-9b2d217e227e7fac8577.html,sha256:b2196e4824f32b143f4756f2802a6a56a085b09d8cd65fc9d3afcae864b19e4b,locally_available,local_only_not_replicated,local_research_workspace,2086641,b2196e4824f32b143f4756f2802a6a56a085b09d8cd65fc9d3afcae864b19e4b
RMSRD-20260802-18b6dfab382dc5bb6a4e,RMV-20260801-00002,BRM5C-BRM5-20260731-07280-01,BRM5-20260731-07280,GA,South,Argyle,"Meeting Agendas & Minutes (City of Argyle, GA)",https://argylega.com/meeting-agendas-and-minutes,https://argylega.com/meeting-agendas-and-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-18b6dfab382dc5bb6a4e.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-18b6dfab382dc5bb6a4e.html,sha256:19628942d0f97325e5f383f099ca61ac5cf18c33ee6007c4b19688a14ae3c4b5,locally_available,local_only_not_replicated,local_research_workspace,37015,19628942d0f97325e5f383f099ca61ac5cf18c33ee6007c4b19688a14ae3c4b5
RMSRD-20260802-005387ea97cfc4c255e1,RMV-20260801-00012,BRM5C-BRM5-20260731-00384-02,BRM5-20260731-00384,IL,Midwest,Oblong,"Minutes Archives (Oblong, IL)",https://villageofoblong.com/minutes/,https://villageofoblong.com/minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-005387ea97cfc4c255e1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-005387ea97cfc4c255e1.html,sha256:b783ced6458fd05da871513efce2701cdabd4978e15f21b08937915232eb2220,locally_available,local_only_not_replicated,local_research_workspace,56298,b783ced6458fd05da871513efce2701cdabd4978e15f21b08937915232eb2220
RMSRD-20260802-ec8d4e33cafb49d2e364,RMV-20260801-03137,BRM5C-BRM5-20260731-11567-01,BRM5-20260731-11567,IL,Midwest,Medina,Board Meeting Minutes: December 2018 (Revised) — Review/discuss police contract (Peoria County Sheriff’s proposal; stated % increases by year),https://www.medinatownship.org/2019/05/board-meeting-minutes-december-2018/,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ec8d4e33cafb49d2e364.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ec8d4e33cafb49d2e364.html,sha256:f4295a044c762481be948f2acdba6fa055caa7821defcff26e33ca421ca8ae09,locally_available,local_only_not_replicated,local_research_workspace,67098,f4295a044c762481be948f2acdba6fa055caa7821defcff26e33ca421ca8ae09
RMSRD-20260802-e31e9711ee2eaf57caad,RMV-20260801-02621,BRM5C-BRM5-20260731-07686-01,BRM5-20260731-07686,IL,Midwest,Elkhart,"The Village of Elkhart, Illinois — Meeting Agendas (landing page)",https://www.elkhartillinois.com/meeting-agendas,https://elkhartillinois.com/meeting-agendas,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-e31e9711ee2eaf57caad.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-e31e9711ee2eaf57caad.html,sha256:cc39061215dae1901837838ca2703836a49ba7a7dab3a674b032f37942f898d2,locally_available,local_only_not_replicated,local_research_workspace,437710,cc39061215dae1901837838ca2703836a49ba7a7dab3a674b032f37942f898d2
RMSRD-20260802-25518b0d5b2f14405da7,RMV-20260801-02626,BRM5C-BRM5-20260731-07856-01,BRM5-20260731-07856,IL,Midwest,Orient,"FY27 Budget Ordinance (Approved) (City of Orient FY27 Budget Ordinance approved April 27, 2026; posted May 4)",https://www.orientillinois.com/public-notices-documents/city-of-orient-fy27-budget-ordinance-approved,https://orientillinois.com/public-notices-documents/city-of-orient-fy27-budget-ordinance-approved,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-25518b0d5b2f14405da7.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-25518b0d5b2f14405da7.html,sha256:0e65e19ed44d964b9fa3974265ff65dcd5a984b67ed67cf14962dbeb2e02b932,locally_available,local_only_not_replicated,local_research_workspace,110585,0e65e19ed44d964b9fa3974265ff65dcd5a984b67ed67cf14962dbeb2e02b932
RMSRD-20260802-56b6ab8bf0fb62215c5f,RMV-20260801-02797,BRM5C-BRM5-20260731-15065-01,BRM5-20260731-15065,IL,Midwest,Annawan,Agendas & Minutes (index/landing),https://annawanil.org/agenda.php,https://annawanil.org/agenda.php,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-56b6ab8bf0fb62215c5f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-56b6ab8bf0fb62215c5f.html,sha256:0c9078c9db4fcc408daf7c058fd1bf1a1f248ddf764cf935ecf7e431a9cc839e,locally_available,local_only_not_replicated,local_research_workspace,15393,0c9078c9db4fcc408daf7c058fd1bf1a1f248ddf764cf935ecf7e431a9cc839e
