span_id,extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,span_text_snippet,normalized_snippet_length,surrounding_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,safety_side_hint,comparison_potential_flag,mechanism_signal_flag,quantitative_signal_flag,confidence_score,reason_codes,source_locator_lineage,extracted_text_artifact_path,lane_id,span_sha256
BRMSPAN-20260802-837242fd25ed117c6e67d5ed,RMTXT-20260802-11caf8c5ac6d695a319b,RMSRD-20260802-dfe167e69b49f890e374,RMSRD-20260802-dfe167e69b49f890e374,BRM5C-BRM5-20260731-12747-02,Mazeppa,MN,Midwest,html,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,weak_or_ambiguous_compensation_signal,context,"Motion by Wiebusch, second by Hammes to approve WWTP pay application 13 for $503,554.75 All in favor, none opposed.",115,,,,2530,2645,True,True,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-12747-02"", ""final"": ""https://mazeppamn.us/december-10-2025-regular-city-council-meeting-minutes"", ""original"": ""https://mazeppamn.us/december-10-2025-regular-city-council-meeting-minutes/"", ""scout_target_id"": ""BRM5-20260731-12747""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-11caf8c5ac6d695a319b.txt,span_extraction_lane_003,a378a985b531c0efdbb3e24762f8b7e1217aea52923ae7dee78c89970c05166e
BRMSPAN-20260802-9f2cc328c477c0560d717c40,RMTXT-20260802-11ef61807fac19d7c826,RMSRD-20260802-b431c2a33df58305cc34,RMSRD-20260802-b431c2a33df58305cc34,BRM5C-BRM5-20260731-12695-02,Kettle River,MN,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context," Economic Development of Carlton County has funds to pay to reestablish the ditch
",80,,,,489,571,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-12695-02"", ""final"": ""https://ci.kettle-river.mn.us/vertical/sites/%7BAE3107C3-F027-443C-9C4F-3C37CD8A98E9%7D/uploads/2025.02.18_City_Council_Special-Approved.pdf"", ""original"": ""https://www.ci.kettle-river.mn.us/vertical/sites/%7BAE3107C3-F027-443C-9C4F-3C37CD8A98E9%7D/uploads/2025.02.18_City_Council_Special-Approved.pdf"", ""scout_target_id"": ""BRM5-20260731-12695""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-11ef61807fac19d7c826.txt,span_extraction_lane_001,faa9cc09fc33706216e0d38b7b1d127cdfb10064a4767bb12b5811cb23973da1
BRMSPAN-20260802-b6bb5827109c6e85b844b4d8,RMTXT-20260802-128292851059231ff20b,RMSRD-20260802-a84881fed6df8d7d6695,RMSRD-20260802-a84881fed6df8d7d6695,BRM5C-BRM5-20260731-14108-01,Wyoming,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"1 Officer wages 15100 15700 17746 17750 14950 19900 20000
",57,,,,182,240,True,False,False,False,True,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-14108-01"", ""final"": ""https://static1.squarespace.com/static/66b3b2bb4f41af10649b82f9/t/6760b6dc7d3b31485d825b94/1734391517046/2021-2025-Budget-columns.pdf"", ""original"": ""https://www.townofwyomingwi.gov/s/2021-2025-Budget-columns.pdf"", ""scout_target_id"": ""BRM5-20260731-14108""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-128292851059231ff20b.txt,span_extraction_lane_003,89c780c335bc7c325213cd1398990848bf8e4761a95644bb8cc8be3e970e1a4f
BRMSPAN-20260802-1c0fb07538afb3d4a17b2303,RMTXT-20260802-130cf14913a814c4bd4b,RMSRD-20260802-8ab9bed97692354d94ec,RMSRD-20260802-8ab9bed97692354d94ec,BRM5C-BRM5-20260731-10520-01,Otsego,NY,Northeast,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,correction was necessary because the Town cannot pay sales tax.,63,,,,4858,4921,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-10520-01"", ""final"": ""https://townofotsegony.gov/2_11_26%20Town%20Board%20Regular%20Meeting%20Minutes%20February%2011%2C%202026.pdf"", ""original"": ""https://townofotsegony.gov/2_11_26%20Town%20Board%20Regular%20Meeting%20Minutes%20February%2011%2C%202026.pdf"", ""scout_target_id"": ""BRM5-20260731-10520""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-130cf14913a814c4bd4b.txt,span_extraction_lane_003,b951544a79592e734060a681ef3ad89891fc1895e56a0966ae1bb7314f5fafad
BRMSPAN-20260802-bfc83e81d098be17ac4cfa33,RMTXT-20260802-131d8cb055a090284e59,RMSRD-20260802-fd2cff72d6af5e15cdbc,RMSRD-20260802-fd2cff72d6af5e15cdbc,BRM5C-BRM5-20260731-08615-02,Greenwood,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"‭ii)‬ ‭Salary Resolution – Clerk: Resolution 2024-3 was passed on a roll call vote IF 5-0, Hunt declared it‬
",108,,,,2427,2536,True,False,False,True,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-08615-02"", ""final"": ""https://greenwoodoceanami.gov/wp-content/uploads/2024/04/2024.3.11-RB-Minutes.pdf"", ""original"": ""https://greenwoodoceanami.gov/wp-content/uploads/2024/04/2024.3.11-RB-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-08615""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-131d8cb055a090284e59.txt,span_extraction_lane_001,85e5449d3c9a3a641284602a072658d7a12cc249fad42ab59267fe09ac532b67
BRMSPAN-20260802-39be5b086fc5a61cd96020ee,RMTXT-20260802-139c9928a85dcfd31a00,RMSRD-20260802-8ead85014d435dd305c8,RMSRD-20260802-8ead85014d435dd305c8,BRM5C-BRM5-20260731-06777-02,Norfolk,NY,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"salary @ $21,000.00 per yr.",27,,,EXECUTIVE SESSION,4206,4233,True,True,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-06777-02"", ""final"": ""https://norfolkny.com/wp-content/uploads/2025/05/Town-Board-February-8-2024.pdf"", ""original"": ""https://norfolkny.com/wp-content/uploads/2025/05/Town-Board-February-8-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-06777""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-139c9928a85dcfd31a00.txt,span_extraction_lane_002,127cd6cd81f7e2f3d010aa51e683ab1f63060afc43f8fa41c47f537ec5091a0a
BRMSPAN-20260802-112e1004f97cc04b8df7518f,RMTXT-20260802-13daf9bd9c6e18c288af,RMSRD-20260802-acd83303800f52fd3bcc,RMSRD-20260802-acd83303800f52fd3bcc,BRM5C-BRM5-20260731-07169-02,Shinglehouse,PA,Northeast,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context,"Volunteer Fire Department contract regarding boroughs and townships being reminded to pay
",89,,,,1453,1543,True,False,False,False,False,fire,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-07169-02"", ""final"": ""https://shinglehouseborough.org/document/council-minutes-december-9th-2025"", ""original"": ""https://shinglehouseborough.org/document/council-minutes-december-9th-2025"", ""scout_target_id"": ""BRM5-20260731-07169""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-13daf9bd9c6e18c288af.txt,span_extraction_lane_002,e987707c5870be763c5b846c1a341e7905707815b8c0ab167e2a52cc8e8b8d18
BRMSPAN-20260802-772fdf87bee246b376d947c6,RMTXT-20260802-14796098979735ee7ea4,RMSRD-20260802-f3f3113ecec586f68605,RMSRD-20260802-f3f3113ecec586f68605,BRM5C-BRM5-20260731-06404-01,Cecil,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,Waste Site wages will be in line with the cleaning rate.,56,,,,2525,2581,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-06404-01"", ""final"": ""https://villageofcecil.com/docs/minutes/2025/032025.pdf"", ""original"": ""https://www.villageofcecil.com/docs/minutes/2025/032025.pdf"", ""scout_target_id"": ""BRM5-20260731-06404""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-14796098979735ee7ea4.txt,span_extraction_lane_001,a80bf13947ebd01ebba48a640a9823801736450d42b00954b79514b582f39503
BRMSPAN-20260802-c4312655037a1ed65978d1bc,RMTXT-20260802-165851aca2d95dfac2b3,RMSRD-20260802-120ebcc9662509b1a79b,RMSRD-20260802-120ebcc9662509b1a79b,BRM5C-BRM5-20260731-08788-04,Bigfork,MN,Midwest,pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context,"o The hourly wage of the City employee for actual time spent impounding, caring for, and
",88,,,ANIMAL FEES,5748,5837,True,False,False,False,True,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-08788-04"", ""final"": ""https://cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_fees_and_charges_ordinance.pdf"", ""original"": ""https://www.cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_fees_and_charges_ordinance.pdf"", ""scout_target_id"": ""BRM5-20260731-08788""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-165851aca2d95dfac2b3.txt,span_extraction_lane_004,efc10f38d2eb093ef324cdc8a95b6d8a6641e7a5492e7b0d50f3931533ab0405
BRMSPAN-20260802-8fe9b440d1f37c3d56c04d54,RMTXT-20260802-16590efa7df74b27b5ff,RMSRD-20260802-9a34bad0cf2a2d12f63a,RMSRD-20260802-9a34bad0cf2a2d12f63a,BRM5C-BRM5-20260731-06433-02,Egg Harbor,WI,Midwest,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"19.85(1)(c) considering employment, promotion, compensation, or performance evaluation,
",87,,,,476,564,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-06433-02"", ""final"": ""https://villageofeggharbor.gov/uploads/dm/6043/October_24_2025_Administration_Committee_Agenda"", ""original"": ""https://villageofeggharbor.gov/uploads/dm/6043/October_24_2025_Administration_Committee_Agenda"", ""scout_target_id"": ""BRM5-20260731-06433""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-16590efa7df74b27b5ff.txt,span_extraction_lane_002,e6275844caae7f8533e542ad69640738d6006283b4faf6c574b6d6992b5924ff
BRMSPAN-20260802-45d70cb76596d17de7de5d57,RMTXT-20260802-16a602382378767e551a,RMSRD-20260802-21e0250b4586d81464f7,RMSRD-20260802-21e0250b4586d81464f7,BRM5C-BRM5-20260731-14441-02,Elkland,PA,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context,"403.05 · Tax Collector Wages 12,000.00
",38,,,403.00 · TAX COLLECTION,2573,2612,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-14441-02"", ""final"": ""https://elklandborough.com/document/borough-budget-2023"", ""original"": ""https://elklandborough.com/document/borough-budget-2023/"", ""scout_target_id"": ""BRM5-20260731-14441""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-16a602382378767e551a.txt,span_extraction_lane_004,e9549998ee485eaebebf9ac2a3d0964162457a4fb8a245719c4603ce3e36a321
BRMSPAN-20260802-89ff9e47fc58ad94c75ced81,RMTXT-20260802-16df31866bf2a6a728a4,RMSRD-20260802-28c34b3ea8ad5454a883,RMSRD-20260802-28c34b3ea8ad5454a883,BRM5C-BRM5-20260731-18370-01,Redstone,PA,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,market_or_comparability_pressure,reference_navigation_only,context,"APPENDIX E

ACTUARIAL ASSUMPTIONS AND METHODS

E. Salary Scale:
",61,,,"GASB 68 MEASUREMENT DATE OF DECEMBER 31, 2023",39072,39136,True,False,False,False,False,unclear,False,False,False,0.62,R001,"{""candidate_id"": ""BRM5C-BRM5-20260731-18370-01"", ""final"": ""https://pmrs.pa.gov/wp-content/uploads/2024/09/26-090-5-P.0477-Redstone-Township-Police-2023-GASB-68-Report.pdf"", ""original"": ""https://pmrs.pa.gov/wp-content/uploads/2024/09/26-090-5-P.0477-Redstone-Township-Police-2023-GASB-68-Report.pdf"", ""scout_target_id"": ""BRM5-20260731-18370""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-16df31866bf2a6a728a4.txt,span_extraction_lane_005,7ea267dfea17826970c7a098227d3849e903b5adb63d62d3d30a8ca582b59741
BRMSPAN-20260802-03267cd728428b6fb8d54e30,RMTXT-20260802-1756082de58ae31b6c26,RMSRD-20260802-970054e8ae0d878be1ec,RMSRD-20260802-970054e8ae0d878be1ec,BRM5C-BRM5-20260731-11656-01,Sammons Point,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context, We do not have anything that we can spend it on so we will have to pay it back.,79,,,PUBLIC COMMENT: NONE,808,888,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-11656-01"", ""final"": ""https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf"", ""original"": ""https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf"", ""scout_target_id"": ""BRM5-20260731-11656""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-1756082de58ae31b6c26.txt,span_extraction_lane_003,da5751072bf918a755a67b08c6abce2307e7b1e681249daa9aab3521a1da3327
BRMSPAN-20260802-b16b7231bfa40a99a5991ae8,RMTXT-20260802-181198ea1b9e4307358f,RMSRD-20260802-d991bc188db263e7bcf5,RMSRD-20260802-d991bc188db263e7bcf5,BRM5C-BRM5-20260731-16061-01,Elmer,MI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context,Increasing wages for the scheduling of rentals was discussed.,61,,,,2571,2632,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-16061-01"", ""final"": ""https://oscodacountymi.com/wp-content/uploads/June-18-2018-Elmer-Township-Meeting-Minutes.pdf"", ""original"": ""https://www.oscodacountymi.com/wp-content/uploads/June-18-2018-Elmer-Township-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-16061""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-181198ea1b9e4307358f.txt,span_extraction_lane_005,03280e6e9ed17260db29b1b640673c58a778114e39e2b9c663de3ffa36ee4890
BRMSPAN-20260802-f032702736ab41f94ad01dc0,RMTXT-20260802-18e9472de7cbd1ef19e3,RMSRD-20260802-e1f8520341713e751f93,RMSRD-20260802-e1f8520341713e751f93,BRM5C-BRM5-20260731-08615-01,Greenwood,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"a) Planning Commission wage: Conley asked board to give thought to changing the Planning Secretary wage
",103,,,,4446,4550,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-08615-01"", ""final"": ""https://greenwoodoceanami.gov/wp-content/uploads/2021/09/2021.08.09-Minutes.pdf"", ""original"": ""https://greenwoodoceanami.gov/wp-content/uploads/2021/09/2021.08.09-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-08615""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-18e9472de7cbd1ef19e3.txt,span_extraction_lane_003,133cad1eb19279bbdca64c17f159aadc6e83593805293a8cad325d6a3421f95a
BRMSPAN-20260802-cc39ab2ee2015da4bfbfe413,RMTXT-20260802-18fcacfa547e4adbfe5d,RMSRD-20260802-4f406f1e28fd0a9de2e1,RMSRD-20260802-4f406f1e28fd0a9de2e1,BRM5C-BRM5-20260731-10255-01,Manchester,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"6 DAW Clerk Salary/Meetings/FICA 13,010.06 13,780 10,814.90 10,814.90 13,780 13,780
",83,,,,4006,4090,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-10255-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/274/2025/11/2026%20Adopted%20Budget.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/274/2025/11/2026%20Adopted%20Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-10255""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-18fcacfa547e4adbfe5d.txt,span_extraction_lane_005,016a2b9cd522582fb067bea6eda93352059fb43a49c15f2b5f43fe80d7d7075c
BRMSPAN-20260802-0209897996a0de9124bbe543,RMTXT-20260802-1925dc15ba16955e49df,RMSRD-20260802-345d356c9ff1ec5513b0,RMSRD-20260802-345d356c9ff1ec5513b0,BRM5C-BRM5-20260731-15357-02,Olney,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,weak_or_ambiguous_compensation_signal,context,"Compensation, Auto, & Miscellaneous Insurance Coverages for 2022” The Council was provided
",90,,,"AGENDA #8 “PRESENTATION OF ORDINANCES, RESOLUTIONS, ETC.”",2134,2225,True,False,False,True,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-15357-02"", ""final"": ""https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf"", ""original"": ""https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf"", ""scout_target_id"": ""BRM5-20260731-15357""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-1925dc15ba16955e49df.txt,span_extraction_lane_005,73c8c0b8b5507fbb560a4d1fca585a1f2ad674df7ccd5040c089ad635a637e7f
BRMSPAN-20260802-4cb06dda12dbd7380ea715d9,RMTXT-20260802-19a9c128286f919ec570,RMSRD-20260802-845df1db8de08f175b60,RMSRD-20260802-845df1db8de08f175b60,BRM5C-BRM5-20260731-01210-01,Ogden,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,weak_or_ambiguous_compensation_signal,context,"• Mills motioned to pay the bills presented, with the addition of the Foster Swift invoice.",91,,,PAYING BILLS,872,963,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-01210-01"", ""final"": ""https://ogdentownship.com/_files/ugd/08d54b_45ca6094a86c4c4e9045a44ec6108ddd.pdf"", ""original"": ""https://www.ogdentownship.com/_files/ugd/08d54b_45ca6094a86c4c4e9045a44ec6108ddd.pdf"", ""scout_target_id"": ""BRM5-20260731-01210""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-19a9c128286f919ec570.txt,span_extraction_lane_002,9332d989794b0fab73524fb03431b6c359e7c040edd99b6a52672286da888b0b
BRMSPAN-20260802-958a9821d4a26f04ef0adc38,RMTXT-20260802-1a792189f05f3db1d916,RMSRD-20260802-03c6691778f8e7dd3a5d,RMSRD-20260802-03c6691778f8e7dd3a5d,BRM5C-BRM5-20260731-02811-01,Red Cedar,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,(e) Annual salary review for Clerk and Treasurer.,49,,,,2658,2707,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-02811-01"", ""final"": ""https://redcedar.gov/wp-content/uploads/2024/08/2024-07-08-Minutes-TB.pdf"", ""original"": ""https://redcedar.gov/wp-content/uploads/2024/08/2024-07-08-Minutes-TB.pdf"", ""scout_target_id"": ""BRM5-20260731-02811""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-1a792189f05f3db1d916.txt,span_extraction_lane_005,39e1ab163f2405e77045a146cd14349d2be06b40d747c7f16b19633aa20eca5c
BRMSPAN-20260802-51e1c9ea40bc5257c461d140,RMTXT-20260802-1ae6b8c8c3490feef0bd,RMSRD-20260802-142317e28eb94ffb1622,RMSRD-20260802-142317e28eb94ffb1622,BRM5C-BRM5-20260731-10168-01,Easton,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context, Jason made the motion to pay bills as presented;,48,,,,1945,1994,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-10168-01"", ""final"": ""https://townofeastonwi.gov/wp-content/uploads/2024/11/11.18.24-Meeting-Minutes-V1.pdf"", ""original"": ""https://townofeastonwi.gov/wp-content/uploads/2024/11/11.18.24-Meeting-Minutes-V1.pdf"", ""scout_target_id"": ""BRM5-20260731-10168""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-1ae6b8c8c3490feef0bd.txt,span_extraction_lane_002,ebd921d0ff5a155e00407608d6873f4b182d8c6d2797bf641e2c39bfb6c73400
BRMSPAN-20260802-c872ceb317d3a4688996cd01,RMTXT-20260802-1bb4a6085b6e23185319,RMSRD-20260802-293a23d90772d12343df,RMSRD-20260802-293a23d90772d12343df,BRM5C-BRM5-20260731-06431-01,Drummond,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"5220.02 Fire Officials' pay 4,000 - 4,000 4,000 4,000 4,000
",59,,,,1199,1259,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-06431-01"", ""final"": ""https://static1.squarespace.com/static/5d110de150e8f6000163dee4/t/673914379cd21716fe7917dd/2025%2BTownBudget%2BExpenses.pdf"", ""original"": ""https://static1.squarespace.com/static/5d110de150e8f6000163dee4/t/673914379cd21716fe7917dd/2025%2BTownBudget%2BExpenses.pdf"", ""scout_target_id"": ""BRM5-20260731-06431""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-1bb4a6085b6e23185319.txt,span_extraction_lane_004,9e1750bd6107fb96bd0eafd96fdd6d94caef1ed498c3000f07eb4b4bf0f24bd6
BRMSPAN-20260802-a2d3ad460d1259a961f11f4c,RMTXT-20260802-1db487e8a79ef4e554fe,RMSRD-20260802-4130d7de180c9c84f6b6,RMSRD-20260802-4130d7de180c9c84f6b6,BRM5C-BRM5-20260731-09888-01,Sandusky,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,reference_navigation_only,context,"AFSCME ARTICLE 2 Appendix A

Code No. Class Title Salary Range
",61,,,NEGOTIATION COMMITTEE,112445,112508,True,False,False,False,False,unclear,False,False,False,0.62,R001,"{""candidate_id"": ""BRM5C-BRM5-20260731-09888-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0632.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0632.pdf"", ""scout_target_id"": ""BRM5-20260731-09888""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-1db487e8a79ef4e554fe.txt,span_extraction_lane_001,031799616877729faa10a5f22231c15f5ab39bf269d74771b5bbbeb4472a67dc
BRMSPAN-20260802-295235d9c951bd3bf24c47fa,RMTXT-20260802-1f78e7ab236758181866,RMSRD-20260802-f93f18190382969b510a,RMSRD-20260802-f93f18190382969b510a,BRM5C-BRM5-20260731-15134-01,Chadwick,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,weak_or_ambiguous_compensation_signal,context,"A draft of the ordinance amending compensation paid to the Village clerk and treasurer was
",90,,,,2046,2137,True,False,False,False,False,unclear,False,False,False,0.52,W001,"{""candidate_id"": ""BRM5C-BRM5-20260731-15134-01"", ""final"": ""https://chadwickil.com/documents/minutes/2023/2023-06-05_minutes.pdf"", ""original"": ""https://chadwickil.com/documents/minutes/2023/2023-06-05_minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-15134""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-1f78e7ab236758181866.txt,span_extraction_lane_003,ec01cae2e60f2565b0c747aaaf1f2ac0ca9336d9dc807f39f28dbe030ffd5224
