extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-535fe2a71260a25b08ae,RMSRD-20260802-7a916cae901069a3f733,RMSRD-20260802-7a916cae901069a3f733,BRM5C-BRM5-20260731-09035-02,Nevis,MN,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-09035-02"", ""final"": ""https://storage.googleapis.com/juniper-media-library/75/2025/11/Ord.%2037%20City%20Council%20salaries.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/75/2025/11/Ord.%2037%20City%20Council%20salaries.pdf"", ""scout_target_id"": ""BRM5-20260731-09035""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-535fe2a71260a25b08ae.txt,ca23737199f7380af28eaf93e264b98e62b0f64eda1bae3215491ef0158ccc13,4009,4009,3,span_positive,2,2,0,0,quant_other_compensation_value,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 2 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5455092a94d69e03f10c,RMSRD-20260802-a737bba8e688ccea202d,RMSRD-20260802-a737bba8e688ccea202d,BRM5C-BRM5-20260731-16500-02,Milaca,MN,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-5455092a94d69e03f10c.txt,8024f628722ca0fd912a803d30296f8d3afdf4522d1a62af914ae5cc7bf3767b,308222,309082,143,span_positive,21,11,10,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,True,False,False,True,True,True,"Deterministic bounded extraction found 11 quantitative, 10 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-54923e956cd7f440af80,RMSRD-20260802-ff1ade18af1904eddf19,RMSRD-20260802-ff1ade18af1904eddf19,BRM5C-BRM5-20260731-12773-01,New Dosey,MN,Midwest,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-12773-01"", ""final"": ""https://newdoseytownship.com/category/board-minutes"", ""original"": ""https://newdoseytownship.com/category/board-minutes/"", ""scout_target_id"": ""BRM5-20260731-12773""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-54923e956cd7f440af80.txt,7bf2e982c6b84f86fbf878c09f10b59fc90e6bfe3b80f69b7aad2d6b79da9933,20291,20417,,span_positive,3,0,3,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 3 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-54bce631b5b219a9854b,RMSRD-20260802-90f9a42d23a4d525a423,RMSRD-20260802-90f9a42d23a4d525a423,BRM5C-BRM5-20260731-01233-03,Richland,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-01233-03"", ""final"": ""https://webgen1files.revize.com/villageofrichlandmi/Document_Center/Documents/Meeting%20Agendas/2024/4-8-24%20Meeting%20Agenda.pdf"", ""original"": ""https://webgen1files.revize.com/villageofrichlandmi/Document_Center/Documents/Meeting%20Agendas/2024/4-8-24%20Meeting%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-01233""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-54bce631b5b219a9854b.txt,9bf65e70e82acdeed23ffa3a8966b814f8f3b1a25eb8b5432ed4a1a208fdace9,1188,1212,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-54c76c6de629e86296c8,RMSRD-20260802-3d6cad70044c1109462b,RMSRD-20260802-3d6cad70044c1109462b,BRM5C-BRM5-20260731-02944-01,Chenango,NY,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-02944-01"", ""final"": ""https://townofchenangony.gov/wp-content/uploads/January-3-2024.pdf"", ""original"": ""https://townofchenangony.gov/wp-content/uploads/January-3-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-02944""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-54c76c6de629e86296c8.txt,417ba0ace1c164fb87fd55215fbb3db9c006290abb8fab749e7dd6436357e925,80165,80330,47,span_positive,16,14,2,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,False,False,False,True,False,True,"Deterministic bounded extraction found 14 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-54d2115011bc2830df07,RMSRD-20260802-01bd78cc23bca20289b0,RMSRD-20260802-01bd78cc23bca20289b0,BRM5C-BRM5-20260731-18113-01,Catharine,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-18113-01"", ""final"": ""https://catharinetownship.org/wp-content/uploads/2021/01/Jan-4-2021-Reorgan..pdf"", ""original"": ""https://catharinetownship.org/wp-content/uploads/2021/01/Jan-4-2021-Reorgan..pdf"", ""scout_target_id"": ""BRM5-20260731-18113""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-54d2115011bc2830df07.txt,e232e919895eddcd3007416b266eda86891f0af88ff2cc711a244b91b4aea32c,6169,6175,4,span_positive,1,0,1,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-54e848c20fff86adf4cb,RMSRD-20260802-c85f078758e45b4dd625,RMSRD-20260802-c85f078758e45b4dd625,BRM5C-BRM5-20260731-02972-01,Enfield,NY,Northeast,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02972-01"", ""final"": ""https://townofenfieldny.gov/wp-content/uploads/2023/09/Town-of-Enfield-Employee-Handbook-9.13.23-bkt.pdf"", ""original"": ""https://townofenfieldny.gov/wp-content/uploads/2023/09/Town-of-Enfield-Employee-Handbook-9.13.23-bkt.pdf"", ""scout_target_id"": ""BRM5-20260731-02972""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-54e848c20fff86adf4cb.txt,ddf823d121c5ba30f2220471bfb4d5c57fb297a5d4480d931bd69f53473c1d38,173925,175193,63,span_positive,22,7,14,1,qual_position_classification_or_civil_service_structure,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 7 quantitative, 14 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-554ac1ff973d57e1bdbf,RMSRD-20260802-367b80151c4edbb82343,RMSRD-20260802-367b80151c4edbb82343,BRM5C-BRM5-20260731-10970-01,Washington,PA,Northeast,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-10970-01"", ""final"": ""https://washingtonpa.us/wp-content/uploads/2024/05/Agenda-Meeting-April-29-2024-Minutes-4-29-24.pdf"", ""original"": ""https://washingtonpa.us/wp-content/uploads/2024/05/Agenda-Meeting-April-29-2024-Minutes-4-29-24.pdf"", ""scout_target_id"": ""BRM5-20260731-10970""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-554ac1ff973d57e1bdbf.txt,b0a5d3ea615b4187f29b059ea8f953d3a27f46f07517eaea4c1688afa10807aa,5272,5296,2,span_positive,4,3,1,0,qual_mou_or_settlement,qualitative_mechanism,0.86,True,True,True,False,False,False,False,False,True,"Deterministic bounded extraction found 3 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-55bb7f395af8e958aac5,RMSRD-20260802-f1fdfd16c78744482781,RMSRD-20260802-f1fdfd16c78744482781,BRM5C-BRM5-20260731-04230-03,Thornton,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-04230-03"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/thorntonil-meet-5849103fc544406c8b79e7373a889a7b/ITEM-Attachment-001-3e170b5ff1374419b30a6a314c952026.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/thorntonil-meet-5849103fc544406c8b79e7373a889a7b/ITEM-Attachment-001-3e170b5ff1374419b30a6a314c952026.pdf"", ""scout_target_id"": ""BRM5-20260731-04230""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-55bb7f395af8e958aac5.txt,194760a73b9910ff01b3f7b5ae1d11efefe9ff1866a43fae058854b0fa3b2c19,4561,4575,2,span_positive,9,4,5,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,True,False,False,True,False,True,"Deterministic bounded extraction found 4 quantitative, 5 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-55d37f4f777d2385948c,RMSRD-20260802-20383214e79304129575,RMSRD-20260802-20383214e79304129575,BRM5C-BRM5-20260731-03418-01,Shenango,PA,Northeast,pdf,mou_or_memorandum,high_priority_verification_ready,cba_arbitration_factfinding_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03418-01"", ""final"": ""https://shenangotownship.org/wp-content/uploads/2022/02/Organizational-Meeting-January-3-2022.pdf"", ""original"": ""https://www.shenangotownship.org/wp-content/uploads/2022/02/Organizational-Meeting-January-3-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-03418""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-55d37f4f777d2385948c.txt,44832a4ad07b4cca0b961c4fc5782df9ff63b2941e70fac495e5112b7305ff2b,11247,11261,6,span_positive,3,2,1,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,True,False,False,False,False,False,"Deterministic bounded extraction found 2 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-570be9229479591fbd96,RMSRD-20260802-8c074f9066d36e52dd0e,RMSRD-20260802-8c074f9066d36e52dd0e,BRM5C-BRM5-20260731-16171-01,Pewamo,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-16171-01"", ""final"": ""https://pewamo.gov/wp-content/uploads/2021/08/March-2020-Minutes.pdf"", ""original"": ""https://pewamo.gov/wp-content/uploads/2021/08/March-2020-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-16171""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-570be9229479591fbd96.txt,44afe05e05759eb5fa5be9156709a552823a5697dd7dbdc1d2b230ccd65a1946,8227,8269,2,span_positive,6,6,0,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,False,False,False,False,False,True,False,False,"Deterministic bounded extraction found 6 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-578340a6c9e7920678ee,RMSRD-20260802-47a300838df8ec3213f6,RMSRD-20260802-47a300838df8ec3213f6,BRM5C-BRM5-20260731-01139-01,Greenbush,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-01139-01"", ""final"": ""https://greenbushtwp.net/wp-content/uploads/2025/11/GTM20250311C.pdf"", ""original"": ""https://greenbushtwp.net/wp-content/uploads/2025/11/GTM20250311C.pdf"", ""scout_target_id"": ""BRM5-20260731-01139""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-578340a6c9e7920678ee.txt,d92ef3cdf7e22ba67683efe39c23e94e900efa4d5f159d78b4dc1524402f49dd,7992,8138,4,span_positive,1,1,0,0,quant_other_compensation_value,quantitative_compensation,0.84,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-586cd9b9015f0843c196,RMSRD-20260802-65098e6caeb59c600507,RMSRD-20260802-65098e6caeb59c600507,BRM5C-BRM5-20260731-02243-04,Dover,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-02243-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1237.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1237.pdf"", ""scout_target_id"": ""BRM5-20260731-02243""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-586cd9b9015f0843c196.txt,0c99518b22112939ef3e2930f42d0795fe5be04802d60d0ef7fb8ca01b38ef15,160451,161894,103,span_positive,19,8,11,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,False,False,False,False,True,True,"Deterministic bounded extraction found 8 quantitative, 11 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-59231b65305f929ccef5,RMSRD-20260802-30171de725967819d694,RMSRD-20260802-30171de725967819d694,BRM5C-BRM5-20260731-03770-01,Duncombe,IA,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03770-01"", ""final"": ""https://cityofduncombe.com/documents/583/MINUTES_06_12_24.pdf"", ""original"": ""https://cityofduncombe.com/documents/583/MINUTES_06_12_24.pdf"", ""scout_target_id"": ""BRM5-20260731-03770""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-59231b65305f929ccef5.txt,9ded071f2f96ec8e3e69e1cc18002f5c4f0e32bc7965e218811862d2a00e14af,5740,5748,2,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-5cac5d7c1a498efc00ee,RMSRD-20260802-a75b5d534f54df938c8e,RMSRD-20260802-a75b5d534f54df938c8e,BRM5C-BRM5-20260731-00477-02,Summit,IL,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-00477-02"", ""final"": ""https://summit-il.org/AgendaCenter/ViewFile/ArchivedAgenda/_07202020-93"", ""original"": ""https://summit-il.org/AgendaCenter/ViewFile/ArchivedAgenda/_07202020-93"", ""scout_target_id"": ""BRM5-20260731-00477""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-5cac5d7c1a498efc00ee.txt,cd703f933953247d3238fb722d67a361c9aff74860aec644f50a08ab1cc310ef,3598,3624,2,span_positive,2,0,2,0,qual_collective_bargaining,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,True,"Deterministic bounded extraction found 0 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5cc52edf0f44c1a35bd8,RMSRD-20260802-244e6370707748fae958,RMSRD-20260802-244e6370707748fae958,BRM5C-BRM5-20260731-18691-02,Toyah,TX,South,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18691-02"", ""final"": ""https://toyahtx.com/documents/1100/2024-2025_Approved_Budgets.pdf"", ""original"": ""https://toyahtx.com/documents/1100/2024-2025_Approved_Budgets.pdf"", ""scout_target_id"": ""BRM5-20260731-18691""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-5cc52edf0f44c1a35bd8.txt,a80f3d069d6901d8eecd1c503c9fc09e19a81b6eba04556a90c320bedd4407b3,2942,2942,4,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-5ccf8fa52239d1d56054,RMSRD-20260802-f425cd7f92248de74cc5,RMSRD-20260802-f425cd7f92248de74cc5,BRM5C-BRM5-20260731-06386-02,Berry,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-06386-02"", ""final"": ""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf"", ""original"": ""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-06386""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-5ccf8fa52239d1d56054.txt,2f505af24cd632d480f3d825423e00940c0a1c03b5612b1e05e06093259f4f6c,5797,5807,3,span_positive,4,4,0,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,False,False,True,False,False,True,False,False,"Deterministic bounded extraction found 4 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5cdf50cc2085a6e55b5e,RMSRD-20260802-ada325a51569889dd9d9,RMSRD-20260802-ada325a51569889dd9d9,BRM5C-BRM5-20260731-01424-02,Ghent,MN,Midwest,pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-01424-02"", ""final"": ""https://ghentmn.gov/documents/598/TITLE_III_ADMINISTRATION.pdf"", ""original"": ""https://www.ghentmn.gov/documents/598/TITLE_III_ADMINISTRATION.pdf"", ""scout_target_id"": ""BRM5-20260731-01424""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-5cdf50cc2085a6e55b5e.txt,df8e9ce9649ba5a867f1808319a30f1dfcf751e848ad063221f97df5279f360d,53669,53780,23,span_positive,8,0,8,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 8 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5ce7d3be995b8f011b40,RMSRD-20260802-e7363f570a0328b75fe3,RMSRD-20260802-e7363f570a0328b75fe3,BRM5C-BRM5-20260731-12267-05,Bay,MI,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-12267-05"", ""final"": ""https://baycitymi.gov/DocumentCenter/View/4358/UWUA-Local-482-2020-2024"", ""original"": ""https://www.baycitymi.gov/DocumentCenter/View/4358/UWUA-Local-482-2020-2024"", ""scout_target_id"": ""BRM5-20260731-12267""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-5ce7d3be995b8f011b40.txt,46375a7a7610346aa0634e2cc5a887167e22c20c07f15597933c73e37cfccf0b,129303,129529,46,span_positive,20,11,9,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 11 quantitative, 9 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5d3922517598f9e18bb2,RMSRD-20260802-dcc2571ffff4cce79238,RMSRD-20260802-dcc2571ffff4cce79238,BRM5C-BRM5-20260731-09341-01,Alexander,ND,Midwest,pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-09341-01"", ""final"": ""https://cityofalexandernd.com/_files/ugd/ce8417_06216c2de3914755b72579171c750267.pdf"", ""original"": ""https://www.cityofalexandernd.com/_files/ugd/ce8417_06216c2de3914755b72579171c750267.pdf"", ""scout_target_id"": ""BRM5-20260731-09341""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-5d3922517598f9e18bb2.txt,1a31f6a51951c75f184d3cdf8d8c83d62a7d53a422830b1be29392b934536db5,563,563,3,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-5d61e899985fd0464038,RMSRD-20260802-c0de35fdf85ff2191813,RMSRD-20260802-c0de35fdf85ff2191813,BRM5C-BRM5-20260731-04966-01,Rives,MI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-04966-01"", ""final"": ""https://rivestownshipmi.com/wp-content/uploads/2021-Mar-16-BUDGET-HEARING.pdf"", ""original"": ""https://rivestownshipmi.com/wp-content/uploads/2021-Mar-16-BUDGET-HEARING.pdf"", ""scout_target_id"": ""BRM5-20260731-04966""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-5d61e899985fd0464038.txt,e1b3c2f24cf4be1c370b37d6be14b0f904693087fa56b30ecfd13f166fe77cbd,7930,7955,3,span_positive,1,1,0,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,False,False,False,False,False,True,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-5da4f471535f4c8ecb25,RMSRD-20260802-c2a322385b6f4bdc7e92,RMSRD-20260802-c2a322385b6f4bdc7e92,BRM5C-BRM5-20260731-17861-01,Knowlton,NJ,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-17861-01"", ""final"": ""https://knowlton-nj.com/wp-content/uploads/2025/12/November-10-2025-Meeting-Minutes.pdf"", ""original"": ""https://knowlton-nj.com/wp-content/uploads/2025/12/November-10-2025-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-17861""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-5da4f471535f4c8ecb25.txt,767cdb0ed96be7a6699a6a91a043d649e65105256b84fd3eb0452744b1cea817,51207,51437,21,span_positive,3,3,0,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 3 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
