worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Haltom City,cog_2025_187692,187692,CITY OF HALTOM CITY,municipal,place,45290,1,no,Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],27,regional_municipal_employer_expansion,"Population-ranked eligible city employer (45,290; batch rank 27) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF HALTOM CITY (Census government ID 187692; internal municipality ID cog_2025_187692). County context: Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Celina,cog_2025_176051,176051,CITY OF CELINA,municipal,place,43317,2,yes,Collin County [48085; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county],28,regional_municipal_employer_expansion,"Population-ranked eligible city employer (43,317; batch rank 28) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF CELINA (Census government ID 176051; internal municipality ID cog_2025_176051). County context: Collin County [48085; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Schertz,cog_2025_194925,194925,CITY OF SCHERTZ,municipal,place,43239,3,yes,Bexar County [48029; county; government-units-primary=no; basis=2020_place_by_county] | Comal County [48091; county; government-units-primary=no; basis=2020_place_by_county] | Guadalupe County [48187; county; government-units-primary=yes; basis=2020_place_by_county],29,regional_municipal_employer_expansion,"Population-ranked eligible city employer (43,239; batch rank 29) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF SCHERTZ (Census government ID 194925; internal municipality ID cog_2025_194925). County context: Bexar County [48029; county; government-units-primary=no; basis=2020_place_by_county] | Comal County [48091; county; government-units-primary=no; basis=2020_place_by_county] | Guadalupe County [48187; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Weslaco,cog_2025_191612,191612,CITY OF WESLACO,municipal,place,43053,1,no,Hidalgo County [48215; county; government-units-primary=yes; basis=2020_place_by_county],30,regional_municipal_employer_expansion,"Population-ranked eligible city employer (43,053; batch rank 30) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF WESLACO (Census government ID 191612; internal municipality ID cog_2025_191612). County context: Hidalgo County [48215; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Fulshear,cog_2025_187657,187657,CITY OF FULSHEAR,municipal,place,42616,1,no,Fort Bend County [48157; county; government-units-primary=yes; basis=2020_place_by_county],31,regional_municipal_employer_expansion,"Population-ranked eligible city employer (42,616; batch rank 31) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF FULSHEAR (Census government ID 187657; internal municipality ID cog_2025_187657). County context: Fort Bend County [48157; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Prosper,cog_2025_209556,209556,TOWN OF PROSPER,municipal,place,41660,2,yes,Collin County [48085; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county],32,regional_municipal_employer_expansion,"Population-ranked eligible town employer (41,660; batch rank 32) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly TOWN OF PROSPER (Census government ID 209556; internal municipality ID cog_2025_209556). County context: Collin County [48085; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Coppell,cog_2025_113583,113583,CITY OF COPPELL,municipal,place,41404,2,yes,Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county],33,regional_municipal_employer_expansion,"Population-ranked eligible city employer (41,404; batch rank 33) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF COPPELL (Census government ID 113583; internal municipality ID cog_2025_113583). County context: Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Midlothian,cog_2025_187653,187653,CITY OF MIDLOTHIAN,municipal,place,41352,1,no,Ellis County [48139; county; government-units-primary=yes; basis=2020_place_by_county],34,regional_municipal_employer_expansion,"Population-ranked eligible city employer (41,352; batch rank 34) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF MIDLOTHIAN (Census government ID 187653; internal municipality ID cog_2025_187653). County context: Ellis County [48139; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Rosenberg,cog_2025_209572,209572,CITY OF ROSENBERG,municipal,place,41104,1,no,Fort Bend County [48157; county; government-units-primary=yes; basis=2020_place_by_county],35,regional_municipal_employer_expansion,"Population-ranked eligible city employer (41,104; batch rank 35) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF ROSENBERG (Census government ID 209572; internal municipality ID cog_2025_209572). County context: Fort Bend County [48157; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Friendswood,cog_2025_176139,176139,CITY OF FRIENDSWOOD,municipal,place,40826,2,yes,Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county] | Harris County [48201; county; government-units-primary=no; basis=2020_place_by_county],36,regional_municipal_employer_expansion,"Population-ranked eligible city employer (40,826; batch rank 36) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF FRIENDSWOOD (Census government ID 176139; internal municipality ID cog_2025_176139). County context: Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county] | Harris County [48201; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Lancaster,cog_2025_191605,191605,CITY OF LANCASTER,municipal,place,40215,1,no,Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county],37,regional_municipal_employer_expansion,"Population-ranked eligible city employer (40,215; batch rank 37) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF LANCASTER (Census government ID 191605; internal municipality ID cog_2025_191605). County context: Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Hurst,cog_2025_209627,209627,CITY OF HURST,municipal,place,39304,1,no,Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],38,regional_municipal_employer_expansion,"Population-ranked eligible city employer (39,304; batch rank 38) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF HURST (Census government ID 209627; internal municipality ID cog_2025_209627). County context: Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Duncanville,cog_2025_176076,176076,CITY OF DUNCANVILLE,municipal,place,38883,1,no,Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county],39,regional_municipal_employer_expansion,"Population-ranked eligible city employer (38,883; batch rank 39) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF DUNCANVILLE (Census government ID 176076; internal municipality ID cog_2025_176076). County context: Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Hutto,cog_2025_113735,113735,CITY OF HUTTO,municipal,place,38765,1,no,Williamson County [48491; county; government-units-primary=yes; basis=2020_place_by_county],40,regional_municipal_employer_expansion,"Population-ranked eligible city employer (38,765; batch rank 40) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF HUTTO (Census government ID 113735; internal municipality ID cog_2025_113735). County context: Williamson County [48491; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Copperas Cove,cog_2025_113574,113574,CITY OF COPPERAS COVE,municipal,place,38696,3,yes,Bell County [48027; county; government-units-primary=no; basis=2020_place_by_county] | Coryell County [48099; county; government-units-primary=yes; basis=2020_place_by_county] | Lampasas County [48281; county; government-units-primary=no; basis=2020_place_by_county],41,smaller_place_employer_diversity,"Population-ranked eligible city employer (38,696; batch rank 41) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF COPPERAS COVE (Census government ID 113574; internal municipality ID cog_2025_113574). County context: Bell County [48027; county; government-units-primary=no; basis=2020_place_by_county] | Coryell County [48099; county; government-units-primary=yes; basis=2020_place_by_county] | Lampasas County [48281; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Socorro,cog_2025_176119,176119,CITY OF SOCORRO,municipal,place,38238,1,no,El Paso County [48141; county; government-units-primary=yes; basis=2020_place_by_county],42,smaller_place_employer_diversity,"Population-ranked eligible city employer (38,238; batch rank 42) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF SOCORRO (Census government ID 176119; internal municipality ID cog_2025_176119). County context: El Paso County [48141; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
