worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_1,COORD-SERIAL150-2026-07-21,CA,Jurupa Valley,cog_2025_228280,228280,CITY OF JURUPA VALLEY,municipal,place,107321,1,no,Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county],21,high_population_city_expansion,"Population-ranked untouched California city government (107,321; batch rank 21) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF JURUPA VALLEY (Census government ID 228280). County context: Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,West Covina,cog_2025_100689,100689,CITY OF WEST COVINA,municipal,place,105617,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],22,high_population_city_expansion,"Population-ranked untouched California city government (105,617; batch rank 22) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF WEST COVINA (Census government ID 100689). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,El Monte,cog_2025_161169,161169,CITY OF EL MONTE,municipal,place,103794,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],23,high_population_city_expansion,"Population-ranked untouched California city government (103,794; batch rank 23) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF EL MONTE (Census government ID 161169). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Rialto,cog_2025_123146,123146,CITY OF RIALTO,municipal,place,103391,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],24,high_population_city_expansion,"Population-ranked untouched California city government (103,391; batch rank 24) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF RIALTO (Census government ID 123146). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,El Cajon,cog_2025_183842,183842,CITY OF EL CAJON,municipal,place,102991,1,no,San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county],25,high_population_city_expansion,"Population-ranked untouched California city government (102,991; batch rank 25) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF EL CAJON (Census government ID 183842). County context: San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Inglewood,cog_2025_123110,123110,CITY OF INGLEWOOD,municipal,place,102865,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],26,high_population_city_expansion,"Population-ranked untouched California city government (102,865; batch rank 26) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF INGLEWOOD (Census government ID 123110). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Burbank,cog_2025_184443,184443,CITY OF BURBANK,municipal,place,102755,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],27,high_population_city_expansion,"Population-ranked untouched California city government (102,755; batch rank 27) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF BURBANK (Census government ID 184443). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Vacaville,cog_2025_161286,161286,CITY OF VACAVILLE,municipal,place,102526,1,no,Solano County [06095; county; government-units-primary=yes; basis=2020_place_by_county],28,high_population_city_expansion,"Population-ranked untouched California city government (102,526; batch rank 28) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF VACAVILLE (Census government ID 161286). County context: Solano County [06095; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,San Mateo,cog_2025_123157,123157,CITY OF SAN MATEO,municipal,place,101327,1,no,San Mateo County [06081; county; government-units-primary=yes; basis=2020_place_by_county],29,high_population_city_expansion,"Population-ranked untouched California city government (101,327; batch rank 29) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SAN MATEO (Census government ID 123157). County context: San Mateo County [06081; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Hesperia,cog_2025_123147,123147,CITY OF HESPERIA,municipal,place,100633,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],30,high_population_city_expansion,"Population-ranked untouched California city government (100,633; batch rank 30) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF HESPERIA (Census government ID 123147). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Daly City,cog_2025_211215,211215,CITY OF DALY CITY,municipal,place,99833,1,no,San Mateo County [06081; county; government-units-primary=yes; basis=2020_place_by_county],31,regional_city_employer_expansion,"Population-ranked untouched California city government (99,833; batch rank 31) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF DALY CITY (Census government ID 211215). County context: San Mateo County [06081; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Vista,cog_2025_211981,211981,CITY OF VISTA,municipal,place,98344,1,no,San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county],32,regional_city_employer_expansion,"Population-ranked untouched California city government (98,344; batch rank 32) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF VISTA (Census government ID 211981). County context: San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Norwalk,cog_2025_123117,123117,CITY OF NORWALK,municipal,place,98078,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],33,regional_city_employer_expansion,"Population-ranked untouched California city government (98,078; batch rank 33) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF NORWALK (Census government ID 123117). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Tracy,cog_2025_225766,225766,CITY OF TRACY,municipal,place,98010,1,no,San Joaquin County [06077; county; government-units-primary=yes; basis=2020_place_by_county],34,regional_city_employer_expansion,"Population-ranked untouched California city government (98,010; batch rank 34) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF TRACY (Census government ID 225766). County context: San Joaquin County [06077; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,San Marcos,cog_2025_161257,161257,CITY OF SAN MARCOS,municipal,place,94188,1,no,San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county],35,regional_city_employer_expansion,"Population-ranked untouched California city government (94,188; batch rank 35) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SAN MARCOS (Census government ID 161257). County context: San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Merced,cog_2025_123126,123126,CITY OF MERCED,municipal,place,93692,1,no,Merced County [06047; county; government-units-primary=yes; basis=2020_place_by_county],36,regional_city_employer_expansion,"Population-ranked untouched California city government (93,692; batch rank 36) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF MERCED (Census government ID 123126). County context: Merced County [06047; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Chino,cog_2025_161243,161243,CITY OF CHINO,municipal,place,93114,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],37,regional_city_employer_expansion,"Population-ranked untouched California city government (93,114; batch rank 37) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF CHINO (Census government ID 161243). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Indio,cog_2025_100718,100718,CITY OF INDIO,municipal,place,93057,1,no,Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county],38,regional_city_employer_expansion,"Population-ranked untouched California city government (93,057; batch rank 38) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF INDIO (Census government ID 100718). County context: Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Hemet,cog_2025_123139,123139,CITY OF HEMET,municipal,place,92368,1,no,Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county],39,regional_city_employer_expansion,"Population-ranked untouched California city government (92,368; batch rank 39) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF HEMET (Census government ID 123139). County context: Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Carson,cog_2025_183833,183833,CITY OF CARSON,municipal,place,91139,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],40,regional_city_employer_expansion,"Population-ranked untouched California city government (91,139; batch rank 40) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF CARSON (Census government ID 183833). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
