worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_1,COORD-SERIAL150-2026-07-21,CA,Manteca,cog_2025_161259,161259,CITY OF MANTECA,municipal,place,91059,1,no,San Joaquin County [06077; county; government-units-primary=yes; basis=2020_place_by_county],41,regional_city_employer_expansion,"Population-ranked untouched California city government (91,059; batch rank 41) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF MANTECA (Census government ID 161259). County context: San Joaquin County [06077; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Compton,cog_2025_161166,161166,CITY OF COMPTON,municipal,place,90986,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],42,regional_city_employer_expansion,"Population-ranked untouched California city government (90,986; batch rank 42) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF COMPTON (Census government ID 161166). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Mission Viejo,cog_2025_161225,161225,CITY OF MISSION VIEJO,municipal,place,90624,1,no,Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county],43,regional_city_employer_expansion,"Population-ranked untouched California city government (90,624; batch rank 43) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF MISSION VIEJO (Census government ID 161225). County context: Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,South Gate,cog_2025_161182,161182,CITY OF SOUTH GATE,municipal,place,90070,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],44,regional_city_employer_expansion,"Population-ranked untouched California city government (90,070; batch rank 44) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SOUTH GATE (Census government ID 161182). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Santa Monica,cog_2025_201366,201366,CITY OF SANTA MONICA,municipal,place,89922,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],45,regional_city_employer_expansion,"Population-ranked untouched California city government (89,922; batch rank 45) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SANTA MONICA (Census government ID 201366). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Westminster,cog_2025_161227,161227,CITY OF WESTMINSTER,municipal,place,88729,1,no,Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county],46,regional_city_employer_expansion,"Population-ranked untouched California city government (88,729; batch rank 46) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF WESTMINSTER (Census government ID 161227). County context: Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Citrus Heights,cog_2025_207596,207596,CITY OF CITRUS HEIGHTS,municipal,place,86239,1,no,Sacramento County [06067; county; government-units-primary=yes; basis=2020_place_by_county],47,regional_city_employer_expansion,"Population-ranked untouched California city government (86,239; batch rank 47) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF CITRUS HEIGHTS (Census government ID 207596). County context: Sacramento County [06067; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,Lake Forest,cog_2025_211208,211208,CITY OF LAKE FOREST,municipal,place,85840,1,no,Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county],48,regional_city_employer_expansion,"Population-ranked untouched California city government (85,840; batch rank 48) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF LAKE FOREST (Census government ID 211208). County context: Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,San Leandro,cog_2025_123094,123094,CITY OF SAN LEANDRO,municipal,place,85784,1,no,Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county],49,regional_city_employer_expansion,"Population-ranked untouched California city government (85,784; batch rank 49) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SAN LEANDRO (Census government ID 123094). County context: Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-2026-07-21,CA,San Ramon,cog_2025_161138,161138,CITY OF SAN RAMON,municipal,place,84929,1,no,Contra Costa County [06013; county; government-units-primary=yes; basis=2020_place_by_county],50,regional_city_employer_expansion,"Population-ranked untouched California city government (84,929; batch rank 50) extending coverage beyond the 45 successfully scouted municipalities while excluding all failure-only rows.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF SAN RAMON (Census government ID 161138). County context: Contra Costa County [06013; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Westfield,cog_2025_170248,170248,TOWN OF WESTFIELD,municipal,place,30559,1,no,Union County [34039; county; government-units-primary=yes; basis=2020_place_by_county],1,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (30,559; batch rank 1) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly TOWN OF WESTFIELD (Census government ID 170248). County context: Union County [34039; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Englewood,cog_2025_109058,109058,CITY OF ENGLEWOOD,municipal,place,29624,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],2,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (29,624; batch rank 2) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF ENGLEWOOD (Census government ID 109058). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Bergenfield,cog_2025_130815,130815,BOROUGH OF BERGENFIELD,municipal,place,28274,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],3,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (28,274; batch rank 3) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly BOROUGH OF BERGENFIELD (Census government ID 130815). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Millville,cog_2025_170163,170163,CITY OF MILLVILLE,municipal,place,27358,1,no,Cumberland County [34011; county; government-units-primary=yes; basis=2020_place_by_county],4,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (27,358; batch rank 4) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF MILLVILLE (Census government ID 170163). County context: Cumberland County [34011; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Bridgeton,cog_2025_208763,208763,CITY OF BRIDGETON,municipal,place,26763,1,no,Cumberland County [34011; county; government-units-primary=yes; basis=2020_place_by_county],5,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (26,763; batch rank 5) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly CITY OF BRIDGETON (Census government ID 208763). County context: Cumberland County [34011; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Paramus,cog_2025_225449,225449,BOROUGH OF PARAMUS,municipal,place,26282,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],6,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (26,282; batch rank 6) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly BOROUGH OF PARAMUS (Census government ID 225449). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Ridgewood,cog_2025_190894,190894,VILLAGE OF RIDGEWOOD,municipal,place,26194,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],7,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (26,194; batch rank 7) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly VILLAGE OF RIDGEWOOD (Census government ID 190894). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Lodi,cog_2025_193725,193725,BOROUGH OF LODI,municipal,place,25832,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],8,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (25,832; batch rank 8) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly BOROUGH OF LODI (Census government ID 193725). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Cliffside Park,cog_2025_170112,170112,BOROUGH OF CLIFFSIDE PARK,municipal,place,25570,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],9,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (25,570; batch rank 9) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly BOROUGH OF CLIFFSIDE PARK (Census government ID 170112). County context: Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-2026-07-21,NJ,Carteret,cog_2025_130843,130843,BOROUGH OF CARTERET,municipal,place,25281,1,no,Middlesex County [34023; county; government-units-primary=yes; basis=2020_place_by_county],10,largest_uncovered_place_employer,"Population-ranked untouched New Jersey place government (25,281; batch rank 10) selected after excluding covered/canonical rows and township governments.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available","Scout-stage only. Target exactly BOROUGH OF CARTERET (Census government ID 130843). County context: Middlesex County [34023; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_worker_prep_dry_run_only,no,not_scouted
