tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
227,233,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,27,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161076,161076,AR,Fayetteville,CITY OF FAYETTEVILLE,municipal,place,101680,1,no,Washington County (05143; primary),74.702,Tier 1,low,24.908,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF FAYETTEVILLE"" AR official website","""CITY OF FAYETTEVILLE"" AR collective bargaining agreement","""CITY OF FAYETTEVILLE"" AR police union contract","""CITY OF FAYETTEVILLE"" AR fire union contract","""CITY OF FAYETTEVILLE"" AR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAYETTEVILLE (Census government ID 161076; locked municipality ID cog_2025_161076). County context: Washington County (05143; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
228,234,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,28,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_137166,137166,AZ,Yuma,CITY OF YUMA,municipal,place,100858,1,no,Yuma County (04027; primary),74.691,Tier 1,low,24.897,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF YUMA"" AZ official website","""CITY OF YUMA"" AZ collective bargaining agreement","""CITY OF YUMA"" AZ police union contract","""CITY OF YUMA"" AZ fire union contract","""CITY OF YUMA"" AZ salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF YUMA (Census government ID 137166; locked municipality ID cog_2025_137166). County context: Yuma County (04027; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
229,235,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,29,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_176788,176788,VA,Suffolk,CITY OF SUFFOLK,municipal,place,100659,1,no,Suffolk city (51800; primary),74.688,Tier 1,low,24.894,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF SUFFOLK"" VA official website","""CITY OF SUFFOLK"" VA collective bargaining agreement","""CITY OF SUFFOLK"" VA police union contract","""CITY OF SUFFOLK"" VA fire union contract","""CITY OF SUFFOLK"" VA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SUFFOLK (Census government ID 176788; locked municipality ID cog_2025_176788). County context: Suffolk city (51800; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
230,236,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,30,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_209657,209657,UT,Draper,CITY OF DRAPER,municipal,place,49602,2,yes,Salt Lake County (49035; primary); Utah County (49049),74.686,Tier 1,low,23.892,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DRAPER"" UT official website","""CITY OF DRAPER"" UT collective bargaining agreement","""CITY OF DRAPER"" UT police union contract","""CITY OF DRAPER"" UT fire union contract","""CITY OF DRAPER"" UT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DRAPER (Census government ID 209657; locked municipality ID cog_2025_209657). County context: Salt Lake County (49035; primary); Utah County (49049). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
231,237,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,31,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_208060,208060,IA,Davenport,CITY OF DAVENPORT,municipal,place,100354,1,no,Scott County (19163; primary),74.684,Tier 1,low,24.890,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DAVENPORT"" IA official website","""CITY OF DAVENPORT"" IA collective bargaining agreement","""CITY OF DAVENPORT"" IA police union contract","""CITY OF DAVENPORT"" IA fire union contract","""CITY OF DAVENPORT"" IA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DAVENPORT (Census government ID 208060; locked municipality ID cog_2025_208060). County context: Scott County (19163; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
232,238,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,32,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_124272,124272,FL,Boca Raton,CITY OF BOCA RATON,municipal,place,99974,1,no,Palm Beach County (12099; primary),74.679,Tier 1,low,24.885,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BOCA RATON"" FL official website","""CITY OF BOCA RATON"" FL collective bargaining agreement","""CITY OF BOCA RATON"" FL police union contract","""CITY OF BOCA RATON"" FL fire union contract","""CITY OF BOCA RATON"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOCA RATON (Census government ID 124272; locked municipality ID cog_2025_124272). County context: Palm Beach County (12099; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
233,239,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,33,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_110737,110737,OH,Dublin,CITY OF DUBLIN,municipal,place,48923,3,yes,Franklin County (39049; primary); Delaware County (39041); Union County (39159),74.665,Tier 1,low,23.871,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DUBLIN"" OH official website","""CITY OF DUBLIN"" OH collective bargaining agreement","""CITY OF DUBLIN"" OH police union contract","""CITY OF DUBLIN"" OH fire union contract","""CITY OF DUBLIN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DUBLIN (Census government ID 110737; locked municipality ID cog_2025_110737). County context: Franklin County (39049; primary); Delaware County (39041); Union County (39159). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
234,240,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,34,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161721,161721,FL,Deltona,CITY OF DELTONA,municipal,place,98739,1,no,Volusia County (12127; primary),74.663,Tier 1,low,24.869,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DELTONA"" FL official website","""CITY OF DELTONA"" FL collective bargaining agreement","""CITY OF DELTONA"" FL police union contract","""CITY OF DELTONA"" FL fire union contract","""CITY OF DELTONA"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DELTONA (Census government ID 161721; locked municipality ID cog_2025_161721). County context: Volusia County (12127; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
235,241,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,35,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_177163,177163,WI,Kenosha,CITY OF KENOSHA,municipal,place,98211,1,no,Kenosha County (55059; primary),74.656,Tier 1,low,24.862,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF KENOSHA"" WI official website","""CITY OF KENOSHA"" WI collective bargaining agreement","""CITY OF KENOSHA"" WI police union contract","""CITY OF KENOSHA"" WI fire union contract","""CITY OF KENOSHA"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF KENOSHA (Census government ID 177163; locked municipality ID cog_2025_177163). County context: Kenosha County (55059; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
236,242,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,36,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_173525,173525,OK,Edmond,CITY OF EDMOND,municipal,place,98103,1,no,Oklahoma County (40109; primary),74.655,Tier 1,low,24.861,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF EDMOND"" OK official website","""CITY OF EDMOND"" OK collective bargaining agreement","""CITY OF EDMOND"" OK police union contract","""CITY OF EDMOND"" OK fire union contract","""CITY OF EDMOND"" OK salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF EDMOND (Census government ID 173525; locked municipality ID cog_2025_173525). County context: Oklahoma County (40109; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
237,243,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,37,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_166689,166689,MI,East Lansing,CITY OF EAST LANSING,municipal,place,48528,2,yes,Ingham County (26065; primary); Clinton County (26037),74.652,Tier 1,low,23.858,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF EAST LANSING"" MI official website","""CITY OF EAST LANSING"" MI collective bargaining agreement","""CITY OF EAST LANSING"" MI police union contract","""CITY OF EAST LANSING"" MI fire union contract","""CITY OF EAST LANSING"" MI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF EAST LANSING (Census government ID 166689; locked municipality ID cog_2025_166689). County context: Ingham County (26065; primary); Clinton County (26037). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
238,244,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,38,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_209728,209728,WA,Federal Way,CITY OF FEDERAL WAY,municipal,place,97701,1,no,King County (53033; primary),74.649,Tier 1,low,24.855,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF FEDERAL WAY"" WA official website","""CITY OF FEDERAL WAY"" WA collective bargaining agreement","""CITY OF FEDERAL WAY"" WA police union contract","""CITY OF FEDERAL WAY"" WA fire union contract","""CITY OF FEDERAL WAY"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FEDERAL WAY (Census government ID 209728; locked municipality ID cog_2025_209728). County context: King County (53033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
239,245,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,39,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_168630,168630,MS,Hattiesburg,CITY OF HATTIESBURG,municipal,place,48414,2,yes,Forrest County (28035; primary); Lamar County (28073),74.648,Tier 1,low,23.854,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF HATTIESBURG"" MS official website","""CITY OF HATTIESBURG"" MS collective bargaining agreement","""CITY OF HATTIESBURG"" MS police union contract","""CITY OF HATTIESBURG"" MS fire union contract","""CITY OF HATTIESBURG"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HATTIESBURG (Census government ID 168630; locked municipality ID cog_2025_168630). County context: Forrest County (28035; primary); Lamar County (28073). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
240,246,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,40,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_101966,101966,FL,Fort Myers,CITY OF FORT MYERS,municipal,place,97372,1,no,Lee County (12071; primary),74.645,Tier 1,low,24.850,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF FORT MYERS"" FL official website","""CITY OF FORT MYERS"" FL collective bargaining agreement","""CITY OF FORT MYERS"" FL police union contract","""CITY OF FORT MYERS"" FL fire union contract","""CITY OF FORT MYERS"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FORT MYERS (Census government ID 101966; locked municipality ID cog_2025_101966). County context: Lee County (12071; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
241,247,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,41,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_176787,176787,VA,Roanoke,CITY OF ROANOKE,municipal,place,97171,1,no,Roanoke city (51770; primary),74.642,Tier 1,low,24.848,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF ROANOKE"" VA official website","""CITY OF ROANOKE"" VA collective bargaining agreement","""CITY OF ROANOKE"" VA police union contract","""CITY OF ROANOKE"" VA fire union contract","""CITY OF ROANOKE"" VA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ROANOKE (Census government ID 176787; locked municipality ID cog_2025_176787). County context: Roanoke city (51770; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
242,248,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,42,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_173706,173706,OR,Beaverton,CITY OF BEAVERTON,municipal,place,96945,1,no,Washington County (41067; primary),74.639,Tier 1,low,24.845,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BEAVERTON"" OR official website","""CITY OF BEAVERTON"" OR collective bargaining agreement","""CITY OF BEAVERTON"" OR police union contract","""CITY OF BEAVERTON"" OR fire union contract","""CITY OF BEAVERTON"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BEAVERTON (Census government ID 173706; locked municipality ID cog_2025_173706). County context: Washington County (41067; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
