tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
219,225,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,19,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_184202,184202,UT,St. George,CITY OF ST GEORGE,municipal,place,104578,1,no,Washington County (49053; primary),74.740,Tier 1,low,24.946,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF ST GEORGE"" UT official website","""CITY OF ST GEORGE"" UT collective bargaining agreement","""CITY OF ST GEORGE"" UT police union contract","""CITY OF ST GEORGE"" UT fire union contract","""CITY OF ST GEORGE"" UT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ST GEORGE (Census government ID 184202; locked municipality ID cog_2025_184202). County context: Washington County (49053; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
220,226,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,20,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_193960,193960,OR,Bend,CITY OF BEND,municipal,place,104557,1,no,Deschutes County (41017; primary),74.740,Tier 1,low,24.946,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BEND"" OR official website","""CITY OF BEND"" OR collective bargaining agreement","""CITY OF BEND"" OR police union contract","""CITY OF BEND"" OR fire union contract","""CITY OF BEND"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BEND (Census government ID 193960; locked municipality ID cog_2025_193960). County context: Deschutes County (41017; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
221,227,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,21,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_136110,136110,WA,Renton,CITY OF RENTON,municipal,place,104491,1,no,King County (53033; primary),74.739,Tier 1,low,24.945,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF RENTON"" WA official website","""CITY OF RENTON"" WA collective bargaining agreement","""CITY OF RENTON"" WA police union contract","""CITY OF RENTON"" WA fire union contract","""CITY OF RENTON"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF RENTON (Census government ID 136110; locked municipality ID cog_2025_136110). County context: King County (53033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
222,228,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,22,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_103799,103799,IN,Fishers,TOWN OF FISHERS,municipal,place,104094,1,no,Hamilton County (18057; primary),74.733,Tier 1,low,24.939,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""TOWN OF FISHERS"" IN official website","""TOWN OF FISHERS"" IN collective bargaining agreement","""TOWN OF FISHERS"" IN police union contract","""TOWN OF FISHERS"" IN fire union contract","""TOWN OF FISHERS"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF FISHERS (Census government ID 103799; locked municipality ID cog_2025_103799). County context: Hamilton County (18057; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
223,229,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,23,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_126081,126081,IN,South Bend,CITY OF SOUTH BEND,municipal,place,103395,1,no,St. Joseph County (18141; primary),74.725,Tier 1,low,24.931,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF SOUTH BEND"" IN official website","""CITY OF SOUTH BEND"" IN collective bargaining agreement","""CITY OF SOUTH BEND"" IN police union contract","""CITY OF SOUTH BEND"" IN fire union contract","""CITY OF SOUTH BEND"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SOUTH BEND (Census government ID 126081; locked municipality ID cog_2025_126081). County context: St. Joseph County (18141; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
224,230,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,24,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_126027,126027,IN,Carmel,CITY OF CARMEL,municipal,place,102296,1,no,Hamilton County (18057; primary),74.710,Tier 1,low,24.916,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF CARMEL"" IN official website","""CITY OF CARMEL"" IN collective bargaining agreement","""CITY OF CARMEL"" IN police union contract","""CITY OF CARMEL"" IN fire union contract","""CITY OF CARMEL"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CARMEL (Census government ID 126027; locked municipality ID cog_2025_126027). County context: Hamilton County (18057; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
225,231,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,25,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_204178,204178,FL,Palm Coast,CITY OF PALM COAST,municipal,place,102113,1,no,Flagler County (12035; primary),74.707,Tier 1,low,24.913,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF PALM COAST"" FL official website","""CITY OF PALM COAST"" FL collective bargaining agreement","""CITY OF PALM COAST"" FL police union contract","""CITY OF PALM COAST"" FL fire union contract","""CITY OF PALM COAST"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PALM COAST (Census government ID 204178; locked municipality ID cog_2025_204178). County context: Flagler County (12035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
226,232,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,26,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_136109,136109,WA,Bothell,CITY OF BOTHELL,municipal,place,50213,2,yes,King County (53033; primary); Snohomish County (53061),74.704,Tier 1,low,23.910,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BOTHELL"" WA official website","""CITY OF BOTHELL"" WA collective bargaining agreement","""CITY OF BOTHELL"" WA police union contract","""CITY OF BOTHELL"" WA fire union contract","""CITY OF BOTHELL"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOTHELL (Census government ID 136109; locked municipality ID cog_2025_136109). County context: King County (53033; primary); Snohomish County (53061). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
227,233,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,27,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161076,161076,AR,Fayetteville,CITY OF FAYETTEVILLE,municipal,place,101680,1,no,Washington County (05143; primary),74.702,Tier 1,low,24.908,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF FAYETTEVILLE"" AR official website","""CITY OF FAYETTEVILLE"" AR collective bargaining agreement","""CITY OF FAYETTEVILLE"" AR police union contract","""CITY OF FAYETTEVILLE"" AR fire union contract","""CITY OF FAYETTEVILLE"" AR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAYETTEVILLE (Census government ID 161076; locked municipality ID cog_2025_161076). County context: Washington County (05143; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
228,234,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,28,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_137166,137166,AZ,Yuma,CITY OF YUMA,municipal,place,100858,1,no,Yuma County (04027; primary),74.691,Tier 1,low,24.897,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF YUMA"" AZ official website","""CITY OF YUMA"" AZ collective bargaining agreement","""CITY OF YUMA"" AZ police union contract","""CITY OF YUMA"" AZ fire union contract","""CITY OF YUMA"" AZ salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF YUMA (Census government ID 137166; locked municipality ID cog_2025_137166). County context: Yuma County (04027; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
229,235,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,29,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_176788,176788,VA,Suffolk,CITY OF SUFFOLK,municipal,place,100659,1,no,Suffolk city (51800; primary),74.688,Tier 1,low,24.894,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF SUFFOLK"" VA official website","""CITY OF SUFFOLK"" VA collective bargaining agreement","""CITY OF SUFFOLK"" VA police union contract","""CITY OF SUFFOLK"" VA fire union contract","""CITY OF SUFFOLK"" VA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SUFFOLK (Census government ID 176788; locked municipality ID cog_2025_176788). County context: Suffolk city (51800; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
230,236,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,30,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_209657,209657,UT,Draper,CITY OF DRAPER,municipal,place,49602,2,yes,Salt Lake County (49035; primary); Utah County (49049),74.686,Tier 1,low,23.892,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DRAPER"" UT official website","""CITY OF DRAPER"" UT collective bargaining agreement","""CITY OF DRAPER"" UT police union contract","""CITY OF DRAPER"" UT fire union contract","""CITY OF DRAPER"" UT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DRAPER (Census government ID 209657; locked municipality ID cog_2025_209657). County context: Salt Lake County (49035; primary); Utah County (49049). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
231,237,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,31,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_208060,208060,IA,Davenport,CITY OF DAVENPORT,municipal,place,100354,1,no,Scott County (19163; primary),74.684,Tier 1,low,24.890,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DAVENPORT"" IA official website","""CITY OF DAVENPORT"" IA collective bargaining agreement","""CITY OF DAVENPORT"" IA police union contract","""CITY OF DAVENPORT"" IA fire union contract","""CITY OF DAVENPORT"" IA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DAVENPORT (Census government ID 208060; locked municipality ID cog_2025_208060). County context: Scott County (19163; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
232,238,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,32,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_124272,124272,FL,Boca Raton,CITY OF BOCA RATON,municipal,place,99974,1,no,Palm Beach County (12099; primary),74.679,Tier 1,low,24.885,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BOCA RATON"" FL official website","""CITY OF BOCA RATON"" FL collective bargaining agreement","""CITY OF BOCA RATON"" FL police union contract","""CITY OF BOCA RATON"" FL fire union contract","""CITY OF BOCA RATON"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOCA RATON (Census government ID 124272; locked municipality ID cog_2025_124272). County context: Palm Beach County (12099; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
233,239,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,33,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_110737,110737,OH,Dublin,CITY OF DUBLIN,municipal,place,48923,3,yes,Franklin County (39049; primary); Delaware County (39041); Union County (39159),74.665,Tier 1,low,23.871,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DUBLIN"" OH official website","""CITY OF DUBLIN"" OH collective bargaining agreement","""CITY OF DUBLIN"" OH police union contract","""CITY OF DUBLIN"" OH fire union contract","""CITY OF DUBLIN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DUBLIN (Census government ID 110737; locked municipality ID cog_2025_110737). County context: Franklin County (39049; primary); Delaware County (39041); Union County (39159). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
234,240,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,34,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161721,161721,FL,Deltona,CITY OF DELTONA,municipal,place,98739,1,no,Volusia County (12127; primary),74.663,Tier 1,low,24.869,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DELTONA"" FL official website","""CITY OF DELTONA"" FL collective bargaining agreement","""CITY OF DELTONA"" FL police union contract","""CITY OF DELTONA"" FL fire union contract","""CITY OF DELTONA"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DELTONA (Census government ID 161721; locked municipality ID cog_2025_161721). County context: Volusia County (12127; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
