post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_row_count,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,already_canonical_flag,candidate_positive_flag,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
127,140,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,27,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_194943,194943,NV,Carson,CITY OF CARSON CITY,municipal,place,58036,1,no,Carson City (32510; primary),75.468,Tier 1,low,24.122,10.000,16.228,11.699,8.419,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.7; municipal/place; state evidence low; smoothed yield component 16.2/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CARSON CITY"" NV official website","""CITY OF CARSON CITY"" NV collective bargaining agreement","""CITY OF CARSON CITY"" NV police union contract","""CITY OF CARSON CITY"" NV fire union contract","""CITY OF CARSON CITY"" NV salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CARSON CITY (Census government ID 194943; locked municipality ID cog_2025_194943). County context: Carson City (32510; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
128,141,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,28,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_132529,132529,OH,Tallmadge,CITY OF TALLMADGE,municipal,place,18317,2,yes,Summit County (39153; primary); Portage County (39133),75.446,Tier 1,low,22.174,10.000,16.670,11.977,9.624,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 92.3; municipal/place; state evidence low; smoothed yield component 16.7/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF TALLMADGE"" OH official website","""CITY OF TALLMADGE"" OH collective bargaining agreement","""CITY OF TALLMADGE"" OH police union contract","""CITY OF TALLMADGE"" OH fire union contract","""CITY OF TALLMADGE"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TALLMADGE (Census government ID 132529; locked municipality ID cog_2025_132529). County context: Summit County (39153; primary); Portage County (39133). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
129,142,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,29,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_207686,207686,FL,Pinellas Park,CITY OF PINELLAS PARK,municipal,place,53456,1,no,Pinellas County (12103; primary),75.444,Tier 1,medium,24.001,10.000,17.089,11.950,7.404,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.5; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF PINELLAS PARK"" FL official website","""CITY OF PINELLAS PARK"" FL collective bargaining agreement","""CITY OF PINELLAS PARK"" FL police union contract","""CITY OF PINELLAS PARK"" FL fire union contract","""CITY OF PINELLAS PARK"" FL salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PINELLAS PARK (Census government ID 207686; locked municipality ID cog_2025_207686). County context: Pinellas County (12103; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
130,143,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,30,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_161712,161712,FL,Altamonte Springs,CITY OF ALTAMONTE SPRINGS,municipal,place,45257,1,no,Seminole County (12117; primary),75.444,Tier 1,medium,23.751,10.000,17.089,11.950,7.654,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.0; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ALTAMONTE SPRINGS"" FL official website","""CITY OF ALTAMONTE SPRINGS"" FL collective bargaining agreement","""CITY OF ALTAMONTE SPRINGS"" FL police union contract","""CITY OF ALTAMONTE SPRINGS"" FL fire union contract","""CITY OF ALTAMONTE SPRINGS"" FL salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ALTAMONTE SPRINGS (Census government ID 161712; locked municipality ID cog_2025_161712). County context: Seminole County (12117; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
131,144,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,31,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_132419,132419,OH,North Royalton,CITY OF NORTH ROYALTON,municipal,place,30687,1,no,Cuyahoga County (39035; primary),75.437,Tier 1,low,23.116,10.000,16.670,11.977,8.673,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.3; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF NORTH ROYALTON"" OH official website","""CITY OF NORTH ROYALTON"" OH collective bargaining agreement","""CITY OF NORTH ROYALTON"" OH police union contract","""CITY OF NORTH ROYALTON"" OH fire union contract","""CITY OF NORTH ROYALTON"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NORTH ROYALTON (Census government ID 132419; locked municipality ID cog_2025_132419). County context: Cuyahoga County (39035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
132,145,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,32,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_205594,205594,WA,University Place,CITY OF UNIVERSITY PLACE,municipal,place,35049,1,no,Pierce County (53053; primary),75.436,Tier 1,medium,23.338,10.000,16.923,12.131,8.043,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.9; municipal/place; state evidence medium; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF UNIVERSITY PLACE"" WA official website","""CITY OF UNIVERSITY PLACE"" WA collective bargaining agreement","""CITY OF UNIVERSITY PLACE"" WA police union contract","""CITY OF UNIVERSITY PLACE"" WA fire union contract","""CITY OF UNIVERSITY PLACE"" WA salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF UNIVERSITY PLACE (Census government ID 205594; locked municipality ID cog_2025_205594). County context: Pierce County (53053; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
133,146,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,33,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166733,166733,MI,St. Clair Shores,CITY OF ST CLAIR SHORES,municipal,place,57548,1,no,Macomb County (26099; primary),75.427,Tier 1,low,24.110,10.000,16.291,11.702,8.325,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.7; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ST CLAIR SHORES"" MI official website","""CITY OF ST CLAIR SHORES"" MI collective bargaining agreement","""CITY OF ST CLAIR SHORES"" MI police union contract","""CITY OF ST CLAIR SHORES"" MI fire union contract","""CITY OF ST CLAIR SHORES"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ST CLAIR SHORES (Census government ID 166733; locked municipality ID cog_2025_166733). County context: Macomb County (26099; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
134,147,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,34,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166705,166705,MI,Portage,CITY OF PORTAGE,municipal,place,49302,1,no,Kalamazoo County (26077; primary),75.422,Tier 1,low,23.882,10.000,16.291,11.702,8.548,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.2; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF PORTAGE"" MI official website","""CITY OF PORTAGE"" MI collective bargaining agreement","""CITY OF PORTAGE"" MI police union contract","""CITY OF PORTAGE"" MI fire union contract","""CITY OF PORTAGE"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PORTAGE (Census government ID 166705; locked municipality ID cog_2025_166705). County context: Kalamazoo County (26077; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
135,148,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,35,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_191188,191188,OH,Bowling Green,CITY OF BOWLING GREEN,municipal,place,30384,1,no,Wood County (39173; primary),75.421,Tier 1,low,23.100,10.000,16.670,11.977,8.673,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.3; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF BOWLING GREEN"" OH official website","""CITY OF BOWLING GREEN"" OH collective bargaining agreement","""CITY OF BOWLING GREEN"" OH police union contract","""CITY OF BOWLING GREEN"" OH fire union contract","""CITY OF BOWLING GREEN"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOWLING GREEN (Census government ID 191188; locked municipality ID cog_2025_191188). County context: Wood County (39173; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
136,149,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,36,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_205144,205144,OH,Springboro,CITY OF SPRINGBORO,municipal,place,19475,2,yes,Warren County (39165; primary); Montgomery County (39113),75.415,Tier 1,low,22.293,10.000,16.670,11.977,9.474,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 92.8; municipal/place; state evidence low; smoothed yield component 16.7/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF SPRINGBORO"" OH official website","""CITY OF SPRINGBORO"" OH collective bargaining agreement","""CITY OF SPRINGBORO"" OH police union contract","""CITY OF SPRINGBORO"" OH fire union contract","""CITY OF SPRINGBORO"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SPRINGBORO (Census government ID 205144; locked municipality ID cog_2025_205144). County context: Warren County (39165; primary); Montgomery County (39113). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
137,150,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,37,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_172422,172422,OH,Fairborn,CITY OF FAIRBORN,municipal,place,34729,1,no,Greene County (39057; primary),75.405,Tier 1,low,23.324,10.000,16.670,11.977,8.433,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.9; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF FAIRBORN"" OH official website","""CITY OF FAIRBORN"" OH collective bargaining agreement","""CITY OF FAIRBORN"" OH police union contract","""CITY OF FAIRBORN"" OH fire union contract","""CITY OF FAIRBORN"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAIRBORN (Census government ID 172422; locked municipality ID cog_2025_172422). County context: Greene County (39057; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
138,151,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,38,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_111601,111601,OR,Ashland,CITY OF ASHLAND,municipal,place,21061,1,no,Jackson County (41029; primary),75.383,Tier 1,low,22.442,10.000,16.964,12.684,8.292,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 93.3; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ASHLAND"" OR official website","""CITY OF ASHLAND"" OR collective bargaining agreement","""CITY OF ASHLAND"" OR police union contract","""CITY OF ASHLAND"" OR fire union contract","""CITY OF ASHLAND"" OR salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ASHLAND (Census government ID 111601; locked municipality ID cog_2025_111601). County context: Jackson County (41029; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
139,152,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,39,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_164452,164452,IA,Iowa City,CITY OF IOWA CITY,municipal,place,75678,1,no,Johnson County (19103; primary),75.350,Tier 1,low,24.505,10.000,15.961,11.137,8.747,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 98.4; municipal/place; state evidence low; smoothed yield component 16.0/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF IOWA CITY"" IA official website","""CITY OF IOWA CITY"" IA collective bargaining agreement","""CITY OF IOWA CITY"" IA police union contract","""CITY OF IOWA CITY"" IA fire union contract","""CITY OF IOWA CITY"" IA salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF IOWA CITY (Census government ID 164452; locked municipality ID cog_2025_164452). County context: Johnson County (19103; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
140,153,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,40,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_161664,161664,FL,Ocoee,CITY OF OCOEE,municipal,place,49261,1,no,Orange County (12095; primary),75.343,Tier 1,medium,23.881,10.000,17.089,11.950,7.423,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.2; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF OCOEE"" FL official website","""CITY OF OCOEE"" FL collective bargaining agreement","""CITY OF OCOEE"" FL police union contract","""CITY OF OCOEE"" FL fire union contract","""CITY OF OCOEE"" FL salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OCOEE (Census government ID 161664; locked municipality ID cog_2025_161664). County context: Orange County (12095; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
141,154,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,41,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_172361,172361,OH,Garfield Heights,CITY OF GARFIELD HEIGHTS,municipal,place,28900,1,no,Cuyahoga County (39035; primary),75.336,Tier 1,low,23.015,10.000,16.670,11.977,8.673,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.1; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GARFIELD HEIGHTS"" OH official website","""CITY OF GARFIELD HEIGHTS"" OH collective bargaining agreement","""CITY OF GARFIELD HEIGHTS"" OH police union contract","""CITY OF GARFIELD HEIGHTS"" OH fire union contract","""CITY OF GARFIELD HEIGHTS"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GARFIELD HEIGHTS (Census government ID 172361; locked municipality ID cog_2025_172361). County context: Cuyahoga County (39035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
