tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,expected_units_to_search,verification_notes,recommended_scout_status,source_priority_file,source_priority_commit,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
79,81,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,29,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_168926,168926,MO,Lee's Summit,CITY OF LEES SUMMIT,municipal,place,104184,2,yes,Jackson County (29095; primary); Cass County (29037),75.735,Tier 1,low,24.941,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LEES SUMMIT (Census government ID 168926; locked municipality ID cog_2025_168926). County context: Jackson County (29095; primary); Cass County (29037). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
80,83,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,30,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_136057,136057,VA,Norfolk,CITY OF NORFOLK,municipal,place,230930,1,no,Norfolk city (51710; primary),75.718,Tier 1,low,25.924,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NORFOLK (Census government ID 136057; locked municipality ID cog_2025_136057). County context: Norfolk city (51710; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
81,84,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,31,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_205599,205599,WA,Spokane,CITY OF SPOKANE,municipal,place,229447,1,no,Spokane County (53063; primary),75.710,Tier 1,low,25.916,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SPOKANE (Census government ID 205599; locked municipality ID cog_2025_205599). County context: Spokane County (53063; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
82,85,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,32,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_194178,194178,VA,Richmond,CITY OF RICHMOND,municipal,place,229247,1,no,Richmond city (51760; primary),75.709,Tier 1,low,25.915,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF RICHMOND (Census government ID 194178; locked municipality ID cog_2025_194178). County context: Richmond city (51760; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
83,86,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,33,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_161649,161649,FL,Cape Coral,CITY OF CAPE CORAL,municipal,place,224455,1,no,Lee County (12071; primary),75.684,Tier 1,low,25.890,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CAPE CORAL (Census government ID 161649; locked municipality ID cog_2025_161649). County context: Lee County (12071; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
84,87,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,34,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_176868,176868,WA,Tacoma,CITY OF TACOMA,municipal,place,222906,1,no,Pierce County (53053; primary),75.675,Tier 1,low,25.881,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TACOMA (Census government ID 176868; locked municipality ID cog_2025_176868). County context: Pierce County (53053; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
85,88,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,35,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_161604,161604,FL,Hialeah,CITY OF HIALEAH,municipal,place,221300,1,no,Miami-Dade County (12086; primary),75.666,Tier 1,low,25.872,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HIALEAH (Census government ID 161604; locked municipality ID cog_2025_161604). County context: Miami-Dade County (12086; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
86,89,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,36,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_194651,194651,CO,Longmont,CITY OF LONGMONT,municipal,place,98630,2,yes,Boulder County (08013; primary); Weld County (08123),75.662,Tier 1,low,24.868,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 98.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LONGMONT (Census government ID 194651; locked municipality ID cog_2025_194651). County context: Boulder County (08013; primary); Weld County (08123). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
87,90,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,37,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_166054,166054,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,place,219573,1,no,East Baton Rouge Parish (22033; primary),75.657,Tier 1,low,25.863,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE (Census government ID 166054; locked municipality ID cog_2025_166054). County context: East Baton Rouge Parish (22033; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
88,92,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,38,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_131717,131717,NC,Fayetteville,CITY OF FAYETTEVILLE,municipal,place,209749,1,no,Cumberland County (37051; primary),75.603,Tier 1,low,25.809,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAYETTEVILLE (Census government ID 131717; locked municipality ID cog_2025_131717). County context: Cumberland County (37051; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
89,93,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,39,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_176492,176492,UT,Salt Lake City,CITY OF SALT LAKE CITY,municipal,place,209593,1,no,Salt Lake County (49035; primary),75.602,Tier 1,low,25.808,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SALT LAKE CITY (Census government ID 176492; locked municipality ID cog_2025_176492). County context: Salt Lake County (49035; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
90,94,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,40,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_122558,122558,AL,Hoover,CITY OF HOOVER,municipal,place,92448,2,yes,Jefferson County (01073; primary); Shelby County (01117),75.575,Tier 1,low,24.781,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 98.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HOOVER (Census government ID 122558; locked municipality ID cog_2025_122558). County context: Jefferson County (01073; primary); Shelby County (01117). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
91,95,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,41,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_100435,100435,AR,Little Rock,CITY OF LITTLE ROCK,municipal,place,203842,1,no,Pulaski County (05119; primary),75.569,Tier 1,low,25.775,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LITTLE ROCK (Census government ID 100435; locked municipality ID cog_2025_100435). County context: Pulaski County (05119; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
92,96,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,42,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_207719,207719,GA,Roswell,CITY OF ROSWELL,municipal,place,91706,2,yes,Fulton County (13121; primary); Cobb County (13067),75.565,Tier 1,low,24.771,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 98.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ROSWELL (Census government ID 207719; locked municipality ID cog_2025_207719). County context: Fulton County (13121; primary); Cobb County (13067). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
93,97,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,43,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_161650,161650,FL,Tallahassee,CITY OF TALLAHASSEE,municipal,place,202221,1,no,Leon County (12073; primary),75.559,Tier 1,low,25.765,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.6; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TALLAHASSEE (Census government ID 161650; locked municipality ID cog_2025_161650). County context: Leon County (12073; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
94,98,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,44,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_161944,161944,GA,Columbus,CONSOLIDATED GOVERNMENT OF COLUMBUS,municipal,place,201877,1,no,Muscogee County (13215; primary),75.556,Tier 1,low,25.762,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.6; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CONSOLIDATED GOVERNMENT OF COLUMBUS (Census government ID 161944; locked municipality ID cog_2025_161944). County context: Muscogee County (13215; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
95,99,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,45,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_194679,194679,GA,Augusta-Richmond County consolidated government (balance),CONSOLIDATED GOVERNMENT OF AUGUSTA-RICHMOND COUNTY,municipal,place,200884,1,no,Richmond County (13245; primary),75.550,Tier 1,low,25.756,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.6; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CONSOLIDATED GOVERNMENT OF AUGUSTA-RICHMOND COUNTY (Census government ID 194679; locked municipality ID cog_2025_194679). County context: Richmond County (13245; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
96,101,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_2,46,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_175780,175780,TN,Knoxville,CITY OF KNOXVILLE,municipal,place,198162,1,no,Knox County (47093; primary),75.534,Tier 1,low,25.740,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.6; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF KNOXVILLE (Census government ID 175780; locked municipality ID cog_2025_175780). County context: Knox County (47093; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_2,CROSS_STATE_TIER1,51,100,rank_sliced_contiguous
