queue_id,source_wave,source_candidate_file,scout_run_id,scout_date,state,municipality,municipality_id,unit_type_scouted,document_title,union_name,employer,contract_years_scouted,source_url,source_owner_type,document_type_scouted,document_completeness_scouted,comparator_role,wrong_employer_risk,context_only_flag,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,why_relevant,confidence,candidate_stage,needs_verification_reason,scout_stage_status,verification_priority,triage_bucket,triage_score,later_verification_recommendation,later_ingestion_queue_status,calibration_status,calibration_verification_id,calibration_notes,raw_response_ref,notes
NSCQ-TX-20260720-0019,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Plano,cog_2025_176053,police,"An Ordinance of the City of Plano, Texas, repealing Ordinance No. 2022-9-8; establishing the classifications and Compensation Plan for the civil service members of the Plano Police Department for fiscal year 2023-24 ...",,"CITY OF PLANO, TEXAS",unclear,https://plano.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=18209&ItemID=8636,city,wage_schedule_or_compensation_plan,partial_document,authoritative_civilian_wage_setting,none,no,duration_clause,no_anchor_supplied,none,no,"Document states effective date(s) and mentions compensation plan for fiscal year 2023-24, but the compensation details are in referenced Exhibit(s) that are not present in the opened excerpt.",Provides an additional police civil-service compensation plan ordinance candidate for cycle comparison once attached exhibit(s) are verified.,medium,insufficient_candidate,Opened PDF excerpt appears limited (ordinance pages without the attached exhibit(s)); cannot confirm specific wage table content and duration alignment beyond effective dates.,unverified_scout_candidate,low,high_priority_later_verify,88,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_176053,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0020,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Plano,cog_2025_176053,fire,"AGREEMENT BETWEEN THE CITY OF PLANO, TEXAS AND THE PLANO FIREFIGHTERS’ ASSOCIATION, IAFF LOCAL 2149","Plano Firefighters’ Association, IAFF Local 2149","CITY OF PLANO, TEXAS","Oct 1, 2025 to Sep 30, 2033",https://plano.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=20647&ItemID=10291,city,cba,full_document,safety_target,none,no,duration_clause,no_anchor_supplied,none,no,"Agreement term is explicitly stated on the document title page: October 1, 2025 through September 30, 2033.",Qualifying Plano fire bargaining labor agreement (meet-and-confer) with explicit term and incorporated exhibits likely containing wage/compensation and step/ramp provisions.,high,qualifying_candidate,"Scout-stage lead only: must verify exact wage-setting provisions (exhibits), execution completeness, and that it is not superseded/partially implemented at later cycles.",unverified_scout_candidate,high,high_priority_later_verify,75,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_176053,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0021,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Plano,cog_2025_176053,non_safety,Policy 205.000 Compensation and Salary Administration (Human Resources Manual),,"CITY OF PLANO, TEXAS",unclear,https://content.civicplus.com/api/assets/2015733e-c7aa-442a-9485-bde829a996a7,third_party,ordinance_or_policy,full_document,authoritative_civilian_wage_setting,possible,no,other_operative_text,no_anchor_supplied,none,no,"Shows wage determination and pay plan philosophy for General Pay Plan / Technology Solutions Pay Plan (non-civil service), including that market studies drive recommended pay-plan adjustments; does not provide a specific multi-year CBA term in the opened document.","If Plano lacks an ordinary non-safety CBA, this HR compensation policy is an authoritative civilian wage-setting pathway describing how pay ranges and increases are determined for non-civil-service positions.",medium,qualifying_candidate,Scout-stage only: must verify this document is authoritative/official for City of Plano (and not an uploaded copy) and that it includes the referenced General Pay Plan figures or points to the authoritative pay schedule.,unverified_scout_candidate,low,medium_priority_later_verify,51,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_176053,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0022,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Laredo,cog_2025_135293,police,City of Laredo & LPOA Collective Bargaining Agreement - Fully Executed,Laredo Police Officers Association (LPOA),CITY OF LAREDO,"October 1, 2020 through September 30, 2025",https://www.laredopoa.com/docs/City%20of%20Laredo%20%26%20LPOA%20Collective%20Bargaining%20Agreement%20-%20Fully%20Executed.pdf,union,cba,full_document,safety_target,none,no,cover_or_title,unclear,none,no,"Police CBA period is explicitly stated in definitions: October 1, 2020 through September 30, 2025.",Qualifying fully executed police CBA providing authoritative municipal wage-setting terms for the CITY OF LAREDO police bargaining unit.,high,qualifying_candidate,Scout-stage lead: must later verify police bargaining unit scope/execution and locate wage provisions and any arbitration/factfinding terms within 2014-2024 window as applicable.,unverified_scout_candidate,high,high_priority_later_verify,96,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_135293,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0023,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Laredo,cog_2025_135293,fire,COLLECTIVE BARGAINING AGREEMENT,"Laredo Fire Fighters Association, Local 872",CITY OF LAREDO,"October 1, 2022 through September 30, 2026",https://www.cityoflaredo.com/home/showpublisheddocument/16729/638635672189670000,city,cba,full_document,safety_target,none,no,other_operative_text,unclear,none,no,"Fire CBA period is explicitly defined in the agreement text (beginning October 1, 2022; ending September 30, 2026).",Qualifying fully executed CITY OF LAREDO firefighter CBA with explicit contract term and wage provisions for the city’s fire bargaining unit.,high,qualifying_candidate,Scout-stage lead: must later verify exact firefighter bargaining unit scope/exclusions and extract wage-setting terms (and any arbitration/factfinding/impasse provisions) from within 2014-2024 if needed.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_135293,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0024,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Laredo,cog_2025_135293,non_safety,"Ordinance No. 2024-O-193 (COLA to the wage schedule; excludes employees governed by collective bargaining agreements, including firefighters/police)",,CITY OF LAREDO,"effective October 1, 2024 (COLA); ordinance wage schedule amendment reference to FY 24-25",https://cityoflaredo.legistar.com/View.ashx?GUID=EE36A69F-267E-410F-9F90-A7ED9E0C1972&ID=13288185&M=F,city,ordinance_or_policy,partial_document,authoritative_civilian_wage_setting,possible,no,duration_clause,no_anchor_supplied,none,no,"Visible operative text states a three percent (3%) COLA to the wage schedule effective October 1, 2024 and indicates it applies to city employees excluding firefighters and police officers governed by collective bargaining agreements. Contract years for non-safety employees are not presented as a CBA term; evidence is limited to the ordinance effective date and wage-schedule adjustment.",Authoritative non-safety civilian wage-setting mechanism from the CITY OF LAREDO (ordinance amending the city wage schedule COLA) that explicitly excludes police/fire employees governed by their CBAs.,medium,qualifying_candidate,Scout-stage lead: must later verify that the wage-schedule rates actually attached/used for non-safety civilian employees are available on the same file or via incorporated exhibits (Exhibit A-1 referenced) and extract the specific wage schedule values and any arbitration/factfinding pathway if referenced by ordinance text.,unverified_scout_candidate,low,medium_priority_later_verify,67,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_135293,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0025,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Garland,cog_2025_212231,police,GARLAND POLICE DEPARTMENT - Salary Schedules (Salary Poster 25),unknown,CITY OF GARLAND,unclear,https://www.garlandtx.gov/DocumentCenter/View/20157/SalaryPoster25,city,wage_schedule_or_compensation_plan,full_document,safety_target,possible,no,index_or_snippet_only,no_anchor_supplied,none,no,"Contract/award cycle years are not shown on the document pages observed (poster shows pay table only). visible_year_evidence is based on the pay table naming ('SalaryPoster25') and the pay amounts, not an explicit contract term.",Direct wage-setting artifact for municipal police classifications (hire recruit/officer steps) published by the City of Garland.,medium,qualifying_candidate,Scout lead: verify that the salary schedule is specifically applicable to the CITY OF GARLAND police bargaining unit and whether it is administered under (or consistent with) a particular CBA/arbitration award cycle.,unverified_scout_candidate,medium,high_priority_later_verify,76,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_212231,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0026,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Garland,cog_2025_212231,fire,FY-25-26 Civil Service Ordinance — Exhibit A-4: FIRE DEPARTMENT Incentive Pay Plans (effective 10/1/2025 unless otherwise noted),unknown,CITY OF GARLAND,unclear,https://www.garlandtx.gov/DocumentCenter/View/23661/FY-25-26-Civil-Service-Ordinance---7656?bidId=,city,ordinance_or_policy,partial_document,safety_target,possible,no,duration_clause,no_anchor_supplied,none,no,The ordinance page snippet shows incentive pay plans with an 'Effective 10/1/2025 unless otherwise noted' label; base salary schedule/entire civil-service pay cycle term is not confirmed from the snippet alone.,Authoritative City ordinance exhibit that sets firefighter incentive pay amounts (wage-setting content).,medium,qualifying_candidate,Scout lead: verify that this Exhibit sets incentive wage terms for the CITY OF GARLAND fire classifications (not another entity) and determine how it relates to any fire CBA/arbitration/factfinding award (if any).,unverified_scout_candidate,low,low_priority_later_verify,42,retain_for_later_gap_or_pattern_review,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_212231,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0027,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Garland,cog_2025_212231,non_safety,City of Garland FY 2022-23 Adopted Operating Budget (Employee Compensation and Benefits section),unknown,CITY OF GARLAND,unclear,https://garlandtx.gov/DocumentCenter/View/13144/City-of-Garland-2022-23-Annual-Operating-Budget-PDF,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,possible,no,other_operative_text,no_anchor_supplied,none,no,"No specific non-safety CBA duration is visible from the snippet; the document describes FY 2022-23 approved increases/adjustments (e.g., merit increases for General Schedule and market adjustments for civil service categories). Use as a non-safety wage-setting mechanism lead rather than a CBA term proof.",Non-safety wage-setting pathway lead: City budget text describing merit/pay structure increases for general schedule employees.,low,qualifying_candidate,Scout lead: verify that the wage-setting language shown applies to ordinary non-safety municipal employee groups (clerical/admin/public works/sanitation/library) and extract the relevant wage-setting mechanics and any included pay plan/schedule attachments.,unverified_scout_candidate,medium,high_priority_later_verify,89,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_212231,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0028,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Frisco,cog_2025_194820,police,POLICE PAY PLAN FY 2024,,CITY OF FRISCO,FY24,https://www.friscotexas.gov/DocumentCenter/View/31000/FY24-Combined-Police-Pay-Plan,city,wage_schedule_or_compensation_plan,partial_document,safety_target,possible,no,cover_or_title,no_anchor_supplied,none,no,Visible label includes FY 2024 in the document title; specific police pay steps/rates are present in the document content shown in the landing/snippet.,Contains police sworn compensation/pay steps for the City of Frisco with an explicit FY24 timeframe (authoritative civilian wage-setting pathway rule does not apply since this is police).,medium,qualifying_candidate,Scout-stage lead: need later verification that the PDF is specifically for City of Frisco police compensation and that it is complete and not a partial/exported view; also need later wage-content confirmation and mutual-cycle overlap check (if an anchor CBA cycle exists).,unverified_scout_candidate,low,medium_priority_later_verify,62,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_194820,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0029,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,McKinney,cog_2025_187646,police,"MEET AND CONFER AGREEMENT (Amended and Restated) — October 1, 2021 Through September 30, 2027 (2021-27 POLICE MEET AND CONFER AGREEMENT)",McKinney Police Association (MPA),CITY OF MCKINNEY,2021-27,https://mckinney.legistar.com/View.ashx?GUID=2D6D3019-A4BE-442C-A900-77A3345220CD&ID=9684411&M=F,city,cba,full_document,safety_target,none,no,cover_or_title,no_anchor_supplied,none,no,"Contract term shown on cover/title page as October 1, 2021 through September 30, 2027; includes wages/base salary section and pay plan in appendices.","Sworn police meet-and-confer labor agreement between the City of McKinney and the McKinney Police Association, containing wage/pay plan content.",high,qualifying_candidate,Scout-stage only: confirm unit scope (covered ranks/exclusions) and wage schedule tables in appendices; verify execution/ratification and whether this is superseded by later amendments.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_187646,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0030,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,McKinney,cog_2025_187646,police,"MEET AND CONFER AGREEMENT — October 1, 2015 Through September 30, 2017 (2015-17 POLICE MEET AND CONFER AGREEMENT)",McKinney Police Association (MPA),CITY OF MCKINNEY,2015-17,https://mckinney.legistar.com/View.ashx?GUID=5FD6DE95-19C0-4B8A-891A-269EBF3A02A3&ID=3865055&M=F,city,cba,full_document,safety_target,none,no,cover_or_title,no_anchor_supplied,none,no,"Agreement effective Oct 1, 2015 through Sept 30, 2017 shown on cover/title; includes base salary/wages tied to structured pay plan in an appendix.",Earlier sworn police meet-and-confer agreement providing wage/pay plan information for the City of McKinney police bargaining unit.,high,qualifying_candidate,Scout-stage only: confirm wage table/appendix content and any amendments/rollovers that may have changed pay during the term; verify whether this document is fully executed as attached to the council item.,unverified_scout_candidate,high,high_priority_later_verify,95,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_187646,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0031,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,McKinney,cog_2025_187646,fire,"MEET AND CONFER AGREEMENT — October 1, 2014 Through September 30, 2017 (2014-17 Fire Meet and Confer Agreement / Professional Fire Fighters of McKinney, IAFF Local 2661)","Professional Fire Fighters of McKinney, IAFF Local 2661",CITY OF MCKINNEY,2014-17,https://mckinney.legistar.com/View.ashx?GUID=E1AE492B-5383-41FE-8E4B-CE88ACA34C17&ID=3125906&M=F,city,cba,full_document,safety_target,none,no,cover_or_title,no_anchor_supplied,none,no,"Agreement duration shown as Oct 1, 2014 through Sept 30, 2017; includes rates of pay and wage-setting provisions typical of fire meet-and-confer agreements.","Firefighters labor agreement between the City of McKinney and the Professional Fire Fighters of McKinney (IAFF Local 2661), including wage-setting terms.",medium,qualifying_candidate,Scout-stage only: confirm firefighters pay tables and whether the wage content is in operative wage schedule sections vs. only referenced; verify document corresponds to City of McKinney (not a related entity) and that it is attached/executed.,unverified_scout_candidate,high,high_priority_later_verify,92,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_187646,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0032,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,McKinney,cog_2025_187646,non_safety,"GENERAL PAY PLAN — FY 2025-2026 (June 1, 2026) (City of McKinney)",,CITY OF MCKINNEY,FY 2025-2026,https://www.mckinneytexas.org/DocumentCenter/View/21266,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,none,no,cover_or_title,no_anchor_supplied,none,no,"Pay plan shows FY 2025-2026 and effective date June 1, 2026 on the document; contains step tables (Step 1..Step 13) by pay grade/job codes including clerical/admin and other non-safety roles.","Authoritative non-safety wage-setting artifact (general pay schedule) for City of McKinney employees, suitable for ordinary non-safety civilian wage comparison when no CBA is identified for non-safety units.",high,qualifying_candidate,Scout-stage only: confirm that the pay plan is applicable to ordinary non-safety municipal/civilian employees (exclude police/fire-specific pay plans) and whether any labor MOAs/CBAs override parts of this schedule.,unverified_scout_candidate,high,high_priority_later_verify,75,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_187646,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0033,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Amarillo,cog_2025_194809,police,"MEET AND CONFER LABOR AGREEMENT BETWEEN CITY OF AMARILLO, TEXAS AND AMARILLO POLICE OFFICERS ASSOCIATION (EXPIRES SEPTEMBER 30, 2024)",Amarillo Police Officers Association,"CITY OF AMARILLO, TEXAS",2021-2024,https://www.cleat.org/wp-content/uploads/2023/02/Amarillo-MC-Agmt-2021-2024-1st-Dr-U-expires-09302024.pdf,third_party,cba,full_document,safety_target,possible,no,cover_or_title,no_anchor_supplied,none,no,"Visible operative duration clause states effectiveness commencing October 1, 2021 through September 30, 2024; also shows FY wage charts for FY 21-22, FY 22-23, FY 23-24. Police unit explicitly recognized as a bargaining unit of all Police Officers (excluding Police Chief and Civilian Employees).",Direct municipal meet-and-confer wage-setting document for the City’s police bargaining unit; includes base wage charts and an arbitration/grievance procedure section.,high,qualifying_candidate,"Scout-stage only: must verify this agreement is executed/ratified by the City of Amarillo (not just a posted draft), confirm the specific police bargaining unit scope, and confirm any salary/funding provisions do not require additional attached documents for full wage schedules.",unverified_scout_candidate,medium,medium_priority_later_verify,62,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_194809,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0034,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Amarillo,cog_2025_194809,non_safety,COA Personnel Policies and Procedures - Supplemental Policies (Compensation Plan; salary schedules approved by City Commission),,CITY OF AMARILLO,unclear,https://www.amarillo.gov/wp-content/uploads/2024/12/COA-Personnel-Policies-Supplemental-Policies.pdf,city,wage_schedule_or_compensation_plan,partial_document,authoritative_civilian_wage_setting,none,no,other_operative_text,no_anchor_supplied,none,no,"This document states the pay of employees is governed by salary schedules approved by the City Commission (i.e., it describes the authoritative civilian compensation-plan mechanism). It does not, in the inspected excerpt, present the full General Salary Schedule pay tables for clerical_admin/public works/sanitation/library staff; contract_years are therefore set to unclear.","If no ordinary non-safety CBA is found for Amarillo, this provides the City’s stated authoritative civilian wage-setting mechanism (compensation plan via salary schedules approved by the City Commission).",medium,qualifying_candidate,"Scout-stage only: must verify whether the linked salary schedules/pay matrices are included in this same PDF (or elsewhere on the City site) and confirm the pathway applies to ordinary non-safety civilian groups (e.g., clerical/admin, public works, sanitation, library) rather than only police/fire schedules or performance-pay budget provisions.",unverified_scout_candidate,medium,high_priority_later_verify,71,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_194809,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0035,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Grand Prairie,cog_2025_194823,police,Police Civil Service Pay Plan (Effective 07/12/2025),,CITY OF GRAND PRAIRIE,unclear,https://www.gptx.org/files/sharedassets/public/v/1/departments/human-resources/documents/police-pay-plan-fy-25_2.pdf,city,wage_schedule_or_compensation_plan,full_document,safety_target,possible,no,other_operative_text,no_anchor_supplied,none,no,No multi-year CBA/arbitration duration clause found; document shows an effective date (07/12/2025) and step-based pay for police civil service ranks/grades.,"Direct municipal police wage/compensation schedule for the City of Grand Prairie (civil service step plan), usable as wage-setting evidence when no safety CBA exists.",medium,qualifying_candidate,Scout lead: confirm this pay plan is for Grand Prairie police civil service employees and not a partial/top-up schedule; later verification must check that the document is the operative wage-setting instrument during the targeted cycle(s).,unverified_scout_candidate,medium,medium_priority_later_verify,66,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_194823,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-TX-20260720-0036,COORD-SERIAL150-2026-07-21,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv,all_2026-07-21_193524,2026-07-21,TX,Grand Prairie,cog_2025_194823,fire,"Fire Civil Service Pay Plan (Effective: May 2, 2026)",,CITY OF GRAND PRAIRIE,unclear,https://www.gptx.org/files/sharedassets/public/v/1/departments/human-resources/documents/benefits/fire-pay-plan-mid-fy-26-final.pdf,city,wage_schedule_or_compensation_plan,full_document,safety_target,possible,no,other_operative_text,no_anchor_supplied,none,no,"No visible multi-year duration (CBA) language; document provides an effective date (May 2, 2026) and step-based pay for fire civil service grades/ranks.","Municipal fire civil service compensation schedule from the City of Grand Prairie (step plan), relevant as safety wage-setting material when fire is requested.",medium,qualifying_candidate,Scout lead: later verification must confirm applicability to Grand Prairie fire civil service pay during the intended cycle(s) and ensure it is the operative schedule (not superseded).,unverified_scout_candidate,medium,medium_priority_later_verify,66,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/coordinator_150row_serial_live_direct_sdk_2026-07-21/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-21_193524_cog_2025_194823,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-21_193524.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
