readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
B4X2500RDY-20260730-78dae17d138904abe7cf,readiness_lane_001,154,pdf,pdf,B4X2500SRD-20260730-176b443d999745754cba,B4X2500V-20260730-04492,B4X2500LIVE-20260729-007485,B4X2500-20260729-07535,IA,Midwest,Gowrie,"Code of Ordinances of the City of Gowrie, Iowa (Chapter 30: Police Department) — Section 30.05 Compensation",https://www.gowrie.org/_files/ugd/9bcec2_8e8da2b4728849bd8d24a5ccf41d9f51.pdf,https://gowrie.org/_files/ugd/9bcec2_8e8da2b4728849bd8d24a5ccf41d9f51.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-176b443d999745754cba.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-176b443d999745754cba.pdf,sha256:e468f9d7d85a0bf4797e2fcbcc202947fc7eee7d108ea0a584e5bd3c585d3fc4,locally_available,local_only_not_replicated,local_research_workspace,1803614,e468f9d7d85a0bf4797e2fcbcc202947fc7eee7d108ea0a584e5bd3c585d3fc4
B4X2500RDY-20260730-e9e1c384a188e555a2cd,readiness_lane_001,155,pdf,pdf,B4X2500SRD-20260730-222acbf7d60699fd3408,B4X2500V-20260730-03934,B4X2500LIVE-20260729-008932,B4X2500-20260729-08789,NY,Northeast,Gowanda,2026-2027 Draft #1 Board Review (includes Police personnel lines and references to an updated police wage schedule),https://www.gowanda.gov/uploads/1/4/7/4/147433225/2026-2027_draft_1_board_review_2-10-2026.pdf,https://gowanda.gov/uploads/1/4/7/4/147433225/2026-2027_draft_1_board_review_2-10-2026.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-222acbf7d60699fd3408.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-222acbf7d60699fd3408.pdf,sha256:4c390609c9b1c0c97873d8735878bb943bf18f7ebd53809d0f883a79951b38ba,locally_available,local_only_not_replicated,local_research_workspace,1125056,4c390609c9b1c0c97873d8735878bb943bf18f7ebd53809d0f883a79951b38ba
B4X2500RDY-20260730-affd5bf3607853b78f21,readiness_lane_001,156,pdf,pdf,B4X2500SRD-20260730-2b02e15bded6464a537a,B4X2500V-20260730-00032,B4X2500LIVE-20260729-007353,B4X2500-20260729-07367,CA,West,Westmorland,Adopt FY 2026 Budget Resolution 2025-10 (includes salary schedule table to be adopted via Resolution 2025-11; includes non-safety/non-sworn employee positions),https://www.cityofwestmorland.net/wp-content/uploads/2025/07/Adopt-FY-2026-Budget-Reso-and-full-budget-complete-061825.pdf,https://cityofwestmorland.net/wp-content/uploads/2025/07/Adopt-FY-2026-Budget-Reso-and-full-budget-complete-061825.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-2b02e15bded6464a537a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-2b02e15bded6464a537a.pdf,sha256:c13cc3a50b4e8b386e18cc7435555980ff970dab9203522a346c40f69e74570f,locally_available,local_only_not_replicated,local_research_workspace,4065681,c13cc3a50b4e8b386e18cc7435555980ff970dab9203522a346c40f69e74570f
B4X2500RDY-20260730-92253602a4424988cc8c,readiness_lane_001,157,pdf,pdf,B4X2500SRD-20260730-cb3d62aa5e51e4265171,B4X2500V-20260730-03375,B4X2500LIVE-20260729-003557,B4X2500-20260729-03540,MA,Northeast,Mendon,Select Board meeting minutes (vote on non-union contracts/side letters with COLA and extension),https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_03262025-142,https://mendonma.gov/AgendaCenter/ViewFile/Minutes/_03262025-142,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cb3d62aa5e51e4265171.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cb3d62aa5e51e4265171.pdf,sha256:7ecba303cd65a19abd94f1222bce68b47145b6054601f8098861bdd0e1b50105,locally_available,local_only_not_replicated,local_research_workspace,295539,7ecba303cd65a19abd94f1222bce68b47145b6054601f8098861bdd0e1b50105
B4X2500RDY-20260730-8523dca18aa4b9048f3c,readiness_lane_001,158,pdf,pdf,B4X2500SRD-20260730-d0fc33c93ddb6ae02eff,B4X2500V-20260730-02023,B4X2500LIVE-20260729-007911,B4X2500-20260729-07865,MI,Midwest,Grand Rapids charter,2018 Wage Schedule (Salary Personnel / Hourly Personnel / Benefit Schedule) - Grand Rapids Charter Township,https://cms3.revize.com/revize/grandrapidstownship/11.07.2017.bd.packet.pdf,https://cms3.revize.com/revize/grandrapidstownship/11.07.2017.bd.packet.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-d0fc33c93ddb6ae02eff.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-d0fc33c93ddb6ae02eff.pdf,sha256:77aa04952f7af4b2698479c2999ab87c7b66bedc9a0f072b4acc9f849b9bb62d,locally_available,local_only_not_replicated,local_research_workspace,2764011,77aa04952f7af4b2698479c2999ab87c7b66bedc9a0f072b4acc9f849b9bb62d
B4X2500RDY-20260730-48538c316db59e389664,readiness_lane_001,159,pdf,pdf,B4X2500SRD-20260730-f46cf5bea001a28dea09,B4X2500V-20260730-02909,B4X2500LIVE-20260729-006740,B4X2500-20260729-06630,AR,South,Stephens,Ordinance No. 2018-325 (Provide eligible employees with Retirement by Arkansas Local Police and Fire Dep.),https://cityofstephens.com/wp-content/uploads/2024/06/Ordinance-No.-2018-325-Provide-eligible-employees-with-Retirement-by-Arkaknsas-Local-Police-and-Fire-Dep.pdf,https://cityofstephens.com/wp-content/uploads/2024/06/Ordinance-No.-2018-325-Provide-eligible-employees-with-Retirement-by-Arkaknsas-Local-Police-and-Fire-Dep.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f46cf5bea001a28dea09.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f46cf5bea001a28dea09.pdf,sha256:ee1e54b7f99cd01e2a704b01cef6fbc147c5db0c0f7e288e323f2206e2387053,locally_available,local_only_not_replicated,local_research_workspace,1540886,ee1e54b7f99cd01e2a704b01cef6fbc147c5db0c0f7e288e323f2206e2387053
B4X2500RDY-20260730-233034c565b56296111a,readiness_lane_001,160,pdf,pdf,B4X2500SRD-20260730-61b6869693df3ec7b13e,B4X2500V-20260730-04246,B4X2500LIVE-20260729-009181,B4X2500-20260729-08967,VT,Northeast,Waitsfield,Town of Waitsfield Personnel Policies (as amended 7/16/24),https://www.waitsfieldvt.gov/fileadmin/files/Policies/2024_-_7.16_Amended_Personnel_Policy_FINAL.pdf?ac9554031865453a531413182695d400fada3b57=,https://waitsfieldvt.gov/fileadmin/files/Policies/2024_-_7.16_Amended_Personnel_Policy_FINAL.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-61b6869693df3ec7b13e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-61b6869693df3ec7b13e.pdf,sha256:44d03d3be0ceebbf1dbda12433d1980ac5e2be06392df688461f5326d5f6eec0,locally_available,local_only_not_replicated,local_research_workspace,317942,44d03d3be0ceebbf1dbda12433d1980ac5e2be06392df688461f5326d5f6eec0
B4X2500RDY-20260730-537dcacf12d06455bc7d,readiness_lane_001,161,pdf,pdf,B4X2500SRD-20260730-cafe21bc16588d4cb521,B4X2500V-20260730-00692,B4X2500LIVE-20260729-006964,B4X2500-20260729-06951,NC,South,East Spencer,Town of East Spencer Personnel Ordinance (Article 4: The Pay Plan; overtime/pay administration policies),https://eastspencer.gov/wp-content/uploads/2021/11/personnel-ordinance.pdf,https://eastspencer.gov/wp-content/uploads/2021/11/personnel-ordinance.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cafe21bc16588d4cb521.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cafe21bc16588d4cb521.pdf,sha256:1cbd68bf2f027adaa16d94e8b87cf7d4aa7b98706adbe4f38e5cfd8a93f7c804,locally_available,local_only_not_replicated,local_research_workspace,1221268,1cbd68bf2f027adaa16d94e8b87cf7d4aa7b98706adbe4f38e5cfd8a93f7c804
B4X2500RDY-20260730-82a61175cbf678c15549,readiness_lane_001,162,other_document,doc,B4X2500SRD-20260730-31f1ba832897092c2753,B4X2500V-20260730-00367,B4X2500LIVE-20260729-009393,B4X2500-20260729-09290,KY,South,Goshen,Goshen Compensation Ordinance (file: 2026_copensation_ordinance.doc),https://www.cityofgoshen.com/uploads/1/1/9/6/119686881/2026_copensation_ordinance.doc,https://cityofgoshen.com/uploads/1/1/9/6/119686881/2026_copensation_ordinance.doc,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-31f1ba832897092c2753.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-31f1ba832897092c2753.doc,sha256:904fbd07a5ec7da5634132c86fe6328b8122f0ad922e696301d1c10b9dd063db,locally_available,local_only_not_replicated,local_research_workspace,48128,904fbd07a5ec7da5634132c86fe6328b8122f0ad922e696301d1c10b9dd063db
B4X2500RDY-20260730-420403fb4bbfd1f62c43,readiness_lane_001,163,pdf,pdf,B4X2500SRD-20260730-68de8937611b6aa5aea2,B4X2500V-20260730-04191,B4X2500LIVE-20260729-007195,B4X2500-20260729-07218,TX,South,Everman,City of Everman Salary Positions (pay rate/hours/annual salary table; includes Code Enforcement Officer),https://mccmeetingspublic.blob.core.usgovcloudapi.net/evermantx-meet-ebb78ffc4912431890fa4099bb1bc2f4/ITEM-Attachment-001-3e7cbf1b576747e6a9792511ab9127a1.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/evermantx-meet-ebb78ffc4912431890fa4099bb1bc2f4/ITEM-Attachment-001-3e7cbf1b576747e6a9792511ab9127a1.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-68de8937611b6aa5aea2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-68de8937611b6aa5aea2.pdf,sha256:24a58dfc6108702a95dd20aa6159b432eee82bd33a8025b3827ef9e7a967151e,locally_available,local_only_not_replicated,local_research_workspace,101839,24a58dfc6108702a95dd20aa6159b432eee82bd33a8025b3827ef9e7a967151e
B4X2500RDY-20260730-b0b5f84bbc59d847c395,readiness_lane_001,164,pdf,pdf,B4X2500SRD-20260730-c862593a11fe6dea6cb9,B4X2500V-20260730-03214,B4X2500LIVE-20260729-007787,B4X2500-20260729-07770,KS,Midwest,Edna,"Minutes of the Edna City Council (Regular Council Meeting) — Thursday, February 11, 2021",https://cityofedna.org/wp-content/uploads/pdf/2021-02-11_Minutes.pdf,https://cityofedna.org/wp-content/uploads/pdf/2021-02-11_Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c862593a11fe6dea6cb9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c862593a11fe6dea6cb9.pdf,sha256:a9f2b566948bafc53906a316669b617de32ed2d340b689875bc69a164bd517d6,locally_available,local_only_not_replicated,local_research_workspace,256330,a9f2b566948bafc53906a316669b617de32ed2d340b689875bc69a164bd517d6
B4X2500RDY-20260730-f7fd15fce131d4deadd8,readiness_lane_001,165,pdf,pdf,B4X2500SRD-20260730-18080de56bdf29d18f9d,B4X2500V-20260730-02195,B4X2500LIVE-20260729-005676,B4X2500-20260729-05674,NE,Midwest,Bertrand,Village of Bertrand minutes (includes village employees 4% wage increase and wage amounts for 2023-2024 and 2024-2025),https://bertrandne.com/wp-content/uploads/2025/03/051624-Minutes.pdf,https://bertrandne.com/wp-content/uploads/2025/03/051624-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-18080de56bdf29d18f9d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-18080de56bdf29d18f9d.pdf,sha256:ec6ca78dedb4e6a5db9704864c00c495d444e5e8ffac9ad2eec4182cf97b0f81,locally_available,local_only_not_replicated,local_research_workspace,204019,ec6ca78dedb4e6a5db9704864c00c495d444e5e8ffac9ad2eec4182cf97b0f81
B4X2500RDY-20260730-45f4ca7913b2839d3b1e,readiness_lane_001,166,pdf,pdf,B4X2500SRD-20260730-e05db693c60331fe6c72,B4X2500V-20260730-03724,B4X2500LIVE-20260729-003829,B4X2500-20260729-03734,NJ,Northeast,Mount Laurel,"Meeting Packet – September 16, 2024 (Resolution authorizing signing of Memorandum of Agreement between Township of Mount Laurel and CWA, Supervisors Union Local 1036)",https://cms7files.revize.com/mountlaurel/Meeting%20Packet%20-%20September%2016%2C%202024.pdf,https://cms7files.revize.com/mountlaurel/Meeting%20Packet%20-%20September%2016%2C%202024.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e05db693c60331fe6c72.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e05db693c60331fe6c72.pdf,sha256:f6785b876297f967fd15cd805d2bfd3544246d211c28310cb74a337c15d498d3,locally_available,local_only_not_replicated,local_research_workspace,2141142,f6785b876297f967fd15cd805d2bfd3544246d211c28310cb74a337c15d498d3
B4X2500RDY-20260730-52fc82c6a720fa752310,readiness_lane_001,167,pdf,pdf,B4X2500SRD-20260730-f764cb777dbd7ffe1c23,B4X2500V-20260730-01803,B4X2500LIVE-20260729-004383,B4X2500-20260729-04295,KY,South,Greensburg,Ordinance 2025-0618.02 (Amendment) — Establishing the amount of salaries and compensation to be paid to all employees of the City of Greensburg within the FYE 2026 Annual Budget,https://kypublicnotices.newzgroup.com/KYLegals/2025/70158-2025-06-25_1004.pdf,https://kypublicnotices.newzgroup.com/KYLegals/2025/70158-2025-06-25_1004.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f764cb777dbd7ffe1c23.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f764cb777dbd7ffe1c23.pdf,sha256:a451925976f1c5a18069c69bda0deeb51b165376a97941247d7cd1deb4890781,locally_available,local_only_not_replicated,local_research_workspace,350905,a451925976f1c5a18069c69bda0deeb51b165376a97941247d7cd1deb4890781
B4X2500RDY-20260730-9e85b5eaf9d759c2776d,readiness_lane_001,168,pdf,pdf,B4X2500SRD-20260730-1f44e199d2e0d86da67a,B4X2500V-20260730-03840,B4X2500LIVE-20260729-008895,B4X2500-20260729-08764,NY,Northeast,Alfred,"MINUTES – SPECIAL BOARD MEETING (July 18, 2024)",https://www.alfredvillage.gov/sites/default/files/2024-07/minutes_special_board_meeting_july_18_2024_2.pdf,https://alfredvillage.gov/sites/default/files/2024-07/minutes_special_board_meeting_july_18_2024_2.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-1f44e199d2e0d86da67a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-1f44e199d2e0d86da67a.pdf,sha256:4afef86de059ba4c7101225ccb126c04bb6e93753839533e7ee046868ad85867,locally_available,local_only_not_replicated,local_research_workspace,122449,4afef86de059ba4c7101225ccb126c04bb6e93753839533e7ee046868ad85867
B4X2500RDY-20260730-8534e8bfaab252ebac8c,readiness_lane_001,169,pdf,pdf,B4X2500SRD-20260730-00801c476f274c9763d3,B4X2500V-20260730-03481,B4X2500LIVE-20260729-008021,B4X2500-20260729-07960,MN,Midwest,Kandiyohi,City of Kandiyohi — Meeting of Council (administrative meeting minutes; contains claims and council actions),https://cityofkandiyohimn.gov/documents/663/April_15__2024_Official_Minutes.pdf,https://cityofkandiyohimn.gov/documents/663/April_15__2024_Official_Minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-00801c476f274c9763d3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-00801c476f274c9763d3.pdf,sha256:e04e9ff5c8ef028bdf693f5e1a7c3e26e16dbf7afa0fb1cab20938717e2da41f,locally_available,local_only_not_replicated,local_research_workspace,132173,e04e9ff5c8ef028bdf693f5e1a7c3e26e16dbf7afa0fb1cab20938717e2da41f
B4X2500RDY-20260730-aaf8d8b438ef0d403a07,readiness_lane_001,170,pdf,pdf,B4X2500SRD-20260730-36e465c31972649d5e82,B4X2500V-20260730-05562,B4X2500LIVE-20260729-000874,B4X2500-20260729-00844,SD,Midwest,Buffalo Gap,RESOLUTION 2025-2: PUBLICATION OF PAYROLL INFORMATION (Town of Buffalo Gap) — Wage/Salary Listing,https://img1.wsimg.com/blobby/go/abbc7878-6621-4984-be21-38b3ec59d559/downloads/9567c689-4f6c-4ddb-b8cf-76701056c771/BG-Resolution2025-2-Payroll-MAY2025.pdf?ver=1782237198775,https://img1.wsimg.com/blobby/go/abbc7878-6621-4984-be21-38b3ec59d559/downloads/9567c689-4f6c-4ddb-b8cf-76701056c771/BG-Resolution2025-2-Payroll-MAY2025.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-36e465c31972649d5e82.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-36e465c31972649d5e82.pdf,sha256:d4bc3ad0e5d785928587174f1f9a53075a036e5e769e98b612877b3955ef9857,locally_available,local_only_not_replicated,local_research_workspace,869600,d4bc3ad0e5d785928587174f1f9a53075a036e5e769e98b612877b3955ef9857
B4X2500RDY-20260730-d914e81b5c23b005249d,readiness_lane_001,171,pdf,pdf,B4X2500SRD-20260730-79f5e13cbfc2723cada0,B4X2500V-20260730-00714,B4X2500LIVE-20260729-002010,B4X2500-20260729-01966,NC,South,Jamesville,Town of Jamesville FY 2025-2026 Budget Ordinance (Salary increases / 3% COLA),https://www.townofjamesvillenc.com/images/Documents/FY25.26Documents/PROPOSED_Jamesville_Budget_Ordinance__2025-2026.pdf,https://townofjamesvillenc.com/images/Documents/FY25.26Documents/PROPOSED_Jamesville_Budget_Ordinance__2025-2026.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-79f5e13cbfc2723cada0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-79f5e13cbfc2723cada0.pdf,sha256:95b1385b615022beeb9964e8ace86de89151a9a58a2d24351851ee615ae5b12f,locally_available,local_only_not_replicated,local_research_workspace,162025,95b1385b615022beeb9964e8ace86de89151a9a58a2d24351851ee615ae5b12f
B4X2500RDY-20260730-7baa25230416bc4fa475,readiness_lane_001,172,pdf,pdf,B4X2500SRD-20260730-892ec11e8cbe9e2205f4,B4X2500V-20260730-02148,B4X2500LIVE-20260729-004541,B4X2500-20260729-04516,NC,South,Yanceyville,Budget Ordinance 2025-2026 (link/asset; contents not inspectable),https://res2.yourwebsite.life/res/69026283b3d56ad59f4422f5/6903c569fa82a35d2ea5aeb9,https://res2.yourwebsite.life/res/69026283b3d56ad59f4422f5/6903c569fa82a35d2ea5aeb9,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-892ec11e8cbe9e2205f4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-892ec11e8cbe9e2205f4.pdf,sha256:b959429808dad19d497dbae9e083dc8e9c8c98ff3ba375120e6d7f75f817bace,locally_available,local_only_not_replicated,local_research_workspace,124684,b959429808dad19d497dbae9e083dc8e9c8c98ff3ba375120e6d7f75f817bace
B4X2500RDY-20260730-82f876dff53351778862,readiness_lane_001,173,pdf,pdf,B4X2500SRD-20260730-089af26038381cd7f03d,B4X2500V-20260730-02793,B4X2500LIVE-20260729-004168,B4X2500-20260729-03930,VT,Northeast,Athens,Draft Sick/Safe Leave Policy — Adopted 10/17/2024,https://www.athensvt.com/uploads/1/3/1/3/131385459/sick-safe-leave-2024.pdf,https://athensvt.com/uploads/1/3/1/3/131385459/sick-safe-leave-2024.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-089af26038381cd7f03d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-089af26038381cd7f03d.pdf,sha256:32bdcadf5d4c541d155a97c41657f760d86a1a04a4254dbc646b451f02c21df2,locally_available,local_only_not_replicated,local_research_workspace,1447795,32bdcadf5d4c541d155a97c41657f760d86a1a04a4254dbc646b451f02c21df2
B4X2500RDY-20260730-b239ab1363a250d19228,readiness_lane_001,174,pdf,pdf,B4X2500SRD-20260730-0f6af7318aff20ef0249,B4X2500V-20260730-00192,B4X2500LIVE-20260729-007625,B4X2500-20260729-07627,IL,Midwest,Manteno,"Manteno Village Board Meeting Minutes — April 7, 2025 (Consent item: CBA with Illinois Fraternal Order of Police Labor Council; Patrol Officer & Sergeant; term May 1, 2025 through April 30, 2029)",https://villageofmanteno.com/wp-content/uploads/April-7-2025-corrected.pdf,https://villageofmanteno.com/wp-content/uploads/April-7-2025-corrected.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-0f6af7318aff20ef0249.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-0f6af7318aff20ef0249.pdf,sha256:e39b0548c732c322860f1e4da627c22aacdb9379338b5e2d2663f21be97e015a,locally_available,local_only_not_replicated,local_research_workspace,182026,e39b0548c732c322860f1e4da627c22aacdb9379338b5e2d2663f21be97e015a
B4X2500RDY-20260730-89af5f8ad609c1135974,readiness_lane_001,175,pdf,pdf,B4X2500SRD-20260730-239695949be1e65998f6,B4X2500V-20260730-01092,B4X2500LIVE-20260729-008675,B4X2500-20260729-08649,NH,Northeast,Bennington,"Town of Bennington Board of Selectmen Minutes — May 6, 2014 (compensation discussion re: Fire Department)",https://townofbennington.com/images/minutes/2014/BOS/05.06.14%20Minutes.pdf,https://townofbennington.com/images/minutes/2014/BOS/05.06.14%20Minutes.pdf,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-239695949be1e65998f6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-239695949be1e65998f6.pdf,sha256:455a1a2540721cef6b8821f35a3a2c68ca2ac5dbead9e084c5cc653f77df0377,locally_available,local_only_not_replicated,local_research_workspace,130712,455a1a2540721cef6b8821f35a3a2c68ca2ac5dbead9e084c5cc653f77df0377
