verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,queue_disposition,queue_exclusion_reason,input_row_number
BCV-20260728-02973,B4XPAR-20260727-001999,broad_4x1000_deduped,verify_lane_002,829,MO,Midwest,Glendale,St. Louis County (29189; primary),Division 3: Compensation — Section 120.040 (Administration of Pay Plan) (includes overtime/comp time/on-call/call-back/acting supervisor premium pay rules; references Police and Fire departments for comp-time limits),https://ecode360.com/45922151,https://ecode360.com/45922151,ecode360.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1844
BCV-20260728-07258,B4XPAR-20260727-002000,broad_4x1000_deduped,verify_lane_004,828,MO,Midwest,Higginsville,Lafayette County (29107; primary),"City of Higginsville, MO Ambulance Service (Chapter 235) — Pay Plan reference",https://ecode360.com/27588734,https://ecode360.com/27588734,ecode360.com,budget_or_pay_plan,insufficient_source,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1845
BCV-20260728-01146,B4XPAR-20260727-002001,broad_4x1000_deduped,verify_lane_001,1146,MO,Midwest,Joplin,Jasper County (29097; primary); Newton County (29145),"Labor Agreement (effective/term conditioned; pay plan remains in effect through Dec. 31, 2031)",https://www.joplinmo.org/AgendaCenter/ViewFile/Item/11857?fileID=69862,https://joplinmo.org/AgendaCenter/ViewFile/Item/11857,joplinmo.org,budget_or_pay_plan,cba,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1846
BCV-20260728-03290,B4XPAR-20260727-002002,broad_4x1000_deduped,verify_lane_002,1146,MO,Midwest,Joplin,Jasper County (29097; primary); Newton County (29145),"Labor Agreement (IAFF Local 59) (effective/term conditioned; pay plan remains in effect through Dec. 31, 2031)",https://www.joplinmo.org/AgendaCenter/ViewFile/Item/12030?fileID=70273,https://joplinmo.org/AgendaCenter/ViewFile/Item/12030,joplinmo.org,budget_or_pay_plan,cba,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=fire; occupation_hint=fire.,locked_for_verification,,1847
BCV-20260728-07577,B4XPAR-20260727-002003,broad_4x1000_deduped,verify_lane_004,1147,MO,Midwest,Joplin,Jasper County (29097; primary); Newton County (29145),"Salary Administration Plan for Classified and Unclassified Positions (Exhibit A) — effective January 1, 2026",https://www.joplinmo.org/DocumentCenter/View/14220/Salary-Administration-Plan-for-Unclassified-and-Classified-effective-January-1-2026,https://joplinmo.org/DocumentCenter/View/14220/Salary-Administration-Plan-for-Unclassified-and-Classified-effective-January-1-2026,joplinmo.org,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1848
BCV-20260728-02972,B4XPAR-20260727-002004,broad_4x1000_deduped,verify_lane_002,828,MO,Midwest,Lexington,Lafayette County (29107; primary),Lexington Municipal Code § 2-61 — Compensation (established by City Council; work period/overtime),https://ecode360.com/28508837,https://ecode360.com/28508837,ecode360.com,budget_or_pay_plan,context_only,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1849
BCV-20260728-00828,B4XPAR-20260727-002005,broad_4x1000_deduped,verify_lane_001,828,MO,Midwest,Lexington,Lafayette County (29107; primary),Lexington Municipal Code § 2-232(5) — City Administrator duties: wage scale plan for all departments,https://ecode360.com/28509021,https://ecode360.com/28509021,ecode360.com,budget_or_pay_plan,context_only,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1850
BCV-20260728-05769,B4XPAR-20260727-002006,broad_4x1000_deduped,verify_lane_003,1482,MO,Midwest,Nevada,Vernon County (29217; primary),"CITY OF NEVADA PAY PLAN - 2% COL (January 1, 2025)",https://www.nevadamo.gov/DocumentCenter/View/1771,https://nevadamo.gov/DocumentCenter/View/1771,nevadamo.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1851
BCV-20260728-03626,B4XPAR-20260727-002007,broad_4x1000_deduped,verify_lane_002,1482,MO,Midwest,Nevada,Vernon County (29217; primary),"BILL NO. 2025-049: PAY PLAN - 3.5% Scale w/ 1.5% COL (January 1, 2026)",https://www.nevadamo.gov/DocumentCenter/View/2389,https://nevadamo.gov/DocumentCenter/View/2389,nevadamo.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1852
BCV-20260728-01570,B4XPAR-20260727-002008,broad_4x1000_deduped,verify_lane_001,1570,MO,Midwest,Pacific,Franklin County (29071; primary); St. Louis County (29189),An Ordinance Establishing the Fiscal Year 2020-21 Wage and Salary Schedule for Appointed Officials and Employees of the City of Pacific (Exhibit A attached),https://www.pacificmo.gov/AgendaCenter/ViewFile/Agenda/_06022020-271,https://pacificmo.gov/AgendaCenter/ViewFile/Agenda/_06022020-271,pacificmo.gov,wage_schedule,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1853
BCV-20260728-08000,B4XPAR-20260727-002009,broad_4x1000_deduped,verify_lane_004,1570,MO,Midwest,Pacific,Franklin County (29071; primary); St. Louis County (29189),"An Ordinance Adopting a New Wage and Salary Schedule for City Collector of the City of Pacific, Missouri",https://www.pacificmo.gov/AgendaCenter/ViewFile/Agenda/_01062026-734,https://pacificmo.gov/AgendaCenter/ViewFile/Agenda/_01062026-734,pacificmo.gov,wage_schedule,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1854
BCV-20260728-00437,B4XPAR-20260727-002010,broad_4x1000_deduped,verify_lane_001,437,MO,Midwest,Perryville,Perry County (29157; primary),Agenda item: Bill No. 6589 for Ordinance 6802 — Approving 2026-27 Police Pay Plan (second reading & final passage) (copy),https://www.cityofperryville.com/AgendaCenter/ViewFile/Agenda/_10212025-1060,https://cityofperryville.com/AgendaCenter/ViewFile/Agenda/_10212025-1060,cityofperryville.com,budget_or_pay_plan,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1855
BCV-20260728-04724,B4XPAR-20260727-002011,broad_4x1000_deduped,verify_lane_003,437,MO,Midwest,Perryville,Perry County (29157; primary),"Minutes (Resolution 2024-16): Authorizing Mayor to execute a contract relative to Police Officer Employment Agreement (Nathan Brown) — passed March 5, 2024",https://cityofperryville.com/AgendaCenter/ViewFile/Minutes/_03052024-966,https://cityofperryville.com/AgendaCenter/ViewFile/Minutes/_03052024-966,cityofperryville.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,market_or_comparability_pressure,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1856
BCV-20260728-07664,B4XPAR-20260727-002012,broad_4x1000_deduped,verify_lane_004,1234,MO,Midwest,Perryville,Perry County (29157; primary),Article 5. - Wage/Salary Administration (continuous study of salary rates; pay plan/step increases) — Perryville Municipal Code (Municode),https://library.municode.com/mo/perryville/codes/code_of_ordinances?nodeId=CO_TIT2ADPE_CH2.88PERURE_ART5WASAAD,https://library.municode.com/mo/perryville/codes/code_of_ordinances,library.municode.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1857
BCV-20260728-01190,B4XPAR-20260727-002013,broad_4x1000_deduped,verify_lane_001,1190,MO,Midwest,Richmond Heights,St. Louis County (29189; primary),"Professional Fire Fighters of Eastern Missouri, IAFF Local 2665 v. City of Richmond Heights (discussion of existing Fire Dept MOU term)",https://law.justia.com/cases/missouri/court-of-appeals/2023/wd86174.html,https://law.justia.com/cases/missouri/court-of-appeals/2023/wd86174.html,law.justia.com,mou_or_memorandum,context_only,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=fire; occupation_hint=fire.,locked_for_verification,,1858
BCV-20260728-01701,B4XPAR-20260727-002014,broad_4x1000_deduped,verify_lane_001,1701,MO,Midwest,Rogersville,Webster County (29225; primary); Greene County (29077),"City of Rogersville Board of Aldermen Minutes (June 19, 2023) — budget discussion referencing hourly police rate and a salary schedule for all employees",https://www.rogersvillemo.org/wp-content/uploads/2023/08/Aldermen_6.19.2023.pdf,https://rogersvillemo.org/wp-content/uploads/2023/08/Aldermen_6.19.2023.pdf,rogersvillemo.org,budget_or_pay_plan,meeting_minutes,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1859
BCV-20260728-05120,B4XPAR-20260727-002015,broad_4x1000_deduped,verify_lane_003,833,MO,Midwest,Shrewsbury,St. Louis County (29189; primary),"City Code Chapter 110, Section 110.040 — Compensation Guidelines and Benefits (adopts compensation guidelines by reference)",https://ecode360.com/31674809,https://ecode360.com/31674809,ecode360.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1860
BCV-20260728-00835,B4XPAR-20260727-002016,broad_4x1000_deduped,verify_lane_001,835,MO,Midwest,Shrewsbury,St. Louis County (29189; primary),"City Code Chapter 200, Section 200.090 — Compensation (police compensation designated by ordinance from time to time)",https://ecode360.com/27685969,https://ecode360.com/27685969,ecode360.com,wage_schedule,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1861
BCV-20260728-05114,B4XPAR-20260727-002018,broad_4x1000_deduped,verify_lane_003,827,MO,Midwest,St. John,St. Louis County (29189; primary),"City Council meeting minutes (includes PD traffic overtime compensation rate language for SOP revision) — Aug 05, 2024 (document PDF)",https://ecode360.com/ST3437/document/753082437.pdf,https://ecode360.com/ST3437/document/753082437.pdf,ecode360.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1862
BCV-20260728-02618,B4XPAR-20260727-002019,broad_4x1000_deduped,verify_lane_002,474,MO,Midwest,St. John,St. Louis County (29189; primary),Budget/Finance — landing page for City budget documents (potential wage/pay-related schedules; document-level terms require verification),https://www.cityofstjohn.org/government/budget-finance/,https://cityofstjohn.org/government/budget-finance,cityofstjohn.org,budget_or_pay_plan,index_page,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1863
BCV-20260728-00836,B4XPAR-20260727-002020,broad_4x1000_deduped,verify_lane_001,836,MO,Midwest,St. Robert,Pulaski County (29169; primary),City of St. Robert Personnel Policy (Chapter 120) — Section 120.100 Wages and Hours,https://ecode360.com/28621337,https://ecode360.com/28621337,ecode360.com,wage_schedule,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1864
BCV-20260728-00091,B4XPAR-20260727-002021,broad_4x1000_deduped,verify_lane_001,91,ND,Midwest,Beach,Golden Valley County (38033; primary),ORDINANCE NO. 390 — City Council Salaries (Amending Section 1.0207),https://www.beachnd.com/DocumentCenter/View/450/ORDINANCE-390-City-Council-Salaries,https://beachnd.com/DocumentCenter/View/450/ORDINANCE-390-City-Council-Salaries,beachnd.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_001,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1865
BCV-20260728-04378,B4XPAR-20260727-002022,broad_4x1000_deduped,verify_lane_003,91,ND,Midwest,Beach,Golden Valley County (38033; primary),City Council Proceedings (Minutes) — Approve wages for Tourist Information Center staff (Jan Kuchera; Maria Marman) (action in Auditor's Report section),https://www.beachnd.com/ArchiveCenter/ViewFile/Item/792,https://beachnd.com/ArchiveCenter/ViewFile/Item/792,beachnd.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1866
BCV-20260728-06521,B4XPAR-20260727-002023,broad_4x1000_deduped,verify_lane_004,91,ND,Midwest,Beach,Golden Valley County (38033; primary),,https://www.beachnd.com/DocumentCenter/View/27/Welcome-to-the-City-of-Beach-PDF,https://beachnd.com/DocumentCenter/View/27/Welcome-to-the-City-of-Beach-PDF,beachnd.com,unknown_or_needs_review,context_only,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1867
BCV-20260728-02275,B4XPAR-20260727-002024,broad_4x1000_deduped,verify_lane_002,131,ND,Midwest,Bottineau,Bottineau County (38009; primary),"Agenda and Minutes (City Council) — Bottineau, ND (landing/index)",https://bottineau.govoffice.com/index.asp?SEC=03F9F80E-4C40-44BA-8F57-A8395DAA41F8&Type=B_BASIC,https://bottineau.govoffice.com/index.asp,bottineau.govoffice.com,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1868
BCV-20260728-03047,B4XPAR-20260727-002026,broad_4x1000_deduped,verify_lane_002,903,ND,Midwest,Ellendale,Dickey County (38021; primary),"Ordinances Chapter 16 - Personnel Policies (City of Ellendale, ND)",https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-16.pdf,https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-16.pdf,ellendalend.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1869
BCV-20260728-05190,B4XPAR-20260727-002027,broad_4x1000_deduped,verify_lane_003,903,ND,Midwest,Ellendale,Dickey County (38021; primary),"Ordinances Chapter 18 - Police Department (City of Ellendale, ND)",https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-18.pdf,https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-18.pdf,ellendalend.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,strike_or_no_strike_constraint,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1870
BCV-20260728-07332,B4XPAR-20260727-002028,broad_4x1000_deduped,verify_lane_004,902,ND,Midwest,Ellendale,Dickey County (38021; primary),"City Council Meeting – July 13 (Ellendale, ND) with 'Download Agenda Here' (Google Drive folder link)",https://ellendalend.gov/city-council-meeting/,https://ellendalend.gov/city-council-meeting,ellendalend.gov,budget_or_pay_plan,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1871
BCV-20260728-07906,B4XPAR-20260727-002029,broad_4x1000_deduped,verify_lane_004,1476,ND,Midwest,Hankinson,Richland County (38077; primary),CITY OF HANKINSON — Regular Council Meeting Minutes 1-5-26 (includes references to law enforcement report; non-binding meeting minutes context),https://www.ndpublicnotices.com/NDLegals/2026/397070-2026-01-21_1001.pdf,https://ndpublicnotices.com/NDLegals/2026/397070-2026-01-21_1001.pdf,ndpublicnotices.com,wage_schedule,meeting_minutes,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1872
BCV-20260728-05764,B4XPAR-20260727-002030,broad_4x1000_deduped,verify_lane_003,1477,ND,Midwest,Hankinson,Richland County (38077; primary),CITY OF HANKINSON — Regular Council Meeting Minutes 8-4-25 (includes references to law enforcement report; non-binding meeting minutes context),https://www.ndpublicnotices.newzgroup.com/NDLegals/2025/397070-2025-08-14_1001.pdf,https://ndpublicnotices.newzgroup.com/NDLegals/2025/397070-2025-08-14_1001.pdf,ndpublicnotices.newzgroup.com,budget_or_pay_plan,meeting_minutes,pending_combined_review,strike_or_no_strike_constraint,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1873
BCV-20260728-03620,B4XPAR-20260727-002031,broad_4x1000_deduped,verify_lane_002,1476,ND,Midwest,Hankinson,Richland County (38077; primary),CITY OF HANKINSON — Regular Council Meeting 11-4-24 Minutes (includes references to law enforcement report; non-binding meeting minutes context),https://www.ndpublicnotices.com/NDLegals/2024/397070-2024-11-20_1001.pdf,https://ndpublicnotices.com/NDLegals/2024/397070-2024-11-20_1001.pdf,ndpublicnotices.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,strike_or_no_strike_constraint,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1874
BCV-20260728-03210,B4XPAR-20260727-002032,broad_4x1000_deduped,verify_lane_002,1066,ND,Midwest,Hebron,Morton County (38059; primary),TITLE 3 ELECTIONS AND OFFICERS (includes provisions that officers’ compensation/salary is determined by city council; sections include appointive officers and Chief of Police / Policemen salary references),https://www.hebronnd.org/documents/639/Title_3_Election_of_Officers__1_.pdf,https://hebronnd.org/documents/639/Title_3_Election_of_Officers__1_.pdf,hebronnd.org,wage_schedule,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1875
BCV-20260728-07495,B4XPAR-20260727-002033,broad_4x1000_deduped,verify_lane_004,1065,ND,Midwest,Hebron,Morton County (38059; primary),TITLE 6 POLICE DEPARTMENT (includes policy provisions about special police and compensation responsibility),https://hebron.municipalimpact.com/documents/639/Title_6_Police_Department__1_.pdf,https://hebron.municipalimpact.com/documents/639/Title_6_Police_Department__1_.pdf,hebron.municipalimpact.com,wage_schedule,ordinance_or_policy,pending_combined_review,strike_or_no_strike_constraint,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1876
BCV-20260728-03209,B4XPAR-20260727-002034,broad_4x1000_deduped,verify_lane_002,1065,ND,Midwest,Hebron,Morton County (38059; primary),"City Council Meeting Minutes (example inspected: October 10, 2022 Regular City Council Meeting minutes)",https://hebron.municipalimpact.com/documents/639/OCTOBER_10_2022citycouncilmeeting.pdf,https://hebron.municipalimpact.com/documents/639/OCTOBER_10_2022citycouncilmeeting.pdf,hebron.municipalimpact.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.,locked_for_verification,,1877
BCV-20260728-03297,B4XPAR-20260727-002035,broad_4x1000_deduped,verify_lane_002,1153,ND,Midwest,Kenmare,Ward County (38101; primary),CITY OF KENMARE - Personnel Policy,https://www.kenmarend.com/image/cache/CITY_OF_KENMARE_-_Personnel_Policy_PDF.pdf,https://kenmarend.com/image/cache/CITY_OF_KENMARE_-_Personnel_Policy_PDF.pdf,kenmarend.com,wage_schedule,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1878
BCV-20260728-07625,B4XPAR-20260727-002036,broad_4x1000_deduped,verify_lane_004,1195,ND,Midwest,Leeds,Benson County (38005; primary),City Ordinances - Chapter Five (Police Department) - 1st amendment (docx on City of Leeds site),https://www.leedsnorthdakota.com/uploads/7/2/3/4/7234988/chapter_five.docx,https://leedsnorthdakota.com/uploads/7/2/3/4/7234988/chapter_five.docx,leedsnorthdakota.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.,locked_for_verification,,1879
BCV-20260728-05482,B4XPAR-20260727-002037,broad_4x1000_deduped,verify_lane_003,1195,ND,Midwest,Leeds,Benson County (38005; primary),City Ordinances - Chapter Four (Fire Protection and Prevention) - 1st amendment (docx on City of Leeds site),https://www.leedsnorthdakota.com/uploads/7/2/3/4/7234988/4_city_of_leeds_-_chapter_four_-_1st_amend.docx,https://leedsnorthdakota.com/uploads/7/2/3/4/7234988/4_city_of_leeds_-_chapter_four_-_1st_amend.docx,leedsnorthdakota.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_003,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=fire; occupation_hint=fire.,locked_for_verification,,1880
BCV-20260728-03339,B4XPAR-20260727-002038,broad_4x1000_deduped,verify_lane_002,1195,ND,Midwest,Leeds,Benson County (38005; primary),"City Council Minutes (example 2024 item listed on City of Leeds minutes page; docx, publish file)",https://www.leedsnorthdakota.com/uploads/7/2/3/4/7234988/1-10-24_publish.docx,https://leedsnorthdakota.com/uploads/7/2/3/4/7234988/1-10-24_publish.docx,leedsnorthdakota.com,wage_schedule,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_002,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.,locked_for_verification,,1881
